,Data,Hora,P1.1.1 P (W),P1.1.2 P (W),P1.1.3 P (W),P1.1.4 P (W),P1.1.5 P (W),P1.1.6 P (W),P1.1.7 P (W),P1.1.8 P (W),P1.1.9 P (W),P1.1.10 P (W),P1.1.11 P (W),P1.1.12 P (W),P1.1.13 P (W),P1.1.14 P (W),P1.1.15 P (W),P1.1.16 P (W),P1.2.1 P (W),P1.2.2 P (W),P1.2.3 P (W),P1.2.4 P (W),P1.2.5 P (W),P1.2.6 P (W),P1.2.7 P (W),P1.2.8 P (W),P1.2.9 P (W),P1.2.10 P (W),P1.2.12 P (W),P1.2.13 P (W),P1.2.14 P (W),P1.2.15 P (W),P1.2.16 P (W),P1.3.1 P (W),P1.3.2 P (W),P1.3.3 P (W),P1.3.4 P (W),P1.3.5 P (W),P1.3.6 P (W),P1.3.7 P (W),P1.3.8 P (W),P1.3.9 P (W),P1.3.10 P (W),P1.3.11 P (W),P1.3.12 P (W),P1.3.13 P (W),P1.3.14 P (W),P1.3.15 P (W),P1.3.16 P (W)
0,2021-05-05,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-05-05,06:15:00,2.653166666666667,7.462899999999999,2.73205,7.901799999999999,5.78005,2.173966666666667,6.566166666666668,1.5813,8.1453,6.6406,5.728899999999999,10.885166666666668,8.131250000000001,3.557,1.6215,5.0547,4.38905,5.759,3.76565,0.17062,2.5444,0.59406,0.43782,0.0,1.0880166666666666,8.56734,8.518766666666666,3.914066666666667,5.9504,1.0594,6.3004999999999995,1.2224000000000002,6.4078333333333335,0.9199,6.7336,1.98945,11.923466666666668,1.7285,6.309666666666668,0.0,5.98165,0.8080666666666666,10.6914,1.9614666666666665,4.2961,8.932400000000001,6.8531
2,2021-05-05,06:30:00,19.793,29.224499999999995,17.09845,29.602599999999995,24.25315,22.897650000000002,26.438266666666667,27.39453333333333,15.398933333333332,14.964599999999999,13.93985,18.630466666666667,17.322074999999998,11.1914,9.495700000000001,9.5849,9.973433333333332,12.87365,9.198433333333334,8.270066666666667,12.606533333333333,7.979699999999999,8.2473,3.8453000000000004,9.951066666666666,18.497899999999998,14.8685,11.505733333333332,10.808866666666667,4.0745,11.0656,10.281233333333335,23.0896,15.987499999999999,18.693375,9.721074999999999,20.5418,12.083599999999999,15.793733333333334,7.6793,13.867175,9.80275,17.9875,6.8594,12.553725,15.38125,10.039333333333333
3,2021-05-05,06:45:00,48.525774999999996,61.5938,48.1336,63.800766666666675,45.0187,62.22855,49.9594,56.03333333333334,29.479166666666668,28.0979,25.26815,32.64965,35.0133,25.503666666666664,21.07815,22.491,25.359633333333335,28.934350000000002,21.193266666666666,20.081266666666668,24.0996,19.867166666666666,22.8082,13.285433333333335,24.644525,26.7927,27.20235,20.434633333333334,16.355733333333333,9.645566666666666,19.488075000000002,35.2828,53.6297,54.727066666666666,56.142966666666666,43.77305,53.10446666666667,48.562233333333324,55.4172,44.47083333333333,22.25115,17.64725,49.657266666666665,34.22815,16.701549999999997,18.943,17.695066666666666
4,2021-05-05,07:00:00,85.79766666666666,83.92266666666667,86.7099,97.44495,84.79036666666667,90.20183333333334,77.98386666666666,85.0598,49.80703333333333,48.01273333333334,42.083200000000005,45.43945,54.1875,45.12655,42.868750000000006,36.64685,41.2474,47.54707500000001,41.37943333333333,37.47816666666666,47.2185,41.7783,40.15313333333333,35.364275,40.9055,32.68176666666667,45.1247,50.4508,18.8073,11.649733333333335,51.35235,74.48065,84.145325,87.93164999999999,92.45519999999999,77.85470000000001,103.7191,80.40023333333333,82.84296666666667,77.73700000000001,28.434150000000002,22.685933333333335,93.4088,86.198425,23.176066666666667,22.32683333333333,85.3594
5,2021-05-05,07:15:00,114.65469999999999,118.58019999999999,117.07186666666666,127.83153333333333,118.48463333333332,124.21289999999999,122.117975,109.01565,79.4305,71.2988,73.5578,77.10206666666667,80.27266666666667,71.00410000000001,57.355850000000004,75.3138,70.28514999999999,75.97775,66.5193,66.5711,73.8477,68.9285,80.44663333333334,65.26950000000001,74.344925,40.128899999999994,74.35336666666667,75.56433333333332,24.160925,15.43515,79.594325,110.84649999999999,121.44065,116.33359999999999,126.3565,117.94973333333333,131.78436666666667,118.86743333333334,123.03906666666666,113.5418,106.725,27.20703333333333,125.75235,123.60493333333334,26.44066666666667,27.919300000000003,114.8883
6,2021-05-05,07:30:00,149.24476666666666,150.12966666666668,150.3086,165.52419999999998,158.8084,152.60523333333333,156.8859,149.86513333333332,112.10859999999998,110.16875,96.47786666666667,115.54005000000001,109.32863333333334,108.86720000000001,96.74116666666667,103.925,106.1172,107.39896666666668,87.6039,108.15493333333332,101.05917500000001,104.78085,97.2578,86.44086666666668,105.7422,43.79415,113.4297,108.5151,26.846049999999998,17.9052,117.44575,140.36874999999998,151.13646666666668,157.64013333333335,158.98956666666666,143.5754,161.59845,148.66716666666667,159.7479,156.72136666666668,150.1396,29.5742,163.92305,157.66116666666667,29.9276,31.394150000000003,151.9844
7,2021-05-05,07:45:00,181.2723,189.34816666666669,177.0586,194.34686666666667,189.2457,187.11953333333335,186.963475,193.52735,149.70002499999998,147.2156,132.47656666666666,150.88825,144.13906666666668,141.5815,125.07159999999999,137.3859666666667,129.59506666666667,147.55730000000003,119.2852,132.7375,144.66796666666667,134.159,131.80546666666666,121.76743333333333,141.26875,87.9457,140.833775,144.99259999999998,29.235433333333333,20.08495,138.7453,167.39846666666665,186.79685,188.3013,184.8711,182.2450666666667,191.98593333333335,177.17185,190.47656666666663,184.9984,191.8922,31.4055,182.87185,190.61095,32.071333333333335,32.08856666666667,170.9043
8,2021-05-05,08:00:00,215.569325,223.70523333333335,206.93853333333334,236.1539,216.95336666666665,228.0393333333333,221.83595,215.84215,188.99415,178.7422,170.05782499999998,189.3281,177.39713333333336,177.8688,160.1336,168.07083333333335,172.979125,174.19065,168.68880000000001,164.54636666666667,169.1262,169.375,170.11823333333334,156.62810000000002,177.19219999999999,159.13123333333334,177.1293,175.46483333333336,28.9922,20.19495,181.48635000000002,206.13203333333334,222.31369999999998,223.51094999999998,216.68723333333332,215.94793333333334,229.2305,217.02686666666668,223.1586,217.12969999999999,215.66174999999998,31.741666666666664,227.158975,215.6755333333333,32.95336666666666,32.81433333333334,218.6371
9,2021-05-05,08:15:00,248.14376666666666,248.97136666666665,238.36119999999997,259.2776333333333,251.34636666666665,253.03750000000002,244.01613333333333,243.56223333333332,220.0755333333333,206.48245,202.04215,218.6279,213.00519999999997,206.5469,201.79919999999998,209.17325,207.39495,201.51093333333333,199.09816666666669,201.90650000000002,200.05106666666666,207.9682333333333,208.50332500000002,188.92293333333336,204.9164,203.46564999999998,210.69197499999999,205.97813333333337,32.002725000000005,20.8625,205.31586666666666,231.83750000000003,254.56616666666665,243.8992333333333,250.1578,243.83803333333336,254.8664,245.35625,252.87160000000003,243.19885,245.8461,71.9677,263.60546666666664,246.03885000000002,35.574200000000005,34.8906,250.78125
10,2021-05-05,08:30:00,277.6703333333333,276.3890666666667,270.791825,288.2482,275.0836,282.559975,278.32462499999997,275.0312333333334,255.8219,243.2967,231.2570333333333,252.1539,249.21095,235.5773,224.65390000000002,245.0583333333333,234.95466666666667,235.3487,232.1390666666667,232.40206666666668,230.36226666666664,237.51954999999998,244.07033333333334,216.64495,233.03073333333336,246.91485,243.6883,0.0,33.551566666666666,20.367966666666668,241.50233333333335,262.5992,281.2582,281.3578333333333,276.51855,271.8284,284.9301,277.80899999999997,287.71645,271.41035,276.48985000000005,144.70115,286.66955,273.53205,34.720525,34.59453333333334,267.8488
11,2021-05-05,08:45:00,300.2653666666667,308.623225,301.4823,313.92606666666666,300.99923333333334,308.87629999999996,303.2156,300.27365,279.6762,268.76324999999997,267.2862,272.2567666666667,271.95756666666665,260.535725,254.5109,273.0323,262.64300000000003,270.0007666666667,254.71055,261.7709,261.52145,262.7348666666667,266.8359,245.40235,270.1528666666666,272.8008,270.61875,275.2398,33.39373333333333,22.144266666666667,269.58646666666664,286.59923333333336,308.4258,307.4216333333333,300.2227,296.25194999999997,310.16954999999996,302.42786666666666,309.8693,303.78905,294.6161333333334,215.7640666666667,308.39065,300.02655,35.2629,35.056250000000006,297.71329999999995
12,2021-05-05,09:00:00,320.05899999999997,333.4164333333334,317.4625,338.39476666666667,330.4406,327.62815,323.46565,322.2172,309.4842,294.1260333333333,290.20155,305.80155,301.2380333333333,293.4284,280.4911666666667,293.50545,289.3838666666667,291.4734,288.3609666666667,288.8813,288.21796666666665,292.49685,293.15363333333335,277.42683333333326,302.5487,300.3234,299.6078,297.4323,34.1289,22.6766,299.5172,310.06370000000004,336.42836666666665,326.2768333333333,325.31895,318.513875,333.622875,323.3018333333333,332.33245,324.1613,320.53435,304.5432333333333,333.21043333333336,323.75,36.884949999999996,34.863475,319.58595
13,2021-05-05,09:15:00,345.952725,355.2969,337.83985,360.5789,351.80913333333336,345.34403333333336,345.71095,341.7573,336.91795,322.20623333333333,312.1685,335.37760000000003,325.92402500000003,316.81875,311.8461,321.658225,312.7724,321.66249999999997,314.0301,314.94866666666667,315.32033333333334,320.0914,323.054125,307.6265666666667,329.2563,327.25106666666665,324.84610000000004,325.1585666666667,34.72266666666667,20.58165,320.44846666666666,331.0547,358.75,344.03435,344.91835000000003,341.9857,355.03180000000003,346.0031333333333,348.10545,340.5953,336.36873333333335,334.1955666666667,351.1528666666666,338.4060333333333,36.53125,36.8262,344.79925000000003
14,2021-05-05,09:30:00,362.6812,369.60909999999996,360.48673333333335,375.2573,365.94375,368.5254,359.0224,355.6684,356.81759999999997,345.35215,335.6094,353.8094,349.11325,334.52476666666666,336.7344,345.3844,335.6211,347.63073333333335,339.2949,336.0,343.617375,339.6383,349.00975000000005,325.9957,0.0,350.9484333333333,348.74119999999994,351.2794333333333,35.00236666666667,21.827350000000003,345.0461,345.6586,375.2265666666667,365.89022500000004,357.05435,358.7724,373.4372333333333,363.34180000000003,367.81835,354.98204999999996,358.97265,353.84902500000004,370.8981999999999,355.93475,49.253325000000004,38.3906,362.1086
15,2021-05-05,09:45:00,373.4151,387.8125333333333,376.69713333333334,392.1843666666667,380.62916666666666,380.7218666666666,375.57863333333336,373.2008,375.8385333333333,371.1891,356.29409999999996,370.413,369.10255,356.336925,347.94804999999997,363.13890000000004,355.0539,365.6393333333333,361.48905,359.5109333333333,363.52729999999997,359.14375,362.118,344.0461,368.5796666666667,372.74243333333334,368.9307333333333,366.81795,35.82966666666667,22.39663333333333,365.6133,369.4592,387.1125,377.13085,377.26303333333334,370.85935,387.4062,379.210725,388.3903666666667,376.12265,373.0174666666667,373.9065333333333,391.71875,373.716625,146.57813333333334,38.971900000000005,380.0127666666667
16,2021-05-05,10:00:00,392.21619999999996,400.6682333333333,388.24455,405.8242333333333,397.2528666666667,399.0902,391.513,390.566025,394.73696666666666,388.723625,379.22794999999996,389.69530000000003,389.51605,376.77265,370.6596666666666,384.51054999999997,376.5552,385.1780999999999,376.59919999999994,376.5656666666667,379.0260333333334,378.68595,385.3237,373.3823,389.99492499999997,391.5822666666666,390.0588666666667,389.3041666666666,37.01755,21.8203,384.1903666666667,388.8828,404.841025,393.3664,391.64709999999997,390.6033,403.25585,396.41169999999994,405.1396,390.9125,390.2244666666666,391.8383,404.2177,387.25235,207.87225,39.00233333333333,394.13436666666666
17,2021-05-05,10:15:00,402.6793,412.138,398.2908666666667,396.1406,410.349,409.64415,403.3301,399.4156,413.792775,404.00235,395.3949,405.1856666666667,400.36019999999996,387.01303333333334,383.48673333333335,396.10286666666667,396.52345,403.43623333333335,392.3658666666667,392.76955,393.8974,395.74627499999997,397.38045,385.1578,405.8297,409.3901,410.00295000000006,402.44426666666664,66.02754999999999,21.34765,398.70963333333333,392.006675,419.10974999999996,405.425975,403.81666666666666,400.44973333333337,413.40234999999996,404.97575,412.3047,402.31846666666667,398.56759999999997,394.14816666666667,415.1805,396.6281000000001,270.1330666666667,39.76456666666667,407.3666666666666
18,2021-05-05,10:30:00,412.25745,423.6523,406.27790000000005,425.5546666666667,416.7375,416.2371,408.64816666666667,409.19323333333335,426.416,417.2559,400.3242,419.5828,410.875,402.46146666666664,401.58535,406.7693,405.7006,412.6359666666667,408.7086,410.32615,410.83865000000003,408.5961,414.0192666666667,400.88956666666667,421.93807499999997,421.3594,421.45664999999997,420.2297,135.67305,23.114066666666663,409.87760000000003,402.43944999999997,426.72163333333333,413.612,411.1114666666667,406.96095,420.7383,405.1878,417.0328,404.05785,403.7453,398.28773333333334,420.23672500000004,398.9284,333.3585666666667,41.6427,412.0528666666667
19,2021-05-05,10:45:00,417.31773333333336,425.0515666666667,413.194,429.02105,422.2411666666667,419.31365,411.8161666666667,412.6693,436.35263333333336,425.0442666666667,418.94375,427.82304999999997,422.6622333333333,411.9336,409.9219,415.91383333333334,418.3828,425.0906,415.3836,413.4375,420.15779999999995,418.003925,425.4091,412.8518333333334,434.23516666666666,435.48749999999995,431.54300000000006,428.92786666666666,197.67655,23.345299999999998,423.4984666666667,408.6211,432.7534,415.9898,418.608975,414.8820333333333,426.04925000000003,415.35979999999995,425.1383,414.301375,414.78593333333333,406.2367,430.00625,407.9401,392.22635,92.93593333333332,424.2383
20,2021-05-05,11:00:00,420.52656666666667,432.34633333333335,416.32345,432.18280000000004,423.74260000000004,426.48983333333337,420.3075666666667,419.4805,444.6528666666666,435.263,430.2172,441.59105,435.068175,420.527175,416.11875,427.6404,425.1278666666667,436.99649999999997,426.37763333333334,428.4961,427.59169999999995,428.5651,432.1219,418.6576,440.72270000000003,441.7372666666667,438.3260666666667,434.70076666666665,263.3844,23.696866666666665,432.87890000000004,411.9375,437.47706666666664,421.13206666666673,424.7875,420.4766,431.07147499999996,421.44193333333334,433.18356666666665,422.3734,419.5432333333333,414.0273666666667,436.799,417.5731666666666,417.9047,156.8422,426.36356666666666
21,2021-05-05,11:15:00,420.72633333333334,434.333975,418.69925,432.7164,425.1958333333334,428.5523666666666,422.72003333333333,418.7135666666666,451.0526,443.01326666666665,435.06095,444.4371,439.6688,425.7461,423.1700333333334,432.02396666666664,432.8289333333334,440.70076666666665,433.33047500000004,435.8043,432.2807666666667,435.16094999999996,439.02473333333336,424.4937333333333,447.805275,449.30705,442.9688,441.1152,311.8664,22.2453,433.27265,414.91405,440.49139999999994,425.9487,425.772075,420.79920000000004,435.1617,423.255475,435.92603333333335,424.8731666666667,422.4438,414.18125,438.6179666666667,415.6836,421.06565,221.08256666666668,429.2539
22,2021-05-05,11:30:00,420.46406666666667,434.13865,417.1375,433.72615,424.30899999999997,427.67345,420.6721333333333,418.0343666666667,454.62733333333335,448.6336,439.63359999999994,448.9328,442.7271,432.71223333333336,424.65886666666665,435.17539999999997,437.43906666666663,446.51955,435.5703,440.30174999999997,435.73070000000007,438.4398,442.72526666666664,426.1401,447.81444999999997,453.91876666666667,449.37950000000006,449.4284,350.8632666666667,22.3336,443.69373333333334,416.68829999999997,441.07385,425.2875,430.00315,423.6651,432.30255,417.9801,433.30935,423.27812500000005,422.74865,417.7461,439.04686666666674,417.86536666666666,423.03490000000005,295.8547,431.6583666666667
23,2021-05-05,11:45:00,413.99924999999996,428.67365,408.16433333333333,424.787,417.62735,420.97813333333335,412.8052333333333,409.00496666666663,452.7198,446.173225,436.2969,445.594,442.08803333333327,430.6528333333333,422.5492,433.99843333333337,434.91380000000004,441.1198,432.8125,439.16769999999997,438.0737,432.3374999999999,439.4492333333333,424.1242,446.224625,455.62056666666666,448.2422,444.76666666666665,392.15416666666664,48.69766666666667,441.83205,408.8766,431.46303333333327,414.670525,419.7760333333333,411.02316666666667,422.99805000000003,406.793,422.572075,411.5625,412.39506666666665,410.77345,429.2133,410.2851333333333,417.1963,329.92965000000004,426.5625
24,2021-05-05,12:00:00,417.337,429.76875,407.5133,424.89896666666664,416.51953333333336,418.23515,408.99583333333334,408.3617,454.7871,450.0086,440.3581,449.50576666666666,445.6773666666667,434.43699999999995,429.4693,439.53279999999995,438.819925,442.25780000000003,435.1422,445.52305,442.6424666666667,434.4086,444.6502333333333,434.7651,457.15989999999994,465.31483333333335,453.4721333333334,451.1999666666666,421.4101333333333,98.46915,445.75215000000003,409.58595,431.69533333333334,410.74530000000004,415.57285,410.44346666666667,423.01246666666674,404.9114333333334,418.42810000000003,407.7363,407.9961,406.00469999999996,428.1911333333333,407.79296666666664,414.968,365.508025,426.0833
25,2021-05-05,12:15:00,418.15745000000004,430.63073333333335,411.2125,425.3729,418.0604,420.9601666666667,410.719525,408.16979999999995,458.0333333333333,453.24547499999994,446.2057666666667,451.5179666666666,445.3072666666667,436.32735,432.6976666666667,439.98046666666664,445.0875,450.55179999999996,439.66356666666667,450.1289,450.53319999999997,440.7451,451.721875,444.6895666666666,466.63239999999996,473.5668,464.4122333333333,462.366575,444.17775,159.25733333333332,454.49025,408.71835,434.8760333333333,415.9844,417.716,410.9219,427.1112,409.39843333333334,419.2281,405.4492,407.0401,402.280475,426.45975,406.57030000000003,411.722075,398.46645,424.50233333333335
26,2021-05-05,12:30:00,412.3992,423.49530000000004,401.98696666666666,417.1281333333333,408.62635,411.16817499999996,400.952,398.0088666666666,453.0414,447.14765,444.64613333333335,448.4463666666666,444.1086,438.0234,432.12213333333335,437.76590000000004,439.4403333333333,445.68906666666663,438.47499999999997,450.6885333333333,446.37890000000004,435.9914,449.1992,440.4785,461.53593333333333,471.20730000000003,459.63009999999997,457.0719,446.92243333333334,204.7156,447.23049999999995,405.2672,424.89480000000003,397.9899,410.10836666666665,403.39045,413.72236666666663,402.6765666666667,410.7629,399.10195,400.2351333333333,396.5485,416.6684666666667,398.0182333333333,401.07385,414.5453,417.0768
27,2021-05-05,12:45:00,398.09846666666664,407.9543,392.1562,405.39959999999996,396.71135000000004,398.9919333333333,392.24334999999996,386.99215000000004,448.3328,442.02029999999996,436.36926666666665,443.5323,439.24805,429.98555,426.13983333333334,435.39025,432.68125,436.35263333333336,430.34919999999994,440.13256666666666,437.10080000000005,429.17482499999994,439.5435,428.6893,449.1086,459.84999999999997,449.74036666666666,449.29925000000003,437.90889999999996,252.53145,437.22655,391.91720000000004,410.9497666666666,393.25,396.97839999999997,391.6992,402.85363333333333,387.57293333333337,398.21796666666665,386.053725,387.5835666666667,388.1539,406.15000000000003,388.4888,394.16015,405.7078,406.6219
28,2021-05-05,13:00:00,390.151975,398.52165,382.02655,395.9789333333333,388.0094,391.48749999999995,384.1448,379.58475,444.8505,437.409,432.7777,442.2078,437.88933333333335,427.29193333333336,425.1276,432.1906,428.33750000000003,430.4813,425.5182333333334,433.1856666666667,431.33125,424.83865000000003,435.76873333333333,425.2159,444.408375,454.9746,442.4,437.9824,433.2200666666667,298.5,431.21074999999996,383.33933333333334,403.17185,383.32265000000007,389.7489666666667,384.36330000000004,391.86834999999996,376.61289999999997,391.28905,379.36915,380.5237,381.7193,395.81513333333334,382.3043,390.73703333333333,398.8901000000001,398.1786666666667
29,2021-05-05,13:15:00,375.11834999999996,381.48475,363.97420000000005,381.6966,371.5922,378.7039,368.6872333333333,366.2479333333333,434.25,428.8841333333333,423.99609999999996,430.52815,424.68225,416.7083,414.6568,423.72970000000004,419.4997333333333,421.2645666666667,417.10470000000004,423.6770666666667,424.0937666666667,417.5734666666667,425.22440000000006,416.55363333333327,430.86850000000004,443.6258,430.6953,428.4583333333333,422.8506,310.999025,418.85625,370.8830333333333,385.3669333333333,364.66536666666667,372.9789,368.8018,378.7843666666667,362.47069999999997,377.5414,365.1849333333334,367.0533666666667,366.122675,383.9258,365.7784,377.8276,387.337,385.89820000000003
30,2021-05-05,13:30:00,359.9114333333334,368.82695,346.98595,362.7742333333333,355.56444999999997,358.70897499999995,351.85546666666664,351.1348,421.1948,413.3007666666667,413.11915,418.709975,412.01755,403.4304666666667,402.8570333333334,407.5997333333333,405.78045,406.96427500000004,405.3995,409.8707,408.10286666666667,401.3416666666667,411.15430000000003,400.9229,419.9547,431.15234999999996,416.00315,415.1914,409.8356,335.5661333333333,410.3125333333333,352.5385666666666,366.3278666666667,349.3547,353.02863333333335,353.71095,360.38570000000004,345.5714,361.1922,347.26196666666664,348.8823,350.4863,365.265825,350.58646666666664,356.79374999999993,368.8242,366.4922
31,2021-05-05,13:45:00,337.8914,344.61135,328.615025,344.6672,339.012,337.175,327.63284999999996,327.33457500000003,402.8495,396.68593333333337,397.1169333333333,397.1953,397.93983333333335,386.35645,387.1739666666667,385.7578,389.55466666666666,391.21055,389.55573333333336,391.8448,395.5008,388.57813333333337,397.31196666666665,389.0989666666667,405.1723666666667,415.6997333333333,405.20160000000004,398.5711,398.1109333333333,351.1266,393.28383333333335,333.6125,340.4086,331.71935,334.2844,336.8578333333333,343.83205,328.4531,341.143375,327.251175,329.30733333333336,328.2502,346.5781,330.6362,340.4391,348.3447249999999,344.92482500000006
32,2021-05-05,14:00:00,312.974775,316.48386666666664,309.55465,322.47384999999997,312.49395,312.6437,310.13100000000003,305.9875,380.95413333333335,379.7646,376.6739666666667,382.9047,378.9844,369.1641,365.015225,369.2883,371.75963333333334,374.7747,370.352725,373.65585,373.64825,367.69804999999997,376.7047,365.3295,387.8177333333333,395.10366666666664,386.1715,380.31854999999996,380.17615,353.01405,376.0367,310.65886666666665,324.89725,305.7536666666667,315.38253333333336,309.648275,323.58750000000003,307.4880333333333,314.60443333333336,302.4151,305.7547,303.1752666666667,325.59355,305.89843333333334,323.85,323.68595,320.61955
33,2021-05-05,14:15:00,290.45625,299.9992,286.3198,287.3875,284.1094,297.6354333333333,283.3820333333333,286.0271,366.4062,362.4315333333334,359.44645,367.9052,361.9096333333334,353.06693333333334,348.7949,355.9687666666667,356.28593333333333,355.10133333333334,351.75235,362.84535,353.95235,351.5059666666666,359.545925,347.8297,367.61172500000004,381.7726333333333,364.913475,360.64375,363.3578333333333,343.0833333333333,362.5336,287.0294333333333,304.436325,282.28253333333333,291.752725,286.2133,298.0906333333333,282.75705,291.8331,286.875,279.4078,284.1703,301.4182333333333,280.934375,294.583575,306.8138333333333,295.8375
34,2021-05-05,14:30:00,276.14765,201.7073,256.875,268.5955666666667,271.7539,272.6953333333333,254.37239999999997,253.18723333333332,344.91563333333335,313.6893333333333,335.7113,349.70275000000004,295.7174333333333,307.1685,330.14529999999996,327.1662,288.8781333333333,329.51955,198.73595,331.50585,284.82736666666665,334.8096333333333,334.32075,334.5651,339.81379999999996,267.3614666666667,340.6711,347.5745,337.2547,326.1836,343.80545,212.4221666666667,280.7357,257.5547,250.31875,194.30386666666666,274.68240000000003,258.4499666666667,279.0078,256.43692500000003,260.3461,266.3526,273.21995,256.91949999999997,260.7552,254.03067499999997,267.75
35,2021-05-05,14:45:00,237.896275,242.34609999999998,232.9828,238.6315,242.07396666666668,239.23165,231.59064999999998,221.42836666666668,311.8172,321.49295,311.04690000000005,318.6182333333333,309.89453333333336,301.8041666666667,299.10263333333336,302.69455,306.32030000000003,309.2502666666667,306.39346666666665,312.90115000000003,310.8260666666667,302.5713666666667,314.65183333333334,300.79946666666666,310.5,319.58394999999996,313.00275,316.36460000000005,311.2028666666667,292.56146666666666,304.389075,231.11169999999998,249.8418,230.27993333333333,233.72655,234.1406,247.48046666666664,231.41536666666664,240.98085,225.34686666666667,234.24973333333332,226.71353333333332,247.514675,224.30075,238.4953,243.99063333333334,249.27730000000003
36,2021-05-05,15:00:00,208.125,219.42496666666668,200.657225,211.1916666666667,209.37186666666665,206.2223,202.83145000000002,198.5242,256.3242,284.42629999999997,277.5169333333333,287.54973333333334,283.8891,267.862125,273.2828333333333,272.47775,280.39713333333333,281.24275,281.4575666666667,269.1836,281.8539,276.2195,279.40933333333334,269.6082,288.222825,297.91850000000005,288.268775,277.7653666666667,245.53516666666667,258.59636666666665,275.93595,202.4627,199.67369999999997,197.53516666666667,206.0008,208.172875,189.2974,198.78045,207.5625,193.4672,193.62343333333334,203.59769999999997,214.7754,188.48073333333332,208.75443333333337,217.43085,213.92207499999998
37,2021-05-05,15:15:00,187.52396666666667,181.9871,147.86605,177.90103333333332,181.01170000000002,190.98825,178.7297,176.05313333333334,251.99323333333336,250.5781,252.00183333333334,258.53004999999996,230.29219999999998,246.0516,218.97136666666665,244.97446666666667,249.21035,239.7677,245.38985000000002,257.30443333333335,258.3901333333333,215.5883,257.80466666666666,228.54453333333333,222.07943333333333,273.63230000000004,254.1891,255.24606666666668,253.908975,228.68203333333335,249.0453,168.39506666666668,193.6141,168.36835000000002,176.60584999999998,73.43945000000001,189.70623333333333,136.00195,174.7541666666667,180.67033333333333,160.57225,170.53539999999998,197.78336666666667,133.6328,118.02265,197.5427,153.81955
38,2021-05-05,15:30:00,131.28435000000002,0.0,153.4922,157.30705,153.15026666666665,156.95315,152.97106666666667,148.8066,238.45395000000002,235.2917,237.1852,240.45726666666667,197.9625,203.14793333333333,164.91146666666666,186.01755,210.64495,150.416,231.57345,223.71995,228.55573333333336,221.018,204.506,207.87553333333332,238.24925000000002,245.6633,238.9047,235.66445,162.51915,214.7844,225.5203,120.2816,149.96876666666665,88.53200000000001,150.1789,151.4531,146.03046666666668,92.91016666666667,161.0777,148.43903333333336,147.67185,145.54193333333333,156.7976666666667,146.06016666666667,144.33575,122.87683333333332,156.55255
