,Data,Hora,OP4.1.1 V (V),OP4.1.2 V (V),OP4.1.3 V (V),OP4.1.4 V (V),OP4.1.5 V (V),OP4.1.6 V (V),OP4.1.7 V (V),OP4.1.8 V (V),OP4.1.9 V (V),OP4.1.10 V (V),OP4.1.11 V (V),OP4.1.12 V (V),OP4.1.13 V (V),OP4.1.14 V (V),OP4.1.15 V (V),OP4.1.16 V (V),OP4.1.17 V (V),OP4.1.18 V (V),OP4.1.19 V (V),OP4.1.20 V (V),OP4.1.21 V (V),OP4.1.22 V (V),OP4.2.1 V (V),OP4.2.2 V (V),OP4.2.3 V (V),OP4.2.4 V (V),OP4.2.5 V (V),OP4.2.6 V (V),OP4.2.7 V (V),OP4.2.8 V (V),OP4.2.9 V (V),OP4.2.10 V (V),OP4.2.11 V (V),OP4.2.12 V (V),OP4.2.13 V (V),OP4.2.14 V (V),OP4.2.15 V (V),OP4.2.16 V (V),OP4.2.17 V (V),OP4.2.18 V (V),OP4.2.19 V (V),OP4.2.20 V (V),OP4.2.21 V (V),OP4.2.22 V (V),OP4.3.1 V (V),OP4.3.2 V (V),OP4.3.3 V (V),OP4.3.4 V (V),OP4.3.5 V (V),OP4.3.6 V (V),OP4.3.7 V (V),OP4.3.8 V (V),OP4.3.9 V (V),OP4.3.10 V (V),OP4.3.11 V (V),OP4.3.12 V (V),OP4.3.14 V (V),OP4.3.15 V (V),OP4.3.16 V (V),OP4.3.17 V (V),OP4.3.18 V (V),OP4.3.19 V (V),OP4.3.20 V (V),OP4.3.21 V (V),OP4.3.22 V (V),OP4.4.1 V (V),OP4.4.2 V (V),OP4.4.3 V (V),OP4.4.4 V (V),OP4.4.5 V (V),OP4.4.6 V (V),OP4.4.7 V (V),OP4.4.8 V (V),OP4.4.9 V (V),OP4.4.10 V (V),OP4.4.11 V (V),OP4.4.12 V (V),OP4.4.13 V (V),OP4.4.14 V (V),OP4.4.15 V (V),OP4.4.16 V (V),OP4.4.17 V (V),OP4.4.18 V (V),OP4.4.19 V (V),OP4.4.20 V (V),OP4.5.1 V (V),OP4.5.2 V (V),OP4.5.3 V (V),OP4.5.4 V (V),OP4.5.5 V (V),OP4.5.6 V (V),OP4.5.7 V (V),OP4.5.9 V (V),OP4.5.10 V (V),OP4.5.11 V (V),OP4.5.13 V (V),OP4.5.14 V (V),OP4.5.15 V (V),OP4.5.16 V (V),OP4.5.17 V (V),OP4.5.18 V (V),OP4.5.19 V (V),OP4.5.20 V (V),OP4.5.21 V (V),OP4.5.22 V (V),OP4.6.1 V (V),OP4.6.2 V (V),OP4.6.3 V (V),OP4.6.4 V (V),OP4.6.5 V (V),OP4.6.6 V (V),OP4.6.7 V (V),OP4.6.8 V (V),OP4.6.9 V (V),OP4.6.10 V (V),OP4.6.11 V (V),OP4.6.12 V (V),OP4.6.14 V (V),OP4.6.15 V (V),OP4.6.16 V (V),OP4.6.17 V (V),OP4.6.18 V (V),OP4.6.19 V (V),OP4.6.20 V (V),OP4.6.21 V (V),OP4.6.22 V (V),OP4.7.1 V (V),OP4.7.2 V (V),OP4.7.3 V (V),OP4.7.4 V (V),OP4.7.5 V (V),OP4.7.6 V (V),OP4.7.9 V (V),OP4.7.10 V (V),OP4.7.11 V (V),OP4.7.12 V (V),OP4.7.13 V (V),OP4.7.14 V (V),OP4.7.15 V (V),OP4.7.16 V (V),OP4.7.17 V (V),OP4.7.18 V (V),OP4.7.19 V (V),OP4.7.20 V (V),OP4.7.21 V (V),OP4.7.22 V (V),OP4.8.1 V (V),OP4.8.3 V (V),OP4.8.4 V (V),OP4.8.5 V (V),OP4.8.6 V (V),OP4.8.7 V (V),OP4.8.8 V (V),OP4.8.9 V (V),OP4.8.11 V (V),OP4.8.12 V (V),OP4.8.13 V (V),OP4.8.14 V (V),OP4.8.15 V (V),OP4.8.17 V (V),OP4.8.18 V (V),OP4.8.20 V (V),OP4.8.21 V (V),OP4.8.22 V (V),OP4.9.1 V (V),OP4.9.2 V (V),OP4.9.3 V (V),OP4.9.4 V (V),OP4.9.5 V (V),OP4.9.6 V (V),OP4.9.9 V (V),OP4.9.10 V (V),OP4.9.11 V (V),OP4.9.12 V (V),OP4.9.13 V (V),OP4.9.14 V (V),OP4.9.15 V (V),OP4.9.16 V (V),OP4.9.18 V (V),OP4.9.21 V (V),OP4.9.22 V (V)
33,2021-08-06,14:15:00,39.5,39.0625,39.083333333333336,39.541666666666664,39.84375,39.8125,39.666666666666664,39.375,39.666666666666664,39.375,39.5,39.625,39.625,40.0,39.53125,32.208333333333336,31.875,31.375,31.916666666666668,31.75,31.5625,31.75,9.8125,36.708333333333336,39.625,37.5,39.416666666666664,34.0625,38.75,37.541666666666664,38.916666666666664,39.125,41.0,40.125,39.53125,37.5,34.625,39.625,38.1875,38.333333333333336,37.0,37.291666666666664,40.0,37.791666666666664,11.0625,37.875,38.34375,37.6875,36.375,40.083333333333336,0.0,38.8125,38.25,35.666666666666664,40.15625,39.875,32.708333333333336,38.708333333333336,38.958333333333336,38.9375,38.625,34.708333333333336,37.5,38.333333333333336,38.5,39.125,40.0,43.34375,41.5,40.583333333333336,40.6875,41.0,40.0,40.4375,41.75,38.125,39.916666666666664,41.03125,39.791666666666664,41.1875,41.53125,39.90625,38.291666666666664,41.541666666666664,42.0,34.3125,36.333333333333336,35.4375,36.625,35.583333333333336,37.875,37.25,37.8125,37.958333333333336,37.333333333333336,35.833333333333336,36.208333333333336,37.791666666666664,37.1875,37.9375,34.0,36.875,39.0,36.5,39.3125,37.125,37.25,35.625,36.8125,37.083333333333336,36.0,38.166666666666664,37.4375,36.666666666666664,34.958333333333336,36.9375,36.1875,37.416666666666664,34.041666666666664,38.208333333333336,38.458333333333336,38.625,37.416666666666664,38.0625,38.8125,39.125,37.375,37.125,37.416666666666664,36.833333333333336,38.4375,38.291666666666664,38.8125,38.041666666666664,37.1875,38.458333333333336,38.416666666666664,36.791666666666664,36.875,37.125,34.75,34.5,37.875,37.041666666666664,36.75,34.833333333333336,37.791666666666664,37.3125,38.458333333333336,38.25,37.291666666666664,38.083333333333336,37.75,35.916666666666664,36.916666666666664,38.84375,37.3125,34.416666666666664,36.96875,37.125,37.1875,32.041666666666664,37.625,37.416666666666664,32.458333333333336,32.625,33.4375,34.0625,32.416666666666664,31.416666666666668,34.5,34.5625,38.5,39.875,42.708333333333336,39.6875,42.666666666666664,40.458333333333336,39.916666666666664,39.8125,40.083333333333336
34,2021-08-06,14:30:00,41.375,39.916666666666664,40.0,40.25,41.0,40.583333333333336,41.5,41.375,40.791666666666664,40.583333333333336,41.083333333333336,41.958333333333336,40.666666666666664,41.875,40.875,33.0,31.8125,31.958333333333332,26.041666666666668,23.625,27.375,16.625,11.25,36.416666666666664,39.40625,37.5,39.083333333333336,34.208333333333336,38.25,37.416666666666664,39.0,39.083333333333336,40.875,40.041666666666664,39.5,37.0625,34.583333333333336,39.625,37.958333333333336,38.25,36.5,37.375,40.125,37.75,11.75,37.9375,38.5,37.708333333333336,36.53125,40.291666666666664,40.125,38.4375,38.625,35.666666666666664,40.375,39.875,32.875,38.875,39.0,38.916666666666664,37.25,34.791666666666664,37.291666666666664,38.833333333333336,38.625,39.25,40.0,43.875,41.5,40.916666666666664,40.958333333333336,41.0,39.833333333333336,40.21875,41.875,38.1875,40.25,40.75,40.166666666666664,40.875,41.291666666666664,40.0625,38.791666666666664,41.291666666666664,41.416666666666664,34.875,36.4375,35.083333333333336,37.03125,35.5625,38.25,37.34375,37.875,37.9375,37.375,35.75,36.4375,37.8125,37.0625,38.5,33.791666666666664,36.958333333333336,38.75,36.6875,39.375,36.46875,36.208333333333336,35.166666666666664,36.875,37.125,35.791666666666664,38.291666666666664,37.625,36.75,35.0625,37.0625,35.9375,37.416666666666664,33.75,38.125,38.666666666666664,39.166666666666664,37.791666666666664,38.625,39.4375,39.25,37.375,37.166666666666664,37.333333333333336,37.375,38.75,38.375,38.791666666666664,38.083333333333336,37.375,38.3125,38.458333333333336,36.541666666666664,36.583333333333336,37.0,34.708333333333336,34.583333333333336,37.875,37.125,37.125,35.125,37.96875,37.166666666666664,38.666666666666664,38.5625,37.833333333333336,38.0,38.0,35.96875,37.0,38.791666666666664,37.541666666666664,34.5625,36.5,37.083333333333336,37.416666666666664,32.166666666666664,37.833333333333336,37.5,30.375,32.5,32.375,33.75,31.5625,31.916666666666668,34.5,34.03125,39.125,40.541666666666664,43.0,40.708333333333336,43.125,40.8125,40.0,39.75,40.125
35,2021-08-06,14:45:00,43.5625,43.333333333333336,45.0,45.375,41.75,47.125,37.40625,36.0,36.375,43.333333333333336,43.5,41.875,42.1875,0.0,44.333333333333336,34.25,26.916666666666668,28.083333333333332,23.125,20.625,27.125,20.96875,21.9375,34.5,39.3125,36.8125,37.8125,35.291666666666664,38.083333333333336,36.875,38.333333333333336,38.166666666666664,40.583333333333336,39.375,39.25,36.75,33.791666666666664,38.625,37.541666666666664,38.0,36.25,36.9375,38.875,38.1875,21.541666666666668,36.75,36.583333333333336,37.5,36.3125,39.5,39.375,38.0625,38.0,35.041666666666664,39.541666666666664,39.4375,35.166666666666664,37.5,38.5,38.791666666666664,38.0,32.916666666666664,36.125,37.5,37.5,39.125,39.583333333333336,43.0,40.9375,40.3125,40.5625,0.0,39.666666666666664,40.125,41.46875,37.9375,39.916666666666664,41.0,40.0625,41.5,41.416666666666664,39.541666666666664,38.5,41.25,42.375,34.0,36.5625,34.916666666666664,36.9375,35.666666666666664,38.0625,37.375,37.6875,37.875,37.541666666666664,35.708333333333336,36.625,38.0,36.875,38.5625,33.375,35.875,39.8125,36.541666666666664,39.625,36.0,36.125,35.125,35.833333333333336,36.541666666666664,35.291666666666664,37.458333333333336,37.208333333333336,36.375,34.34375,37.0,35.6875,37.458333333333336,33.958333333333336,38.125,38.625,39.0,37.666666666666664,38.791666666666664,39.541666666666664,39.291666666666664,37.375,37.166666666666664,36.75,36.5625,38.416666666666664,38.541666666666664,38.916666666666664,37.708333333333336,36.958333333333336,38.208333333333336,38.28125,36.625,36.458333333333336,37.0,34.75,33.625,37.833333333333336,37.1875,37.0625,34.791666666666664,36.9375,37.125,38.75,37.6875,37.875,38.125,37.541666666666664,35.1875,36.791666666666664,39.25,37.416666666666664,34.375,36.8125,37.1875,37.4375,30.9375,37.333333333333336,37.125,32.791666666666664,33.125,34.125,34.25,32.4375,31.708333333333332,34.75,34.6875,37.1875,38.75,41.90625,39.1875,43.0,39.875,38.833333333333336,39.416666666666664,40.09375
36,2021-08-06,15:00:00,66.91666666666667,63.125,52.833333333333336,40.125,40.0625,33.125,28.1875,29.083333333333332,27.958333333333332,28.4375,26.166666666666668,34.708333333333336,40.625,57.5,0.0,40.125,21.833333333333332,20.833333333333332,21.125,20.541666666666668,20.8125,20.875,17.625,34.916666666666664,38.416666666666664,36.0,38.375,38.125,38.291666666666664,37.125,38.6875,38.9375,41.125,39.8125,39.5625,37.25,34.125,39.083333333333336,37.9375,38.5625,36.8125,37.25,39.6875,37.208333333333336,19.583333333333332,37.208333333333336,37.3125,37.25,36.25,40.0,39.916666666666664,38.916666666666664,38.375,35.125,39.8125,39.5625,36.375,38.5,38.708333333333336,39.166666666666664,38.416666666666664,33.291666666666664,36.541666666666664,38.75,38.1875,39.083333333333336,40.1875,43.541666666666664,41.1875,41.041666666666664,40.833333333333336,41.03125,40.0,40.5,41.916666666666664,38.125,39.916666666666664,41.125,39.96875,41.291666666666664,41.541666666666664,39.791666666666664,38.53125,41.916666666666664,41.75,34.53125,36.375,35.5625,37.166666666666664,35.166666666666664,38.166666666666664,37.666666666666664,37.541666666666664,38.375,37.5,36.125,36.708333333333336,38.0,37.5,38.583333333333336,34.25,37.125,39.0625,36.75,39.25,36.541666666666664,36.125,35.416666666666664,36.5,36.875,35.6875,38.083333333333336,37.625,36.75,35.0,36.958333333333336,36.416666666666664,37.833333333333336,34.25,38.5625,38.78125,39.5,37.6875,38.833333333333336,39.25,39.375,37.625,37.333333333333336,37.5,36.6875,38.6875,38.25,39.4375,38.166666666666664,37.125,38.375,38.75,36.5625,36.625,36.6875,34.791666666666664,34.291666666666664,37.791666666666664,37.166666666666664,37.333333333333336,34.833333333333336,37.875,37.6875,38.708333333333336,38.333333333333336,37.75,38.416666666666664,37.75,35.875,37.125,39.083333333333336,37.458333333333336,34.125,36.75,37.166666666666664,37.75,32.083333333333336,37.583333333333336,37.375,32.0625,32.875,33.291666666666664,34.25,32.25,31.1875,34.75,34.708333333333336,38.5,40.708333333333336,42.6875,40.4375,42.75,40.5625,40.25,40.291666666666664,40.708333333333336
37,2021-08-06,15:15:00,83.625,54.0,34.75,32.8125,34.0,33.25,31.4375,33.166666666666664,32.75,32.1875,32.5625,34.666666666666664,38.125,51.875,61.5,41.625,26.25,28.708333333333332,28.875,24.875,27.458333333333332,26.0625,19.4375,34.875,38.3125,36.25,38.875,37.333333333333336,38.09375,36.25,38.291666666666664,38.708333333333336,40.333333333333336,39.40625,38.916666666666664,36.875,34.25,38.875,37.291666666666664,38.3125,36.5,36.708333333333336,39.4375,37.5,20.875,37.25,37.1875,36.5625,35.75,39.208333333333336,39.5,38.8125,38.125,35.0,39.666666666666664,39.208333333333336,35.5,38.083333333333336,38.666666666666664,38.9375,38.458333333333336,33.333333333333336,36.666666666666664,38.208333333333336,38.041666666666664,38.416666666666664,39.25,43.25,41.125,40.4375,40.3125,40.6875,39.375,40.0,41.875,37.90625,39.9375,40.916666666666664,39.9375,40.958333333333336,41.125,39.75,38.3125,41.458333333333336,41.833333333333336,34.25,36.0,35.125,36.9375,34.75,38.125,37.0,37.291666666666664,38.875,36.75,35.6875,36.3125,38.166666666666664,37.291666666666664,38.416666666666664,34.208333333333336,36.8125,39.25,36.5,39.5,36.875,36.125,35.083333333333336,36.375,36.708333333333336,35.625,38.0,37.6875,36.8125,34.4375,36.9375,35.833333333333336,37.291666666666664,33.875,38.083333333333336,38.4375,38.875,37.291666666666664,38.666666666666664,39.375,38.916666666666664,37.458333333333336,36.916666666666664,36.958333333333336,37.0625,39.0,38.541666666666664,39.0,37.75,37.0,38.208333333333336,38.5,36.291666666666664,36.625,36.875,34.666666666666664,34.208333333333336,37.625,37.0,37.1875,34.4375,37.875,37.5,38.666666666666664,38.166666666666664,37.3125,38.208333333333336,37.666666666666664,35.5625,36.625,38.916666666666664,37.375,33.958333333333336,36.625,37.041666666666664,37.666666666666664,32.291666666666664,37.71875,37.375,31.375,32.416666666666664,32.916666666666664,33.75,31.6875,30.541666666666668,34.375,34.1875,38.416666666666664,40.625,42.875,40.1875,43.083333333333336,40.1875,39.4375,39.625,40.583333333333336
38,2021-08-06,15:30:00,37.3125,35.125,34.1875,34.375,35.5,35.875,37.833333333333336,39.375,36.208333333333336,36.59375,37.375,38.625,39.5,41.041666666666664,54.5,45.75,34.84375,32.583333333333336,32.625,31.75,31.458333333333332,31.541666666666668,23.625,35.291666666666664,37.75,35.416666666666664,38.1875,36.6875,37.5,36.25,37.916666666666664,37.958333333333336,39.625,38.875,38.583333333333336,36.875,33.541666666666664,38.75,37.0,37.916666666666664,35.6875,36.3125,38.916666666666664,36.9375,21.875,37.1875,37.125,36.791666666666664,35.59375,39.125,39.583333333333336,38.541666666666664,37.791666666666664,34.791666666666664,39.333333333333336,39.03125,35.5,37.9375,38.0,38.708333333333336,37.8125,33.375,36.458333333333336,38.291666666666664,37.75,38.833333333333336,39.416666666666664,0.0,42.125,40.5625,40.041666666666664,41.3125,39.583333333333336,40.291666666666664,41.958333333333336,37.875,39.791666666666664,41.083333333333336,40.4375,40.75,41.333333333333336,39.75,38.28125,41.875,41.958333333333336,33.625,35.833333333333336,35.0,36.6875,35.0,37.5625,37.0,37.1875,38.041666666666664,37.375,35.625,36.208333333333336,38.125,37.125,38.291666666666664,34.375,36.666666666666664,39.375,36.6875,39.708333333333336,36.333333333333336,35.875,34.6875,36.375,36.625,35.291666666666664,38.125,37.75,36.625,33.833333333333336,37.125,35.791666666666664,37.375,33.625,38.208333333333336,38.708333333333336,38.875,37.333333333333336,38.625,39.4375,39.625,37.25,36.708333333333336,36.958333333333336,37.1875,39.083333333333336,38.75,39.125,37.958333333333336,37.375,38.15625,38.625,36.125,36.25,36.6875,34.125,33.666666666666664,37.625,36.75,36.6875,34.0,38.041666666666664,37.5,38.75,38.34375,37.333333333333336,38.1875,37.708333333333336,35.40625,36.0,39.541666666666664,37.125,33.875,36.541666666666664,36.833333333333336,37.875,32.5,37.458333333333336,37.458333333333336,31.125,32.3125,32.166666666666664,33.125,31.125,29.875,34.25,34.083333333333336,39.666666666666664,41.041666666666664,43.96875,40.625,43.8125,41.208333333333336,39.375,39.625,40.916666666666664
39,2021-08-06,15:45:00,32.75,33.583333333333336,34.875,34.416666666666664,35.125,36.125,38.166666666666664,37.958333333333336,36.708333333333336,37.75,38.0,39.875,39.9375,42.125,50.65625,40.4375,36.458333333333336,33.041666666666664,32.1875,31.75,31.541666666666668,31.1875,32.8125,34.3125,38.0,34.916666666666664,37.458333333333336,36.4375,36.875,35.75,37.333333333333336,37.6875,40.083333333333336,38.75,38.083333333333336,36.375,32.958333333333336,38.666666666666664,36.6875,37.625,35.875,35.916666666666664,39.041666666666664,36.291666666666664,37.083333333333336,36.583333333333336,36.125,35.958333333333336,35.125,38.666666666666664,38.9375,37.625,36.8125,33.5,38.875,38.6875,34.708333333333336,37.333333333333336,37.416666666666664,37.791666666666664,37.583333333333336,32.208333333333336,35.375,37.458333333333336,37.25,38.5625,39.75,43.75,41.375,40.625,40.25,40.125,39.375,40.375,41.9375,37.458333333333336,39.375,41.041666666666664,40.0625,40.875,41.083333333333336,39.458333333333336,37.875,41.6875,42.125,33.9375,36.208333333333336,34.25,36.3125,34.78125,37.75,37.5,37.0,38.3125,36.708333333333336,35.208333333333336,36.375,38.0625,37.125,38.25,34.208333333333336,36.5,39.75,36.375,39.875,36.4375,36.125,34.791666666666664,36.375,36.9375,34.625,38.125,37.84375,36.0,33.791666666666664,36.6875,35.75,37.3125,33.458333333333336,38.0625,38.5,39.333333333333336,36.666666666666664,38.1875,38.958333333333336,38.916666666666664,37.166666666666664,37.5625,37.40625,37.333333333333336,39.208333333333336,38.875,38.90625,37.9375,37.1875,38.166666666666664,38.875,35.75,36.083333333333336,36.416666666666664,33.875,33.375,37.375,36.625,36.1875,34.041666666666664,37.875,36.75,37.75,38.0,37.208333333333336,37.875,37.375,35.125,36.1875,38.875,36.916666666666664,33.75,36.5,36.708333333333336,37.5,31.791666666666668,37.25,36.5,30.083333333333332,31.0,31.75,32.3125,30.5625,28.5625,33.5,33.625,40.083333333333336,41.875,43.125,40.666666666666664,44.666666666666664,42.625,39.291666666666664,39.708333333333336,41.25
40,2021-08-06,16:00:00,32.666666666666664,33.708333333333336,34.291666666666664,35.0,35.5625,35.125,36.375,35.6875,37.25,37.458333333333336,37.875,39.666666666666664,40.083333333333336,42.96875,46.25,45.0,37.875,34.458333333333336,32.625,31.25,31.208333333333332,31.291666666666668,33.1875,34.916666666666664,37.625,34.166666666666664,37.541666666666664,35.666666666666664,37.375,35.583333333333336,37.4375,37.75,40.333333333333336,39.041666666666664,38.333333333333336,37.041666666666664,33.34375,39.0,36.375,36.708333333333336,35.25,35.833333333333336,38.625,36.0,36.125,35.1875,36.375,36.1875,34.75,38.916666666666664,39.375,37.375,36.9375,34.3125,39.125,38.75,34.6875,37.125,37.583333333333336,37.625,36.916666666666664,32.166666666666664,35.25,37.291666666666664,36.583333333333336,37.5625,39.4375,43.4375,41.0625,39.875,40.125,40.375,39.291666666666664,40.208333333333336,42.208333333333336,37.291666666666664,39.791666666666664,41.25,39.875,40.8125,41.166666666666664,39.625,38.791666666666664,42.208333333333336,42.916666666666664,32.333333333333336,35.541666666666664,34.375,36.4375,34.0,37.833333333333336,36.541666666666664,37.0,37.875,36.125,35.666666666666664,35.625,38.666666666666664,37.291666666666664,38.541666666666664,34.375,36.875,40.4375,36.375,41.166666666666664,36.25,35.6875,35.0,36.375,36.75,34.75,37.833333333333336,38.1875,36.166666666666664,33.625,37.0,35.625,36.875,33.666666666666664,38.041666666666664,38.583333333333336,39.125,37.125,37.5,39.8125,39.166666666666664,37.9375,36.833333333333336,37.125,37.333333333333336,38.958333333333336,38.625,38.5,37.708333333333336,36.9375,38.0,39.1875,36.083333333333336,36.1875,36.416666666666664,33.5,33.875,37.458333333333336,36.5625,36.375,33.5625,37.666666666666664,36.0,38.875,38.375,36.875,38.125,36.75,34.75,36.125,38.75,36.875,33.291666666666664,36.375,36.5,37.8125,0.0,37.708333333333336,37.375,30.125,31.5625,31.0,31.333333333333332,30.75,29.375,33.09375,32.5,40.541666666666664,43.1875,44.1875,41.25,46.25,41.5,39.375,39.916666666666664,41.291666666666664
41,2021-08-06,16:15:00,30.0,32.708333333333336,29.75,33.8125,34.666666666666664,31.541666666666668,32.1875,32.78125,32.59375,34.03125,32.5,36.875,37.5625,58.625,62.25,44.84375,47.25,34.666666666666664,29.875,30.5,27.5625,30.708333333333332,32.375,34.833333333333336,39.25,33.916666666666664,38.0625,36.291666666666664,36.958333333333336,35.625,37.5625,36.875,39.75,38.666666666666664,38.15625,37.375,32.875,38.75,37.9375,37.0625,38.0,36.5625,39.625,35.25,35.625,36.25,35.25,35.291666666666664,37.4375,37.375,38.875,37.5,35.5,33.8125,39.0,38.416666666666664,34.5,37.25,37.375,37.75,37.1875,32.041666666666664,36.0,37.125,38.4375,38.1875,39.5,43.75,40.625,39.5,40.291666666666664,40.166666666666664,39.25,40.458333333333336,42.0,36.875,39.4375,40.375,40.25,40.625,41.75,39.6875,38.9375,43.5,42.25,32.958333333333336,35.583333333333336,34.75,37.0625,33.125,37.25,37.5,36.9375,37.25,36.666666666666664,35.208333333333336,36.125,38.958333333333336,36.875,39.0625,34.333333333333336,36.666666666666664,40.3125,36.25,39.083333333333336,35.6875,35.75,34.625,36.4375,37.125,34.958333333333336,38.0,37.3125,36.125,33.5,36.875,35.416666666666664,37.083333333333336,33.5,37.75,38.0625,39.25,37.25,37.875,38.9375,39.125,38.166666666666664,36.125,36.666666666666664,37.791666666666664,38.875,39.041666666666664,38.666666666666664,37.9375,37.0,38.25,38.916666666666664,36.375,35.916666666666664,36.625,33.041666666666664,33.375,36.541666666666664,35.375,36.583333333333336,33.0,38.75,37.333333333333336,39.208333333333336,37.4375,36.875,38.25,37.75,35.208333333333336,36.333333333333336,39.0,36.875,33.625,35.5,36.416666666666664,0.0,30.333333333333332,37.71875,0.0,28.125,28.0,30.125,32.041666666666664,30.0625,29.75,35.0625,33.208333333333336,37.333333333333336,42.5625,43.9375,40.791666666666664,43.833333333333336,42.5,38.5,39.875,41.875
42,2021-08-06,16:30:00,33.083333333333336,33.4375,31.5,34.125,32.083333333333336,33.625,33.25,33.375,31.5,32.541666666666664,33.59375,36.0,39.916666666666664,76.25,55.4375,36.083333333333336,37.333333333333336,34.3125,33.21875,30.625,30.583333333333332,30.5,32.208333333333336,33.708333333333336,37.78125,34.708333333333336,37.5,36.375,37.208333333333336,35.25,37.8125,37.9375,40.1875,38.708333333333336,38.458333333333336,35.916666666666664,33.25,38.291666666666664,36.083333333333336,37.0,35.625,35.875,39.0,35.541666666666664,36.583333333333336,36.541666666666664,36.3125,35.3125,36.541666666666664,38.3125,0.0,37.916666666666664,37.125,33.75,39.25,39.1875,34.75,36.916666666666664,37.708333333333336,38.125,36.4375,32.416666666666664,35.666666666666664,37.541666666666664,37.0,37.166666666666664,38.65625,43.25,39.6875,39.5,39.8125,40.583333333333336,39.291666666666664,40.25,42.25,37.375,40.041666666666664,41.291666666666664,39.75,40.4375,41.541666666666664,39.75,40.0,42.375,43.0625,33.5,35.458333333333336,33.625,36.0,34.25,37.916666666666664,36.541666666666664,36.958333333333336,37.791666666666664,37.083333333333336,35.458333333333336,35.25,38.9375,37.4375,38.666666666666664,34.5,35.958333333333336,40.583333333333336,36.4375,40.958333333333336,35.75,35.541666666666664,34.8125,36.416666666666664,35.375,35.375,37.833333333333336,36.875,36.25,33.28125,37.0,36.0625,37.125,34.3125,38.083333333333336,38.625,39.541666666666664,36.958333333333336,38.125,40.041666666666664,38.791666666666664,36.5625,35.416666666666664,35.5,36.625,39.208333333333336,39.375,39.3125,38.125,37.25,38.208333333333336,39.1875,36.666666666666664,36.0,36.916666666666664,33.875,33.958333333333336,37.4375,33.75,35.25,32.375,36.708333333333336,37.6875,38.625,38.625,36.833333333333336,37.875,36.125,35.625,36.041666666666664,39.041666666666664,36.916666666666664,34.25,36.78125,37.375,38.166666666666664,33.083333333333336,37.8125,37.666666666666664,30.0625,31.71875,34.0,33.8125,30.5,27.416666666666668,34.6875,34.0625,38.333333333333336,40.09375,43.0625,40.833333333333336,46.0,42.208333333333336,38.708333333333336,39.9375,42.375
43,2021-08-06,16:45:00,31.833333333333332,30.666666666666668,30.041666666666668,32.875,31.041666666666668,36.375,33.541666666666664,31.9375,30.75,36.75,34.9375,41.333333333333336,63.416666666666664,71.83333333333333,65.16666666666667,34.5625,32.875,32.583333333333336,30.8125,29.916666666666668,27.875,29.875,32.9375,34.4375,37.875,34.541666666666664,37.791666666666664,35.833333333333336,35.458333333333336,35.125,36.4375,37.4375,40.458333333333336,40.75,38.333333333333336,33.75,34.5625,40.25,35.791666666666664,36.333333333333336,37.875,36.541666666666664,38.0,36.0,35.3125,36.25,34.791666666666664,35.708333333333336,36.0,39.0,39.15625,37.75,36.15625,34.333333333333336,40.0,40.0,35.1875,36.6875,37.583333333333336,38.25,37.3125,31.25,35.5,36.5,33.875,36.625,38.375,43.75,40.708333333333336,40.208333333333336,40.5,40.625,39.1875,39.708333333333336,42.4375,37.625,39.583333333333336,40.875,40.0625,39.1875,39.5,41.041666666666664,39.875,41.625,41.875,32.166666666666664,33.3125,33.6875,37.375,33.458333333333336,38.958333333333336,35.875,38.75,38.125,36.0625,35.375,36.1875,39.625,38.5,38.4375,34.4375,35.75,41.4375,37.1875,38.125,40.3125,39.125,36.791666666666664,25.21875,36.083333333333336,36.333333333333336,34.416666666666664,35.541666666666664,0.0,31.083333333333332,32.75,33.5,36.0,34.416666666666664,38.833333333333336,41.5625,42.125,38.791666666666664,40.541666666666664,40.625,41.125,37.625,35.916666666666664,37.416666666666664,37.291666666666664,39.625,39.083333333333336,35.875,37.5,37.4375,38.166666666666664,39.375,37.5,37.0,37.166666666666664,31.791666666666668,33.875,36.875,35.125,36.1875,32.6875,35.0625,34.65625,36.0,38.625,37.375,37.833333333333336,38.083333333333336,33.958333333333336,36.833333333333336,40.125,37.75,35.208333333333336,35.75,37.333333333333336,38.1875,30.6875,37.75,38.6875,28.75,31.041666666666668,30.53125,31.916666666666668,25.375,27.6875,33.666666666666664,33.666666666666664,39.666666666666664,42.416666666666664,44.6875,40.75,46.833333333333336,43.4375,38.125,39.958333333333336,41.6875
