,Data,Hora,OP4.1.1 V (V),OP4.1.2 V (V),OP4.1.3 V (V),OP4.1.4 V (V),OP4.1.5 V (V),OP4.1.6 V (V),OP4.1.7 V (V),OP4.1.8 V (V),OP4.1.9 V (V),OP4.1.10 V (V),OP4.1.11 V (V),OP4.1.12 V (V),OP4.1.13 V (V),OP4.1.14 V (V),OP4.1.15 V (V),OP4.1.16 V (V),OP4.1.17 V (V),OP4.1.18 V (V),OP4.1.19 V (V),OP4.1.20 V (V),OP4.1.21 V (V),OP4.1.22 V (V),OP4.2.1 V (V),OP4.2.2 V (V),OP4.2.3 V (V),OP4.2.4 V (V),OP4.2.5 V (V),OP4.2.6 V (V),OP4.2.7 V (V),OP4.2.8 V (V),OP4.2.9 V (V),OP4.2.10 V (V),OP4.2.11 V (V),OP4.2.12 V (V),OP4.2.13 V (V),OP4.2.14 V (V),OP4.2.15 V (V),OP4.2.16 V (V),OP4.2.17 V (V),OP4.2.18 V (V),OP4.2.19 V (V),OP4.2.20 V (V),OP4.2.21 V (V),OP4.2.22 V (V),OP4.3.1 V (V),OP4.3.2 V (V),OP4.3.3 V (V),OP4.3.4 V (V),OP4.3.5 V (V),OP4.3.6 V (V),OP4.3.7 V (V),OP4.3.8 V (V),OP4.3.9 V (V),OP4.3.10 V (V),OP4.3.11 V (V),OP4.3.12 V (V),OP4.3.13 V (V),OP4.3.14 V (V),OP4.3.15 V (V),OP4.3.16 V (V),OP4.3.17 V (V),OP4.3.18 V (V),OP4.3.19 V (V),OP4.3.20 V (V),OP4.3.21 V (V),OP4.3.22 V (V),OP4.4.1 V (V),OP4.4.2 V (V),OP4.4.3 V (V),OP4.4.4 V (V),OP4.4.5 V (V),OP4.4.6 V (V),OP4.4.7 V (V),OP4.4.8 V (V),OP4.4.9 V (V),OP4.4.10 V (V),OP4.4.11 V (V),OP4.4.12 V (V),OP4.4.13 V (V),OP4.4.14 V (V),OP4.4.15 V (V),OP4.4.16 V (V),OP4.4.17 V (V),OP4.4.18 V (V),OP4.4.19 V (V),OP4.4.20 V (V),OP4.5.1 V (V),OP4.5.2 V (V),OP4.5.3 V (V),OP4.5.4 V (V),OP4.5.5 V (V),OP4.5.6 V (V),OP4.5.7 V (V),OP4.5.8 V (V),OP4.5.9 V (V),OP4.5.10 V (V),OP4.5.11 V (V),OP4.5.12 V (V),OP4.5.13 V (V),OP4.5.14 V (V),OP4.5.15 V (V),OP4.5.16 V (V),OP4.5.17 V (V),OP4.5.18 V (V),OP4.5.19 V (V),OP4.5.20 V (V),OP4.5.21 V (V),OP4.5.22 V (V),OP4.6.1 V (V),OP4.6.2 V (V),OP4.6.3 V (V),OP4.6.4 V (V),OP4.6.5 V (V),OP4.6.6 V (V),OP4.6.7 V (V),OP4.6.8 V (V),OP4.6.9 V (V),OP4.6.10 V (V),OP4.6.11 V (V),OP4.6.12 V (V),OP4.6.13 V (V),OP4.6.14 V (V),OP4.6.15 V (V),OP4.6.16 V (V),OP4.6.17 V (V),OP4.6.18 V (V),OP4.6.19 V (V),OP4.6.20 V (V),OP4.6.21 V (V),OP4.6.22 V (V),OP4.7.1 V (V),OP4.7.2 V (V),OP4.7.3 V (V),OP4.7.4 V (V),OP4.7.6 V (V),OP4.7.7 V (V),OP4.7.8 V (V),OP4.7.9 V (V),OP4.7.10 V (V),OP4.7.11 V (V),OP4.7.12 V (V),OP4.7.13 V (V),OP4.7.14 V (V),OP4.7.15 V (V),OP4.7.16 V (V),OP4.7.17 V (V),OP4.7.18 V (V),OP4.7.19 V (V),OP4.7.20 V (V),OP4.7.21 V (V),OP4.7.22 V (V),OP4.8.1 V (V),OP4.8.2 V (V),OP4.8.3 V (V),OP4.8.4 V (V),OP4.8.5 V (V),OP4.8.6 V (V),OP4.8.7 V (V),OP4.8.8 V (V),OP4.8.9 V (V),OP4.8.10 V (V),OP4.8.11 V (V),OP4.8.12 V (V),OP4.8.13 V (V),OP4.8.14 V (V),OP4.8.15 V (V),OP4.8.16 V (V),OP4.8.17 V (V),OP4.8.18 V (V),OP4.8.19 V (V),OP4.8.20 V (V),OP4.8.21 V (V),OP4.8.22 V (V),OP4.9.1 V (V),OP4.9.2 V (V),OP4.9.3 V (V),OP4.9.4 V (V),OP4.9.5 V (V),OP4.9.6 V (V),OP4.9.7 V (V),OP4.9.8 V (V),OP4.9.9 V (V),OP4.9.10 V (V),OP4.9.11 V (V),OP4.9.12 V (V),OP4.9.13 V (V),OP4.9.14 V (V),OP4.9.15 V (V),OP4.9.16 V (V),OP4.9.17 V (V),OP4.9.18 V (V),OP4.9.19 V (V),OP4.9.20 V (V),OP4.9.21 V (V),OP4.9.22 V (V)
0,2021-03-20,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-03-20,06:15:00,37.34375,39.416666666666664,36.875,38.958333333333336,38.291666666666664,37.5,36.833333333333336,36.5625,18.166666666666668,34.708333333333336,34.083333333333336,34.125,32.166666666666664,32.666666666666664,26.125,37.78125,37.083333333333336,39.9375,38.9375,38.875,45.333333333333336,47.916666666666664,22.25,30.6875,33.25,34.625,37.75,34.416666666666664,39.083333333333336,39.458333333333336,41.5625,40.416666666666664,41.96875,42.9375,39.958333333333336,32.416666666666664,35.958333333333336,38.875,38.0,38.5,39.958333333333336,41.0,37.375,37.333333333333336,40.625,39.5,37.583333333333336,40.333333333333336,29.875,42.6875,41.1875,37.333333333333336,29.791666666666668,31.375,35.25,37.75,41.0,33.583333333333336,37.458333333333336,36.208333333333336,32.875,31.583333333333332,32.34375,38.125,41.4375,37.40625,32.125,39.541666666666664,39.5625,37.375,40.125,40.21875,42.75,36.8125,44.0625,43.708333333333336,34.083333333333336,39.375,44.1875,48.291666666666664,45.125,31.375,47.541666666666664,45.791666666666664,37.1875,48.375,34.458333333333336,24.208333333333332,39.916666666666664,34.916666666666664,38.125,42.333333333333336,40.4375,38.458333333333336,40.8125,40.4375,37.541666666666664,41.083333333333336,37.208333333333336,38.458333333333336,38.5,38.958333333333336,39.3125,32.8125,29.5,30.09375,38.708333333333336,30.875,39.0,36.0,36.625,25.0,37.0625,30.25,36.4375,36.25,34.875,34.625,34.541666666666664,35.458333333333336,39.375,36.583333333333336,34.541666666666664,40.0625,39.708333333333336,34.041666666666664,36.666666666666664,41.1875,39.0,42.333333333333336,36.5625,37.0625,33.9375,36.375,40.625,38.0,37.0,34.0625,38.875,39.5625,38.208333333333336,35.916666666666664,42.583333333333336,42.1875,40.625,38.125,30.458333333333332,37.333333333333336,41.708333333333336,42.0,38.541666666666664,36.625,37.041666666666664,36.041666666666664,34.125,34.34375,38.166666666666664,40.0625,39.5,36.833333333333336,38.25,36.0625,39.375,37.75,37.083333333333336,38.3125,33.5,36.5,34.875,37.25,36.416666666666664,37.8125,38.25,45.208333333333336,46.041666666666664,45.1875,46.958333333333336,38.34375,47.083333333333336,44.5,35.25,36.625,35.5625,25.75,23.6875,26.791666666666668,30.75,32.75,29.791666666666668,31.78125,37.6875,37.5,38.416666666666664,39.1875,30.9375
2,2021-03-20,06:30:00,40.375,42.416666666666664,37.708333333333336,43.916666666666664,43.958333333333336,41.0,37.041666666666664,35.4375,28.3125,33.833333333333336,30.875,32.75,31.541666666666668,30.208333333333332,21.166666666666668,34.9375,36.25,37.708333333333336,40.4375,40.4375,39.375,44.916666666666664,25.375,28.6875,33.291666666666664,33.916666666666664,36.583333333333336,36.9375,36.5,37.208333333333336,40.03125,38.958333333333336,39.833333333333336,41.75,39.5625,36.833333333333336,37.916666666666664,38.8125,36.791666666666664,37.958333333333336,37.625,37.375,37.625,37.875,40.791666666666664,40.125,38.583333333333336,39.5625,38.9375,40.708333333333336,39.041666666666664,38.4375,34.75,33.083333333333336,37.0,37.875,37.90625,34.6875,36.75,32.4375,36.5,34.5625,32.875,34.166666666666664,37.541666666666664,35.291666666666664,31.9375,34.666666666666664,37.625,36.5,39.75,39.75,41.0,39.541666666666664,41.5625,42.083333333333336,40.208333333333336,41.083333333333336,42.625,40.416666666666664,43.25,41.166666666666664,44.166666666666664,43.125,41.083333333333336,42.9375,34.125,36.625,37.208333333333336,36.916666666666664,36.5625,39.875,37.25,37.25,38.708333333333336,36.5,38.833333333333336,37.375,36.791666666666664,37.75,38.25,37.625,37.6875,36.1875,36.34375,31.875,36.791666666666664,33.375,37.3125,35.916666666666664,37.25,27.1875,35.4375,36.125,36.333333333333336,36.333333333333336,36.875,39.375,36.333333333333336,36.416666666666664,38.375,37.833333333333336,35.96875,36.833333333333336,34.0,36.791666666666664,38.291666666666664,37.75,38.25,37.958333333333336,35.1875,34.9375,35.1875,35.333333333333336,35.9375,36.291666666666664,36.125,36.041666666666664,37.75,39.0,37.5,37.625,38.25,37.958333333333336,38.0,37.208333333333336,34.291666666666664,37.125,38.5,39.375,38.375,36.125,35.958333333333336,36.9375,37.625,35.5,36.375,36.166666666666664,36.583333333333336,35.75,36.916666666666664,36.083333333333336,37.875,35.291666666666664,38.0,37.208333333333336,34.375,36.333333333333336,37.083333333333336,36.25,36.916666666666664,36.1875,36.25,44.0625,43.0,43.291666666666664,43.416666666666664,39.5625,42.041666666666664,42.8125,36.416666666666664,36.21875,34.875,29.9375,28.125,28.1875,31.916666666666668,34.333333333333336,31.0,31.416666666666668,35.75,37.625,37.5,37.375,36.5625
3,2021-03-20,06:45:00,57.0625,56.333333333333336,56.8125,56.083333333333336,56.291666666666664,57.5,28.625,27.583333333333332,22.625,22.3125,22.125,21.791666666666668,22.25,22.166666666666668,21.166666666666668,26.625,26.75,26.5,30.541666666666668,37.28125,44.666666666666664,61.916666666666664,30.53125,34.916666666666664,36.291666666666664,35.666666666666664,38.125,37.8125,37.666666666666664,37.1875,37.5,37.125,38.041666666666664,37.96875,39.5,44.3125,42.083333333333336,36.041666666666664,34.791666666666664,35.25,33.1875,34.5,35.0625,34.458333333333336,44.25,41.8125,42.8125,42.0,40.166666666666664,40.375,39.0,37.791666666666664,35.53125,33.25,36.208333333333336,35.125,34.875,31.916666666666668,34.958333333333336,34.4375,35.0,34.6875,31.875,31.875,34.625,33.833333333333336,37.333333333333336,37.916666666666664,39.3125,39.375,39.166666666666664,39.708333333333336,0.0,40.6875,41.291666666666664,0.0,39.375,40.875,41.25,41.583333333333336,41.833333333333336,42.0625,41.5625,41.208333333333336,41.625,41.75,35.541666666666664,36.208333333333336,36.5625,35.625,36.6875,37.65625,37.166666666666664,37.791666666666664,37.416666666666664,37.208333333333336,37.375,37.5,36.25,37.5,37.75,37.833333333333336,37.166666666666664,36.125,34.75,35.90625,36.625,36.375,44.0,39.75,39.5625,38.03125,37.833333333333336,37.25,37.25,36.958333333333336,38.958333333333336,37.9375,36.84375,36.4375,35.8125,34.375,34.3125,34.9375,34.416666666666664,35.0,0.0,34.916666666666664,35.25,35.5,35.125,35.53125,34.71875,34.666666666666664,36.208333333333336,35.791666666666664,36.25,36.5625,35.875,37.0625,37.5,37.583333333333336,37.65625,37.375,37.375,36.8125,38.125,38.0,38.041666666666664,38.375,37.208333333333336,36.333333333333336,36.75,36.583333333333336,36.78125,36.875,36.583333333333336,36.291666666666664,36.416666666666664,35.541666666666664,36.208333333333336,36.125,37.5,37.125,36.5625,36.458333333333336,36.0,37.125,36.75,36.625,36.5,36.5,36.333333333333336,43.916666666666664,43.083333333333336,43.083333333333336,43.791666666666664,42.291666666666664,43.0625,42.833333333333336,37.583333333333336,35.875,36.15625,29.5625,27.53125,30.125,31.333333333333332,33.041666666666664,31.0625,33.0,35.5625,35.9375,35.875,35.9375,35.75
4,2021-03-20,07:00:00,56.333333333333336,56.541666666666664,56.666666666666664,56.5,57.833333333333336,56.666666666666664,54.25,24.708333333333332,22.083333333333332,18.958333333333332,17.333333333333332,16.8125,15.541666666666666,14.5,14.458333333333334,17.458333333333332,20.208333333333332,18.3125,26.625,31.5,85.0,83.53125,21.375,36.9375,34.125,29.5625,34.625,35.0,35.5,44.458333333333336,64.25,54.21875,45.5,62.75,54.0625,56.1875,34.375,26.6875,21.375,25.5,20.583333333333332,22.083333333333332,21.125,20.291666666666668,43.708333333333336,43.4375,40.166666666666664,43.375,47.083333333333336,48.375,47.5625,49.5,38.1875,32.458333333333336,33.916666666666664,32.25,32.1875,28.083333333333332,31.3125,30.333333333333332,32.333333333333336,33.25,28.958333333333332,31.5,29.625,29.833333333333332,37.583333333333336,38.125,39.1875,38.3125,38.958333333333336,39.25,40.5,40.208333333333336,40.833333333333336,41.0,38.833333333333336,0.0,41.375,41.708333333333336,41.75,43.0,42.25,41.583333333333336,43.03125,42.25,35.0,36.125,36.416666666666664,37.0,36.625,37.416666666666664,37.041666666666664,37.375,37.666666666666664,37.6875,37.25,37.75,36.1875,37.0625,37.666666666666664,37.166666666666664,37.0,36.208333333333336,37.09375,36.8125,36.083333333333336,36.375,42.46875,40.0,39.46875,38.75,38.041666666666664,37.583333333333336,37.25,38.9375,41.416666666666664,39.25,35.375,35.25,35.416666666666664,35.1875,33.09375,34.125,34.03125,35.0,34.59375,34.96875,35.0625,36.0,34.6875,35.125,34.875,35.458333333333336,34.25,36.166666666666664,35.791666666666664,36.333333333333336,36.8125,37.3125,37.3125,37.416666666666664,37.375,37.833333333333336,38.0625,36.96875,37.166666666666664,37.416666666666664,38.5,38.375,37.4375,36.166666666666664,36.708333333333336,36.666666666666664,36.875,35.875,36.583333333333336,36.708333333333336,36.166666666666664,35.666666666666664,36.9375,36.75,37.75,37.208333333333336,37.541666666666664,36.958333333333336,35.78125,37.166666666666664,37.541666666666664,36.666666666666664,36.916666666666664,36.875,36.666666666666664,44.541666666666664,44.25,43.958333333333336,44.625,42.3125,43.84375,44.3125,37.541666666666664,36.46875,35.1875,29.8125,26.8125,29.125,30.416666666666668,32.958333333333336,30.458333333333332,32.1875,35.71875,35.0,36.708333333333336,36.0,35.5625
5,2021-03-20,07:15:00,53.125,54.291666666666664,54.583333333333336,54.708333333333336,54.541666666666664,53.083333333333336,54.1875,34.541666666666664,26.5,17.125,12.625,12.916666666666666,11.166666666666666,10.6875,10.0,13.541666666666666,15.166666666666666,19.666666666666668,21.125,79.625,81.875,83.6875,10.75,13.3125,60.5,62.8125,62.875,60.541666666666664,61.958333333333336,61.0,61.375,62.0625,60.5,59.916666666666664,60.8125,26.0,11.791666666666666,10.708333333333334,9.875,9.041666666666666,9.25,9.291666666666666,8.666666666666666,8.75,33.625,69.45833333333333,60.291666666666664,74.5,81.375,79.9375,82.41666666666667,85.0,19.65625,18.9375,17.375,17.5,16.208333333333332,15.75,13.0625,15.291666666666666,17.5,18.875,14.291666666666666,18.583333333333332,16.125,18.5625,37.75,37.416666666666664,38.875,37.75,39.541666666666664,39.625,40.875,39.8125,40.625,41.0,37.583333333333336,39.083333333333336,41.1875,41.625,42.916666666666664,42.666666666666664,42.0,41.833333333333336,42.791666666666664,42.0625,0.0,35.416666666666664,36.375,35.6875,35.8125,37.333333333333336,37.3125,37.458333333333336,37.416666666666664,38.125,37.333333333333336,37.875,36.791666666666664,37.4375,37.375,36.75,36.6875,35.875,37.375,36.5,36.125,35.916666666666664,40.75,39.666666666666664,38.0625,37.5,37.416666666666664,36.0625,36.916666666666664,40.15625,42.375,40.833333333333336,35.375,36.375,32.75,32.666666666666664,32.5,34.0625,36.4375,35.833333333333336,0.0,34.4375,34.875,34.75,34.1875,34.958333333333336,34.916666666666664,35.458333333333336,35.9375,35.875,35.291666666666664,36.59375,36.791666666666664,36.5,37.541666666666664,36.9375,37.666666666666664,37.5,38.0625,37.375,37.8125,38.25,38.625,38.65625,37.8125,35.791666666666664,35.958333333333336,36.708333333333336,36.4375,36.5625,37.0625,36.6875,35.25,36.0,37.34375,36.416666666666664,37.416666666666664,37.333333333333336,37.458333333333336,37.0625,35.25,36.875,36.75,36.25,36.75,36.4375,36.333333333333336,45.041666666666664,44.625,44.375,45.25,43.666666666666664,44.9375,44.8125,37.041666666666664,35.6875,35.875,27.375,25.9375,29.0,30.625,32.041666666666664,29.8125,32.125,35.5625,35.416666666666664,37.0,35.8125,35.0
6,2021-03-20,07:30:00,46.5,46.541666666666664,46.958333333333336,47.875,46.625,46.625,46.125,47.416666666666664,30.5625,10.375,9.0625,9.291666666666666,8.625,7.875,7.458333333333333,9.958333333333334,11.333333333333334,65.875,70.75,71.6875,69.83333333333333,73.1875,7.875,10.4375,58.375,59.791666666666664,59.9375,60.125,60.875,58.75,60.541666666666664,59.09375,58.5,57.8125,58.71875,57.291666666666664,29.375,9.28125,8.416666666666666,7.875,7.458333333333333,7.8125,7.4375,7.25,83.125,83.20833333333333,83.91666666666667,73.625,78.125,76.0,82.375,85.0,14.5625,11.375,11.291666666666666,10.625,10.791666666666666,9.34375,10.6875,10.9375,10.75,10.375,9.4375,10.0,10.666666666666666,10.53125,37.375,37.4375,38.666666666666664,38.041666666666664,39.666666666666664,39.5,40.6875,39.916666666666664,40.083333333333336,41.0,37.333333333333336,38.5625,40.6875,40.40625,42.4375,42.125,42.125,41.625,43.25,43.375,34.375,35.625,36.041666666666664,36.75,36.1875,37.25,36.6875,37.25,37.625,37.541666666666664,37.041666666666664,37.583333333333336,36.3125,37.541666666666664,37.25,37.25,36.8125,35.9375,36.0,36.666666666666664,35.6875,35.5,39.09375,37.71875,36.75,36.166666666666664,35.75,36.25,41.40625,47.875,46.375,41.0,35.333333333333336,33.125,33.166666666666664,33.0625,31.0,33.3125,35.8125,34.708333333333336,33.75,34.3125,33.958333333333336,33.84375,34.25,34.4375,34.333333333333336,35.0,35.75,35.458333333333336,35.333333333333336,36.291666666666664,36.375,36.416666666666664,37.083333333333336,37.0,37.583333333333336,37.708333333333336,37.625,37.458333333333336,36.125,38.5,38.708333333333336,38.8125,38.0,34.75,32.3125,35.583333333333336,36.53125,36.0,34.875,36.416666666666664,35.6875,35.9375,37.625,38.458333333333336,40.53125,46.666666666666664,40.9375,34.0,34.708333333333336,35.875,35.84375,35.875,35.625,32.25,34.875,45.791666666666664,45.25,45.25,45.75,44.375,44.875,46.0,36.791666666666664,35.541666666666664,35.375,27.041666666666668,24.8125,28.0,29.65625,31.541666666666668,29.0625,31.625,35.291666666666664,35.0,36.75,35.083333333333336,34.625
7,2021-03-20,07:45:00,42.6875,43.208333333333336,44.5,45.166666666666664,44.166666666666664,45.0,45.083333333333336,44.125,40.625,21.0,11.75,8.333333333333334,6.958333333333333,6.125,5.875,9.6875,43.583333333333336,61.541666666666664,60.0625,64.75,60.666666666666664,62.833333333333336,6.6875,18.25,50.791666666666664,56.541666666666664,56.291666666666664,55.75,56.5,55.5,56.09375,57.208333333333336,56.5625,56.583333333333336,56.375,54.375,47.625,12.708333333333334,8.041666666666666,7.375,6.5625,6.916666666666667,6.75,6.666666666666667,85.0,85.0,85.0,85.0,85.0,80.95833333333333,59.541666666666664,71.28125,15.208333333333334,12.333333333333334,14.6875,15.666666666666666,15.0625,10.5625,13.208333333333334,12.4375,14.1875,16.5,13.083333333333334,11.78125,13.583333333333334,13.625,37.375,37.416666666666664,39.0,38.09375,39.625,39.375,41.3125,40.1875,40.291666666666664,41.5,38.4375,39.3125,40.75,40.0,42.916666666666664,42.0,41.791666666666664,42.4375,43.291666666666664,43.5625,34.0,34.875,35.541666666666664,35.75,35.375,37.666666666666664,36.5,37.291666666666664,38.0,38.0,37.5625,37.9375,37.75,38.208333333333336,37.875,37.166666666666664,36.5625,35.666666666666664,36.958333333333336,36.75,35.9375,34.9375,37.875,35.8125,35.625,35.125,34.75,36.708333333333336,46.291666666666664,75.125,44.375,39.708333333333336,34.125,31.5625,32.791666666666664,31.5,29.458333333333332,31.375,31.333333333333332,32.375,32.75,33.375,32.875,33.791666666666664,35.3125,34.916666666666664,34.8125,34.416666666666664,34.8125,34.708333333333336,33.5625,35.5625,35.416666666666664,35.625,36.291666666666664,36.25,36.916666666666664,36.96875,37.375,38.208333333333336,38.09375,38.8125,40.125,41.1875,37.75,15.458333333333334,15.916666666666666,16.25,16.25,22.541666666666668,25.583333333333332,72.95833333333333,59.708333333333336,58.833333333333336,61.458333333333336,52.125,80.75,80.125,81.0,71.75,21.583333333333332,20.0,15.125,18.53125,15.708333333333334,9.6875,24.0625,47.875,46.333333333333336,47.3125,48.3125,47.958333333333336,49.59375,48.791666666666664,35.833333333333336,34.65625,34.666666666666664,25.90625,23.375,27.166666666666668,29.4375,31.083333333333332,28.1875,31.0,34.875,34.541666666666664,35.583333333333336,35.375,33.21875
8,2021-03-20,08:00:00,41.791666666666664,41.1875,41.875,42.333333333333336,42.5,42.166666666666664,42.4375,42.166666666666664,42.3125,41.8125,42.333333333333336,6.8125,5.833333333333333,5.5625,5.25,14.208333333333334,38.666666666666664,54.583333333333336,54.958333333333336,55.166666666666664,54.5,54.791666666666664,6.125,7.0625,8.375,60.1875,59.5,61.0,61.041666666666664,57.333333333333336,57.958333333333336,62.375,58.03125,60.375,58.583333333333336,56.791666666666664,51.09375,17.791666666666668,8.208333333333334,8.125,7.75,8.208333333333334,22.333333333333332,8.375,85.0,85.0,85.0,85.0,85.0,84.45833333333333,28.541666666666668,65.66666666666667,17.125,15.28125,16.8125,13.875,14.958333333333334,13.75,14.625,14.375,14.25,13.4375,14.458333333333334,14.458333333333334,14.041666666666666,15.375,37.333333333333336,37.375,39.125,38.3125,40.0,40.083333333333336,40.583333333333336,39.708333333333336,40.166666666666664,41.1875,37.75,39.041666666666664,41.0,40.875,43.333333333333336,42.75,42.0625,42.25,44.4375,43.5,33.1875,34.0,35.041666666666664,36.3125,34.375,37.208333333333336,36.375,37.1875,38.708333333333336,38.416666666666664,38.208333333333336,40.791666666666664,40.958333333333336,39.375,39.1875,37.3125,36.0625,35.166666666666664,36.4375,35.8125,34.71875,33.4375,35.1875,33.625,34.083333333333336,33.416666666666664,33.916666666666664,40.21875,67.3125,85.0,48.625,40.291666666666664,30.458333333333332,29.0625,29.5,29.666666666666668,28.166666666666668,30.3125,29.6875,30.875,31.375,31.333333333333332,32.875,33.541666666666664,22.6875,28.666666666666668,34.833333333333336,18.25,12.5,18.25,10.0625,25.4375,18.125,17.791666666666668,23.125,24.375,14.25,44.25,41.166666666666664,51.6875,39.0,67.25,63.0,69.625,74.375,37.0,37.125,34.291666666666664,37.5,42.041666666666664,41.125,37.0,36.833333333333336,40.0,37.0625,37.208333333333336,37.25,44.3125,45.25,39.0,35.3125,23.8125,41.375,27.416666666666668,37.1875,37.625,37.8125,58.458333333333336,57.666666666666664,64.1875,68.75,70.0625,84.375,74.5,27.6875,23.166666666666668,29.041666666666668,18.5,16.0,21.125,23.833333333333332,23.416666666666668,18.90625,14.625,25.916666666666668,26.625,23.0,29.4375,27.125
9,2021-03-20,08:15:00,41.1875,41.0625,41.458333333333336,41.541666666666664,41.833333333333336,41.708333333333336,41.40625,41.1875,41.6875,41.75,42.125,7.875,5.9375,5.5625,4.958333333333333,28.125,41.083333333333336,52.0,50.0625,51.625,51.0,51.3125,3.875,4.125,5.375,41.625,41.541666666666664,41.625,44.375,0.0,42.75,42.1875,41.9375,43.666666666666664,42.125,40.75,40.75,41.5,32.71875,34.0625,42.875,43.375,43.125,43.34375,85.0,85.0,85.0,85.0,85.0,27.71875,68.20833333333333,85.0,17.40625,13.916666666666666,15.0625,15.8125,14.0625,13.4375,14.291666666666666,14.625,14.125,12.625,12.958333333333334,12.916666666666666,13.291666666666666,13.083333333333334,37.208333333333336,0.0,38.25,38.25,39.625,39.666666666666664,41.125,39.625,40.0,41.3125,37.625,39.25,41.125,40.708333333333336,43.125,42.5,41.75,43.291666666666664,44.375,44.1875,22.75,17.3125,21.791666666666668,15.3125,9.5,23.541666666666668,25.90625,54.083333333333336,58.5,69.125,59.541666666666664,59.4375,85.0,84.875,45.75,21.25,30.625,17.0,15.458333333333334,0.0,16.375,16.583333333333332,32.833333333333336,32.0,32.25,32.3125,36.25,68.375,73.83333333333333,79.125,39.125,32.333333333333336,27.75,26.9375,27.666666666666668,27.916666666666668,26.5,30.8125,29.958333333333332,30.1875,30.291666666666668,30.9375,32.25,34.375,13.375,24.458333333333332,54.0,20.291666666666668,5.5,15.125,29.041666666666668,27.5,28.8125,50.5,48.041666666666664,50.75,56.416666666666664,48.041666666666664,50.25,55.1875,52.03125,48.125,47.041666666666664,51.875,60.125,0.0,36.875,37.0625,37.0,37.125,37.625,37.083333333333336,36.6875,35.8125,37.4375,36.541666666666664,37.458333333333336,37.041666666666664,36.5,36.833333333333336,35.5625,37.625,37.166666666666664,36.75,37.0,37.375,37.375,84.08333333333333,83.79166666666667,85.0,84.625,84.83333333333333,83.5,84.875,16.541666666666668,15.75,15.6875,11.75,10.625,12.125,13.0,14.083333333333334,12.291666666666666,14.125,15.833333333333334,15.9375,16.5,15.791666666666666,15.25
