,Data,Hora,OP4.1.1 I (A),OP4.1.2 I (A),OP4.1.3 I (A),OP4.1.4 I (A),OP4.1.5 I (A),OP4.1.6 I (A),OP4.1.7 I (A),OP4.1.8 I (A),OP4.1.9 I (A),OP4.1.10 I (A),OP4.1.11 I (A),OP4.1.12 I (A),OP4.1.13 I (A),OP4.1.14 I (A),OP4.1.15 I (A),OP4.1.16 I (A),OP4.1.17 I (A),OP4.1.18 I (A),OP4.1.19 I (A),OP4.1.20 I (A),OP4.1.21 I (A),OP4.1.22 I (A),OP4.2.1 I (A),OP4.2.2 I (A),OP4.2.3 I (A),OP4.2.4 I (A),OP4.2.5 I (A),OP4.2.7 I (A),OP4.2.8 I (A),OP4.2.9 I (A),OP4.2.10 I (A),OP4.2.11 I (A),OP4.2.12 I (A),OP4.2.13 I (A),OP4.2.14 I (A),OP4.2.15 I (A),OP4.2.16 I (A),OP4.2.17 I (A),OP4.2.18 I (A),OP4.2.19 I (A),OP4.2.20 I (A),OP4.2.21 I (A),OP4.2.22 I (A),OP4.3.1 I (A),OP4.3.2 I (A),OP4.3.3 I (A),OP4.3.4 I (A),OP4.3.5 I (A),OP4.3.6 I (A),OP4.3.7 I (A),OP4.3.8 I (A),OP4.3.9 I (A),OP4.3.10 I (A),OP4.3.11 I (A),OP4.3.12 I (A),OP4.3.13 I (A),OP4.3.14 I (A),OP4.3.15 I (A),OP4.3.16 I (A),OP4.3.17 I (A),OP4.3.18 I (A),OP4.3.19 I (A),OP4.3.20 I (A),OP4.3.21 I (A),OP4.3.22 I (A),OP4.4.1 I (A),OP4.4.2 I (A),OP4.4.3 I (A),OP4.4.4 I (A),OP4.4.5 I (A),OP4.4.6 I (A),OP4.4.7 I (A),OP4.4.8 I (A),OP4.4.9 I (A),OP4.4.10 I (A),OP4.4.11 I (A),OP4.4.12 I (A),OP4.4.13 I (A),OP4.4.14 I (A),OP4.4.15 I (A),OP4.4.16 I (A),OP4.4.17 I (A),OP4.4.18 I (A),OP4.4.19 I (A),OP4.4.20 I (A),OP4.5.1 I (A),OP4.5.2 I (A),OP4.5.3 I (A),OP4.5.4 I (A),OP4.5.5 I (A),OP4.5.6 I (A),OP4.5.7 I (A),OP4.5.8 I (A),OP4.5.9 I (A),OP4.5.10 I (A),OP4.5.11 I (A),OP4.5.12 I (A),OP4.5.13 I (A),OP4.5.14 I (A),OP4.5.15 I (A),OP4.5.16 I (A),OP4.5.17 I (A),OP4.5.18 I (A),OP4.5.19 I (A),OP4.5.20 I (A),OP4.5.21 I (A),OP4.5.22 I (A),OP4.6.1 I (A),OP4.6.2 I (A),OP4.6.3 I (A),OP4.6.4 I (A),OP4.6.5 I (A),OP4.6.6 I (A),OP4.6.7 I (A),OP4.6.8 I (A),OP4.6.9 I (A),OP4.6.10 I (A),OP4.6.11 I (A),OP4.6.12 I (A),OP4.6.13 I (A),OP4.6.14 I (A),OP4.6.15 I (A),OP4.6.16 I (A),OP4.6.17 I (A),OP4.6.18 I (A),OP4.6.19 I (A),OP4.6.20 I (A),OP4.6.21 I (A),OP4.6.22 I (A),OP4.7.1 I (A),OP4.7.2 I (A),OP4.7.3 I (A),OP4.7.4 I (A),OP4.7.5 I (A),OP4.7.6 I (A),OP4.7.7 I (A),OP4.7.8 I (A),OP4.7.9 I (A),OP4.7.10 I (A),OP4.7.11 I (A),OP4.7.12 I (A),OP4.7.13 I (A),OP4.7.14 I (A),OP4.7.15 I (A),OP4.7.16 I (A),OP4.7.17 I (A),OP4.7.18 I (A),OP4.7.19 I (A),OP4.7.20 I (A),OP4.7.21 I (A),OP4.7.22 I (A),OP4.8.1 I (A),OP4.8.2 I (A),OP4.8.3 I (A),OP4.8.4 I (A),OP4.8.5 I (A),OP4.8.6 I (A),OP4.8.7 I (A),OP4.8.8 I (A),OP4.8.9 I (A),OP4.8.10 I (A),OP4.8.11 I (A),OP4.8.12 I (A),OP4.8.13 I (A),OP4.8.14 I (A),OP4.8.15 I (A),OP4.8.16 I (A),OP4.8.17 I (A),OP4.8.18 I (A),OP4.8.19 I (A),OP4.8.20 I (A),OP4.8.21 I (A),OP4.8.22 I (A),OP4.9.1 I (A),OP4.9.2 I (A),OP4.9.3 I (A),OP4.9.4 I (A),OP4.9.5 I (A),OP4.9.6 I (A),OP4.9.7 I (A),OP4.9.8 I (A),OP4.9.9 I (A),OP4.9.10 I (A),OP4.9.11 I (A),OP4.9.12 I (A),OP4.9.13 I (A),OP4.9.14 I (A),OP4.9.15 I (A),OP4.9.16 I (A),OP4.9.17 I (A),OP4.9.18 I (A),OP4.9.19 I (A),OP4.9.20 I (A),OP4.9.21 I (A),OP4.9.22 I (A)
0,2021-02-18,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-02-18,06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2021-02-18,06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2021-02-18,06:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0773625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10472500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019466666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.05365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10523333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0
4,2021-02-18,07:00:00,0.11565,0.0469,0.0,0.1375,0.025,0.1375,0.075,0.0,0.000252,0.15315,0.125,0.0844,0.0,0.05,0.0,0.05,0.075,0.07217272727272728,0.0,0.0375,0.0375,0.05,0.01875,0.0,0.0094,0.1094,0.125,0.0625,0.1063,0.0375,0.05,0.1375,0.03884285714285714,0.075,0.0,0.01565,0.0938,0.0,0.006266666666666667,0.075,0.1375,0.075,0.0009,0.05,0.1125,0.02345,0.1063,0.0,0.1063,0.1,0.0266,0.0,0.0625,0.1121375,0.0792,0.15,0.1063,0.01875,0.1375,0.1562,0.1688,0.0375,0.0,0.10210000000000001,0.0312,0.13499,0.1063,0.1063,0.0312,0.0688,0.1063,0.1,0.1,0.125,0.1562,0.075,0.026968421052631576,0.1562,0.0938,0.10625000000000001,0.0375,0.13755,0.075,0.01875,0.0625,0.075,0.05,0.0938,0.037500000000000006,0.075,0.075,0.0271,0.013211111111111111,0.125,0.075,0.1375,0.0094,0.0813,0.0,0.0,0.0688,0.1063,0.09378,0.025,0.0125,0.09065000000000001,0.05,0.0,0.075,0.0,0.0,0.05,0.05625,0.12190000000000001,0.05315,0.03125,0.14065,0.0125,0.05,0.03195,0.037500000000000006,0.05,0.075,0.19065,0.16875,0.11249999999999999,0.11565,0.05,0.0,0.0813,0.0375,0.0,0.0938,0.0625,0.125,0.025,0.0,0.025,0.01668333333333333,0.0625,0.03125,0.1375,0.125,0.0938,0.0,0.0375,0.0,0.015,0.1688,0.0,0.20315,0.0813,0.1219,0.07815,0.125,0.012499999999999999,0.0969,0.0875,0.1063,0.07815,0.053099999999999994,0.0,0.15,0.07815,0.1375,0.1063,0.2125,0.1375,0.07376,0.04376666666666667,0.11565,0.0062499999999999995,0.05899375,0.05315,0.075,0.125,0.0938,0.03125,0.125,0.075,0.11156923076923078,0.1063,0.0188,0.0,0.0,0.1,0.07189999999999999,0.07500000000000001,0.075,0.11560000000000001,0.125,0.01668333333333333,0.04828181818181818,0.125,0.20315
5,2021-02-18,07:15:00,0.0,0.13125,0.12815,0.22503333333333334,0.15833333333333333,0.23336666666666664,0.1396,0.1771,0.056249999999999994,0.26565,0.16876666666666665,0.19065,0.14376666666666668,0.13125,0.07500000000000001,0.18543333333333334,0.19065,0.20315,0.16876666666666665,0.157825,0.11565,0.16875,0.1146,0.1562,0.17500000000000002,0.2313,0.25,0.15003333333333335,0.2281,0.13753333333333334,0.12083333333333335,0.20626666666666668,0.21043333333333333,0.1625,0.09845,0.20939999999999998,0.15,0.13749999999999998,0.13956666666666667,0.17293333333333336,0.2271,0.18333333333333335,0.1625,0.1594,0.19166666666666665,0.1375,0.16040000000000001,0.13126666666666667,0.1729333333333333,0.16040000000000001,0.1646,0.09845000000000001,0.1562,0.2797,0.22505,0.225,0.1875,0.14796666666666666,0.24793333333333334,0.23750000000000002,0.27709999999999996,0.15206666666666666,0.15416666666666667,0.2708333333333333,0.12293333333333334,0.3156,0.20626666666666668,0.21253333333333332,0.14170000000000002,0.17815,0.19065,0.17815,0.21046666666666666,0.2437666666666667,0.23750000000000002,0.17815,0.2000333333333333,0.2646,0.23126666666666665,0.2,0.1063,0.275,0.1625,0.10314999999999999,0.14376666666666668,0.17500000000000002,0.107825,0.21043333333333333,0.1646,0.12706666666666666,0.17293333333333336,0.1781,0.2094,0.19793333333333332,0.1479,0.19583333333333333,0.175025,0.15213333333333331,0.173425,0.1688,0.23125,0.2020666666666667,0.28123333333333334,0.10416666666666667,0.075,0.2,0.13126666666666667,0.16717500000000002,0.2219,0.1771,0.05,0.15315,0.18753333333333333,0.23543333333333336,0.1937333333333333,0.14793333333333333,0.21875,0.1813,0.1531,0.1562,0.14376666666666668,0.20626666666666668,0.2083,0.27815,0.30005,0.1938,0.2396,0.1875,0.14845000000000003,0.20315,0.12916666666666668,0.175,0.214075,0.15,0.1969,0.1646,0.20629999999999998,0.08750000000000001,0.1594,0.18336666666666668,0.15,0.28435,0.22344999999999998,0.21043333333333333,0.21253333333333332,0.1375,0.1516,0.1063,0.24793333333333334,0.22815,0.3094,0.210925,0.22086666666666666,0.20836666666666667,0.19583333333333333,0.13333333333333333,0.2188,0.22504999999999997,0.217175,0.20005,0.1708333333333333,0.15315,0.2896,0.21876666666666666,0.22503333333333334,0.19845000000000002,0.28123333333333334,0.26666666666666666,0.28123333333333334,0.19375,0.2292,0.16666666666666666,0.1938,0.20210000000000003,0.17916666666666667,0.18435,0.209375,0.12190000000000001,0.2188,0.20210000000000003,0.2562333333333333,0.19586666666666666,0.1422,0.08960000000000001,0.14375,0.2271,0.14065,0.2000333333333333,0.225,0.2125,0.19586666666666666,0.1844,0.2437666666666667,0.2146,0.3000333333333333
6,2021-02-18,07:30:00,0.41252500000000003,0.3458333333333334,0.2937666666666667,0.4969,0.3719,0.42293333333333333,0.36877499999999996,0.3521,0.2292,0.4021333333333333,0.3729,0.3646,0.3416666666666666,0.29583333333333334,0.24583333333333335,0.3979333333333333,0.35000000000000003,0.3625,0.2812,0.3938,0.3297,0.3812666666666667,0.28123333333333334,0.2833333333333333,0.3875,0.35624999999999996,0.431275,0.359375,0.39375,0.3125,0.3021,0.431275,0.3937333333333333,0.43125,0.0,0.4375333333333334,0.33959999999999996,0.31666666666666665,0.33440000000000003,0.3729,0.4458333333333333,0.3979333333333333,0.375,0.33126666666666665,0.37503333333333333,0.331225,0.30625,0.2719,0.3604333333333334,0.35625,0.3521,0.2313,0.3021,0.5,0.425,0.4083333333333334,0.3313,0.36043333333333333,0.43543333333333334,0.4437666666666667,0.4875,0.29586666666666667,0.3375333333333333,0.3812,0.32034999999999997,0.4437666666666667,0.3958333333333333,0.40005,0.275,0.35005,0.42967500000000003,0.3499999999999999,0.35836666666666667,0.4875,0.4479333333333333,0.35000000000000003,0.373425,0.4333666666666667,0.43435,0.3156,0.3,0.4437666666666667,0.3469,0.3083666666666667,0.3375333333333333,0.37815,0.2969,0.3813,0.32815,0.325,0.3666333333333333,0.4188,0.45626666666666665,0.3854,0.33956666666666663,0.38336666666666663,0.36875,0.3812333333333333,0.4125,0.357825,0.40315,0.43435,0.4438,0.31880000000000003,0.23750000000000002,0.32713333333333333,0.34170000000000006,0.41565,0.35935,0.2875,0.2031,0.28755,0.26875,0.42083333333333334,0.37293333333333334,0.32083333333333336,0.4344,0.3312,0.31720000000000004,0.3062666666666667,0.3375000000000001,0.3375,0.325,0.575,0.5500499999999999,0.34685,0.45630000000000004,0.3979333333333333,0.38749999999999996,0.43543333333333334,0.3604,0.4208333333333334,0.39065,0.32503333333333334,0.45625,0.29995,0.37496666666666667,0.339075,0.36873333333333336,0.3833333333333333,0.2969,0.5094000000000001,0.49583333333333335,0.3938,0.4187666666666667,0.3188,0.33440000000000003,0.36095,0.495325,0.37185,0.44684999999999997,0.4479666666666667,0.3958333333333333,0.4166666666666667,0.40315,0.3271,0.4333666666666667,0.42296666666666666,0.425,0.39375,0.34375,0.3666666666666667,0.5166666666666667,0.4145666666666667,0.4313,0.4062,0.5187999999999999,0.49373333333333336,0.48123333333333335,0.4041666666666666,0.4583333333333333,0.36255,0.4396,0.42083333333333334,0.3562666666666667,0.379725,0.3938,0.30833333333333335,0.42185,0.39375,0.46460000000000007,0.3469,0.3687666666666667,0.23125,0.25,0.39999999999999997,0.27709999999999996,0.3281,0.375,0.4312333333333333,0.4166666666666667,0.4041666666666666,0.39690000000000003,0.4229333333333334,0.5813
7,2021-02-18,07:45:00,0.575,0.5312666666666667,0.5458666666666666,0.5750500000000001,0.51255,0.6812999999999999,0.4875,0.5417000000000001,0.4,0.6,0.5646,0.5250333333333334,0.55,0.5063,0.45,0.50315,0.5791666666666667,0.5729333333333334,0.55,0.525025,0.4625,0.6,0.3781,0.45315,0.4719,0.5188,0.58125,0.5438000000000001,0.598475,0.5229666666666667,0.5208666666666667,0.59065,0.61565,0.6187666666666667,0.4875333333333333,0.6333666666666667,0.5833333333333334,0.51875,0.52815,0.5562666666666667,0.6271,0.5625,0.6145999999999999,0.55315,0.5458666666666667,0.50625,0.5104333333333334,0.5333,0.5917,0.55,0.559425,0.4437333333333333,0.4479666666666667,0.65785,0.6479333333333334,0.5749666666666666,0.525,0.57035,0.6438,0.6042,0.6021333333333333,0.48546666666666666,0.5041666666666668,0.6958333333333334,0.4688,0.6458666666666667,0.5541666666666667,0.5188,0.4354,0.548475,0.58125,0.5312666666666667,0.6875,0.55,0.6042,0.5187666666666667,0.5438000000000001,0.6354333333333334,0.55315,0.5312666666666667,0.4749999999999999,0.6146333333333334,0.55,0.5063,0.5594,0.5594,0.4625,0.5891,0.49793333333333334,0.4688,0.58125,0.618775,0.56875,0.6344,0.5875333333333334,0.5750333333333334,0.6208333333333333,0.6625,0.5094000000000001,0.5719000000000001,0.5854333333333334,0.632825,0.6708666666666666,0.5750500000000001,0.44689999999999996,0.5312,0.5188,0.5562666666666667,0.5479333333333334,0.5000249999999999,0.4291666666666667,0.529725,0.5167,0.5875,0.5771333333333334,0.5104333333333333,0.5833333333333334,0.5104333333333333,0.5250333333333334,0.5188,0.5499999999999999,0.5875,0.5875333333333334,0.6916666666666668,0.6708666666666666,0.5312666666666667,0.6729333333333333,0.55,0.5875,0.6469,0.5729333333333333,0.575,0.6271333333333334,0.55315,0.5969,0.5750000000000001,0.590625,0.5281,0.60625,0.6542,0.5854333333333334,0.6958333333333334,0.6375500000000001,0.6062666666666666,0.6083333333333334,0.5354333333333333,0.5375333333333333,0.5937666666666667,0.67505,0.6458333333333334,0.6542,0.6604333333333333,0.6656500000000001,0.6292,0.6229666666666667,0.5562666666666667,0.6594,0.6187666666666667,0.63285,0.5812333333333334,0.5771000000000001,0.5917,0.7229,0.6563,0.55315,0.6297250000000001,0.6917,0.6,0.67815,0.6062666666666666,0.6562666666666667,0.5771000000000001,0.5688,0.6166666666666667,0.6219000000000001,0.6396000000000001,0.6083666666666666,0.5094000000000001,0.6708666666666666,0.5979333333333333,0.6458333333333334,0.5667,0.5250333333333334,0.37083333333333335,0.375,0.5520666666666667,0.4875,0.5,0.5063,0.575,0.5750500000000001,0.5854333333333334,0.6625333333333333,0.6083666666666666,0.7281500000000001
8,2021-02-18,08:00:00,1.0125,0.8469,1.0906500000000001,1.0875333333333332,0.8437749999999999,0.96875,0.7719,0.9250333333333334,0.776575,0.8833666666666667,0.0,0.8542,0.86875,0.7542,0.6594,0.9875,1.125,0.9167000000000001,0.9291666666666667,0.9625,0.8229333333333333,0.915625,0.6271,0.7469000000000001,0.7771,0.7000500000000001,0.9021,0.8542000000000001,0.96255,0.8271000000000001,0.8719,1.0188,0.9333666666666667,0.9781500000000001,0.83755,0.9500000000000001,0.94375,0.8813,0.8563000000000001,0.8417,1.01565,0.9250333333333334,0.92815,0.8271000000000001,0.9469000000000001,0.89375,0.8375333333333334,0.9688000000000001,1.0229333333333335,0.7219,0.9938,0.7542,0.65315,1.0500333333333334,0.9438,0.8437666666666667,0.7938000000000001,0.9646,0.9583333333333334,0.9208333333333334,0.8281499999999999,0.77815,0.7750333333333334,0.9750333333333333,0.7375333333333334,1.05625,0.8708333333333332,0.925025,0.8562666666666666,0.9062666666666667,0.75315,0.9000249999999999,0.925025,0.91095,0.9292000000000001,0.8083666666666667,0.8734249999999999,0.9104333333333333,0.8645999999999999,0.9021,0.7542,0.975,0.9,0.8094,0.8208666666666667,0.8020999999999999,0.8625000000000002,0.87815,0.86565,0.8437666666666667,0.8854333333333333,1.0271333333333332,0.92505,0.91875,0.9458333333333333,0.81565,0.9437500000000001,0.8771,0.8042000000000001,0.9562666666666667,0.9604333333333334,0.9500500000000001,1.1125,0.8271000000000001,0.7125333333333334,0.8395999999999999,0.7750333333333334,0.7719,0.8167,0.7625500000000001,0.5688,0.81565,0.7771333333333333,0.8833666666666667,0.8,0.8187666666666668,0.8958666666666666,0.8041999999999999,0.8,0.8609500000000001,0.93125,0.8271000000000001,0.7188,1.0594000000000001,0.8813,0.7688,0.9270666666666667,0.8999999999999999,0.9208666666666666,0.9500333333333334,0.84065,0.8521000000000001,0.9094,1.0,0.81565,0.7688,0.9979333333333334,0.8291666666666666,0.8812333333333333,0.85,0.9521000000000001,0.94685,1.0021,0.9354666666666667,1.0312666666666666,0.8458666666666667,0.8604333333333334,1.0188000000000001,1.0844,1.0125,1.0312666666666666,1.1875,1.0333666666666668,0.9937666666666667,1.0646000000000002,1.0438,1.0374999999999999,0.9937666666666667,0.9905999999999999,0.9187666666666666,0.9646333333333333,0.8469,1.00005,1.13755,1.0333666666666665,1.0354333333333334,1.0062666666666666,0.9219,1.0354333333333334,0.9646333333333335,1.0594,0.9969000000000001,1.2313,1.0520666666666667,0.875,0.9542,1.0844,0.8906499999999999,0.975,1.01255,0.9853999999999999,0.94065,0.88435,0.5875333333333334,0.6229333333333334,0.86565,0.8969,0.8562666666666665,0.6656,0.84535,0.8812500000000001,0.98755,0.9333666666666668,0.7563,0.9968999999999999
9,2021-02-18,08:15:00,1.4166666666666667,1.279725,1.35315,1.4583666666666666,1.2938,1.4104333333333334,1.2281499999999999,1.2844,1.1438,1.3521,1.2937666666666667,1.2292,1.2166666666666668,1.1516,0.9781249999999999,1.2958333333333334,1.3969,1.4062,1.4562666666666668,1.35,1.3479333333333336,1.4031500000000001,0.9781,1.10625,1.2021,1.2521,1.3604333333333332,1.3021,1.3250333333333335,1.2875,1.2937666666666667,1.4562666666666668,0.0,1.4104333333333334,1.2458333333333333,1.367225,1.3437666666666666,1.331275,1.3625,1.3688,1.4562666666666668,1.4187666666666665,1.3438,1.2375,1.3333666666666666,1.17815,1.2562666666666666,1.19375,1.275,1.2021,1.2375500000000001,1.1146,1.06875,1.3218999999999999,1.2416666666666665,1.2771000000000001,1.0542,1.2500499999999999,1.3063,1.30315,1.2812666666666666,1.1083666666666667,1.20005,1.4000333333333332,1.1604666666666665,1.2083666666666666,1.14685,1.2375,1.10625,1.1375,1.275025,1.2625,1.2938,1.32505,1.3031,1.1958333333333333,1.26875,1.3844,1.2593999999999999,1.2969,1.2375,1.3666999999999998,1.275,1.2417,1.2375333333333334,1.2688,1.1438,1.26565,1.2771,1.23125,1.3520666666666665,1.34375,1.3563,1.3541666666666667,1.30315,1.3687749999999999,1.382825,1.2916999999999998,1.3021,1.3479333333333334,1.3250000000000002,1.3541999999999998,1.3438,1.27505,1.1291666666666667,1.2687666666666668,1.1937666666666666,1.3062666666666667,1.2625333333333335,1.2208666666666668,1.0958666666666668,1.1968999999999999,1.27185,1.2906499999999999,1.1688,1.2375,1.3083666666666665,1.21875,1.2020666666666666,1.2604333333333333,1.2396,1.2375333333333334,1.268775,1.4166999999999998,1.4479333333333333,1.3271,1.4291999999999998,1.3833666666666666,1.4031500000000001,1.4,1.3479333333333334,1.3166666666666667,1.3625,1.3640999999999999,1.3937666666666668,1.3750499999999999,1.36875,1.318775,1.3875,1.4312666666666667,1.3916666666666666,1.5104333333333333,1.4437666666666666,1.47505,1.4656250000000002,1.31875,1.4188,1.39065,1.5312999999999999,1.4916666666666665,1.507825,1.4344000000000001,1.53125,1.4291666666666665,1.52505,1.3770999999999998,1.53125,1.4771,1.4156499999999999,1.3875333333333335,1.4021,1.33595,1.5479333333333336,1.4969000000000001,1.4468999999999999,1.44375,1.4479333333333333,1.450033333333333,1.4833666666666667,1.4031500000000001,1.51565,1.4333666666666665,1.4146,1.4313,1.4062666666666666,1.4166666666666667,1.45,1.2938,1.4958333333333336,1.3938,1.35,1.2281499999999999,1.2563,0.8854333333333333,0.8313,1.0500333333333334,1.0833333333333333,1.1688,1.0479333333333334,1.2958666666666667,1.3666666666666665,1.2625333333333335,1.4031500000000001,1.3395666666666666,1.368775
