,Data,Hora,P1.1.1 V (V),P1.1.2 V (V),P1.1.3 V (V),P1.1.4 V (V),P1.1.5 V (V),P1.1.6 V (V),P1.1.7 V (V),P1.1.8 V (V),P1.1.9 V (V),P1.1.10 V (V),P1.1.11 V (V),P1.1.12 V (V),P1.1.13 V (V),P1.1.14 V (V),P1.1.15 V (V),P1.1.16 V (V),P1.2.1 V (V),P1.2.2 V (V),P1.2.3 V (V),P1.2.4 V (V),P1.2.5 V (V),P1.2.6 V (V),P1.2.7 V (V),P1.2.8 V (V),P1.2.9 V (V),P1.2.10 V (V),P1.2.11 V (V),P1.2.12 V (V),P1.2.13 V (V),P1.2.14 V (V),P1.2.15 V (V),P1.2.16 V (V),P1.3.1 V (V),P1.3.2 V (V),P1.3.3 V (V),P1.3.4 V (V),P1.3.5 V (V),P1.3.6 V (V),P1.3.7 V (V),P1.3.9 V (V),P1.3.10 V (V),P1.3.11 V (V),P1.3.12 V (V),P1.3.13 V (V),P1.3.14 V (V),P1.3.15 V (V),P1.3.16 V (V)
0,2021-02-05,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-02-05,06:15:00,51.0,64.0625,54.875,62.75,63.916666666666664,68.4375,61.25,56.875,58.125,60.25,69.25,61.625,60.4375,59.125,58.5,60.3125,62.25,61.25,62.125,72.475,70.73214285714286,62.5,71.421875,50.9375,71.875,71.22916666666667,63.125,61.1875,67.95833333333333,62.9375,63.625,68.0625,44.75,65.0625,72.25,63.25,63.8125,61.0625,58.8125,71.90625,56.3125,71.26041666666667,63.375,62.75,64.9375,62.875,57.3125
2,2021-02-05,06:30:00,62.75,65.04166666666667,63.0,63.75,60.833333333333336,64.875,61.375,63.916666666666664,62.541666666666664,66.95833333333333,66.29166666666667,70.0,66.45833333333333,63.958333333333336,61.0625,60.4375,59.208333333333336,65.16666666666667,61.5,68.0,61.458333333333336,60.916666666666664,65.375,58.8125,64.70833333333333,67.08333333333333,66.0,65.1875,64.75,68.6875,63.75,66.8125,57.75,64.1875,63.333333333333336,63.166666666666664,63.8125,64.0,58.333333333333336,61.78125,64.8125,65.70833333333333,66.58333333333333,62.291666666666664,64.75,66.4375,64.625
3,2021-02-05,06:45:00,65.25,67.83333333333333,66.70833333333333,66.625,67.125,68.41666666666667,65.5,64.29166666666667,69.75,66.8125,66.41666666666667,68.4375,68.125,67.16666666666667,66.91666666666667,68.04166666666667,66.5,68.375,66.79166666666667,66.125,66.95833333333333,67.5,67.625,67.08333333333333,66.95833333333333,68.6875,69.6875,67.5,69.08333333333333,70.3125,71.0,69.20833333333333,66.1875,66.6875,67.16666666666667,68.875,67.875,68.79166666666667,66.16666666666667,66.79166666666667,67.16666666666667,68.125,68.79166666666667,66.45833333333333,68.625,70.875,66.5625
4,2021-02-05,07:00:00,69.5,69.66666666666667,69.54166666666667,69.0,69.0625,69.75,71.25,72.875,70.0,70.03125,69.375,70.34375,68.79166666666667,69.54166666666667,69.5,69.75,69.5,69.34375,70.875,68.83333333333333,69.95833333333333,70.04166666666667,70.0,69.70833333333333,71.375,69.875,71.29166666666667,69.41666666666667,68.75,73.16666666666667,73.5,70.8125,68.90625,70.5625,69.41666666666667,68.66666666666667,70.83333333333333,69.70833333333333,68.83333333333333,66.5625,69.29166666666667,70.58333333333333,70.04166666666667,69.625,71.5,73.25,69.08333333333333
5,2021-02-05,07:15:00,69.29166666666667,70.20833333333333,70.25,70.0,69.875,68.875,69.75,67.625,70.9375,70.58333333333333,68.5,69.33333333333333,70.125,70.79166666666667,68.75,70.0625,70.04166666666667,68.875,69.625,69.875,69.54166666666667,70.70833333333333,70.45833333333333,69.875,68.5,70.75,71.0,69.75,70.375,71.75,72.91666666666667,70.96875,70.25,71.08333333333333,70.41666666666667,69.0625,69.625,71.0625,68.0,69.75,70.0,70.625,69.625,70.1875,71.58333333333333,72.25,70.79166666666667
6,2021-02-05,07:30:00,69.125,70.25,68.875,70.4375,69.41666666666667,70.29166666666667,69.625,69.20833333333333,68.95833333333333,69.45833333333333,69.3125,69.1875,69.4375,68.91666666666667,68.41666666666667,69.53125,68.6875,69.79166666666667,67.8125,69.875,70.16666666666667,68.3125,70.83333333333333,67.33333333333333,70.20833333333333,70.20833333333333,68.625,69.0,68.96875,70.625,71.65625,68.0,69.04166666666667,69.125,68.41666666666667,68.625,68.91666666666667,69.625,69.1875,69.83333333333333,68.41666666666667,67.875,69.66666666666667,67.41666666666667,69.625,69.875,69.54166666666667
7,2021-02-05,07:45:00,70.0,70.83333333333333,70.6875,70.53125,69.5,70.375,71.08333333333333,69.5,69.66666666666667,70.75,69.75,69.75,70.6875,69.625,70.125,70.45833333333333,69.4375,69.5,69.375,70.75,70.16666666666667,70.0625,71.125,68.54166666666667,0.0,71.29166666666667,70.0625,70.91666666666667,69.8125,71.25,72.20833333333333,70.04166666666667,69.875,71.29166666666667,69.25,69.16666666666667,68.41666666666667,69.875,68.83333333333333,68.5,68.79166666666667,68.5,69.4375,69.75,70.95833333333333,71.375,70.95833333333333
8,2021-02-05,08:00:00,68.875,69.375,69.625,69.8125,70.25,70.70833333333333,69.875,69.625,70.375,70.16666666666667,68.625,70.25,69.625,70.375,69.8125,70.79166666666667,70.29166666666667,69.95833333333333,69.8125,70.33333333333333,69.70833333333333,70.6875,70.58333333333333,69.875,69.1875,70.25,70.0,70.0,69.875,72.03125,73.1875,71.0,69.1875,70.5,69.58333333333333,70.16666666666667,70.5,71.0,69.125,68.58333333333333,70.125,68.75,70.125,69.8125,70.41666666666667,72.1875,71.375
9,2021-02-05,08:15:00,68.58333333333333,70.1875,69.0625,70.21875,68.5,69.8125,69.54166666666667,68.66666666666667,71.0,68.66666666666667,70.20833333333333,69.25,69.625,69.70833333333333,70.375,69.20833333333333,68.125,69.45833333333333,70.16666666666667,70.0,70.125,69.5625,69.29166666666667,69.25,69.9375,70.83333333333333,69.3125,70.75,70.1875,69.33333333333333,71.29166666666667,69.95833333333333,68.6875,70.45833333333333,69.41666666666667,68.625,69.41666666666667,69.41666666666667,67.91666666666667,68.08333333333333,68.83333333333333,69.625,69.70833333333333,68.25,70.25,70.125,70.375
