,Data,Hora,OP4.1.1 V (V),OP4.1.2 V (V),OP4.1.3 V (V),OP4.1.4 V (V),OP4.1.5 V (V),OP4.1.6 V (V),OP4.1.7 V (V),OP4.1.8 V (V),OP4.1.9 V (V),OP4.1.10 V (V),OP4.1.11 V (V),OP4.1.12 V (V),OP4.1.13 V (V),OP4.1.14 V (V),OP4.1.15 V (V),OP4.1.16 V (V),OP4.1.17 V (V),OP4.1.18 V (V),OP4.1.19 V (V),OP4.1.21 V (V),OP4.1.22 V (V),OP4.2.1 V (V),OP4.2.2 V (V),OP4.2.3 V (V),OP4.2.4 V (V),OP4.2.5 V (V),OP4.2.6 V (V),OP4.2.7 V (V),OP4.2.8 V (V),OP4.2.9 V (V),OP4.2.10 V (V),OP4.2.11 V (V),OP4.2.12 V (V),OP4.2.13 V (V),OP4.2.14 V (V),OP4.2.15 V (V),OP4.2.16 V (V),OP4.2.17 V (V),OP4.2.18 V (V),OP4.2.19 V (V),OP4.2.20 V (V),OP4.2.21 V (V),OP4.2.22 V (V),OP4.3.1 V (V),OP4.3.2 V (V),OP4.3.4 V (V),OP4.3.5 V (V),OP4.3.6 V (V),OP4.3.7 V (V),OP4.3.8 V (V),OP4.3.9 V (V),OP4.3.10 V (V),OP4.3.11 V (V),OP4.3.12 V (V),OP4.3.13 V (V),OP4.3.14 V (V),OP4.3.15 V (V),OP4.3.16 V (V),OP4.3.17 V (V),OP4.3.18 V (V),OP4.3.19 V (V),OP4.3.20 V (V),OP4.3.21 V (V),OP4.3.22 V (V),OP4.4.1 V (V),OP4.4.2 V (V),OP4.4.3 V (V),OP4.4.4 V (V),OP4.4.5 V (V),OP4.4.6 V (V),OP4.4.7 V (V),OP4.4.8 V (V),OP4.4.9 V (V),OP4.4.10 V (V),OP4.4.11 V (V),OP4.4.12 V (V),OP4.4.13 V (V),OP4.4.14 V (V),OP4.4.15 V (V),OP4.4.16 V (V),OP4.4.17 V (V),OP4.4.18 V (V),OP4.4.19 V (V),OP4.4.20 V (V),OP4.5.1 V (V),OP4.5.2 V (V),OP4.5.3 V (V),OP4.5.4 V (V),OP4.5.5 V (V),OP4.5.7 V (V),OP4.5.8 V (V),OP4.5.9 V (V),OP4.5.10 V (V),OP4.5.11 V (V),OP4.5.12 V (V),OP4.5.13 V (V),OP4.5.14 V (V),OP4.5.15 V (V),OP4.5.16 V (V),OP4.5.17 V (V),OP4.5.18 V (V),OP4.5.19 V (V),OP4.5.20 V (V),OP4.5.21 V (V),OP4.5.22 V (V),OP4.6.1 V (V),OP4.6.2 V (V),OP4.6.3 V (V),OP4.6.4 V (V),OP4.6.5 V (V),OP4.6.7 V (V),OP4.6.8 V (V),OP4.6.9 V (V),OP4.6.10 V (V),OP4.6.11 V (V),OP4.6.12 V (V),OP4.6.13 V (V),OP4.6.14 V (V),OP4.6.15 V (V),OP4.6.16 V (V),OP4.6.17 V (V),OP4.6.18 V (V),OP4.6.19 V (V),OP4.6.20 V (V),OP4.6.21 V (V),OP4.6.22 V (V),OP4.7.1 V (V),OP4.7.2 V (V),OP4.7.3 V (V),OP4.7.4 V (V),OP4.7.5 V (V),OP4.7.6 V (V),OP4.7.7 V (V),OP4.7.8 V (V),OP4.7.9 V (V),OP4.7.10 V (V),OP4.7.11 V (V),OP4.7.12 V (V),OP4.7.14 V (V),OP4.7.15 V (V),OP4.7.16 V (V),OP4.7.17 V (V),OP4.7.18 V (V),OP4.7.20 V (V),OP4.7.21 V (V),OP4.7.22 V (V),OP4.8.1 V (V),OP4.8.2 V (V),OP4.8.3 V (V),OP4.8.4 V (V),OP4.8.5 V (V),OP4.8.6 V (V),OP4.8.7 V (V),OP4.8.8 V (V),OP4.8.9 V (V),OP4.8.10 V (V),OP4.8.11 V (V),OP4.8.12 V (V),OP4.8.13 V (V),OP4.8.14 V (V),OP4.8.15 V (V),OP4.8.16 V (V),OP4.8.17 V (V),OP4.8.18 V (V),OP4.8.19 V (V),OP4.8.20 V (V),OP4.8.21 V (V),OP4.8.22 V (V),OP4.9.1 V (V),OP4.9.2 V (V),OP4.9.3 V (V),OP4.9.4 V (V),OP4.9.5 V (V),OP4.9.6 V (V),OP4.9.7 V (V),OP4.9.8 V (V),OP4.9.9 V (V),OP4.9.10 V (V),OP4.9.11 V (V),OP4.9.12 V (V),OP4.9.13 V (V),OP4.9.14 V (V),OP4.9.15 V (V),OP4.9.16 V (V),OP4.9.17 V (V),OP4.9.18 V (V),OP4.9.19 V (V),OP4.9.20 V (V),OP4.9.21 V (V),OP4.9.22 V (V)
0,2021-02-25,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-02-25,06:15:00,39.90625,39.5625,39.5625,39.375,39.0625,38.25,37.1875,36.5,34.708333333333336,35.125,33.5,33.9375,32.1875,31.5625,26.833333333333332,36.4375,37.0625,37.458333333333336,39.0625,38.875,39.916666666666664,30.625,32.3125,34.625,36.28125,36.625,36.416666666666664,36.59375,36.25,37.3125,37.25,37.958333333333336,37.5625,38.3125,37.5,37.0,36.6875,0.0,38.4375,36.375,37.1875,38.375,38.375,38.4375,38.541666666666664,36.625,37.1875,38.0,37.083333333333336,36.833333333333336,34.375,31.625,37.28125,36.791666666666664,36.8125,33.4375,37.208333333333336,36.875,37.916666666666664,36.916666666666664,34.125,34.625,38.875,36.541666666666664,35.208333333333336,36.0,37.625,37.09375,38.833333333333336,39.125,40.34375,40.0625,40.666666666666664,40.9375,38.0625,40.375,41.21875,40.958333333333336,43.1875,43.333333333333336,42.75,42.0625,42.625,42.5,34.5625,35.75,36.458333333333336,36.625,35.1875,36.75,37.791666666666664,37.0,36.90625,36.833333333333336,37.46875,36.125,36.4375,37.25,36.833333333333336,37.125,35.041666666666664,35.958333333333336,36.25,35.90625,36.25,37.083333333333336,35.875,36.708333333333336,36.625,36.375,36.5,36.0,35.875,35.78125,35.208333333333336,35.75,36.708333333333336,36.875,35.3125,36.125,37.041666666666664,37.333333333333336,36.375,37.333333333333336,36.791666666666664,38.083333333333336,35.541666666666664,35.125,35.625,35.9375,34.625,36.0,36.125,35.625,36.6875,36.125,36.541666666666664,37.1875,37.208333333333336,37.416666666666664,37.541666666666664,37.21875,36.791666666666664,37.458333333333336,37.25,36.583333333333336,36.5,36.083333333333336,37.0625,37.1875,36.71875,37.083333333333336,36.75,35.875,35.541666666666664,0.0,36.8125,37.375,37.041666666666664,36.625,36.6875,34.708333333333336,36.75,35.958333333333336,35.96875,36.375,37.125,36.0625,43.5,42.0,42.9375,43.375,41.458333333333336,42.8125,41.875,37.8125,35.833333333333336,36.208333333333336,26.8125,24.958333333333332,29.875,30.90625,33.583333333333336,30.083333333333332,34.75,37.4375,37.8125,38.375,37.333333333333336,36.458333333333336
2,2021-02-25,06:30:00,40.75,40.625,0.0,39.666666666666664,39.416666666666664,38.0625,36.916666666666664,35.541666666666664,34.25,0.0,32.333333333333336,31.875,30.875,30.208333333333332,28.8125,37.65625,38.0625,38.0,39.041666666666664,39.75,40.9375,31.041666666666668,33.625,36.375,36.75,36.125,36.625,36.25,36.1875,36.1875,36.8125,37.75,37.125,37.84375,36.25,36.375,36.8125,36.5625,37.9375,36.5,37.25,38.375,38.0,41.75,39.375,37.5625,37.21875,37.375,37.5,36.6875,34.0625,31.75,35.9375,36.375,36.25,31.25,37.125,36.833333333333336,38.0,37.25,34.6875,34.958333333333336,39.0,37.625,33.1875,34.208333333333336,35.625,35.9375,37.6875,38.583333333333336,40.1875,40.25,40.583333333333336,41.75,38.833333333333336,40.75,42.625,41.875,44.166666666666664,44.125,43.25,43.1875,44.416666666666664,43.083333333333336,35.0,36.125,36.8125,37.3125,36.25,37.0,37.166666666666664,37.125,36.666666666666664,36.9375,37.25,36.291666666666664,37.083333333333336,37.0625,37.1875,37.4375,34.25,36.6875,36.375,35.75,36.15625,38.583333333333336,38.416666666666664,38.208333333333336,37.875,38.5625,36.583333333333336,35.625,36.208333333333336,35.25,34.71875,35.125,35.875,36.333333333333336,34.291666666666664,36.083333333333336,36.416666666666664,36.375,36.125,36.5625,37.0625,37.75,35.25,34.833333333333336,35.0625,35.875,35.666666666666664,35.75,36.25,35.8125,36.875,37.083333333333336,36.916666666666664,37.583333333333336,37.4375,37.625,37.083333333333336,0.0,37.1875,37.46875,37.583333333333336,36.875,36.46875,36.958333333333336,37.25,37.125,37.1875,37.541666666666664,36.75,35.75,35.625,37.3125,37.0,37.125,37.0,36.75,36.708333333333336,35.041666666666664,36.4375,36.875,35.875,36.625,36.625,35.666666666666664,44.583333333333336,44.5,44.5625,45.416666666666664,43.375,44.9375,44.375,38.0,36.458333333333336,36.25,25.625,23.21875,27.541666666666668,28.666666666666668,31.75,27.75,34.5,37.875,36.3125,38.041666666666664,35.833333333333336,34.5625
3,2021-02-25,06:45:00,39.625,40.25,39.916666666666664,39.541666666666664,39.28125,38.0625,36.875,35.625,34.5,32.78125,31.625,30.5,29.666666666666668,29.125,27.5,37.5625,38.4375,38.6875,39.875,40.875,42.666666666666664,30.375,33.75,35.8125,36.583333333333336,36.75,36.5625,36.5,35.75,36.083333333333336,37.0625,37.583333333333336,37.25,37.6875,36.375,36.5,37.0,36.75,38.09375,36.78125,37.375,38.375,38.625,42.34375,40.0,38.375,38.375,37.583333333333336,36.3125,36.458333333333336,34.875,32.166666666666664,36.291666666666664,35.875,35.71875,30.8125,36.458333333333336,36.458333333333336,37.375,36.5,34.083333333333336,34.666666666666664,38.625,37.625,33.0,33.625,35.458333333333336,36.125,37.6875,38.083333333333336,40.166666666666664,40.375,40.71875,42.5,39.583333333333336,41.541666666666664,43.3125,42.4375,43.8125,43.541666666666664,42.875,42.791666666666664,44.15625,43.333333333333336,34.833333333333336,36.03125,36.25,36.875,36.166666666666664,36.8125,37.333333333333336,37.0,36.625,36.666666666666664,37.4375,36.583333333333336,37.125,37.3125,37.0,37.125,35.125,37.0,35.9375,35.291666666666664,36.0,39.583333333333336,38.875,38.291666666666664,38.166666666666664,38.125,37.125,36.708333333333336,36.958333333333336,35.916666666666664,35.0,35.5,35.375,35.708333333333336,33.625,35.625,35.65625,36.1875,35.625,36.666666666666664,36.875,37.583333333333336,33.541666666666664,34.083333333333336,34.5,34.875,35.166666666666664,35.8125,36.125,35.5,36.958333333333336,37.0625,36.9375,37.9375,38.458333333333336,37.96875,37.71875,37.625,37.166666666666664,37.75,37.4375,37.0625,36.0,36.75,36.75,37.125,36.708333333333336,37.25,36.8125,36.333333333333336,35.5,37.75,37.0,37.25,37.1875,36.708333333333336,36.75,34.875,36.1875,36.416666666666664,36.375,36.5,37.375,35.4375,46.041666666666664,45.75,46.166666666666664,46.791666666666664,45.6875,46.166666666666664,45.25,37.791666666666664,36.75,36.125,24.875,22.25,25.4375,28.25,31.0,26.40625,33.166666666666664,36.3125,35.166666666666664,37.25,35.6875,33.25
4,2021-02-25,07:00:00,39.625,39.75,39.791666666666664,39.375,38.5,38.375,37.25,35.291666666666664,34.25,33.0,32.3125,31.791666666666668,29.458333333333332,29.625,27.375,37.541666666666664,37.916666666666664,38.75,40.041666666666664,41.75,42.75,29.583333333333332,33.125,36.458333333333336,37.0,37.291666666666664,37.875,37.666666666666664,37.0625,38.125,38.1875,37.375,37.4375,37.875,35.4375,35.6875,35.958333333333336,35.9375,37.0625,35.5,35.5625,37.583333333333336,37.6875,42.875,42.375,39.5625,40.208333333333336,38.958333333333336,37.5,37.0,34.5,31.583333333333332,35.25,35.541666666666664,35.6875,30.6875,35.5,35.416666666666664,36.75,35.0625,32.625,33.541666666666664,37.75,36.25,33.25,34.125,34.833333333333336,36.0625,37.25,38.0625,39.583333333333336,39.5,40.5,42.166666666666664,39.208333333333336,40.75,43.458333333333336,42.791666666666664,44.40625,43.75,42.875,43.34375,44.1875,43.666666666666664,35.0625,36.125,36.125,37.34375,36.25,37.041666666666664,37.375,37.25,36.833333333333336,36.875,37.625,36.916666666666664,37.041666666666664,37.1875,37.0,37.25,35.125,36.833333333333336,36.53125,35.625,36.125,39.375,38.708333333333336,38.0,37.166666666666664,37.625,36.5625,36.625,37.041666666666664,36.25,34.875,35.666666666666664,35.75,36.21875,34.375,36.166666666666664,36.0,36.25,36.875,38.5,37.875,37.125,34.416666666666664,34.625,34.625,35.416666666666664,35.791666666666664,35.5,36.625,35.833333333333336,37.0,37.1875,36.875,37.65625,37.8125,37.625,37.3125,37.0,37.458333333333336,38.083333333333336,37.84375,37.0625,36.333333333333336,36.75,0.0,37.0,36.875,37.291666666666664,37.0,35.791666666666664,35.625,37.666666666666664,36.791666666666664,37.208333333333336,37.1875,36.75,36.625,35.25,36.333333333333336,37.0,36.1875,36.6875,36.9375,35.125,43.125,43.3125,45.8125,46.583333333333336,46.833333333333336,45.166666666666664,43.0,37.583333333333336,35.4375,36.0,24.416666666666668,23.416666666666668,25.3125,28.708333333333332,30.916666666666668,30.166666666666668,33.4375,36.625,35.875,37.5,35.75,35.875
5,2021-02-25,07:15:00,39.875,38.6875,39.083333333333336,39.0,39.1875,38.375,37.5,35.5,34.3125,33.09375,32.125,31.125,30.125,30.6875,28.875,37.25,38.25,38.6875,39.9375,41.0625,42.25,28.333333333333332,32.25,35.5,37.375,37.3125,40.0,38.0,38.166666666666664,37.875,38.125,37.833333333333336,36.75,37.541666666666664,35.875,36.25,36.6875,36.958333333333336,37.71875,36.625,36.96875,37.75,38.041666666666664,43.541666666666664,42.125,39.59375,40.25,38.1875,37.0625,35.4375,34.9375,32.0,35.75,35.333333333333336,35.541666666666664,31.0,36.125,35.875,36.416666666666664,35.875,33.291666666666664,33.875,37.96875,36.3125,33.25,35.083333333333336,36.375,37.0,37.9375,39.0,40.208333333333336,40.65625,41.1875,41.75,39.0625,40.833333333333336,42.375,41.5,43.291666666666664,43.208333333333336,42.416666666666664,43.0,43.75,43.5,34.833333333333336,36.125,36.1875,37.125,35.958333333333336,37.0,37.25,37.0,36.4375,37.0,37.4375,36.3125,37.03125,37.166666666666664,37.125,37.583333333333336,35.125,37.0625,36.4375,35.625,35.875,38.583333333333336,37.90625,36.75,36.833333333333336,36.083333333333336,35.59375,35.4375,35.958333333333336,35.791666666666664,34.8125,36.0,36.541666666666664,36.8125,34.5,36.625,36.75,37.5,37.083333333333336,37.583333333333336,38.0625,38.583333333333336,34.375,34.75,34.958333333333336,35.375,35.5,35.958333333333336,36.1875,35.875,37.375,37.708333333333336,37.0625,37.5625,37.9375,37.583333333333336,37.25,37.416666666666664,37.0,37.708333333333336,37.5,37.083333333333336,36.458333333333336,36.71875,36.75,37.0,36.75,37.1875,0.0,35.8125,35.583333333333336,37.4375,37.25,37.0,37.291666666666664,36.708333333333336,36.625,35.3125,36.125,36.458333333333336,36.541666666666664,36.666666666666664,37.125,35.75,44.583333333333336,43.375,44.5,45.125,43.6875,43.875,44.0,37.71875,36.583333333333336,36.0,26.625,23.6875,27.0,30.125,32.125,27.958333333333332,33.9375,37.5625,36.125,38.21875,36.5,34.916666666666664
6,2021-02-25,07:30:00,43.416666666666664,43.5625,43.875,41.375,45.6875,39.125,38.666666666666664,33.625,31.8125,29.875,28.791666666666668,25.625,27.583333333333332,24.208333333333332,24.4375,33.4375,31.9375,35.708333333333336,37.8125,48.708333333333336,46.625,28.75,33.9375,42.125,44.125,36.625,36.75,38.583333333333336,41.4375,40.791666666666664,38.208333333333336,36.875,33.59375,35.666666666666664,34.875,34.125,33.958333333333336,35.291666666666664,34.4375,28.625,33.1875,35.5,29.166666666666668,56.791666666666664,48.5,52.4375,43.8125,38.5,35.75,34.375,32.458333333333336,29.416666666666668,33.625,31.4375,31.5,27.0,33.0625,35.1875,35.375,33.625,30.458333333333332,32.6875,35.75,36.0,34.916666666666664,35.875,36.416666666666664,36.6875,37.75,38.458333333333336,39.25,39.75,39.6875,41.208333333333336,38.458333333333336,40.0,42.4375,42.0,43.6875,44.0625,43.541666666666664,43.25,44.28125,43.25,35.1875,36.416666666666664,36.65625,37.4375,36.5625,36.6875,37.5,37.0625,36.791666666666664,36.875,37.5625,36.583333333333336,37.291666666666664,37.166666666666664,37.25,37.8125,35.125,37.1875,36.0625,35.4375,35.791666666666664,44.25,39.5,38.4375,37.375,36.75,35.333333333333336,35.25,35.875,36.0,38.125,40.125,38.625,37.458333333333336,33.8125,35.291666666666664,36.375,35.09375,35.416666666666664,36.666666666666664,36.833333333333336,37.041666666666664,33.375,34.166666666666664,34.125,34.583333333333336,35.166666666666664,36.041666666666664,37.03125,37.4375,37.583333333333336,37.333333333333336,37.0625,37.5,37.75,37.875,37.875,37.34375,37.28125,38.25,37.75,37.5,35.208333333333336,36.625,36.6875,0.0,36.625,37.125,36.625,35.75,0.0,37.5,37.0625,37.791666666666664,37.59375,37.333333333333336,37.041666666666664,35.28125,36.375,37.791666666666664,37.75,37.0625,37.375,34.958333333333336,45.791666666666664,45.5,46.125,47.0625,46.875,46.0,45.416666666666664,37.25,36.333333333333336,35.5,25.84375,22.75,27.083333333333332,29.8125,31.4375,27.3125,33.458333333333336,36.90625,35.583333333333336,37.25,35.541666666666664,33.0625
7,2021-02-25,07:45:00,55.03125,54.416666666666664,55.916666666666664,53.6875,56.0625,53.666666666666664,54.875,35.291666666666664,21.75,17.375,14.083333333333334,13.125,14.166666666666666,12.666666666666666,11.75,19.958333333333332,17.791666666666668,18.625,24.625,73.75,76.45833333333333,21.666666666666668,63.25,65.0,67.3125,65.75,62.958333333333336,66.0,62.666666666666664,64.0,59.541666666666664,23.3125,19.3125,17.96875,18.5,16.0,18.416666666666668,16.416666666666668,17.125,15.833333333333334,17.9375,16.125,16.375,85.0,85.0,85.0,85.0,29.6875,25.5625,24.833333333333332,22.5,20.75,24.458333333333332,22.416666666666668,22.083333333333332,19.666666666666668,22.458333333333332,22.375,22.96875,22.375,20.6875,21.0,23.875,22.9375,42.833333333333336,39.3125,37.541666666666664,36.666666666666664,37.6875,38.625,39.833333333333336,40.0625,39.875,41.0625,37.875,39.916666666666664,42.541666666666664,40.9375,43.25,43.25,41.9375,42.5,43.1875,42.75,34.125,35.8125,36.416666666666664,37.125,36.375,36.25,37.3125,37.125,36.791666666666664,37.28125,37.875,37.333333333333336,37.875,38.125,38.125,38.125,35.6875,37.583333333333336,37.0,36.208333333333336,36.25,49.0625,43.458333333333336,39.375,36.59375,36.125,34.6875,34.583333333333336,35.166666666666664,35.125,50.333333333333336,46.083333333333336,41.625,36.416666666666664,30.791666666666668,31.375,31.1875,30.125,30.25,33.125,33.15625,32.833333333333336,30.875,32.125,31.15625,32.5,34.0,42.5,62.0625,43.041666666666664,37.75,35.1875,34.875,35.4375,35.8125,35.958333333333336,35.666666666666664,35.541666666666664,36.375,37.75,39.166666666666664,38.5625,22.25,23.25,23.25,28.375,26.0625,25.5625,24.375,25.916666666666668,25.84375,20.0,28.541666666666668,53.25,56.541666666666664,53.291666666666664,47.75,48.708333333333336,48.21875,60.625,84.4375,59.09375,38.6875,24.5,49.125,47.3125,48.21875,50.25,48.4375,50.208333333333336,50.0,36.375,35.5,33.9375,25.375,24.0,25.916666666666668,27.9375,30.333333333333332,26.75,31.958333333333332,34.9375,33.375,36.041666666666664,33.833333333333336,32.166666666666664
8,2021-02-25,08:00:00,49.583333333333336,47.9375,50.5625,50.0,51.125,49.375,49.875,48.125,37.125,19.625,16.25,14.9375,14.208333333333334,16.375,13.291666666666666,19.333333333333332,24.9375,22.9375,29.791666666666668,63.958333333333336,59.125,19.625,58.25,61.8125,60.875,63.5,59.083333333333336,60.6875,54.375,59.9375,63.0,27.0625,21.583333333333332,20.3125,20.166666666666668,19.5,20.8125,19.125,22.083333333333332,19.583333333333332,25.125,20.75,30.59375,83.54166666666667,85.0,83.625,57.5,31.416666666666668,28.0,26.833333333333332,24.541666666666668,21.625,24.8125,25.125,25.291666666666668,21.5,26.40625,26.8125,26.9375,26.4375,0.0,25.5,27.875,25.958333333333332,35.875,34.625,38.083333333333336,37.5,38.5,39.416666666666664,40.375,40.75,40.583333333333336,42.041666666666664,39.333333333333336,40.875,42.75,41.583333333333336,44.083333333333336,44.3125,43.166666666666664,42.6875,43.5,42.625,34.833333333333336,36.1875,36.5625,37.166666666666664,36.125,37.25,37.375,37.458333333333336,36.791666666666664,37.5625,37.8125,37.5625,37.916666666666664,37.8125,37.791666666666664,38.791666666666664,35.875,37.8125,37.25,36.0625,36.375,42.1875,38.125,36.625,36.041666666666664,33.5,31.916666666666668,34.166666666666664,37.875,43.541666666666664,85.0,60.5,36.25,32.541666666666664,29.0,31.21875,31.0625,31.666666666666668,31.625,32.208333333333336,34.625,33.083333333333336,19.0,19.875,21.25,24.916666666666668,30.166666666666668,56.791666666666664,70.125,57.34375,29.4375,24.125,25.5,26.1875,24.0,34.333333333333336,38.6875,29.0,34.0,55.1875,57.75,61.625,34.916666666666664,37.375,37.625,38.0,32.875,38.666666666666664,39.15625,38.041666666666664,36.833333333333336,40.0,37.25,39.875,38.208333333333336,37.8125,38.875,36.125,40.125,37.333333333333336,39.15625,37.791666666666664,38.375,28.791666666666668,44.5,75.25,69.04166666666667,67.1875,60.75,64.29166666666667,64.41666666666667,30.291666666666668,23.5625,27.5625,22.541666666666668,19.416666666666668,22.166666666666668,24.958333333333332,23.875,23.208333333333332,23.9375,29.916666666666668,32.625,28.75,23.375,28.25
9,2021-02-25,08:15:00,44.166666666666664,44.1875,44.166666666666664,42.25,44.0625,38.625,39.0,42.9375,40.75,27.083333333333332,22.5,24.041666666666668,24.625,21.291666666666668,21.541666666666668,40.125,32.541666666666664,34.125,42.3125,50.375,49.875,18.25,40.25,39.625,42.125,41.25,45.0625,41.0,40.625,42.875,43.75,24.0,32.583333333333336,30.75,30.25,27.958333333333332,31.4375,31.0,36.916666666666664,45.0,39.5625,44.416666666666664,40.875,82.625,73.79166666666667,68.53125,41.5,34.0625,32.166666666666664,29.0,29.4375,27.291666666666668,30.041666666666668,31.083333333333332,29.708333333333332,30.0,31.8125,27.6875,29.625,30.96875,27.5,27.9375,31.958333333333332,33.375,34.3125,34.8125,36.6875,37.916666666666664,38.9375,40.9375,41.84375,41.125,41.25,42.5,39.375,41.5625,43.375,42.4375,44.625,44.083333333333336,43.375,44.25,44.958333333333336,44.291666666666664,0.0,34.666666666666664,33.875,34.458333333333336,34.5,35.5,36.333333333333336,35.916666666666664,36.3125,38.375,39.0,40.208333333333336,40.625,38.875,39.5,39.9375,37.3125,41.666666666666664,40.25,35.75,33.4375,41.9375,41.125,38.666666666666664,38.5,38.125,39.125,42.291666666666664,37.625,42.5625,38.5,36.6875,34.291666666666664,33.0625,30.8125,32.8125,34.166666666666664,34.9375,34.875,36.4375,37.333333333333336,36.9375,21.291666666666668,33.125,25.208333333333332,29.21875,37.708333333333336,42.0,41.9375,41.875,30.53125,29.416666666666668,34.0,36.28125,40.0,42.041666666666664,41.75,44.25,47.6875,39.333333333333336,43.125,42.34375,36.625,37.5,37.375,38.375,37.59375,37.75,37.1875,36.625,36.375,38.0,37.4375,38.5,37.5,37.625,37.875,35.8125,37.0625,37.0,37.375,37.6875,37.708333333333336,37.375,66.1875,61.6875,61.125,69.25,57.0625,64.8125,61.75,30.041666666666668,33.125,22.625,17.4375,16.916666666666668,20.208333333333332,21.916666666666668,22.40625,19.833333333333332,26.291666666666668,25.166666666666668,26.208333333333332,29.1875,26.625,23.625
