,Data,Hora,OP2.1.1 I (A),OP2.1.2 I (A),OP2.1.3 I (A),OP2.1.4 I (A),OP2.1.5 I (A),OP2.1.6 I (A),OP2.1.7 I (A),OP2.1.8 I (A),OP2.1.9 I (A),OP2.1.10 I (A),OP2.1.11 I (A),OP2.1.12 I (A),OP2.1.13 I (A),OP2.1.14 I (A),OP2.1.15 I (A),OP2.1.16 I (A),OP2.2.1 I (A),OP2.2.2 I (A),OP2.2.3 I (A),OP2.2.4 I (A),OP2.2.5 I (A),OP2.2.6 I (A),OP2.2.7 I (A),OP2.2.8 I (A),OP2.2.9 I (A),OP2.2.10 I (A),OP2.2.11 I (A),OP2.2.12 I (A),OP2.2.13 I (A),OP2.2.14 I (A),OP2.2.15 I (A),OP2.2.16 I (A),OP2.3.1 I (A),OP2.3.2 I (A),OP2.3.3 I (A),OP2.3.4 I (A),OP2.3.5 I (A),OP2.3.6 I (A),OP2.3.7 I (A),OP2.3.8 I (A),OP2.3.9 I (A),OP2.3.10 I (A),OP2.3.11 I (A),OP2.3.12 I (A),OP2.3.13 I (A),OP2.3.14 I (A),OP2.3.15 I (A),OP2.3.16 I (A)
0,2021-03-22,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-03-22,06:15:00,0.10626666666666666,0.0875,0.1094,0.031225,0.2469,0.17500000000000002,0.25833333333333336,0.12293333333333334,0.15315,0.1781,0.2094,0.2188,0.07293333333333334,0.08595,0.037500000000000006,0.18963333333333332,0.3833333333333333,0.2875,0.2125,0.4979333333333333,0.346875,0.4687666666666667,0.39586666666666664,0.32916666666666666,0.4500333333333333,0.4146,0.3547,0.5166666666666666,0.38282499999999997,0.3937666666666666,0.2646,0.303125,0.3438,0.26043333333333335,0.31565,0.2916666666666667,0.4416666666666667,0.35000000000000003,0.4041333333333333,0.3844,0.1875,0.19996666666666665,0.139075,0.18963333333333332,0.09999999999999999,0.28750000000000003,0.19166666666666665,0.21565
2,2021-03-22,06:30:00,0.25780000000000003,0.2625,0.25934999999999997,0.1708333333333333,0.3875333333333333,0.32189999999999996,0.3854666666666666,0.23539999999999997,0.3,0.3719,0.3583,0.3854333333333333,0.28125,0.27709999999999996,0.12190000000000001,0.35625,0.9208666666666666,0.8187333333333333,0.7958666666666666,0.9354333333333334,0.8666666666666666,0.9771000000000001,0.825,0.7521333333333334,0.9771000000000001,0.8667000000000001,0.7938000000000001,1.0270666666666666,0.8833666666666667,0.80005,0.7167,0.8094,0.8083333333333335,0.8766,0.77815,0.7875333333333333,0.8250500000000001,0.7375,0.8688,0.86255,0.7125,0.31046666666666667,0.2146,0.25,0.18543333333333334,0.41663333333333336,0.28126666666666666,0.29375
3,2021-03-22,06:45:00,0.5625,0.5937666666666667,0.6396333333333334,0.4344,0.7375,0.609375,0.7375499999999999,0.562525,0.5750000000000001,0.700025,0.6458666666666667,0.71565,0.5625249999999999,0.5666666666666667,0.4312666666666667,0.6479333333333334,1.3146,1.4438,1.2854333333333334,1.5542,1.3219,1.5000333333333333,1.373475,1.2313,1.4219,1.3344,1.35785,1.45005,1.3750333333333333,1.3891,1.2083333333333333,1.325,1.18125,1.37815,1.1625333333333334,1.2500333333333333,1.285925,1.3688,1.373475,1.37815,1.435975,0.7375,0.2656,0.3083333333333333,0.2469,1.1854666666666667,0.3563,0.35836666666666667
4,2021-03-22,07:00:00,0.97035,0.9688,0.9916999999999999,0.79375,1.0646,1.1146,1.2125,1.0521,1.0583333333333333,1.125,1.101575,1.162525,1.0500333333333334,0.9688000000000001,0.9718499999999999,1.0281500000000001,1.8896,1.9672,1.9594,2.1062666666666665,1.934375,2.1229,2.0292,1.85625,2.0672,1.92345,2.0166666666666666,2.01565,1.9344,1.8594,1.8828,1.725,1.790675,1.85,1.7469000000000001,1.9172,1.9875,1.8812666666666669,2.0083333333333333,2.0750333333333333,2.025,1.0125,0.2895666666666667,0.34793333333333337,0.7667,2.035433333333333,1.595325,0.4916666666666667
5,2021-03-22,07:15:00,1.5187666666666668,1.443775,1.5312999999999999,1.4062666666666666,1.7041666666666668,1.5719,1.45,1.5166666666666666,1.4812333333333332,1.670325,1.5969,1.7812666666666666,1.5833666666666666,1.31875,1.4156499999999999,1.4375,2.4979333333333336,2.5469,2.4812666666666665,2.6687666666666665,2.45005,2.720866666666667,2.7,2.4219,2.5968999999999998,2.6313,2.5396,2.6844,2.4547,2.5187666666666666,2.44375,2.4484500000000002,2.4771,2.52815,2.325,2.38755,2.4312500000000004,2.26875,2.6083333333333334,2.4875499999999997,2.4458333333333333,2.256275,0.5812499999999999,0.3791666666666667,1.98755,2.5125,2.5156,2.377133333333333
6,2021-03-22,07:30:00,2.08125,2.21565,2.0125333333333333,1.9344000000000001,2.2375000000000003,2.1042,2.1312666666666664,2.06875,2.0896,2.2521,2.0896,2.1313,2.1312666666666664,1.9166666666666667,1.9656500000000001,2.05625,3.0541666666666667,3.1344000000000003,3.0687999999999995,3.1750499999999997,2.983333333333333,3.283366666666667,3.092175,3.08125,3.13125,3.0594,3.0312,3.297966666666666,3.1021,3.1062666666666665,2.9187666666666665,3.164566666666667,3.03125,2.985433333333333,2.876575,2.9125333333333336,3.1375333333333337,2.8250333333333333,3.1896,3.1313000000000004,3.1042,3.2396,2.9406499999999998,0.7688,3.1146,3.0500499999999997,2.975,3.172933333333333
7,2021-03-22,07:45:00,2.5021,2.629166666666667,2.5,2.4042,2.9344,2.6625,2.6896,2.6625333333333336,2.6208666666666667,2.8250333333333333,2.6604,2.7479,2.5937,2.4583333333333335,2.5938,2.7021,3.6437333333333335,3.6063,3.6520999999999995,3.70005,3.5968999999999998,3.7531499999999998,3.7583333333333333,3.6229333333333336,3.7,3.5,3.570866666666667,3.8583666666666665,3.5938,3.687533333333333,3.51255,3.51255,3.4484500000000002,3.52185,3.556266666666667,3.5016,3.6771333333333334,3.4093999999999998,3.6938,3.6750000000000003,3.6229333333333336,3.7479333333333336,3.4499999999999997,3.0999999999999996,3.52815,3.8146,3.6021,3.71565
8,2021-03-22,08:00:00,3.1609249999999998,3.07505,2.9833666666666665,2.8094,3.3625,3.283366666666667,3.2541666666666664,3.2125,3.0979000000000005,3.4250000000000003,3.3729333333333336,3.1063,3.0542000000000002,3.03755,2.9479333333333333,3.2812666666666668,4.095833333333333,4.281266666666666,4.110433333333333,4.245866666666667,4.195833333333334,4.3062249999999995,4.23125,4.145866666666667,4.14065,3.96565,4.058333333333333,4.3375,4.1672,4.05935,4.191666666666666,4.037533333333333,4.050000000000001,4.20155,4.093766666666666,4.08125,4.243766666666667,4.0,4.1188,4.2271,4.1531,4.3125,4.1078,4.172933333333333,4.077066666666667,4.3521,4.1188,4.2625
9,2021-03-22,08:15:00,3.7583333333333333,3.6063,3.6265750000000003,3.3625499999999997,3.8438,3.7896,3.7687666666666666,3.7094,3.7812,3.89065,3.8094,4.0187333333333335,3.715625,3.672966666666667,3.408333333333333,3.7604333333333333,4.637499999999999,4.7406500000000005,4.739075,4.704199999999999,4.5938,4.68435,4.681266666666667,4.58755,4.658333333333333,4.7020333333333335,4.541666666666667,4.85,4.61875,4.570866666666666,4.633333333333333,4.554675,4.460466666666666,4.7156,4.600033333333333,4.620324999999999,4.665649999999999,4.47185,4.735975,4.718766666666666,4.660975,4.825,4.5625,4.672899999999999,4.55935,4.7063,4.634375,4.737475
