,Data,Hora,P1.1.1 P (W),P1.1.2 P (W),P1.1.3 P (W),P1.1.4 P (W),P1.1.5 P (W),P1.1.6 P (W),P1.1.7 P (W),P1.1.8 P (W),P1.1.9 P (W),P1.1.10 P (W),P1.1.11 P (W),P1.1.12 P (W),P1.1.13 P (W),P1.1.14 P (W),P1.1.15 P (W),P1.1.16 P (W),P1.2.1 P (W),P1.2.2 P (W),P1.2.3 P (W),P1.2.5 P (W),P1.2.6 P (W),P1.2.7 P (W),P1.2.8 P (W),P1.2.9 P (W),P1.2.10 P (W),P1.2.11 P (W),P1.2.12 P (W),P1.2.13 P (W),P1.2.14 P (W),P1.2.15 P (W),P1.2.16 P (W),P1.3.1 P (W),P1.3.3 P (W),P1.3.4 P (W),P1.3.5 P (W),P1.3.6 P (W),P1.3.7 P (W),P1.3.8 P (W),P1.3.9 P (W),P1.3.10 P (W),P1.3.11 P (W),P1.3.12 P (W),P1.3.13 P (W),P1.3.14 P (W),P1.3.15 P (W),P1.3.16 P (W)
0,2021-04-22,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-04-22,06:15:00,4.0332,8.582833333333333,5.20465,11.1709,8.6875,13.791133333333335,7.743266666666666,4.297933333333334,9.189833333333333,7.875,7.875,9.396099999999999,8.686433333333333,4.25195,4.53125,6.5215,7.046333333333333,7.38535,6.357566666666667,6.718733333333333,2.9375,5.5258,1.04295,7.665366666666666,16.04885,9.394533333333333,6.282033333333334,7.124466666666667,4.93125,2.22035,8.2787,0.8973999999999999,7.116,9.09845,3.2885666666666666,13.9418,3.7159,10.280999999999999,5.0612,5.4031,6.5203,11.434899999999999,3.0125,7.586525,10.01055,4.785550000000001
2,2021-04-22,06:30:00,26.2711,40.5824,33.317,46.6539,40.927099999999996,36.94845,35.116025,32.64825,19.5828,17.2875,15.831266666666666,16.134,17.931199999999997,10.31405,9.73085,15.2719,16.75,16.806649999999998,14.161750000000001,17.7,14.593350000000001,13.039066666666665,5.5414,17.6883,19.96445,14.535133333333334,15.510399999999999,14.511466666666669,11.885399999999999,4.87815,15.1211,28.142966666666666,31.3357,41.79065,33.71093333333334,43.207,27.4,25.5234,22.91405,14.661733333333332,12.8677,31.635166666666663,17.73695,14.663533333333334,14.805475,12.662099999999999
3,2021-04-22,06:45:00,59.1547,80.1172,71.55115,80.2295,69.88985,63.00730000000001,66.66563333333333,63.4992,44.910133333333334,33.72733333333333,27.175,37.19606666666667,38.9777,26.8867,28.11955,36.26506666666666,34.1737,35.7828,28.310166666666664,38.376599999999996,30.782625000000003,32.89745,19.08825,34.0031,27.824225,18.9659,32.8758,29.567700000000002,16.338833333333334,8.564333333333332,25.255466666666667,63.699999999999996,66.91173333333334,63.775400000000005,65.49105,71.6995,61.94323333333333,64.346675,63.78945,22.7581,16.5211,83.38283333333334,68.10825,18.57855,18.984399999999997,64.2229
4,2021-04-22,07:00:00,100.051375,101.81850000000001,107.57343333333334,118.37213333333334,95.8488,103.9508,104.21223333333334,95.35156666666667,69.9258,62.6887,57.75665000000001,58.87033333333333,66.05,57.35419999999999,52.92869999999999,59.1625,57.67229999999999,62.294266666666665,55.12345,54.28475,53.7883,51.0773,41.422666666666665,54.715366666666675,35.145700000000005,22.715099999999996,56.76356666666667,58.92993333333334,19.643733333333333,11.113566666666665,67.1859,86.96406666666667,103.77653333333335,99.12733333333334,92.08803333333333,118.54090000000001,99.8112,106.10390000000001,105.56903333333332,47.28203333333334,20.09375,116.69295,105.39495,23.693,23.10275,107.59713333333333
5,2021-04-22,07:15:00,137.82420000000002,146.0246,136.1,144.7625,141.6293,140.0543,143.5146,132.20286666666667,95.82715,85.29335,79.93176666666666,89.27996666666667,87.74414999999999,85.56954999999999,82.5926,86.3599,80.62706666666666,92.90705,79.82006666666666,85.72637499999999,81.6625,91.94583333333333,74.20963333333333,77.9211,39.3953,25.385900000000003,88.66755,89.6604,22.20235,14.293766666666668,89.07369999999999,127.994325,140.9937666666667,127.0938,134.966025,150.8598,138.4824,144.9581,134.1094,135.1797,23.89375,145.14373333333333,139.931625,24.8906,25.078666666666667,142.5617
6,2021-04-22,07:30:00,169.536125,177.83945,169.30183333333335,184.725775,176.0957,173.83555,176.0716,166.14686666666668,130.4953,118.031,112.41250000000001,121.88046666666666,128.11485,111.83336666666666,117.70026666666666,115.93936666666667,119.43205,124.469125,111.19636666666668,115.17305,114.14013333333332,124.95625000000001,101.00783333333334,118.29036666666667,80.27365,27.9758,126.0041,122.79556666666667,26.613475,14.715633333333335,127.24946666666666,165.8211,171.4172,170.727375,167.73045000000002,190.8922,178.52110000000002,176.34946666666667,167.9201,166.56403333333336,26.40585,189.74686666666665,178.63153333333332,27.485749999999996,27.783549999999998,167.17476666666667
7,2021-04-22,07:45:00,208.37265000000002,203.84845,214.4453,217.00740000000002,214.1836,203.12813333333335,209.38543333333334,210.32442500000002,163.0137,149.3771,153.22269999999997,160.42343333333335,168.55705,146.6651,153.0531,156.97265,157.7469,162.79893333333334,144.93880000000001,150.14973333333333,156.8172,155.22185000000002,139.99063333333334,151.47913333333335,140.2969,30.050766666666664,155.25585,154.88176666666666,27.26325,16.61135,164.1191,194.09535,208.56539999999998,214.02813333333333,192.83256666666668,218.00833333333335,211.6789,214.2630333333333,208.99295,204.32866666666666,27.252066666666664,220.4352,217.61926666666668,28.69025,29.43515,201.87133333333335
8,2021-04-22,08:00:00,230.09009999999998,247.6873,241.18439999999998,256.6927,245.9004,239.5021,242.54533333333333,246.67549999999997,204.65275,192.63397499999996,181.4955666666667,194.46720000000002,194.36929999999998,185.76250000000002,180.1336,183.9565,183.74166666666667,197.16636666666668,183.48283333333333,180.03513333333333,188.08027499999997,186.13256666666666,172.3781,190.41015,190.90286666666668,31.44065,194.14180000000002,192.17113333333336,28.0388,16.871100000000002,195.6718666666667,224.5562666666667,245.87735,235.9863,228.49300000000002,249.3492,241.91146666666666,241.07655,234.8086,240.630675,66.18803333333334,250.58870000000002,244.8781,31.56815,30.4284,234.7961
9,2021-04-22,08:15:00,261.2830666666667,283.6992,270.4213666666667,284.11990000000003,272.7949,272.41405,271.70520000000005,274.041,234.23205000000002,229.01954999999998,215.59193333333334,229.30573333333334,227.53386666666665,216.82420000000002,217.0325333333333,222.65810000000002,219.57786666666667,225.9293,216.15626666666665,220.39193333333333,221.6,220.02733333333333,205.8338666666667,229.8613,225.4375,32.1508,229.8227,223.8150666666667,29.7414,17.753899999999998,225.6323,254.66172500000002,272.1109333333333,266.7762,257.85003333333333,290.6969,267.04925000000003,272.900175,264.074425,270.27110000000005,169.29495,280.41096666666664,267.69534999999996,33.23515,32.1422,267.0614666666666
10,2021-04-22,08:30:00,290.9953,301.39455,295.10886666666664,310.97345,298.34116666666665,298.0294,295.4211,295.53386666666665,268.70822499999997,258.929125,248.70206666666664,264.80665,266.564075,252.44793333333337,246.14845,252.68359999999998,250.58436666666663,252.90313333333333,247.994,251.71095,262.7172,252.59766666666667,236.5371,252.7148666666667,262.8369666666667,77.69376666666666,256.18463333333335,260.10003333333333,30.2737,19.065224999999998,268.7812,286.95963333333333,296.9919333333333,289.5578,283.6552,306.850025,293.6812,301.38776666666666,288.7461,297.18829999999997,262.14216666666664,303.06015,291.63023333333336,33.734366666666666,32.20726666666667,288.20074999999997
