,Data,Hora,P2.1.1 V (V),P2.1.2 V (V),P2.1.3 V (V),P2.1.4 V (V),P2.1.5 V (V),P2.1.6 V (V),P2.1.7 V (V),P2.1.8 V (V),P2.1.9 V (V),P2.1.10 V (V),P2.1.11 V (V),P2.1.12 V (V),P2.1.13 V (V),P2.1.14 V (V),P2.1.15 V (V),P2.1.16 V (V),P2.2.1 V (V),P2.2.2 V (V),P2.2.3 V (V),P2.2.4 V (V),P2.2.5 V (V),P2.2.6 V (V),P2.2.7 V (V),P2.2.8 V (V),P2.2.9 V (V),P2.2.10 V (V),P2.2.11 V (V),P2.2.12 V (V),P2.2.13 V (V),P2.2.14 V (V),P2.2.15 V (V),P2.2.16 V (V),P2.3.1 V (V),P2.3.2 V (V),P2.3.3 V (V),P2.3.4 V (V),P2.3.5 V (V),P2.3.6 V (V),P2.3.7 V (V),P2.3.8 V (V),P2.3.9 V (V),P2.3.10 V (V),P2.3.11 V (V),P2.3.12 V (V),P2.3.13 V (V),P2.3.14 V (V),P2.3.15 V (V),P2.3.16 V (V)
0,2021-05-23,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-05-23,06:15:00,52.125,58.375,68.25,53.375,67.0625,58.75,63.875,0.0,56.0625,59.5,61.75,63.75,0.0,0.0,43.375,63.375,56.125,69.0,51.25,60.0,0.0,62.3125,68.1875,0.0,71.20833333333333,62.3125,65.0,0.0,0.0,60.875,69.92708333333333,62.0,60.625,59.625,59.0,67.8,60.375,59.5625,56.375,64.25,60.5,67.75,0.0,64.0,58.625,65.375,63.6875,63.75
2,2021-05-23,06:30:00,64.0,64.20833333333333,55.5,59.833333333333336,65.91666666666667,65.90625,64.875,64.5,65.625,66.54166666666667,65.625,64.6875,62.0,64.875,59.875,68.0,67.625,62.291666666666664,67.125,64.66666666666667,66.15625,66.75,67.4375,63.34375,65.625,66.8125,64.375,67.45833333333333,57.5,67.375,63.625,66.375,61.625,64.41666666666667,61.291666666666664,65.66666666666667,61.875,63.166666666666664,64.90625,64.75,66.45833333333333,63.25,63.041666666666664,67.25,62.4375,67.0625,66.375,67.1875
3,2021-05-23,06:45:00,67.71875,68.375,68.375,68.20833333333333,69.875,69.125,68.375,69.5625,68.25,68.83333333333333,70.16666666666667,68.46875,68.54166666666667,68.83333333333333,69.125,70.6875,70.0,71.29166666666667,71.0,70.20833333333333,70.75,69.75,69.25,70.45833333333333,68.875,69.46875,70.45833333333333,69.66666666666667,58.875,69.70833333333333,69.4375,71.0,72.875,69.125,69.25,68.875,71.70833333333333,69.5,73.0,70.0625,69.09375,68.125,67.8125,68.875,68.91666666666667,70.58333333333333,69.125,70.29166666666667
4,2021-05-23,07:00:00,70.0625,69.04166666666667,70.04166666666667,68.5,70.25,71.375,69.79166666666667,70.66666666666667,69.58333333333333,70.45833333333333,70.20833333333333,68.875,70.59375,69.0,71.3125,71.375,70.45833333333333,72.25,72.03125,71.75,71.4375,72.04166666666667,70.5,70.625,71.0,69.75,70.125,70.66666666666667,59.5,71.16666666666667,71.45833333333333,71.5,74.0625,70.625,70.79166666666667,73.5,70.5,68.9375,69.8125,72.91666666666667,70.0625,70.625,69.6875,67.125,68.79166666666667,70.95833333333333,69.875,71.5625
5,2021-05-23,07:15:00,68.91666666666667,68.04166666666667,69.08333333333333,69.75,69.58333333333333,70.08333333333333,69.41666666666667,69.66666666666667,70.5625,70.16666666666667,70.5,70.5,69.375,68.70833333333333,70.59375,69.8125,70.0625,70.16666666666667,69.4375,70.8125,69.58333333333333,70.125,70.25,70.875,70.375,69.71875,70.6875,71.125,58.5625,69.04166666666667,70.21875,70.3125,70.20833333333333,69.91666666666667,70.0,69.16666666666667,68.95833333333333,69.0,70.34375,70.5625,70.58333333333333,68.875,69.625,69.84375,68.375,70.79166666666667,68.8125,70.95833333333333
6,2021-05-23,07:30:00,69.20833333333333,69.5,69.54166666666667,68.625,69.9375,69.875,70.58333333333333,69.91666666666667,68.75,69.625,70.375,70.1875,70.125,69.8125,70.5,71.125,69.75,71.375,70.5625,70.0,69.875,70.25,70.875,70.0,70.9375,70.5,70.08333333333333,70.875,58.958333333333336,70.8125,68.8125,71.45833333333333,70.45833333333333,70.79166666666667,69.875,70.3125,70.0625,69.625,69.625,70.58333333333333,71.0625,71.375,69.91666666666667,68.875,70.08333333333333,72.1875,71.75,72.125
7,2021-05-23,07:45:00,69.29166666666667,70.9375,70.66666666666667,70.5625,70.41666666666667,71.625,70.625,70.5,69.375,71.25,71.5,70.16666666666667,70.25,71.41666666666667,72.375,73.0625,70.29166666666667,71.5,70.625,70.20833333333333,71.33333333333333,71.625,71.5625,69.8125,70.875,71.5,71.5,71.15625,59.333333333333336,70.83333333333333,71.70833333333333,71.1875,70.375,71.83333333333333,71.5,72.33333333333333,69.875,71.375,71.6875,71.5,71.0,76.33333333333333,72.91666666666667,71.25,73.28125,72.0,73.91666666666667,75.0
8,2021-05-23,08:00:00,72.20833333333333,70.5,71.0625,71.25,71.15625,71.9375,71.33333333333333,72.08333333333333,71.04166666666667,71.375,72.25,72.125,71.29166666666667,71.45833333333333,72.54166666666667,76.625,71.79166666666667,71.875,71.70833333333333,71.58333333333333,72.3125,71.54166666666667,72.0625,70.79166666666667,71.83333333333333,71.70833333333333,72.0625,72.375,59.833333333333336,71.75,71.75,72.70833333333333,72.45833333333333,73.0,72.0,72.0625,72.125,71.41666666666667,73.04166666666667,72.8125,72.75,71.70833333333333,78.16666666666667,71.58333333333333,76.75,72.75,80.375,79.625
9,2021-05-23,08:15:00,70.625,69.75,70.33333333333333,70.5,70.75,70.875,70.95833333333333,71.53125,70.5,71.0,72.16666666666667,71.21875,71.0,71.0,71.875,77.1875,70.04166666666667,71.0,70.6875,70.04166666666667,71.45833333333333,71.6875,72.16666666666667,70.1875,70.1875,71.4375,71.75,71.625,58.958333333333336,70.91666666666667,70.75,71.6875,70.9375,71.29166666666667,70.45833333333333,71.375,71.1875,71.0,71.8125,72.45833333333333,70.83333333333333,71.125,73.0,74.3125,71.33333333333333,70.875,78.375,79.375
10,2021-05-23,08:30:00,69.33333333333333,69.875,70.75,70.75,70.0,70.75,70.875,71.25,70.41666666666667,71.20833333333333,71.375,70.9375,71.08333333333333,71.0,74.4375,78.4375,70.0625,71.58333333333333,70.875,70.29166666666667,71.58333333333333,71.0,70.375,70.16666666666667,69.95833333333333,71.20833333333333,71.6875,70.21875,58.458333333333336,70.6875,71.03125,70.65625,71.125,71.29166666666667,71.33333333333333,71.9375,71.0,71.75,71.625,71.66666666666667,69.75,71.16666666666667,71.5625,77.16666666666667,70.75,71.25,73.1875,80.08333333333333
11,2021-05-23,08:45:00,68.75,70.125,69.29166666666667,69.16666666666667,70.5,69.66666666666667,69.08333333333333,70.08333333333333,69.08333333333333,70.75,70.66666666666667,70.16666666666667,70.04166666666667,69.95833333333333,71.875,75.70833333333333,69.0,70.9375,70.75,69.1875,70.4375,70.25,70.75,69.4375,70.0,69.75,70.0,70.0625,57.0625,69.375,69.375,69.6875,70.45833333333333,70.25,71.0,70.8125,71.1875,70.5,70.5,70.375,71.0,70.0625,70.8125,75.33333333333333,70.15625,70.29166666666667,69.29166666666667,77.125
12,2021-05-23,09:00:00,68.75,69.20833333333333,69.0625,69.1875,69.375,69.34375,69.95833333333333,70.45833333333333,69.0,70.375,70.79166666666667,70.75,69.83333333333333,69.6875,71.08333333333333,70.5625,69.375,70.75,69.78125,69.75,70.33333333333333,70.66666666666667,70.29166666666667,70.58333333333333,69.625,69.9375,69.625,69.33333333333333,56.875,69.625,69.625,68.9375,69.28125,70.20833333333333,70.33333333333333,70.9375,69.79166666666667,69.33333333333333,69.95833333333333,70.5,70.125,70.20833333333333,70.5,74.375,69.75,70.3125,69.3125,70.25
