,Data,Hora,P3.1.1 P (W),P3.1.2 P (W),P3.1.3 P (W),P3.1.4 P (W),P3.1.5 P (W),P3.1.6 P (W),P3.1.7 P (W),P3.1.8 P (W),P3.1.9 P (W),P3.1.10 P (W),P3.1.11 P (W),P3.1.12 P (W),P3.1.13 P (W),P3.1.14 P (W),P3.1.15 P (W),P3.1.16 P (W),P3.2.2 P (W),P3.2.3 P (W),P3.2.4 P (W),P3.2.5 P (W),P3.2.6 P (W),P3.2.7 P (W),P3.2.8 P (W),P3.2.9 P (W),P3.2.10 P (W),P3.2.11 P (W),P3.2.12 P (W),P3.2.13 P (W),P3.2.14 P (W),P3.2.15 P (W),P3.2.16 P (W),P3.3.1 P (W),P3.3.3 P (W),P3.3.4 P (W),P3.3.5 P (W),P3.3.6 P (W),P3.3.7 P (W),P3.3.8 P (W),P3.3.9 P (W),P3.3.11 P (W),P3.3.12 P (W),P3.3.13 P (W),P3.3.14 P (W),P3.3.15 P (W),P3.3.16 P (W),P3.4.1 P (W),P3.4.2 P (W),P3.4.3 P (W),P3.4.4 P (W),P3.4.5 P (W),P3.4.6 P (W),P3.4.7 P (W),P3.4.8 P (W),P3.4.10 P (W),P3.4.11 P (W),P3.4.12 P (W),P3.4.13 P (W),P3.4.14 P (W),P3.4.16 P (W),P3.5.1 P (W),P3.5.2 P (W),P3.5.3 P (W),P3.5.4 P (W),P3.5.5 P (W),P3.5.6 P (W),P3.5.8 P (W),P3.5.9 P (W),P3.5.10 P (W),P3.5.11 P (W),P3.5.12 P (W),P3.5.13 P (W),P3.5.14 P (W),P3.5.15 P (W),P3.5.16 P (W),P3.6.1 P (W),P3.6.2 P (W),P3.6.3 P (W),P3.6.4 P (W),P3.6.5 P (W),P3.6.6 P (W),P3.6.7 P (W),P3.6.8 P (W),P3.6.9 P (W),P3.6.10 P (W),P3.6.12 P (W),P3.6.13 P (W),P3.6.14 P (W),P3.6.15 P (W),P3.6.16 P (W),P3.7.1 P (W),P3.7.2 P (W),P3.7.3 P (W),P3.7.4 P (W),P3.7.5 P (W),P3.7.6 P (W),P3.7.7 P (W),P3.7.8 P (W),P3.7.9 P (W),P3.7.10 P (W),P3.7.11 P (W),P3.7.12 P (W),P3.7.13 P (W),P3.7.14 P (W),P3.7.15 P (W),P3.7.16 P (W),P3.8.1 P (W),P3.8.2 P (W),P3.8.3 P (W),P3.8.4 P (W),P3.8.5 P (W),P3.8.6 P (W),P3.8.7 P (W),P3.8.8 P (W),P3.8.9 P (W),P3.8.10 P (W),P3.8.11 P (W),P3.8.12 P (W),P3.8.13 P (W),P3.8.14 P (W),P3.8.15 P (W),P3.8.16 P (W)
0,2021-04-16,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-04-16,06:15:00,3.3047,6.6625,6.0638,8.150799999999998,3.0703,6.136466666666666,6.0422,3.6572999999999998,5.5469,4.945833333333333,6.1559,6.346866666666666,6.037233333333333,10.16095,8.303899999999999,4.01835,9.1086,9.5078,7.91015,4.3422,7.583600000000001,8.22015,8.207566666666667,6.213566666666668,10.12305,8.532566666666666,4.6336,4.833366666666667,5.791666666666667,5.117,5.911966666666667,6.305466666666667,3.086233333333333,8.083633333333333,7.303366666666666,5.127066666666667,5.996633333333333,9.135433333333333,6.0703499999999995,9.318766666666667,9.9586,7.8609,7.6668,6.1581,5.673433333333333,9.255849999999999,7.8816500000000005,12.0715,8.1121,4.61485,6.9711,8.8232,8.40465,5.1129,10.744533333333335,7.125266666666666,12.800033333333333,6.76445,3.5859,8.907266666666667,10.386966666666668,4.942966666666667,10.303633333333332,5.6469,6.172133333333334,7.180700000000001,5.6000000000000005,9.2082,5.603725,6.912499999999999,4.36955,6.76875,8.4012,5.7762,6.302366666666667,5.709099999999999,5.933866666666667,6.05625,4.82345,9.866666666666667,6.412,3.4890666666666665,5.859366666666666,8.9313,5.18905,11.0953,3.1208666666666667,8.8242,12.121366666666667,8.48825,9.5289,10.792466666666664,4.328399999999999,3.9125,14.393733333333332,9.514066666666666,7.635433333333334,4.2215,5.80705,7.435166666666667,7.219533333333334,6.21835,8.259366666666667,9.8715,8.4375,4.7500333333333336,5.4822999999999995,5.100266666666666,4.6125,4.369800000000001,5.027175,8.37305,6.0544,4.1508,9.8279,7.06875,3.29845,5.091433333333334,9.89375,5.957533333333333,5.5700666666666665
2,2021-04-16,06:30:00,11.594725,15.36935,14.750999999999998,20.733333333333334,27.661466666666666,15.7402,18.511466666666667,24.959575,24.213800000000003,27.85,27.1052,29.285133333333334,29.5331,33.1758,15.67655,12.9824,15.98435,41.409600000000005,26.63906666666667,6.8266,32.327725,34.4401,31.163533333333334,28.124466666666667,30.303150000000002,39.85935,30.024733333333334,27.45156666666667,30.1724,13.394549999999999,13.935433333333334,14.15,24.953099999999996,36.0129,31.490133333333336,28.469324999999998,28.625766666666664,41.6875,0.0,19.176949999999998,37.5445,31.0211,39.70625,15.2625,12.372133333333332,29.035433333333334,36.11935,24.9252,32.08005,24.070833333333336,15.637,14.16525,17.163566666666664,15.8004,34.4932,36.7121,42.6,21.7539,21.269266666666667,30.485699999999998,33.818733333333334,32.563075000000005,36.05585,33.332225,34.296274999999994,14.193733333333332,14.594533333333336,17.00625,37.3867,34.76406666666667,23.326833333333337,20.907033333333334,38.483066666666666,21.976799999999997,31.983833333333337,27.983333333333334,42.46536666666667,26.858900000000002,33.5133,29.0977,15.865900000000002,11.075766666666667,15.040366666666666,20.39065,30.952866666666665,30.53673333333333,26.37396666666666,32.55155,44.5531,26.80886666666667,44.9422,44.6359,19.9883,33.85685,39.69725,18.801033333333333,15.986733333333333,11.9375,13.316699999999999,28.065866666666665,34.1922,24.884133333333335,38.890633333333334,35.4076,28.81895,16.852866666666667,17.6289,17.663033333333335,15.399466666666667,12.271849999999999,19.2349,16.465633333333333,13.563566666666667,18.21015,20.4974,16.869500000000002,12.771866666666666,16.9224,19.953366666666668,14.889033333333336,14.232066666666668
3,2021-04-16,06:45:00,31.79995,38.4021,28.8797,76.3682,76.5862,34.931250000000006,70.80130000000001,73.25155000000001,84.60232500000001,68.82305,86.52266666666667,78.40393333333334,72.6237,81.08005,41.36326666666667,40.1482,34.81223333333333,89.86693333333334,75.25665,72.5824,91.15785,83.40263333333334,77.27786666666667,77.03436666666666,80.1237,80.62866666666667,80.0719,77.3568,75.42576666666668,29.9512,46.80573333333333,30.197666666666667,67.8026,86.5473,83.87006666666667,85.84036666666667,68.39255,91.52265,77.86616666666667,77.6432,70.9516,69.2477,75.97656666666667,42.06616666666667,43.77656666666667,76.3474,90.55963333333334,78.9578,82.17790000000001,76.262,47.6578,29.816399999999998,43.886700000000005,44.986733333333326,87.48436666666667,79.81983333333334,93.76066666666667,81.40785,69.6324,82.5466,93.72603333333332,81.7629,87.619725,87.81215,92.7492,40.2703,39.93203333333333,41.38205,73.73593333333334,88.8474,80.40935,82.6961,83.5453,93.4973,78.56716666666667,86.40469999999999,89.72694999999999,82.20625,87.09453333333333,88.01743333333333,39.13933333333333,36.314600000000006,40.972875,42.51616666666666,83.8573,79.46303333333333,69.5172,91.18125,79.53593333333333,78.17186666666667,86.25783333333334,86.45977500000001,81.60079999999999,88.25260000000002,93.70895,41.5435,46.7797,36.73125,31.648433333333333,79.23046666666666,76.42462499999999,60.71795,85.0266,85.3422,73.8758,48.693000000000005,50.5289,45.7763,39.1641,41.13256666666666,41.6672,47.529125,40.391133333333336,55.84535,46.90966666666666,47.289566666666666,41.19846666666667,41.708333333333336,46.997099999999996,45.178525,45.61066666666667
4,2021-04-16,07:00:00,59.511966666666666,72.4969,67.9793,131.9879,94.3198,110.262,111.07396666666666,136.07056666666668,112.78865,114.5258,112.9793,66.3229,121.81356666666666,107.80623333333334,85.84116666666667,85.74426666666666,67.20623333333333,155.5992,101.76093333333334,114.66669999999999,120.23049999999999,121.5117,94.02526666666667,102.90363333333335,118.89476666666667,101.9332,121.76226666666666,117.6289,109.91980000000001,79.76043333333332,84.38096666666667,53.28620000000001,62.150800000000004,104.26953333333334,150.6449,112.8594,108.90313333333332,138.859,62.25156666666667,133.2008,110.86303333333332,83.14426666666667,64.90936666666666,90.45833333333333,70.8065,133.9896,104.49765,151.18435,115.41693333333335,143.86953333333335,81.2453,57.133,114.57553333333333,110.76445,73.21456666666667,98.77603333333333,116.38475,97.32056666666666,88.05860000000001,121.931,165.6215,115.8401,152.82150000000001,116.507,106.14923333333333,86.25179999999999,108.9043,95.72473333333333,99.65910000000001,105.49896666666667,108.7824,147.7344,93.141,123.83985,111.68985,119.83593333333333,109.04583333333335,126.55469999999998,84.84896666666667,115.58670000000001,115.65753333333333,104.09179999999999,99.4453,60.179700000000004,111.97916666666667,117.29506666666667,66.740225,112.87559999999999,146.3099,112.99843333333335,121.81169999999999,122.6918,131.62655,88.7227,162.56015000000002,106.6219,114.08749999999999,54.47786666666667,59.18696666666667,129.1172,125.5875,101.80785,109.47293333333334,112.052725,78.91760000000001,91.25206666666666,79.0768,74.2659,90.73910000000001,88.41093333333333,57.51043333333333,52.5797,82.52969999999999,66.1844,74.5375,59.94925,81.23466666666667,66.48856666666667,83.55573333333332,79.88125,80.4104
5,2021-04-16,07:15:00,24.559633333333334,31.857,51.25496666666667,147.88245,134.2594,135.14893333333336,151.6995,145.1633,112.068,142.113,138.3094,146.44805000000002,140.39294999999998,140.0688,71.67526666666667,80.5758,33.806000000000004,143.07526666666666,141.5448,145.86563333333334,119.2229,154.16096666666667,150.9051,140.9185,147.1026,112.90103333333333,144.0841,140.47603333333333,123.14949999999999,73.68283333333333,80.78906666666667,29.225000000000005,120.4414,140.44335,146.6669,131.48566666666667,112.31146666666666,140.5078,140.79840000000002,138.50626666666668,142.97477500000002,140.1469,132.3836,77.49166666666666,77.08486666666667,143.66716666666665,136.21746666666667,147.23956666666666,146.58543333333333,148.60833333333335,88.15115,33.03515,142.40806666666666,139.98960000000002,154.96055,150.666225,154.46536666666665,146.1276,145.96192499999998,155.61405000000002,155.94725,146.366025,156.59763333333333,144.6711,143.47916666666666,150.18865,155.9715,142.95443333333336,142.26093333333333,148.39999999999998,139.83126666666666,143.6591,147.19060000000002,156.5547,143.782,134.82786666666667,141.75705,156.0586,147.0086,145.58253333333334,147.9247333333333,135.24893333333333,144.61356666666666,144.90936666666667,146.33176666666665,154.972875,141.8527,152.9457,150.57655,127.66043333333334,150.21875,152.2969,115.18306666666666,116.83670000000001,129.59793333333334,151.57576666666668,151.71356666666665,27.88906666666667,29.607033333333334,135.54763333333332,136.19896666666668,137.8567666666667,136.4109,148.32576666666668,111.99090000000001,94.30726666666668,99.63233333333334,100.209,90.15910000000001,88.41353333333335,89.8021,92.96405,76.3448,95.98905,95.4544,92.09113333333335,89.2151,93.05340000000001,85.43463333333334,74.36540000000001,93.3393
6,2021-04-16,07:30:00,25.494,34.828133333333334,171.392,173.13945,173.80336666666668,179.44949999999997,183.04166666666666,176.82425,178.284,177.01533333333336,179.23386666666667,173.82603333333336,167.09063333333336,178.55966666666666,99.73203333333333,101.59530000000001,34.97606666666667,181.05336666666665,177.24767500000002,0.0,182.58202500000002,187.16663333333335,181.06015000000002,170.4613,179.4263,181.61565,179.3098,177.06716666666668,168.52186666666668,93.1074,101.9168,33.5995,161.69636666666668,175.8047,173.525,179.40625,158.14690000000002,179.20527500000003,174.63413333333332,174.4297,183.41255,173.38593333333333,171.6674,95.98540000000001,94.06273333333333,174.58360000000002,182.2094,187.35,177.86693333333332,181.14063333333334,185.236525,35.51035,182.46563333333333,181.4305,189.46875,185.5172,189.6505,183.72553333333335,185.52814999999998,179.71679999999998,193.14923333333334,181.31715,194.31644999999997,180.73593333333335,179.40393333333336,180.45756666666668,183.73853333333332,185.18023333333335,178.17473333333336,190.65233333333333,179.05156666666667,178.8151,192.88073333333332,185.5393333333333,181.7391,190.21875,184.6117,178.8648,185.54296666666664,186.77190000000002,184.51743333333334,175.46093333333332,193.33437500000002,183.00785,183.71716666666666,191.1313,181.73205,183.91383333333332,192.29765,186.90106666666665,184.03516666666667,184.44143333333332,177.55596666666665,184.8672,194.41303333333335,191.35156666666668,189.79610000000002,30.91926666666667,31.330466666666666,178.69323333333332,175.45156666666665,174.42136666666667,176.7535,175.20080000000002,144.01223333333334,125.32499999999999,136.46795,126.66016666666667,120.97006666666668,123.31850000000001,124.98413333333333,129.488275,120.61016666666667,124.22393333333332,129.8417,123.72503333333334,119.34063333333334,127.42316666666666,126.8664,121.88865,123.24805
7,2021-04-16,07:45:00,25.16835,34.494550000000004,213.7297,208.29323333333332,207.71016666666665,209.54556666666667,220.28515,211.12832500000002,211.51055,217.89166666666665,219.49946666666665,210.9357,210.63864999999998,208.4852,120.3664,113.43853333333333,41.271633333333334,209.0457,208.23829999999998,211.54199999999997,216.10784999999998,219.74896666666666,211.40886666666665,199.55665,213.06716666666668,214.5455,204.55939999999998,211.28905,196.7922,110.58359999999999,118.74025,44.2349,200.2891,212.49636666666666,216.73596666666666,215.47343333333333,181.17083333333335,218.40783333333334,204.32913333333332,211.2981666666667,217.0672,199.52815,211.8328,115.26823333333334,110.18646666666666,225.40275,231.3679666666667,235.9416666666667,213.04586666666668,219.7716,232.9688,160.7297,214.93785,210.8418,224.7341,219.68670000000003,224.26406666666665,224.51892500000002,215.7871,223.55003333333332,228.8237,218.39260000000002,221.8164,215.82810000000003,216.8622333333333,215.54976666666667,222.5684666666667,227.55079999999998,214.57500000000002,218.78515,214.03956666666667,214.58723333333333,225.52735,223.04323333333335,226.9211,222.36173333333332,216.30993333333333,219.54295000000002,222.85505,221.0521,224.59350000000003,209.2969,226.834,226.23439999999997,221.5771,220.80623333333332,213.77473333333333,224.9008,226.62655,222.61093333333335,218.2961,226.82305,213.96643333333336,222.95665,233.18356666666668,231.4872333333333,222.52576666666664,43.25275,45.866133333333345,206.21873333333335,212.19375000000002,205.9297,212.90235,202.74255,171.41459999999998,159.89739999999998,167.50523333333334,159.31405,156.05726666666666,157.3427,162.09346666666667,162.9922,153.9875,158.13203333333334,164.1133,162.21253333333334,147.90859999999998,162.31903333333332,166.28085,156.2042,160.1677
8,2021-04-16,08:00:00,79.82186666666666,139.650625,246.66483333333335,250.6623,250.887275,248.96899999999997,245.8729,253.78099999999998,248.39237500000002,250.4526,261.41677500000003,249.16846666666666,242.5,248.4344,144.2723,143.21605,125.14843333333333,243.5583333333333,243.3536333333333,251.22266666666667,253.04315,256.9167,246.48646666666664,245.0203,254.80573333333334,254.02695,248.08986666666667,250.30883333333335,238.90103333333332,137.82343333333333,176.34686666666664,133.95596666666665,235.8166666666667,254.83474999999999,247.52895,246.58515,213.04219999999998,258.7411333333334,238.66330000000002,248.8708333333333,254.30623333333332,244.7455666666667,250.10156666666668,152.97263333333333,149.92966666666666,249.2668,265.4799666666666,260.84529999999995,250.97709999999998,255.83574999999996,263.40625,264.1328,252.63336666666666,245.37185,261.07683333333335,257.55665,256.3833333333334,259.7547,240.33073333333334,255.41096666666667,263.39846666666665,252.98495000000003,262.270525,255.25626666666665,255.02786666666665,251.4388333333333,256.33750000000003,260.31926666666664,251.1276,262.06404999999995,242.97263333333333,246.28956666666667,253.9401,261.2953,254.5385666666667,257.7708333333333,259.6836,258.43803333333335,253.23386666666667,258.52863333333335,260.4765333333333,248.9203,262.0419,261.43699999999995,254.2305,256.3086,247.1828,259.38005,266.83984999999996,262.876375,264.142175,265.4133,252.3495,259.90155,266.8903666666667,270.04013333333336,260.8388,130.6961,146.05963333333332,245.4958333333333,249.3388,244.53803333333335,247.188475,235.83853333333332,203.89583333333334,202.20623333333333,205.90236666666667,198.40936666666667,195.28096666666667,192.7023,189.4961,199.72305,182.8297,195.50416666666663,188.8773,194.5614666666667,185.2793,200.7047,202.3203,194.67396666666664,197.9786333333333
9,2021-04-16,08:15:00,183.4909,269.01013333333333,290.33709999999996,295.01365,288.96525,292.01146666666665,282.38256666666666,287.3008,295.94105,284.5206,286.4091,288.74089999999995,282.2130666666667,287.90234999999996,239.80859999999998,211.71823333333336,251.06093333333334,293.67709999999994,289.08635000000004,287.5,280.6682333333333,283.4013333333333,281.7101666666667,281.77056666666664,277.94415,291.06173333333334,287.92266666666666,288.47343333333333,274.61875,231.76563333333334,230.40363333333335,252.85133333333332,268.00332499999996,286.5,294.0604333333333,284.15,227.32629999999997,298.14375,277.98435,278.72136666666665,293.2422,283.46445,277.89113333333336,262.12083333333334,224.2828,282.9950666666667,288.5375,301.1008,292.79845,298.89610000000005,281.2852,297.8385333333333,294.5713666666666,294.95195,289.7760666666666,293.28905,281.76797500000004,285.96095,277.7419333333333,301.6891,301.0469,297.43944999999997,276.4367,274.821875,287.06365,281.2586,286.29685,299.6247333333333,292.6505,299.3281,262.9223666666667,285.5375,293.09999999999997,282.46095,304.03905,270.41954999999996,285.439075,290.11383333333333,284.1852,287.575625,284.791775,286.53593333333333,299.74403333333333,302.1297,291.88463333333334,289.192025,275.31600000000003,302.5996,282.0543,309.52425,305.18125,302.72526666666664,290.63439999999997,293.69350000000003,306.4328,314.48539999999997,309.80626666666666,263.16132500000003,255.70236666666665,284.79086666666666,288.0955666666667,283.29973333333334,289.1594,277.7273666666667,218.1508,249.32526666666664,255.6125,213.56795,218.45393333333334,232.98306666666667,229.75077499999998,245.1008,232.1237,222.06143333333333,243.93909999999997,236.24530000000001,230.6987,246.84725,238.38749999999996,208.6937,230.4927
