,Data,Hora,P3.1.1 P (W),P3.1.2 P (W),P3.1.3 P (W),P3.1.4 P (W),P3.1.5 P (W),P3.1.6 P (W),P3.1.7 P (W),P3.1.8 P (W),P3.1.9 P (W),P3.1.10 P (W),P3.1.11 P (W),P3.1.12 P (W),P3.1.13 P (W),P3.1.14 P (W),P3.1.15 P (W),P3.1.16 P (W),P3.2.1 P (W),P3.2.2 P (W),P3.2.3 P (W),P3.2.4 P (W),P3.2.5 P (W),P3.2.6 P (W),P3.2.7 P (W),P3.2.8 P (W),P3.2.9 P (W),P3.2.10 P (W),P3.2.11 P (W),P3.2.12 P (W),P3.2.13 P (W),P3.2.14 P (W),P3.2.15 P (W),P3.2.16 P (W),P3.3.1 P (W),P3.3.2 P (W),P3.3.3 P (W),P3.3.4 P (W),P3.3.5 P (W),P3.3.6 P (W),P3.3.7 P (W),P3.3.8 P (W),P3.3.9 P (W),P3.3.10 P (W),P3.3.11 P (W),P3.3.12 P (W),P3.3.13 P (W),P3.3.14 P (W),P3.3.15 P (W),P3.3.16 P (W),P3.4.1 P (W),P3.4.2 P (W),P3.4.3 P (W),P3.4.4 P (W),P3.4.5 P (W),P3.4.6 P (W),P3.4.7 P (W),P3.4.8 P (W),P3.4.9 P (W),P3.4.10 P (W),P3.4.11 P (W),P3.4.12 P (W),P3.4.13 P (W),P3.4.14 P (W),P3.4.15 P (W),P3.4.16 P (W),P3.5.1 P (W),P3.5.2 P (W),P3.5.3 P (W),P3.5.4 P (W),P3.5.5 P (W),P3.5.6 P (W),P3.5.7 P (W),P3.5.8 P (W),P3.5.9 P (W),P3.5.10 P (W),P3.5.11 P (W),P3.5.12 P (W),P3.5.13 P (W),P3.5.14 P (W),P3.5.15 P (W),P3.5.16 P (W),P3.6.1 P (W),P3.6.2 P (W),P3.6.3 P (W),P3.6.4 P (W),P3.6.5 P (W),P3.6.6 P (W),P3.6.7 P (W),P3.6.8 P (W),P3.6.9 P (W),P3.6.10 P (W),P3.6.11 P (W),P3.6.12 P (W),P3.6.13 P (W),P3.6.14 P (W),P3.6.15 P (W),P3.6.16 P (W),P3.7.1 P (W),P3.7.2 P (W),P3.7.3 P (W),P3.7.4 P (W),P3.7.5 P (W),P3.7.6 P (W),P3.7.7 P (W),P3.7.8 P (W),P3.7.9 P (W),P3.7.10 P (W),P3.7.11 P (W),P3.7.12 P (W),P3.7.13 P (W),P3.7.14 P (W),P3.7.15 P (W),P3.7.16 P (W),P3.8.1 P (W),P3.8.2 P (W),P3.8.3 P (W),P3.8.4 P (W),P3.8.5 P (W),P3.8.6 P (W),P3.8.7 P (W),P3.8.8 P (W),P3.8.9 P (W),P3.8.10 P (W),P3.8.11 P (W),P3.8.12 P (W),P3.8.13 P (W),P3.8.14 P (W),P3.8.15 P (W),P3.8.16 P (W)
0,2021-02-17,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-02-17,06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2021-02-17,06:30:00,0.0,0.0,0.0,0.0,0.0,1.2188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61525,0.0,0.0,0.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2563,0.0,0.0,0.0,0.0,0.0,7.572649999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2021-02-17,06:45:00,0.0,0.0,0.0,7.625,1.9766,0.9035166666666667,5.1086,0.0,0.0,6.6938,5.8945,0.0,4.8141,10.0781,1.7281,2.0453,0.0,8.8516,6.9594,3.55545,0.0,1.3266,4.8700090909090905,0.0,4.4813,0.0,5.9062,0.0,0.32876,0.0,0.0,3.0063,6.0352,0.0,1.7109,8.02815,2.586673333333333,4.1438,0.0,0.0,6.2422,4.7063,7.8125,0.0,0.0,6.9,4.0031,3.8438,1.3016,0.8645666666666666,0.0,0.286932,3.8328,6.8531,5.1086,1.7938,0.0,2.1562,8.9062,6.125,0.0,1.0039166666666666,7.2875,0.0,1.3383,0.0,2.9625,9.9219,3.6719,4.5188,6.5953,2.9688,0.44295,8.4734,0.0,4.2281,0.0,2.9625,3.0345999999999997,0.31465,6.375,1.8359,3.0438,3.5671999999999997,1.1448,0.7202999999999999,8.4391,2.9125,7.5,6.9328,0.0,3.0125,9.2812,0.0,9.4727,2.942091304347826,3.3937,1.9710999999999999,8.1641,1.3906,0.0,8.21827142857143,2.5808750000000003,7.9062,3.2188,0.0,5.6711,6.8664,0.0,0.0,2.2289,2.88406,1.9555461538461538,0.0,4.0133,4.5,0.0,0.0,3.625,4.0234,2.2031,10.332,4.5469,0.0,1.036915,4.5078,4.8242,2.9875
4,2021-02-17,07:00:00,9.075000000000001,13.770833333333334,6.2422,13.4891,15.491666666666667,11.642199999999999,11.50975,6.327066666666667,9.075766666666667,15.702100000000002,19.590366666666664,12.88965,12.25,15.31095,16.0789,16.597933333333334,12.2789,19.154666666666667,17.923166666666667,16.916433333333334,14.48595,18.4578,21.3349,15.566424999999999,10.367550000000001,15.3881,14.465599999999998,21.73355,14.214066666666668,10.236699999999999,10.450199999999999,16.5763,13.232050000000001,6.933600000000001,13.201566666666666,24.8336,19.017599999999998,15.589066666666668,12.335933333333335,14.9848,18.5612,16.0477,23.09805,14.454166666666666,7.6168000000000005,20.210933333333333,15.636433333333335,13.9151,18.8177,9.8063,20.3039,16.615099999999998,9.8828,18.8737,15.917950000000001,16.471866666666667,14.967175000000001,19.0539,21.00753333333333,17.386233333333333,17.866933333333332,17.4755,21.910899999999998,12.378133333333333,20.377333333333333,17.875266666666665,16.185133333333333,18.897133333333333,20.905450000000002,16.224233333333334,17.927866666666667,13.150233333333333,14.132800000000001,19.590633333333333,11.4258,18.048433333333335,14.714866666666666,11.5551,19.634133333333335,17.871499999999997,17.822933333333335,12.1719,11.3629,17.588533333333334,14.8862,15.080999999999998,19.234633333333335,13.81955,19.59965,21.0159,8.807,9.91015,22.47733333333333,15.21875,14.4922,17.865366666666667,15.54685,14.8711,19.783833333333334,13.338566666666665,14.126833333333332,19.038,19.687233333333335,14.0531,7.9918,12.37655,17.002366666666664,18.89323333333333,11.3224,13.989625,22.005733333333335,19.96915,12.242550000000001,10.613299999999999,14.1875,11.38515,10.876375,12.952599999999999,9.1688,6.4547,12.239566666666667,19.1344,17.80496666666667,10.553366666666667,16.500033333333334,17.76846666666667,13.168233333333333,13.481233333333334
5,2021-02-17,07:15:00,29.560166666666664,34.556475,32.085525000000004,41.1534,37.3289,40.997275,33.929100000000005,28.9328,33.8666,38.65703333333334,33.31175,39.25573333333333,42.1707,44.047133333333335,38.12396666666667,37.25653333333334,37.625,41.44375,44.9684,43.48543333333333,38.0422,38.75573333333333,44.61693333333333,41.41405,38.058600000000006,40.218766666666674,43.40585,35.358066666666666,36.8039,33.29403333333333,34.5122,34.98985,37.165825,27.21015,35.39426666666666,40.80076666666667,41.244550000000004,36.42916666666667,36.98046666666667,43.011433333333336,39.79796666666667,40.76875,36.930733333333336,44.8039,37.981825,41.95206666666667,36.22293333333334,34.2896,43.9492,41.94583333333333,45.35233333333334,37.550266666666666,34.29375,38.83176666666667,31.809400000000004,36.28123333333333,40.7456,35.805733333333336,39.640366666666665,35.1833,43.2917,37.9758,50.439049999999995,30.96875,39.9609,39.8156,38.22266666666667,38.59556666666666,36.1518,41.475,35.694833333333335,40.81953333333333,38.64373333333333,39.7211,32.179700000000004,40.87916666666667,34.338033333333335,33.148849999999996,40.194799999999994,42.110933333333335,41.9922,33.8375,36.586749999999995,35.96953333333333,35.479166666666664,39.2237,41.8625,40.396366666666665,40.92700000000001,41.123466666666666,35.8,34.2458,43.4529,36.42476666666666,37.96915,44.15366666666667,42.21445,41.77615,41.70963333333333,34.198433333333334,37.11353333333333,41.850233333333335,47.287,42.49896666666667,33.239075,35.843,36.17345,39.608066666666666,34.214333333333336,40.81146666666667,39.88566666666667,33.80493333333333,30.550766666666664,34.5958,34.051566666666666,31.189475,33.73076666666666,34.111733333333326,33.8496,29.1961,33.55416666666667,38.94063333333333,36.5824,30.65625,34.81406666666666,41.0215,35.50183333333334,34.830999999999996
6,2021-02-17,07:30:00,47.02106666666666,54.94296666666667,50.475766666666665,56.512499999999996,56.957049999999995,58.7535,54.109633333333335,49.3073,56.1797,55.87133333333333,52.37446666666667,56.400000000000006,54.65625,59.053666666666665,54.58395,51.726600000000005,50.1137,58.87786666666667,56.96123333333333,59.03956666666667,50.964866666666666,55.52760000000001,56.0862,60.047650000000004,51.905233333333335,58.11095,56.625225,51.5263,51.9836,55.46055,49.28516666666667,52.24805,53.518233333333335,50.811733333333336,55.13245,58.880500000000005,56.31456666666666,51.670566666666666,50.69725,57.62030000000001,54.491,57.042966666666665,58.238566666666664,57.50129999999999,51.9883,59.072649999999996,53.698433333333334,51.42216666666667,57.224466666666665,55.13803333333333,60.150299999999994,54.21875,52.87966666666667,53.31445,52.11445,53.29533333333333,58.2945,55.19506666666666,60.1112,53.6724,60.113075,56.51903333333333,60.64896666666667,45.9664,55.686699999999995,61.32059999999999,51.85676666666666,57.29816666666667,55.05936666666667,54.948800000000006,53.34556666666666,54.66405,55.41875,56.6984,51.75195,59.4047,46.828633333333336,54.62966666666666,53.5078,56.07033333333334,57.19873333333334,54.3466,54.144149999999996,58.450799999999994,56.50156666666667,55.770833333333336,53.95156666666667,51.30676666666667,59.33285,60.73826666666667,47.233599999999996,48.78965,56.74845,44.51365,59.83956666666666,55.3125,57.46510000000001,54.8945,63.380849999999995,53.63283333333334,49.8242,59.448433333333334,64.48479999999999,60.35783333333333,50.85596666666667,50.049625,51.41289999999999,57.44220000000001,52.0307,53.7492,56.8151,48.7927,51.7961,50.793233333333326,50.41146666666666,50.0122,48.48543333333333,51.17679999999999,53.333333333333336,48.381499999999996,49.449466666666666,55.165633333333325,51.95785,46.1388,52.315200000000004,55.47813333333334,49.21903333333333,50.35833333333333
7,2021-02-17,07:45:00,80.62344999999999,76.08905,67.81666666666666,90.19869999999999,71.779725,77.99896666666667,76.775,87.59415,80.97396666666667,78.92293333333333,83.96823333333333,81.80806666666666,86.2834,84.2052,80.24586666666667,75.12402499999999,80.6729,91.75026666666666,74.5813,75.97264999999999,91.16290000000001,75.54036666666667,84.89973333333334,88.7094,83.91666666666667,75.6594,89.75183333333332,70.60546666666666,88.68933333333332,86.51173333333332,68.82266666666668,71.81096666666666,84.7466,78.9828,82.49013333333333,76.82863333333334,84.77343333333333,79.88073333333334,80.88463333333333,87.55,64.5188,79.17345,82.66364999999999,92.5094,91.04533333333332,107.3449,72.6656,68.74025,83.96356666666667,80.45313333333333,94.28635,76.9547,82.38905,80.294,78.48593333333334,88.97863333333332,84.03905,80.2055,85.34243333333332,78.35523333333333,84.57425,78.11015,83.54743333333333,67.07130000000001,84.01823333333333,86.05416666666667,76.22695,87.559,88.98543333333333,75.593575,88.63646666666666,79.62579999999998,80.5496,75.6875,79.39326666666666,78.59793333333333,71.53125,81.35785,79.51586666666667,83.19454999999999,78.36525,81.90026666666667,81.98546666666667,77.44766666666666,82.0198,75.6324,84.637525,67.5188,73.0141,88.19846666666666,60.5625,69.40315000000001,81.5295,70.6545,97.79713333333332,100.3766,80.35233333333333,82.306,85.77775,77.8195,86.54116666666668,97.64529999999999,88.73646666666667,86.91875,73.91055,84.31513333333334,76.72813333333333,84.9336,78.47836666666666,79.8006,86.43853333333334,70.4599,74.40106666666667,78.21799999999999,75.66066666666667,77.11875,68.1854,74.55053333333332,77.8198,69.78750000000001,79.4656,85.32186666666668,74.5371,66.08123333333333,72.446275,78.79843333333334,70.20466666666667,60.5625
8,2021-02-17,08:00:00,71.43933333333335,71.06406666666668,71.66276666666667,76.85544999999999,71.40934999999999,77.91536666666666,72.96486666666667,69.36146666666667,76.8359,74.81254999999999,73.3581,70.01873333333333,72.7573,79.02003333333333,69.57866666666666,69.6755,71.15899999999999,78.2813,80.7625,76.97943333333333,68.09870000000001,69.53085,77.26406666666666,75.76433333333334,67.63085000000001,76.38825,76.26095000000001,69.27396666666665,72.3035,71.30234999999999,66.67916666666666,73.5305,74.49844999999999,68.93256666666666,70.13085,76.83903333333332,79.6365,73.16955,74.7953,81.38333333333333,75.50053333333334,77.22343333333333,76.59373333333333,76.66460000000001,68.7547,77.53383333333333,68.98903333333334,68.175575,75.19713333333333,77.50599999999999,84.30963333333334,74.7168,71.147075,76.0418,69.307,72.4594,70.59765,72.94745,78.61846666666666,70.97866666666665,79.818725,77.5418,80.8625,65.53956666666666,69.56565,79.44403333333334,74.19293333333333,74.87163333333332,73.16173333333334,67.9766,71.86043333333333,71.71563333333334,72.903525,76.97656666666667,69.9258,76.33477500000001,65.74063333333334,73.51425,73.82316666666667,72.29905,77.12595,67.35040000000001,77.32836666666667,70.4461,72.6596,71.6781,75.4383,70.76310000000001,80.0422,76.6393,67.25439999999999,69.29013333333334,77.58126666666666,67.2414,75.61175,78.83595,75.23776666666667,74.62606666666666,80.8535,69.4168,70.3117,78.45389999999999,82.30860000000001,76.5949,69.831275,71.54633333333334,71.57225,77.3082,68.83646666666668,76.7594,69.51875,61.50363333333333,72.95263333333334,71.92293333333333,68.4016,70.9793,69.1742,68.42603333333334,72.4055,66.13386666666666,65.28883333333334,74.2867,72.6846,63.65496666666667,74.85974999999999,73.14739999999999,68.33555,70.601375
9,2021-02-17,08:15:00,88.62606666666666,96.14725,99.1487,143.81536666666668,116.52213333333333,100.23856666666666,119.67423333333333,99.0375,127.55097500000001,80.0176,79.0617,115.11483333333332,94.74025,130.07163333333332,95.04375,101.3188,97.6461,92.24166666666667,106.88669999999999,163.14845,140.46146666666667,95.55523333333333,144.9094,91.98595,97.7367,86.5156,90.10419999999999,88.3125,131.242575,123.529525,122.55026666666667,123.97109999999999,85.2836,79.97694999999999,84.13905,115.22710000000001,137.15936666666667,108.42343333333334,167.30975,125.9328,79.1227,97.86914999999999,99.18566666666665,104.29243333333334,109.318175,96.76995,96.9078,105.2607,99.2094,102.2,129.5065,108.90573333333333,164.8414,92.3426,99.77473333333334,95.93386666666667,97.05080000000001,108.99193333333331,153.2328,127.11013333333334,181.79295,166.79534999999998,185.768,92.4719,90.16095,154.3263,85.91325,181.6172,146.2818,83.71875,161.40859999999998,146.63436666666666,124.03595,169.98435,121.84846666666665,97.7052,177.5797,95.79845,99.77449999999999,110.28126666666667,87.70975,135.87035,103.55286666666666,92.3285,101.4073,168.98325,155.38230000000001,91.74399999999999,94.25833333333333,172.33085,138.8215,82.0859,118.1672,116.38865000000001,178.9289,111.2974,99.332,111.63466666666666,126.05416666666667,83.37136666666667,121.5748,100.76055,157.37866666666665,101.48230000000001,125.8867,128.5995,117.90159999999999,95.319525,108.90336666666667,100.5711,152.23153333333332,82.12656666666668,148.69925,101.72706666666666,99.43306666666668,108.38436666666666,93.8994,87.36365,98.2693,104.16613333333332,86.9594,109.55833333333334,94.35235,95.27839999999999,124.8844,95.63085,95.411725,84.48635
