,Data,Hora,OP1.1.1 I (A),OP1.1.2 I (A),OP1.1.3 I (A),OP1.1.4 I (A),OP1.1.5 I (A),OP1.1.6 I (A),OP1.1.7 I (A),OP1.1.8 I (A),OP1.1.9 I (A),OP1.1.10 I (A),OP1.1.11 I (A),OP1.1.12 I (A),OP1.1.13 I (A),OP1.1.14 I (A),OP1.1.15 I (A),OP1.1.16 I (A),OP1.2.1 I (A),OP1.2.2 I (A),OP1.2.3 I (A),OP1.2.4 I (A),OP1.2.5 I (A),OP1.2.6 I (A),OP1.2.7 I (A),OP1.2.8 I (A),OP1.2.9 I (A),OP1.2.10 I (A),OP1.2.11 I (A),OP1.2.12 I (A),OP1.2.13 I (A),OP1.2.14 I (A),OP1.2.15 I (A),OP1.2.16 I (A),OP1.3.1 I (A),OP1.3.2 I (A),OP1.3.3 I (A),OP1.3.4 I (A),OP1.3.5 I (A),OP1.3.6 I (A),OP1.3.7 I (A),OP1.3.8 I (A),OP1.3.9 I (A),OP1.3.10 I (A),OP1.3.11 I (A),OP1.3.12 I (A),OP1.3.13 I (A),OP1.3.14 I (A),OP1.3.15 I (A),OP1.3.16 I (A)
0,2021-03-04,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-03-04,06:15:00,0.10315,0.15623333333333334,0.09065000000000001,0.17185,0.1354,0.15416666666666667,0.1417,0.09586666666666667,0.1875,0.16565,0.13749999999999998,0.21875,0.17815,0.0891,0.09065000000000001,0.1,0.15623333333333334,0.14796666666666666,0.08336666666666666,0.100025,0.10210000000000001,0.0521,0.11875000000000001,0.025000000000000005,0.11876666666666667,0.23129999999999998,0.15833333333333333,0.1146,0.13595000000000002,0.13125,0.05,0.14373333333333335,0.029166666666666664,0.1146,0.10315,0.15836666666666668,0.10315,0.2219,0.0969,0.17293333333333336,0.081275,0.1375,0.09845,0.23749999999999996,0.08543333333333332,0.13125,0.15833333333333335,0.10210000000000001
2,2021-03-04,06:30:00,0.4422,0.36407500000000004,0.20935,0.3875333333333333,0.403125,0.5229666666666667,0.409375,0.2344,0.2844,0.28336666666666666,0.24586666666666668,0.2875,0.3792,0.2156,0.15209999999999999,0.25155,0.2979,0.29064999999999996,0.22293333333333334,0.22815000000000002,0.2094,0.212525,0.20209999999999997,0.11565,0.22913333333333333,0.30833333333333335,0.25782499999999997,0.22086666666666666,0.32503333333333334,0.19586666666666666,0.13543333333333332,0.21459999999999999,0.21875,0.35314999999999996,0.325,0.5750000000000001,0.15,0.6229333333333333,0.31043333333333334,0.5437666666666666,0.4438,0.1844,0.1562,0.37185,0.5969,0.21565,0.23336666666666664,0.1646
3,2021-03-04,06:45:00,1.0688,1.2063,0.8979333333333331,1.165625,1.1968999999999999,0.9854333333333333,1.2625,1.0343749999999998,0.6958333333333334,0.64375,0.49583333333333335,0.6641,0.6594,0.5354333333333333,0.5083333333333333,0.6688000000000001,0.632825,0.6021,0.40315,0.550025,0.44065,0.5500499999999999,0.5875,0.3708666666666667,0.5437666666666666,0.45937500000000003,0.3563,0.593775,0.7062333333333334,0.27499999999999997,0.19375,0.5958666666666668,0.9854333333333334,1.13435,0.9541999999999998,1.2792000000000001,0.9104333333333333,1.2500333333333333,0.9333666666666667,0.9562666666666667,0.9437666666666668,0.67815,0.33126666666666665,1.0416999999999998,1.1625,0.3416666666666666,0.3354333333333333,0.7917
4,2021-03-04,07:00:00,1.5859500000000002,1.5854333333333335,1.604725,1.70935,1.7000000000000002,1.80315,1.7156500000000001,1.66565,1.0844,1.010925,0.8666666666666667,1.0469,1.0562666666666667,0.9375,0.8437666666666667,1.0093999999999999,0.9719,0.9312666666666667,0.8666666666666667,0.9,0.9219,0.8520666666666666,0.8896000000000001,0.7562333333333333,0.8844000000000001,0.66875,0.3937,1.0219,1.0094,0.3333333333333333,0.25,1.0333333333333332,1.4354333333333333,1.6562,1.639075,1.7187999999999999,1.5375,1.8145999999999998,1.6312666666666666,1.6792,1.57815,1.63435,0.3625,1.7266,1.5479333333333336,0.4062,0.4031,1.5999999999999999
5,2021-03-04,07:15:00,2.2541333333333333,2.195866666666667,2.20005,2.48435,2.225,2.2458666666666667,2.162533333333333,2.0812666666666666,1.4969000000000001,1.5354333333333334,1.3083333333333333,1.4208666666666667,1.39375,1.3229333333333333,1.3781500000000002,1.3646333333333331,1.40625,1.4208666666666667,1.2833666666666668,1.2687666666666668,1.3297249999999998,1.45,1.31565,1.2771,1.3000333333333334,1.2000333333333335,0.44065,1.3416666666666668,1.4500333333333335,0.37655,0.2687333333333333,1.31565,1.9166999999999998,2.17815,2.2094,2.2453000000000003,2.0187666666666666,2.3688,2.1167,2.15315,1.9781499999999999,2.1083666666666665,0.4,2.2188,2.1453249999999997,0.4312666666666667,0.425,2.09065
6,2021-03-04,07:30:00,2.6125499999999997,2.8438,2.80315,2.9521,2.759375,2.8563,2.8047250000000004,2.6812333333333336,2.0604333333333336,2.066666666666667,1.8416666666666668,1.9187666666666665,1.9146,1.8041666666666665,1.86565,1.9583666666666666,1.8417000000000001,1.8521,1.8437750000000002,1.7958666666666667,1.87815,1.862525,1.78755,1.725,1.7188,1.8729666666666667,0.48336666666666667,1.918775,1.9813,0.40625,0.2895666666666667,1.9771,2.5968999999999998,2.7229000000000005,2.672966666666666,2.75625,2.7000000000000006,2.6875,2.670833333333333,2.71875,2.6458,2.8917,0.0,2.853125,2.70935,0.4541666666666666,0.4719,2.595325
7,2021-03-04,07:45:00,3.215625,3.2541999999999995,3.220833333333333,3.4396,3.358333333333333,3.3292,3.3917,3.2562666666666664,2.54375,2.42185,2.3291999999999997,2.4229333333333334,2.5375,2.2958333333333334,2.35625,2.522933333333333,2.29375,2.3646,2.40315,2.3906,2.3859250000000003,2.5021,2.4969,2.1479333333333335,2.3458666666666668,2.4333333333333336,0.7063,2.504166666666667,2.3541666666666665,0.4125,0.3125,2.4875499999999997,3.13755,3.1750000000000003,3.2125,3.2479333333333336,3.2094,3.3937749999999998,3.306266666666667,3.2469,3.2062333333333335,3.3500333333333336,2.2687999999999997,3.40315,3.2891000000000004,0.5167,0.48960000000000004,3.1593999999999998
8,2021-03-04,08:00:00,3.7781000000000002,3.8146,4.0,4.0292,4.125,3.8645666666666667,4.42185,4.0563,3.2125250000000003,3.0333666666666663,3.0094000000000003,2.9479,3.1396,3.0500249999999998,2.7229333333333336,3.0,3.15315,3.016666666666667,2.9250333333333334,3.0531,3.1563,2.98125,3.0917,2.63755,2.966666666666667,3.0396,1.5219,2.95625,3.156275,0.4813,0.34845000000000004,3.209375,3.54845,3.8562666666666665,4.1875,3.775,3.6688,3.9125,3.279166666666667,4.0187333333333335,3.8395999999999995,3.93125,3.5896000000000003,3.7375499999999997,3.9479,0.5708333333333333,0.52815,3.525033333333333
9,2021-03-04,08:15:00,2.7,3.1828250000000002,3.86875,3.125,3.0703500000000004,3.77815,2.92815,3.9167,2.69375,3.1750333333333334,2.5312,2.4729666666666668,3.6562,2.529166666666667,2.7625333333333337,1.9958666666666665,2.725,2.7750333333333335,3.0646,2.9,3.15315,3.04375,2.5375,2.4062666666666668,2.876575,2.6781,1.4958666666666665,2.676575,2.9125,0.5312666666666667,0.35624999999999996,2.3625499999999997,2.89375,3.032825,3.0625,3.3046750000000005,3.3047,2.3094,4.5938,2.4594,3.2188,3.46255,3.7625,2.7083333333333335,3.2625,0.8542000000000001,0.60005,2.9917000000000002
