,Data,Hora,OP1.1.1 I (A),OP1.1.2 I (A),OP1.1.3 I (A),OP1.1.4 I (A),OP1.1.5 I (A),OP1.1.6 I (A),OP1.1.7 I (A),OP1.1.8 I (A),OP1.1.9 I (A),OP1.1.10 I (A),OP1.1.11 I (A),OP1.1.12 I (A),OP1.1.13 I (A),OP1.1.14 I (A),OP1.1.15 I (A),OP1.1.16 I (A),OP1.2.1 I (A),OP1.2.2 I (A),OP1.2.3 I (A),OP1.2.4 I (A),OP1.2.5 I (A),OP1.2.6 I (A),OP1.2.7 I (A),OP1.2.8 I (A),OP1.2.9 I (A),OP1.2.10 I (A),OP1.2.11 I (A),OP1.2.12 I (A),OP1.2.13 I (A),OP1.2.14 I (A),OP1.2.15 I (A),OP1.2.16 I (A),OP1.3.1 I (A),OP1.3.2 I (A),OP1.3.3 I (A),OP1.3.4 I (A),OP1.3.5 I (A),OP1.3.6 I (A),OP1.3.7 I (A),OP1.3.8 I (A),OP1.3.9 I (A),OP1.3.10 I (A),OP1.3.11 I (A),OP1.3.12 I (A),OP1.3.14 I (A),OP1.3.15 I (A),OP1.3.16 I (A)
0,2021-04-13,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-04-13,06:15:00,0.06565,0.1708333333333333,0.07503333333333333,0.14793333333333333,0.1375333333333333,0.125,0.20626666666666668,0.16879999999999998,0.17503333333333335,0.1708333333333333,0.14376666666666668,0.20003333333333337,0.19793333333333332,0.11253333333333333,0.07189999999999999,0.1,0.13125,0.12815,0.0896,0.0938,0.11875000000000001,0.0625,0.1146,0.025,0.13543333333333332,0.2375,0.17500000000000002,0.11565,0.13543333333333332,0.11565,0.01565,0.12916666666666668,0.08333333333333333,0.1416666666666667,0.1042,0.16565,0.18125000000000002,0.26405,0.1375333333333333,0.22503333333333334,0.11876666666666667,0.14796666666666666,0.1042,0.203125,0.1625,0.1531,0.08956666666666667
2,2021-04-13,06:30:00,0.25,0.61875,0.4521,0.56565,0.5499999999999999,0.5437666666666666,0.5104333333333333,0.4063,0.34375,0.2688,0.2854,0.3187333333333333,0.28125,0.25005,0.19586666666666666,0.23125,0.27505,0.25005,0.24375,0.19374999999999998,0.22916666666666666,0.17185,0.2812,0.1469,0.24375,0.33125,0.2687,0.27709999999999996,0.2542,0.19586666666666666,0.1094,0.25939999999999996,0.4375,0.5458333333333333,0.5291666666666667,0.5562666666666667,0.48124999999999996,0.6729333333333334,0.5854666666666667,0.50315,0.5187666666666667,0.2562333333333333,0.2094,0.6313,0.23543333333333336,0.23753333333333335,0.2313
3,2021-04-13,06:45:00,0.890625,0.9624999999999999,0.9521000000000001,1.06255,1.1344,0.9125,0.9833666666666666,1.0083666666666666,0.5896333333333333,0.47293333333333337,0.44689999999999996,0.6021000000000001,0.48125,0.47289999999999993,0.4583333333333333,0.451575,0.44376666666666664,0.4969,0.4479333333333333,0.44375,0.4770999999999999,0.3666666666666667,0.4469,0.3812,0.5125,0.41097500000000003,0.30833333333333335,0.5187666666666667,0.425,0.25,0.17504999999999998,0.5667,0.9000333333333334,0.9667,0.9833666666666666,0.9,0.9271333333333334,0.9875,1.12815,1.0042,1.075,0.3437333333333333,0.2656,1.0969,0.31876666666666664,0.2875,0.8687666666666667
4,2021-04-13,07:00:00,1.4437666666666666,1.4468999999999999,1.6063,1.6063,1.425,1.4729333333333334,1.61875,1.4771,0.9604333333333335,0.8625499999999999,0.8416666666666667,0.9167,0.925,0.7937333333333333,0.7999999999999999,0.8063,0.80315,0.875,0.8312666666666667,0.7646000000000001,0.6938,0.8563000000000001,0.7469,0.73125,0.8583333333333334,0.5031,0.375,0.9719,0.7646000000000001,0.3219,0.21565,0.9812666666666666,1.24065,1.5594000000000001,1.539075,1.4484500000000002,1.5938,1.6469,1.6343999999999999,1.6281500000000002,1.4718499999999999,1.0000333333333333,0.3125,1.6479333333333333,0.3791666666666667,0.35624999999999996,1.3479333333333334
5,2021-04-13,07:15:00,1.9094,2.0896333333333335,2.1219,2.0937666666666668,1.992225,2.027066666666667,2.0437666666666665,2.008366666666667,1.3812666666666666,1.2469000000000001,1.2916999999999998,1.29375,1.3547000000000002,1.1375,1.1938,1.267225,1.2458666666666667,1.2969,1.2375,1.2229333333333334,1.1000333333333334,1.2583666666666666,1.223475,1.1104,1.2625333333333335,0.7688,0.3937,1.3167,1.2813,0.33440000000000003,0.25626666666666664,1.26565,1.8437666666666666,2.0021,2.1219,2.0458666666666665,1.8937666666666668,2.1438,2.102133333333333,2.0729,1.91565,2.022933333333333,0.3687333333333333,2.2719,0.4125,0.3937,1.75
6,2021-04-13,07:30:00,2.420325,2.6875,2.49065,2.7541666666666664,2.5375,2.6016,2.5542000000000002,2.5125333333333333,1.8469,1.73125,1.6968999999999999,1.8667,1.8604666666666667,1.65005,1.6104333333333332,1.72815,1.762533333333333,1.773475,1.7250333333333334,1.64375,1.6604333333333334,1.76255,1.7604333333333333,1.5542,1.8021,1.5062666666666669,0.44689999999999996,1.7583666666666666,1.7344249999999999,0.38282499999999997,0.275,1.85,2.3156499999999998,2.6021,2.5312666666666668,2.625,2.4969,2.714633333333333,2.535433333333333,2.5875,2.45,2.50625,0.4333333333333333,2.7333666666666665,0.4604333333333333,0.425,2.29845
7,2021-04-13,07:45:00,3.0604333333333336,3.0594,3.014075,3.24065,3.0812666666666666,3.1063,3.047933333333333,3.002133333333333,2.4844,2.29375,2.18905,2.4062,2.3958,2.164566666666667,2.2125,2.2281500000000003,2.2531499999999998,2.35005,2.07505,2.125,2.2062333333333335,2.2458333333333336,2.23435,2.1,2.2687666666666666,2.1562,0.49065000000000003,2.2041999999999997,2.2896,0.4219,0.2979,2.2437666666666667,2.7541666666666664,3.0937666666666668,3.033333333333333,3.0729666666666664,2.889566666666667,3.2458333333333336,3.0604333333333336,3.1042,3.0875,3.0141,1.06565,3.227133333333333,0.4875333333333333,0.456275,2.975
8,2021-04-13,08:00:00,3.3344,3.602066666666667,3.56875,3.65315,3.5500000000000003,3.516666666666667,3.556266666666667,3.60625,2.9062666666666668,2.82815,2.743766666666667,2.75,2.80315,2.7375333333333334,2.6646,2.9344,2.5594,2.8000000000000003,2.3875,2.6219,2.7188,2.7187,2.5781,2.5479333333333334,2.783366666666667,2.7781499999999997,0.5156499999999999,2.7687666666666666,2.7656,0.462525,0.3063,2.8047,3.2625000000000006,3.5666999999999995,3.5958666666666663,3.5229666666666666,3.3771,3.6520999999999995,3.42815,3.5688,3.47815,3.51875,2.075,3.7125,0.5312666666666667,0.5042,3.1813
9,2021-04-13,08:15:00,3.7937666666666665,4.1125,3.9047,4.0812333333333335,4.025033333333333,4.010433333333333,4.0521,4.009399999999999,3.3958666666666666,3.3771,3.295833333333333,3.3312749999999998,3.3719,3.1791666666666667,3.2208333333333337,3.2792,3.1625333333333336,3.3562999999999996,3.2646,3.0666999999999995,3.131266666666667,3.2521,3.09065,2.9594,3.3781499999999998,3.5594,0.87815,3.3208333333333333,3.41875,0.5063,0.3437333333333333,3.45625,3.70785,4.066633333333333,3.9156,3.96875,3.912466666666667,4.162533333333333,3.82815,4.01405,3.8812666666666664,4.0271,3.45315,4.070833333333333,0.5625,0.5729333333333333,3.732825
