,Data,Hora,P4.1.1 V (V),P4.1.2 V (V),P4.1.3 V (V),P4.1.5 V (V),P4.1.6 V (V),P4.1.7 V (V),P4.1.8 V (V),P4.1.9 V (V),P4.1.10 V (V),P4.1.11 V (V),P4.1.12 V (V),P4.1.13 V (V),P4.1.14 V (V),P4.1.15 V (V),P4.1.16 V (V),P4.1.17 V (V),P4.1.18 V (V),P4.1.19 V (V),P4.1.20 V (V),P4.1.21 V (V),P4.1.22 V (V),P4.2.1 V (V),P4.2.2 V (V),P4.2.3 V (V),P4.2.4 V (V),P4.2.5 V (V),P4.2.6 V (V),P4.2.7 V (V),P4.2.8 V (V),P4.2.9 V (V),P4.2.10 V (V),P4.2.11 V (V),P4.2.12 V (V),P4.2.13 V (V),P4.2.14 V (V),P4.2.15 V (V),P4.2.16 V (V),P4.2.17 V (V),P4.2.18 V (V),P4.2.19 V (V),P4.2.20 V (V),P4.2.21 V (V),P4.2.22 V (V),P4.3.1 V (V),P4.3.2 V (V),P4.3.3 V (V),P4.3.4 V (V),P4.3.5 V (V),P4.3.6 V (V),P4.3.8 V (V),P4.3.9 V (V),P4.3.10 V (V),P4.3.11 V (V),P4.3.12 V (V),P4.3.14 V (V),P4.3.15 V (V),P4.3.16 V (V),P4.3.17 V (V),P4.3.18 V (V),P4.3.19 V (V),P4.3.20 V (V),P4.3.21 V (V),P4.3.22 V (V),P4.4.1 V (V),P4.4.3 V (V),P4.4.4 V (V),P4.4.5 V (V),P4.4.6 V (V),P4.4.7 V (V),P4.4.8 V (V),P4.4.9 V (V),P4.4.10 V (V),P4.4.11 V (V),P4.4.12 V (V),P4.4.13 V (V),P4.4.14 V (V),P4.4.15 V (V),P4.4.16 V (V),P4.4.17 V (V),P4.4.18 V (V),P4.4.19 V (V),P4.5.1 V (V),P4.5.2 V (V),P4.5.3 V (V),P4.5.4 V (V),P4.5.5 V (V),P4.5.6 V (V),P4.5.7 V (V),P4.5.8 V (V),P4.5.10 V (V),P4.5.11 V (V),P4.5.12 V (V),P4.5.13 V (V),P4.5.14 V (V),P4.5.15 V (V),P4.5.16 V (V),P4.5.19 V (V),P4.5.20 V (V),P4.5.21 V (V),P4.5.22 V (V),P4.6.1 V (V),P4.6.2 V (V),P4.6.3 V (V),P4.6.4 V (V),P4.6.5 V (V),P4.6.6 V (V),P4.6.7 V (V),P4.6.8 V (V),P4.6.9 V (V),P4.6.10 V (V),P4.6.11 V (V),P4.6.12 V (V),P4.6.13 V (V),P4.6.14 V (V),P4.6.15 V (V),P4.6.16 V (V),P4.6.17 V (V),P4.6.18 V (V),P4.6.19 V (V),P4.6.20 V (V),P4.6.21 V (V),P4.6.22 V (V),P4.7.1 V (V),P4.7.2 V (V),P4.7.3 V (V),P4.7.4 V (V),P4.7.5 V (V),P4.7.6 V (V),P4.7.7 V (V),P4.7.8 V (V),P4.7.9 V (V),P4.7.10 V (V),P4.7.11 V (V),P4.7.12 V (V),P4.7.13 V (V),P4.7.14 V (V),P4.7.15 V (V),P4.7.16 V (V),P4.7.17 V (V),P4.7.18 V (V),P4.7.19 V (V),P4.7.20 V (V),P4.7.21 V (V),P4.7.22 V (V),P4.8.1 V (V),P4.8.2 V (V),P4.8.3 V (V),P4.8.4 V (V),P4.8.5 V (V),P4.8.6 V (V),P4.8.7 V (V),P4.8.8 V (V),P4.8.9 V (V),P4.8.10 V (V),P4.8.11 V (V),P4.8.12 V (V),P4.8.13 V (V),P4.8.14 V (V),P4.8.15 V (V),P4.8.16 V (V),P4.8.17 V (V),P4.8.18 V (V),P4.8.19 V (V),P4.8.20 V (V),P4.8.21 V (V),P4.8.22 V (V),P4.9.1 V (V),P4.9.2 V (V),P4.9.3 V (V),P4.9.4 V (V),P4.9.5 V (V),P4.9.6 V (V),P4.9.7 V (V),P4.9.8 V (V),P4.9.9 V (V),P4.9.10 V (V),P4.9.11 V (V),P4.9.12 V (V),P4.9.13 V (V),P4.9.14 V (V),P4.9.15 V (V),P4.9.16 V (V),P4.9.17 V (V),P4.9.18 V (V),P4.9.19 V (V),P4.9.20 V (V),P4.9.21 V (V),P4.9.22 V (V)
0,2021-04-21,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-04-21,06:15:00,58.375,58.3125,57.9375,59.791666666666664,62.791666666666664,62.375,62.875,44.3125,61.458333333333336,62.875,59.416666666666664,53.708333333333336,57.666666666666664,46.34375,64.84375,59.4375,67.0,65.8125,66.58333333333333,60.375,64.4375,52.8125,67.16666666666667,63.6875,59.375,62.458333333333336,53.3125,57.125,64.66666666666667,59.958333333333336,60.041666666666664,65.90625,63.75,61.75,56.5625,66.8125,58.458333333333336,57.958333333333336,60.5625,64.25,64.625,61.625,64.20833333333333,61.666666666666664,61.8125,61.375,62.958333333333336,55.625,58.5,62.208333333333336,66.375,59.0,67.375,56.9375,60.6875,61.125,64.0,62.5625,67.0625,65.40625,53.833333333333336,62.0,54.0625,65.5,68.625,55.875,62.1875,59.75,63.25,65.70833333333333,64.58333333333333,65.375,61.875,62.375,67.66666666666667,64.83333333333333,64.625,62.25,65.25,64.91666666666667,59.15625,63.0625,60.375,61.625,60.0,59.5,58.916666666666664,61.875,65.5,59.6875,61.083333333333336,66.375,59.5,63.6875,60.125,61.5,59.625,38.75,61.0,57.875,59.75,58.5,56.25,48.875,59.083333333333336,59.6875,66.3125,59.541666666666664,56.125,63.4375,62.375,55.333333333333336,70.70833333333333,53.625,64.625,53.5,65.875,64.54166666666667,65.25,65.375,64.6875,59.458333333333336,54.916666666666664,55.4375,59.75,64.5625,58.90625,60.125,58.75,59.5625,56.5,62.625,58.875,61.125,65.8125,64.3125,63.90625,62.791666666666664,58.291666666666664,65.45833333333333,58.541666666666664,61.458333333333336,62.875,62.875,63.5,65.75,63.5625,61.541666666666664,61.0625,60.416666666666664,62.0625,62.458333333333336,60.75,62.958333333333336,62.833333333333336,0.0,66.08333333333333,62.333333333333336,63.916666666666664,65.1875,64.125,63.5,62.8125,64.16666666666667,64.33333333333333,62.75,62.375,65.5,66.75,64.41666666666667,63.125,66.0,62.375,67.45833333333333,61.666666666666664,66.79166666666667,49.0625,55.125,59.0625,54.625,66.25,55.1875,59.416666666666664,60.0625,0.0,63.375,60.25,64.125
2,2021-04-21,06:30:00,68.4375,67.875,68.9375,68.375,68.66666666666667,70.04166666666667,69.9375,68.41666666666667,70.16666666666667,67.875,68.29166666666667,65.875,65.41666666666667,65.625,71.1875,72.91666666666667,76.54166666666667,76.0625,73.08333333333333,69.16666666666667,74.66666666666667,71.16666666666667,73.875,66.1875,67.25,72.33333333333333,70.375,72.375,73.0,71.41666666666667,71.70833333333333,69.1875,67.54166666666667,69.08333333333333,65.875,67.08333333333333,68.5,66.125,66.75,68.125,67.75,68.0,67.95833333333333,68.16666666666667,70.70833333333333,65.70833333333333,67.75,66.8125,68.5,67.125,67.625,71.625,67.95833333333333,68.59375,66.16666666666667,68.04166666666667,68.125,69.08333333333333,70.70833333333333,64.8125,71.0625,66.83333333333333,63.333333333333336,68.125,63.541666666666664,66.45833333333333,64.5,67.41666666666667,66.5,68.83333333333333,67.9375,69.1875,63.8125,70.0625,69.65625,69.4375,69.83333333333333,66.91666666666667,68.33333333333333,67.71875,67.125,68.125,65.0,66.3125,68.0625,68.5625,66.125,68.125,68.0,67.5625,64.875,65.79166666666667,63.625,65.33333333333333,66.08333333333333,67.3125,66.34375,64.83333333333333,67.70833333333333,60.875,66.45833333333333,67.625,68.08333333333333,66.25,67.79166666666667,68.95833333333333,67.91666666666667,68.16666666666667,64.54166666666667,69.83333333333333,68.91666666666667,68.5,67.75,65.03125,69.125,69.0,68.15625,67.91666666666667,66.5,69.25,68.375,67.25,66.0,0.0,65.91666666666667,67.41666666666667,65.75,68.4375,67.625,69.90625,66.25,67.5625,67.04166666666667,67.83333333333333,68.75,67.25,68.83333333333333,67.54166666666667,69.0625,68.54166666666667,69.5,67.29166666666667,68.0,68.5,66.75,67.875,69.29166666666667,68.70833333333333,66.53125,66.66666666666667,65.375,66.125,67.83333333333333,68.0,68.66666666666667,67.95833333333333,69.4375,68.16666666666667,68.1875,71.04166666666667,66.25,68.25,66.6875,66.125,67.3125,68.4375,69.125,68.25,67.29166666666667,65.625,69.5625,67.75,66.58333333333333,66.3125,68.3125,69.70833333333333,63.25,68.75,69.8125,63.5625,66.40625,65.5625,67.20833333333333,66.0,65.79166666666667,67.0,68.375,0.0
3,2021-04-21,06:45:00,70.91666666666667,67.70833333333333,72.375,68.04166666666667,68.625,68.5,70.375,70.08333333333333,71.41666666666667,67.54166666666667,69.625,68.95833333333333,65.9375,68.125,73.625,72.45833333333333,74.0,71.75,72.0625,70.41666666666667,70.29166666666667,72.66666666666667,73.875,71.90625,69.3125,71.25,71.9375,68.1875,70.54166666666667,70.33333333333333,72.08333333333333,72.25,72.4375,70.09375,67.9375,71.1875,68.09375,68.5,66.375,68.1875,66.78125,67.75,68.25,73.70833333333333,70.95833333333333,66.33333333333333,68.125,68.46875,68.75,69.5625,70.75,66.79166666666667,69.75,70.08333333333333,69.41666666666667,70.20833333333333,69.125,70.0,71.08333333333333,71.58333333333333,71.16666666666667,68.75,67.16666666666667,68.4375,67.83333333333333,67.125,66.5625,67.6875,65.625,68.58333333333333,69.875,68.58333333333333,70.83333333333333,70.625,70.04166666666667,69.5,69.29166666666667,68.95833333333333,70.625,68.1875,67.5,67.875,68.29166666666667,68.83333333333333,67.6875,69.75,69.41666666666667,69.75,68.04166666666667,66.5,69.25,66.3125,66.33333333333333,66.0,67.83333333333333,67.25,66.9375,65.54166666666667,68.58333333333333,68.625,69.25,68.16666666666667,69.125,67.58333333333333,69.58333333333333,69.20833333333333,68.75,69.79166666666667,65.79166666666667,70.875,69.66666666666667,69.33333333333333,69.08333333333333,66.3125,71.375,67.6875,67.875,68.5625,69.0625,68.66666666666667,69.33333333333333,67.25,66.91666666666667,65.75,66.75,68.4375,66.41666666666667,67.84375,67.0,70.6875,70.6875,68.375,68.58333333333333,69.9375,69.75,69.0,69.375,68.16666666666667,68.1875,68.875,66.4375,69.29166666666667,66.875,67.125,68.125,69.1875,69.75,69.66666666666667,67.8125,67.6875,70.20833333333333,68.66666666666667,69.75,68.5625,68.0,70.5,68.33333333333333,69.95833333333333,69.3125,71.5,67.25,70.75,67.79166666666667,68.29166666666667,69.375,67.75,67.375,68.45833333333333,68.33333333333333,66.75,68.25,66.625,67.75,70.08333333333333,68.75,71.16666666666667,65.625,69.5,71.70833333333333,67.0625,66.25,66.70833333333333,69.20833333333333,67.375,68.6875,67.75,67.08333333333333,67.5625
4,2021-04-21,07:00:00,68.625,68.5625,73.3125,69.58333333333333,70.125,67.875,71.6875,67.41666666666667,72.04166666666667,69.625,71.83333333333333,69.75,68.375,66.3125,73.95833333333333,71.875,69.04166666666667,70.0,68.625,70.125,69.375,71.5,69.95833333333333,72.9375,74.25,73.0,70.875,70.08333333333333,71.125,70.79166666666667,68.875,72.33333333333333,69.33333333333333,67.25,69.78125,72.5625,69.4375,71.0,68.6875,70.0625,70.4375,70.625,70.125,71.58333333333333,72.0,69.0625,72.20833333333333,71.375,68.25,70.04166666666667,72.16666666666667,72.79166666666667,71.33333333333333,70.79166666666667,71.625,70.45833333333333,70.375,70.75,71.625,71.54166666666667,71.75,69.125,67.95833333333333,70.45833333333333,68.3125,68.375,67.5625,67.25,67.5,69.125,69.54166666666667,70.5,71.875,70.45833333333333,71.5625,67.875,70.75,69.375,70.625,69.0,67.70833333333333,69.0,70.45833333333333,70.41666666666667,69.375,70.70833333333333,70.0,70.4375,71.0,70.625,69.25,69.625,68.66666666666667,68.375,67.1875,67.875,67.54166666666667,66.1875,68.125,69.25,67.66666666666667,69.45833333333333,68.9375,69.0,68.41666666666667,69.75,69.5,69.70833333333333,66.4375,70.66666666666667,69.5,71.0625,70.25,66.90625,70.125,69.16666666666667,69.83333333333333,69.21875,69.875,68.04166666666667,70.5625,69.53125,68.0,68.5,68.375,69.08333333333333,67.4375,68.375,70.4375,71.0625,68.66666666666667,67.875,69.25,69.3125,70.875,69.66666666666667,70.5,68.9375,68.4375,70.1875,68.625,69.25,68.70833333333333,70.20833333333333,70.5625,69.5,68.95833333333333,68.3125,67.66666666666667,70.5,68.0625,69.125,70.375,68.33333333333333,68.125,70.54166666666667,70.16666666666667,71.5625,69.16666666666667,72.33333333333333,69.375,70.70833333333333,69.58333333333333,69.75,70.54166666666667,68.5,69.6875,69.4375,70.08333333333333,67.95833333333333,68.75,67.40625,69.0,70.08333333333333,69.375,72.33333333333333,67.79166666666667,67.5,73.25,68.41666666666667,68.40625,69.0,68.25,68.375,68.83333333333333,67.9375,67.16666666666667,69.04166666666667
5,2021-04-21,07:15:00,76.5625,71.5,74.25,72.125,72.33333333333333,71.83333333333333,73.5625,69.625,72.25,74.95833333333333,79.0625,75.45833333333333,70.3125,68.25,73.25,71.875,73.125,71.75,71.625,74.0625,72.83333333333333,73.1875,75.83333333333333,76.6875,75.45833333333333,80.25,0.0,70.54166666666667,72.75,72.375,69.875,73.9375,70.45833333333333,71.79166666666667,72.5,72.875,69.8125,72.25,0.0,71.375,71.79166666666667,72.625,72.58333333333333,77.66666666666667,74.375,73.16666666666667,72.66666666666667,71.1875,75.0625,75.66666666666667,74.25,76.54166666666667,74.66666666666667,74.875,70.125,75.16666666666667,74.79166666666667,72.58333333333333,72.25,73.04166666666667,73.41666666666667,68.9375,67.875,69.875,68.91666666666667,68.1875,69.25,69.41666666666667,66.75,70.20833333333333,68.75,70.5,72.20833333333333,71.5,71.8125,70.40625,70.58333333333333,69.90625,71.375,69.83333333333333,69.16666666666667,70.95833333333333,69.125,70.8125,68.75,70.58333333333333,68.33333333333333,70.375,70.25,69.5,69.83333333333333,69.83333333333333,69.0,68.625,69.45833333333333,68.5,69.9375,65.5,69.70833333333333,69.9375,69.9375,69.16666666666667,69.0625,68.75,70.0,71.08333333333333,69.875,69.9375,68.91666666666667,69.95833333333333,71.25,71.375,69.29166666666667,67.95833333333333,71.125,67.4375,70.58333333333333,68.875,69.375,71.0,70.29166666666667,68.8125,68.25,69.08333333333333,68.70833333333333,68.58333333333333,67.33333333333333,70.04166666666667,70.83333333333333,71.625,68.83333333333333,70.1875,69.5,70.3125,70.375,69.75,71.9375,68.25,68.875,71.16666666666667,68.625,69.0,68.33333333333333,70.25,70.875,69.875,70.04166666666667,0.0,68.75,69.875,68.95833333333333,69.25,70.59375,69.5,69.95833333333333,69.5625,70.75,71.6875,67.9375,72.375,71.04166666666667,69.0625,70.625,69.95833333333333,71.75,69.875,76.75,76.28125,0.0,70.375,69.25,68.9375,69.3125,70.95833333333333,71.3125,72.75,66.0,68.875,0.0,68.66666666666667,66.3125,68.25,68.66666666666667,68.16666666666667,68.84375,68.375,68.0,69.41666666666667
6,2021-04-21,07:30:00,72.16666666666667,71.5,74.9375,72.875,71.66666666666667,72.95833333333333,73.04166666666667,69.5,70.58333333333333,70.66666666666667,81.0625,76.08333333333333,76.5625,68.875,73.375,72.29166666666667,70.58333333333333,72.625,70.0,74.25,71.625,71.04166666666667,74.70833333333333,74.66666666666667,75.25,79.25,78.83333333333333,73.5,72.20833333333333,73.75,71.58333333333333,74.625,74.5,69.54166666666667,73.41666666666667,74.75,70.70833333333333,69.91666666666667,72.54166666666667,73.78125,0.0,71.6875,72.125,76.8125,76.4375,79.66666666666667,72.70833333333333,69.4375,75.9375,76.54166666666667,75.3125,74.125,70.0,72.625,66.20833333333333,79.1875,71.8125,73.41666666666667,71.95833333333333,73.25,73.66666666666667,69.75,66.04166666666667,69.54166666666667,69.0,67.375,67.875,68.41666666666667,68.45833333333333,70.0625,70.875,70.95833333333333,69.9375,71.04166666666667,72.0,69.70833333333333,69.75,70.25,70.45833333333333,68.9375,69.375,71.3125,68.75,69.25,70.0,71.375,70.0,70.0,70.875,68.41666666666667,69.41666666666667,69.16666666666667,68.1875,67.29166666666667,68.0,69.25,68.75,67.58333333333333,68.70833333333333,69.83333333333333,68.75,69.9375,69.45833333333333,72.91666666666667,81.66666666666667,73.0,72.41666666666667,0.0,66.70833333333333,70.16666666666667,70.33333333333333,70.625,69.0625,67.25,71.25,67.6875,68.66666666666667,70.53125,69.41666666666667,70.08333333333333,67.8125,69.6875,69.1875,68.29166666666667,68.375,69.3125,66.5,68.875,71.125,0.0,70.45833333333333,70.6875,68.91666666666667,70.0625,70.875,69.125,69.3125,0.0,68.79166666666667,71.08333333333333,69.28125,69.375,69.79166666666667,70.75,73.125,72.8125,70.875,69.75,70.04166666666667,69.625,68.25,69.66666666666667,71.0,68.84375,69.04166666666667,71.375,70.20833333333333,71.1875,70.79166666666667,72.375,70.41666666666667,70.125,71.0625,68.875,72.125,69.375,82.29166666666667,78.5,80.16666666666667,76.3125,72.96875,71.0,70.0,71.4375,71.125,72.45833333333333,68.58333333333333,69.1875,72.125,68.5,68.40625,69.58333333333333,68.83333333333333,67.83333333333333,69.4375,68.9375,69.125,70.20833333333333
7,2021-04-21,07:45:00,76.375,77.4375,75.79166666666667,73.54166666666667,72.91666666666667,70.875,74.95833333333333,72.04166666666667,72.6875,70.04166666666667,72.625,80.875,80.25,77.45833333333333,72.25,73.79166666666667,73.625,70.875,73.29166666666667,72.5,71.29166666666667,75.375,73.625,76.09375,79.70833333333333,79.5,82.25,75.08333333333333,74.875,72.9375,74.625,74.0,74.4375,73.0625,74.4375,75.6875,74.4375,71.875,74.25,75.5,72.6875,72.6875,73.66666666666667,78.79166666666667,78.125,73.54166666666667,75.3125,70.875,81.0625,79.41666666666667,78.625,80.625,77.1875,72.91666666666667,72.1875,77.33333333333333,78.0,75.0,73.5625,70.25,72.9375,69.6875,65.29166666666667,68.875,67.125,65.75,66.375,69.4375,67.75,69.54166666666667,69.25,70.25,65.125,71.5,71.0625,70.625,70.0,66.6875,68.91666666666667,68.0,68.6875,71.1875,67.79166666666667,69.29166666666667,68.5,71.125,67.90625,69.4375,68.8125,68.6875,69.0,68.9375,67.125,67.54166666666667,68.25,67.95833333333333,66.9375,65.3125,68.6875,70.625,69.54166666666667,67.75,79.0,82.0,85.29166666666667,78.75,73.4375,73.83333333333333,72.75,69.125,70.16666666666667,70.54166666666667,68.83333333333333,67.79166666666667,69.8125,66.45833333333333,69.29166666666667,70.375,68.58333333333333,68.375,68.58333333333333,69.29166666666667,67.28125,65.79166666666667,67.875,70.70833333333333,67.5,67.15625,70.54166666666667,71.83333333333333,68.70833333333333,69.3125,70.25,69.125,68.375,70.0,72.04166666666667,69.5,72.4375,73.84375,74.375,75.75,80.08333333333333,78.375,80.0,77.5625,82.41666666666667,77.375,71.0,72.625,73.25,76.95833333333333,75.375,79.625,77.5,81.875,77.375,76.0,75.08333333333333,77.79166666666667,75.41666666666667,77.375,73.1875,72.875,74.8125,79.125,84.375,84.3125,83.5,79.75,74.8125,71.58333333333333,72.375,70.125,69.875,72.6875,67.83333333333333,68.75,71.20833333333333,65.1875,66.83333333333333,67.75,66.41666666666667,66.84375,67.375,67.5,67.4375,68.625
8,2021-04-21,08:00:00,77.54166666666667,75.0,76.66666666666667,73.625,73.125,72.5625,75.66666666666667,71.08333333333333,71.8125,72.125,72.45833333333333,72.75,82.91666666666667,61.666666666666664,73.625,73.41666666666667,72.29166666666667,72.875,72.29166666666667,71.9375,72.5,70.125,73.3125,75.1875,75.84375,81.5625,84.08333333333333,75.58333333333333,75.29166666666667,74.45833333333333,73.5,76.45833333333333,74.33333333333333,73.875,75.125,75.70833333333333,74.75,74.25,74.0,74.25,73.625,73.875,74.625,75.95833333333333,74.625,74.70833333333333,74.0,73.16666666666667,80.70833333333333,80.95833333333333,83.75,81.5,74.16666666666667,74.625,75.625,80.875,79.3125,77.03125,76.33333333333333,74.79166666666667,73.625,69.66666666666667,69.08333333333333,68.625,69.5,67.29166666666667,69.0625,69.0,66.66666666666667,69.75,68.1875,69.95833333333333,71.625,70.75,72.20833333333333,69.75,70.58333333333333,69.70833333333333,70.1875,68.0625,68.875,74.08333333333333,71.8125,76.875,76.875,74.6875,80.0625,78.20833333333333,69.66666666666667,68.58333333333333,70.0,69.1875,68.125,67.4375,67.75,69.25,67.75,66.21875,70.04166666666667,68.54166666666667,70.66666666666667,74.6875,84.3125,85.0625,84.75,80.08333333333333,77.41666666666667,76.91666666666667,68.375,71.41666666666667,70.41666666666667,70.9375,69.04166666666667,67.04166666666667,72.41666666666667,69.25,69.70833333333333,70.08333333333333,69.04166666666667,69.08333333333333,69.83333333333333,68.33333333333333,68.5,67.9375,68.71875,70.75,68.3125,70.625,71.375,0.0,74.375,75.54166666666667,71.25,80.5,74.83333333333333,79.875,76.5,79.08333333333333,78.375,78.9375,79.0625,78.125,80.29166666666667,80.34375,75.0,73.58333333333333,74.5,74.66666666666667,72.75,74.375,73.875,74.54166666666667,75.0625,73.58333333333333,75.08333333333333,74.54166666666667,75.75,76.54166666666667,74.96875,76.625,74.08333333333333,73.54166666666667,75.91666666666667,73.58333333333333,80.75,73.4375,84.33333333333333,84.1875,84.08333333333333,83.54166666666667,83.625,83.0,82.625,69.125,71.0,71.71875,68.33333333333333,67.0,71.95833333333333,67.0,66.4375,67.16666666666667,66.875,67.0625,69.45833333333333,68.75,69.6875,67.20833333333333
9,2021-04-21,08:15:00,71.20833333333333,70.95833333333333,75.4375,72.25,71.4375,70.75,74.0,72.125,70.54166666666667,70.90625,71.125,72.0,66.83333333333333,80.95833333333333,71.66666666666667,70.70833333333333,71.66666666666667,72.25,71.0,70.3125,70.125,73.83333333333333,76.6875,72.25,78.4375,80.375,81.125,74.70833333333333,74.625,73.79166666666667,73.125,75.625,73.29166666666667,73.0625,74.8125,74.375,74.625,74.5,74.125,74.65625,73.29166666666667,73.66666666666667,73.21875,72.3125,72.9375,73.125,73.33333333333333,72.6875,77.20833333333333,79.83333333333333,79.75,75.79166666666667,73.45833333333333,72.79166666666667,81.16666666666667,81.5625,81.20833333333333,82.25,78.9375,76.20833333333333,73.0,68.83333333333333,67.29166666666667,69.29166666666667,66.8125,68.5,67.70833333333333,69.54166666666667,68.5,69.95833333333333,69.95833333333333,68.70833333333333,69.125,69.375,69.33333333333333,69.95833333333333,69.58333333333333,70.3125,70.41666666666667,70.875,71.16666666666667,82.16666666666667,0.0,82.66666666666667,82.125,80.0,84.625,84.91666666666667,82.83333333333333,72.625,73.75,77.75,71.95833333333333,71.0625,70.83333333333333,71.29166666666667,67.58333333333333,66.5,68.54166666666667,69.625,69.9375,84.66666666666667,85.04166666666667,85.1875,78.16666666666667,71.625,71.6875,71.75,68.375,71.66666666666667,71.125,69.875,68.08333333333333,69.9375,70.70833333333333,69.25,69.25,74.0625,71.375,72.29166666666667,70.875,68.66666666666667,71.0625,73.5,73.0,76.33333333333333,77.375,74.66666666666667,77.375,79.65625,77.33333333333333,74.75,73.58333333333333,74.625,74.75,74.34375,76.09375,74.20833333333333,74.41666666666667,75.5,72.6875,73.84375,73.75,74.375,74.125,72.6875,73.625,73.75,72.79166666666667,74.5,74.5,73.91666666666667,75.08333333333333,74.375,74.45833333333333,74.41666666666667,74.70833333333333,76.25,74.8125,76.25,73.95833333333333,73.625,73.1875,73.75,79.20833333333333,73.29166666666667,83.25,83.5,84.04166666666667,83.9375,83.83333333333333,83.75,84.03125,70.375,70.5,70.5,67.875,65.875,70.25,66.25,68.625,65.875,67.75,66.41666666666667,68.91666666666667,73.9375,74.625,73.95833333333333
