,Data,Hora,P3.1.1 P (W),P3.1.2 P (W),P3.1.3 P (W),P3.1.4 P (W),P3.1.5 P (W),P3.1.6 P (W),P3.1.7 P (W),P3.1.8 P (W),P3.1.9 P (W),P3.1.10 P (W),P3.1.11 P (W),P3.1.12 P (W),P3.1.13 P (W),P3.1.14 P (W),P3.1.15 P (W),P3.1.16 P (W),P3.2.1 P (W),P3.2.2 P (W),P3.2.3 P (W),P3.2.4 P (W),P3.2.5 P (W),P3.2.6 P (W),P3.2.7 P (W),P3.2.8 P (W),P3.2.9 P (W),P3.2.10 P (W),P3.2.11 P (W),P3.2.12 P (W),P3.2.13 P (W),P3.2.15 P (W),P3.2.16 P (W),P3.3.1 P (W),P3.3.2 P (W),P3.3.3 P (W),P3.3.4 P (W),P3.3.5 P (W),P3.3.6 P (W),P3.3.7 P (W),P3.3.8 P (W),P3.3.9 P (W),P3.3.10 P (W),P3.3.11 P (W),P3.3.12 P (W),P3.3.13 P (W),P3.3.14 P (W),P3.3.15 P (W),P3.3.16 P (W),P3.4.1 P (W),P3.4.2 P (W),P3.4.3 P (W),P3.4.4 P (W),P3.4.5 P (W),P3.4.6 P (W),P3.4.7 P (W),P3.4.8 P (W),P3.4.9 P (W),P3.4.10 P (W),P3.4.11 P (W),P3.4.12 P (W),P3.4.13 P (W),P3.4.14 P (W),P3.4.15 P (W),P3.4.16 P (W),P3.5.1 P (W),P3.5.2 P (W),P3.5.3 P (W),P3.5.4 P (W),P3.5.5 P (W),P3.5.6 P (W),P3.5.7 P (W),P3.5.8 P (W),P3.5.9 P (W),P3.5.10 P (W),P3.5.11 P (W),P3.5.13 P (W),P3.5.14 P (W),P3.5.15 P (W),P3.5.16 P (W),P3.6.1 P (W),P3.6.2 P (W),P3.6.3 P (W),P3.6.4 P (W),P3.6.5 P (W),P3.6.6 P (W),P3.6.7 P (W),P3.6.8 P (W),P3.6.9 P (W),P3.6.10 P (W),P3.6.11 P (W),P3.6.12 P (W),P3.6.13 P (W),P3.6.14 P (W),P3.6.15 P (W),P3.6.16 P (W),P3.7.1 P (W),P3.7.2 P (W),P3.7.3 P (W),P3.7.4 P (W),P3.7.5 P (W),P3.7.6 P (W),P3.7.7 P (W),P3.7.8 P (W),P3.7.9 P (W),P3.7.10 P (W),P3.7.11 P (W),P3.7.12 P (W),P3.7.13 P (W),P3.7.14 P (W),P3.7.15 P (W),P3.7.16 P (W),P3.8.1 P (W),P3.8.2 P (W),P3.8.3 P (W),P3.8.4 P (W),P3.8.5 P (W),P3.8.6 P (W),P3.8.7 P (W),P3.8.8 P (W),P3.8.9 P (W),P3.8.11 P (W),P3.8.12 P (W),P3.8.13 P (W),P3.8.14 P (W),P3.8.15 P (W)
0,2021-03-29,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-03-29,06:15:00,6.0195333333333325,12.43575,9.083333333333334,12.93945,13.464599999999999,9.2901,11.613,12.5383,17.24246666666667,22.58865,19.031766666666666,18.8438,15.7629,24.2422,8.3484,10.603133333333332,9.3987,12.155733333333332,16.8168,20.579700000000003,16.657033333333334,17.9164,22.431766666666665,15.009900000000002,12.841433333333333,21.9254,19.125,12.928899999999999,18.085666666666665,5.6633,6.633599999999999,11.370600000000001,5.232425,15.6672,20.787,19.723966666666666,16.3513,9.5133,18.686700000000002,13.1479,15.39535,20.4802,17.144266666666667,16.95235,24.07615,9.260433333333333,9.394950000000001,20.425233333333335,16.7125,15.532033333333333,18.0047,10.345833333333333,10.3362,9.66485,12.1427,12.919550000000001,9.473466666666667,20.6551,16.25,23.94005,13.737766666666666,27.6117,18.58945,17.765900000000002,25.5094,17.20625,23.658866666666665,18.553099999999997,13.801566666666666,11.844899999999999,10.803666666666667,9.5625,14.09025,14.760933333333334,17.411466666666666,16.303366666666665,21.980966666666664,23.5242,18.4047,16.7216,20.1862,17.645833333333332,18.6237,18.2414,12.063299999999998,6.9539,10.024499999999998,12.961466666666666,8.166166666666667,19.01645,26.4258,12.85705,21.3121,18.072633333333332,17.5805,20.011166666666668,22.1531,15.493375,18.1052,24.2885,12.5977,10.2324,8.3594,8.003925,21.2023,18.741933333333332,15.270866666666668,18.9737,21.315633333333334,17.14845,12.042700000000002,8.353399999999999,7.778133333333334,8.5492,8.47655,10.06405,13.266166666666665,8.14105,7.654299999999999,10.465633333333335,6.251566666666666,11.410166666666667,11.525,7.500033333333332
2,2021-03-29,06:30:00,10.3422,17.87735,15.25,31.323,37.883250000000004,17.7547,30.403633333333335,33.38206666666667,38.2047,0.0,42.461749999999995,36.333333333333336,38.775400000000005,42.4289,18.65235,24.697133333333337,16.469800000000003,19.4414,43.779275,39.7664,37.2852,42.6893,44.35156666666666,38.2021,38.5633,44.49323333333333,47.204433333333334,34.313266666666664,44.20156666666667,17.815425,23.970525,16.662499999999998,12.5508,34.195499999999996,45.540633333333325,42.50913333333333,38.140633333333334,33.853633333333335,39.07266666666666,40.944325,31.680733333333336,40.300799999999995,40.4172,41.112500000000004,39.9547,16.5703,18.06095,42.72836666666666,42.260400000000004,25.467575,37.7418,35.494800000000005,18.824625,16.30665,18.7547,19.375,20.107033333333334,43.5461,48.11249999999999,52.6578,44.617200000000004,51.2922,41.72265,43.7534,53.1,44.124766666666666,45.48073333333334,41.38023333333333,38.505849999999995,20.391666666666666,16.30155,18.3703,22.38865,38.7125,40.6573,36.2164,45.112733333333324,46.6164,41.979075,45.80286666666667,42.291666666666664,44.6836,40.52735,41.2323,19.8125,13.558599999999998,17.832566666666665,19.398049999999998,34.5045,40.40975,53.974599999999995,33.76276666666667,49.082033333333335,42.05416666666667,43.02345,45.9539,56.8969,39.438649999999996,39.5117,53.58516666666666,21.536466666666666,16.287766666666666,14.1715,14.683599999999998,38.5996,46.69845,37.66135,39.592733333333335,44.069266666666664,32.50195,22.23285,19.208866666666665,20.0914,19.96545,16.83125,19.1086,24.142966666666666,21.4375,17.246333333333336,20.9448,14.78865,24.97966666666667,21.82735,19.60175
3,2021-03-29,06:45:00,14.8492,22.96875,20.520833333333332,78.8867,66.3297,26.9323,81.1469,72.6047,66.041225,67.56055,72.21600000000001,62.13566666666666,73.56326666666666,75.06666666666668,45.6164,45.9495,21.543,23.948966666666667,75.69296666666666,68.34216666666667,63.22056666666666,70.77366666666667,77.69586666666667,80.0315,70.62459999999999,78.2461,67.26795,68.36795,66.34215,39.48746666666667,45.9245,21.9297,13.909866666666668,66.2531,76.48176666666667,72.53306666666667,69.97240000000001,68.41223333333333,74.91444999999999,77.5237,68.790425,70.7457,75.1633,75.27733333333333,71.2256,40.3705,39.684775,76.90390000000001,71.8802,66.9891,69.56173333333334,69.3086,24.811700000000002,19.719549999999998,59.708600000000004,60.1836,78.19583333333333,71.89063333333333,86.48555,82.71405,69.2086,81.33785,69.39959999999999,75.0578,71.7918,63.2297,79.4887,71.7082,70.32393333333333,76.81995,56.07656666666667,81.7328,83.09219999999999,70.12316666666668,72.64843333333333,53.5043,75.4995,77.37344999999999,75.29766666666667,75.8613,73.34065,72.17706666666668,69.17786666666667,76.89727500000001,62.6379,53.89085,54.37996666666667,62.63770000000001,73.8625,78.925,83.48073333333333,65.45,74.9367,74.4863,73.858,68.9098,80.50053333333334,65.71483333333333,74.50680000000001,80.6676,69.87815,54.20286666666667,18.682033333333333,19.8,66.6281,65.84649999999999,68.15975,73.30336666666666,75.39086666666667,56.894533333333335,37.6219,40.0828,33.4737,38.35235,31.59845,38.475,41.56146666666667,41.47136666666666,36.656,40.380275,31.873166666666673,44.79036666666667,44.1133,39.98153333333334
4,2021-03-29,07:00:00,19.7672,26.04243333333333,25.7469,102.12759999999999,108.39556666666665,100.68475000000001,99.6227,105.68490000000001,105.76146666666666,109.02633333333334,103.2705,102.48769999999999,106.25913333333334,109.98856666666666,59.3477,66.743,25.709633333333333,28.9974,115.14243333333333,105.9539,101.860975,106.91823333333333,126.36095,107.80195,104.47476666666667,112.37606666666666,102.166225,99.49296666666665,108.385925,56.0051,66.16796666666666,28.114250000000002,20.202125,94.1253,105.8164,114.005875,102.21525,94.20833333333333,103.8422,110.25355,96.9719,111.03853333333332,104.21976666666667,104.1164,103.7695,61.69663333333333,59.75206666666667,124.62969999999999,113.86093333333334,116.22207499999999,104.5973,103.9612,31.2349,24.990650000000002,114.62136666666667,113.3871,114.00753333333334,116.50053333333334,114.82473333333333,127.03205,114.17343333333334,120.99036666666666,98.6552,108.4995,105.075,98.02735000000001,114.0099,107.89920000000001,106.486725,113.257,111.23046666666666,115.91146666666667,116.96876666666667,0.0,114.18440000000001,110.56096666666667,111.54820000000001,111.47049999999999,108.11995,111.61483333333332,111.22735,104.06616666666666,115.28696666666667,119.89739999999999,123.82464999999999,109.625,109.16513333333334,113.7953,108.83856666666668,115.62866666666666,121.42706666666668,103.3328,111.03695,110.37943333333332,111.61760000000001,109.43145,113.53085,101.12186666666666,112.03336666666667,116.26135,107.85355,113.56329999999998,23.6961,23.341133333333335,89.9625,100.24882500000001,98.65626666666667,89.4094,102.11135,87.552725,62.42396666666667,69.19686666666666,61.468999999999994,56.2953,58.425000000000004,67.4156,69.90416666666667,63.225,61.20053333333334,74.75573333333334,56.51406666666666,69.54455,69.11773333333333,67.91590000000001
5,2021-03-29,07:15:00,22.7109,28.8953,28.682000000000002,140.62056666666666,143.4331,139.1789,146.0526,132.59455,143.29415,155.5172,147.6539,135.08595,140.58253333333334,144.91485,79.376775,80.875,30.293750000000003,34.019549999999995,148.91483333333335,145.81300000000002,132.66445,145.29870000000003,154.87656666666666,158.12615,142.88145,144.0195,147.0656,131.0195,145.3281,78.3901,83.9203,38.0177,29.68773333333333,137.3099,142.872075,153.566,142.28145,119.2227,143.38566666666665,138.3898333333333,128.7,144.77224999999999,146.14884999999998,144.9078,142.01035,76.04925,83.6719,156.5035,151.6812666666667,138.007,144.524625,141.08280000000002,128.0672,29.030166666666663,153.35963333333333,158.35103333333333,151.78150000000002,145.63830000000002,145.1094,157.9401,145.6336,157.4461,136.52083333333334,147.70106666666666,143.98513333333332,143.1748,145.9289,150.9974,152.99973333333335,144.6237,150.99816666666666,152.27236666666667,147.64294999999998,141.409775,146.16899999999998,144.10705000000002,147.4688,155.74976666666666,143.215075,150.28205,139.55726666666666,148.75966666666667,143.948,154.1219,151.05,150.94535,147.06043333333335,144.77575000000002,147.88475,153.4391,155.3367,139.20963333333333,161.17916666666667,143.53515,143.44013333333334,155.25390000000002,153.80685,143.28203333333332,157.6234,156.09503333333336,147.67370000000003,154.5871,31.293,30.427066666666665,139.24845,145.6008,137.032,137.47635,139.207425,116.0609,97.5711,103.19822500000001,101.8836,100.13176666666668,95.511325,97.2332,98.6797,90.2906,95.48925,99.1891,88.875,94.45626666666668,94.3535,98.16485
6,2021-03-29,07:30:00,53.520866666666656,42.95416666666667,166.27083333333334,183.67499999999998,181.1875,180.84177499999998,176.02655,175.242,175.24376666666663,178.05235,184.19476666666665,177.09472499999998,175.834,191.0012,92.625,104.44766666666665,98.09412499999999,105.447675,185.04296666666664,178.63723333333334,177.526,179.81016666666665,187.96433333333334,179.0676,182.7229,180.860925,172.06536666666668,168.69219999999999,175.92863333333332,106.3844,123.79583333333333,118.28905,130.61483333333334,177.6922,181.2918,182.87606666666667,177.63723333333334,152.40485,178.8054666666667,177.8707,176.3206,185.22916666666666,187.22786666666664,177.9461,179.9219,120.18085,131.08245,202.93333333333337,189.38256666666666,179.9766,185.19920000000002,184.690025,190.22109999999998,32.22393333333333,182.925,200.54893333333334,185.6953,191.80585,186.457425,190.16015,183.1867,197.336125,178.809175,186.91486666666665,188.07866666666666,185.6141,188.67056666666667,188.9207,183.68714999999997,177.3074,185.4911666666667,184.1125,183.5018,186.71875,187.85156666666668,176.7349,178.2974,186.625,170.1,178.29116666666664,190.3297,185.62815,182.288275,188.1469,183.6746,186.13853333333336,181.507,187.62316666666666,190.09036666666668,181.4958333333333,191.376175,185.64976666666666,193.77290000000002,200.85,187.5151,192.16093333333333,194.18206666666666,179.73436666666666,185.320125,194.30183333333332,195.45917500000002,197.40106666666665,121.68572499999999,132.555275,173.48360000000002,176.54415,171.50979999999998,179.91456666666667,178.35935,148.639625,133.7047,136.71405,136.84973333333332,131.7711,135.91875,127.31979999999999,131.42282500000002,127.39765,131.48435,128.18486666666666,125.0496,118.3406,124.57710000000002,124.73005
7,2021-03-29,07:45:00,185.27075000000002,208.74663333333334,210.44355,220.33280000000002,215.63723333333334,223.73436666666666,217.50742499999998,212.59064999999998,213.97916666666666,217.8276,225.33826666666667,204.8438,205.94375000000002,221.49843333333334,178.07656666666665,159.64415,208.64896666666667,205.71445,218.1336,217.9316,218.22706666666667,226.257425,226.73486666666668,214.6406,212.9828,217.80935,208.14976666666666,205.63696666666667,209.86980000000003,189.01020000000003,181.54296666666664,198.38123333333337,208.01170000000002,197.1734,219.90545,221.89193333333333,215.5601333333333,179.8875,218.82500000000002,220.10416666666666,213.87775,213.1797,225.83945,218.39350000000002,211.63490000000002,211.14843333333337,174.1004,232.60155,227.98646666666664,229.70700000000002,228.6109,225.82225,229.7576,68.61693333333334,223.82500000000002,221.8133,229.38880000000003,227.328125,221.5547,226.07930000000002,221.96032499999998,247.0625,217.76015,229.5474,232.9203,216.01876666666666,222.34215,226.5474,231.20183333333333,226.4289,222.85313333333332,224.1656,228.05115,229.9375,222.45236666666665,218.9768333333333,218.30573333333334,221.2841,222.584375,225.61424999999997,224.71876666666665,221.5474,225.7023333333333,223.82686666666666,223.78723333333335,224.22786666666664,230.10995,227.88675,223.7651,228.52890000000002,241.56405,212.40235,227.46095,230.64323333333334,229.03515,233.62316666666666,233.32736666666665,218.21926666666664,225.64793333333333,238.999825,230.61715,235.62186666666665,212.0953,212.77943333333334,212.5676,219.80233333333334,212.8062666666667,219.72263333333333,215.2974,178.12734999999998,171.84725,176.26525,180.9766,165.098625,167.02695,169.27706666666668,171.03985,173.9742,155.20833333333334,168.98753333333335,162.31875000000002,169.11172499999998,166.293725,161.3039
8,2021-03-29,08:00:00,244.0159,257.55314999999996,246.03205,249.3469,256.2129,264.2513333333333,257.67053333333337,242.94063333333335,247.59025000000003,262.1148333333333,251.92815000000002,251.075775,251.75286666666668,251.5883,246.1836,217.13670000000002,256.72265,253.75349999999997,253.84375,252.68635,254.96093333333337,266.1969,270.36135,249.87216666666666,252.558,249.0593666666667,251.37580000000003,251.22795,248.375,245.4281,243.00156666666666,250.85156666666663,247.9226666666667,244.37675,262.15076666666664,259.20886666666667,253.8789,208.21456666666668,253.98125,246.5289,245.1331,251.04273333333333,262.69346666666667,251.3496,245.37523333333334,231.3859,241.92615,268.78516666666667,260.625,271.41796666666664,257.20624999999995,257.0586,270.2563,263.88413333333335,272.0949,250.7047,265.2289333333333,268.85395,256.33413333333334,266.9773333333333,258.075,280.5474,249.1953,262.60626666666667,272.8333333333333,254.59663333333333,260.58320000000003,263.42813333333334,265.2375,254.2844,263.5918,265.2664,258.6862,257.58555,255.97656666666668,258.01276666666666,260.3877,260.321675,250.5781,265.06404999999995,266.3958333333333,258.8921666666667,263.83386666666667,270.78073333333333,264.50352499999997,258.5140666666667,269.40315,261.55133333333333,261.8729,262.391,268.918,254.03956666666667,266.3276,264.8438,253.73360000000002,262.61249999999995,273.1219,259.235925,264.0429666666667,276.73245,269.7984333333334,269.2969,247.88073333333332,249.25394999999997,247.626,256.0094,249.8656,252.77086666666665,252.27083333333334,209.42872500000001,205.75936666666666,212.43165,202.19583333333333,209.68723333333332,202.3715,210.12630000000001,205.695725,205.77683333333334,198.5414,209.10753333333332,187.5492,208.71249999999998,205.96303333333336,205.5216
9,2021-03-29,08:15:00,279.62635,293.24765,283.6002,290.047875,285.7526,288.9266,290.5078,293.4047,286.05037500000003,291.77345,290.90819999999997,295.8242,287.34614999999997,292.302925,281.518725,284.22185,285.447475,297.8254,286.9328,291.41299999999995,288.56536666666665,290.33126666666664,298.5421666666667,288.2755333333334,285.2102,291.98125,289.844525,286.65625,291.0879,276.96192499999995,284.1367,279.1074,282.625,275.7789,290.5172,298.71565,288.6757666666667,235.34143333333336,292.56120000000004,282.80989999999997,284.4632666666667,288.528125,301.91723333333334,289.57617500000003,287.33386666666667,273.700225,275.523025,302.51146666666665,301.5416666666667,306.55665,294.6957,299.70155,303.69246666666663,303.284925,298.62553333333335,298.691425,298.7083333333333,300.5039,291.0270666666667,297.17185,288.11173333333335,312.32189999999997,285.76875,293.73165,299.4711,303.72265,295.0938,300.03515,290.1527,292.89636666666667,296.6185,299.8534,297.59920000000005,287.04946666666666,286.6390666666667,297.2609,294.47540000000004,299.8948,294.5875,306.9,292.61015,300.7969,295.75130000000007,297.18595,302.40779999999995,287.1367,293.7708333333333,302.031825,293.4581,297.4867,301.25236666666666,283.057,298.90430000000003,311.1172,295.19010000000003,302.8088333333333,307.66405,299.8255,295.73176666666666,303.5640666666667,303.83865000000003,305.25469999999996,278.28675,278.8047,282.10625000000005,288.46795,288.5291333333334,282.89845,286.9312333333333,236.6664,239.19846666666663,244.15420000000003,254.47500000000002,237.63905,236.625,244.6671666666667,248.60623333333334,241.5,232.69125000000003,239.57735,223.35523333333333,244.00496666666666,244.28853333333333,241.02185
