,Data,Hora,P1.1.1 P (W),P1.1.2 P (W),P1.1.3 P (W),P1.1.4 P (W),P1.1.5 P (W),P1.1.6 P (W),P1.1.7 P (W),P1.1.8 P (W),P1.1.9 P (W),P1.1.10 P (W),P1.1.11 P (W),P1.1.12 P (W),P1.1.13 P (W),P1.1.14 P (W),P1.1.15 P (W),P1.1.16 P (W),P1.2.1 P (W),P1.2.2 P (W),P1.2.3 P (W),P1.2.5 P (W),P1.2.6 P (W),P1.2.7 P (W),P1.2.8 P (W),P1.2.9 P (W),P1.2.10 P (W),P1.2.11 P (W),P1.2.12 P (W),P1.2.13 P (W),P1.2.14 P (W),P1.2.15 P (W),P1.2.16 P (W),P1.3.1 P (W),P1.3.2 P (W),P1.3.3 P (W),P1.3.4 P (W),P1.3.5 P (W),P1.3.6 P (W),P1.3.7 P (W),P1.3.8 P (W),P1.3.9 P (W),P1.3.10 P (W),P1.3.11 P (W),P1.3.12 P (W),P1.3.13 P (W),P1.3.14 P (W),P1.3.15 P (W),P1.3.16 P (W)
0,2021-11-04,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-11-04,06:15:00,2.29925,10.6172,4.599600000000001,9.686466666666666,5.821899999999999,6.191933333333334,7.3875,11.93595,10.0781,9.560666666666668,9.637500000000001,11.265099999999999,9.957533333333332,5.47305,5.564066666666666,5.808975,7.4508,7.819533333333333,4.853325,5.843233333333333,2.2641,6.3210999999999995,0.3586,4.92385,14.3039,9.83515,5.689566666666667,8.4482,6.9422,2.244266666666667,9.3063,3.889066666666667,7.7719,4.8945333333333325,24.53515,15.656266666666667,19.150766666666666,13.21565,20.588533333333334,6.569800000000001,8.0409,6.146866666666667,13.8713,3.3656,10.5273,10.381766666666666,5.6474
2,2021-11-04,06:30:00,33.4349,38.9659,42.02993333333334,48.232,44.577349999999996,47.03983333333334,41.4086,42.4771,16.28085,18.438833333333335,16.180233333333334,20.86406666666667,15.725,12.7664,8.2656,14.736699999999999,14.775400000000001,14.9301,14.6289,12.914100000000001,9.35315,14.129275,4.9094,14.613266666666666,20.77385,15.23945,15.9881,18.260966666666665,11.977350000000001,6.276375,15.482266666666666,35.70106666666667,50.33865,52.913250000000005,49.49870000000001,43.14326666666667,57.1521,42.432833333333335,56.169000000000004,44.71456666666666,14.332833333333333,12.451300000000002,55.666666666666664,31.79025,13.91015,14.653899999999998,11.1801
3,2021-11-04,06:45:00,77.82396666666666,88.57683333333334,89.46066666666667,106.95235,85.02006666666666,78.81846666666667,81.10233333333333,85.50473333333333,43.19556666666667,36.614850000000004,35.6203,43.0888,38.48165,30.8984,33.426566666666666,33.05645,33.437525,35.2268,28.97325,31.901833333333332,30.1961,34.53905,25.342699999999997,35.33985,26.4545,18.50975,40.0104,31.56915,15.111466666666667,9.506266666666667,41.2336,76.06746666666668,82.65596666666666,87.1198,92.01089999999999,74.90523333333333,87.40363333333335,77.6029,91.21513333333333,81.22446666666667,20.772166666666667,16.658974999999998,94.92970000000001,85.70286666666668,18.626833333333334,18.756766666666667,79.89973333333334
4,2021-11-04,07:00:00,116.3379,126.50286666666666,125.69503333333334,138.6297,129.84845,122.67836666666669,120.4766,115.57385,72.66093333333333,60.39765,62.83670000000001,69.4021,70.80664999999999,61.93593333333333,61.48853333333333,61.791799999999995,60.8703,64.125,57.023849999999996,54.041399999999996,62.23986666666667,65.85155,44.47775,70.0094,35.60155,21.344725,69.8063,62.983999999999995,19.83566666666667,12.007033333333334,70.3219,107.75496666666668,120.14949999999999,124.77186666666667,120.9418,117.26563333333333,134.4289,118.23856666666666,125.71536666666667,121.64793333333334,87.6823,0.0,135.58165,123.17083333333333,22.273433333333333,22.434133333333335,118.22943333333335
5,2021-11-04,07:15:00,159.05443333333332,167.79013333333333,160.4948,174.6508,165.7906,164.3133,166.21875,163.88515,108.1284,83.5547,97.34166666666665,107.3052,105.9,90.80000000000001,91.10034999999999,97.48577499999999,94.5211,98.4656,95.4107,94.10236666666667,97.77186666666667,96.144925,85.8716,94.76873333333333,70.04193333333333,25.77163333333333,90.37786666666666,102.8133,20.3672,13.003133333333333,0.0,145.2745,159.8802,162.94065,162.42656666666667,156.06135,169.94376666666668,159.10762499999998,169.34583333333333,160.34766666666667,159.85913333333335,21.258866666666666,173.20626666666666,160.52893333333336,25.267433333333333,24.22615,149.1055
6,2021-11-04,07:30:00,191.0823,198.08905,198.41330000000002,219.28593333333333,191.2,200.48799999999997,197.54765,205.57815,147.79923333333332,128.48333333333332,128.3469,144.90366666666668,144.74893333333333,122.4871,127.712275,135.59885,132.88356666666667,138.1487,133.39843333333332,128.98675,134.93226666666666,145.18714999999997,120.48906666666666,135.5375,138.95704999999998,25.570833333333336,136.145525,136.936725,23.164675,14.25195,140.51954999999998,187.6875,203.1937333333333,202.2956,194.51170000000002,191.9416666666667,209.31636666666668,207.2,201.81175000000002,196.5554666666667,204.743,26.2551,217.01915,197.58646666666667,26.483633333333334,25.515599999999996,196.29686666666666
7,2021-11-04,07:45:00,230.42656666666667,237.59435000000002,236.51506666666668,252.65363333333335,243.9932,234.6271,232.0026,234.93045,183.88826666666668,170.032825,166.723825,182.96276666666668,185.98386666666667,166.9209,165.59063333333333,174.84873333333334,173.87943333333337,175.35653333333335,161.73675,170.0495,174.57630000000003,0.0,162.27476666666666,171.125,174.07305,28.700799999999997,174.99349999999995,177.90470000000002,24.270833333333332,13.977350000000001,171.4757666666667,217.35195,236.01536666666667,238.66510000000002,235.43906666666666,227.2797,245.32240000000002,239.17216666666664,232.64403333333334,237.01663333333332,235.51170000000002,91.57576666666667,248.83803333333333,238.97526666666667,27.994149999999998,27.05966666666667,233.61980000000003
8,2021-11-04,08:00:00,258.1961,278.11019999999996,269.34296666666665,282.91330000000005,279.4359,263.0531,270.0793,277.5656,224.9625,210.72185000000002,208.31926666666666,215.54649999999998,219.2949,210.8887,202.41563333333332,212.26923333333335,200.4625,211.4074,203.627725,204.34896666666668,207.30496666666667,199.38905,197.62346666666667,209.02035,216.16796666666667,36.49295,211.8527,218.6924333333333,24.863300000000002,16.9469,214.40722499999998,261.89065,269.2987,272.23019999999997,267.0487,263.4393,271.38980000000004,266.6942666666667,267.11276666666663,266.606,266.5640666666667,205.9073,273.74375,266.83566666666667,28.538533333333334,28.091399999999997,261.6418
9,2021-11-04,08:15:00,285.9917,301.9573,295.06823333333335,306.81565,299.71095,300.77653333333336,297.77110000000005,294.56773333333336,262.52345,251.49063333333334,240.1168,244.06093333333334,253.16666666666666,239.48069999999998,235.8375,244.72136666666665,234.98045000000002,246.90886666666665,241.28436666666667,236.02996666666664,241.981,239.75260000000003,228.4313,245.96016666666665,260.0344,80.58673333333333,251.12293333333332,250.12449999999998,26.14453333333333,15.633066666666664,256.541,278.64843333333334,299.463,297.4552333333333,296.9911333333334,288.71849999999995,303.0846,292.2229333333333,301.774425,289.08945,296.0828333333333,284.6711,306.48632499999997,293.1099,29.72265,29.41405,291.05037500000003
