,Data,Hora,OP4.1.1 V (V),OP4.1.2 V (V),OP4.1.3 V (V),OP4.1.4 V (V),OP4.1.5 V (V),OP4.1.6 V (V),OP4.1.7 V (V),OP4.1.8 V (V),OP4.1.9 V (V),OP4.1.10 V (V),OP4.1.11 V (V),OP4.1.12 V (V),OP4.1.13 V (V),OP4.1.14 V (V),OP4.1.15 V (V),OP4.1.16 V (V),OP4.1.17 V (V),OP4.1.18 V (V),OP4.1.19 V (V),OP4.1.20 V (V),OP4.1.21 V (V),OP4.1.22 V (V),OP4.2.1 V (V),OP4.2.2 V (V),OP4.2.3 V (V),OP4.2.4 V (V),OP4.2.5 V (V),OP4.2.6 V (V),OP4.2.7 V (V),OP4.2.8 V (V),OP4.2.9 V (V),OP4.2.10 V (V),OP4.2.11 V (V),OP4.2.12 V (V),OP4.2.13 V (V),OP4.2.14 V (V),OP4.2.15 V (V),OP4.2.16 V (V),OP4.2.17 V (V),OP4.2.19 V (V),OP4.2.20 V (V),OP4.2.21 V (V),OP4.2.22 V (V),OP4.3.1 V (V),OP4.3.2 V (V),OP4.3.3 V (V),OP4.3.4 V (V),OP4.3.5 V (V),OP4.3.6 V (V),OP4.3.7 V (V),OP4.3.9 V (V),OP4.3.10 V (V),OP4.3.11 V (V),OP4.3.12 V (V),OP4.3.13 V (V),OP4.3.15 V (V),OP4.3.16 V (V),OP4.3.17 V (V),OP4.3.18 V (V),OP4.3.20 V (V),OP4.3.21 V (V),OP4.3.22 V (V),OP4.4.1 V (V),OP4.4.3 V (V),OP4.4.4 V (V),OP4.4.5 V (V),OP4.4.6 V (V),OP4.4.7 V (V),OP4.4.8 V (V),OP4.4.9 V (V),OP4.4.10 V (V),OP4.4.11 V (V),OP4.4.12 V (V),OP4.4.13 V (V),OP4.4.14 V (V),OP4.4.15 V (V),OP4.4.16 V (V),OP4.4.17 V (V),OP4.4.18 V (V),OP4.4.19 V (V),OP4.4.20 V (V),OP4.5.1 V (V),OP4.5.2 V (V),OP4.5.3 V (V),OP4.5.4 V (V),OP4.5.5 V (V),OP4.5.6 V (V),OP4.5.7 V (V),OP4.5.8 V (V),OP4.5.9 V (V),OP4.5.10 V (V),OP4.5.11 V (V),OP4.5.12 V (V),OP4.5.13 V (V),OP4.5.14 V (V),OP4.5.15 V (V),OP4.5.16 V (V),OP4.5.17 V (V),OP4.5.18 V (V),OP4.5.19 V (V),OP4.5.20 V (V),OP4.5.21 V (V),OP4.6.1 V (V),OP4.6.2 V (V),OP4.6.3 V (V),OP4.6.4 V (V),OP4.6.5 V (V),OP4.6.6 V (V),OP4.6.7 V (V),OP4.6.8 V (V),OP4.6.9 V (V),OP4.6.10 V (V),OP4.6.11 V (V),OP4.6.12 V (V),OP4.6.13 V (V),OP4.6.14 V (V),OP4.6.15 V (V),OP4.6.16 V (V),OP4.6.17 V (V),OP4.6.18 V (V),OP4.6.19 V (V),OP4.6.20 V (V),OP4.6.21 V (V),OP4.6.22 V (V),OP4.7.1 V (V),OP4.7.2 V (V),OP4.7.3 V (V),OP4.7.4 V (V),OP4.7.5 V (V),OP4.7.6 V (V),OP4.7.7 V (V),OP4.7.8 V (V),OP4.7.9 V (V),OP4.7.10 V (V),OP4.7.11 V (V),OP4.7.12 V (V),OP4.7.13 V (V),OP4.7.14 V (V),OP4.7.15 V (V),OP4.7.16 V (V),OP4.7.17 V (V),OP4.7.18 V (V),OP4.7.19 V (V),OP4.7.20 V (V),OP4.7.21 V (V),OP4.7.22 V (V),OP4.8.1 V (V),OP4.8.2 V (V),OP4.8.3 V (V),OP4.8.4 V (V),OP4.8.5 V (V),OP4.8.6 V (V),OP4.8.7 V (V),OP4.8.8 V (V),OP4.8.9 V (V),OP4.8.10 V (V),OP4.8.11 V (V),OP4.8.12 V (V),OP4.8.13 V (V),OP4.8.14 V (V),OP4.8.15 V (V),OP4.8.16 V (V),OP4.8.17 V (V),OP4.8.18 V (V),OP4.8.19 V (V),OP4.8.20 V (V),OP4.8.21 V (V),OP4.8.22 V (V),OP4.9.1 V (V),OP4.9.2 V (V),OP4.9.3 V (V),OP4.9.4 V (V),OP4.9.5 V (V),OP4.9.6 V (V),OP4.9.7 V (V),OP4.9.8 V (V),OP4.9.9 V (V),OP4.9.10 V (V),OP4.9.11 V (V),OP4.9.12 V (V),OP4.9.13 V (V),OP4.9.14 V (V),OP4.9.15 V (V),OP4.9.16 V (V),OP4.9.17 V (V),OP4.9.18 V (V),OP4.9.19 V (V),OP4.9.20 V (V),OP4.9.21 V (V)
0,2021-08-04,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-08-04,06:15:00,38.75,34.333333333333336,37.875,31.333333333333332,40.25,38.25,35.4375,34.25,27.666666666666668,39.0,33.375,31.5625,30.958333333333332,29.875,0.0,38.40625,42.25,32.5,41.8125,40.541666666666664,42.125,46.666666666666664,24.333333333333332,30.0625,32.458333333333336,35.5,32.333333333333336,35.75,33.4375,34.5,39.291666666666664,36.1875,39.875,38.9375,37.541666666666664,33.75,28.0,40.416666666666664,43.21875,41.375,41.958333333333336,41.666666666666664,36.9375,43.583333333333336,40.1875,53.375,0.0,39.75,43.375,36.125,36.125,36.041666666666664,10.0,43.5,34.666666666666664,32.083333333333336,34.0,33.1875,32.4375,19.541666666666668,39.458333333333336,33.041666666666664,32.5,40.541666666666664,28.833333333333332,36.1875,36.958333333333336,43.9375,42.75,41.0625,42.791666666666664,36.875,44.041666666666664,43.5,46.416666666666664,46.625,41.625,40.333333333333336,44.958333333333336,39.25,46.708333333333336,37.5,36.0,37.0,31.291666666666668,37.541666666666664,38.041666666666664,39.291666666666664,38.8125,36.75,40.875,37.708333333333336,37.875,35.458333333333336,39.625,34.8125,33.791666666666664,40.0,32.541666666666664,35.3125,27.5625,36.25,39.083333333333336,51.28125,31.541666666666668,22.5,37.125,35.75,34.5625,37.291666666666664,33.125,37.583333333333336,36.541666666666664,36.125,21.46875,35.25,36.708333333333336,39.875,38.0,38.5,40.75,39.291666666666664,54.125,39.25,32.958333333333336,37.375,33.8125,35.6875,33.5625,38.0,35.416666666666664,33.8125,34.791666666666664,36.833333333333336,37.75,37.1875,34.708333333333336,38.916666666666664,40.8125,36.0,32.125,36.875,28.625,42.25,40.75,37.916666666666664,34.833333333333336,36.916666666666664,0.0,35.625,33.666666666666664,38.583333333333336,40.9375,32.875,38.666666666666664,37.875,37.875,35.125,35.958333333333336,34.166666666666664,37.375,32.541666666666664,35.1875,37.708333333333336,39.75,38.875,36.458333333333336,34.958333333333336,47.625,48.6875,46.75,48.75,44.0,46.833333333333336,47.625,21.90625,35.708333333333336,37.708333333333336,22.208333333333332,25.5625,26.75,28.25,31.875,28.416666666666668,31.541666666666668,34.791666666666664,40.0625,41.5,36.375
2,2021-08-04,06:30:00,37.9375,36.375,37.458333333333336,38.583333333333336,37.208333333333336,36.75,36.8125,34.625,33.041666666666664,33.041666666666664,27.125,32.583333333333336,29.708333333333332,29.625,21.4375,34.0625,34.625,37.916666666666664,39.541666666666664,41.9375,52.8125,49.041666666666664,40.5625,41.5,39.583333333333336,36.8125,36.583333333333336,36.75,37.375,35.041666666666664,36.25,35.416666666666664,36.375,36.708333333333336,35.875,33.9375,36.541666666666664,37.041666666666664,35.3125,36.916666666666664,36.875,35.0,33.5,42.416666666666664,43.166666666666664,41.333333333333336,42.5625,37.333333333333336,40.8125,38.291666666666664,34.875,34.916666666666664,38.40625,36.0,35.625,37.375,36.375,36.4375,33.9375,19.625,36.8125,37.1875,34.5,40.166666666666664,32.625,38.75,41.125,42.25,39.291666666666664,42.3125,41.416666666666664,39.8125,41.041666666666664,41.8125,39.625,43.1875,42.8125,41.0625,42.4375,42.0,42.4375,35.125,37.1875,36.875,36.84375,36.583333333333336,38.3125,37.25,36.125,38.6875,37.458333333333336,34.9375,36.875,36.8125,36.875,38.25,35.4375,37.791666666666664,34.25,36.291666666666664,37.5,36.34375,39.5,38.0,36.75,34.15625,37.625,39.3125,36.166666666666664,37.4375,36.8125,37.208333333333336,35.541666666666664,35.125,36.875,36.8125,36.125,37.166666666666664,35.1875,36.03125,36.9375,36.625,37.083333333333336,38.875,35.458333333333336,35.8125,35.8125,34.5625,36.0625,36.0,36.4375,35.875,33.958333333333336,36.25,37.083333333333336,37.25,37.583333333333336,36.458333333333336,37.375,37.916666666666664,38.166666666666664,36.833333333333336,36.541666666666664,38.1875,38.4375,35.958333333333336,33.875,36.1875,37.291666666666664,37.5,36.25,37.0625,36.8125,36.875,37.0,36.541666666666664,36.25,37.0,37.4375,37.5625,37.0,36.458333333333336,37.833333333333336,37.3125,37.75,37.375,37.458333333333336,36.833333333333336,43.375,42.458333333333336,43.5,44.0,43.958333333333336,43.541666666666664,41.75,38.0,36.6875,34.875,21.916666666666668,28.791666666666668,27.125,32.25,35.0,32.375,32.708333333333336,35.375,38.25,38.0,36.875
3,2021-08-04,06:45:00,41.125,41.09375,40.1875,41.208333333333336,41.0625,41.0,41.3125,33.958333333333336,21.125,20.125,22.25,18.75,16.375,18.375,18.875,22.375,23.8125,26.958333333333332,43.833333333333336,84.08333333333333,85.0,84.25,76.78125,61.291666666666664,45.083333333333336,41.458333333333336,35.791666666666664,36.125,34.791666666666664,33.416666666666664,36.375,31.208333333333332,33.6875,35.625,33.833333333333336,30.333333333333332,32.0,31.416666666666668,32.4375,32.0,30.3125,30.75,30.541666666666668,44.083333333333336,42.0,40.5,41.9375,40.625,42.166666666666664,39.75,37.625,34.0,37.5,37.0,35.125,35.65625,34.458333333333336,35.5625,34.84375,19.416666666666668,35.541666666666664,35.291666666666664,36.9375,40.0,37.125,40.333333333333336,40.041666666666664,41.666666666666664,39.916666666666664,40.125,41.5,40.125,40.625,41.4375,40.833333333333336,42.0625,39.5625,42.625,41.0,42.0625,41.541666666666664,36.25,36.583333333333336,36.25,37.375,36.375,36.375,37.375,37.291666666666664,38.125,37.125,38.333333333333336,37.875,36.958333333333336,37.083333333333336,37.5625,37.541666666666664,37.0625,35.666666666666664,36.875,36.28125,35.3125,40.625,37.708333333333336,38.0,39.125,38.0,38.375,37.5625,37.1875,36.583333333333336,36.9375,36.875,35.0,36.166666666666664,36.375,35.541666666666664,36.25,36.5,36.625,36.0625,36.375,37.0625,36.5,35.5,36.375,36.0,36.5,36.291666666666664,36.28125,36.25,36.75,36.166666666666664,36.958333333333336,37.0,38.125,37.291666666666664,37.8125,37.375,38.0,37.0625,35.75,37.0625,37.84375,37.208333333333336,37.5,36.125,36.666666666666664,36.291666666666664,36.90625,36.583333333333336,36.375,36.25,35.916666666666664,36.375,37.0,35.625,37.875,37.375,36.75,36.625,36.625,37.625,37.4375,37.0,36.666666666666664,36.333333333333336,36.333333333333336,42.5625,42.25,42.083333333333336,42.833333333333336,42.625,41.916666666666664,42.125,37.958333333333336,36.708333333333336,37.5,30.5,29.3125,27.875,31.75,34.666666666666664,30.0,33.166666666666664,35.0,36.375,37.125,37.1875
4,2021-08-04,07:00:00,38.375,37.625,38.541666666666664,38.0,39.0,39.083333333333336,39.75,35.625,20.4375,15.5,13.25,12.875,12.625,12.125,11.416666666666666,15.75,18.125,64.04166666666667,81.9375,79.95833333333333,80.45833333333333,82.25,23.1875,24.3125,43.041666666666664,65.0,57.708333333333336,54.541666666666664,37.75,37.875,29.75,39.125,43.958333333333336,43.625,45.5,41.375,33.375,36.708333333333336,35.75,23.166666666666668,18.75,17.791666666666668,20.833333333333332,46.75,44.083333333333336,42.875,41.833333333333336,42.416666666666664,39.875,40.0625,37.0,32.875,37.25,35.5,34.875,34.625,35.375,34.5,33.9375,20.875,34.416666666666664,0.0,39.583333333333336,39.666666666666664,36.59375,40.541666666666664,40.4375,41.458333333333336,39.125,40.5625,40.3125,39.875,40.291666666666664,40.333333333333336,41.125,41.625,41.25,42.0,40.208333333333336,41.375,41.6875,36.0,36.416666666666664,36.4375,37.25,36.3125,38.166666666666664,37.1875,37.791666666666664,37.708333333333336,37.375,37.416666666666664,37.333333333333336,36.666666666666664,37.0625,36.875,37.125,37.5,35.625,37.083333333333336,35.625,36.1875,38.375,36.125,37.166666666666664,36.875,38.25,37.25,37.75,36.6875,36.0,36.1875,36.1875,36.9375,36.25,35.8125,35.5,35.791666666666664,0.0,36.625,35.75,37.0,37.291666666666664,37.8125,35.875,36.166666666666664,36.041666666666664,36.375,35.84375,35.75,36.625,36.541666666666664,37.0625,36.583333333333336,36.875,37.416666666666664,36.916666666666664,37.5,37.40625,37.6875,35.75,37.875,37.0625,37.625,37.25,37.041666666666664,36.875,36.6875,37.0,36.9375,36.958333333333336,36.541666666666664,36.625,36.5625,36.583333333333336,37.083333333333336,37.1875,37.666666666666664,36.958333333333336,36.333333333333336,36.458333333333336,36.03125,37.208333333333336,36.958333333333336,37.291666666666664,37.0,36.583333333333336,36.125,42.666666666666664,42.75,42.666666666666664,43.458333333333336,43.041666666666664,42.458333333333336,42.6875,37.458333333333336,36.875,36.1875,29.25,27.8125,29.5,31.3125,33.833333333333336,30.84375,32.5,35.791666666666664,36.125,37.208333333333336,36.375
5,2021-08-04,07:15:00,37.1875,40.1875,40.6875,39.375,39.833333333333336,39.916666666666664,41.5,37.5,39.375,28.25,18.6875,11.625,10.5625,10.09375,9.46875,30.75,32.75,55.166666666666664,69.66666666666667,66.58333333333333,69.29166666666667,70.75,9.0,10.375,11.333333333333334,48.583333333333336,49.75,48.791666666666664,49.333333333333336,48.125,48.666666666666664,48.708333333333336,48.0625,47.875,47.875,48.1875,48.0,47.9375,48.416666666666664,21.3125,11.0,9.875,9.0625,52.333333333333336,84.4375,64.70833333333333,57.625,63.3125,53.9375,52.333333333333336,46.0625,47.333333333333336,25.0,19.125,24.0625,17.541666666666668,22.208333333333332,20.8125,17.791666666666668,11.3125,17.0,22.15625,38.291666666666664,39.875,37.0,40.083333333333336,40.0,40.958333333333336,39.375,39.9375,40.125,39.583333333333336,40.4375,40.333333333333336,39.625,41.5,42.125,42.875,41.458333333333336,42.083333333333336,41.4375,35.791666666666664,37.416666666666664,36.3125,37.083333333333336,36.5,37.625,37.125,36.916666666666664,37.75,37.5625,37.958333333333336,37.15625,36.75,36.8125,36.8125,36.875,36.208333333333336,34.9375,36.75,35.75,35.0,36.6875,36.291666666666664,35.8125,37.25,37.125,37.625,40.541666666666664,40.03125,37.375,38.458333333333336,35.958333333333336,34.958333333333336,36.9375,35.75,35.0625,36.25,34.625,36.375,34.625,35.541666666666664,35.666666666666664,36.125,36.208333333333336,36.875,36.333333333333336,35.958333333333336,35.958333333333336,36.333333333333336,36.1875,35.875,36.791666666666664,35.833333333333336,36.5,37.375,36.875,36.75,37.25,37.291666666666664,36.625,37.166666666666664,37.166666666666664,37.375,37.083333333333336,37.28125,37.0625,36.8125,35.75,36.8125,36.875,37.208333333333336,36.75,36.583333333333336,36.5625,37.166666666666664,37.5,37.25,36.583333333333336,36.625,36.3125,35.75,36.416666666666664,36.5,36.0,36.541666666666664,36.958333333333336,35.3125,44.5,43.041666666666664,42.875,43.625,42.625,42.5,43.0,36.5,35.8125,35.458333333333336,28.9375,27.4375,29.1875,31.708333333333332,33.125,30.9375,34.5,36.375,35.75,36.791666666666664,35.875
6,2021-08-04,07:30:00,36.833333333333336,36.78125,37.3125,37.208333333333336,38.0625,37.5,37.25,35.8125,38.125,37.6875,13.625,13.75,10.3125,9.625,8.916666666666666,53.25,55.375,55.333333333333336,55.5,55.125,53.125,54.875,7.541666666666667,8.5,9.875,38.75,46.5625,47.9375,47.5625,46.541666666666664,46.1875,47.333333333333336,46.125,45.875,47.333333333333336,46.375,46.28125,47.0,46.166666666666664,46.9375,27.25,11.0,10.6875,37.25,26.875,71.33333333333333,77.125,57.25,60.0,59.333333333333336,62.416666666666664,65.625,72.875,14.5,13.416666666666666,13.083333333333334,11.84375,13.3125,10.958333333333334,7.1875,13.166666666666666,12.958333333333334,36.5,38.5,34.875,37.625,39.583333333333336,41.0,39.333333333333336,39.75,41.0,39.125,41.25,41.083333333333336,41.166666666666664,42.5,43.0,43.333333333333336,45.0,44.291666666666664,43.458333333333336,36.0,35.708333333333336,36.0625,37.375,35.958333333333336,37.958333333333336,37.5,37.416666666666664,37.875,37.583333333333336,37.958333333333336,37.4375,36.958333333333336,37.041666666666664,36.9375,37.083333333333336,36.583333333333336,35.166666666666664,36.3125,36.0,34.708333333333336,31.5,31.0,32.375,33.625,34.666666666666664,77.95833333333333,58.375,68.29166666666667,37.25,32.5,30.125,30.5,31.958333333333332,32.125,31.1875,31.791666666666668,33.5,31.5,34.9375,31.875,33.083333333333336,37.25,34.9375,35.25,35.208333333333336,35.5,35.5625,35.75,35.666666666666664,35.1875,36.791666666666664,37.125,36.875,37.041666666666664,37.041666666666664,37.125,37.75,37.8125,37.875,37.875,38.4375,38.4375,38.333333333333336,38.291666666666664,35.833333333333336,35.916666666666664,36.083333333333336,36.9375,36.8125,39.0,37.4375,39.583333333333336,36.958333333333336,37.5625,36.625,37.083333333333336,35.041666666666664,35.875,36.083333333333336,34.6875,36.083333333333336,35.875,36.125,36.208333333333336,36.625,35.166666666666664,47.9375,45.8125,44.375,45.8125,45.291666666666664,43.8125,45.041666666666664,36.916666666666664,36.25,35.958333333333336,28.125,25.708333333333332,27.625,29.791666666666668,32.0625,27.625,33.5,35.333333333333336,35.458333333333336,37.0,36.4375
7,2021-08-04,07:45:00,36.8125,36.833333333333336,37.75,37.541666666666664,37.9375,38.4375,38.125,35.916666666666664,38.416666666666664,37.833333333333336,27.6875,8.0,7.125,6.333333333333333,5.208333333333333,53.625,53.0,52.791666666666664,54.5,52.208333333333336,53.0,53.166666666666664,5.041666666666667,5.583333333333333,6.333333333333333,6.75,13.166666666666666,50.25,50.208333333333336,49.5,50.625,49.5,50.25,50.333333333333336,49.916666666666664,49.625,48.1875,49.125,49.666666666666664,49.375,50.916666666666664,14.833333333333334,6.833333333333333,59.333333333333336,85.0,85.0,85.0,67.33333333333333,66.875,65.1875,44.416666666666664,56.625,52.666666666666664,10.375,9.0,8.375,8.6875,8.708333333333334,7.75,5.875,8.291666666666666,8.291666666666666,38.125,39.541666666666664,37.75,39.958333333333336,39.875,41.0,38.541666666666664,40.5,40.625,39.625,40.75,40.958333333333336,40.916666666666664,41.916666666666664,42.625,42.333333333333336,41.625,42.3125,42.4375,35.125,36.0,36.375,37.125,36.3125,37.833333333333336,37.041666666666664,37.8125,38.125,37.458333333333336,37.625,37.541666666666664,37.125,37.25,36.6875,36.791666666666664,36.5625,35.583333333333336,36.458333333333336,36.208333333333336,35.833333333333336,31.4375,31.1875,30.25,34.75,59.125,85.0,0.0,39.791666666666664,37.625,35.21875,30.875,27.75,28.833333333333332,28.65625,28.083333333333332,29.416666666666668,28.958333333333332,28.5,29.25,29.375,28.5,29.59375,34.125,34.0,35.5,33.4375,34.125,34.916666666666664,34.708333333333336,32.8125,35.166666666666664,35.791666666666664,35.8125,37.0,36.9375,37.125,37.1875,38.5,38.875,39.708333333333336,40.5,41.0,41.583333333333336,43.5,22.083333333333332,52.625,44.625,55.75,52.8125,76.875,79.08333333333333,81.875,58.791666666666664,29.625,15.833333333333334,18.5625,32.75,19.833333333333332,15.416666666666666,19.291666666666668,15.0,14.333333333333334,19.333333333333332,19.291666666666668,14.041666666666666,17.125,50.833333333333336,46.125,43.75,44.0,43.0625,43.4375,45.833333333333336,35.833333333333336,35.416666666666664,35.166666666666664,28.0,26.5,28.625,30.0625,31.125,30.083333333333332,31.25,34.75,34.416666666666664,35.25,35.75
8,2021-08-04,08:00:00,36.25,36.875,36.6875,36.958333333333336,37.458333333333336,37.0,37.1875,36.3125,37.75,37.291666666666664,37.625,37.791666666666664,14.25,5.583333333333333,0.0,49.666666666666664,49.375,49.0,49.34375,48.958333333333336,48.25,49.0,4.041666666666667,4.458333333333333,5.0,6.0,15.6875,48.583333333333336,49.5,48.208333333333336,47.75,48.375,47.625,48.375,47.916666666666664,47.375,46.625,47.791666666666664,47.958333333333336,48.25,48.083333333333336,28.8125,19.166666666666668,81.25,85.0,84.875,83.70833333333333,55.125,69.0625,65.54166666666667,46.6875,85.0,39.0625,9.4375,8.666666666666666,7.916666666666667,7.5625,7.21875,6.833333333333333,4.5,7.041666666666667,7.125,38.0,39.666666666666664,37.541666666666664,40.3125,40.0625,41.083333333333336,39.583333333333336,40.208333333333336,40.5,39.8125,41.125,40.75,40.541666666666664,42.416666666666664,43.0625,42.9375,42.0,42.8125,42.166666666666664,35.0,35.458333333333336,35.03125,34.5625,37.208333333333336,40.125,41.8125,41.666666666666664,46.208333333333336,41.666666666666664,37.6875,36.708333333333336,35.708333333333336,35.875,35.708333333333336,34.9375,34.875,34.1875,34.125,34.916666666666664,34.25,30.791666666666668,30.0625,30.333333333333332,44.9375,85.0,85.0,70.5,42.5625,33.84375,31.25,28.0,28.3125,27.0,28.4375,26.166666666666668,30.083333333333332,28.6875,26.75,29.875,28.75,32.0,30.1875,12.125,18.75,20.5,19.3125,6.75,9.0,13.375,16.0,16.6875,17.083333333333332,21.0,31.75,47.375,45.0625,56.0625,67.04166666666667,83.25,80.375,66.8125,82.375,84.41666666666667,66.54166666666667,32.583333333333336,42.875,37.208333333333336,39.583333333333336,37.875,37.958333333333336,40.583333333333336,37.875,37.208333333333336,37.375,37.0625,38.96875,38.666666666666664,36.5625,37.125,38.625,37.375,37.958333333333336,34.0625,27.166666666666668,35.125,37.541666666666664,67.25,61.0,60.375,67.4375,67.625,85.0,74.16666666666667,21.666666666666668,23.416666666666668,21.083333333333332,23.8125,20.083333333333332,16.416666666666668,18.083333333333332,19.541666666666668,20.4375,22.166666666666668,23.916666666666668,19.25,25.333333333333332,23.125
9,2021-08-04,08:15:00,37.625,37.875,37.708333333333336,38.208333333333336,38.333333333333336,38.416666666666664,38.541666666666664,37.5625,38.791666666666664,38.708333333333336,38.625,39.0625,11.041666666666666,5.875,5.28125,48.166666666666664,48.375,47.9375,48.375,47.791666666666664,47.875,47.5,3.3333333333333335,3.8125,4.541666666666667,4.958333333333333,22.208333333333332,46.25,46.75,45.375,46.5,46.375,45.708333333333336,45.833333333333336,45.833333333333336,45.0,45.1875,45.8125,45.8125,47.125,46.625,0.0,45.625,76.625,76.0,77.1875,75.875,76.95833333333333,53.5,32.125,74.375,72.84375,76.0625,55.375,7.3125,5.75,6.375,5.916666666666667,5.75,3.375,5.583333333333333,5.958333333333333,37.916666666666664,39.291666666666664,37.166666666666664,40.0,40.0625,38.875,39.25,40.666666666666664,40.708333333333336,39.25,41.0,40.9375,41.0,42.125,43.208333333333336,42.75,42.625,45.041666666666664,43.458333333333336,21.8125,22.9375,23.9375,31.0,23.53125,67.54166666666667,67.20833333333333,84.79166666666667,83.95833333333333,85.0,70.25,27.0625,20.791666666666668,21.875,20.125,19.291666666666668,19.208333333333332,19.75,18.416666666666668,17.541666666666668,18.791666666666668,31.5625,31.0,36.041666666666664,73.08333333333333,85.0,43.25,34.833333333333336,31.5625,29.625,28.25,29.1875,28.0625,28.333333333333332,28.958333333333332,27.71875,30.875,30.65625,30.75,31.6875,34.375,44.208333333333336,36.75,4.5625,4.583333333333333,4.75,5.0,5.375,19.083333333333332,19.666666666666668,26.71875,28.0625,56.4375,58.3125,52.9375,58.875,50.4375,50.25,54.416666666666664,57.916666666666664,53.375,50.4375,57.541666666666664,59.375,47.5,37.375,37.125,37.333333333333336,37.75,37.375,37.458333333333336,37.125,37.166666666666664,36.708333333333336,37.375,36.75,37.75,37.15625,36.4375,37.041666666666664,36.375,37.333333333333336,37.3125,37.1875,37.5,36.291666666666664,37.541666666666664,84.45833333333333,85.0,84.79166666666667,83.875,85.0,84.29166666666667,84.91666666666667,15.875,15.666666666666666,15.625,12.625,11.5625,12.375,13.75,14.166666666666666,13.375,14.375,16.0625,15.5,16.291666666666668,18.625
