,Data,Hora,P4.1.1 V (V),P4.1.2 V (V),P4.1.3 V (V),P4.1.5 V (V),P4.1.6 V (V),P4.1.7 V (V),P4.1.8 V (V),P4.1.9 V (V),P4.1.10 V (V),P4.1.11 V (V),P4.1.12 V (V),P4.1.13 V (V),P4.1.14 V (V),P4.1.15 V (V),P4.1.16 V (V),P4.1.17 V (V),P4.1.18 V (V),P4.1.19 V (V),P4.1.20 V (V),P4.1.21 V (V),P4.1.22 V (V),P4.2.1 V (V),P4.2.2 V (V),P4.2.3 V (V),P4.2.4 V (V),P4.2.5 V (V),P4.2.6 V (V),P4.2.7 V (V),P4.2.8 V (V),P4.2.9 V (V),P4.2.10 V (V),P4.2.11 V (V),P4.2.12 V (V),P4.2.13 V (V),P4.2.14 V (V),P4.2.15 V (V),P4.2.16 V (V),P4.2.17 V (V),P4.2.18 V (V),P4.2.19 V (V),P4.2.20 V (V),P4.2.21 V (V),P4.2.22 V (V),P4.3.1 V (V),P4.3.2 V (V),P4.3.3 V (V),P4.3.4 V (V),P4.3.5 V (V),P4.3.6 V (V),P4.3.8 V (V),P4.3.9 V (V),P4.3.10 V (V),P4.3.11 V (V),P4.3.12 V (V),P4.3.14 V (V),P4.3.15 V (V),P4.3.17 V (V),P4.3.18 V (V),P4.3.19 V (V),P4.3.20 V (V),P4.3.21 V (V),P4.3.22 V (V),P4.4.1 V (V),P4.4.3 V (V),P4.4.4 V (V),P4.4.5 V (V),P4.4.6 V (V),P4.4.7 V (V),P4.4.8 V (V),P4.4.9 V (V),P4.4.10 V (V),P4.4.11 V (V),P4.4.12 V (V),P4.4.13 V (V),P4.4.14 V (V),P4.4.15 V (V),P4.4.16 V (V),P4.4.17 V (V),P4.4.18 V (V),P4.4.19 V (V),P4.5.1 V (V),P4.5.2 V (V),P4.5.3 V (V),P4.5.4 V (V),P4.5.5 V (V),P4.5.6 V (V),P4.5.7 V (V),P4.5.8 V (V),P4.5.10 V (V),P4.5.11 V (V),P4.5.12 V (V),P4.5.13 V (V),P4.5.14 V (V),P4.5.15 V (V),P4.5.16 V (V),P4.5.19 V (V),P4.5.20 V (V),P4.5.21 V (V),P4.5.22 V (V),P4.6.1 V (V),P4.6.2 V (V),P4.6.3 V (V),P4.6.4 V (V),P4.6.5 V (V),P4.6.6 V (V),P4.6.7 V (V),P4.6.8 V (V),P4.6.9 V (V),P4.6.10 V (V),P4.6.11 V (V),P4.6.12 V (V),P4.6.13 V (V),P4.6.14 V (V),P4.6.15 V (V),P4.6.16 V (V),P4.6.17 V (V),P4.6.18 V (V),P4.6.19 V (V),P4.6.20 V (V),P4.6.21 V (V),P4.6.22 V (V),P4.7.1 V (V),P4.7.2 V (V),P4.7.3 V (V),P4.7.4 V (V),P4.7.5 V (V),P4.7.6 V (V),P4.7.7 V (V),P4.7.8 V (V),P4.7.9 V (V),P4.7.10 V (V),P4.7.11 V (V),P4.7.12 V (V),P4.7.13 V (V),P4.7.14 V (V),P4.7.15 V (V),P4.7.16 V (V),P4.7.17 V (V),P4.7.18 V (V),P4.7.19 V (V),P4.7.20 V (V),P4.7.21 V (V),P4.7.22 V (V),P4.8.1 V (V),P4.8.2 V (V),P4.8.3 V (V),P4.8.4 V (V),P4.8.5 V (V),P4.8.6 V (V),P4.8.7 V (V),P4.8.8 V (V),P4.8.9 V (V),P4.8.10 V (V),P4.8.11 V (V),P4.8.12 V (V),P4.8.13 V (V),P4.8.14 V (V),P4.8.15 V (V),P4.8.16 V (V),P4.8.17 V (V),P4.8.18 V (V),P4.8.19 V (V),P4.8.20 V (V),P4.8.21 V (V),P4.8.22 V (V),P4.9.1 V (V),P4.9.2 V (V),P4.9.3 V (V),P4.9.19 V (V),P4.9.20 V (V),P4.9.21 V (V),P4.9.22 V (V)
10,2021-04-28,08:30:00,68.75,68.625,70.0,69.25,69.0625,69.58333333333333,71.3125,71.0625,70.625,69.375,70.0,70.83333333333333,70.41666666666667,73.5,70.58333333333333,70.625,70.75,70.96875,70.25,69.5,69.625,74.125,73.375,72.125,71.0,73.5,73.46875,73.875,73.29166666666667,73.16666666666667,72.125,72.375,73.0,71.875,73.25,74.0,73.4375,71.91666666666667,72.625,72.45833333333333,71.0,70.1875,71.29166666666667,71.25,71.875,73.25,72.625,72.0625,73.3125,73.41666666666667,73.33333333333333,75.9375,72.75,73.3125,75.875,73.375,74.28125,75.875,76.54166666666667,76.66666666666667,74.45833333333333,75.375,73.20833333333333,72.25,73.3125,73.125,73.08333333333333,71.875,73.16666666666667,73.6875,74.125,76.25,76.125,75.8125,75.0,74.625,74.625,76.5,76.58333333333333,73.875,76.16666666666667,72.875,74.125,73.41666666666667,74.45833333333333,72.125,72.20833333333333,74.0,74.0,75.1875,75.29166666666667,71.6875,74.83333333333333,73.5,71.91666666666667,74.6875,74.54166666666667,74.5,75.75,74.65625,75.5,76.5,71.54166666666667,72.5625,74.875,73.0,72.125,71.4375,73.4375,74.25,73.125,72.91666666666667,71.75,75.75,71.45833333333333,75.16666666666667,75.66666666666667,74.75,74.20833333333333,74.29166666666667,75.125,74.5,75.25,0.0,73.0625,72.1875,72.5,71.875,74.79166666666667,72.29166666666667,72.83333333333333,72.66666666666667,72.0,72.16666666666667,73.0625,71.66666666666667,72.25,73.0625,73.375,71.25,71.0625,71.875,72.91666666666667,72.3125,72.875,70.8125,72.0,71.59375,71.75,71.125,71.1875,73.375,71.625,72.875,71.70833333333333,73.04166666666667,73.125,70.75,73.5625,71.0625,70.83333333333333,71.3125,71.4375,70.75,71.25,71.1875,71.25,71.45833333333333,75.125,74.33333333333333,72.125,76.4375
11,2021-04-28,08:45:00,69.16666666666667,68.54166666666667,69.0625,69.75,69.875,69.625,70.96875,70.1875,70.75,69.125,69.3125,70.29166666666667,70.875,70.25,70.0,69.5,70.75,70.5,70.3125,68.5,69.79166666666667,74.5,72.79166666666667,72.25,72.79166666666667,77.3125,77.9375,80.5,72.9375,72.41666666666667,72.875,72.08333333333333,73.29166666666667,70.6875,72.875,74.0625,72.3125,72.66666666666667,71.4375,72.3125,71.29166666666667,70.5625,71.6875,70.83333333333333,71.95833333333333,73.625,73.5,71.625,71.58333333333333,72.75,73.91666666666667,75.5,73.0,72.20833333333333,76.1875,72.25,73.0,77.25,80.54166666666667,79.8125,75.625,77.16666666666667,73.6875,72.33333333333333,73.58333333333333,72.0625,73.91666666666667,73.91666666666667,77.83333333333333,78.625,78.15625,77.875,77.875,78.625,79.70833333333333,75.70833333333333,73.25,73.45833333333333,76.58333333333333,73.65625,80.375,73.83333333333333,74.70833333333333,74.28125,74.5,71.33333333333333,73.25,73.25,72.875,71.83333333333333,71.95833333333333,72.95833333333333,71.8125,71.20833333333333,72.20833333333333,80.08333333333333,77.75,77.08333333333333,72.95833333333333,75.375,78.375,75.25,72.125,73.71875,74.45833333333333,73.3125,73.04166666666667,71.9375,73.20833333333333,74.04166666666667,73.6875,72.95833333333333,72.875,76.40625,78.5,80.3125,73.25,75.15625,76.375,72.625,74.25,71.0,70.54166666666667,71.41666666666667,72.8125,72.0,71.5,73.25,74.54166666666667,72.5625,73.5,72.70833333333333,72.59375,71.875,73.1875,72.25,71.875,72.375,73.58333333333333,71.0,72.21875,72.20833333333333,73.08333333333333,72.71875,72.16666666666667,70.95833333333333,70.75,71.5,70.5,71.25,71.54166666666667,73.33333333333333,71.83333333333333,72.5,71.625,73.5625,72.84375,72.65625,73.125,70.875,71.09375,71.45833333333333,70.41666666666667,70.75,71.33333333333333,70.40625,70.6875,70.875,78.9375,71.75,72.875,72.29166666666667
12,2021-04-28,09:00:00,69.54166666666667,68.79166666666667,69.40625,68.3125,69.08333333333333,68.79166666666667,70.3125,70.0,69.1875,69.625,69.125,68.58333333333333,69.125,69.875,70.125,70.09375,69.29166666666667,70.25,69.16666666666667,68.79166666666667,69.9375,73.16666666666667,73.66666666666667,71.5,72.5625,72.625,72.375,71.04166666666667,72.125,72.5,71.66666666666667,71.9375,72.9375,69.5625,72.45833333333333,73.4375,72.375,72.21875,71.625,72.20833333333333,70.875,71.125,71.625,70.75,71.875,72.25,71.5,72.125,71.70833333333333,72.04166666666667,72.66666666666667,74.65625,72.875,72.75,75.29166666666667,72.79166666666667,72.375,73.91666666666667,75.0,73.4375,72.375,72.0,73.41666666666667,73.83333333333333,74.20833333333333,72.4375,74.0,74.91666666666667,75.75,73.875,73.1875,76.0625,75.0,76.4375,76.25,73.875,72.5625,73.0625,74.29166666666667,72.375,72.5625,73.58333333333333,73.08333333333333,73.8125,74.41666666666667,71.33333333333333,72.45833333333333,73.25,72.41666666666667,71.125,71.375,71.70833333333333,71.91666666666667,70.625,71.5,73.25,74.25,73.125,71.5625,75.0,72.41666666666667,73.125,71.78125,74.0,74.45833333333333,72.41666666666667,72.875,71.95833333333333,72.625,74.25,73.79166666666667,74.1875,74.625,76.25,72.0,72.5,72.3125,72.375,72.25,72.125,72.5625,71.5625,71.45833333333333,70.84375,73.25,72.08333333333333,71.0625,72.53125,74.16666666666667,71.75,72.4375,72.58333333333333,73.0,70.5,73.125,71.9375,72.375,72.375,73.125,71.4375,70.75,70.71875,73.0,71.875,71.375,70.71875,71.125,71.41666666666667,70.0,70.875,71.0625,72.625,70.3125,72.66666666666667,71.09375,71.875,72.375,71.8125,73.5,71.5,71.4375,71.5625,71.125,70.875,71.04166666666667,70.3125,71.8125,71.5625,72.70833333333333,71.71875,72.875,71.5625
13,2021-04-28,09:15:00,69.875,68.45833333333333,69.5,69.9375,68.83333333333333,69.375,72.125,69.95833333333333,69.6875,69.6875,69.1875,69.16666666666667,70.125,70.16666666666667,69.875,69.875,69.95833333333333,70.75,69.375,69.625,70.16666666666667,72.375,72.8125,73.04166666666667,71.8125,75.25,77.33333333333333,72.3125,72.66666666666667,72.91666666666667,73.0625,72.54166666666667,73.0,70.625,73.1875,73.1875,0.0,72.375,72.0,72.625,71.16666666666667,71.70833333333333,71.84375,71.53125,72.16666666666667,73.16666666666667,0.0,71.75,72.9375,72.45833333333333,72.0,74.1875,73.08333333333333,72.625,75.04166666666667,71.95833333333333,72.625,72.625,74.54166666666667,73.33333333333333,71.8125,72.6875,75.3125,77.25,75.66666666666667,74.875,72.91666666666667,71.70833333333333,74.21875,73.96875,72.70833333333333,75.5625,74.25,75.5625,76.16666666666667,73.375,73.04166666666667,73.16666666666667,74.83333333333333,72.08333333333333,75.75,73.375,73.875,74.20833333333333,74.4375,71.41666666666667,73.08333333333333,73.625,72.58333333333333,71.875,71.5,73.75,73.3125,70.9375,71.375,70.8125,74.25,71.41666666666667,71.375,76.3125,74.1875,73.1875,72.04166666666667,74.25,74.1875,73.25,72.6875,72.5625,73.0,72.625,74.6875,74.375,74.58333333333333,74.75,72.3125,72.875,72.3125,71.4375,72.8125,71.125,72.29166666666667,71.375,71.1875,70.3125,72.875,71.125,70.875,72.0,73.8125,72.4375,72.83333333333333,72.125,72.70833333333333,71.625,72.875,72.25,71.875,72.59375,73.125,71.625,71.70833333333333,70.75,72.91666666666667,72.45833333333333,71.5625,70.75,71.375,71.6875,70.79166666666667,71.29166666666667,71.20833333333333,72.79166666666667,71.0,73.0,71.83333333333333,72.875,73.16666666666667,71.375,73.625,71.125,71.78125,71.625,71.46875,72.125,71.79166666666667,70.5,70.5625,71.16666666666667,73.5,71.66666666666667,73.08333333333333,71.875
14,2021-04-28,09:30:00,69.16666666666667,71.25,70.79166666666667,70.16666666666667,70.625,69.70833333333333,72.0,70.70833333333333,69.125,70.625,69.8125,70.125,71.125,71.25,70.66666666666667,71.5,69.4375,71.45833333333333,70.4375,70.90625,69.875,72.6875,73.21875,73.375,74.04166666666667,79.5,74.08333333333333,72.1875,72.75,72.66666666666667,72.25,72.6875,73.0,71.125,73.66666666666667,74.25,73.0625,73.875,71.6875,72.75,71.6875,73.04166666666667,73.0,72.0,73.25,74.125,72.875,72.5,73.625,72.625,73.91666666666667,75.0625,73.83333333333333,73.20833333333333,70.25,73.75,74.0,74.0,75.0,73.75,72.09375,73.45833333333333,75.75,72.91666666666667,72.41666666666667,72.125,72.25,72.625,74.5,74.9375,73.25,75.4375,74.79166666666667,75.1875,75.0625,74.21875,74.3125,73.79166666666667,75.3125,72.95833333333333,75.5,73.8125,73.625,75.04166666666667,75.0,72.25,73.41666666666667,74.5,73.625,72.20833333333333,72.875,72.25,72.75,71.20833333333333,72.1875,71.95833333333333,72.375,71.83333333333333,72.45833333333333,73.41666666666667,72.54166666666667,74.33333333333333,72.0,74.6875,74.20833333333333,72.875,73.375,72.29166666666667,74.0625,76.79166666666667,75.625,77.95833333333333,73.875,75.375,72.75,73.375,72.66666666666667,72.25,73.29166666666667,72.625,72.9375,73.25,71.45833333333333,72.0,74.0625,72.5,71.91666666666667,73.20833333333333,74.4375,72.375,72.78125,72.625,73.375,72.45833333333333,73.375,72.70833333333333,72.08333333333333,72.875,73.5,70.41666666666667,71.5625,71.125,72.6875,73.54166666666667,72.125,71.625,71.79166666666667,71.4375,70.91666666666667,71.3125,72.0625,73.4375,72.08333333333333,73.875,71.625,74.0,73.0,72.0625,74.0,72.20833333333333,72.20833333333333,72.40625,70.9375,71.04166666666667,71.75,64.125,71.5,70.58333333333333,73.83333333333333,72.0625,73.66666666666667,72.75
15,2021-04-28,09:45:00,70.0,70.25,70.08333333333333,68.75,69.375,69.125,71.16666666666667,70.0,69.95833333333333,70.08333333333333,69.54166666666667,70.41666666666667,70.75,72.75,70.5,69.79166666666667,69.875,70.58333333333333,68.95833333333333,68.6875,69.25,74.91666666666667,74.5,74.08333333333333,74.16666666666667,81.25,72.3125,71.5,71.66666666666667,72.46875,71.375,72.125,73.20833333333333,71.0,72.95833333333333,72.75,71.625,71.75,71.4375,72.375,70.66666666666667,71.5,71.9375,69.83333333333333,71.95833333333333,72.375,71.875,70.75,71.6875,71.1875,72.875,71.20833333333333,71.91666666666667,72.75,66.8125,71.79166666666667,72.25,71.58333333333333,73.25,68.625,68.91666666666667,72.04166666666667,73.8125,69.0,72.33333333333333,71.125,72.33333333333333,72.66666666666667,74.5,73.9375,72.9375,74.08333333333333,73.625,75.20833333333333,69.29166666666667,73.25,72.25,72.25,75.09375,71.95833333333333,74.875,73.75,73.09375,73.25,73.125,70.70833333333333,73.4375,72.8125,72.5,71.79166666666667,71.875,71.33333333333333,70.125,71.5,71.625,71.625,69.9375,70.58333333333333,70.75,74.0,73.625,74.95833333333333,74.4375,75.875,73.125,74.5,74.1875,75.70833333333333,78.5,79.20833333333333,77.5625,81.75,71.875,73.54166666666667,72.3125,72.54166666666667,72.5625,73.1875,72.4375,71.875,71.66666666666667,71.21875,71.25,71.9375,72.5625,70.8125,70.96875,72.41666666666667,73.4375,70.75,72.625,71.875,71.4375,70.5,73.04166666666667,71.91666666666667,70.91666666666667,71.1875,75.0,70.65625,71.0,70.5,72.875,71.66666666666667,71.75,71.125,72.58333333333333,70.1875,70.75,71.25,71.625,73.08333333333333,70.16666666666667,71.625,70.25,72.45833333333333,72.70833333333333,70.45833333333333,77.25,70.375,70.8125,70.25,70.375,69.4375,71.25,69.5,70.58333333333333,71.0625,71.1875,71.54166666666667,71.33333333333333,71.40625
16,2021-04-28,10:00:00,68.20833333333333,71.71875,65.125,67.91666666666667,67.6875,67.79166666666667,69.04166666666667,68.0,71.5,67.5,71.625,69.45833333333333,68.8125,69.46875,69.08333333333333,69.84375,70.25,69.54166666666667,71.79166666666667,70.125,71.54166666666667,74.875,76.66666666666667,75.34375,74.5,74.41666666666667,72.70833333333333,74.8125,69.0625,78.54166666666667,78.75,77.9375,75.625,72.9375,75.16666666666667,72.0,68.9375,71.4375,77.16666666666667,72.4375,71.875,73.0,71.95833333333333,69.0,70.25,69.91666666666667,69.66666666666667,67.8125,69.25,70.08333333333333,71.1875,68.75,70.25,70.75,72.29166666666667,70.79166666666667,70.75,71.8125,72.66666666666667,71.375,68.20833333333333,70.45833333333333,72.625,73.4375,70.75,71.0625,71.0,72.16666666666667,70.75,75.0,70.875,74.66666666666667,71.54166666666667,72.5,72.54166666666667,71.625,70.0625,72.25,72.5,69.78125,71.4375,71.4375,73.625,75.25,72.33333333333333,69.125,72.83333333333333,73.5,72.91666666666667,68.91666666666667,75.75,76.8125,0.0,72.16666666666667,74.625,70.125,68.83333333333333,74.20833333333333,67.9375,72.5,72.875,73.70833333333333,76.0,74.04166666666667,76.5,74.8125,76.04166666666667,76.95833333333333,81.54166666666667,78.875,79.75,78.3125,70.0625,71.875,72.25,69.625,71.1875,70.91666666666667,70.375,69.5,69.875,69.125,69.6875,68.75,69.16666666666667,69.375,69.6875,70.16666666666667,71.375,69.75,70.5,70.25,70.0,68.875,70.79166666666667,70.54166666666667,71.0,71.16666666666667,70.875,75.0,70.125,69.4375,70.875,70.5,70.0625,68.4375,70.08333333333333,68.33333333333333,69.25,68.95833333333333,70.0,70.625,69.5,71.0625,70.96875,71.1875,71.0,68.9375,72.79166666666667,68.5,70.16666666666667,69.96875,69.29166666666667,68.70833333333333,68.66666666666667,71.79166666666667,68.875,68.79166666666667,71.375,69.625,0.0,69.0
17,2021-04-28,10:15:00,71.625,65.75,72.5625,71.16666666666667,67.0,67.5625,72.21875,71.04166666666667,67.91666666666667,69.375,68.0625,72.1875,70.0,67.9375,70.375,66.625,69.125,69.875,66.75,67.6875,66.6875,74.08333333333333,78.0625,76.5625,81.75,75.375,78.70833333333333,73.5,70.0625,75.91666666666667,71.45833333333333,71.84375,75.25,68.6875,78.9375,75.25,71.83333333333333,70.5,78.875,69.6875,71.79166666666667,72.6875,74.3125,69.875,68.91666666666667,73.125,69.875,69.70833333333333,68.0,71.79166666666667,71.79166666666667,72.54166666666667,70.125,71.08333333333333,72.3125,70.125,70.5,70.375,71.875,71.91666666666667,68.25,71.54166666666667,72.25,71.1875,68.66666666666667,68.75,70.58333333333333,71.0625,72.16666666666667,70.625,73.66666666666667,72.5,74.125,74.41666666666667,66.3125,74.66666666666667,71.6875,74.875,72.28125,0.0,73.375,73.54166666666667,65.33333333333333,71.875,75.9375,71.70833333333333,72.78125,72.08333333333333,72.66666666666667,73.375,74.45833333333333,72.5,73.33333333333333,71.25,73.875,80.625,73.125,76.25,72.625,74.5,71.625,74.75,78.375,77.95833333333333,77.04166666666667,75.375,76.0,80.58333333333333,79.125,80.1875,73.0,70.95833333333333,74.5625,73.375,77.0,70.45833333333333,72.875,73.45833333333333,75.5,73.8125,71.45833333333333,70.3125,69.20833333333333,69.79166666666667,71.20833333333333,67.875,70.16666666666667,71.91666666666667,68.25,70.45833333333333,72.08333333333333,71.625,70.45833333333333,71.5625,71.25,72.125,71.1875,67.16666666666667,72.625,73.625,68.625,70.08333333333333,65.125,71.375,71.3125,70.0625,72.25,70.75,69.875,71.40625,70.0,70.0,68.8125,70.6875,71.875,70.08333333333333,72.0625,72.625,77.5625,70.8125,73.625,74.75,70.54166666666667,67.0,75.45833333333333,70.0625,74.33333333333333,74.41666666666667,75.66666666666667,69.75,71.125,72.33333333333333
18,2021-04-28,10:30:00,67.75,65.875,67.08333333333333,66.0,66.33333333333333,71.25,67.4375,67.95833333333333,68.29166666666667,66.625,70.375,67.16666666666667,69.20833333333333,68.1875,67.75,67.9375,67.5,68.58333333333333,68.20833333333333,67.45833333333333,69.41666666666667,74.625,74.08333333333333,73.25,75.3125,72.375,73.70833333333333,72.4375,72.04166666666667,73.0625,74.5,0.0,71.0,71.6875,73.1875,70.96875,74.45833333333333,72.125,69.875,71.95833333333333,73.3125,72.1875,74.25,68.625,71.75,71.5,71.04166666666667,69.58333333333333,70.04166666666667,71.04166666666667,70.91666666666667,72.29166666666667,71.25,71.1875,74.09375,70.04166666666667,74.375,72.5,73.1875,71.90625,72.5,72.125,72.9375,69.0,73.70833333333333,69.25,72.8125,68.625,72.91666666666667,75.20833333333333,72.0,75.5,74.0,71.79166666666667,64.83333333333333,72.6875,69.83333333333333,72.33333333333333,72.8125,75.54166666666667,73.0625,71.04166666666667,72.95833333333333,71.875,74.79166666666667,70.03125,69.6875,71.125,70.79166666666667,69.04166666666667,71.5625,69.6875,73.95833333333333,71.54166666666667,69.58333333333333,71.70833333333333,73.75,72.16666666666667,70.125,74.625,75.66666666666667,77.6875,75.0625,75.70833333333333,76.58333333333333,76.0,78.75,78.6875,71.125,74.29166666666667,75.04166666666667,73.125,72.5,73.1875,72.59375,71.0,70.625,71.79166666666667,70.79166666666667,72.08333333333333,71.20833333333333,69.70833333333333,71.66666666666667,73.875,70.83333333333333,70.0,70.5,70.45833333333333,71.875,73.29166666666667,70.75,74.4375,69.9375,71.0625,70.9375,71.5625,69.25,70.5625,71.41666666666667,69.0,69.1875,70.45833333333333,72.125,70.5,69.375,69.25,0.0,68.625,71.3125,70.875,71.66666666666667,70.6875,69.0625,70.5,71.125,71.125,73.375,72.8125,71.0,69.70833333333333,72.6875,71.875,72.25,72.29166666666667,71.125,72.125,68.75,68.875,72.84375,72.40625,77.5625,74.25
19,2021-04-28,10:45:00,67.625,66.20833333333333,66.5,0.0,66.83333333333333,67.58333333333333,68.375,67.08333333333333,69.8125,68.25,71.33333333333333,69.40625,68.125,70.25,68.16666666666667,68.0625,68.1875,68.75,70.79166666666667,70.875,68.16666666666667,72.125,72.875,70.5,73.75,0.0,70.875,72.375,70.75,72.3125,73.0625,69.75,73.16666666666667,69.875,72.375,71.45833333333333,71.5,70.5625,72.625,70.3125,69.75,69.125,70.5,69.75,72.09375,72.375,70.125,71.91666666666667,73.4375,71.625,71.45833333333333,72.9375,71.25,73.41666666666667,0.0,70.54166666666667,71.70833333333333,73.70833333333333,74.0625,71.125,72.3125,71.25,72.25,69.25,70.375,74.3125,68.875,69.0625,73.5,75.8125,71.83333333333333,73.375,73.125,74.83333333333333,57.59375,70.16666666666667,72.09375,70.0,74.25,73.8125,72.125,71.75,72.0,71.125,72.41666666666667,68.875,71.0625,71.3125,73.8125,71.08333333333333,68.75,71.66666666666667,70.75,69.04166666666667,69.375,70.08333333333333,69.8125,70.625,69.29166666666667,72.875,75.25,76.0625,73.625,75.5625,78.375,76.5,78.9375,71.375,74.70833333333333,73.4375,73.5,71.5,75.84375,74.125,71.125,71.75,71.25,73.70833333333333,71.25,70.8125,71.25,70.375,70.0,70.58333333333333,71.375,69.70833333333333,70.8125,71.0625,74.16666666666667,71.0625,71.95833333333333,71.5,72.59375,70.375,71.0625,72.54166666666667,72.04166666666667,70.375,72.9375,70.16666666666667,70.0,70.0,70.9375,70.125,69.91666666666667,69.875,0.0,69.625,69.75,73.3125,71.1875,71.625,69.5,70.4375,70.75,72.54166666666667,70.625,69.625,71.625,69.6875,69.375,69.20833333333333,70.20833333333333,68.6875,70.45833333333333,69.70833333333333,70.3125,68.41666666666667,71.875,70.58333333333333,74.5,74.9375
20,2021-04-28,11:00:00,67.33333333333333,66.04166666666667,66.5625,66.25,65.875,67.91666666666667,68.33333333333333,68.28125,67.375,67.75,67.45833333333333,67.625,67.5,68.0625,67.79166666666667,67.25,67.29166666666667,68.0,68.0625,67.5,68.16666666666667,73.0625,73.96875,73.25,72.625,72.9375,72.54166666666667,71.04166666666667,71.41666666666667,69.75,69.75,70.0,72.5,71.25,71.0,71.625,71.6875,72.03125,69.70833333333333,70.54166666666667,69.58333333333333,69.40625,71.0625,69.58333333333333,70.3125,70.625,70.25,69.5,70.08333333333333,71.5,71.66666666666667,72.875,71.45833333333333,71.20833333333333,73.79166666666667,70.95833333333333,71.375,71.5,73.4375,72.0,69.41666666666667,70.83333333333333,72.5,70.375,72.25,70.125,69.20833333333333,68.75,72.91666666666667,71.66666666666667,70.66666666666667,73.04166666666667,71.83333333333333,72.0,57.5625,71.66666666666667,69.625,70.70833333333333,72.90625,70.4375,72.70833333333333,71.79166666666667,72.0,71.625,71.95833333333333,69.0,71.0625,72.125,71.45833333333333,69.65625,69.625,70.0,70.75,69.6875,70.625,70.04166666666667,72.04166666666667,70.79166666666667,69.75,73.625,74.29166666666667,76.1875,73.5,75.625,76.25,0.0,72.0,70.95833333333333,71.375,73.4375,73.5,73.8125,0.0,73.25,72.0,72.21875,73.6875,71.25,71.375,70.83333333333333,70.625,70.25,70.41666666666667,70.1875,70.75,70.33333333333333,70.0625,71.25,0.0,70.41666666666667,71.25,71.375,70.625,70.03125,70.79166666666667,69.75,69.75,69.84375,71.5,69.5625,69.8125,69.45833333333333,71.125,70.08333333333333,70.625,69.83333333333333,69.71875,69.46875,69.41666666666667,70.21875,70.8125,71.5,68.8125,70.4375,70.875,70.3125,72.8125,69.95833333333333,72.375,69.3125,70.125,69.25,69.25,68.83333333333333,70.28125,69.25,68.875,68.75,72.5,70.375,71.5625,71.375
21,2021-04-28,11:15:00,67.6875,67.4375,67.6875,68.20833333333333,68.0,67.66666666666667,69.08333333333333,68.70833333333333,68.58333333333333,68.9375,68.65625,68.375,69.33333333333333,69.8125,69.375,69.5,68.54166666666667,69.66666666666667,69.8125,68.25,68.625,73.0625,73.9375,70.625,70.8125,73.20833333333333,71.84375,71.4375,72.08333333333333,70.79166666666667,70.91666666666667,70.4375,72.91666666666667,69.875,71.0,72.33333333333333,72.33333333333333,72.75,71.58333333333333,71.83333333333333,70.375,70.375,72.125,70.0,70.83333333333333,71.625,71.40625,70.20833333333333,70.95833333333333,71.45833333333333,72.0,73.3125,71.83333333333333,72.08333333333333,73.75,70.5625,72.125,72.25,73.5,72.58333333333333,69.875,71.20833333333333,72.75,70.625,72.33333333333333,70.1875,70.58333333333333,69.4375,73.34375,72.125,71.6875,73.66666666666667,72.53125,73.25,58.458333333333336,71.625,70.875,72.375,73.5625,71.20833333333333,72.75,72.16666666666667,72.20833333333333,72.5,73.1875,70.54166666666667,71.875,73.0,71.66666666666667,71.125,0.0,71.04166666666667,71.375,69.1875,71.4375,69.6875,70.9375,70.75,70.5625,71.8125,73.29166666666667,73.33333333333333,71.95833333333333,74.125,73.95833333333333,71.375,70.875,70.79166666666667,72.83333333333333,73.6875,73.625,71.375,72.0,74.125,72.78125,72.4375,71.66666666666667,70.875,71.45833333333333,71.21875,71.0,70.625,70.25,70.20833333333333,71.41666666666667,70.375,71.125,70.875,72.125,71.125,71.75,72.25,71.09375,71.5,71.4375,70.3125,70.70833333333333,70.625,72.25,70.25,70.08333333333333,70.4375,71.54166666666667,71.45833333333333,70.20833333333333,70.54166666666667,70.75,70.125,70.41666666666667,70.79166666666667,70.625,72.08333333333333,70.1875,71.20833333333333,71.0,71.125,72.375,71.375,73.16666666666667,70.125,70.5,71.5625,70.95833333333333,69.54166666666667,71.375,0.0,69.5,69.66666666666667,72.75,70.70833333333333,71.75,71.0
