,Data,Hora,OP1.1.1 I (A),OP1.1.2 I (A),OP1.1.3 I (A),OP1.1.4 I (A),OP1.1.5 I (A),OP1.1.6 I (A),OP1.1.7 I (A),OP1.1.8 I (A),OP1.1.9 I (A),OP1.1.10 I (A),OP1.1.11 I (A),OP1.1.12 I (A),OP1.1.13 I (A),OP1.1.14 I (A),OP1.1.16 I (A),OP1.2.1 I (A),OP1.2.2 I (A),OP1.2.3 I (A),OP1.2.4 I (A),OP1.2.5 I (A),OP1.2.6 I (A),OP1.2.7 I (A),OP1.2.8 I (A),OP1.2.9 I (A),OP1.2.10 I (A),OP1.2.11 I (A),OP1.2.12 I (A),OP1.2.13 I (A),OP1.2.14 I (A),OP1.2.15 I (A),OP1.2.16 I (A),OP1.3.1 I (A),OP1.3.2 I (A),OP1.3.4 I (A),OP1.3.5 I (A),OP1.3.6 I (A),OP1.3.7 I (A),OP1.3.8 I (A),OP1.3.9 I (A),OP1.3.10 I (A),OP1.3.11 I (A),OP1.3.12 I (A),OP1.3.13 I (A),OP1.3.14 I (A),OP1.3.15 I (A),OP1.3.16 I (A)
0,2021-09-06,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-09-06,06:15:00,0.0,0.0,0.0,0.0,0.0,0.0013428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020916666666666666,0.0,0.0035250000000000004,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015363636363636364,0.0,0.0,0.0,0.0,0.0
2,2021-09-06,06:30:00,0.0667,0.1313,0.08543333333333332,0.21875,0.125,0.05878,0.1688,0.01875,0.18746666666666667,0.125,0.15315,0.22815,0.12815,0.075,0.0844,0.16874999999999998,0.12190000000000001,0.0875,0.049999999999999996,0.0675,0.03753333333333333,0.014075,0.0,0.03502,0.1469,0.14065,0.13125,0.14166666666666666,0.075,0.025,0.1469,0.00315,0.075,0.0969,0.07815000000000001,0.21873333333333334,0.021900000000000003,0.15416666666666667,0.08595,0.0844,0.07252,0.21873333333333334,0.07083333333333333,0.0813,0.1979,0.0719
3,2021-09-06,06:45:00,0.2969,0.35836666666666667,0.2875,0.39065,0.33956666666666663,0.325,0.30625,0.39380000000000004,0.3979333333333333,0.345325,0.33125,0.3469,0.34535,0.270325,0.24793333333333334,0.31875,0.30935,0.24380000000000002,0.24373333333333336,0.26565,0.2375,0.2531,0.16666666666666666,0.2604,0.39530000000000004,0.26249999999999996,0.3187,0.33440000000000003,0.2563,0.13125,0.31670000000000004,0.2125,0.30625,0.35836666666666667,0.32032499999999997,0.4,0.35157499999999997,0.39796666666666664,0.35000000000000003,0.310925,0.2562333333333333,0.40315,0.2521,0.2646,0.30315000000000003,0.2625
4,2021-09-06,07:00:00,0.5771000000000001,0.55,0.5266,0.725,0.5688,0.6500333333333334,0.5031,0.5625333333333333,0.6438,0.62815,0.543775,0.6271333333333334,0.6458666666666667,0.6344000000000001,0.4594,0.5468999999999999,0.6041666666666666,0.4479333333333333,0.45625000000000004,0.49375,0.4895666666666667,0.38749999999999996,0.4458666666666667,0.5354333333333333,0.70625,0.4521,0.6625,0.49219999999999997,0.4375,0.31043333333333334,0.5625333333333334,0.4375,0.4625,0.6333666666666667,0.4906,0.6594,0.6208666666666667,0.6625,0.50315,0.5186999999999999,0.5,0.5792,0.5000333333333333,0.4688,0.46875,0.4854333333333334
5,2021-09-06,07:15:00,0.5375000000000001,0.6250333333333334,0.5104333333333333,0.6187666666666667,0.5969,0.6104333333333334,0.5859500000000001,0.4313,0.6312333333333334,0.5750500000000001,0.5813,0.6125,0.62815,0.4937333333333333,0.5344,0.55315,0.5771333333333333,0.46459999999999996,0.5499999999999999,0.5797,0.5312666666666667,0.5208666666666667,0.43746666666666667,0.54375,0.69685,0.5604333333333333,0.5854333333333334,0.5594,0.46249999999999997,0.3541666666666667,0.6125,0.49219999999999997,0.6250333333333334,0.5812666666666667,0.5291666666666667,0.7188,0.55625,0.6354333333333333,0.5520999999999999,0.6031500000000001,0.49169999999999997,0.7104333333333334,0.47503333333333336,0.50315,0.5562666666666667,0.5104333333333334
6,2021-09-06,07:30:00,0.4844,0.0,0.5562666666666667,0.6916666666666668,0.6219,0.7792,0.75315,0.6729333333333334,0.5520999999999999,0.5375333333333333,0.6328,0.5896,0.737525,0.575,0.5396,0.6187333333333332,0.55625,0.5406500000000001,0.523475,0.65315,0.5583666666666667,0.7437666666666667,0.5854333333333334,0.587525,0.6374666666666666,0.5062666666666666,0.65315,0.5187333333333334,0.5667,0.45315,0.6396000000000001,0.5187333333333334,0.6188,0.75315,0.5167,0.7562666666666665,0.615675,0.6958333333333333,0.5468999999999999,0.6479333333333334,0.6708333333333334,0.65315,0.5708333333333334,0.5042,0.5703,0.6083333333333333
7,2021-09-06,07:45:00,1.5979,1.1343999999999999,1.7875,1.13755,1.4458666666666666,1.6937666666666669,1.1875499999999999,1.6854333333333333,1.1354333333333333,1.0792,1.0875,1.5672000000000001,1.1343999999999999,1.4145666666666667,0.99375,1.6,1.35625,1.4291999999999998,1.3479333333333334,1.2969,1.1844000000000001,1.1375,0.8938,1.09375,1.0906500000000001,0.9906250000000001,1.1188,1.0604333333333333,0.9187666666666666,0.6656500000000001,1.4344000000000001,1.5583333333333336,1.2021333333333333,1.6146,1.1125,1.1688,1.90315,1.8958333333333333,1.6312666666666666,1.3625,0.9937999999999999,1.4146,1.06565,0.9917000000000001,0.9062,1.6395666666666668
8,2021-09-06,08:00:00,2.79375,2.9729333333333336,3.06875,2.8016000000000005,2.6646,2.7604333333333333,2.5062666666666664,2.5313,2.3437666666666668,2.48125,2.362525,2.162533333333333,2.372933333333333,2.2,2.704166666666667,2.70625,2.2354333333333334,2.7625,2.3979666666666666,2.0604333333333336,2.6156,2.65,2.4562999999999997,2.20315,1.709425,1.5000333333333333,2.4297,2.435975,1.3344,1.1562666666666666,2.4708333333333337,3.0219,2.732825,2.9406499999999998,2.698475,2.7479333333333336,2.57815,2.90315,2.56875,2.606266666666667,1.5521,3.0541666666666667,1.7,1.4187666666666667,1.4172,3.09065
9,2021-09-06,08:15:00,1.379725,1.4791666666666667,1.3843999999999999,1.4917,1.41565,1.4344000000000001,1.3729333333333333,1.32815,1.4969000000000001,1.4844,1.4354666666666667,1.4938,1.54845,1.4219,1.3896,1.4484499999999998,1.4031500000000001,1.4641,1.3125,1.32505,1.4166999999999998,1.3729333333333333,1.2854333333333334,1.4562666666666668,1.5354333333333334,1.3563,1.4458333333333335,1.45,1.2750333333333332,1.05315,1.325,1.3250333333333335,1.4562666666666668,1.4719000000000002,1.3458333333333332,1.5645999999999998,1.415625,1.4687666666666666,1.3625,1.4458333333333335,1.3229333333333333,1.5062666666666666,1.3521,1.325,1.258333333333333,1.39845
10,2021-09-06,08:30:00,1.3479333333333334,1.4729333333333334,1.3458666666666668,1.4625333333333332,1.450025,1.4125,1.35315,1.3375333333333332,1.5281500000000001,1.4791999999999998,1.39065,1.5297,1.5042,1.4062666666666666,1.4047,1.4604333333333333,1.4344000000000001,1.375,1.370866666666667,1.4353999999999998,1.3499999999999999,1.414075,1.3146000000000002,1.5041666666666667,1.5438,1.3562666666666667,1.4667000000000001,1.45315,1.3083666666666667,1.0541666666666667,1.4354333333333333,1.2833666666666668,1.4062,1.5271,1.3771333333333333,1.525,1.4125,1.3938,1.3541999999999998,1.4219,1.3666666666666665,1.5229333333333335,1.36565,1.30625,1.25,1.3854333333333333
