,Data,Hora,OP1.1.1 V (V),OP1.1.2 V (V),OP1.1.3 V (V),OP1.1.4 V (V),OP1.1.5 V (V),OP1.1.6 V (V),OP1.1.7 V (V),OP1.1.8 V (V),OP1.1.9 V (V),OP1.1.10 V (V),OP1.1.11 V (V),OP1.1.12 V (V),OP1.1.13 V (V),OP1.1.14 V (V),OP1.1.15 V (V),OP1.1.16 V (V),OP1.2.1 V (V),OP1.2.2 V (V),OP1.2.3 V (V),OP1.2.4 V (V),OP1.2.5 V (V),OP1.2.6 V (V),OP1.2.7 V (V),OP1.2.8 V (V),OP1.2.9 V (V),OP1.2.10 V (V),OP1.2.11 V (V),OP1.2.12 V (V),OP1.2.14 V (V),OP1.2.15 V (V),OP1.2.16 V (V),OP1.3.1 V (V),OP1.3.2 V (V),OP1.3.3 V (V),OP1.3.4 V (V),OP1.3.5 V (V),OP1.3.6 V (V),OP1.3.7 V (V),OP1.3.8 V (V),OP1.3.9 V (V),OP1.3.10 V (V),OP1.3.11 V (V),OP1.3.12 V (V),OP1.3.13 V (V),OP1.3.14 V (V),OP1.3.15 V (V),OP1.3.16 V (V)
0,2021-03-30,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-03-30,06:15:00,46.125,47.625,51.583333333333336,50.666666666666664,51.0,51.5,55.875,61.291666666666664,39.875,38.0625,42.791666666666664,39.958333333333336,43.4375,40.65625,40.9375,40.6875,47.0,46.708333333333336,47.625,47.3125,48.03125,46.5,48.5625,45.916666666666664,48.71875,46.375,45.3125,47.9375,44.416666666666664,42.78125,47.75,33.0625,45.625,41.583333333333336,45.5,47.208333333333336,45.166666666666664,60.5,61.4375,81.04166666666667,41.708333333333336,37.916666666666664,66.58333333333333,49.125,31.25,35.625,40.291666666666664
2,2021-03-30,06:30:00,36.916666666666664,59.1875,77.375,68.58333333333333,71.0,73.1875,78.29166666666667,78.875,26.6875,28.75,26.15625,27.5625,28.1875,26.0625,27.0,28.708333333333332,51.0625,49.541666666666664,45.0,50.0,46.1875,51.59375,46.71875,48.25,51.6875,41.1875,39.25,52.916666666666664,33.875,30.5625,52.125,52.5,42.84375,61.416666666666664,57.0,55.458333333333336,56.5,59.75,58.03125,58.041666666666664,24.375,19.958333333333332,57.291666666666664,59.958333333333336,17.958333333333332,16.0,43.25
3,2021-03-30,06:45:00,62.125,62.125,66.09375,68.29166666666667,64.20833333333333,63.75,64.5625,65.15625,30.875,28.666666666666668,26.4375,29.25,30.75,27.208333333333332,25.28125,31.166666666666668,51.875,54.208333333333336,50.625,51.53125,52.458333333333336,57.3125,55.0,52.5,53.958333333333336,27.75,25.25,55.083333333333336,24.0625,22.875,57.125,52.625,54.541666666666664,58.666666666666664,54.958333333333336,54.041666666666664,55.75,57.4375,56.1875,56.208333333333336,38.90625,15.125,55.75,58.0,13.041666666666666,13.3125,53.25
4,2021-03-30,07:00:00,58.875,59.5625,61.416666666666664,60.9375,60.625,60.791666666666664,60.833333333333336,60.125,35.375,33.083333333333336,31.4375,33.875,34.666666666666664,33.0625,34.083333333333336,35.375,52.375,54.875,53.041666666666664,51.625,53.541666666666664,57.25,0.0,53.625,54.666666666666664,35.625,21.333333333333332,55.875,17.5625,19.125,57.59375,52.166666666666664,54.375,57.3125,54.4375,53.5625,54.708333333333336,55.8125,55.458333333333336,55.71875,53.791666666666664,12.5,55.125,56.458333333333336,14.1875,12.1875,53.041666666666664
5,2021-03-30,07:15:00,56.333333333333336,57.34375,59.291666666666664,60.3125,58.5,58.0,58.083333333333336,58.791666666666664,37.0,35.291666666666664,33.291666666666664,35.5625,36.9375,34.958333333333336,35.125,36.375,53.3125,54.875,53.5625,53.5,54.208333333333336,56.8125,55.75,53.8125,54.75,45.5625,14.8125,56.041666666666664,13.791666666666666,13.5,57.0,52.916666666666664,54.6875,57.041666666666664,54.791666666666664,54.291666666666664,54.875,56.34375,56.166666666666664,56.0,54.625,13.291666666666666,55.8125,57.125,9.916666666666666,8.916666666666666,53.625
6,2021-03-30,07:30:00,54.6875,54.75,56.458333333333336,57.5,56.458333333333336,56.083333333333336,55.958333333333336,56.458333333333336,39.083333333333336,37.75,36.1875,37.458333333333336,38.8125,37.75,38.0,38.666666666666664,53.59375,55.166666666666664,54.03125,53.84375,0.0,56.90625,55.791666666666664,54.1875,55.166666666666664,52.75,12.0,56.15625,11.25,10.541666666666666,56.9375,52.0,53.666666666666664,55.708333333333336,53.583333333333336,53.208333333333336,53.625,55.1875,54.958333333333336,54.833333333333336,53.4375,28.0625,54.5625,55.5625,8.5,7.5,52.84375
7,2021-03-30,07:45:00,53.125,53.4375,54.666666666666664,55.9375,54.125,54.416666666666664,54.1875,54.625,40.125,38.6875,37.666666666666664,39.25,40.125,39.0625,39.541666666666664,40.375,53.375,55.0,53.9375,53.666666666666664,54.208333333333336,56.375,55.125,54.25,55.416666666666664,53.0,16.583333333333332,55.8125,9.583333333333334,9.041666666666666,56.375,51.1875,52.8125,54.375,52.5,52.333333333333336,52.5,53.833333333333336,53.75,53.666666666666664,52.041666666666664,45.541666666666664,53.1875,54.0,7.5625,6.958333333333333,51.875
8,2021-03-30,08:00:00,51.958333333333336,52.583333333333336,53.25,54.0,52.833333333333336,53.0,52.9375,53.0,41.46875,40.1875,39.791666666666664,40.8125,41.416666666666664,40.4375,40.875,41.4375,52.666666666666664,53.708333333333336,53.333333333333336,53.0,53.3125,54.958333333333336,54.041666666666664,53.375,54.541666666666664,52.333333333333336,32.458333333333336,54.791666666666664,9.791666666666666,9.0,54.6875,51.34375,52.6875,53.875,52.375,52.0,52.333333333333336,53.458333333333336,53.375,53.333333333333336,51.541666666666664,51.75,52.75,53.375,7.916666666666667,7.25,51.75
9,2021-03-30,08:15:00,50.5625,50.59375,50.916666666666664,51.708333333333336,51.166666666666664,50.708333333333336,50.458333333333336,51.3125,43.0,41.791666666666664,42.416666666666664,42.208333333333336,42.8125,42.458333333333336,42.25,43.0,50.625,51.25,50.833333333333336,49.958333333333336,51.375,53.0,50.625,51.208333333333336,51.90625,49.875,42.375,52.0625,21.0625,23.0,51.0,49.875,50.90625,50.666666666666664,50.625,49.6875,49.333333333333336,50.791666666666664,51.0,50.791666666666664,49.75,50.541666666666664,50.75,50.708333333333336,34.75,23.9375,50.416666666666664
