,Data,Hora,P3.1.1 V (V),P3.1.2 V (V),P3.1.3 V (V),P3.1.4 V (V),P3.1.5 V (V),P3.1.6 V (V),P3.1.7 V (V),P3.1.8 V (V),P3.1.9 V (V),P3.1.10 V (V),P3.1.11 V (V),P3.1.12 V (V),P3.1.13 V (V),P3.1.14 V (V),P3.1.15 V (V),P3.1.16 V (V),P3.2.1 V (V),P3.2.2 V (V),P3.2.3 V (V),P3.2.4 V (V),P3.2.5 V (V),P3.2.6 V (V),P3.2.7 V (V),P3.2.8 V (V),P3.2.9 V (V),P3.2.10 V (V),P3.2.11 V (V),P3.2.12 V (V),P3.2.13 V (V),P3.2.14 V (V),P3.2.15 V (V),P3.2.16 V (V),P3.3.1 V (V),P3.3.2 V (V),P3.3.3 V (V),P3.3.4 V (V),P3.3.5 V (V),P3.3.6 V (V),P3.3.7 V (V),P3.3.8 V (V),P3.3.9 V (V),P3.3.10 V (V),P3.3.11 V (V),P3.3.12 V (V),P3.3.13 V (V),P3.3.14 V (V),P3.3.15 V (V),P3.3.16 V (V),P3.4.1 V (V),P3.4.2 V (V),P3.4.3 V (V),P3.4.4 V (V),P3.4.5 V (V),P3.4.7 V (V),P3.4.8 V (V),P3.4.9 V (V),P3.4.10 V (V),P3.4.11 V (V),P3.4.12 V (V),P3.4.13 V (V),P3.4.14 V (V),P3.4.15 V (V),P3.4.16 V (V),P3.5.1 V (V),P3.5.2 V (V),P3.5.3 V (V),P3.5.4 V (V),P3.5.5 V (V),P3.5.6 V (V),P3.5.7 V (V),P3.5.8 V (V),P3.5.9 V (V),P3.5.10 V (V),P3.5.11 V (V),P3.5.12 V (V),P3.5.13 V (V),P3.5.14 V (V),P3.5.15 V (V),P3.5.16 V (V),P3.6.1 V (V),P3.6.2 V (V),P3.6.3 V (V),P3.6.4 V (V),P3.6.5 V (V),P3.6.6 V (V),P3.6.7 V (V),P3.6.8 V (V),P3.6.9 V (V),P3.6.11 V (V),P3.6.12 V (V),P3.6.13 V (V),P3.6.14 V (V),P3.6.15 V (V),P3.6.16 V (V),P3.7.1 V (V),P3.7.2 V (V),P3.7.3 V (V),P3.7.4 V (V),P3.7.5 V (V),P3.7.6 V (V),P3.7.7 V (V),P3.7.8 V (V),P3.7.9 V (V),P3.7.10 V (V),P3.7.11 V (V),P3.7.12 V (V),P3.7.13 V (V),P3.7.14 V (V),P3.7.15 V (V),P3.7.16 V (V),P3.8.1 V (V),P3.8.2 V (V),P3.8.3 V (V),P3.8.4 V (V),P3.8.5 V (V),P3.8.6 V (V),P3.8.7 V (V),P3.8.8 V (V),P3.8.9 V (V),P3.8.10 V (V),P3.8.11 V (V),P3.8.12 V (V),P3.8.14 V (V),P3.8.15 V (V),P3.8.16 V (V)
0,2021-03-30,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-03-30,06:15:00,66.33333333333333,68.79166666666667,62.1875,66.83333333333333,68.1875,65.70833333333333,69.41666666666667,66.46875,65.125,67.75,67.0,63.083333333333336,64.20833333333333,66.125,63.75,62.833333333333336,66.20833333333333,66.33333333333333,68.5625,69.625,66.75,68.16666666666667,66.70833333333333,67.29166666666667,65.16666666666667,67.125,66.4375,66.375,66.16666666666667,64.3125,60.833333333333336,62.75,65.6875,64.75,67.75,66.84375,66.83333333333333,66.54166666666667,56.25,65.4375,65.58333333333333,64.5,65.625,66.70833333333333,65.9375,66.08333333333333,62.958333333333336,63.25,67.25,66.125,68.0,70.0,67.20833333333333,65.95833333333333,64.875,67.5625,67.58333333333333,69.0,65.66666666666667,67.71875,67.125,68.0,67.16666666666667,69.125,67.91666666666667,64.08333333333333,69.41666666666667,67.04166666666667,65.53125,67.25,60.4375,65.95833333333333,66.875,65.25,67.25,65.65625,68.625,66.20833333333333,68.54166666666667,66.125,69.75,64.375,63.0625,68.4375,67.125,66.45833333333333,62.541666666666664,67.6875,66.1875,64.625,69.16666666666667,63.75,69.33333333333333,69.5625,69.20833333333333,68.91666666666667,69.625,68.95833333333333,66.0,66.95833333333333,66.5625,65.29166666666667,64.5,64.28125,67.29166666666667,67.04166666666667,66.79166666666667,68.125,65.6875,55.208333333333336,65.375,65.04166666666667,64.375,62.458333333333336,65.0,63.6875,66.75,63.28125,60.9375,63.458333333333336,64.83333333333333,62.083333333333336,66.0625,59.458333333333336,60.791666666666664
2,2021-03-30,06:30:00,72.08333333333333,70.25,67.6875,73.875,71.75,72.70833333333333,73.95833333333333,71.0,69.75,70.8125,69.625,67.91666666666667,68.0,70.5,69.08333333333333,68.54166666666667,72.875,71.125,71.0,70.83333333333333,70.83333333333333,70.6875,70.79166666666667,71.125,69.5,70.625,69.5,69.33333333333333,69.20833333333333,68.125,67.96875,69.5,71.09375,72.58333333333333,70.16666666666667,70.91666666666667,70.45833333333333,70.33333333333333,57.59375,70.20833333333333,69.625,69.625,69.6875,70.125,69.75,70.8125,71.3125,69.6875,71.29166666666667,72.25,76.79166666666667,70.875,72.29166666666667,70.66666666666667,73.25,74.125,74.5625,71.0625,70.875,68.875,71.625,70.25,67.9375,71.0,70.75,69.875,71.5625,69.95833333333333,69.375,73.375,72.91666666666667,75.45833333333333,75.0,70.0,69.75,69.41666666666667,70.58333333333333,69.5,69.79166666666667,69.45833333333333,70.0,68.125,70.33333333333333,70.9375,69.1875,74.125,72.625,72.41666666666667,70.6875,69.0,70.95833333333333,68.96875,71.58333333333333,71.875,71.33333333333333,71.54166666666667,71.04166666666667,69.75,69.08333333333333,70.125,74.84375,73.58333333333333,71.04166666666667,72.0,71.0,70.79166666666667,69.29166666666667,70.66666666666667,68.875,57.958333333333336,65.75,69.875,66.79166666666667,67.4375,66.0,67.875,67.41666666666667,67.04166666666667,65.08333333333333,66.70833333333333,66.54166666666667,66.25,67.125,66.625,67.875
3,2021-03-30,06:45:00,76.3125,73.95833333333333,74.75,71.4375,71.79166666666667,79.0,71.5625,72.5,70.0625,71.58333333333333,70.8125,69.9375,70.1875,70.0625,69.5,69.1875,76.25,75.0625,71.6875,71.59375,71.75,70.8125,71.4375,71.45833333333333,69.9375,69.66666666666667,70.4375,70.54166666666667,0.0,69.70833333333333,69.5,69.6875,74.75,75.0625,70.41666666666667,71.125,71.6875,72.16666666666667,58.5,71.1875,70.3125,70.75,70.625,71.0625,71.125,70.875,70.625,70.25,70.79166666666667,72.04166666666667,59.25,71.5,71.6875,71.625,73.9375,74.125,73.16666666666667,72.16666666666667,70.5,70.625,72.08333333333333,72.54166666666667,69.66666666666667,71.625,70.16666666666667,69.625,72.25,70.91666666666667,70.125,71.0,73.375,73.375,73.20833333333333,70.79166666666667,70.5625,71.625,70.875,69.8125,71.125,70.1875,70.125,70.83333333333333,70.125,71.34375,71.20833333333333,74.65625,72.96875,73.58333333333333,71.75,71.08333333333333,70.54166666666667,70.33333333333333,71.75,0.0,71.54166666666667,71.125,71.66666666666667,71.4375,69.66666666666667,71.875,73.875,76.54166666666667,75.53125,74.9375,71.4375,71.8125,69.75,71.54166666666667,71.625,58.25,68.0,71.66666666666667,68.875,69.125,69.95833333333333,69.54166666666667,69.1875,69.45833333333333,68.625,68.625,69.65625,69.625,68.91666666666667,70.29166666666667,68.54166666666667
4,2021-03-30,07:00:00,76.66666666666667,77.0625,78.375,71.70833333333333,70.91666666666667,71.375,72.25,71.20833333333333,70.5,71.5,71.125,71.125,69.79166666666667,69.125,70.6875,71.66666666666667,78.375,77.70833333333333,71.20833333333333,69.875,71.0,71.45833333333333,71.875,70.6875,70.75,70.5625,70.5625,70.79166666666667,70.84375,69.6875,70.95833333333333,71.5,77.5625,76.875,69.41666666666667,70.58333333333333,70.70833333333333,71.58333333333333,58.5625,70.625,70.0,70.5,71.53125,72.16666666666667,69.375,70.9375,70.25,70.79166666666667,71.91666666666667,71.79166666666667,72.78125,72.1875,71.1875,75.54166666666667,71.25,71.84375,70.84375,70.95833333333333,70.66666666666667,70.5625,72.08333333333333,71.33333333333333,69.875,71.96875,71.1875,70.125,70.95833333333333,69.875,69.9375,70.5625,70.20833333333333,72.03125,72.0,70.0,70.66666666666667,69.875,70.75,70.04166666666667,70.125,71.0,70.41666666666667,70.5,70.0625,70.41666666666667,69.45833333333333,70.625,69.83333333333333,70.625,70.875,71.16666666666667,70.75,69.875,70.65625,71.71875,71.3125,70.79166666666667,71.33333333333333,70.3125,69.3125,70.84375,70.79166666666667,70.25,75.625,77.1875,70.96875,71.3125,69.5,70.5625,70.33333333333333,59.25,69.91666666666667,70.95833333333333,69.20833333333333,70.8125,68.75,69.4375,70.125,68.8125,68.66666666666667,68.95833333333333,69.875,68.95833333333333,68.125,69.125,68.79166666666667
5,2021-03-30,07:15:00,76.8125,79.0,79.20833333333333,72.04166666666667,71.5,71.54166666666667,70.66666666666667,72.1875,70.5,71.625,71.95833333333333,70.71875,70.25,70.66666666666667,69.5625,70.95833333333333,79.4375,78.375,72.5625,71.0,70.875,71.5,71.1875,71.1875,71.1875,71.5625,71.29166666666667,71.125,71.0,70.5,72.16666666666667,71.70833333333333,80.0,80.0,70.66666666666667,72.0,71.58333333333333,71.45833333333333,59.0625,71.45833333333333,71.625,71.66666666666667,71.1875,72.0,71.125,71.625,71.40625,70.625,72.0,71.91666666666667,71.375,71.0,71.5,79.15625,71.625,72.375,71.29166666666667,71.625,71.29166666666667,70.375,71.8125,72.0,71.625,71.29166666666667,70.875,69.875,70.625,71.79166666666667,70.29166666666667,70.33333333333333,70.8125,72.0,71.25,69.96875,70.8125,70.41666666666667,70.95833333333333,70.8125,70.54166666666667,70.6875,71.20833333333333,70.90625,70.28125,70.375,70.9375,71.08333333333333,70.54166666666667,71.25,70.95833333333333,70.875,72.125,71.5,71.79166666666667,71.83333333333333,72.20833333333333,71.5,71.66666666666667,71.59375,71.75,71.375,71.91666666666667,70.79166666666667,79.625,76.25,70.1875,71.75,72.1875,70.75,71.625,58.6875,69.875,71.20833333333333,70.4375,70.20833333333333,70.25,70.33333333333333,69.375,70.15625,69.34375,69.6875,70.5,69.54166666666667,70.875,70.375,70.29166666666667
6,2021-03-30,07:30:00,76.875,81.5,72.16666666666667,70.75,70.625,71.5,70.58333333333333,70.875,71.0,71.625,71.3125,70.9375,70.83333333333333,70.90625,71.08333333333333,71.1875,78.5,79.16666666666667,71.08333333333333,70.9375,71.0,71.25,70.5,71.04166666666667,71.0,71.25,71.75,70.25,70.375,70.6875,73.125,73.41666666666667,78.1875,77.79166666666667,70.83333333333333,71.66666666666667,71.25,71.375,58.5625,70.45833333333333,70.875,71.29166666666667,71.91666666666667,71.78125,72.16666666666667,72.375,73.04166666666667,72.95833333333333,71.45833333333333,70.41666666666667,71.08333333333333,71.25,71.25,81.625,71.375,70.875,71.75,71.54166666666667,70.75,69.9375,71.54166666666667,72.0,70.9375,71.125,70.5625,69.75,71.375,71.16666666666667,69.75,70.28125,71.0625,70.9375,70.75,70.375,71.125,70.1875,70.3125,70.83333333333333,71.1875,70.0,70.875,71.25,70.0,70.45833333333333,70.33333333333333,70.3125,70.58333333333333,70.5,71.125,70.0,71.5625,71.20833333333333,71.25,71.1875,70.58333333333333,70.91666666666667,71.0,71.0625,70.6875,70.9375,71.09375,71.29166666666667,76.9375,75.0625,70.96875,71.25,70.5625,70.83333333333333,72.03125,58.583333333333336,70.58333333333333,72.25,70.33333333333333,70.0625,69.91666666666667,70.16666666666667,70.79166666666667,70.75,70.0,70.0,70.54166666666667,69.41666666666667,70.95833333333333,70.84375,70.375
7,2021-03-30,07:45:00,76.0625,73.875,72.03125,71.5,70.20833333333333,71.0625,71.1875,70.9375,70.45833333333333,71.375,71.125,70.33333333333333,70.90625,71.54166666666667,72.40625,74.625,74.41666666666667,73.0625,71.08333333333333,71.625,71.6875,70.9375,70.91666666666667,70.8125,71.3125,71.5,71.33333333333333,71.33333333333333,71.59375,70.59375,72.65625,74.4375,71.0,72.45833333333333,70.1875,70.8125,71.20833333333333,70.70833333333333,58.25,71.0,71.83333333333333,71.1875,71.15625,71.45833333333333,71.3125,71.9375,71.3125,73.95833333333333,71.625,70.75,71.5625,71.3125,71.4375,81.4375,70.5625,71.4375,71.6875,71.71875,70.8125,70.15625,71.54166666666667,71.75,70.16666666666667,71.125,70.5625,0.0,70.125,70.83333333333333,71.16666666666667,70.625,71.0,70.875,70.58333333333333,70.70833333333333,70.54166666666667,70.25,70.95833333333333,71.29166666666667,70.45833333333333,70.1875,70.83333333333333,70.58333333333333,70.20833333333333,71.375,70.625,71.41666666666667,71.5,70.21875,71.41666666666667,70.125,70.75,70.75,70.625,71.0625,71.33333333333333,70.625,71.29166666666667,71.40625,70.79166666666667,70.40625,71.25,71.04166666666667,72.0625,70.58333333333333,69.375,71.45833333333333,70.66666666666667,70.70833333333333,71.79166666666667,58.25,70.625,72.21875,70.4375,70.34375,70.375,70.875,71.1875,70.70833333333333,70.25,70.5,69.8125,69.875,70.5,70.625,70.71875
8,2021-03-30,08:00:00,72.04166666666667,71.0,70.6875,71.4375,70.29166666666667,70.45833333333333,70.08333333333333,70.79166666666667,70.125,71.25,71.6875,70.70833333333333,70.4375,71.8125,71.125,73.70833333333333,70.875,70.66666666666667,71.25,70.875,70.66666666666667,70.4375,70.25,70.66666666666667,71.21875,71.375,71.8125,70.90625,71.04166666666667,72.375,71.6875,71.375,70.3125,70.66666666666667,70.125,71.16666666666667,71.04166666666667,71.0,58.0,70.29166666666667,70.625,71.83333333333333,71.375,71.75,71.3125,71.875,72.3125,71.9375,71.375,70.66666666666667,70.375,70.46875,71.34375,72.29166666666667,71.25,71.375,71.1875,71.625,71.125,70.3125,72.0,71.25,70.54166666666667,70.5,70.41666666666667,70.375,70.6875,71.08333333333333,70.5,71.0,70.9375,70.79166666666667,71.125,69.75,70.66666666666667,70.375,71.08333333333333,71.09375,69.625,69.875,70.75,70.41666666666667,69.91666666666667,70.5,69.71875,70.75,70.5625,70.25,71.625,70.375,70.875,71.125,71.28125,70.04166666666667,70.9375,70.875,70.375,70.625,70.375,71.125,71.41666666666667,70.625,70.4375,69.83333333333333,70.15625,71.125,70.41666666666667,70.9375,71.3125,58.25,70.3125,71.75,70.46875,71.0,71.0625,71.125,71.20833333333333,70.75,70.5,70.125,69.66666666666667,70.25,70.95833333333333,71.20833333333333,71.125
9,2021-03-30,08:15:00,72.0625,71.75,69.625,69.96875,69.3125,68.625,70.375,70.625,69.78125,71.125,70.34375,70.15625,70.75,70.54166666666667,70.5625,70.83333333333333,71.625,71.3125,70.75,70.4375,69.875,70.16666666666667,69.125,70.375,71.0,70.1875,70.625,70.1875,72.375,71.41666666666667,71.1875,70.25,71.125,72.625,68.8125,70.45833333333333,71.0625,69.79166666666667,56.1875,69.9375,70.95833333333333,71.5,70.66666666666667,71.75,70.5,71.125,72.65625,70.90625,70.58333333333333,70.58333333333333,70.0625,69.1875,70.5,71.15625,69.375,70.90625,70.75,70.71875,70.96875,70.5,70.58333333333333,71.5625,69.58333333333333,70.5,70.20833333333333,69.84375,69.9375,69.875,69.6875,69.75,70.70833333333333,69.25,71.0,69.83333333333333,70.3125,69.58333333333333,70.3125,71.125,68.66666666666667,70.0,69.91666666666667,68.4375,69.79166666666667,69.625,67.25,69.125,70.0625,69.71875,69.5625,69.91666666666667,69.33333333333333,69.91666666666667,70.625,69.16666666666667,71.16666666666667,69.91666666666667,69.83333333333333,71.29166666666667,70.54166666666667,70.4375,71.0,70.9375,69.875,70.0625,69.625,71.25,70.25,70.29166666666667,70.25,57.833333333333336,70.20833333333333,70.625,70.08333333333333,70.25,70.6875,70.625,70.0625,69.375,68.75,69.83333333333333,69.6875,69.6875,70.25,69.20833333333333,69.5
