,Data,Hora,P1.1.1 V (V),P1.1.2 V (V),P1.1.3 V (V),P1.1.4 V (V),P1.1.5 V (V),P1.1.6 V (V),P1.1.7 V (V),P1.1.8 V (V),P1.1.9 V (V),P1.1.10 V (V),P1.1.11 V (V),P1.1.12 V (V),P1.1.13 V (V),P1.1.14 V (V),P1.1.15 V (V),P1.1.16 V (V),P1.2.1 V (V),P1.2.2 V (V),P1.2.3 V (V),P1.2.4 V (V),P1.2.5 V (V),P1.2.6 V (V),P1.2.7 V (V),P1.2.8 V (V),P1.2.9 V (V),P1.2.11 V (V),P1.2.12 V (V),P1.2.13 V (V),P1.2.14 V (V),P1.2.15 V (V),P1.2.16 V (V),P1.3.1 V (V),P1.3.2 V (V),P1.3.3 V (V),P1.3.4 V (V),P1.3.5 V (V),P1.3.6 V (V),P1.3.7 V (V),P1.3.9 V (V),P1.3.10 V (V),P1.3.11 V (V),P1.3.12 V (V),P1.3.13 V (V),P1.3.14 V (V),P1.3.15 V (V),P1.3.16 V (V)
0,2021-05-30,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-05-30,06:15:00,0.0,66.5,55.875,62.0,71.625,70.00735294117646,0.0,0.0,0.0,60.0,57.875,0.0,0.0,61.0,0.0,0.0,66.875,58.0,0.0,69.91666666666667,69.41964285714286,72.3125,69.85833333333333,43.625,69.0,0.0,0.0,59.75,0.0,0.0,0.0,0.0,0.0,72.5,0.0,59.625,0.0,0.0,68.73125,62.375,69.59210526315789,0.0,52.75,53.0,0.0,0.0
2,2021-05-30,06:30:00,60.166666666666664,64.29166666666667,62.0,63.9375,63.5,62.75,63.333333333333336,59.375,65.9375,65.25,64.25,65.29166666666667,65.0,63.4375,63.958333333333336,62.0625,64.375,64.875,61.75,66.125,63.291666666666664,61.875,66.45833333333333,58.5,65.8125,67.45833333333333,64.29166666666667,63.625,64.0625,54.666666666666664,64.4375,53.708333333333336,62.375,65.625,65.4375,64.6875,66.45833333333333,56.375,63.583333333333336,65.79166666666667,66.16666666666667,64.53125,62.75,68.75,66.625,60.75
3,2021-05-30,06:45:00,67.5,70.875,69.71875,72.29166666666667,69.91666666666667,69.1875,70.25,70.125,69.1875,67.875,69.375,70.16666666666667,68.6875,68.375,69.58333333333333,68.375,67.0,66.5625,69.3125,68.625,70.0,69.875,70.0,64.5,69.125,71.125,68.125,69.08333333333333,71.6875,70.875,68.20833333333333,67.0,69.45833333333333,68.70833333333333,69.875,68.6875,68.8125,69.45833333333333,67.9375,72.375,71.70833333333333,72.375,71.70833333333333,70.5,71.59375,69.1875
4,2021-05-30,07:00:00,70.58333333333333,71.20833333333333,72.125,73.83333333333333,71.79166666666667,72.16666666666667,72.0,71.875,71.125,68.875,70.0,71.25,71.5,71.375,71.58333333333333,70.16666666666667,70.45833333333333,69.29166666666667,71.41666666666667,71.6875,70.41666666666667,71.41666666666667,71.04166666666667,69.46875,71.3125,72.75,70.91666666666667,75.4375,73.25,72.3125,73.5,70.16666666666667,71.875,72.0,70.875,71.16666666666667,71.90625,71.20833333333333,69.75,76.70833333333333,75.8125,70.6875,75.0,74.1875,74.08333333333333,75.41666666666667
5,2021-05-30,07:15:00,70.41666666666667,70.875,72.20833333333333,73.25,71.875,70.6875,71.625,70.95833333333333,70.375,70.15625,70.91666666666667,72.0,71.4375,70.75,71.75,71.875,69.09375,69.0,70.5625,72.375,70.75,71.08333333333333,71.8125,70.9375,70.75,75.625,70.8125,71.66666666666667,75.33333333333333,73.375,73.45833333333333,70.29166666666667,71.79166666666667,73.25,69.58333333333333,70.875,71.70833333333333,70.16666666666667,70.25,76.75,76.3125,70.04166666666667,70.96875,75.125,75.125,72.0
6,2021-05-30,07:30:00,70.5,71.5,71.58333333333333,72.1875,71.40625,70.4375,71.41666666666667,70.3125,70.66666666666667,70.9375,71.375,71.5,72.08333333333333,70.25,71.5625,72.90625,70.625,70.0,70.625,72.0,72.28125,71.83333333333333,72.21875,72.09375,70.875,76.875,71.04166666666667,71.9375,76.875,75.96875,71.70833333333333,70.04166666666667,71.25,71.5625,70.91666666666667,71.75,71.04166666666667,70.65625,69.8125,79.25,77.71875,71.5,70.79166666666667,77.25,76.25,72.5
7,2021-05-30,07:45:00,69.84375,71.54166666666667,71.125,72.95833333333333,70.375,71.90625,71.71875,70.5625,70.25,71.16666666666667,70.625,72.6875,71.34375,70.41666666666667,70.53125,72.1875,70.125,71.0,70.9375,72.20833333333333,71.5625,71.6875,72.25,72.125,73.66666666666667,77.3125,71.375,72.41666666666667,76.90625,76.9375,71.70833333333333,69.375,72.04166666666667,71.5,71.09375,71.75,72.125,70.5,71.04166666666667,76.5625,78.20833333333333,72.125,72.0,77.71875,75.3125,72.70833333333333
8,2021-05-30,08:00:00,70.83333333333333,71.20833333333333,71.33333333333333,72.5,72.45833333333333,71.58333333333333,71.625,71.375,72.125,70.4375,70.75,71.04166666666667,70.66666666666667,70.75,71.125,72.0625,70.125,71.1875,71.6875,73.125,71.45833333333333,72.375,71.0625,70.46875,70.79166666666667,78.0,72.25,73.03125,77.1875,77.375,71.70833333333333,71.20833333333333,71.875,71.83333333333333,70.6875,72.1875,71.46875,71.29166666666667,70.75,74.33333333333333,79.83333333333333,72.3125,70.375,78.58333333333333,76.5625,73.375
9,2021-05-30,08:15:00,71.625,72.125,72.8125,73.125,71.45833333333333,71.625,72.29166666666667,71.20833333333333,72.3125,72.125,71.70833333333333,72.125,71.91666666666667,71.75,72.1875,72.8125,72.04166666666667,70.54166666666667,72.20833333333333,73.3125,72.45833333333333,73.04166666666667,72.08333333333333,72.25,71.79166666666667,79.79166666666667,72.375,73.25,78.25,77.58333333333333,72.29166666666667,71.54166666666667,72.58333333333333,71.54166666666667,71.70833333333333,71.875,71.95833333333333,71.41666666666667,71.5,72.0625,79.25,72.9375,72.54166666666667,80.1875,77.79166666666667,72.875
