,Data,Hora,P3.1.1 V (V),P3.1.2 V (V),P3.1.3 V (V),P3.1.4 V (V),P3.1.5 V (V),P3.1.6 V (V),P3.1.7 V (V),P3.1.8 V (V),P3.1.9 V (V),P3.1.10 V (V),P3.1.11 V (V),P3.1.12 V (V),P3.1.13 V (V),P3.1.14 V (V),P3.1.15 V (V),P3.1.16 V (V),P3.2.1 V (V),P3.2.2 V (V),P3.2.3 V (V),P3.2.4 V (V),P3.2.5 V (V),P3.2.6 V (V),P3.2.7 V (V),P3.2.8 V (V),P3.2.9 V (V),P3.2.10 V (V),P3.2.11 V (V),P3.2.12 V (V),P3.2.13 V (V),P3.2.14 V (V),P3.2.15 V (V),P3.2.16 V (V),P3.3.1 V (V),P3.3.2 V (V),P3.3.3 V (V),P3.3.4 V (V),P3.3.5 V (V),P3.3.6 V (V),P3.3.7 V (V),P3.3.8 V (V),P3.3.9 V (V),P3.3.10 V (V),P3.3.11 V (V),P3.3.12 V (V),P3.3.13 V (V),P3.3.14 V (V),P3.3.15 V (V),P3.3.16 V (V),P3.4.1 V (V),P3.4.2 V (V),P3.4.3 V (V),P3.4.4 V (V),P3.4.5 V (V),P3.4.7 V (V),P3.4.8 V (V),P3.4.9 V (V),P3.4.10 V (V),P3.4.11 V (V),P3.4.12 V (V),P3.4.13 V (V),P3.4.14 V (V),P3.4.15 V (V),P3.4.16 V (V),P3.5.1 V (V),P3.5.2 V (V),P3.5.3 V (V),P3.5.4 V (V),P3.5.5 V (V),P3.5.6 V (V),P3.5.7 V (V),P3.5.8 V (V),P3.5.9 V (V),P3.5.10 V (V),P3.5.11 V (V),P3.5.12 V (V),P3.5.13 V (V),P3.5.14 V (V),P3.5.15 V (V),P3.5.16 V (V),P3.6.1 V (V),P3.6.2 V (V),P3.6.3 V (V),P3.6.4 V (V),P3.6.5 V (V),P3.6.6 V (V),P3.6.7 V (V),P3.6.8 V (V),P3.6.9 V (V),P3.6.11 V (V),P3.6.12 V (V),P3.6.13 V (V),P3.6.14 V (V),P3.6.15 V (V),P3.6.16 V (V),P3.7.1 V (V),P3.7.2 V (V),P3.7.3 V (V),P3.7.4 V (V),P3.7.5 V (V),P3.7.6 V (V),P3.7.7 V (V),P3.7.8 V (V),P3.7.9 V (V),P3.7.10 V (V),P3.7.11 V (V),P3.7.12 V (V),P3.7.13 V (V),P3.7.14 V (V),P3.7.15 V (V),P3.7.16 V (V),P3.8.1 V (V),P3.8.2 V (V),P3.8.3 V (V),P3.8.4 V (V),P3.8.5 V (V),P3.8.6 V (V),P3.8.7 V (V),P3.8.8 V (V),P3.8.9 V (V),P3.8.10 V (V),P3.8.11 V (V),P3.8.12 V (V),P3.8.14 V (V),P3.8.15 V (V),P3.8.16 V (V)
0,2021-03-29,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-03-29,06:15:00,65.375,68.53125,66.91666666666667,67.75,69.16666666666667,64.66666666666667,70.5,69.125,67.16666666666667,69.5625,68.08333333333333,67.0,68.3125,66.875,63.5,64.83333333333333,67.25,65.625,69.8125,70.0625,68.25,68.625,67.91666666666667,67.75,66.41666666666667,67.0625,68.0,66.3125,66.91666666666667,63.1875,62.125,61.25,66.41666666666667,66.1875,67.75,69.04166666666667,67.29166666666667,68.04166666666667,56.375,68.20833333333333,64.33333333333333,65.5,65.79166666666667,68.0,67.5,69.375,63.166666666666664,63.75,69.875,70.4375,67.5,69.04166666666667,69.66666666666667,66.90625,66.16666666666667,67.4375,67.41666666666667,69.25,68.03125,69.03125,68.45833333333333,70.125,70.8125,68.58333333333333,69.16666666666667,68.75,68.29166666666667,68.625,68.66666666666667,70.1875,66.83333333333333,65.83333333333333,68.1875,67.0,67.54166666666667,69.375,68.33333333333333,68.20833333333333,71.0625,67.125,67.20833333333333,69.08333333333333,67.54166666666667,67.08333333333333,67.875,69.25,65.375,65.25,64.33333333333333,69.125,68.45833333333333,63.875,67.6875,68.16666666666667,66.08333333333333,68.54166666666667,69.5,66.78125,67.58333333333333,68.21875,67.1875,66.25,66.875,64.59375,69.1875,69.33333333333333,67.45833333333333,68.70833333333333,68.66666666666667,56.0625,64.83333333333333,66.41666666666667,64.25,67.0,64.625,65.75,64.70833333333333,64.0625,62.5,62.125,64.20833333333333,63.0,62.3125,58.458333333333336,60.25
2,2021-03-29,06:30:00,71.875,70.625,70.25,71.25,71.6875,72.03125,76.66666666666667,72.45833333333333,69.0,0.0,70.375,68.0,69.1875,70.0,69.21875,68.33333333333333,72.5,73.125,71.5625,71.0625,71.875,71.58333333333333,72.08333333333333,70.54166666666667,71.34375,71.08333333333333,70.58333333333333,70.5,70.95833333333333,67.125,63.25,69.625,72.0,74.375,69.84375,70.54166666666667,71.08333333333333,72.25,58.708333333333336,70.20833333333333,70.28125,68.45833333333333,69.125,70.83333333333333,71.16666666666667,70.25,70.5,67.875,71.33333333333333,72.91666666666667,77.15625,70.9375,73.54166666666667,69.625,74.83333333333333,75.375,76.33333333333333,71.875,72.33333333333333,71.375,72.16666666666667,71.79166666666667,72.0625,71.875,72.0,71.54166666666667,72.25,70.625,70.375,76.41666666666667,73.25,74.58333333333333,75.375,70.16666666666667,71.70833333333333,70.83333333333333,71.125,70.75,71.58333333333333,70.15625,71.66666666666667,71.45833333333333,70.125,70.5,70.91666666666667,74.4375,74.6875,74.29166666666667,70.75,70.25,71.6875,70.08333333333333,70.625,72.29166666666667,70.9375,72.5,72.25,70.5625,69.54166666666667,70.91666666666667,75.875,74.45833333333333,70.6875,71.1875,69.375,70.5,70.375,71.95833333333333,71.25,58.0625,69.0625,68.625,68.75,68.90625,66.375,68.25,68.79166666666667,68.3125,66.54166666666667,65.79166666666667,66.70833333333333,66.75,69.3125,68.96875,68.1875
3,2021-03-29,06:45:00,76.625,73.5,76.875,72.125,72.875,81.25,73.75,73.5,71.875,71.90625,70.9375,71.66666666666667,72.04166666666667,71.33333333333333,71.54166666666667,71.125,76.625,77.125,73.08333333333333,72.16666666666667,72.45833333333333,72.375,72.58333333333333,72.83333333333333,72.4375,72.25,71.625,71.5625,72.9375,71.125,70.08333333333333,71.29166666666667,76.1875,75.66666666666667,71.625,71.66666666666667,71.16666666666667,73.5,59.125,71.125,71.375,71.0,70.75,73.25,72.29166666666667,71.53125,70.5,70.875,72.375,74.04166666666667,60.25,72.125,72.6875,73.375,75.125,74.875,72.79166666666667,72.75,71.5,71.125,72.375,72.5,71.375,72.5,71.125,71.75,73.75,71.5,70.83333333333333,71.4375,74.625,72.25,71.6875,70.91666666666667,71.5,71.0,71.625,71.29166666666667,72.625,70.91666666666667,72.6875,71.625,71.08333333333333,71.29166666666667,70.625,74.5625,73.5625,73.58333333333333,71.54166666666667,71.75,71.29166666666667,71.4375,71.3125,72.5,71.65625,72.75,71.70833333333333,71.125,70.91666666666667,71.6875,74.0625,74.79166666666667,75.20833333333333,74.08333333333333,71.3125,70.5,71.5,72.75,72.79166666666667,59.291666666666664,69.375,72.0,70.08333333333333,70.875,69.125,70.5,70.45833333333333,70.45833333333333,67.91666666666667,68.95833333333333,69.34375,69.41666666666667,69.375,71.875,71.16666666666667
4,2021-03-29,07:00:00,79.5625,77.625,79.9375,72.91666666666667,72.54166666666667,76.1875,72.125,73.83333333333333,71.83333333333333,73.125,72.0,72.4375,72.08333333333333,71.66666666666667,72.5,72.625,79.58333333333333,79.54166666666667,73.0,72.4375,72.75,73.45833333333333,72.75,72.1875,73.08333333333333,73.08333333333333,72.09375,72.79166666666667,71.96875,71.0625,71.4375,72.0,78.90625,78.875,71.58333333333333,71.75,72.46875,74.3125,60.208333333333336,72.16666666666667,72.1875,71.5,71.45833333333333,72.83333333333333,72.125,71.875,71.58333333333333,72.29166666666667,72.125,72.33333333333333,73.75,72.3125,71.79166666666667,76.875,72.375,72.8125,71.29166666666667,72.5,71.08333333333333,71.125,73.08333333333333,72.75,71.95833333333333,73.375,71.875,70.8125,72.29166666666667,71.875,71.0,71.625,71.29166666666667,72.25,71.08333333333333,0.0,71.66666666666667,70.0,71.41666666666667,71.58333333333333,71.5,71.6875,72.25,71.3125,70.25,71.125,70.83333333333333,71.8125,72.08333333333333,71.54166666666667,71.54166666666667,71.54166666666667,71.5,71.58333333333333,71.9375,72.04166666666667,71.875,72.15625,71.375,70.91666666666667,70.83333333333333,71.6875,72.1875,71.16666666666667,77.375,77.70833333333333,72.0,71.8125,70.66666666666667,72.25,72.9375,59.25,70.0,72.04166666666667,71.16666666666667,70.0625,71.54166666666667,70.5,70.66666666666667,70.75,70.41666666666667,70.4375,71.33333333333333,70.16666666666667,72.20833333333333,71.625,71.125
5,2021-03-29,07:15:00,80.75,79.6875,82.6875,72.375,72.95833333333333,74.25,73.66666666666667,72.6875,71.4375,72.5625,71.5,71.5625,72.20833333333333,71.625,71.6875,71.875,80.125,80.4375,72.04166666666667,72.08333333333333,72.0625,72.29166666666667,72.79166666666667,71.5625,72.3125,72.0,70.875,71.5625,71.0,72.0,71.79166666666667,72.1875,79.91666666666667,79.70833333333333,71.83333333333333,71.84375,71.9375,72.6875,60.25,72.20833333333333,72.41666666666667,72.0,71.8125,71.9375,71.5625,71.5625,71.125,71.4375,72.65625,71.45833333333333,72.875,71.875,72.25,79.625,72.33333333333333,73.16666666666667,72.0,72.1875,71.4375,71.66666666666667,72.4375,72.5625,71.79166666666667,71.91666666666667,70.83333333333333,70.65625,71.625,71.66666666666667,71.875,70.875,70.625,72.08333333333333,71.125,71.4375,71.40625,70.66666666666667,71.375,71.5,71.125,70.6875,71.375,71.41666666666667,70.41666666666667,71.0,71.25,71.5,71.25,70.875,72.0,70.75,71.625,72.0,72.16666666666667,71.875,71.875,71.79166666666667,71.59375,71.45833333333333,70.25,71.41666666666667,71.45833333333333,71.78125,78.125,79.66666666666667,71.4375,71.3125,71.70833333333333,71.59375,72.125,58.75,70.5625,71.75,71.04166666666667,71.16666666666667,71.0,70.0625,70.125,71.25,70.46875,70.5625,71.6875,69.79166666666667,69.375,70.625,71.40625
6,2021-03-29,07:30:00,66.66666666666667,82.0,72.58333333333333,71.96875,71.25,72.0625,72.1875,72.34375,70.54166666666667,72.375,71.66666666666667,71.4375,71.6875,72.4375,71.25,72.29166666666667,79.9375,79.4375,71.625,71.41666666666667,71.875,71.125,71.45833333333333,71.4375,71.58333333333333,71.8125,71.375,70.95833333333333,71.79166666666667,72.33333333333333,73.4375,74.04166666666667,78.25,77.70833333333333,70.5625,71.0,71.875,71.91666666666667,58.8125,71.29166666666667,71.46875,71.375,72.08333333333333,71.375,72.09375,72.5,72.4375,75.0,72.375,72.125,71.8125,71.95833333333333,72.03125,81.41666666666667,71.3125,72.04166666666667,71.25,72.5625,71.875,71.625,71.75,72.375,71.15625,71.375,70.875,70.375,72.08333333333333,71.375,70.875,71.0,70.625,71.5,71.91666666666667,71.125,71.4375,70.45833333333333,71.83333333333333,71.375,71.75,70.875,71.54166666666667,71.70833333333333,70.375,71.5,70.5,71.9375,70.41666666666667,71.8125,71.79166666666667,71.66666666666667,71.40625,71.33333333333333,71.58333333333333,71.75,72.66666666666667,71.95833333333333,71.125,71.16666666666667,71.3125,71.95833333333333,71.3125,72.16666666666667,77.84375,74.15625,71.04166666666667,71.78125,71.75,71.79166666666667,71.375,58.78125,70.33333333333333,72.4375,70.375,70.875,71.625,70.875,71.40625,70.59375,70.0625,69.83333333333333,70.75,70.6875,71.79166666666667,71.625,70.25
7,2021-03-29,07:45:00,75.9375,74.16666666666667,71.90625,71.4375,71.08333333333333,71.45833333333333,71.21875,71.3125,70.95833333333333,71.83333333333333,71.45833333333333,71.25,71.4375,71.75,73.625,75.5,73.5,73.9375,71.0,71.4375,70.70833333333333,70.9375,71.08333333333333,71.25,71.625,71.9375,72.08333333333333,71.58333333333333,71.33333333333333,71.46875,73.16666666666667,75.04166666666667,72.25,72.16666666666667,71.375,71.6875,71.04166666666667,71.08333333333333,58.5,70.54166666666667,71.25,71.4375,71.5,71.4375,71.375,71.58333333333333,71.875,74.0625,72.1875,71.625,71.1875,70.75,71.0625,81.83333333333333,70.625,72.875,71.20833333333333,71.5625,71.625,70.65625,71.90625,71.875,70.8125,70.95833333333333,70.375,70.45833333333333,70.875,71.5,70.91666666666667,70.3125,71.5,71.25,71.75,70.75,70.96875,70.41666666666667,70.95833333333333,71.58333333333333,71.5,70.5625,71.15625,70.95833333333333,69.66666666666667,70.875,70.41666666666667,71.0,71.33333333333333,70.9375,70.75,71.08333333333333,70.6875,72.0,71.0,71.125,71.5,71.04166666666667,71.25,71.04166666666667,71.45833333333333,70.90625,71.3125,71.04166666666667,71.0,70.375,70.4375,71.04166666666667,70.91666666666667,70.83333333333333,71.70833333333333,58.0625,71.0625,71.375,70.625,71.5,71.375,70.91666666666667,70.6875,70.125,69.83333333333333,70.20833333333333,71.25,70.0,70.875,70.45833333333333,70.75
8,2021-03-29,08:00:00,70.83333333333333,70.9375,70.375,70.8125,71.25,70.45833333333333,70.91666666666667,71.29166666666667,69.9375,71.125,71.25,70.6875,70.41666666666667,71.125,71.5625,73.6875,70.8125,70.125,71.5,71.3125,70.5,70.75,70.5625,70.75,70.875,70.875,70.9375,70.75,71.375,71.5,70.5,71.41666666666667,70.16666666666667,70.58333333333333,70.0625,69.83333333333333,70.66666666666667,70.625,57.708333333333336,70.0,70.6875,71.45833333333333,72.20833333333333,71.16666666666667,71.875,72.0,70.25,71.4375,71.0,69.5,70.5,70.5625,70.59375,71.29166666666667,70.4375,71.375,71.25,71.5625,71.08333333333333,70.125,71.25,71.16666666666667,70.25,71.0,70.41666666666667,70.0,70.5625,70.41666666666667,70.0,70.375,70.9375,70.79166666666667,70.83333333333333,70.8125,70.1875,70.58333333333333,70.83333333333333,70.84375,70.78125,69.125,70.75,70.33333333333333,70.125,70.41666666666667,70.41666666666667,70.28125,69.875,71.3125,70.45833333333333,70.4375,70.375,70.25,70.95833333333333,70.625,70.5625,70.5,70.5,70.875,70.75,71.125,71.0,71.25,70.16666666666667,69.6875,70.71875,70.5,70.8125,70.66666666666667,70.75,58.125,70.41666666666667,71.9375,71.16666666666667,70.83333333333333,70.78125,70.95833333333333,70.03125,70.0,70.125,70.70833333333333,70.08333333333333,69.95833333333333,70.75,70.625,70.4375
9,2021-03-29,08:15:00,69.75,70.5,70.09375,69.90625,70.16666666666667,69.625,69.375,69.1875,70.40625,71.0,71.1875,71.125,70.625,70.9375,71.03125,71.0,70.59375,69.5625,70.08333333333333,70.54166666666667,69.875,70.16666666666667,69.20833333333333,70.16666666666667,69.875,71.25,71.3125,70.5625,70.5625,70.65625,71.34375,70.70833333333333,70.0625,70.0,70.125,70.75,69.875,69.58333333333333,57.583333333333336,69.75,70.58333333333333,71.41666666666667,70.4375,70.625,70.5,71.58333333333333,71.21875,71.34375,70.54166666666667,70.58333333333333,70.625,69.8125,71.125,70.8125,70.5,70.90625,70.83333333333333,70.6875,70.625,69.6875,70.5,70.75,70.03125,70.5625,70.5625,69.375,71.0,70.5,69.75,69.66666666666667,69.83333333333333,69.79166666666667,70.75,70.91666666666667,70.375,69.66666666666667,70.375,70.375,69.875,69.625,69.75,70.5625,69.75,70.125,69.875,69.5625,70.5625,70.16666666666667,70.66666666666667,70.20833333333333,69.79166666666667,70.875,71.25,70.125,70.5,69.75,70.125,70.66666666666667,69.70833333333333,70.25,70.0625,70.8125,70.0625,68.625,69.5625,71.15625,70.0,70.5,70.0,57.8125,69.5,71.08333333333333,70.875,70.9375,69.75,70.375,70.875,70.0,69.78125,68.9375,69.75,69.08333333333333,70.375,70.5,70.29166666666667
