,Data,Hora,OP4.1.1 V (V),OP4.1.2 V (V),OP4.1.3 V (V),OP4.1.4 V (V),OP4.1.5 V (V),OP4.1.6 V (V),OP4.1.7 V (V),OP4.1.8 V (V),OP4.1.9 V (V),OP4.1.10 V (V),OP4.1.11 V (V),OP4.1.12 V (V),OP4.1.13 V (V),OP4.1.14 V (V),OP4.1.15 V (V),OP4.1.16 V (V),OP4.1.17 V (V),OP4.1.18 V (V),OP4.1.19 V (V),OP4.1.20 V (V),OP4.1.21 V (V),OP4.1.22 V (V),OP4.2.1 V (V),OP4.2.2 V (V),OP4.2.3 V (V),OP4.2.4 V (V),OP4.2.5 V (V),OP4.2.6 V (V),OP4.2.7 V (V),OP4.2.8 V (V),OP4.2.9 V (V),OP4.2.10 V (V),OP4.2.11 V (V),OP4.2.12 V (V),OP4.2.13 V (V),OP4.2.14 V (V),OP4.2.15 V (V),OP4.2.16 V (V),OP4.2.17 V (V),OP4.2.18 V (V),OP4.2.19 V (V),OP4.2.20 V (V),OP4.2.21 V (V),OP4.2.22 V (V),OP4.3.1 V (V),OP4.3.2 V (V),OP4.3.3 V (V),OP4.3.4 V (V),OP4.3.5 V (V),OP4.3.6 V (V),OP4.3.7 V (V),OP4.3.8 V (V),OP4.3.9 V (V),OP4.3.10 V (V),OP4.3.11 V (V),OP4.3.12 V (V),OP4.3.13 V (V),OP4.3.14 V (V),OP4.3.15 V (V),OP4.3.16 V (V),OP4.3.17 V (V),OP4.3.18 V (V),OP4.3.19 V (V),OP4.3.20 V (V),OP4.3.21 V (V),OP4.3.22 V (V),OP4.4.1 V (V),OP4.4.2 V (V),OP4.4.3 V (V),OP4.4.4 V (V),OP4.4.5 V (V),OP4.4.6 V (V),OP4.4.7 V (V),OP4.4.8 V (V),OP4.4.9 V (V),OP4.4.10 V (V),OP4.4.11 V (V),OP4.4.12 V (V),OP4.4.13 V (V),OP4.4.14 V (V),OP4.4.15 V (V),OP4.4.16 V (V),OP4.4.17 V (V),OP4.4.18 V (V),OP4.4.19 V (V),OP4.4.20 V (V),OP4.5.1 V (V),OP4.5.2 V (V),OP4.5.3 V (V),OP4.5.4 V (V),OP4.5.5 V (V),OP4.5.6 V (V),OP4.5.7 V (V),OP4.5.8 V (V),OP4.5.9 V (V),OP4.5.10 V (V),OP4.5.11 V (V),OP4.5.12 V (V),OP4.5.13 V (V),OP4.5.14 V (V),OP4.5.15 V (V),OP4.5.16 V (V),OP4.5.17 V (V),OP4.5.18 V (V),OP4.5.19 V (V),OP4.5.20 V (V),OP4.5.21 V (V),OP4.5.22 V (V),OP4.6.1 V (V),OP4.6.2 V (V),OP4.6.3 V (V),OP4.6.4 V (V),OP4.6.5 V (V),OP4.6.6 V (V),OP4.6.7 V (V),OP4.6.8 V (V),OP4.6.9 V (V),OP4.6.10 V (V),OP4.6.11 V (V),OP4.6.12 V (V),OP4.6.13 V (V),OP4.6.14 V (V),OP4.6.15 V (V),OP4.6.16 V (V),OP4.6.17 V (V),OP4.6.18 V (V),OP4.6.19 V (V),OP4.6.20 V (V),OP4.6.21 V (V),OP4.6.22 V (V),OP4.7.1 V (V),OP4.7.2 V (V),OP4.7.3 V (V),OP4.7.4 V (V),OP4.7.5 V (V),OP4.7.6 V (V),OP4.7.7 V (V),OP4.7.8 V (V),OP4.7.9 V (V),OP4.7.10 V (V),OP4.7.11 V (V),OP4.7.12 V (V),OP4.7.13 V (V),OP4.7.14 V (V),OP4.7.15 V (V),OP4.7.16 V (V),OP4.7.17 V (V),OP4.7.18 V (V),OP4.7.19 V (V),OP4.7.20 V (V),OP4.7.21 V (V),OP4.7.22 V (V),OP4.8.1 V (V),OP4.8.2 V (V),OP4.8.3 V (V),OP4.8.4 V (V),OP4.8.5 V (V),OP4.8.6 V (V),OP4.8.7 V (V),OP4.8.8 V (V),OP4.8.9 V (V),OP4.8.10 V (V),OP4.8.11 V (V),OP4.8.12 V (V),OP4.8.13 V (V),OP4.8.14 V (V),OP4.8.15 V (V),OP4.8.16 V (V),OP4.8.17 V (V),OP4.8.18 V (V),OP4.8.19 V (V),OP4.8.20 V (V),OP4.8.21 V (V),OP4.8.22 V (V),OP4.9.1 V (V),OP4.9.2 V (V),OP4.9.3 V (V),OP4.9.4 V (V),OP4.9.5 V (V),OP4.9.6 V (V),OP4.9.7 V (V),OP4.9.8 V (V),OP4.9.9 V (V),OP4.9.10 V (V),OP4.9.11 V (V),OP4.9.12 V (V),OP4.9.13 V (V),OP4.9.14 V (V),OP4.9.15 V (V),OP4.9.16 V (V),OP4.9.17 V (V),OP4.9.18 V (V),OP4.9.19 V (V),OP4.9.20 V (V),OP4.9.21 V (V),OP4.9.22 V (V)
0,2021-02-15,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-02-15,06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2021-02-15,06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2021-02-15,06:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,67.875,24.625,24.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.76136363636363,0.0,33.75,54.6875,0.0,0.0,80.75,0.0,0.0,0.0,13.054347826086957,0.0,0.0,19.875,0.0,0.0,0.0,0.0,66.75,0.0,0.0,5.275,40.0,0.0,0.0,43.125,0.0,85.0,0.0,29.0,0.0,29.375,0.0,49.97222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.012931034482758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.754807692307693,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,74.83333333333333,0.0,0.0,0.0,0.0,46.875,41.125,0.0,0.0,0.0,0.0,0.0,42.875,46.375,46.125,42.0,0.0,10.032608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.125,47.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.916666666666664,0.0,23.875,0.0,0.0,0.0,0.0,0.0,12.136904761904763,9.625,0.0,0.0,0.0,40.5,40.625,0.0,42.5,22.0,37.5,42.375,43.5,0.0,0.0,30.25,44.5,0.0,0.0,0.0,0.0,0.0,29.075,62.125,0.0,35.4375,2.1328125,35.5,0.0,0.0,50.25,0.0,0.0,0.0,10.15625,0.0,34.25,0.0,0.0,22.125,0.0,0.0,36.5,0.0,32.75,58.59722222222222,60.75,0.0,0.0
4,2021-02-15,07:00:00,37.625,35.708333333333336,52.541666666666664,38.791666666666664,36.958333333333336,37.0,35.625,48.583333333333336,13.40625,32.25,35.833333333333336,38.625,32.75,32.958333333333336,33.125,40.958333333333336,41.25,15.725,42.083333333333336,41.583333333333336,35.791666666666664,43.208333333333336,25.083333333333332,32.25,38.125,33.125,33.625,31.6875,33.8125,37.0,38.0625,39.5625,41.958333333333336,40.785714285714285,43.5625,29.1875,60.125,38.541666666666664,39.5,62.46875,37.375,39.4375,41.958333333333336,26.3125,40.0625,24.875,54.583333333333336,30.416666666666668,45.875,28.375,47.083333333333336,36.625,19.4375,29.25,21.125,40.1875,37.9375,29.083333333333332,34.541666666666664,32.90625,35.1875,25.458333333333332,37.6875,53.875,28.25,46.28125,31.75,38.5,41.3125,28.875,33.75,42.416666666666664,40.875,44.75,44.375,42.5625,43.25,23.9375,42.6875,42.4375,45.3125,59.8,45.333333333333336,43.166666666666664,33.0,43.041666666666664,35.291666666666664,35.416666666666664,39.916666666666664,37.5,36.125,41.75,48.1875,23.083333333333332,38.5,40.25,40.916666666666664,62.3125,28.125,20.5625,43.1,37.75,40.0,43.25,37.1875,31.3125,37.3125,34.625,36.3125,37.5,34.3125,25.625,38.375,40.208333333333336,37.208333333333336,0.0,31.0625,35.916666666666664,34.0,37.958333333333336,39.4375,33.21875,37.416666666666664,41.28125,38.96875,38.4375,41.208333333333336,43.25,38.25,42.625,40.625,45.0625,22.875,49.53125,28.96875,29.208333333333332,39.75,37.875,49.541666666666664,38.3125,42.75,58.125,30.166666666666668,51.65625,37.833333333333336,70.375,29.9375,30.166666666666668,34.625,40.125,45.166666666666664,37.25,33.625,41.166666666666664,38.96875,38.0,27.8125,44.125,37.5,36.5,29.75,39.25,38.125,40.708333333333336,44.0625,42.3125,34.6875,35.0,45.375,34.458333333333336,38.875,34.3125,34.125,34.333333333333336,45.583333333333336,41.791666666666664,45.416666666666664,44.6875,41.5,44.75,43.1875,36.25,41.916666666666664,36.0,21.75,23.25,26.25,31.125,33.166666666666664,27.25,38.458333333333336,40.6875,40.0,42.3125,40.125,31.59375
5,2021-02-15,07:15:00,37.75,36.0,37.96875,37.6875,37.5625,37.625,37.0625,37.125,30.625,36.333333333333336,34.75,35.0,34.625,35.3125,23.5,38.125,37.375,37.5,37.9375,38.0625,37.708333333333336,39.041666666666664,30.625,33.875,36.15625,35.75,36.6875,38.375,36.541666666666664,36.625,36.833333333333336,37.9375,39.041666666666664,36.666666666666664,38.583333333333336,31.0,36.625,37.083333333333336,36.083333333333336,39.291666666666664,37.5625,37.875,39.25,39.5,37.333333333333336,37.625,36.541666666666664,37.208333333333336,37.291666666666664,38.208333333333336,38.375,36.166666666666664,35.041666666666664,33.5,37.916666666666664,37.3125,38.208333333333336,35.0,36.875,37.0625,38.083333333333336,37.5625,35.8125,35.625,39.125,36.6875,35.9375,37.25,38.40625,38.6875,38.625,39.875,40.25,41.25,41.125,41.708333333333336,40.291666666666664,40.708333333333336,41.625,40.333333333333336,42.15625,43.25,42.375,41.125,39.375,42.083333333333336,35.083333333333336,36.625,37.083333333333336,37.25,34.583333333333336,38.416666666666664,37.833333333333336,38.125,37.1875,37.125,38.083333333333336,36.583333333333336,36.375,37.375,38.083333333333336,37.708333333333336,37.03125,36.0,36.75,31.53125,35.9375,36.125,36.541666666666664,35.40625,35.40625,32.375,37.25,35.875,36.4375,36.375,35.0,36.0,35.4375,36.53125,35.625,37.041666666666664,35.083333333333336,38.0,38.0,37.625,37.375,38.458333333333336,38.25,38.625,35.958333333333336,36.0625,35.5,35.6875,35.625,35.6875,35.875,35.875,37.4375,37.375,36.333333333333336,37.625,36.666666666666664,37.875,35.875,37.541666666666664,36.125,36.25,37.4375,38.0,37.125,36.75,36.583333333333336,36.5625,37.375,37.6875,36.791666666666664,37.875,36.125,36.0,36.0625,37.6875,35.875,37.708333333333336,37.34375,37.291666666666664,36.625,33.78125,36.583333333333336,36.125,35.6875,36.083333333333336,37.291666666666664,36.25,40.458333333333336,40.458333333333336,40.791666666666664,41.916666666666664,38.708333333333336,41.4375,40.375,37.71875,37.25,37.0,29.875,28.416666666666668,31.75,34.0,35.416666666666664,32.75,35.375,38.208333333333336,37.5,38.541666666666664,38.125,37.75
6,2021-02-15,07:30:00,38.875,37.958333333333336,39.041666666666664,38.3125,38.4375,38.041666666666664,37.375,36.375,35.875,35.125,34.28125,34.25,32.958333333333336,33.15625,32.125,36.9375,37.291666666666664,37.208333333333336,38.041666666666664,37.916666666666664,38.5625,39.625,30.0625,32.6875,35.583333333333336,36.0625,36.166666666666664,36.583333333333336,36.8125,36.375,36.541666666666664,37.458333333333336,38.208333333333336,37.75,38.34375,37.125,36.25,37.0625,36.375,38.34375,36.875,37.4375,38.666666666666664,38.75,40.0,40.041666666666664,38.3125,38.083333333333336,38.875,38.0,37.4375,37.1875,35.75,32.666666666666664,36.875,36.75,36.875,31.5625,36.0625,37.0,37.708333333333336,36.125,33.416666666666664,33.75,38.75,37.125,35.0625,35.833333333333336,39.25,38.3125,38.75,40.041666666666664,40.791666666666664,40.875,40.5,41.666666666666664,38.5,40.8125,41.791666666666664,39.625,42.25,42.75,42.6875,41.9375,42.625,42.3125,35.0,36.375,35.958333333333336,37.15625,35.083333333333336,37.666666666666664,37.291666666666664,37.125,36.958333333333336,36.5,37.375,38.125,36.375,37.25,36.625,36.875,36.916666666666664,35.541666666666664,37.625,36.625,35.375,36.958333333333336,37.0,36.5625,35.75,36.9375,36.5625,37.041666666666664,36.0,35.583333333333336,36.166666666666664,0.0,35.5,36.041666666666664,36.75,37.3125,35.125,37.458333333333336,37.625,37.3125,36.8125,38.0,38.875,38.6875,34.9375,35.583333333333336,35.4375,35.458333333333336,35.875,35.6875,36.0,35.291666666666664,37.625,37.416666666666664,37.375,37.791666666666664,36.8125,0.0,37.416666666666664,37.125,37.208333333333336,35.9375,38.125,38.125,37.041666666666664,36.5,36.666666666666664,37.333333333333336,37.375,37.125,36.791666666666664,37.75,37.25,35.708333333333336,35.333333333333336,37.8125,36.958333333333336,37.375,37.75,36.59375,36.375,35.291666666666664,35.541666666666664,36.1875,35.458333333333336,36.625,38.041666666666664,35.291666666666664,41.375,40.583333333333336,41.375,42.958333333333336,40.5,41.791666666666664,40.916666666666664,36.625,36.25,35.958333333333336,29.0625,27.9375,30.0625,33.208333333333336,34.208333333333336,31.25,34.875,37.833333333333336,37.083333333333336,38.291666666666664,37.208333333333336,36.125
7,2021-02-15,07:45:00,43.25,41.96875,42.125,42.083333333333336,40.166666666666664,0.0,36.666666666666664,35.708333333333336,34.958333333333336,33.708333333333336,32.458333333333336,32.6875,31.25,31.708333333333332,30.541666666666668,35.3125,36.0,35.416666666666664,36.75,38.25,38.166666666666664,39.541666666666664,39.208333333333336,39.0,37.75,37.9375,37.5,38.21875,37.375,36.833333333333336,36.708333333333336,37.375,36.5,35.583333333333336,36.833333333333336,36.0,34.90625,35.125,35.583333333333336,37.125,35.666666666666664,35.8125,35.5,37.6875,42.583333333333336,41.1875,39.208333333333336,39.416666666666664,38.75,38.625,38.0,37.3125,35.583333333333336,31.875,36.8125,36.333333333333336,36.125,30.5,35.958333333333336,35.9375,36.75,35.40625,33.0,33.375,37.375,36.375,35.708333333333336,36.958333333333336,38.458333333333336,38.375,38.583333333333336,39.625,40.791666666666664,40.375,40.875,41.5,39.291666666666664,40.833333333333336,41.666666666666664,40.125,42.083333333333336,43.375,42.625,41.125,42.25,41.958333333333336,34.791666666666664,36.291666666666664,36.1875,37.0,35.166666666666664,37.583333333333336,37.25,37.25,37.041666666666664,36.416666666666664,37.0,37.875,36.208333333333336,37.3125,37.25,37.3125,36.75,35.916666666666664,37.34375,36.53125,35.458333333333336,36.916666666666664,38.3125,41.25,44.375,41.875,38.0,36.4375,34.9375,34.125,33.875,34.0625,33.791666666666664,34.25,35.583333333333336,35.15625,33.625,36.1875,35.5,35.625,35.75,36.333333333333336,36.59375,36.9375,35.0,35.333333333333336,35.3125,36.5,37.4375,36.291666666666664,36.625,35.25,37.375,37.041666666666664,37.0,37.3125,36.583333333333336,37.8125,37.375,36.59375,36.5,36.333333333333336,38.0,37.6875,37.041666666666664,36.541666666666664,36.375,37.625,37.125,37.25,36.6875,38.0,37.333333333333336,35.5,35.541666666666664,37.875,37.208333333333336,37.833333333333336,37.333333333333336,36.5625,36.375,34.958333333333336,35.791666666666664,36.125,35.333333333333336,36.5,38.0,35.416666666666664,41.5,41.25,41.65625,43.1875,40.96875,42.875,41.25,36.875,36.5,35.833333333333336,29.875,27.958333333333332,30.708333333333332,32.791666666666664,34.125,31.0,35.28125,38.0,36.75,37.75,37.0,36.125
8,2021-02-15,08:00:00,49.5625,47.5,48.5625,48.125,42.3125,38.416666666666664,38.0625,34.583333333333336,32.583333333333336,31.708333333333332,30.4375,30.1875,30.041666666666668,27.625,28.28125,33.541666666666664,34.375,35.875,36.708333333333336,36.0,38.208333333333336,39.1875,37.25,48.25,43.666666666666664,55.125,45.71875,49.375,41.375,38.291666666666664,31.708333333333332,32.541666666666664,33.5,32.166666666666664,32.416666666666664,31.75,30.791666666666668,31.666666666666668,31.0,31.75,32.291666666666664,31.666666666666668,32.0,32.6875,44.75,44.583333333333336,43.625,41.875,39.708333333333336,37.5,36.291666666666664,36.708333333333336,34.916666666666664,30.916666666666668,35.8125,35.458333333333336,35.75,29.8125,34.9375,35.875,36.458333333333336,34.6875,32.25,32.833333333333336,0.0,34.833333333333336,34.84375,36.416666666666664,39.458333333333336,38.9375,38.8125,40.083333333333336,40.791666666666664,40.916666666666664,40.8125,41.708333333333336,39.0,40.791666666666664,41.375,39.5625,42.3125,42.958333333333336,42.25,42.25,42.791666666666664,42.375,35.1875,36.583333333333336,36.4375,37.291666666666664,35.375,37.5625,37.125,37.166666666666664,37.041666666666664,36.666666666666664,37.4375,38.0625,36.291666666666664,37.125,37.25,37.5,37.375,35.541666666666664,37.416666666666664,36.25,35.5,37.083333333333336,50.041666666666664,57.5,47.625,40.375,37.1875,34.8125,33.5,33.09375,35.5,34.75,31.4375,32.71875,34.208333333333336,34.291666666666664,32.8125,34.0,33.1875,34.75,34.59375,34.625,33.6875,35.666666666666664,37.75,36.0,35.416666666666664,35.958333333333336,36.78125,36.833333333333336,36.1875,35.6875,37.0,37.03125,36.625,37.125,36.583333333333336,37.8125,37.1875,37.25,37.25,36.208333333333336,37.708333333333336,37.875,37.125,36.71875,36.875,37.375,37.166666666666664,37.25,37.1875,37.916666666666664,37.25,35.78125,35.708333333333336,38.041666666666664,37.333333333333336,37.791666666666664,37.5,36.8125,36.375,35.625,35.916666666666664,36.166666666666664,35.625,36.75,37.90625,35.4375,42.46875,41.916666666666664,42.708333333333336,43.125,41.875,42.916666666666664,41.625,36.666666666666664,36.583333333333336,36.3125,28.333333333333332,26.458333333333332,29.75,33.5,33.666666666666664,30.041666666666668,35.625,38.125,36.65625,38.0,36.833333333333336,35.71875
9,2021-02-15,08:15:00,43.1875,43.208333333333336,44.875,40.375,45.166666666666664,40.25,36.583333333333336,35.5,34.1875,33.9375,32.375,32.291666666666664,31.4375,29.875,28.875,35.375,34.833333333333336,35.375,36.875,37.5,38.583333333333336,41.208333333333336,31.875,39.40625,39.666666666666664,42.75,40.416666666666664,42.3125,42.5625,37.75,36.28125,36.3125,35.46875,35.041666666666664,36.1875,34.5,33.75,35.125,33.28125,36.25,34.75,0.0,34.166666666666664,35.708333333333336,52.125,42.958333333333336,43.333333333333336,47.208333333333336,39.25,37.541666666666664,36.5,34.5,33.583333333333336,31.75,35.15625,34.666666666666664,32.625,28.0625,33.458333333333336,34.1875,34.166666666666664,33.5,33.041666666666664,31.791666666666668,36.375,36.5,35.375,37.416666666666664,39.5,38.8125,38.833333333333336,39.6875,41.0,40.458333333333336,39.916666666666664,41.333333333333336,38.6875,40.71875,41.416666666666664,39.666666666666664,42.25,42.875,43.0625,41.875,42.4375,42.25,34.375,36.3125,36.125,37.4375,35.25,37.8125,37.1875,37.125,36.875,36.375,37.0625,37.875,36.125,37.125,37.0625,37.125,0.0,0.0,37.3125,36.625,35.791666666666664,36.9375,48.708333333333336,40.75,38.375,36.916666666666664,36.125,35.708333333333336,34.75,34.25,34.541666666666664,34.875,34.166666666666664,35.291666666666664,36.208333333333336,37.0625,32.375,37.0625,36.708333333333336,36.083333333333336,35.4375,36.5625,39.0625,37.5625,35.5625,35.958333333333336,36.1875,35.75,35.875,35.875,36.083333333333336,35.541666666666664,37.583333333333336,37.25,37.25,37.625,36.46875,37.75,37.625,37.0,37.0,36.333333333333336,38.1875,37.833333333333336,0.0,36.791666666666664,36.6875,37.416666666666664,37.208333333333336,37.666666666666664,36.875,37.875,37.375,35.625,35.5,38.041666666666664,37.375,37.75,37.541666666666664,36.5,36.041666666666664,35.25,35.75,35.958333333333336,35.25,36.375,38.0625,35.541666666666664,41.375,41.125,42.1875,42.75,41.125,43.041666666666664,41.083333333333336,37.0,36.4375,36.208333333333336,29.0,26.416666666666668,29.875,32.5,34.125,30.9375,35.75,38.375,36.875,38.375,37.208333333333336,35.833333333333336
