,Data,Hora,P1.1.1 P (W),P1.1.2 P (W),P1.1.3 P (W),P1.1.4 P (W),P1.1.5 P (W),P1.1.6 P (W),P1.1.7 P (W),P1.1.8 P (W),P1.1.9 P (W),P1.1.10 P (W),P1.1.11 P (W),P1.1.12 P (W),P1.1.13 P (W),P1.1.14 P (W),P1.1.15 P (W),P1.1.16 P (W),P1.2.1 P (W),P1.2.2 P (W),P1.2.3 P (W),P1.2.4 P (W),P1.2.5 P (W),P1.2.6 P (W),P1.2.7 P (W),P1.2.8 P (W),P1.2.9 P (W),P1.2.10 P (W),P1.2.11 P (W),P1.2.12 P (W),P1.2.13 P (W),P1.2.14 P (W),P1.2.15 P (W),P1.2.16 P (W),P1.3.1 P (W),P1.3.2 P (W),P1.3.3 P (W),P1.3.4 P (W),P1.3.5 P (W),P1.3.6 P (W),P1.3.7 P (W),P1.3.8 P (W),P1.3.9 P (W),P1.3.10 P (W),P1.3.11 P (W),P1.3.12 P (W),P1.3.13 P (W),P1.3.14 P (W),P1.3.15 P (W),P1.3.16 P (W)
0,2021-06-13,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-06-13,06:15:00,0.0,0.0,0.0,0.0,0.0,0.13700526315789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7148399999999999,0.0,0.42587142857142857,0.0,0.14643333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9368035714285713,0.0,0.0,0.0,0.0,0.0
2,2021-06-13,06:30:00,3.7453,9.55195,4.68515,9.2262,4.271633333333333,0.8669333333333333,6.4625,5.5664,8.4906,8.8078,0.0,11.274999999999999,8.34725,4.20275,3.57735,5.17225,4.9613499999999995,6.8844,4.81605,0.0,1.8416125,0.8156333333333333,1.2739666666666667,0.5285,0.45130000000000003,9.73515,6.5211,8.9547,6.5710999999999995,7.2188,1.18085,8.55235,0.959,6.1375,2.5543,9.562149999999999,2.2641,0.0,3.5578000000000003,6.1289,0.6766625,5.47895,1.4251,12.65315,2.2043,5.7906,8.380849999999999,5.6801
3,2021-06-13,06:45:00,13.688,17.485174999999998,15.591433333333333,18.3078,16.160933333333332,17.24845,19.347675000000002,15.803633333333332,19.3711,15.828166666666666,14.576066666666668,18.54556666666667,17.6182,10.57655,10.22965,11.321066666666667,14.190633333333333,12.756250000000001,10.311350000000001,8.52245,12.547400000000001,6.509,13.248433333333333,4.89065,12.275533333333334,21.0586,12.062266666666668,12.8027,16.216450000000002,12.120066666666666,5.281266666666666,12.64925,7.990066666666666,15.374424999999999,12.896633333333332,17.279166666666665,18.314066666666665,23.66926666666667,20.8354,22.142175,17.6031,14.838033333333334,12.121866666666667,22.41215,9.635966666666667,11.9344,0.0,10.5344
4,2021-06-13,07:00:00,31.521866666666664,32.4449,24.0785,46.100766666666665,34.3302,48.306650000000005,33.3297,36.033833333333334,26.067700000000002,23.167949999999998,22.389833333333332,24.0203,31.44415,20.608066666666666,19.152600000000003,22.3781,22.6969,19.675766666666664,19.0271,15.25235,22.4599,18.5625,21.7539,14.259099999999998,24.093233333333334,26.6336,17.437766666666665,22.244349999999997,18.948966666666667,16.6508,9.028633333333334,19.999825,31.7957,33.96015,33.70783333333333,31.416400000000003,32.757,49.93285,35.39476666666667,42.984399999999994,31.948666666666668,21.182033333333333,15.9529,37.865633333333335,17.663033333333335,17.253133333333334,17.118175,18.989833333333333
5,2021-06-13,07:15:00,71.12293333333332,78.78803333333333,67.94942499999999,75.6982,76.89789999999999,73.66995,70.63413333333334,73.64139999999999,51.33723333333333,44.93435,43.3176,47.73673333333334,43.8129,46.2469,38.528400000000005,46.4176,39.9383,45.21016666666666,35.12695,35.99375,38.03085,35.98205,44.9409,28.8438,44.935399999999994,32.342349999999996,24.4453,49.522133333333336,45.5917,21.047133333333335,12.32425,27.4289,61.28516666666667,79.44024999999999,69.89793333333334,78.01876666666668,72.83023333333334,81.23986666666666,74.69243333333334,77.75,74.6302,28.369149999999998,22.151033333333334,78.99740000000001,73.34636666666667,24.0591,23.36285,36.4104
6,2021-06-13,07:30:00,90.70573333333334,101.44454999999999,94.59036666666667,97.85833333333333,111.75103333333334,115.30315,81.8266,92.99453333333334,72.25626666666668,74.83123333333333,68.03710000000001,66.6125,74.91605,58.3128,61.51146666666667,74.2781,65.31146666666667,62.56563333333333,54.8753,61.605050000000006,58.165825,46.59845,65.2419,53.66875,69.28203333333333,38.34583333333333,28.8547,64.166,71.0914,21.375,13.992966666666668,65.7545,78.12446666666666,93.49270000000001,118.60315,93.29636666666666,88.99060000000001,108.08073333333334,94.01326666666667,108.45053333333333,91.86012500000001,31.307066666666667,24.757399999999997,111.125,95.36796666666665,26.103400000000004,23.978399999999997,98.6039
7,2021-06-13,07:45:00,132.11693333333332,127.7823,133.60913333333335,136.30313333333334,126.12186666666666,141.76846666666665,134.73933333333332,144.1984,93.16249999999998,96.13619999999999,82.12966666666667,93.3469,97.087125,94.6776,81.2813,86.78635,89.82345000000001,85.2039,87.30286666666666,88.07265000000001,78.5094,79.56055,88.7789,80.6133,98.64999999999999,40.10665,25.871866666666666,104.75053333333334,100.00420000000001,23.962766666666667,15.6026,101.2781,113.6823,116.21406666666667,141.88903333333334,139.80676666666668,113.46353333333333,150.47813333333332,128.15703333333332,136.75665,148.3625,58.90286666666666,24.212233333333334,110.66525,132.35389999999998,27.09166666666667,27.039450000000002,140.0354
8,2021-06-13,08:00:00,157.5107,165.08675,166.63230000000001,170.70833333333334,171.00886666666665,165.82772500000002,157.75833333333333,158.24373333333332,134.5938,132.3242,119.54613333333333,123.31155,135.28905,116.06510000000002,125.86170000000001,134.79255,120.73535,117.49725000000001,127.77320000000002,122.2172,121.7465,121.27239999999999,131.59896666666668,107.64663333333334,128.23669999999998,43.646366666666665,29.2926,136.58956666666668,124.5082,26.02385,14.0625,134.65103333333332,157.02003333333332,166.04583333333332,155.35155,159.41303333333335,166.9315,165.44323333333332,160.27993333333333,174.96679999999998,157.61769999999999,136.04690000000002,25.25,181.53203333333332,162.3914,27.82385,25.9535,168.79649999999998
9,2021-06-13,08:15:00,187.23205000000002,207.18906666666666,199.27446666666665,208.27890000000002,195.71353333333332,209.54503333333335,204.1551,183.1344,157.86616666666666,139.17345,142.2246,160.40493333333333,150.808225,144.93883333333335,149.91693333333333,160.94375000000002,158.57735,150.58333333333334,147.59845,154.11249999999998,132.881625,161.6073,165.17033333333333,145.06525,134.57133333333334,73.36253333333333,29.348625,144.62655,162.5625,26.927066666666665,15.2578,168.2591,183.43439999999998,192.23203333333333,211.1594,199.1867333333333,179.70286666666667,202.36276666666666,187.694,190.91797499999998,197.7023333333333,177.54919999999998,26.604166666666668,198.5289,184.773225,28.94765,29.586750000000002,198.67863333333332
