,Data,Hora,OP3.1.1 I (A),OP3.1.2 I (A),OP3.1.3 I (A),OP3.1.4 I (A),OP3.1.5 I (A),OP3.1.6 I (A),OP3.1.7 I (A),OP3.1.8 I (A),OP3.1.9 I (A),OP3.1.10 I (A),OP3.1.11 I (A),OP3.1.12 I (A),OP3.1.13 I (A),OP3.1.14 I (A),OP3.1.15 I (A),OP3.1.16 I (A),OP3.2.1 I (A),OP3.2.2 I (A),OP3.2.3 I (A),OP3.2.4 I (A),OP3.2.5 I (A),OP3.2.7 I (A),OP3.2.8 I (A),OP3.2.9 I (A),OP3.2.10 I (A),OP3.2.12 I (A),OP3.2.13 I (A),OP3.2.14 I (A),OP3.2.15 I (A),OP3.2.16 I (A),OP3.3.1 I (A),OP3.3.2 I (A),OP3.3.3 I (A),OP3.3.4 I (A),OP3.3.5 I (A),OP3.3.6 I (A),OP3.3.7 I (A),OP3.3.8 I (A),OP3.3.9 I (A),OP3.3.10 I (A),OP3.3.11 I (A),OP3.3.12 I (A),OP3.3.13 I (A),OP3.3.14 I (A),OP3.3.15 I (A),OP3.3.16 I (A),OP3.4.1 I (A),OP3.4.2 I (A),OP3.4.3 I (A),OP3.4.4 I (A),OP3.4.5 I (A),OP3.4.6 I (A),OP3.4.7 I (A),OP3.4.8 I (A),OP3.4.9 I (A),OP3.4.10 I (A),OP3.4.11 I (A),OP3.4.12 I (A),OP3.4.13 I (A),OP3.4.14 I (A),OP3.4.15 I (A),OP3.4.16 I (A),OP3.5.1 I (A),OP3.5.2 I (A),OP3.5.3 I (A),OP3.5.4 I (A),OP3.5.5 I (A),OP3.5.6 I (A),OP3.5.7 I (A),OP3.5.8 I (A),OP3.5.9 I (A),OP3.5.10 I (A),OP3.5.11 I (A),OP3.5.12 I (A),OP3.5.13 I (A),OP3.5.14 I (A),OP3.5.15 I (A),OP3.5.16 I (A),OP3.6.1 I (A),OP3.6.2 I (A),OP3.6.3 I (A),OP3.6.4 I (A),OP3.6.5 I (A),OP3.6.6 I (A),OP3.6.7 I (A),OP3.6.8 I (A),OP3.6.9 I (A),OP3.6.10 I (A),OP3.6.11 I (A),OP3.6.12 I (A),OP3.6.13 I (A),OP3.6.14 I (A),OP3.6.15 I (A),OP3.6.16 I (A),OP3.7.1 I (A),OP3.7.2 I (A),OP3.7.3 I (A),OP3.7.4 I (A),OP3.7.5 I (A),OP3.7.6 I (A),OP3.7.7 I (A),OP3.7.8 I (A),OP3.7.9 I (A),OP3.7.10 I (A),OP3.7.11 I (A),OP3.7.12 I (A),OP3.7.13 I (A),OP3.7.14 I (A),OP3.7.15 I (A),OP3.7.16 I (A),OP3.8.1 I (A),OP3.8.2 I (A),OP3.8.3 I (A),OP3.8.4 I (A),OP3.8.5 I (A),OP3.8.6 I (A),OP3.8.7 I (A),OP3.8.8 I (A),OP3.8.9 I (A),OP3.8.10 I (A),OP3.8.11 I (A),OP3.8.12 I (A),OP3.8.13 I (A),OP3.8.14 I (A),OP3.8.15 I (A),OP3.8.16 I (A)
0,2021-04-15,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-04-15,06:15:00,0.0375,0.1125,0.0667,0.1094,0.05625,0.032825,0.0375,0.037533333333333335,0.09065000000000001,0.06875,0.09065000000000001,0.06875,0.08750000000000001,0.16040000000000001,0.05005,0.075,0.04065,0.1063,0.1042,0.060975,0.0125,0.10375999999999999,0.09586666666666666,0.06875,0.1063,0.017716666666666665,0.014583333333333332,0.06666666666666667,0.0406,0.06875,0.07815,0.021900000000000003,0.0156,0.13333333333333333,0.08125,0.0604,0.0469,0.10210000000000001,0.06875,0.0625,0.11875,0.11565,0.08543333333333332,0.06876666666666667,0.07500000000000001,0.037500000000000006,0.061239999999999996,0.03376,0.11565,0.0422,0.06565,0.11043333333333333,0.08754999999999999,0.070325,0.13336666666666666,0.05625,0.12190000000000001,0.05625,0.1844,0.03748,0.1688,0.00625,0.1,0.125,0.06875,0.13125,0.0625,0.09583333333333333,0.05,0.09999999999999999,0.04254,0.12083333333333335,0.056266666666666666,0.13435,0.0219,0.08750000000000001,0.05001428571428572,0.040624999999999994,0.10626666666666668,0.05,0.06565,0.09586666666666666,0.037525,0.04624,0.1063,0.0406,0.075,0.07345,0.012499999999999999,0.05,0.11875,0.0,0.12083333333333335,0.04376,0.08754999999999999,0.02878,0.13435,0.03125,0.009375,0.11504,0.060950000000000004,0.1042,0.0625,0.0938,0.08755,0.11253333333333333,0.01376,0.1094,0.057825,0.0509,0.048780000000000004,0.0813,0.0594,0.0688,0.049999999999999996,0.07815,0.08126666666666667,0.06565,0.0594,0.1354,0.1,0.00624,0.026575,0.08539999999999999,0.07503333333333333,0.056249999999999994
2,2021-04-15,06:30:00,0.04793333333333333,0.12083333333333335,0.0646,0.107825,0.07919999999999999,0.115625,0.05,0.0188,0.07293333333333334,0.09375,0.11666666666666668,0.0792,0.07189999999999999,0.14685,0.09586666666666666,0.10000000000000002,0.08960000000000001,0.12503333333333333,0.1625,0.0719,0.01875,0.12190000000000001,0.15,0.1042,0.11565,0.028124999999999997,0.053125000000000006,0.0813,0.07916666666666666,0.07293333333333334,0.08126666666666667,0.029166666666666664,0.03333333333333333,0.1063,0.125,0.05416666666666666,0.09586666666666667,0.10625000000000001,0.09583333333333334,0.1063,0.1375,0.13333333333333333,0.0875,0.14793333333333333,0.0771,0.0521,0.09999999999999999,0.1125,0.164075,0.09166666666666667,0.05,0.10416666666666667,0.1125,0.0688,0.1,0.0594,0.1146,0.04375,0.18543333333333334,0.1063,0.1791666666666667,0.0094,0.08543333333333332,0.14845,0.06875,0.13126666666666667,0.0844,0.11876666666666665,0.1063,0.12086666666666668,0.100025,0.15,0.07293333333333334,0.15836666666666666,0.031266666666666665,0.09583333333333333,0.09375,0.1,0.15625,0.06876666666666666,0.04065,0.10005,0.056249999999999994,0.08750000000000001,0.125,0.07815,0.11876666666666667,0.1406,0.07189999999999999,0.0771,0.120325,0.0271,0.075,0.12290000000000001,0.10836666666666667,0.09166666666666667,0.18123333333333336,0.05833333333333333,0.03125,0.13336666666666666,0.07605000000000002,0.1219,0.11565,0.11046666666666667,0.13125,0.11565,0.0521,0.08125,0.1042,0.10378000000000001,0.08755,0.09375,0.08333333333333333,0.07293333333333334,0.07293333333333334,0.11669999999999998,0.0844,0.0771,0.049999999999999996,0.13959999999999997,0.09376666666666666,0.0344,0.11410000000000001,0.17293333333333336,0.08123333333333334,0.07293333333333334
3,2021-04-15,06:45:00,0.33125,0.45630000000000004,0.3688,0.525,0.4344,0.4749999999999999,0.43750000000000006,0.31255,0.6125,0.39586666666666664,0.4396333333333334,0.5094000000000001,0.46565,0.5666666666666668,0.525,0.43125,0.39376666666666665,0.46670000000000006,0.49375,0.4270666666666667,0.42500000000000004,0.5604333333333333,0.5437666666666666,0.5416666666666666,0.4016,0.46670000000000006,0.50315,0.4000333333333333,0.4875333333333334,0.4875333333333334,0.43905,0.3875,0.3422,0.47500000000000003,0.47289999999999993,0.43333333333333335,0.40005,0.5,0.5146000000000001,0.4,0.4749999999999999,0.45157499999999995,0.4719,0.50315,0.42815000000000003,0.32293333333333335,0.4875,0.55,0.4656,0.6718999999999999,0.33546666666666664,0.4521,0.41043333333333337,0.35833333333333334,0.4969,0.3875333333333333,0.5312,0.4521,0.5625,0.4396,0.41875,0.32083333333333336,0.5020666666666667,0.5312,0.4094,0.6031,0.5292,0.5094000000000001,0.3937333333333333,0.4781,0.6,0.5666666666666668,0.6125333333333333,0.5125,0.34380000000000005,0.5083333333333333,0.45470000000000005,0.3063,0.5,0.5833333333333334,0.38439999999999996,0.6031500000000001,0.4187666666666667,0.5250333333333334,0.42086666666666667,0.39376666666666665,0.4479333333333333,0.4979,0.47500000000000003,0.38130000000000003,0.5437666666666666,0.33440000000000003,0.4458666666666667,0.0,0.5291666666666667,0.4895666666666667,0.5667,0.4094,0.4146,0.5625,0.47293333333333337,0.43333333333333335,0.3563,0.41565,0.43543333333333334,0.43543333333333334,0.38439999999999996,0.4969,0.5271,0.4687666666666666,0.404725,0.46456666666666663,0.3645666666666667,0.4666666666666666,0.4854333333333334,0.43755,0.4124666666666667,0.24375,0.3854,0.4854333333333334,0.4229,0.3187666666666667,0.4219,0.56255,0.425,0.3896
4,2021-04-15,07:00:00,0.8708333333333332,0.7708666666666667,0.8828500000000001,0.9708666666666668,0.9719,1.01565,1.02815,1.0562666666666667,0.9625333333333334,0.8875333333333334,0.9353999999999999,1.3594,1.2531500000000002,1.0063,0.9021333333333335,1.0021,0.6938,0.9375500000000001,1.0041666666666667,0.8875,1.0125250000000001,1.2229333333333334,1.1854333333333333,1.0020666666666667,1.0792,1.1375,1.0271000000000001,1.2479333333333333,1.0000333333333333,0.8729333333333334,1.1375,0.8969,0.8531,1.1791666666666665,1.1083333333333334,0.88125,1.1968999999999999,1.3844,0.8937666666666667,0.8521333333333333,1.176575,1.1438,0.8875333333333334,1.0208333333333333,0.8708333333333332,0.8375,1.2969,1.0083666666666666,0.9687666666666667,0.9531499999999999,0.5688,1.0354333333333334,0.8625333333333334,1.44065,0.8896000000000001,0.8625333333333334,0.9624999999999999,1.15005,1.2104333333333335,1.0062666666666666,1.0062666666666666,1.0542,1.1422,1.1041999999999998,1.2063000000000001,0.9583333333333334,1.0,1.0750333333333335,1.1021,1.2646333333333333,1.2520999999999998,0.9688000000000001,1.0125,1.2125333333333332,0.8875333333333334,1.26565,0.95315,1.1063,0.8563000000000001,1.6844000000000001,0.9625333333333334,1.1854333333333333,1.120866666666667,1.2146000000000001,1.1094,0.9249999999999999,1.0041666666666667,1.0333666666666668,0.8083333333333332,0.881275,1.3484500000000001,0.8729333333333334,1.04065,1.3104333333333333,1.3958333333333333,0.9604666666666667,1.0771333333333333,1.47815,0.9479333333333333,1.2229333333333334,1.0250333333333332,1.0479333333333334,0.8833666666666667,0.8625333333333334,0.9594,0.9500333333333334,1.1687500000000002,1.143775,1.1271333333333333,1.0667,0.925,1.5375,0.9854333333333333,0.87815,0.8250500000000001,1.1250333333333333,0.7416666666666667,0.8249999999999998,1.0500333333333334,1.0667,0.8896000000000001,0.6958666666666667,0.8458333333333333,0.9469000000000001,1.15625,0.8479333333333333
5,2021-04-15,07:15:00,0.9187666666666666,0.9500500000000001,1.0406499999999999,1.1666666666666667,1.0896000000000001,1.15785,1.1333666666666666,1.0437666666666665,1.1188,1.1969,1.3000333333333334,1.1020666666666665,1.0406,1.2344,1.0250333333333332,1.0312666666666666,0.8844000000000001,0.9875,1.125,1.1041666666666667,1.00625,1.1719,1.1313000000000002,1.1229666666666667,1.1375333333333335,1.0521,1.0979333333333334,1.0708666666666666,0.9937499999999999,0.9771000000000001,0.9422,0.90315,1.01565,1.16255,1.1229333333333333,1.43125,1.1583666666666665,1.1958666666666666,1.0604333333333333,1.0917000000000001,1.1531500000000001,1.0812666666666668,1.0896,1.1500333333333332,1.0042,0.9291666666666667,1.0344,1.1146,1.1703000000000001,1.0718999999999999,1.0750333333333333,1.0875,1.1083666666666667,1.0250333333333332,1.2375500000000001,1.0344250000000001,1.1672,1.1041999999999998,1.1812666666666667,1.0979666666666665,1.1666999999999998,1.0594000000000001,1.18125,1.1562666666666666,1.13595,1.2083333333333333,1.0875000000000001,1.0729333333333333,1.0979666666666665,1.1104333333333332,1.0875,1.154725,1.0604333333333333,1.1354333333333333,1.0187666666666666,1.1083666666666667,1.1766,1.0646000000000002,1.1646,1.0500333333333334,1.0396,1.1271000000000002,1.0625333333333333,1.1146,1.0813,1.0750000000000002,1.0583666666666667,1.0750333333333335,1.0208666666666666,1.1104666666666665,0.0,1.02505,1.1062500000000002,1.1896000000000002,1.1812666666666667,1.3125,1.1542000000000001,1.1312666666666666,1.1844000000000001,1.2604333333333333,1.1146,1.1166666666666665,0.9625,0.9604666666666667,1.1188,1.1167,1.0187499999999998,0.9937999999999999,1.0833333333333333,1.1416666666666666,1.0146,1.0000333333333333,1.0406499999999999,1.0562500000000001,1.0458333333333334,1.05315,1.125,1.0083333333333335,0.94065,1.1094,1.1146,0.95315,1.00315,1.1458666666666666,0.0,1.0208666666666668
6,2021-04-15,07:30:00,0.7791666666666667,0.9521000000000001,0.925025,0.9666666666666667,0.9469,0.0,0.9937666666666667,0.7812,0.9271000000000001,0.9000333333333334,0.9375500000000001,0.9167,0.9333666666666667,0.9859500000000001,0.9047000000000001,0.91875,0.9094,0.9354333333333332,0.9562666666666667,0.9686999999999999,0.90625,0.9875333333333334,0.9396,0.8812666666666668,0.9583333333333334,0.8875500000000001,0.8916666666666666,0.9500333333333333,0.8,0.9250333333333334,0.8375,0.7812666666666667,0.88285,0.9895999999999999,1.0646,0.9125,0.9270999999999999,0.95315,0.8958333333333334,0.9208666666666668,0.9891000000000001,0.9844,0.9172,0.9792000000000001,0.8937666666666667,0.8521000000000001,0.925025,0.8896000000000001,0.9666666666666667,0.956275,0.9521000000000001,1.0375333333333334,0.9375333333333332,0.8729333333333334,0.9500000000000001,0.8844000000000001,0.9938,0.9625,1.0875,0.9333666666666667,1.0062666666666666,0.9312666666666667,1.0187333333333333,1.0521,0.8313,1.0479666666666667,0.9542,0.9396333333333334,0.9729666666666668,0.9188000000000001,0.9333666666666667,0.9875499999999999,0.9208666666666666,0.9250333333333334,0.8250000000000001,0.9667,0.9437666666666668,0.9250333333333334,0.9979333333333334,0.9333666666666667,0.8895666666666666,0.95625,0.9104333333333333,0.9438,0.9312666666666667,0.86565,0.9531499999999999,0.9437666666666665,1.0125,0.9083666666666667,0.9917000000000001,0.8167,0.9922249999999999,1.025,0.9500000000000001,0.9417,1.0292,0.9354333333333334,0.8729333333333334,0.9770666666666669,0.87815,0.8875500000000001,0.8479333333333333,0.8791666666666668,0.9500000000000001,1.00625,0.91565,0.9458333333333334,0.9249999999999999,1.0125,1.0104666666666666,0.904725,0.910975,0.9218999999999999,0.949975,0.9354333333333332,0.9531500000000002,0.91875,0.9396000000000001,1.02815,0.9604333333333334,0.8854333333333333,0.9521000000000001,0.9250000000000002,0.943775,0.9249999999999999
7,2021-04-15,07:45:00,0.8938,0.9937666666666667,0.8166666666666668,1.0208333333333335,0.864075,1.0219,0.8999999999999999,0.8609749999999999,0.9645999999999999,0.9094,0.9396333333333334,0.9021,0.9396,1.0938,0.8625,0.890625,0.8229333333333333,0.9041666666666667,0.9354333333333332,0.9250333333333334,0.8734500000000001,0.9625,0.9354333333333334,0.9146000000000001,0.9188000000000001,0.8729666666666667,0.925,0.8750333333333334,0.8438,0.875,0.8719,0.8833666666666667,0.8521000000000001,0.9562666666666667,0.9979333333333334,0.8708666666666667,0.9542,1.01565,0.9083666666666668,0.9146000000000001,0.9313,0.9187666666666666,0.89375,0.9541666666666666,0.8979333333333334,0.8500333333333333,0.8563000000000001,0.9875,1.00005,1.0094,0.8896000000000001,0.8906499999999999,0.90315,0.77815,0.932825,0.96875,0.9406500000000001,0.9187666666666666,0.9422,0.8896000000000001,1.0208666666666668,0.8479333333333333,0.8969,0.951575,0.8594,0.9734749999999999,0.9406500000000001,0.97505,0.9812666666666666,0.9354333333333332,0.9062666666666667,0.9172,0.9500333333333333,0.9593499999999999,0.8750333333333334,0.8547,0.9344000000000001,0.85005,0.9417000000000001,0.8542000000000001,0.9062666666666667,0.9312666666666667,0.9250333333333333,0.9500000000000001,1.00625,0.862525,0.93125,0.9645999999999999,0.8583666666666666,0.8916666666666666,1.0000333333333333,0.8833333333333334,0.9833333333333334,0.94065,0.9333333333333332,0.9125000000000001,0.9979333333333332,0.8979333333333334,0.8645999999999999,1.0125,0.9979333333333334,0.9292000000000001,0.84065,0.86565,0.9021,0.8979333333333334,0.84065,0.9844,0.9874999999999999,0.9417,0.88285,1.0,0.9125,0.9750333333333332,0.8312666666666667,0.9249999999999999,0.9781500000000001,0.9166666666666666,0.8791666666666668,1.0292000000000001,0.9688000000000001,0.8396333333333333,0.9437666666666668,1.0219,1.0063,0.9104666666666668
8,2021-04-15,08:00:00,0.8083666666666667,0.9875,0.9333666666666667,1.0020666666666667,0.9563,0.9146,0.9292000000000001,0.8563000000000001,0.9234500000000001,0.9458333333333334,0.8188,0.8844000000000001,0.9021,1.0438,0.9,0.9,0.9145666666666666,0.9958333333333335,0.9625000000000001,0.98285,0.94065,0.9708333333333333,0.964075,0.8875000000000001,1.0167,0.8917,0.91565,0.9417,0.8396,0.91255,0.954725,0.8375,0.85005,0.9916666666666667,0.9895999999999999,0.9625333333333334,0.9624999999999999,0.8958333333333334,0.9604333333333335,0.9229333333333333,0.9479333333333333,0.984375,0.9146000000000001,0.9521000000000001,0.9312666666666667,0.925,0.9354333333333334,0.8666666666666667,0.9375,0.929725,0.929725,0.9594,0.9594,0.9729,1.0,0.9270999999999999,1.02185,0.9047000000000001,1.0917000000000001,0.9391,1.0812499999999998,0.89065,0.9859500000000001,1.0688,0.9313000000000001,0.99065,1.00935,0.9417,0.9250333333333334,0.9516,0.9531499999999999,1.0333666666666668,0.9313000000000001,0.9984500000000001,0.912525,0.975,0.9547,0.9625333333333334,0.9166666666666666,0.9000333333333334,0.9041666666666668,0.9499999999999998,0.9396,0.9437333333333333,0.95625,0.8094,0.8750249999999999,0.9895999999999999,0.9000333333333334,0.9562666666666667,0.9937499999999999,0.8521333333333333,1.06565,0.9792,0.9687749999999999,0.9771000000000001,0.9895999999999999,0.9083666666666668,0.9333333333333332,1.0250000000000001,1.0250333333333332,0.9416666666666668,0.93125,0.9208666666666666,0.9729333333333333,0.9812666666666666,0.8896333333333334,0.915625,1.0083333333333335,0.9750333333333333,0.9843999999999999,0.8667000000000001,0.9291666666666667,0.8687666666666667,0.9843999999999999,0.895325,1.01565,0.90315,0.95625,1.0458333333333334,0.9104000000000001,0.8641000000000001,0.9563,1.025,0.8937666666666667,0.8792
9,2021-04-15,08:15:00,1.2344,1.125,1.26255,1.2938,1.1250333333333333,1.2250333333333332,1.4416666666666667,1.20315,1.3250000000000002,1.1859250000000001,1.225,1.2719,1.257825,1.325,1.2166666666666668,1.1479333333333333,1.1292,1.2333666666666667,1.3563,1.36875,1.1104666666666667,1.3042,1.28125,1.2667,1.3333666666666666,1.1333666666666666,1.2125333333333335,1.2416666666666665,1.1146,1.1729333333333332,1.15625,1.1020666666666665,1.0937666666666666,1.3,1.2271,1.3437999999999999,1.2208666666666668,1.2291999999999998,1.31875,1.1854333333333333,1.3083666666666667,1.2156500000000001,1.12815,1.3021,1.4083666666666668,1.21875,1.1375,1.301575,1.2563,1.1531500000000001,1.26565,1.3104333333333333,1.39845,1.1813,1.3328250000000001,1.3125333333333333,1.1875,1.3469,1.2563,1.2938,1.3719000000000001,1.2219,1.1875499999999999,1.440625,1.125,1.2156500000000001,1.3271,1.2292,1.3406500000000001,1.2530999999999999,1.2,1.30315,1.2583666666666666,1.4416666666666667,1.1813,1.1375,1.45,1.1375,1.3719000000000001,1.2916666666666667,1.1771,1.3854333333333333,1.2104333333333333,1.3271,1.2333666666666667,1.1833333333333333,1.3167,1.2167000000000001,1.1146,1.2583666666666666,1.2916666666666667,1.0792,1.3125,1.2791666666666666,1.2188,1.3208666666666666,1.2896,1.2979333333333336,1.1937666666666666,1.3458666666666668,1.2396,1.2291999999999998,1.07505,1.1771,1.2542,1.2500333333333333,1.2750000000000001,1.18125,1.2458666666666667,1.2708666666666668,1.1396,1.22815,1.2469000000000001,1.251575,1.3041666666666665,1.1250499999999999,1.35625,1.4042000000000001,1.3625333333333334,1.4229333333333332,1.4041666666666668,1.1219000000000001,1.3391,1.1917,1.1771,1.09375
