,Data,Hora,P3.1.1 P (W),P3.1.2 P (W),P3.1.3 P (W),P3.1.4 P (W),P3.1.5 P (W),P3.1.6 P (W),P3.1.7 P (W),P3.1.8 P (W),P3.1.9 P (W),P3.1.10 P (W),P3.1.11 P (W),P3.1.12 P (W),P3.1.13 P (W),P3.1.14 P (W),P3.1.15 P (W),P3.1.16 P (W),P3.2.1 P (W),P3.2.2 P (W),P3.2.3 P (W),P3.2.4 P (W),P3.2.5 P (W),P3.2.6 P (W),P3.2.7 P (W),P3.2.8 P (W),P3.2.9 P (W),P3.2.10 P (W),P3.2.11 P (W),P3.2.12 P (W),P3.2.13 P (W),P3.2.15 P (W),P3.2.16 P (W),P3.3.1 P (W),P3.3.2 P (W),P3.3.3 P (W),P3.3.4 P (W),P3.3.5 P (W),P3.3.6 P (W),P3.3.7 P (W),P3.3.8 P (W),P3.3.9 P (W),P3.3.10 P (W),P3.3.11 P (W),P3.3.12 P (W),P3.3.13 P (W),P3.3.14 P (W),P3.3.15 P (W),P3.3.16 P (W),P3.4.1 P (W),P3.4.2 P (W),P3.4.3 P (W),P3.4.4 P (W),P3.4.5 P (W),P3.4.6 P (W),P3.4.7 P (W),P3.4.8 P (W),P3.4.9 P (W),P3.4.10 P (W),P3.4.11 P (W),P3.4.12 P (W),P3.4.13 P (W),P3.4.14 P (W),P3.4.15 P (W),P3.4.16 P (W),P3.5.1 P (W),P3.5.2 P (W),P3.5.3 P (W),P3.5.4 P (W),P3.5.5 P (W),P3.5.6 P (W),P3.5.7 P (W),P3.5.8 P (W),P3.5.9 P (W),P3.5.10 P (W),P3.5.11 P (W),P3.5.13 P (W),P3.5.14 P (W),P3.5.15 P (W),P3.5.16 P (W),P3.6.1 P (W),P3.6.2 P (W),P3.6.3 P (W),P3.6.4 P (W),P3.6.5 P (W),P3.6.6 P (W),P3.6.7 P (W),P3.6.8 P (W),P3.6.9 P (W),P3.6.10 P (W),P3.6.11 P (W),P3.6.12 P (W),P3.6.13 P (W),P3.6.14 P (W),P3.6.15 P (W),P3.6.16 P (W),P3.7.1 P (W),P3.7.2 P (W),P3.7.3 P (W),P3.7.4 P (W),P3.7.5 P (W),P3.7.6 P (W),P3.7.7 P (W),P3.7.8 P (W),P3.7.9 P (W),P3.7.10 P (W),P3.7.11 P (W),P3.7.12 P (W),P3.7.13 P (W),P3.7.14 P (W),P3.7.15 P (W),P3.7.16 P (W),P3.8.1 P (W),P3.8.2 P (W),P3.8.3 P (W),P3.8.4 P (W),P3.8.5 P (W),P3.8.6 P (W),P3.8.7 P (W),P3.8.8 P (W),P3.8.9 P (W),P3.8.11 P (W),P3.8.12 P (W),P3.8.13 P (W),P3.8.14 P (W),P3.8.15 P (W)
0,2021-03-27,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-03-27,06:15:00,3.1328,11.2961,6.890633333333334,12.6875,14.3073,8.279433333333335,11.91565,12.377099999999999,21.82943333333333,20.0573,22.2969,22.97385,12.821633333333333,23.353400000000004,9.66525,7.8094,9.10505,10.404166666666667,17.32385,8.14255,18.104133333333333,22.8034,22.0479,17.9588,15.614425,22.757,22.659,16.730449999999998,18.362266666666667,5.451533333333333,8.301033333333335,10.116050000000001,4.859375,15.282566666666668,22.114299999999997,18.94633333333333,16.335166666666666,16.3465,21.168266666666668,23.15315,17.896900000000002,23.6617,18.391,21.91926666666667,22.3513,9.66565,6.7549666666666655,22.670066666666667,22.191666666666666,16.306233333333335,19.470833333333335,9.9016,10.975533333333333,9.2565,10.781766666666668,13.157566666666668,8.5508,18.288649999999997,17.100749999999998,30.30286666666667,20.066666666666666,28.676033333333333,17.964866666666666,23.709366666666668,24.1055,19.2734,24.4776,22.27576666666667,23.788533333333334,10.880233333333335,7.5422,8.8535,14.513533333333333,17.0414,15.355500000000001,17.337233333333334,22.0117,25.016666666666666,19.0664,18.888,22.2914,20.065133333333332,22.026833333333332,27.558999999999997,11.182533333333334,5.3683499999999995,11.333599999999999,11.39275,16.483866666666668,23.90076666666667,28.405433333333335,15.99295,24.179166666666664,25.139833333333332,23.92396666666666,22.853933333333334,26.822933333333328,17.7453,20.392733333333336,25.490025,11.12735,11.4328,6.0633,7.446600000000001,19.496366666666667,21.398433333333333,17.341166666666666,19.033549999999998,22.130875000000003,17.175775,12.647649999999999,9.13475,8.0685,7.2094000000000005,7.9125,9.12305,12.826566666666666,8.83985,7.5805,10.564333333333332,6.0150500000000005,10.832033333333333,13.4706,8.1211
2,2021-03-27,06:30:00,9.7797,16.22265,11.7034,38.9794,38.2496,15.729499999999998,38.13125,37.668350000000004,41.28555,43.852599999999995,45.42815,41.1914,44.707049999999995,47.179249999999996,22.227366666666665,22.42775,14.5,16.5838,45.046475,32.3801,39.30466666666667,40.9996,50.17736666666667,42.965999999999994,42.36376666666667,41.3227,42.9516,39.6922,45.47345,20.10275,23.4937,12.68905,9.971866666666665,41.82423333333333,49.742700000000006,47.44663333333333,40.601333333333336,44.9073,48.106533333333324,46.0328,40.425775,48.56666666666666,41.6552,44.104166666666664,43.4781,20.85,23.80673333333333,49.3375,45.3099,23.099600000000002,47.541666666666664,36.2268,18.061966666666667,13.41095,16.595299999999998,29.074233333333336,22.45,48.637499999999996,48.3672,59.30416666666667,49.3068,52.34166666666667,44.56876666666667,46.9461,47.49535,44.3418,48.319266666666664,45.493233333333336,49.2414,18.4219,13.565100000000001,20.65103333333333,24.760666666666665,42.87446666666667,47.8656,38.358599999999996,47.40156666666667,48.742700000000006,44.698049999999995,47.73593333333333,45.70626666666667,50.94636666666667,44.91995,45.9375,16.6871,13.741,19.08945,20.544,42.07843333333333,48.659400000000005,51.549200000000006,37.316,52.119150000000005,48.81066666666667,50.04533333333333,52.312999999999995,53.487766666666666,44.07006666666666,47.7281,58.08176666666666,18.939875,19.2812,11.433566666666666,14.708866666666667,56.9836,47.87003333333333,40.79105,41.974625,48.86666666666667,42.7547,26.054666666666666,17.48905,18.485133333333334,18.229166666666668,17.2428,19.2578,24.938266666666667,21.141666666666666,16.326833333333333,21.544349999999998,14.191400000000002,25.59845,23.28825,18.660433333333334
3,2021-03-27,06:45:00,11.9922,19.35236666666667,18.60585,82.02006666666666,71.22775,24.674233333333333,80.72655,74.3935,70.1473,76.79583333333333,78.09885,74.303125,74.14725,78.77316666666667,48.96616666666667,41.752750000000006,18.1531,24.6094,86.78205,76.686725,78.4152,77.8412,99.0063,85.8473,71.42695,75.48044999999999,81.2824,77.5004,69.6008,35.2414,43.48826666666667,18.0,13.489600000000001,81.0734,78.38085000000001,78.73593333333334,75.1266,66.62345,75.87603333333333,79.82603333333333,78.1922,76.31875,65.5789,76.20975,72.20133333333332,44.33575,44.03073333333333,85.6841,78.03543333333333,87.51795,80.77105,81.67136666666669,22.68085,17.4281,64.03125,100.7016,81.95206666666667,91.87029999999999,83.32966666666667,82.75195,81.0297,88.07473333333333,78.39255,73.4422,77.02423333333333,73.71445,81.90993333333334,81.92996666666667,86.07709999999999,88.05703333333334,67.91563333333333,87.11066666666666,76.29766666666667,75.4487,72.37809999999999,74.67916666666667,91.5312,89.37943333333334,74.42815,85.62266666666666,83.9224,83.97813333333333,74.177525,83.30936666666666,71.35487499999999,65.9729,83.5922,74.70966666666668,80.1246,84.0797,88.4594,74.5638,87.27265,77.3863,87.67965000000001,74.9426,86.66276666666666,75.62916666666668,79.22786666666667,86.3121,95.8125,56.38746666666666,17.734949999999998,18.181233333333335,79.41643333333333,78.5,77.44243333333333,88.11135,75.3383,70.26226666666666,40.60665,41.5836,47.92495,37.180099999999996,39.60653333333334,43.18203333333333,49.2832,42.25103333333333,36.45523333333333,44.480466666666665,30.875266666666665,45.798966666666665,45.956266666666664,44.989450000000005
4,2021-03-27,07:00:00,17.126175,23.62265,22.7906,110.90235,114.80366666666667,111.81485,111.4482,114.8797,109.998225,113.91376666666666,113.78200000000001,108.9676,103.04193333333332,116.32236666666667,63.17035,62.33497500000001,22.4763,25.719350000000002,121.83256666666666,112.95505,112.87239999999998,118.54556666666667,124.52083333333333,120.71485,106.68126666666667,116.16066666666667,117.52396666666668,118.67626666666666,114.449225,58.49025,70.2344,23.29805,16.400533333333332,112.6862,111.9961,117.54090000000001,114.5831,98.09893333333333,114.46250000000002,121.2242,107.67224999999999,111.275575,117.242975,109.6582,115.85103333333332,61.3461,65.29246666666667,115.9594,120.8844,125.39556666666665,127.85040000000001,113.1953,27.8006,21.63593333333333,115.722075,123.22526666666666,121.58176666666668,120.05785,118.99920000000002,130.12969999999999,120.56096666666667,123.20026666666666,109.7953,113.2666,122.79865,115.30625,118.77996666666667,117.97683333333333,114.01755,114.65979999999999,108.10366666666665,124.52293333333334,118.33359999999999,113.3871,114.61016666666667,116.3591,117.65156666666667,127.67370000000001,126.9195,124.16910000000001,117.584,111.47345,120.38865000000001,126.75833333333333,125.3599,114.45989999999999,121.95625,125.10355,0.0,121.72656666666667,127.4026,110.32863333333334,118.45416666666667,118.7143,121.74869999999999,116.622875,122.30160000000001,113.42526666666667,119.90545,128.6367,126.24334999999999,122.56799999999998,21.56485,22.3271,111.71616666666667,112.74113333333334,114.87056666666668,105.49924999999999,105.62083333333334,96.39166666666667,66.96616666666667,73.85366666666667,68.5168,63.00363333333333,67.26173333333332,69.46525,74.42656666666666,62.8707,62.300399999999996,75.88906666666668,58.328633333333336,72.28280000000001,74.89113333333334,69.18310000000001
5,2021-03-27,07:15:00,30.447650000000003,26.851950000000002,60.75910000000001,151.843975,152.78983333333335,148.85156666666668,151.51590000000002,135.2867,153.4305,154.6781,150.56536666666668,146.45525,146.7541,157.6534,85.05215,80.03434999999999,30.18435,41.1297,165.8715,148.2005333333333,147.54843333333335,159.85153333333332,161.769,157.38176666666666,149.317,155.04896666666667,159.46223333333333,150.6719,157.73956666666666,83.1909,85.56835000000001,35.10235,33.03723333333333,147.72136666666665,150.378325,151.69843333333333,159.01146666666668,128.0234,150.67083333333332,151.94375,140.45233333333337,146.40825,151.4414,146.55206666666666,155.87293333333335,81.67675,83.75783333333334,155.25,159.3073,164.25233333333333,162.03050000000002,148.6934,135.48543333333333,25.354325000000003,166.3383,162.78475,159.77656666666667,167.31116666666668,157.33126666666666,165.812,142.8375,168.9505333333333,143.92393333333334,157.8801,171.0332,150.451375,150.33245,157.88085,160.14063333333334,146.75975,147.32683333333333,162.5789,157.95,147.31135,154.0841333333333,148.8039,150.0516,165.2354,147.80705,162.68776666666668,157.4516,152.46066666666667,159.19036666666668,162.79923333333332,165.6979,135.7875,166.0521,163.0961,161.55275,161.67763333333332,170.20974999999999,148.55726666666666,163.21223333333333,157.64246666666665,152.44455,164.27446666666665,161.4922,156.83436666666668,155.33555,167.57035,160.2125,173.48165,42.260525,53.801566666666666,139.0156,154.1719,153.62503333333333,148.846675,143.90470000000002,127.21483333333333,105.10567499999999,106.1973,104.156275,99.309775,103.77893333333333,92.26485,106.0879,99.46992500000002,104.17266666666667,102.9625,93.4518,99.2682,102.5293,101.70859999999999
6,2021-03-27,07:30:00,95.80730000000001,32.675000000000004,175.975,194.05366666666666,188.60156666666668,190.76835,187.9633,178.44063333333335,187.867175,172.7953,199.36043333333336,186.168,174.3,185.83125,110.23395,122.72919999999999,109.08646666666668,126.99556666666666,194.71326666666667,190.76875,190.71095,193.82966666666667,200.40155,197.60155,187.62396666666666,194.50393333333332,196.45286666666667,183.458975,188.63400000000001,127.23750000000001,128.1661333333333,155.02890000000002,152.07056666666668,179.23435,197.28045,191.46433333333334,197.36716666666666,161.025,190.3820333333333,190.5625,187.761925,197.7875,188.581275,184.61169999999998,182.1562,159.39663333333334,129.60389999999998,201.66093333333333,196.869,202.49636666666666,191.5726666666667,195.8211,194.5664,28.662000000000003,198.7882666666667,204.6469,202.04063333333332,203.32420000000002,195.9351333333333,191.4844,185.306,206.6119666666667,185.75332500000002,189.3164,200.95195,197.74869999999999,187.7945,195.42576666666665,196.35936666666666,199.8113,190.940625,197.60975000000002,194.90975,191.77343333333332,195.45209999999997,189.0586,197.59583333333333,197.08595,194.3125,199.6119666666667,195.6438,196.96486666666667,185.7219,203.45756666666668,197.0227,191.22763333333333,206.2388,204.58776666666665,199.28906666666663,201.88073333333332,202.50936666666666,187.66289999999998,197.3606666666667,201.72783333333334,199.1,201.4448,202.69453333333334,195.4888,192.09335000000002,200.1784,189.91055,202.31483333333335,141.46249999999998,165.24533333333332,186.03673333333333,185.574,187.72706666666667,190.50676666666664,186.692775,156.1875,148.88073333333332,142.7652,143.66586666666666,143.5,141.70625,133.35886666666667,132.35183333333333,144.57225,137.37345,138.70255,132.5781,135.4244666666667,135.18906666666666,136.03455000000002
7,2021-03-27,07:45:00,210.06405,216.06406666666666,216.83126666666666,232.86093333333335,225.5646,235.57266666666666,232.7414,225.12635,226.8518333333333,226.46485,234.88333333333333,216.83669999999998,220.00177499999998,230.0529,210.97324999999998,185.0,226.8578,218.76433333333333,223.96715,234.0844,210.925,243.18205,234.67813333333334,226.53905,227.10026666666667,223.85430000000002,232.0828,224.4883,224.061125,207.7216,202.13520000000003,226.1096,218.40974999999997,209.9852,236.15153333333333,228.48646666666664,231.13985,196.74636666666666,233.72695,227.9171666666667,221.90665,222.51565,230.84765,231.92695,228.06196666666665,225.15233333333333,196.80416666666667,236.18906666666666,230.57614999999998,235.69535,237.11329999999998,237.8953333333333,228.48749999999998,28.875,234.6013,242.58593333333337,238.34455000000003,244.522675,235.47476666666668,236.77775,223.93436666666665,236.51915000000002,229.4312666666667,234.91717500000001,236.988475,229.7746,226.74964999999997,229.37815,239.7763,240.987,235.17556666666667,231.74033333333333,230.6086,233.17813333333334,230.04713333333333,225.18176666666668,237.7401,230.36353333333332,228.73045000000002,237.71485,230.1961,230.7785,225.3773,231.2297,231.10416666666666,229.76563333333334,243.23646666666664,234.70704999999998,233.4393,222.3703,239.76643333333334,226.38750000000002,240.7875,239.06043333333332,241.16823333333332,240.16135,243.82446666666667,232.79610000000002,234.6531,244.166775,249.89013333333332,243.10260000000002,218.99845,220.2601666666667,225.6815,230.45806666666667,226.92083333333335,231.68593333333334,225.67656666666667,183.56835,176.6754,184.43964999999997,177.65155,170.8469,169.81875,175.7174,178.93475,175.5677333333333,161.98803333333333,180.95986666666667,163.74583333333334,173.46326666666667,177.3832,178.00519999999997
8,2021-03-27,08:00:00,252.51563333333334,272.2047,257.7297,257.67109999999997,263.5156,276.5,267.258025,250.6766,257.51955,270.7026,273.9281333333333,264.5166666666667,273.12850000000003,260.30584999999996,259.6418,234.757425,266.78790000000004,270.8015666666667,262.134,261.5748,255.23455,265.05505,271.5367,256.4718666666667,266.16040000000004,255.86536666666666,268.91055,257.30573333333336,266.98123333333336,248.91405,254.81536666666668,253.51565,260.9086,252.48455,270.96953333333335,267.1091,262.1848,226.93543333333332,261.1625,256.24805000000003,253.2409,263.42775,268.1362,260.0625,256.26565,251.1703,253.24060000000003,285.01095,275.58754999999996,277.9674333333333,261.5012,270.18205,279.6948,266.4633,273.29686666666663,272.6844,270.91445,278.73785,266.3582,276.31226666666663,272.8286333333333,283.2812666666667,263.24690000000004,272.96926666666667,278.84323333333333,265.134175,268.238075,271.57185000000004,273.28073333333333,268.7711,268.7063,274.6200666666667,275.53749999999997,267.75,257.0719,264.5633,273.17775,272.4961,262.94845,272.31875,277.16715,261.29220000000004,264.8172,269.7468666666667,272.903325,263.43800000000005,275.5836,265.8333333333333,268.0094,264.31444999999997,268.0852,263.72786666666667,262.2375,275.2015666666667,268.0195,270.416,283.287,266.30106666666666,278.5996,287.35519999999997,285.7844,274.04535,254.71325,253.9750333333333,260.44190000000003,270.74399999999997,261.84476666666666,256.1531,262.2101333333333,214.772675,211.65233333333333,220.33245,211.499425,214.32786666666667,206.41522500000002,218.32763333333332,215.72812500000003,217.56445,210.19687499999998,216.98826666666665,196.73440000000002,215.03906666666668,219.32576666666668,213.09896666666668
9,2021-03-27,08:15:00,287.68535,306.51640000000003,293.01699999999994,294.696875,304.5703,297.99805000000003,301.8379,297.0346333333333,298.37420000000003,299.72655,301.16015,299.24713333333335,307.61325,301.69065,288.7297,299.3338333333333,295.382425,301.02734999999996,304.662,296.9145,294.32346666666666,300.112,304.7341333333333,299.068,298.81823333333335,304.08616666666666,299.4724,297.6469,298.1797,283.07706666666667,293.4979333333334,293.2133,281.1645,288.69323333333335,297.99375,301.1828,301.75395000000003,248.46915,297.82422499999996,294.73045,296.69259999999997,294.7825666666667,301.9719,296.764075,300.163875,291.43513333333334,283.7879,315.36116666666663,309.81173333333334,318.2445666666667,310.082,306.3627666666667,312.23019999999997,312.7081,306.65726666666666,310.00336666666664,306.8817666666667,309.9656333333333,292.0969,303.56759999999997,308.5656333333333,315.11456666666663,300.35155,302.81955,311.8151,307.7846333333334,307.1875,301.0343666666667,298.56640000000004,298.37996666666663,305.9372333333333,308.34973333333335,311.6419333333333,298.778925,293.45523333333335,302.3515333333333,309.1464,308.0508,296.44036666666665,316.80314999999996,306.02236666666664,304.6213666666667,303.2456,302.78945,310.97656666666666,300.1531333333333,307.81895000000003,306.111125,299.63280000000003,303.0758,309.47384999999997,307.60785,312.2664333333333,307.74845,306.868175,313.1875,313.54036666666667,304.49296666666663,303.86483333333337,320.75443333333334,309.6541666666667,311.680875,284.68619999999993,283.36800000000005,290.27476666666666,301.4739333333333,293.35703333333333,289.81693333333334,292.16679999999997,246.53643333333335,246.6482,252.79636666666667,257.43620000000004,242.59375,248.5336,253.2875,260.0484333333333,243.243,243.69376666666668,248.2199,237.8305,253.19556666666668,250.4793,253.67966666666666
