,Data,Hora,OP4.1.1 V (V),OP4.1.2 V (V),OP4.1.3 V (V),OP4.1.4 V (V),OP4.1.5 V (V),OP4.1.6 V (V),OP4.1.7 V (V),OP4.1.8 V (V),OP4.1.9 V (V),OP4.1.10 V (V),OP4.1.11 V (V),OP4.1.12 V (V),OP4.1.13 V (V),OP4.1.14 V (V),OP4.1.15 V (V),OP4.1.16 V (V),OP4.1.17 V (V),OP4.1.18 V (V),OP4.1.19 V (V),OP4.1.20 V (V),OP4.1.21 V (V),OP4.1.22 V (V),OP4.2.1 V (V),OP4.2.2 V (V),OP4.2.3 V (V),OP4.2.4 V (V),OP4.2.5 V (V),OP4.2.6 V (V),OP4.2.7 V (V),OP4.2.8 V (V),OP4.2.9 V (V),OP4.2.10 V (V),OP4.2.11 V (V),OP4.2.12 V (V),OP4.2.13 V (V),OP4.2.14 V (V),OP4.2.15 V (V),OP4.2.16 V (V),OP4.2.17 V (V),OP4.2.18 V (V),OP4.2.19 V (V),OP4.2.20 V (V),OP4.2.21 V (V),OP4.2.22 V (V),OP4.3.1 V (V),OP4.3.2 V (V),OP4.3.3 V (V),OP4.3.4 V (V),OP4.3.5 V (V),OP4.3.6 V (V),OP4.3.7 V (V),OP4.3.8 V (V),OP4.3.9 V (V),OP4.3.10 V (V),OP4.3.11 V (V),OP4.3.12 V (V),OP4.3.14 V (V),OP4.3.15 V (V),OP4.3.16 V (V),OP4.3.17 V (V),OP4.3.18 V (V),OP4.3.19 V (V),OP4.3.20 V (V),OP4.3.21 V (V),OP4.3.22 V (V),OP4.4.1 V (V),OP4.4.2 V (V),OP4.4.3 V (V),OP4.4.4 V (V),OP4.4.5 V (V),OP4.4.6 V (V),OP4.4.7 V (V),OP4.4.8 V (V),OP4.4.9 V (V),OP4.4.10 V (V),OP4.4.11 V (V),OP4.4.12 V (V),OP4.4.13 V (V),OP4.4.14 V (V),OP4.4.15 V (V),OP4.4.16 V (V),OP4.4.17 V (V),OP4.4.18 V (V),OP4.4.19 V (V),OP4.4.20 V (V),OP4.5.1 V (V),OP4.5.2 V (V),OP4.5.3 V (V),OP4.5.4 V (V),OP4.5.5 V (V),OP4.5.6 V (V),OP4.5.7 V (V),OP4.5.8 V (V),OP4.5.9 V (V),OP4.5.10 V (V),OP4.5.11 V (V),OP4.5.13 V (V),OP4.5.14 V (V),OP4.5.15 V (V),OP4.5.16 V (V),OP4.5.17 V (V),OP4.5.18 V (V),OP4.5.19 V (V),OP4.5.20 V (V),OP4.5.21 V (V),OP4.5.22 V (V),OP4.6.1 V (V),OP4.6.2 V (V),OP4.6.3 V (V),OP4.6.4 V (V),OP4.6.5 V (V),OP4.6.6 V (V),OP4.6.7 V (V),OP4.6.8 V (V),OP4.6.9 V (V),OP4.6.10 V (V),OP4.6.11 V (V),OP4.6.12 V (V),OP4.6.14 V (V),OP4.6.15 V (V),OP4.6.16 V (V),OP4.6.17 V (V),OP4.6.18 V (V),OP4.6.19 V (V),OP4.6.20 V (V),OP4.6.21 V (V),OP4.6.22 V (V),OP4.7.1 V (V),OP4.7.2 V (V),OP4.7.3 V (V),OP4.7.4 V (V),OP4.7.5 V (V),OP4.7.6 V (V),OP4.7.9 V (V),OP4.7.10 V (V),OP4.7.11 V (V),OP4.7.12 V (V),OP4.7.13 V (V),OP4.7.14 V (V),OP4.7.15 V (V),OP4.7.16 V (V),OP4.7.17 V (V),OP4.7.18 V (V),OP4.7.19 V (V),OP4.7.20 V (V),OP4.7.21 V (V),OP4.7.22 V (V),OP4.8.1 V (V),OP4.8.3 V (V),OP4.8.4 V (V),OP4.8.5 V (V),OP4.8.6 V (V),OP4.8.7 V (V),OP4.8.8 V (V),OP4.8.9 V (V),OP4.8.11 V (V),OP4.8.12 V (V),OP4.8.13 V (V),OP4.8.14 V (V),OP4.8.15 V (V),OP4.8.17 V (V),OP4.8.18 V (V),OP4.8.20 V (V),OP4.8.21 V (V),OP4.8.22 V (V),OP4.9.1 V (V),OP4.9.2 V (V),OP4.9.3 V (V),OP4.9.4 V (V),OP4.9.5 V (V),OP4.9.6 V (V),OP4.9.9 V (V),OP4.9.10 V (V),OP4.9.11 V (V),OP4.9.12 V (V),OP4.9.13 V (V),OP4.9.14 V (V),OP4.9.15 V (V),OP4.9.16 V (V),OP4.9.18 V (V),OP4.9.21 V (V),OP4.9.22 V (V)
13,2021-07-06,09:15:00,36.6875,37.21875,36.875,36.625,36.0,35.625,36.3125,36.416666666666664,37.1875,0.0,36.583333333333336,36.833333333333336,36.833333333333336,37.6875,37.125,41.083333333333336,40.041666666666664,40.0,40.0,40.25,40.375,39.3125,4.083333333333333,4.1875,4.75,4.25,5.458333333333333,5.875,6.541666666666667,6.875,7.75,56.5625,61.083333333333336,60.0,59.708333333333336,55.8125,56.53125,57.666666666666664,56.9375,58.125,55.458333333333336,60.71875,59.775,56.416666666666664,38.583333333333336,38.1875,37.25,36.875,35.75,38.6875,38.875,37.583333333333336,37.1875,34.4375,0.0,39.0625,35.125,37.625,37.666666666666664,37.916666666666664,37.708333333333336,33.166666666666664,36.0,37.46875,37.458333333333336,4.375,4.75,20.416666666666668,46.0,45.28125,48.583333333333336,53.0,51.25,51.0,55.0,51.125,52.25,7.916666666666667,53.666666666666664,52.083333333333336,55.416666666666664,52.125,45.875,49.458333333333336,30.916666666666668,35.458333333333336,37.4375,35.666666666666664,37.083333333333336,35.375,38.5,37.75,38.5,38.375,38.59375,38.166666666666664,36.166666666666664,39.708333333333336,38.875,37.8125,31.541666666666668,34.083333333333336,36.6875,39.625,38.4375,39.375,5.541666666666667,6.125,5.5,5.458333333333333,5.166666666666667,5.75,5.375,5.708333333333333,5.6875,5.25,10.375,11.916666666666666,61.0625,70.6875,78.0,76.0625,83.125,77.4375,81.04166666666667,81.875,77.375,38.166666666666664,36.9375,32.5,36.5625,38.833333333333336,38.6875,39.25,38.208333333333336,37.166666666666664,38.625,38.9375,37.1875,0.0,37.958333333333336,37.125,35.5,38.041666666666664,37.0,37.541666666666664,34.916666666666664,37.875,37.25,38.875,38.125,38.0,38.0,37.875,35.53125,37.0,39.166666666666664,37.0,34.3125,38.5625,36.833333333333336,38.75,34.0625,37.125,37.9375,45.0,47.03125,46.8125,47.25,44.916666666666664,43.875,47.416666666666664,47.583333333333336,46.083333333333336,4.833333333333333,9.0,5.166666666666667,5.125,3.7916666666666665,54.375,52.583333333333336,54.208333333333336
14,2021-07-06,09:30:00,37.3125,36.791666666666664,36.6875,36.458333333333336,36.458333333333336,36.083333333333336,36.458333333333336,35.958333333333336,36.291666666666664,36.28125,36.458333333333336,36.583333333333336,36.75,37.333333333333336,37.1875,40.041666666666664,39.25,39.0625,39.375,39.125,38.666666666666664,38.833333333333336,4.125,3.9166666666666665,4.25,3.875,5.3125,5.09375,5.9375,7.375,56.375,56.0625,58.875,57.53125,56.96875,53.59375,51.5,55.75,54.833333333333336,55.291666666666664,53.375,58.375,57.25,53.1875,38.625,38.333333333333336,37.71875,37.0,35.5,38.9375,39.125,38.125,37.291666666666664,34.5625,39.0,39.083333333333336,35.4375,37.75,37.916666666666664,38.416666666666664,37.75,33.75,36.375,37.625,37.416666666666664,30.78125,28.0625,43.375,44.708333333333336,42.9375,41.0625,42.916666666666664,40.875,43.1875,42.291666666666664,38.1875,40.041666666666664,41.0,40.416666666666664,41.416666666666664,41.375,39.5,38.6875,42.125,41.375,35.15625,37.46875,35.833333333333336,37.25,35.75,38.541666666666664,38.041666666666664,38.5,38.291666666666664,38.5625,38.40625,36.333333333333336,40.0,38.4375,37.625,33.0625,34.25,36.916666666666664,40.03125,38.25,39.3125,4.6875,5.208333333333333,4.75,4.958333333333333,4.75,5.333333333333333,4.625,4.9375,5.083333333333333,6.0,10.958333333333334,65.125,67.66666666666667,62.416666666666664,68.34375,69.25,73.25,70.125,70.75,71.0,71.8125,38.041666666666664,37.21875,37.6875,36.8125,38.791666666666664,38.8125,39.0,38.083333333333336,37.291666666666664,38.666666666666664,38.9375,36.708333333333336,36.625,37.791666666666664,37.333333333333336,34.458333333333336,37.875,37.375,37.5,35.083333333333336,38.09375,37.458333333333336,38.833333333333336,38.5,37.875,38.25,38.083333333333336,35.8125,37.25,39.375,37.541666666666664,34.375,38.8125,36.833333333333336,38.75,34.666666666666664,37.5,38.0,40.6875,43.0625,42.291666666666664,41.125,40.9375,40.333333333333336,43.3125,43.25,41.125,22.083333333333332,12.25,24.75,52.0,3.8125,49.375,47.791666666666664,48.583333333333336
15,2021-07-06,09:45:00,36.875,36.4375,36.4375,36.541666666666664,36.666666666666664,36.333333333333336,36.541666666666664,36.291666666666664,36.6875,36.541666666666664,36.666666666666664,36.875,37.041666666666664,37.416666666666664,36.875,39.25,38.625,38.625,39.0,38.4375,38.208333333333336,38.5,3.75,4.0,4.125,4.0625,4.958333333333333,4.833333333333333,6.291666666666667,25.458333333333332,54.666666666666664,54.75,56.666666666666664,54.875,53.6875,51.1875,47.75,53.541666666666664,52.416666666666664,52.375,50.625,56.166666666666664,54.333333333333336,52.0,38.6875,38.3125,38.1875,37.0,36.0625,39.0,39.375,37.833333333333336,37.291666666666664,34.5,39.0625,38.875,35.375,37.5,38.0625,38.25,37.625,33.416666666666664,36.208333333333336,37.708333333333336,37.541666666666664,41.9375,42.6875,42.416666666666664,43.46875,42.875,40.71875,40.833333333333336,39.1875,41.6875,41.375,37.833333333333336,39.125,40.625,39.125,40.916666666666664,41.125,39.291666666666664,37.6875,41.416666666666664,40.9375,35.375,37.5625,35.375,36.875,35.5,38.375,37.96875,38.375,38.166666666666664,38.458333333333336,38.125,36.083333333333336,39.166666666666664,38.166666666666664,37.65625,34.0,34.416666666666664,37.375,39.9375,38.083333333333336,39.1875,4.875,4.625,4.416666666666667,4.71875,4.875,4.5,4.75,5.083333333333333,6.0,6.75,14.0,65.25,66.91666666666667,62.458333333333336,68.16666666666667,68.4375,72.45833333333333,69.5,70.0,71.0,70.6875,37.916666666666664,37.333333333333336,37.5,36.8125,38.625,0.0,39.0,38.166666666666664,37.25,38.583333333333336,38.5625,36.583333333333336,36.708333333333336,37.708333333333336,37.208333333333336,34.708333333333336,37.5,37.0625,37.541666666666664,35.375,38.125,37.0625,38.59375,38.3125,38.03125,38.166666666666664,38.166666666666664,35.9375,37.083333333333336,39.0,37.4375,34.708333333333336,38.625,36.791666666666664,38.625,34.416666666666664,37.3125,37.84375,38.125,39.458333333333336,39.25,39.5,37.625,36.5,39.625,39.541666666666664,37.708333333333336,43.125,7.75,42.625,46.3125,44.0625,45.3125,44.041666666666664,44.75
16,2021-07-06,10:00:00,36.6875,36.458333333333336,36.5,36.583333333333336,37.0,36.75,37.0625,36.791666666666664,37.25,36.833333333333336,37.0,37.1875,37.3125,37.75,37.541666666666664,39.083333333333336,38.5625,38.25,38.4375,38.3125,38.1875,38.375,3.125,4.0625,3.96875,4.25,4.4375,5.5625,8.9375,50.625,53.291666666666664,52.75,54.75,53.958333333333336,53.541666666666664,50.541666666666664,47.8125,52.791666666666664,51.28125,52.1875,49.916666666666664,54.25,53.583333333333336,51.25,38.6875,38.53125,37.583333333333336,37.0,36.166666666666664,38.9375,38.9375,38.0,37.333333333333336,34.541666666666664,39.0,38.916666666666664,35.5,37.666666666666664,37.625,38.208333333333336,37.8125,33.791666666666664,36.25,37.583333333333336,37.375,42.03125,42.875,42.625,43.25,42.6875,40.833333333333336,41.041666666666664,39.5,42.0625,41.166666666666664,37.875,39.9375,40.708333333333336,39.25,41.125,41.25,39.916666666666664,38.0,41.4375,41.375,35.6875,37.541666666666664,35.875,37.25,35.75,38.5,38.166666666666664,38.34375,38.0,38.375,38.3125,36.333333333333336,38.208333333333336,38.25,37.6875,35.90625,34.4375,37.0,39.791666666666664,37.9375,39.3125,4.5625,4.541666666666667,4.25,4.375,4.666666666666667,4.625,5.0,5.4375,0.0,6.3125,24.916666666666668,64.04166666666667,66.0625,60.875,67.0625,68.33333333333333,70.29166666666667,68.4375,68.54166666666667,69.5,69.8125,38.208333333333336,37.5625,37.90625,37.041666666666664,38.59375,38.333333333333336,39.083333333333336,38.583333333333336,37.25,38.8125,38.625,36.75,36.625,37.875,36.5,34.75,37.583333333333336,37.125,37.5,35.666666666666664,38.25,37.375,38.791666666666664,38.291666666666664,37.958333333333336,38.125,38.0,36.3125,37.25,39.125,37.59375,34.625,38.5625,37.041666666666664,38.5625,34.375,37.458333333333336,38.125,37.0,38.0625,37.458333333333336,38.4375,37.041666666666664,35.875,38.8125,38.708333333333336,36.875,42.96875,9.25,42.541666666666664,45.3125,43.583333333333336,44.125,43.291666666666664,43.625
17,2021-07-06,10:15:00,37.083333333333336,36.583333333333336,36.666666666666664,36.875,37.4375,37.125,37.375,37.083333333333336,37.291666666666664,37.0,37.3125,37.375,37.5625,38.583333333333336,37.75,38.875,38.416666666666664,38.208333333333336,38.625,38.166666666666664,37.875,38.25,3.25,3.875,3.5416666666666665,3.4375,4.125,5.875,41.625,49.083333333333336,51.1875,50.625,53.125,51.333333333333336,51.041666666666664,48.625,46.416666666666664,50.5625,48.75,50.25,48.0,52.40625,51.0625,49.3125,39.0,38.8125,37.875,37.416666666666664,36.4375,39.208333333333336,39.291666666666664,38.03125,0.0,34.916666666666664,38.958333333333336,39.041666666666664,35.583333333333336,37.875,38.291666666666664,38.416666666666664,38.166666666666664,33.9375,36.375,37.875,37.791666666666664,42.25,42.75,42.8125,43.59375,42.625,41.3125,41.75,39.875,42.15625,41.5625,38.15625,40.0625,40.833333333333336,39.541666666666664,41.125,41.4375,40.09375,37.75,41.625,41.8125,35.875,37.8125,36.125,37.458333333333336,35.916666666666664,39.125,38.8125,38.5625,38.5625,38.625,38.875,36.8125,37.5,38.25,37.916666666666664,37.0,34.78125,37.125,39.875,36.958333333333336,39.5,4.416666666666667,4.125,4.1875,4.458333333333333,4.4375,4.666666666666667,5.0,5.90625,5.75,6.5,52.59375,62.083333333333336,64.91666666666667,59.875,66.25,66.45833333333333,67.4375,65.875,67.4375,67.08333333333333,69.0,38.4375,37.958333333333336,38.25,37.416666666666664,39.041666666666664,38.625,39.416666666666664,38.583333333333336,37.625,39.041666666666664,38.916666666666664,37.125,37.25,37.291666666666664,35.5,35.125,37.916666666666664,37.5,37.875,36.0,38.375,37.625,38.958333333333336,38.9375,38.416666666666664,38.5625,38.125,36.291666666666664,37.6875,39.5,37.875,35.0625,38.0625,37.25,38.375,34.6875,38.125,38.041666666666664,36.625,37.8125,37.458333333333336,38.041666666666664,36.625,35.75,38.53125,38.375,36.1875,42.5625,9.125,41.833333333333336,44.78125,43.0,43.875,42.625,43.0625
18,2021-07-06,10:30:00,0.0,36.75,36.791666666666664,37.125,37.416666666666664,37.208333333333336,37.458333333333336,37.166666666666664,37.75,37.416666666666664,37.375,37.791666666666664,38.0,38.3125,38.0625,38.5625,38.25,37.791666666666664,38.125,37.833333333333336,37.583333333333336,37.875,3.75,3.375,3.5833333333333335,3.4375,5.0,9.791666666666666,49.833333333333336,48.25,50.40625,50.3125,52.0,51.375,50.916666666666664,48.125,45.25,50.375,49.1875,49.5625,47.416666666666664,50.875,51.0625,48.75,39.041666666666664,38.46875,38.0,37.416666666666664,36.458333333333336,39.083333333333336,39.458333333333336,37.75,37.8125,34.8125,39.375,39.25,35.875,38.0,38.166666666666664,38.416666666666664,38.375,34.0,36.541666666666664,38.0625,37.75,42.6875,42.8125,42.75,44.125,42.625,41.0,41.666666666666664,39.875,42.375,41.375,38.5,40.125,40.75,39.75,41.416666666666664,41.53125,40.4375,37.958333333333336,41.625,41.625,35.75,37.833333333333336,36.208333333333336,37.416666666666664,36.083333333333336,38.666666666666664,38.5625,38.625,38.375,38.625,38.375,36.75,37.333333333333336,38.4375,38.25,38.09375,34.8125,37.458333333333336,39.9375,37.083333333333336,39.625,4.541666666666667,4.875,4.625,4.75,4.541666666666667,5.041666666666667,5.5,5.625,6.6875,15.75,62.0,60.1875,63.25,57.958333333333336,63.458333333333336,64.79166666666667,65.625,64.54166666666667,65.03125,64.125,65.5,38.5625,38.125,38.375,37.5,38.875,38.625,39.416666666666664,38.583333333333336,37.875,39.0,39.083333333333336,37.0,36.96875,37.5625,35.5,35.5,38.166666666666664,37.46875,38.0,36.25,38.5,37.75,39.1875,39.166666666666664,38.541666666666664,38.5,38.5625,36.5,37.75,39.416666666666664,38.125,35.083333333333336,37.625,37.625,37.875,35.458333333333336,37.96875,38.1875,36.5,37.583333333333336,37.3125,38.25,36.708333333333336,35.75,38.458333333333336,38.125,36.3125,42.25,4.375,42.166666666666664,44.3125,42.958333333333336,43.708333333333336,42.583333333333336,43.0
19,2021-07-06,10:45:00,36.875,36.833333333333336,36.8125,37.0625,37.5625,37.333333333333336,37.708333333333336,37.25,37.458333333333336,37.8125,37.46875,37.875,37.75,38.375,38.083333333333336,39.125,37.75,37.625,37.75,37.25,37.1875,37.4375,3.125,3.875,3.625,4.041666666666667,5.25,39.875,47.96875,46.875,48.0625,48.166666666666664,50.0625,49.125,48.25,46.4375,43.5,48.6875,47.0,47.291666666666664,45.666666666666664,49.041666666666664,48.875,46.5,39.083333333333336,38.75,37.9375,37.625,36.34375,39.041666666666664,39.25,38.0,37.5,34.833333333333336,39.1875,39.041666666666664,35.666666666666664,37.958333333333336,38.375,38.3125,38.041666666666664,34.34375,36.375,37.875,37.833333333333336,42.4375,42.75,42.6875,43.291666666666664,42.375,41.21875,41.75,39.791666666666664,41.5625,41.375,38.875,40.166666666666664,40.625,39.5625,41.5,41.4375,40.625,38.1875,41.625,41.6875,35.666666666666664,37.541666666666664,35.958333333333336,37.5,36.125,38.46875,38.0,38.25,38.416666666666664,38.46875,38.8125,36.625,37.3125,38.208333333333336,38.0625,38.5,34.791666666666664,37.416666666666664,39.416666666666664,36.75,39.458333333333336,4.791666666666667,4.875,4.75,4.25,4.625,6.583333333333333,28.125,8.0625,30.0,52.833333333333336,55.208333333333336,51.25,56.5,52.0,56.25,57.4375,58.958333333333336,56.1875,58.6875,58.125,57.375,38.291666666666664,38.083333333333336,38.0625,37.5,38.666666666666664,38.75,39.25,38.583333333333336,37.666666666666664,38.833333333333336,38.833333333333336,37.0625,37.333333333333336,37.4375,35.625,35.291666666666664,38.0,37.458333333333336,37.4375,35.9375,38.333333333333336,37.65625,39.083333333333336,38.583333333333336,38.5,38.5,38.375,35.75,37.75,39.25,37.833333333333336,35.125,37.25,37.34375,37.791666666666664,35.291666666666664,38.0,38.1875,36.583333333333336,36.8125,37.041666666666664,38.3125,36.833333333333336,35.583333333333336,38.3125,38.125,36.0,42.4375,7.333333333333333,41.75,44.21875,42.666666666666664,43.625,42.458333333333336,42.6875
20,2021-07-06,11:00:00,37.4375,37.166666666666664,37.25,37.333333333333336,37.791666666666664,37.625,37.9375,37.625,37.708333333333336,37.541666666666664,37.541666666666664,37.75,37.958333333333336,38.625,38.125,38.0,37.416666666666664,37.291666666666664,37.46875,37.0625,36.875,37.166666666666664,3.8333333333333335,3.1666666666666665,3.8125,4.59375,5.583333333333333,46.875,47.416666666666664,45.916666666666664,47.8125,47.4375,0.0,48.625,48.208333333333336,45.708333333333336,43.3125,47.875,46.6875,47.875,45.333333333333336,47.958333333333336,48.5,46.65625,38.916666666666664,38.791666666666664,38.041666666666664,37.708333333333336,36.541666666666664,38.958333333333336,39.291666666666664,38.0,37.75,35.25,39.125,39.125,35.75,37.791666666666664,38.375,38.5625,38.166666666666664,34.291666666666664,36.6875,38.0625,37.9375,42.8125,42.875,42.875,43.666666666666664,42.375,41.4375,41.8125,40.041666666666664,41.625,41.46875,38.833333333333336,40.375,40.875,39.541666666666664,41.25,41.75,40.375,38.25,41.875,41.25,36.166666666666664,37.75,36.3125,37.416666666666664,36.0,38.5625,38.25,38.65625,38.5,38.75,38.583333333333336,36.6875,37.125,38.291666666666664,38.0,38.625,34.708333333333336,37.666666666666664,39.65625,36.8125,39.3125,5.0,4.75,4.0,4.291666666666667,4.75,9.84375,49.5625,20.625,50.5,47.833333333333336,48.4375,48.34375,49.5,47.541666666666664,51.25,51.541666666666664,52.375,50.166666666666664,51.4375,51.708333333333336,51.708333333333336,38.583333333333336,38.125,38.46875,37.5,38.791666666666664,38.625,39.333333333333336,38.5,37.5625,39.041666666666664,38.833333333333336,37.333333333333336,37.25,37.625,35.9375,35.3125,38.0,37.333333333333336,37.583333333333336,35.8125,38.4375,37.875,39.1875,38.875,38.5625,38.75,38.458333333333336,36.375,37.9375,39.333333333333336,37.75,35.125,37.5,37.5,37.9375,35.5,38.125,38.208333333333336,36.875,36.875,37.375,38.166666666666664,36.875,36.0,38.4375,38.208333333333336,36.1875,42.416666666666664,7.375,41.9375,44.5625,43.041666666666664,43.625,42.458333333333336,42.625
21,2021-07-06,11:15:00,37.59375,37.583333333333336,37.625,37.5,38.041666666666664,38.0,38.041666666666664,37.75,37.958333333333336,38.125,37.666666666666664,38.125,38.208333333333336,38.625,38.458333333333336,37.666666666666664,36.875,37.041666666666664,37.375,36.833333333333336,36.583333333333336,0.0,3.875,3.7083333333333335,4.125,5.25,10.96875,46.791666666666664,46.833333333333336,45.666666666666664,47.125,47.125,49.34375,48.5625,48.5625,45.6875,43.0625,47.75,46.5625,47.0,44.8125,46.791666666666664,48.25,46.0,38.875,38.666666666666664,38.291666666666664,37.625,36.625,39.083333333333336,39.375,38.0625,37.6875,35.208333333333336,39.03125,39.0625,35.791666666666664,38.041666666666664,38.1875,38.625,38.375,34.625,36.708333333333336,38.125,37.958333333333336,42.333333333333336,43.25,42.9375,43.46875,42.375,41.0,41.875,39.875,41.666666666666664,41.6875,38.6875,40.25,41.0625,39.875,41.291666666666664,41.8125,40.5625,38.5,41.6875,41.5625,35.833333333333336,37.958333333333336,36.0625,37.541666666666664,36.0625,38.78125,38.25,38.5,38.25,38.75,38.75,37.0625,37.09375,38.458333333333336,38.25,38.8125,34.75,37.916666666666664,39.375,37.291666666666664,39.625,5.125,4.875,4.4375,4.8125,5.166666666666667,43.0,48.333333333333336,49.25,48.041666666666664,46.5625,47.625,46.4375,48.708333333333336,44.6875,49.208333333333336,49.666666666666664,50.041666666666664,48.75,50.25,50.416666666666664,49.75,38.25,38.25,38.3125,37.6875,38.916666666666664,38.708333333333336,39.5625,38.625,38.03125,39.1875,38.6875,37.458333333333336,37.375,38.0,35.708333333333336,35.541666666666664,38.166666666666664,37.541666666666664,37.3125,35.916666666666664,38.625,37.958333333333336,39.041666666666664,38.9375,38.291666666666664,38.666666666666664,38.541666666666664,36.5,37.875,39.333333333333336,38.0,35.125,37.25,37.6875,0.0,35.5,38.083333333333336,38.375,36.75,37.125,37.583333333333336,38.208333333333336,37.083333333333336,35.8125,38.625,38.458333333333336,36.041666666666664,42.40625,4.3125,42.5625,44.458333333333336,43.125,43.9375,42.5625,42.9375
22,2021-07-06,11:30:00,38.166666666666664,37.791666666666664,37.916666666666664,37.75,38.125,38.208333333333336,38.375,37.916666666666664,38.125,38.041666666666664,38.0,38.291666666666664,38.25,38.666666666666664,38.25,37.375,36.6875,36.416666666666664,36.625,36.9375,36.291666666666664,36.875,3.9583333333333335,4.6875,4.833333333333333,6.5,45.0,44.6875,45.5625,44.03125,45.208333333333336,46.25,47.458333333333336,47.625,46.375,43.625,41.375,45.375,44.291666666666664,44.833333333333336,43.8125,44.3125,46.25,44.458333333333336,18.125,39.625,39.166666666666664,38.5,37.541666666666664,40.0,40.541666666666664,39.21875,38.71875,35.8125,40.333333333333336,39.875,36.625,39.083333333333336,39.416666666666664,39.875,39.0,35.25,38.083333333333336,39.0625,39.166666666666664,42.416666666666664,42.583333333333336,42.8125,43.541666666666664,42.083333333333336,41.416666666666664,41.541666666666664,39.875,41.416666666666664,41.541666666666664,38.875,40.666666666666664,40.958333333333336,39.75,41.625,41.75,40.75,38.625,41.75,41.75,35.8125,37.875,36.8125,37.5,36.041666666666664,38.5625,38.291666666666664,38.541666666666664,38.34375,38.875,38.53125,36.916666666666664,36.958333333333336,38.28125,38.25,38.875,35.041666666666664,37.583333333333336,39.5,36.916666666666664,39.5625,5.5625,5.25,5.1875,5.458333333333333,18.25,43.8125,46.416666666666664,46.46875,45.875,43.9375,45.1875,44.416666666666664,45.75,42.25,47.208333333333336,47.333333333333336,48.083333333333336,45.958333333333336,48.75,47.708333333333336,48.0,38.458333333333336,38.0,38.291666666666664,37.625,38.625,38.625,39.5,38.125,37.833333333333336,38.75,38.71875,37.458333333333336,37.291666666666664,37.541666666666664,35.708333333333336,35.75,38.1875,37.5625,37.5625,35.75,38.4375,37.916666666666664,39.125,38.6875,38.4375,38.625,38.375,36.625,37.833333333333336,39.375,37.9375,35.125,37.375,37.541666666666664,38.0,35.375,38.375,38.208333333333336,36.5,37.0,37.25,39.041666666666664,37.0,35.625,38.8125,38.416666666666664,36.041666666666664,42.5,5.75,41.958333333333336,44.5,42.8125,43.59375,42.5,43.041666666666664
23,2021-07-06,11:45:00,38.333333333333336,37.875,37.916666666666664,38.0,38.375,38.333333333333336,38.416666666666664,38.208333333333336,38.3125,38.208333333333336,38.333333333333336,38.333333333333336,38.291666666666664,38.75,38.375,36.5625,36.125,35.875,36.125,36.041666666666664,36.0,36.583333333333336,3.625,4.166666666666667,4.958333333333333,7.0625,45.25,44.40625,45.0,43.1875,44.9375,45.03125,47.375,46.40625,45.875,43.4375,40.6875,45.708333333333336,44.4375,44.875,42.75,43.541666666666664,45.625,44.041666666666664,5.791666666666667,38.75,40.041666666666664,39.9375,38.583333333333336,40.666666666666664,40.8125,39.5625,39.25,36.84375,41.0,40.916666666666664,37.65625,39.75,40.25,40.416666666666664,40.125,35.5625,38.1875,39.3125,39.375,42.75,42.875,43.0,43.4375,41.958333333333336,41.5,41.875,39.958333333333336,41.083333333333336,41.5,38.75,40.4375,41.125,39.9375,41.34375,41.5,40.4375,0.0,41.541666666666664,41.708333333333336,35.75,37.916666666666664,36.083333333333336,37.583333333333336,35.958333333333336,38.625,38.3125,38.8125,38.625,38.75,38.6875,37.0,37.125,38.25,38.041666666666664,38.625,34.708333333333336,37.416666666666664,39.416666666666664,37.083333333333336,39.625,5.1875,5.5,6.958333333333333,25.9375,42.75,42.708333333333336,44.291666666666664,43.0,42.6875,41.166666666666664,42.75,41.90625,42.75,40.03125,44.25,44.416666666666664,44.583333333333336,43.458333333333336,44.71875,44.833333333333336,44.333333333333336,38.5,37.875,38.1875,37.5,38.916666666666664,38.583333333333336,39.6875,38.625,37.833333333333336,38.6875,38.625,37.541666666666664,37.4375,37.583333333333336,35.75,35.625,38.083333333333336,37.75,37.375,35.875,38.25,37.875,38.875,38.6875,38.4375,38.666666666666664,38.5,36.458333333333336,37.75,39.583333333333336,38.0,35.1875,37.1875,37.916666666666664,37.90625,35.666666666666664,38.0625,38.208333333333336,36.6875,36.916666666666664,37.208333333333336,38.041666666666664,37.125,35.791666666666664,38.5,38.25,36.0,42.6875,5.958333333333333,42.0,45.208333333333336,42.9375,43.708333333333336,42.458333333333336,42.583333333333336
