,Data,Hora,OP3.1.1 I (A),OP3.1.2 I (A),OP3.1.3 I (A),OP3.1.4 I (A),OP3.1.5 I (A),OP3.1.6 I (A),OP3.1.7 I (A),OP3.1.8 I (A),OP3.1.9 I (A),OP3.1.10 I (A),OP3.1.11 I (A),OP3.1.12 I (A),OP3.1.13 I (A),OP3.1.14 I (A),OP3.1.15 I (A),OP3.1.16 I (A),OP3.2.1 I (A),OP3.2.2 I (A),OP3.2.3 I (A),OP3.2.4 I (A),OP3.2.5 I (A),OP3.2.6 I (A),OP3.2.7 I (A),OP3.2.8 I (A),OP3.2.9 I (A),OP3.2.10 I (A),OP3.2.11 I (A),OP3.2.13 I (A),OP3.2.14 I (A),OP3.2.15 I (A),OP3.2.16 I (A),OP3.3.1 I (A),OP3.3.2 I (A),OP3.3.3 I (A),OP3.3.4 I (A),OP3.3.5 I (A),OP3.3.6 I (A),OP3.3.7 I (A),OP3.3.8 I (A),OP3.3.9 I (A),OP3.3.10 I (A),OP3.3.12 I (A),OP3.3.13 I (A),OP3.3.14 I (A),OP3.3.15 I (A),OP3.3.16 I (A),OP3.4.1 I (A),OP3.4.2 I (A),OP3.4.3 I (A),OP3.4.4 I (A),OP3.4.5 I (A),OP3.4.6 I (A),OP3.4.7 I (A),OP3.4.8 I (A),OP3.4.9 I (A),OP3.4.10 I (A),OP3.4.11 I (A),OP3.4.12 I (A),OP3.4.13 I (A),OP3.4.14 I (A),OP3.4.15 I (A),OP3.4.16 I (A),OP3.5.1 I (A),OP3.5.2 I (A),OP3.5.3 I (A),OP3.5.4 I (A),OP3.5.5 I (A),OP3.5.6 I (A),OP3.5.7 I (A),OP3.5.8 I (A),OP3.5.9 I (A),OP3.5.10 I (A),OP3.5.11 I (A),OP3.5.12 I (A),OP3.5.13 I (A),OP3.5.14 I (A),OP3.5.15 I (A),OP3.5.16 I (A),OP3.6.1 I (A),OP3.6.2 I (A),OP3.6.4 I (A),OP3.6.5 I (A),OP3.6.6 I (A),OP3.6.7 I (A),OP3.6.8 I (A),OP3.6.9 I (A),OP3.6.10 I (A),OP3.6.11 I (A),OP3.6.12 I (A),OP3.6.13 I (A),OP3.6.14 I (A),OP3.6.15 I (A),OP3.6.16 I (A),OP3.7.1 I (A),OP3.7.2 I (A),OP3.7.3 I (A),OP3.7.4 I (A),OP3.7.5 I (A),OP3.7.6 I (A),OP3.7.7 I (A),OP3.7.8 I (A),OP3.7.9 I (A),OP3.7.10 I (A),OP3.7.11 I (A),OP3.7.12 I (A),OP3.7.13 I (A),OP3.7.14 I (A),OP3.7.15 I (A),OP3.7.16 I (A),OP3.8.1 I (A),OP3.8.2 I (A),OP3.8.3 I (A),OP3.8.4 I (A),OP3.8.5 I (A),OP3.8.6 I (A),OP3.8.7 I (A),OP3.8.8 I (A),OP3.8.9 I (A),OP3.8.10 I (A),OP3.8.11 I (A),OP3.8.12 I (A),OP3.8.13 I (A),OP3.8.14 I (A),OP3.8.15 I (A),OP3.8.16 I (A)
0,2021-05-20,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-05-20,06:15:00,0.0094,0.125,0.075,0.1063,0.0,0.0025823529411764705,0.0,0.05,0.0938,0.1063,0.1,0.0,0.0,0.15,0.0,0.0,0.0,0.1063,0.125,0.01875,0.0,0.04685,0.08358421052631579,0.1125,0.05,0.1375,0.0,0.006250000000000001,0.075,0.0,0.05,0.0,0.0375,0.0,0.0875,0.05973333333333334,0.0375,0.0021,0.0,0.0813,0.0688,0.0,0.0,0.05,0.0625,0.0625,0.029931578947368413,0.010450000000000001,0.0,0.042431578947368424,0.075,0.1063,0.0813,0.0188,0.125,0.0375,0.1063,0.0,0.1375,0.019525,0.075,0.0,0.0813,0.1531,0.05,0.125,0.0844,0.0,0.0688,0.0625,0.0146,0.125,0.05,0.0063,0.0188,0.0,0.045,0.0125,0.0844,0.0,0.0188,0.0031333333333333335,0.02785454545454545,0.0813,0.025,0.0,0.0938,0.0,0.05,0.1125,0.0,0.0938,0.03165,0.0,0.0125,0.125,0.0,0.0,0.1349409090909091,0.04107142857142857,0.075,0.05,0.0688,0.075,0.0688,0.003135,0.11565,0.0375,0.048966666666666665,0.022233333333333334,0.0,0.0688,0.075,0.0688,0.05,0.11565,0.05,0.05,0.1,0.0813,0.00625,0.007566666666666666,0.06518571428571428,0.05,0.05
2,2021-05-20,06:30:00,0.0625,0.14375,0.13126666666666667,0.1844,0.12710000000000002,0.1542,0.1641,0.15315,0.17079999999999998,0.1729333333333333,0.24375000000000002,0.1469,0.17289999999999997,0.21666666666666667,0.14586666666666667,0.12190000000000001,0.1094,0.18336666666666668,0.18543333333333334,0.1375333333333333,0.12503333333333333,0.25,0.25830000000000003,0.1531,0.14586666666666667,0.21666666666666667,0.23123333333333332,0.13749999999999998,0.14586666666666667,0.10003333333333335,0.14583333333333334,0.15206666666666666,0.09793333333333333,0.08125,0.1875,0.2396,0.2333333333333333,0.18963333333333332,0.17913333333333334,0.1646,0.1812666666666667,0.20005,0.13753333333333334,0.18543333333333334,0.12710000000000002,0.1146,0.21463333333333334,0.17289999999999997,0.24170000000000003,0.17293333333333336,0.11666666666666665,0.15626666666666666,0.13125,0.15625,0.175,0.1292,0.22083333333333333,0.13749999999999998,0.2438,0.16876666666666665,0.2583666666666667,0.1563,0.2125,0.2531,0.10314999999999999,0.24793333333333334,0.1938,0.16043333333333334,0.1396,0.1354,0.13125,0.19166666666666665,0.153125,0.1375,0.12916666666666668,0.1797,0.225,0.1719,0.23755,0.14373333333333335,0.2,0.20315,0.16043333333333334,0.14793333333333333,0.08126666666666667,0.1646,0.1646,0.06875,0.15309999999999999,0.2521333333333333,0.14166666666666666,0.23752500000000001,0.22496666666666668,0.23329999999999998,0.21565,0.2469,0.1594,0.11873333333333334,0.2578,0.1771,0.16040000000000001,0.10625000000000001,0.11666666666666668,0.17920000000000003,0.1469,0.1719,0.2,0.22503333333333334,0.2271,0.16255,0.10416666666666667,0.13753333333333334,0.13440000000000002,0.11873333333333334,0.1125,0.19685,0.10314999999999999,0.11043333333333334,0.19169999999999998,0.16040000000000001,0.08333333333333333,0.15206666666666666,0.1854,0.12083333333333335,0.12916666666666668
3,2021-05-20,06:45:00,0.16253333333333334,0.21875,0.2167,0.25,0.4437666666666667,0.27502499999999996,0.48960000000000004,0.4687666666666666,0.44586666666666663,0.0,0.56565,0.47503333333333336,0.4458666666666667,0.46249999999999997,0.2375,0.21046666666666666,0.19586666666666666,0.2438,0.38749999999999996,0.39690000000000003,0.42086666666666667,0.47815,0.5875,0.4896,0.5125333333333333,0.47293333333333337,0.5354,0.4208333333333334,0.40210000000000007,0.18963333333333332,0.25626666666666664,0.2188,0.13125,0.36719999999999997,0.3646,0.55,0.5188,0.5969,0.5062666666666668,0.4771,0.4062,0.5229333333333334,0.404675,0.4417,0.20213333333333336,0.1896,0.4625,0.548475,0.3396333333333333,0.0,0.485975,0.2583333333333333,0.21565,0.25206666666666666,0.26253333333333334,0.22503333333333334,0.6063000000000001,0.5297000000000001,0.5792,0.4896,0.60315,0.4396,0.5167,0.5396,0.4687666666666666,0.5156000000000001,0.4229333333333334,0.4281,0.2271,0.2292,0.23750000000000002,0.2917,0.55,0.5083666666666667,0.5083333333333333,0.4125,0.5208666666666666,0.5042,0.5271,0.38439999999999996,0.5781000000000001,0.48336666666666667,0.5458333333333333,0.2625,0.1688,0.2396,0.2896,0.375,0.4812666666666667,0.5791333333333334,0.6125,0.5344,0.58905,0.5468999999999999,0.6083666666666667,0.5541666666666667,0.4969,0.4604333333333333,0.6812666666666667,0.2646,0.23543333333333336,0.20210000000000003,0.17815,0.3729333333333333,0.39065000000000005,0.4146,0.490625,0.5688,0.4604333333333333,0.34685,0.2844,0.2917,0.2687333333333333,0.25833333333333336,0.2896,0.31876666666666664,0.24062499999999998,0.26043333333333335,0.3354,0.27815,0.21253333333333332,0.28126666666666666,0.32916666666666666,0.29065,0.2854333333333333
4,2021-05-20,07:00:00,0.20836666666666667,0.3104,0.3,0.8094,0.9250333333333334,0.47815,0.86565,0.81565,0.83125,0.8167,0.9208333333333334,0.7375,0.8062666666666667,0.8562666666666666,0.3083333333333333,0.29373333333333335,0.2791333333333333,0.34065,0.8479333333333333,0.8479333333333333,0.9218999999999999,0.9083333333333333,0.9020999999999999,0.8542,0.85625,0.8812333333333333,0.8583666666666666,0.775,0.8167,0.2313,0.31460000000000005,0.29375,0.2094,0.7063,0.9094,0.9437666666666668,0.8625,0.8792,0.7979333333333334,0.8167,0.8354333333333334,0.8271000000000001,0.7438,0.9000333333333334,0.2833333333333333,0.2791666666666667,0.73125,0.9500000000000001,0.7625500000000001,0.8687666666666667,0.95315,0.3437666666666666,0.29064999999999996,0.3354333333333333,0.3406,0.31043333333333334,0.9270666666666667,0.96875,1.0875000000000001,0.8729333333333332,1.0687666666666666,0.8479333333333333,0.9062666666666667,0.9500333333333334,0.8542,0.8875,0.8833333333333333,1.0156,0.31456666666666666,0.3187666666666667,0.3271,0.3666666666666667,0.875,0.9094,0.8625,0.8229333333333333,0.875,0.9437666666666665,0.8687999999999999,0.9187666666666666,0.9125333333333333,0.87815,1.0094,0.35003333333333336,0.284375,0.32916666666666666,0.35,0.8708666666666667,0.8625333333333334,1.05,0.9458666666666667,0.8645999999999999,1.0093999999999999,0.9265749999999999,0.8937999999999999,0.9667,0.8250000000000001,0.8833666666666667,1.025,0.3583,0.3375333333333333,0.24376666666666666,0.26453333333333334,0.7979333333333334,0.8146,0.8125,0.8906499999999999,0.7719,0.8895666666666667,0.5250333333333334,0.5500333333333334,0.4812666666666667,0.4812666666666667,0.4563,0.4916666666666667,0.4791666666666667,0.42086666666666667,0.4854333333333334,0.5375333333333333,0.4766,0.4458333333333333,0.44689999999999996,0.5396,0.44586666666666663,0.5166333333333334
5,2021-05-20,07:15:00,0.25626666666666664,0.36046666666666666,0.38126666666666664,1.2812666666666666,1.32815,1.3375,1.2187666666666666,1.2271,1.2375333333333334,1.2187666666666666,1.3750499999999999,1.2333666666666667,1.1958666666666666,1.2500333333333333,0.5875333333333334,0.4375,0.32815,0.36043333333333333,1.2344,1.2291999999999998,1.2396,1.2853999999999999,1.3719000000000001,1.2500333333333333,1.262533333333333,1.2853999999999999,1.3,1.2708666666666668,1.1625,0.4781,0.6083666666666666,0.3541666666666667,0.2688,1.1562666666666666,1.3094000000000001,1.4062666666666666,1.36565,1.3250333333333335,1.2729333333333335,1.2583666666666666,1.2500333333333333,1.3541999999999998,1.2203499999999998,1.2458666666666667,0.6229,0.35625,1.325,1.41875,1.5125333333333335,1.3229333333333333,1.3833666666666666,0.6187333333333334,0.3781,0.4000333333333333,0.4375,0.38126666666666664,1.3917000000000002,1.2750333333333332,1.51565,1.3416666666666668,1.40005,1.2916666666666667,1.3292000000000002,1.4292,1.3953250000000001,1.3604333333333336,1.3333666666666666,1.404725,0.3979333333333333,0.3906,0.3781,0.4604333333333333,1.5,1.4312666666666667,1.3541999999999998,1.3333666666666666,1.30625,1.4562666666666668,1.3437999999999999,1.2916999999999998,1.3594,1.3625,1.3771000000000002,0.4062333333333333,0.3625,0.4031,0.425,1.3271333333333333,1.3312666666666668,1.475025,1.30625,1.37815,1.5229333333333335,1.4094,1.4938,1.4938,1.2562666666666666,1.3187333333333333,1.4833333333333334,0.4500333333333333,0.4187666666666667,0.31456666666666666,0.3437666666666667,1.312525,1.2562666666666666,1.21255,1.1,1.26255,1.3094000000000001,0.8542,0.8469,0.7917,0.8041666666666667,0.7469,0.8104333333333334,0.7791666666666668,0.7125333333333334,0.8062999999999999,0.9,0.7594000000000001,0.6875,0.7812500000000001,0.8094,0.7292,0.7063
6,2021-05-20,07:30:00,0.3125,0.40625,1.61875,1.7562666666666666,1.7312666666666665,1.7416999999999998,1.6729,1.728125,1.6375,1.7271,1.8125333333333333,1.7187666666666666,1.6688,1.7562666666666669,1.0416999999999998,0.9905999999999999,0.37916666666666665,0.40206666666666663,1.7562666666666666,1.7479333333333333,1.7312500000000002,1.7604333333333333,1.8453249999999999,1.7104333333333335,1.7396,1.85,1.7396,1.7125333333333332,1.56565,0.97815,1.0333333333333332,0.3979,0.2844,1.6687500000000002,1.7146000000000001,1.8583333333333332,1.6938,1.9062,1.7271,1.7271,1.7187333333333334,1.7396,1.7344,1.7646,0.9854333333333334,0.9812666666666668,1.80625,1.8062666666666667,1.9563,1.7896,1.8041666666666665,1.9666666666666668,0.4406,1.6458333333333333,1.1354333333333333,1.375,1.8167,1.82815,1.8854,1.8146000000000002,1.95005,1.7708666666666666,1.8271,1.8729333333333333,1.8125,1.9,1.7916666666666667,1.94375,1.2062666666666668,1.1750333333333334,0.8645666666666667,0.7958333333333334,1.82505,1.8937666666666668,1.9042000000000001,1.7729666666666668,1.85005,1.8958666666666666,1.900025,1.8208666666666666,1.89375,1.7469000000000001,1.8166666666666667,1.0416666666666667,0.9953000000000001,0.4687666666666666,0.7478999999999999,1.7094,1.8,1.9094,1.675,1.9750333333333334,1.9479666666666666,1.6844000000000001,1.9156499999999999,1.9625000000000001,1.7833666666666668,1.76875,1.925,0.6271,0.6812999999999999,0.35314999999999996,0.35836666666666667,1.80315,1.7249999999999999,1.68595,1.7042000000000002,1.7167000000000001,1.6687666666666665,1.2083333333333333,1.253125,1.2375333333333334,1.1687666666666667,1.0469,1.1219000000000001,1.2594,1.05625,1.1396,1.13755,1.1458333333333333,0.9979333333333334,1.2146000000000001,1.1125,1.05005,1.134425
7,2021-05-20,07:45:00,0.325,0.4313,2.1062666666666665,2.2666999999999997,2.1271,2.253125,2.106266666666667,2.22505,2.0958666666666663,2.1750000000000003,2.26255,2.1854333333333336,2.1593999999999998,2.195866666666667,1.2625333333333335,1.2625,0.4145666666666667,0.45416666666666666,2.2104666666666666,2.2094,2.2938,2.2354333333333334,2.3438,2.2296750000000003,2.106266666666667,2.258366666666667,2.2271,2.160433333333333,2.2125,1.1687666666666665,1.3021,0.41873333333333335,0.3312333333333333,1.9469,2.1844,2.3166999999999995,2.1563,2.24065,2.253125,2.1687666666666665,2.31875,2.1896,2.125,2.1729333333333334,1.1875,1.2146333333333335,2.0562666666666667,2.2125333333333335,2.34065,2.28285,2.2458666666666667,2.3781499999999998,0.9458666666666667,2.27815,2.2833666666666663,2.34065,2.3156499999999998,2.25625,2.375,2.275,2.4391,2.2396,2.254166666666667,2.379166666666667,2.2187333333333332,2.3479666666666668,2.29845,2.2896,2.258366666666667,2.3016,2.2916666666666665,2.3104333333333336,2.1917,2.2937333333333334,2.2812,2.2541999999999995,2.2333333333333334,2.3521,2.3344,2.2625,2.256266666666667,2.2729333333333335,2.3656,2.3354333333333335,2.3094,2.1479333333333335,2.3063,2.2521,2.3000000000000003,2.347933333333333,2.2938,2.352133333333333,2.4125,2.2604333333333333,2.3146,2.41875,2.1812666666666667,2.2375000000000003,2.4083666666666668,2.312533333333333,2.0875,0.38126666666666664,0.41040000000000004,2.1521,2.1583666666666663,2.26255,2.1208666666666667,2.1666333333333334,2.15,1.6541666666666668,1.6771,1.50625,1.5645999999999998,1.45625,1.6250333333333333,1.54375,1.41565,1.5729,1.6396,1.51875,1.4500000000000002,1.6844000000000001,1.5999999999999999,1.5047249999999999,1.5875000000000001
8,2021-05-20,08:00:00,0.3625,0.47035,2.5625,2.6063,2.57815,2.6844,2.6166666666666667,2.475,2.566666666666667,2.6854333333333336,2.6999999999999997,2.6292,2.5500000000000003,2.6396,1.4875,1.4395999999999998,0.42815000000000003,0.4812666666666667,2.6021,2.6156,2.5750333333333333,2.6916666666666664,2.8020666666666667,2.6906499999999998,2.5583666666666667,2.6083666666666665,2.5917,2.5833333333333335,2.4917000000000002,1.425,1.5104333333333333,0.4708666666666667,0.3354333333333333,2.4687,2.629166666666667,2.716666666666667,2.6344,2.7021,2.73125,2.5458333333333334,2.5771,2.7313,2.629166666666667,2.6271,1.428125,1.4479333333333333,2.535433333333333,2.712533333333333,2.82505,2.80315,2.68125,2.7375000000000003,2.6646,2.835433333333333,2.6854333333333336,2.63125,2.6688,2.71565,2.8656500000000005,2.7021333333333337,2.8094,2.6750000000000003,2.7520666666666664,2.7896,2.670833333333333,2.7000333333333333,2.8437666666666668,2.733333333333333,2.80315,2.73125,2.8000000000000003,2.7625333333333333,2.8719,2.814633333333333,2.6687666666666665,2.695325,2.8125,2.7687999999999997,2.6563,2.7583333333333333,2.7312999999999996,2.7625,2.7792,2.76255,2.7031,2.8000333333333334,2.7250333333333336,2.6292,2.695866666666667,2.758366666666667,2.6062333333333334,2.7156000000000002,2.67815,2.725,2.81875,2.9250333333333334,2.6333333333333333,2.858333333333333,2.970833333333333,2.7854000000000005,2.6833666666666667,0.40935,0.44376666666666664,2.522933333333333,2.60625,2.606266666666667,2.646875,2.5672249999999996,2.5770666666666666,2.0292,2.15625,1.9469,1.9771,1.9312666666666667,2.0500000000000003,2.025,1.8833333333333335,1.9562666666666668,2.04685,1.9375250000000002,1.8687500000000001,1.9531,2.0343999999999998,1.8594,2.033333333333333
9,2021-05-20,08:15:00,0.3666666666666667,0.4937666666666667,2.922933333333333,2.9688,3.0671999999999997,2.92815,2.8969,2.9406499999999998,3.0021,3.070866666666667,3.1094,3.0594,2.85,2.9531,1.6688,1.7125000000000001,0.45005,0.5063000000000001,2.9406499999999998,3.000033333333333,2.91875,3.1875,3.3031,3.0146,3.0312333333333332,3.1,3.0541666666666667,3.0937,2.900033333333333,1.6938,1.7312666666666665,0.5208666666666667,0.37706666666666666,2.8468999999999998,3.15315,3.0594,3.1469,3.1542,3.16255,2.96565,2.96875,3.062533333333333,2.9906,3.0083333333333333,1.6500333333333332,1.6125,2.86875,3.2531499999999998,3.2312333333333334,3.2125250000000003,3.1417,3.1188,3.2646,3.1188,3.1333333333333333,3.1609499999999997,3.2062333333333335,3.1625,3.3875,3.1062666666666665,3.3281,3.06875,3.2000333333333337,3.2312999999999996,3.13125,3.27815,3.1938,3.189633333333333,3.193766666666667,3.0354333333333336,3.0656499999999998,3.08435,3.1875,3.2562499999999996,3.0666666666666664,3.216666666666667,3.17815,3.2521,3.1104333333333334,3.20155,3.2875,3.13125,3.25,3.25625,3.125025,3.2667,3.2625333333333337,3.1333333333333333,3.1437999999999997,3.195866666666667,3.0104,3.2541666666666664,3.1958333333333333,3.1229333333333336,3.220325,3.3468999999999998,3.09065,3.2468500000000002,3.38125,3.27815,3.2021,0.44689999999999996,0.45940000000000003,2.9667,3.0417,2.9729333333333336,2.9813,2.99065,3.1583666666666663,2.41565,2.4188,2.3719,2.347933333333333,2.525,2.4187666666666665,2.3958666666666666,2.316666666666667,2.46565,2.4458333333333333,2.26565,2.3468999999999998,2.414566666666667,2.391666666666667,2.275,2.4292
