,Data,Hora,OP4.1.1 I (A),OP4.1.2 I (A),OP4.1.3 I (A),OP4.1.4 I (A),OP4.1.5 I (A),OP4.1.6 I (A),OP4.1.7 I (A),OP4.1.8 I (A),OP4.1.9 I (A),OP4.1.10 I (A),OP4.1.11 I (A),OP4.1.12 I (A),OP4.1.13 I (A),OP4.1.14 I (A),OP4.1.15 I (A),OP4.1.16 I (A),OP4.1.17 I (A),OP4.1.18 I (A),OP4.1.19 I (A),OP4.1.20 I (A),OP4.1.21 I (A),OP4.1.22 I (A),OP4.2.1 I (A),OP4.2.2 I (A),OP4.2.3 I (A),OP4.2.4 I (A),OP4.2.5 I (A),OP4.2.7 I (A),OP4.2.8 I (A),OP4.2.9 I (A),OP4.2.10 I (A),OP4.2.11 I (A),OP4.2.12 I (A),OP4.2.13 I (A),OP4.2.14 I (A),OP4.2.15 I (A),OP4.2.16 I (A),OP4.2.17 I (A),OP4.2.18 I (A),OP4.2.19 I (A),OP4.2.20 I (A),OP4.2.21 I (A),OP4.2.22 I (A),OP4.3.1 I (A),OP4.3.2 I (A),OP4.3.3 I (A),OP4.3.4 I (A),OP4.3.5 I (A),OP4.3.6 I (A),OP4.3.7 I (A),OP4.3.8 I (A),OP4.3.9 I (A),OP4.3.10 I (A),OP4.3.11 I (A),OP4.3.12 I (A),OP4.3.13 I (A),OP4.3.14 I (A),OP4.3.15 I (A),OP4.3.16 I (A),OP4.3.17 I (A),OP4.3.18 I (A),OP4.3.19 I (A),OP4.3.20 I (A),OP4.3.21 I (A),OP4.3.22 I (A),OP4.4.1 I (A),OP4.4.2 I (A),OP4.4.3 I (A),OP4.4.4 I (A),OP4.4.5 I (A),OP4.4.6 I (A),OP4.4.7 I (A),OP4.4.8 I (A),OP4.4.9 I (A),OP4.4.10 I (A),OP4.4.11 I (A),OP4.4.12 I (A),OP4.4.13 I (A),OP4.4.14 I (A),OP4.4.15 I (A),OP4.4.16 I (A),OP4.4.17 I (A),OP4.4.18 I (A),OP4.4.19 I (A),OP4.4.20 I (A),OP4.5.1 I (A),OP4.5.2 I (A),OP4.5.3 I (A),OP4.5.4 I (A),OP4.5.5 I (A),OP4.5.6 I (A),OP4.5.7 I (A),OP4.5.8 I (A),OP4.5.9 I (A),OP4.5.10 I (A),OP4.5.11 I (A),OP4.5.12 I (A),OP4.5.13 I (A),OP4.5.14 I (A),OP4.5.15 I (A),OP4.5.16 I (A),OP4.5.17 I (A),OP4.5.18 I (A),OP4.5.19 I (A),OP4.5.20 I (A),OP4.5.21 I (A),OP4.5.22 I (A),OP4.6.1 I (A),OP4.6.2 I (A),OP4.6.3 I (A),OP4.6.4 I (A),OP4.6.5 I (A),OP4.6.6 I (A),OP4.6.7 I (A),OP4.6.8 I (A),OP4.6.9 I (A),OP4.6.10 I (A),OP4.6.11 I (A),OP4.6.12 I (A),OP4.6.13 I (A),OP4.6.14 I (A),OP4.6.15 I (A),OP4.6.16 I (A),OP4.6.17 I (A),OP4.6.18 I (A),OP4.6.19 I (A),OP4.6.20 I (A),OP4.6.21 I (A),OP4.6.22 I (A),OP4.7.1 I (A),OP4.7.2 I (A),OP4.7.3 I (A),OP4.7.4 I (A),OP4.7.5 I (A),OP4.7.6 I (A),OP4.7.7 I (A),OP4.7.8 I (A),OP4.7.9 I (A),OP4.7.10 I (A),OP4.7.11 I (A),OP4.7.12 I (A),OP4.7.13 I (A),OP4.7.14 I (A),OP4.7.15 I (A),OP4.7.16 I (A),OP4.7.17 I (A),OP4.7.18 I (A),OP4.7.19 I (A),OP4.7.20 I (A),OP4.7.21 I (A),OP4.7.22 I (A),OP4.8.1 I (A),OP4.8.2 I (A),OP4.8.3 I (A),OP4.8.4 I (A),OP4.8.5 I (A),OP4.8.6 I (A),OP4.8.7 I (A),OP4.8.8 I (A),OP4.8.9 I (A),OP4.8.10 I (A),OP4.8.11 I (A),OP4.8.12 I (A),OP4.8.13 I (A),OP4.8.14 I (A),OP4.8.15 I (A),OP4.8.16 I (A),OP4.8.17 I (A),OP4.8.18 I (A),OP4.8.19 I (A),OP4.8.20 I (A),OP4.8.21 I (A),OP4.8.22 I (A),OP4.9.1 I (A),OP4.9.2 I (A),OP4.9.3 I (A),OP4.9.4 I (A),OP4.9.5 I (A),OP4.9.6 I (A),OP4.9.7 I (A),OP4.9.8 I (A),OP4.9.9 I (A),OP4.9.10 I (A),OP4.9.11 I (A),OP4.9.12 I (A),OP4.9.13 I (A),OP4.9.14 I (A),OP4.9.15 I (A),OP4.9.16 I (A),OP4.9.17 I (A),OP4.9.18 I (A),OP4.9.19 I (A),OP4.9.20 I (A),OP4.9.21 I (A),OP4.9.22 I (A)
0,2021-02-13,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-02-13,06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2021-02-13,06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2021-02-13,06:45:00,0.1125,0.05,0.0,0.1375,0.0312,0.1063,0.05,0.0,0.0,0.0,0.075,0.075,0.0375,0.0188,0.0,0.0375,0.075,0.08474444444444446,0.0625,0.0125,0.0375,0.03125,0.0719,0.0063,0.025,0.07500000000000001,0.075,0.0,0.1063,0.025,0.0406,0.0969,0.04688333333333333,0.05315,0.0,0.05,0.05,0.0,0.0188,0.0594,0.0813,0.0,0.00078125,0.0063,0.1,0.006266666666666667,0.0,0.0,0.1,0.075,0.016666666666666666,0.0188,0.0312,0.10913333333333335,0.03543333333333334,0.0,0.0125,0.025033333333333335,0.0,0.0,0.0,0.0,0.0688,0.0,0.0,0.14097777777777776,0.0688,0.0,0.0,0.0,0.0,0.05,0.125,0.0,0.15,0.0938,0.022696296296296298,0.1375,0.0,0.0,0.003125,0.1,0.075,0.0,0.0,0.0938,0.0,0.0,0.0,0.0,0.0188,0.0625,0.005977272727272728,0.0,0.0,0.0,0.0104,0.0,0.01875,0.01875,0.075,0.0,0.0945625,0.0,0.0,0.0,0.0,0.0406,0.0469,0.0625,0.0,0.05,0.1,0.0,0.0688,0.0,0.075,0.075,0.0625,0.017421739130434783,0.0312,0.0813,0.075,0.1688,0.1813,0.0,0.1375,0.05,0.0312,0.075,0.0375,0.025,0.05,0.025,0.06565,0.0125,0.025,0.0,0.025,0.0,0.03125,0.125,0.1125,0.0813,0.075,0.0,0.0,0.012499999999999999,0.13125,0.1,0.1562,0.1063,0.1063,0.1,0.1063,0.0,0.1063,0.0688,0.0938,0.0625,0.075,0.025,0.15,0.1063,0.06255000000000001,0.1063,0.2,0.1375,0.06692941176470589,0.01,0.1375,0.0,0.049479166666666664,0.031266666666666665,0.0813,0.1,0.06565,0.0312,0.125,0.1063,0.11540384615384616,0.0,0.0344,0.0,0.0,0.0719,0.0,0.0,0.0646,0.0,0.0594,0.015629999999999998,0.031955555555555556,0.0,0.0
4,2021-02-13,07:00:00,0.1729333333333333,0.11560000000000001,0.14375,0.2094,0.10213333333333334,0.19583333333333333,0.1063,0.12083333333333335,0.012499999999999999,0.1375,0.1375333333333333,0.1042,0.075,0.03125,0.0,0.13125,0.14376666666666668,0.1531,0.15315,0.10416666666666667,0.1125,0.15416666666666667,0.1375,0.1,0.13435,0.0,0.21043333333333333,0.132825,0.1562,0.11565,0.1375,0.1813,0.1969,0.15416666666666667,0.0479,0.160975,0.11875000000000001,0.04583333333333334,0.0896,0.1688,0.21565,0.11722500000000001,0.1172,0.10210000000000001,0.15626666666666666,0.08754999999999999,0.12713333333333335,0.068775,0.15625,0.1542,0.1063,0.07815,0.0594,0.20626666666666668,0.11875000000000001,0.16253333333333334,0.12916666666666668,0.1125,0.1531,0.15315,0.184375,0.10416666666666667,0.1042,0.2438,0.04586666666666667,0.2219,0.14375,0.1292,0.0406,0.0771,0.1375,0.11666666666666668,0.1625,0.14532499999999998,0.1875,0.14065,0.1375,0.1875,0.12083333333333335,0.139075,0.05833333333333333,0.2094,0.125,0.06666666666666667,0.08595,0.1375,0.06043333333333334,0.1328,0.053099999999999994,0.08125,0.10836666666666667,0.13543333333333332,0.0938,0.14373333333333335,0.07815,0.12710000000000002,0.1125,0.1125,0.13126666666666667,0.12190000000000001,0.1562,0.1375333333333333,0.20625,0.0521,0.0375,0.07293333333333334,0.0625,0.1688,0.15833333333333333,0.11875,0.06043333333333333,0.12916666666666668,0.12293333333333334,0.16876666666666665,0.13125,0.08750000000000001,0.18543333333333334,0.13123333333333334,0.09065000000000001,0.11876666666666667,0.08336666666666666,0.13125,0.14166666666666666,0.21565,0.21875,0.15315,0.1896,0.15625,0.10003333333333335,0.1375,0.1,0.1375,0.13336666666666666,0.1,0.14796666666666666,0.10314999999999999,0.1562,0.04586666666666667,0.125,0.125,0.1094,0.18963333333333332,0.1896,0.14535,0.19375,0.0922,0.0771,0.075,0.2313,0.1646,0.23125,0.1781,0.19586666666666666,0.1625,0.18126666666666666,0.07189999999999999,0.1708333333333333,0.13956666666666667,0.1844,0.1354,0.12916666666666668,0.13125,0.225,0.16253333333333334,0.1875,0.17815,0.2313,0.19586666666666666,0.20420000000000002,0.14583333333333334,0.1781,0.11873333333333334,0.16456666666666667,0.15,0.1688,0.15,0.17296666666666663,0.05000000000000001,0.16666666666666666,0.14379999999999998,0.1896,0.131275,0.13125,0.01875,0.0625,0.1562,0.05315,0.09375,0.11565,0.1667,0.1844,0.0938,0.1406,0.11670000000000001,0.20784999999999998
5,2021-02-13,07:15:00,0.28753333333333336,0.26255,0.24170000000000003,0.32184999999999997,0.22083333333333335,0.29685,0.20315,0.2313,0.09376666666666666,0.27502499999999996,0.1844,0.17815,0.154675,0.1625,0.06407500000000001,0.2271,0.2292,0.25416666666666665,0.27190000000000003,0.1979,0.2,0.2313,0.22185,0.20003333333333337,0.25003333333333333,0.23543333333333336,0.3104333333333333,0.22083333333333333,0.25939999999999996,0.20625,0.17920000000000003,0.2625,0.28123333333333334,0.2219,0.11043333333333333,0.26253333333333334,0.18746666666666667,0.15416666666666667,0.20626666666666668,0.18123333333333336,0.2781,0.20626666666666668,0.2094,0.19375,0.2375333333333333,0.16565000000000002,0.1688,0.1375,0.2,0.2313,0.1625,0.1125,0.09586666666666666,0.26666666666666666,0.18543333333333334,0.2688,0.1844,0.16253333333333334,0.27190000000000003,0.2354333333333333,0.25625,0.1406,0.1521,0.2812,0.13440000000000002,0.3125,0.24583333333333332,0.20315,0.14375,0.1791666666666667,0.2344,0.20005,0.2437666666666667,0.23435,0.27815,0.221875,0.20782500000000004,0.25625,0.1844,0.22503333333333334,0.1375,0.26249999999999996,0.18543333333333334,0.1417,0.1375,0.2167,0.10315,0.20003333333333337,0.14373333333333335,0.15833333333333333,0.20626666666666668,0.2219,0.1708333333333333,0.2521333333333333,0.1646,0.20625,0.1729333333333333,0.1781,0.1844,0.1896,0.2063,0.21565,0.24796666666666667,0.143775,0.1,0.170325,0.12916666666666668,0.27086666666666664,0.2521,0.2583666666666667,0.15833333333333333,0.23750000000000002,0.2229,0.2833333333333334,0.2396,0.1812666666666667,0.2625,0.2313,0.18284999999999998,0.20210000000000003,0.18546666666666667,0.21565,0.24065,0.30419999999999997,0.34065,0.21046666666666666,0.2781,0.23126666666666665,0.17916666666666667,0.2188,0.17916666666666667,0.18123333333333336,0.2438,0.15416666666666667,0.2354333333333333,0.19166666666666665,0.20210000000000003,0.15836666666666668,0.22296666666666665,0.1875,0.1875,0.29685,0.2833666666666667,0.225,0.2708333333333333,0.1375,0.16565,0.17502500000000001,0.292225,0.2770333333333333,0.31875,0.2437666666666667,0.2844,0.2625,0.28755,0.15416666666666667,0.25630000000000003,0.25625,0.2,0.2094,0.21456666666666666,0.1708333333333333,0.3416666666666666,0.25833333333333336,0.2188,0.24166666666666667,0.29995,0.2833666666666667,0.3104333333333333,0.2396,0.325,0.2094,0.25,0.2437666666666667,0.2271,0.2750333333333333,0.25,0.13956666666666667,0.2833333333333334,0.24163333333333334,0.2708333333333333,0.2094,0.175,0.075,0.11875,0.1969,0.125,0.160975,0.17815,0.2437666666666667,0.22916666666666666,0.16875,0.20420000000000002,0.2219,0.25
6,2021-02-13,07:30:00,0.6145999999999999,0.3625,0.5104333333333333,0.4312333333333333,0.3187666666666667,0.39375,0.275,0.26666666666666666,0.1791666666666667,0.33440000000000003,0.262525,0.24065,0.20315,0.21043333333333333,0.10836666666666667,0.2895666666666667,0.29586666666666667,0.32189999999999996,0.3063,0.2791666666666667,0.33126666666666665,0.35624999999999996,0.3156,0.29995,0.28755,0.31873333333333337,0.3625,0.275,0.3062666666666667,0.251575,0.24796666666666667,0.32815,0.3125,0.29065,0.18336666666666668,0.28435,0.24166666666666667,0.2188,0.24375,0.2656,0.31043333333333334,0.2688,0.25939999999999996,0.2625,0.29685,0.22505,0.25315,0.21463333333333331,0.25,0.24689999999999998,0.22505,0.1422,0.15,0.29374999999999996,0.23546666666666663,0.2624666666666667,0.2094,0.2,0.27190000000000003,0.27185,0.29064999999999996,0.16875,0.19065,0.32293333333333335,0.1844,0.3594,0.25005,0.2521,0.1625,0.20626666666666668,0.25,0.22503333333333334,0.30625,0.275,0.32342499999999996,0.25625,0.23956666666666668,0.30833333333333335,0.24586666666666668,0.25836666666666663,0.18336666666666668,0.3187333333333333,0.23963333333333334,0.15315,0.17500000000000002,0.2344,0.1625,0.2313,0.2,0.17185,0.24166666666666667,0.25416666666666665,0.20000000000000004,0.27190000000000003,0.22505,0.25005,0.21876666666666666,0.19166666666666665,0.217225,0.21565,0.2729333333333333,0.24586666666666668,0.31456666666666666,0.19065,0.12293333333333334,0.2,0.16879999999999998,0.36255,0.3520666666666667,0.4104666666666667,0.3146,0.4313,0.3156,0.35,0.3313,0.2531,0.30315000000000003,0.27499999999999997,0.25416666666666665,0.2625,0.2437666666666667,0.2896,0.28755,0.36250000000000004,0.34685,0.2687333333333333,0.32499999999999996,0.27919999999999995,0.225,0.2688,0.2344,0.23753333333333335,0.2417,0.21459999999999999,0.2687,0.248475,0.25785,0.1813,0.24065,0.2896,0.27344999999999997,0.3688,0.33755,0.2979,0.3187,0.22086666666666668,0.206275,0.22086666666666668,0.37083333333333335,0.35,0.37706666666666666,0.32083333333333336,0.3375333333333333,0.29059999999999997,0.35314999999999996,0.2,0.3094,0.30206666666666665,0.3333333333333333,0.29059999999999997,0.27499999999999997,0.25206666666666666,0.37293333333333334,0.31565,0.29583333333333334,0.32815,0.3875,0.3313,0.33435,0.2687333333333333,0.36046666666666666,0.275,0.3,0.2844,0.2938,0.31253333333333333,0.3438,0.21253333333333332,0.3729,0.29373333333333335,0.3125,0.2188,0.2188,0.1094,0.1542,0.25003333333333333,0.1646,0.21459999999999999,0.1875,0.2833,0.29064999999999996,0.2292,0.2562,0.26666666666666666,0.31246666666666667
7,2021-02-13,07:45:00,0.8844000000000001,0.8041666666666667,0.8833333333333333,0.4938,0.375,0.45836666666666664,0.3313,0.3416666666666666,0.20210000000000003,0.40937500000000004,0.34375,0.33749999999999997,0.2812,0.2604,0.14685,0.32916666666666666,0.32499999999999996,0.38439999999999996,0.3813,0.29996666666666666,0.3854,0.4000000000000001,0.46565,0.6833333333333332,0.40005,0.4937666666666667,0.42185,0.34685,0.36250000000000004,0.29685,0.2708,0.375,0.3563,0.3188,0.21565,0.32815,0.29995,0.25939999999999996,0.28543333333333337,0.2953,0.364075,0.3062666666666667,0.28123333333333334,0.3125,0.33749999999999997,0.254725,0.29996666666666666,0.26875,0.30416666666666664,0.27815,0.2781,0.17185,0.1406,0.31456666666666666,0.2813,0.31043333333333334,0.25005,0.2094,0.3094,0.295325,0.3271,0.21565,0.29374999999999996,0.3625,0.20629999999999998,0.3854333333333333,0.30416666666666664,0.29685,0.17500000000000002,0.24065,0.3062333333333333,0.2656,0.3292,0.317225,0.3656,0.2916666666666667,0.26875,0.33125,0.0,0.3125,0.21252500000000002,0.3354333333333333,0.2895666666666667,0.19690000000000002,0.2344,0.29685,0.19375,0.2703,0.2313,0.2469,0.2958,0.275,0.25934999999999997,0.32293333333333335,0.2281,0.2916666666666667,0.25939999999999996,0.2469,0.2729333333333333,0.2453,0.2937666666666667,0.275,0.3187,0.2125,0.1688,0.2167,0.19375,0.5354333333333333,0.6271,0.6604333333333333,0.5646,0.3625,0.3542,0.41245,0.342175,0.30833333333333335,0.3854,0.3167,0.28125,0.2937666666666667,0.2916666666666667,0.3520666666666667,0.3438,0.40829999999999994,0.41250000000000003,0.3125,0.36875,0.33755,0.2771,0.30005,0.28435,0.3,0.2875,0.30935,0.32499999999999996,0.32706666666666667,0.29685,0.2313,0.29217499999999996,0.0,0.3125,0.3833333333333333,0.373425,0.3375,0.3479666666666666,0.24796666666666667,0.2563,0.275,0.41559999999999997,0.38543333333333335,0.41559999999999997,0.34065,0.34380000000000005,0.3521,0.3812666666666667,0.2344,0.3562666666666667,0.34793333333333337,0.34380000000000005,0.3104,0.3125,0.2833333333333334,0.4229,0.3542,0.34793333333333337,0.36043333333333333,0.41873333333333335,0.36874999999999997,0.3958,0.31670000000000004,0.3937333333333333,0.3125,0.3458666666666666,0.325,0.3416666666666666,0.32815,0.35935,0.2167,0.39786666666666665,0.3166333333333333,0.35624999999999996,0.27496666666666664,0.2531,0.12916666666666668,0.17920000000000003,0.3,0.22505,0.2791666666666666,0.2656,0.3313,0.31876666666666664,0.26666666666666666,0.317175,0.3042,0.3594
8,2021-02-13,08:00:00,1.2062666666666666,1.35315,1.30625,1.3719000000000001,0.47505000000000003,0.6500333333333334,0.45626666666666665,0.41874999999999996,0.2979,0.475,0.39375,0.3874666666666666,0.35003333333333336,0.32916666666666666,0.18543333333333334,0.3874666666666666,0.3922,0.4583333333333333,0.4479333333333333,0.3958333333333333,0.43956666666666666,0.4937666666666667,0.9729666666666666,1.3281,1.3594,1.15625,1.5791666666666666,0.57345,0.475,0.3375,0.34995,0.432825,0.41873333333333335,0.3781,0.2646,0.3719,0.35624999999999996,0.31875,0.3313,0.39166666666666666,0.4354,0.3719,0.3917,0.375,0.5,0.45315,0.0,0.339075,0.3666666666666667,0.35833333333333334,0.3125,0.2625,0.21565,0.38753333333333334,0.35469999999999996,0.0,0.31876666666666664,0.28435,0.3958333333333333,0.39375,0.4,0.26043333333333335,0.35935,0.4375,0.26249999999999996,0.45155,0.3708666666666667,0.4250333333333334,0.3083333333333333,0.29374999999999996,0.375,0.2958,0.4124999999999999,0.4167,0.4625333333333333,0.325,0.36565000000000003,0.41877499999999995,0.3125,0.3833333333333333,0.29793333333333333,0.43753333333333333,0.3521,0.3249666666666667,0.29793333333333333,0.34995,0.2854,0.3521,0.2844,0.35,0.38439999999999996,0.362475,0.3625,0.3906,0.33126666666666665,0.37185,0.33125,0.32184999999999997,0.3521,0.32189999999999996,0.4031,0.3563,0.4297,0.29059999999999997,0.226575,0.33440000000000003,0.276575,1.1583666666666668,1.1437666666666666,0.0,0.4938,0.4375,0.4229333333333334,0.47293333333333337,0.39685,0.3063,0.425,0.35624999999999996,0.38126666666666664,0.3583,0.3437333333333333,0.44065,0.40935000000000005,0.46669999999999995,0.5188,0.375,0.425,0.41043333333333326,0.42815000000000003,0.4,0.4,0.3312333333333333,0.3625,0.356275,0.41719999999999996,0.375,0.35314999999999996,0.296875,0.3406,0.4000000000000001,0.3458333333333334,0.4542,0.42495,0.425,0.38749999999999996,0.30005,0.32293333333333335,0.375,0.4771,0.4625333333333333,0.44376666666666664,0.40154999999999996,0.4062,0.41253333333333336,0.4062,0.3187333333333333,0.4416666666666667,0.4219,0.41874999999999996,0.3812666666666667,0.35,0.3479666666666667,0.48336666666666667,0.43746666666666667,0.3833666666666667,0.4406,0.4969,0.4479333333333333,0.47713333333333335,0.35314999999999996,0.47505,0.3906,0.4031,0.3979333333333333,0.39999999999999997,0.4062666666666666,0.44372500000000004,0.2916666666666667,0.4438,0.4,0.4062,0.3125,0.3594,0.2094,0.28125,0.3499999999999999,0.3313,0.33755,0.3645666666666667,0.4041666666666666,0.3958333333333333,0.35000000000000003,0.41873333333333335,0.3719,0.46670000000000006
9,2021-02-13,08:15:00,2.10315,1.8833666666666666,1.9479666666666666,2.0667,1.9687999999999999,1.06255,0.6166666666666667,0.64375,0.46565,0.6594,0.5375,0.5833666666666667,0.45625,0.46565,0.3656,0.55,0.5594,0.6313,0.6292,0.5979333333333333,0.6917,0.9146000000000001,0.725,2.45,2.20315,2.2416666666666667,0.0,2.25,0.7000333333333334,0.5708666666666666,0.53595,0.6187666666666667,0.0,0.562525,0.4229333333333334,0.53755,0.5333666666666667,0.46670000000000006,0.48123333333333335,0.5208333333333334,0.6187666666666667,0.6219,0.5521,1.28755,1.307825,1.2542,1.301575,0.5094000000000001,0.5500333333333334,0.5062666666666668,0.46875,0.4094,0.3333333333333333,0.575,0.4875,0.5187333333333334,0.487525,0.432825,0.539075,0.5562999999999999,0.55005,0.36875,0.5141,0.620325,0.40206666666666663,0.62815,0.5937666666666667,0.5875,0.45,0.4719,0.5125,0.48907500000000004,0.5750333333333333,0.55625,0.5688,0.44999999999999996,0.5187666666666667,0.61565,0.49169999999999997,0.5094000000000001,0.4375,0.58125,0.5375,0.4437,0.4917,0.4896,0.4270666666666667,0.5125,0.375,0.4437666666666667,0.5312666666666667,0.52815,0.5063,0.5417000000000001,0.4875,0.5437666666666666,0.48125,0.4687,0.5021,0.46880000000000005,0.55625,0.5146000000000001,0.6344000000000001,0.4219,0.3687666666666667,0.5219,0.4344,1.4687666666666666,1.4344000000000001,1.7542,0.5250333333333334,0.5291666666666667,0.5875,0.6375,0.58125,0.49583333333333335,0.5703499999999999,0.5229333333333334,0.55315,0.5354666666666666,0.525,0.6187666666666667,0.575,0.6396000000000001,0.6813000000000001,0.5291666666666667,0.6271000000000001,0.5833666666666667,0.525,0.5094000000000001,0.5021333333333333,0.5094000000000001,0.5271333333333333,0.50625,0.5438000000000001,0.52815,0.5145666666666666,0.5021333333333334,0.564075,0.6031500000000001,0.5271,0.6542,0.6,0.5969,0.5156499999999999,0.5000333333333333,0.5375,0.48125,0.7167,0.6562,0.6375,0.5813,0.6020666666666666,0.60625,0.6271000000000001,0.49793333333333334,0.65935,0.5917,0.5812666666666667,0.5396333333333333,0.5520999999999999,0.5292,0.6854333333333334,0.6021,0.5813,0.5958666666666667,0.6093500000000001,0.6063000000000001,0.6625,0.5520999999999999,0.60625,0.5833666666666667,0.6042000000000001,0.5875333333333334,0.5583666666666667,0.5979333333333333,0.6333666666666667,0.4479,0.6542,0.5812333333333334,0.567225,0.46875,0.4708666666666667,0.32713333333333333,0.3625,0.45625,0.42969999999999997,0.46459999999999996,0.4729666666666666,0.54375,0.5604333333333334,0.5000333333333333,0.5969,0.5156499999999999,0.5979333333333333
