,Data,Hora,P1.1.1 P (W),P1.1.2 P (W),P1.1.3 P (W),P1.1.4 P (W),P1.1.5 P (W),P1.1.6 P (W),P1.1.7 P (W),P1.1.8 P (W),P1.1.9 P (W),P1.1.10 P (W),P1.1.11 P (W),P1.1.12 P (W),P1.1.13 P (W),P1.1.14 P (W),P1.1.15 P (W),P1.1.16 P (W),P1.2.1 P (W),P1.2.2 P (W),P1.2.3 P (W),P1.2.5 P (W),P1.2.6 P (W),P1.2.7 P (W),P1.2.8 P (W),P1.2.9 P (W),P1.2.10 P (W),P1.2.11 P (W),P1.2.12 P (W),P1.2.13 P (W),P1.2.14 P (W),P1.2.15 P (W),P1.2.16 P (W),P1.3.1 P (W),P1.3.3 P (W),P1.3.4 P (W),P1.3.5 P (W),P1.3.6 P (W),P1.3.7 P (W),P1.3.8 P (W),P1.3.9 P (W),P1.3.10 P (W),P1.3.11 P (W),P1.3.12 P (W),P1.3.13 P (W),P1.3.14 P (W),P1.3.15 P (W),P1.3.16 P (W)
0,2021-04-24,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-04-24,06:15:00,6.670066666666667,7.41325,2.25155,7.155049999999999,6.817433333333334,4.527175,6.709,7.449999999999999,8.7312,9.463650000000001,8.848466666666667,12.513300000000001,8.849599999999999,3.7734,3.14065,4.844950000000001,3.81935,5.81095,5.21795,2.7910166666666663,1.65885,2.015633333333333,0.0,1.84375,8.7942,9.343350000000001,7.971900000000001,6.2836,7.401949999999999,1.7613500000000002,9.495566666666667,1.1445333333333334,1.292975,7.1414,4.2324,0.0,2.3125,8.10155,1.10625,6.0733999999999995,0.0,11.928366666666667,4.015899999999999,6.96095,10.448433333333334,4.739050000000001
2,2021-04-24,06:30:00,23.5898,27.7026,20.454433333333334,30.23925,29.401833333333332,29.463300000000004,28.34583333333333,25.3828,20.5065,19.6836,20.4848,24.71223333333333,22.0156,16.171599999999998,14.874625,16.167466666666666,17.820066666666666,19.6787,15.194033333333332,18.4409,14.4664,13.075,9.569725,15.654433333333335,22.95156666666667,17.75,22.897666666666666,17.3612,14.303633333333332,7.540633333333333,18.3227,20.632566666666666,29.195833333333336,28.69275,24.730875,28.157333333333337,28.428133333333335,25.167699999999996,15.541666666666666,20.390625,15.497050000000002,30.395699999999998,18.851066666666668,18.124625,19.21875,17.357833333333332
3,2021-04-24,06:45:00,55.837199999999996,62.1066,55.142966666666666,84.02526666666667,57.363299999999995,69.4526,68.37996666666668,63.940825000000004,42.293733333333336,41.731233333333336,40.251175,49.8156,52.571866666666665,43.070833333333326,42.57033333333333,35.98126666666667,41.200266666666664,46.027699999999996,34.8211,37.1906,32.90833333333333,35.83643333333333,34.149499999999996,42.7927,40.31483333333333,28.164599999999997,43.8641,45.874500000000005,25.610433333333333,13.747399999999999,33.98073333333333,56.175,75.97733333333333,69.34089999999999,62.666,79.63749999999999,71.93046666666667,70.44725000000001,56.234366666666666,36.8301,28.938249999999996,64.7625,57.85080000000001,29.9941,26.257033333333336,53.25135
4,2021-04-24,07:00:00,115.95155,116.08632500000002,120.11719999999998,122.29763333333335,117.97499999999998,118.28593333333333,114.15153333333335,117.1734,81.47213333333333,80.56643333333334,77.7773,78.90416666666665,91.14959999999999,78.6828,78.78905,72.88306666666666,73.78410000000001,73.5586,73.1362,78.54377500000001,80.57733333333333,74.78203333333333,75.17603333333334,82.8094,62.62316666666666,48.6453,78.12476666666667,90.03865,47.08776666666666,36.5625,80.2685,99.14323333333333,126.4961,115.53905,105.9138,123.08985000000001,117.36715,119.44193333333334,96.91405,72.67869999999999,57.50880000000001,116.6021,108.66306666666667,54.743500000000004,51.5557,113.59455
5,2021-04-24,07:15:00,88.5094,92.7773,84.16055,89.4698,76.6391,75.16720000000001,84.41590000000001,91.70049999999999,84.48595,85.19686666666668,77.68776666666666,88.97266666666667,82.58593333333334,71.82675,79.03593333333333,71.15313333333333,84.21405,81.94556666666666,75.68696666666666,70.9406,72.48515,70.40895,65.70155,85.88699999999999,85.8672,67.62916666666668,74.464425,88.19793333333332,61.606500000000004,45.8664,72.16565,75.59583333333333,68.8023,88.5922,66.19025,101.96456666666666,89.32735,71.3813,81.00053333333334,79.63436666666666,66.3172,101.55705,91.27105,67.960375,67.50975000000001,98.5953
6,2021-04-24,07:30:00,97.04426666666666,85.97603333333332,113.6016,102.97460000000001,112.50915,122.95313333333335,109.58876666666667,120.2664,85.4625,84.4607,83.15966666666667,98.4129,88.7401,87.05649999999999,73.61433333333333,100.07369999999999,82.17110000000001,106.12916666666666,81.07006666666666,73.38773333333334,85.46679999999999,68.90705,82.23566666666666,72.8112,91.1969,70.69813333333333,87.2988,90.19295,59.9484,50.205733333333335,92.80785,83.4531,79.80275,105.57060000000001,80.79950000000001,86.42345,100.8172,96.5578,89.8668,115.44763333333333,70.14533333333334,112.61560000000001,108.86406666666669,72.89920000000001,67.04650000000001,120.37993333333333
7,2021-04-24,07:45:00,217.2176,221.35355,189.30235,191.1276,218.46485,206.33100000000002,218.11759999999998,185.8117,180.27872499999998,159.86666666666667,158.35856666666666,128.5859,169.89766666666665,162.44099999999997,162.31640000000002,161.60156666666668,162.54556666666664,137.4963,160.60103333333333,166.4715,169.9609,168.70623333333333,153.4008,166.05183333333335,145.078325,65.18566666666668,163.45137499999998,174.80349999999999,60.70665,41.9086,147.3552,191.5943,217.9820333333333,214.86095,204.2547,174.87189999999998,218.52035,217.22083333333333,196.69725,209.2479,66.87774999999999,223.35309999999998,178.1945,61.07755,57.63230000000001,209.54736666666668
8,2021-04-24,08:00:00,185.784975,211.3255333333333,179.08646666666667,202.40665,183.87393333333333,230.19946666666667,189.67576666666665,220.06949999999998,141.7344,164.3992,166.03985,147.35665,166.16123333333334,158.86146666666664,171.872075,148.15936666666667,168.84002500000003,182.1559,156.51250000000002,128.07305000000002,166.591225,146.49973333333335,172.61852499999998,187.27813333333333,181.06273333333334,52.71923333333333,176.88400000000001,170.58283333333333,44.270833333333336,31.07815,191.95585,146.31484999999998,241.0547,220.74846666666667,189.38045000000002,177.29453333333333,231.90753333333336,225.9383,228.52775,187.20625,82.3948,247.1508,213.4695,51.2406,48.10053333333334,200.78719999999998
9,2021-04-24,08:15:00,252.69299999999998,252.55676666666668,242.6582,263.79495,254.963875,263.5391,255.53474999999997,251.00886666666665,223.874025,213.38490000000002,208.893,221.39182499999998,218.04162499999998,209.62633333333335,209.8594,212.90605000000002,211.20974999999999,208.24166666666665,211.48595,206.814875,208.81875,212.02266666666665,195.29415,213.4543,216.2891,54.22783333333333,216.83776666666665,212.5695333333333,46.9205,32.87266666666667,209.28205000000003,242.46796666666668,255.58776666666668,255.85895,248.4332,261.31823333333335,249.91915,260.2668,250.91015,250.52499999999998,170.10705000000002,268.16873333333336,250.22595,52.257400000000004,47.8133,250.09453333333332
