,Data,Hora,OP4.1.1 V (V),OP4.1.2 V (V),OP4.1.3 V (V),OP4.1.4 V (V),OP4.1.5 V (V),OP4.1.6 V (V),OP4.1.7 V (V),OP4.1.8 V (V),OP4.1.9 V (V),OP4.1.10 V (V),OP4.1.11 V (V),OP4.1.12 V (V),OP4.1.13 V (V),OP4.1.14 V (V),OP4.1.15 V (V),OP4.1.16 V (V),OP4.1.17 V (V),OP4.1.18 V (V),OP4.1.19 V (V),OP4.1.20 V (V),OP4.1.21 V (V),OP4.1.22 V (V),OP4.2.1 V (V),OP4.2.2 V (V),OP4.2.3 V (V),OP4.2.4 V (V),OP4.2.5 V (V),OP4.2.6 V (V),OP4.2.7 V (V),OP4.2.8 V (V),OP4.2.9 V (V),OP4.2.10 V (V),OP4.2.11 V (V),OP4.2.12 V (V),OP4.2.13 V (V),OP4.2.14 V (V),OP4.2.15 V (V),OP4.2.16 V (V),OP4.2.17 V (V),OP4.2.18 V (V),OP4.2.19 V (V),OP4.2.20 V (V),OP4.2.21 V (V),OP4.2.22 V (V),OP4.3.1 V (V),OP4.3.2 V (V),OP4.3.3 V (V),OP4.3.4 V (V),OP4.3.5 V (V),OP4.3.6 V (V),OP4.3.7 V (V),OP4.3.8 V (V),OP4.3.9 V (V),OP4.3.10 V (V),OP4.3.11 V (V),OP4.3.12 V (V),OP4.3.14 V (V),OP4.3.15 V (V),OP4.3.16 V (V),OP4.3.17 V (V),OP4.3.18 V (V),OP4.3.19 V (V),OP4.3.20 V (V),OP4.3.21 V (V),OP4.3.22 V (V),OP4.4.1 V (V),OP4.4.2 V (V),OP4.4.3 V (V),OP4.4.4 V (V),OP4.4.5 V (V),OP4.4.6 V (V),OP4.4.7 V (V),OP4.4.8 V (V),OP4.4.9 V (V),OP4.4.10 V (V),OP4.4.11 V (V),OP4.4.12 V (V),OP4.4.13 V (V),OP4.4.14 V (V),OP4.4.15 V (V),OP4.4.16 V (V),OP4.4.17 V (V),OP4.4.18 V (V),OP4.4.19 V (V),OP4.4.20 V (V),OP4.5.1 V (V),OP4.5.2 V (V),OP4.5.3 V (V),OP4.5.4 V (V),OP4.5.5 V (V),OP4.5.6 V (V),OP4.5.7 V (V),OP4.5.9 V (V),OP4.5.10 V (V),OP4.5.11 V (V),OP4.5.13 V (V),OP4.5.14 V (V),OP4.5.15 V (V),OP4.5.16 V (V),OP4.5.17 V (V),OP4.5.18 V (V),OP4.5.19 V (V),OP4.5.20 V (V),OP4.5.21 V (V),OP4.5.22 V (V),OP4.6.1 V (V),OP4.6.2 V (V),OP4.6.3 V (V),OP4.6.4 V (V),OP4.6.5 V (V),OP4.6.6 V (V),OP4.6.7 V (V),OP4.6.8 V (V),OP4.6.9 V (V),OP4.6.10 V (V),OP4.6.11 V (V),OP4.6.12 V (V),OP4.6.14 V (V),OP4.6.15 V (V),OP4.6.16 V (V),OP4.6.17 V (V),OP4.6.18 V (V),OP4.6.19 V (V),OP4.6.20 V (V),OP4.6.21 V (V),OP4.6.22 V (V),OP4.7.1 V (V),OP4.7.2 V (V),OP4.7.3 V (V),OP4.7.4 V (V),OP4.7.5 V (V),OP4.7.6 V (V),OP4.7.9 V (V),OP4.7.10 V (V),OP4.7.11 V (V),OP4.7.12 V (V),OP4.7.13 V (V),OP4.7.14 V (V),OP4.7.15 V (V),OP4.7.16 V (V),OP4.7.17 V (V),OP4.7.18 V (V),OP4.7.19 V (V),OP4.7.20 V (V),OP4.7.21 V (V),OP4.7.22 V (V),OP4.8.1 V (V),OP4.8.3 V (V),OP4.8.4 V (V),OP4.8.5 V (V),OP4.8.6 V (V),OP4.8.7 V (V),OP4.8.8 V (V),OP4.8.9 V (V),OP4.8.11 V (V),OP4.8.12 V (V),OP4.8.13 V (V),OP4.8.14 V (V),OP4.8.15 V (V),OP4.8.17 V (V),OP4.8.18 V (V),OP4.8.20 V (V),OP4.8.21 V (V),OP4.8.22 V (V),OP4.9.1 V (V),OP4.9.2 V (V),OP4.9.3 V (V),OP4.9.4 V (V),OP4.9.5 V (V),OP4.9.6 V (V),OP4.9.9 V (V),OP4.9.10 V (V),OP4.9.11 V (V),OP4.9.12 V (V),OP4.9.13 V (V),OP4.9.14 V (V),OP4.9.15 V (V),OP4.9.16 V (V),OP4.9.18 V (V),OP4.9.21 V (V),OP4.9.22 V (V)
0,2021-09-06,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-09-06,06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0394736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.55625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.295454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.75,0.0,23.46875,1.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2021-09-06,06:30:00,38.833333333333336,28.8125,34.6875,36.875,37.375,41.125,36.875,33.625,9.571428571428571,34.6875,39.3125,35.708333333333336,40.166666666666664,35.3125,33.3125,38.666666666666664,41.458333333333336,17.45,64.3125,54.3125,45.375,44.125,25.291666666666668,31.625,23.25,35.25,30.5,36.25,37.125,37.0625,29.0,40.6875,48.9375,28.0,43.875,53.666666666666664,24.9375,41.291666666666664,39.8125,46.375,37.9375,35.3125,41.5,19.944444444444443,40.833333333333336,38.4375,85.0,38.125,32.375,54.833333333333336,44.0,39.25,37.375,35.4375,11.921875,36.0,51.625,32.625,34.125,34.375,32.0,31.1875,33.083333333333336,41.291666666666664,42.5,19.1875,36.416666666666664,41.0625,41.375,36.5,43.0,40.375,35.375,37.708333333333336,41.5625,38.875,19.979166666666668,60.625,46.3125,50.625,60.208333333333336,59.541666666666664,46.25,39.208333333333336,41.083333333333336,37.125,33.6875,33.625,37.625,36.8125,64.0,35.75,37.583333333333336,39.9375,37.458333333333336,35.9375,25.541666666666668,37.35,60.0,41.625,35.041666666666664,36.0625,35.1875,38.0,32.0,31.0,38.4375,24.6875,31.875,34.1875,33.083333333333336,32.5625,33.583333333333336,45.625,37.458333333333336,35.9375,35.6875,38.5625,41.375,40.125,33.875,44.8125,41.208333333333336,44.3125,64.5625,56.583333333333336,35.083333333333336,33.208333333333336,38.5,40.1875,35.875,42.4375,37.5625,55.8,36.5,48.589285714285715,39.0,38.6875,35.0,39.291666666666664,31.375,14.1875,38.916666666666664,37.916666666666664,40.5,32.5,0.0,39.0,41.3125,48.041666666666664,36.041666666666664,26.125,36.041666666666664,33.6875,31.958333333333332,45.75,43.25,40.4375,35.5,35.916666666666664,17.25,34.0,21.017857142857142,10.597222222222221,64.75,44.375,43.75,57.708333333333336,39.166666666666664,43.0,40.125,34.5625,21.875,25.5625,32.59375,30.9375,39.0,31.25,36.625,35.9375,39.25
3,2021-09-06,06:45:00,31.958333333333332,34.0,33.75,36.25,36.5,35.166666666666664,34.708333333333336,35.625,32.5,32.4375,33.5625,31.208333333333332,30.375,31.125,27.583333333333332,40.625,47.5,45.625,45.75,41.75,49.125,43.416666666666664,25.0,28.5,33.083333333333336,32.96875,37.708333333333336,37.28125,38.25,36.708333333333336,37.5,39.75,40.75,40.75,40.625,0.0,36.625,39.416666666666664,39.0,39.541666666666664,38.541666666666664,39.583333333333336,39.875,37.8125,41.875,41.0,39.208333333333336,38.583333333333336,38.25,40.916666666666664,39.40625,39.083333333333336,35.28125,34.4375,38.0625,37.4375,33.958333333333336,36.4375,35.875,37.875,36.0,31.25,34.25,35.75,35.9375,35.6875,36.75,38.583333333333336,37.666666666666664,40.0625,40.1875,41.541666666666664,39.84375,41.3125,41.9375,37.625,39.291666666666664,41.53125,43.625,43.916666666666664,43.708333333333336,42.6875,41.9375,43.9375,43.916666666666664,35.041666666666664,35.0,35.541666666666664,36.5,35.46875,39.0,37.833333333333336,37.125,38.25,38.0,36.791666666666664,37.291666666666664,38.25,37.75,37.791666666666664,35.28125,37.0625,38.0625,35.9375,37.791666666666664,36.125,34.875,35.125,32.625,31.875,35.8125,36.09375,36.208333333333336,35.1875,35.666666666666664,35.6875,34.041666666666664,37.125,36.375,38.4375,39.0,40.833333333333336,39.4375,40.458333333333336,41.375,40.75,34.75,33.875,35.125,36.03125,35.75,36.8125,37.166666666666664,37.75,36.625,37.3125,38.416666666666664,38.375,38.083333333333336,38.625,36.791666666666664,35.25,38.625,38.625,38.583333333333336,37.083333333333336,36.78125,36.458333333333336,38.083333333333336,36.916666666666664,36.625,37.8125,36.375,35.8125,37.0625,38.0625,37.708333333333336,35.291666666666664,37.3125,37.625,37.625,36.333333333333336,36.875,36.875,43.625,43.5,44.4375,46.041666666666664,44.583333333333336,42.625,36.375,36.416666666666664,20.25,26.5,29.0,31.375,33.5,30.333333333333332,36.125,37.53125,36.46875
4,2021-09-06,07:00:00,36.0625,36.166666666666664,35.25,36.083333333333336,36.875,34.5,33.0,34.375,35.291666666666664,35.083333333333336,34.5,34.291666666666664,32.875,28.75,28.416666666666668,45.15625,40.8125,40.916666666666664,40.3125,45.875,41.25,44.041666666666664,25.03125,29.041666666666668,32.208333333333336,31.0,35.333333333333336,35.8125,37.1875,36.208333333333336,38.208333333333336,38.208333333333336,40.583333333333336,40.166666666666664,39.708333333333336,38.0,36.75,39.0,38.25,39.25,37.583333333333336,39.333333333333336,39.9375,38.583333333333336,41.9375,38.083333333333336,38.041666666666664,38.1875,38.416666666666664,41.25,39.291666666666664,39.875,35.8125,32.875,37.1875,37.40625,33.1875,36.34375,37.625,37.1875,36.25,31.666666666666668,35.875,0.0,35.5,35.75,38.0,39.5,37.9375,39.875,40.625,41.25,40.25,40.875,41.916666666666664,36.0,39.125,41.875,42.125,42.75,43.666666666666664,39.958333333333336,42.625,44.4375,44.3125,35.0,36.0,35.9375,37.21875,34.75,38.3125,37.0,37.875,38.208333333333336,38.375,36.375,36.9375,38.458333333333336,37.208333333333336,38.0625,34.6875,36.625,38.46875,35.75,37.4375,35.916666666666664,34.5625,34.0,34.40625,31.958333333333332,34.875,35.5,36.4375,36.166666666666664,34.958333333333336,36.541666666666664,35.5625,37.875,36.8125,39.25,39.333333333333336,40.541666666666664,0.0,40.333333333333336,41.166666666666664,40.708333333333336,34.625,35.625,36.125,35.916666666666664,37.041666666666664,37.375,37.875,37.75,37.0,38.5,37.875,37.5,37.625,37.90625,35.625,35.90625,38.5625,38.333333333333336,38.3125,36.375,36.041666666666664,35.625,37.875,37.125,37.0,37.125,37.5625,34.96875,35.833333333333336,38.333333333333336,36.375,34.291666666666664,37.0625,37.333333333333336,38.6875,37.541666666666664,39.416666666666664,38.625,43.4375,43.75,42.833333333333336,44.0,41.375,42.166666666666664,35.166666666666664,35.666666666666664,25.041666666666668,26.5,29.625,32.34375,34.1875,32.125,37.375,37.916666666666664,36.125
5,2021-09-06,07:15:00,35.0625,36.25,37.5,36.5,36.916666666666664,36.4375,36.291666666666664,36.3125,35.71875,35.1875,34.25,33.375,32.375,33.875,30.5,40.5,40.958333333333336,38.75,40.78125,40.291666666666664,40.041666666666664,40.875,24.041666666666668,28.375,32.375,32.791666666666664,36.0625,35.75,36.8125,36.458333333333336,37.25,37.375,39.75,39.583333333333336,39.6875,38.833333333333336,36.375,39.28125,39.0,39.625,38.5625,40.666666666666664,40.875,39.625,41.375,38.5,37.9375,35.9375,37.166666666666664,39.166666666666664,38.0,38.0625,35.375,32.333333333333336,37.875,37.375,33.75,36.0,36.708333333333336,37.75,37.5,31.458333333333332,35.875,37.458333333333336,37.125,32.291666666666664,36.208333333333336,38.9375,38.46875,38.916666666666664,39.916666666666664,41.03125,39.541666666666664,40.333333333333336,42.125,37.75,37.875,41.791666666666664,43.166666666666664,45.125,44.0,40.375,43.5625,45.958333333333336,45.0625,34.875,34.8125,35.125,36.291666666666664,34.875,38.166666666666664,35.0,36.75,37.708333333333336,38.375,36.125,37.6875,38.916666666666664,38.125,38.541666666666664,34.833333333333336,37.208333333333336,39.3125,35.708333333333336,37.4375,36.3125,34.833333333333336,33.125,33.9375,33.5,34.625,35.166666666666664,36.583333333333336,36.125,35.375,35.083333333333336,33.666666666666664,37.8125,35.1875,38.958333333333336,38.958333333333336,41.125,39.40625,41.5625,43.375,42.125,33.125,35.375,35.958333333333336,34.958333333333336,37.0,37.40625,36.458333333333336,36.625,36.75,38.166666666666664,38.541666666666664,37.5625,37.625,37.75,36.0,35.833333333333336,39.208333333333336,38.25,38.333333333333336,37.125,36.583333333333336,36.9375,37.96875,37.625,37.375,37.78125,37.375,35.875,35.916666666666664,38.09375,36.791666666666664,34.1875,36.6875,36.8125,37.4375,35.625,37.833333333333336,36.875,42.333333333333336,44.666666666666664,44.541666666666664,45.875,42.375,43.291666666666664,36.875,36.666666666666664,24.53125,24.34375,27.3125,32.625,33.375,30.916666666666668,39.5,38.541666666666664,37.0
6,2021-09-06,07:30:00,36.125,37.375,37.375,37.375,37.875,37.25,37.03125,36.291666666666664,36.75,35.666666666666664,35.75,35.083333333333336,35.375,33.9375,33.125,38.125,38.166666666666664,37.25,39.875,38.5625,39.291666666666664,39.4375,25.6875,28.9375,33.5,33.25,36.6875,36.583333333333336,38.1875,35.666666666666664,36.875,37.5,40.0625,38.75,39.25,38.15625,37.1875,39.875,38.166666666666664,38.583333333333336,37.8125,39.708333333333336,40.5625,39.375,38.4375,37.25,36.708333333333336,36.25,36.15625,38.6875,38.1875,37.90625,35.75,33.25,39.0625,37.4375,34.25,37.625,38.041666666666664,37.96875,37.25,31.875,36.75,39.5625,37.5625,33.21875,36.8125,40.791666666666664,39.541666666666664,39.916666666666664,41.0625,41.541666666666664,40.208333333333336,41.0625,41.208333333333336,36.6875,39.0,42.208333333333336,41.75,43.71875,43.625,39.916666666666664,40.96875,43.90625,43.9375,34.875,36.0,35.5,36.625,33.25,38.708333333333336,36.833333333333336,36.75,37.5,37.5,35.583333333333336,36.875,39.5625,38.458333333333336,38.625,35.916666666666664,37.15625,39.125,36.125,37.291666666666664,36.291666666666664,35.75,34.6875,33.25,34.03125,34.5625,35.416666666666664,35.8125,37.375,35.9375,36.3125,35.375,36.583333333333336,35.125,38.333333333333336,38.625,40.75,37.4375,39.875,40.75,40.5,34.75,36.125,36.083333333333336,34.875,36.8125,37.708333333333336,37.5,36.416666666666664,36.458333333333336,37.833333333333336,38.25,36.708333333333336,36.5625,38.458333333333336,35.75,34.416666666666664,38.9375,38.25,38.5,36.583333333333336,37.625,36.875,38.25,37.875,37.375,38.125,37.625,36.1875,36.21875,38.625,36.958333333333336,33.71875,36.625,37.125,37.46875,35.1875,36.958333333333336,37.208333333333336,41.583333333333336,40.833333333333336,40.625,40.958333333333336,39.0625,39.75,34.84375,36.3125,28.6875,26.875,30.875,34.833333333333336,36.625,30.75,39.375,39.666666666666664,38.375
7,2021-09-06,07:45:00,32.21875,35.0625,36.625,35.875,34.25,34.9375,33.5625,36.791666666666664,36.125,37.0,37.833333333333336,42.625,38.96875,34.125,41.125,46.875,39.5625,39.166666666666664,35.375,39.208333333333336,33.875,34.0625,24.75,25.34375,28.208333333333332,30.5625,32.125,28.708333333333332,33.71875,35.458333333333336,34.84375,35.833333333333336,45.1875,39.0,41.791666666666664,40.5,42.041666666666664,41.0,38.208333333333336,47.4375,41.375,42.75,41.375,41.4375,40.833333333333336,38.916666666666664,39.125,37.1875,33.416666666666664,39.708333333333336,39.375,38.5625,36.375,33.583333333333336,40.34375,39.5,33.0,36.5625,37.25,37.375,38.40625,33.59375,35.666666666666664,36.75,29.0625,33.375,36.8125,40.083333333333336,40.166666666666664,40.083333333333336,41.5,41.5,39.8125,40.791666666666664,41.791666666666664,37.1875,39.40625,41.9375,41.791666666666664,42.833333333333336,43.416666666666664,41.5,40.5625,44.5,43.6875,34.5625,36.25,35.416666666666664,37.1875,35.4375,37.9375,37.333333333333336,37.125,37.333333333333336,37.25,35.916666666666664,36.583333333333336,38.8125,37.541666666666664,38.4375,35.958333333333336,36.875,39.1875,35.25,38.0,35.6875,34.375,33.625,33.833333333333336,33.541666666666664,34.4375,34.5625,35.625,35.84375,34.291666666666664,36.125,35.708333333333336,37.625,34.75,40.0,39.59375,41.0625,39.53125,41.75,42.75,42.75,35.0,35.458333333333336,36.416666666666664,35.375,37.541666666666664,36.958333333333336,37.833333333333336,37.125,36.4375,37.875,38.875,37.65625,36.791666666666664,37.8125,36.041666666666664,34.625,38.5,38.3125,39.25,36.375,35.15625,36.0,34.25,35.4375,35.5,35.375,35.5,33.0625,35.3125,37.75,37.0,33.5,42.625,43.625,39.0625,41.71875,37.958333333333336,42.125,50.5,42.5,43.75,44.541666666666664,44.09375,42.25,30.875,32.28125,27.416666666666668,25.875,29.25,33.166666666666664,32.1875,31.6875,36.833333333333336,39.1875,34.875
8,2021-09-06,08:00:00,31.166666666666668,27.0625,30.9375,28.291666666666668,32.833333333333336,33.625,30.1875,31.958333333333332,34.3125,33.8125,36.375,39.5625,44.5,41.416666666666664,39.583333333333336,45.6875,49.875,40.9375,36.9375,37.041666666666664,34.125,32.583333333333336,21.09375,26.041666666666668,27.8125,24.625,34.125,31.541666666666668,31.291666666666668,32.90625,33.1875,33.625,37.375,41.0,48.5,40.875,35.875,45.625,45.75,44.125,40.6875,47.875,47.625,42.333333333333336,40.75,40.833333333333336,39.125,35.458333333333336,36.75,40.5,41.666666666666664,39.375,39.625,36.0625,40.8125,39.5,32.75,38.375,36.8125,40.041666666666664,38.625,33.375,36.625,33.041666666666664,31.3125,34.25,37.3125,40.5,39.875,40.041666666666664,40.75,41.5625,40.25,40.8125,42.291666666666664,37.916666666666664,39.666666666666664,42.208333333333336,41.6875,43.6875,43.583333333333336,41.333333333333336,40.9375,44.3125,43.5,34.90625,36.375,35.416666666666664,37.25,35.4375,38.041666666666664,37.375,37.375,37.5,38.15625,36.4375,36.833333333333336,38.208333333333336,37.625,38.25,34.416666666666664,37.1875,39.958333333333336,35.958333333333336,39.041666666666664,36.041666666666664,35.375,33.625,34.3125,34.0,34.125,34.958333333333336,35.9375,35.5625,34.083333333333336,36.333333333333336,36.5,37.625,35.0,39.625,39.708333333333336,41.25,39.625,41.6875,43.0625,42.125,31.625,32.333333333333336,31.3125,30.541666666666668,33.291666666666664,33.9375,33.458333333333336,32.5625,34.03125,36.125,48.875,42.583333333333336,46.53125,48.5,42.75,41.25,36.125,38.6875,39.458333333333336,40.125,37.875,35.25,38.75,36.458333333333336,35.291666666666664,38.75,34.458333333333336,33.9375,31.416666666666668,36.0,35.166666666666664,35.0625,39.9375,39.375,44.333333333333336,34.625,35.5625,44.541666666666664,50.625,57.3125,50.041666666666664,54.03125,52.1875,50.0,32.75,33.583333333333336,24.583333333333332,23.375,26.0,31.0,32.375,27.125,31.541666666666668,33.25,34.166666666666664
9,2021-09-06,08:15:00,36.125,36.541666666666664,36.625,37.03125,37.291666666666664,36.75,36.8125,37.333333333333336,36.833333333333336,36.59375,36.166666666666664,36.416666666666664,36.291666666666664,35.96875,35.4375,38.5,38.8125,38.166666666666664,39.083333333333336,38.25,38.40625,38.6875,27.5,30.708333333333332,34.75,33.8125,36.75,36.375,36.875,36.375,37.166666666666664,37.625,41.1875,40.5,40.125,37.84375,35.75,39.875,38.666666666666664,39.333333333333336,37.541666666666664,38.6875,40.625,38.8125,37.916666666666664,37.791666666666664,36.9375,35.958333333333336,35.291666666666664,39.0,38.625,38.125,35.833333333333336,33.4375,38.125,38.5625,34.791666666666664,37.375,38.166666666666664,38.65625,37.4375,33.0,35.958333333333336,38.3125,37.166666666666664,34.84375,37.84375,41.0,40.291666666666664,40.291666666666664,40.916666666666664,42.041666666666664,40.25,40.5,41.875,37.833333333333336,40.125,42.208333333333336,41.458333333333336,42.875,43.5,40.9375,39.96875,43.65625,43.0,35.0,36.6875,35.541666666666664,37.25,35.875,38.125,37.75,37.8125,37.6875,38.0,36.3125,36.9375,38.166666666666664,37.416666666666664,38.333333333333336,34.0,36.9375,40.125,36.125,38.5625,34.78125,34.625,33.5,34.458333333333336,34.416666666666664,35.125,35.25,36.625,36.208333333333336,34.875,36.875,36.291666666666664,37.875,35.125,39.5,39.9375,40.5625,39.458333333333336,40.875,41.75,41.5625,36.333333333333336,36.125,36.3125,36.541666666666664,37.583333333333336,38.041666666666664,39.041666666666664,38.0,37.125,38.9375,39.458333333333336,37.1875,37.3125,37.5,35.59375,35.041666666666664,38.166666666666664,37.875,37.666666666666664,35.75,37.9375,37.125,38.4375,38.125,37.916666666666664,38.416666666666664,38.041666666666664,35.53125,37.0,38.9375,37.25,34.458333333333336,36.291666666666664,37.125,37.833333333333336,34.5625,37.416666666666664,37.03125,37.666666666666664,38.833333333333336,39.1875,39.4375,38.041666666666664,37.625,36.75,36.333333333333336,30.416666666666668,29.3125,32.833333333333336,36.75,36.5,35.0,40.208333333333336,39.666666666666664,39.3125
