,Data,Hora,OP1.1.1 I (A),OP1.1.2 I (A),OP1.1.3 I (A),OP1.1.4 I (A),OP1.1.5 I (A),OP1.1.6 I (A),OP1.1.7 I (A),OP1.1.8 I (A),OP1.1.9 I (A),OP1.1.10 I (A),OP1.1.11 I (A),OP1.1.12 I (A),OP1.1.13 I (A),OP1.1.14 I (A),OP1.1.15 I (A),OP1.1.16 I (A),OP1.2.1 I (A),OP1.2.2 I (A),OP1.2.3 I (A),OP1.2.4 I (A),OP1.2.5 I (A),OP1.2.6 I (A),OP1.2.7 I (A),OP1.2.8 I (A),OP1.2.9 I (A),OP1.2.10 I (A),OP1.2.11 I (A),OP1.2.12 I (A),OP1.2.13 I (A),OP1.2.14 I (A),OP1.2.15 I (A),OP1.2.16 I (A),OP1.3.1 I (A),OP1.3.2 I (A),OP1.3.3 I (A),OP1.3.4 I (A),OP1.3.5 I (A),OP1.3.6 I (A),OP1.3.7 I (A),OP1.3.8 I (A),OP1.3.9 I (A),OP1.3.10 I (A),OP1.3.11 I (A),OP1.3.12 I (A),OP1.3.14 I (A),OP1.3.15 I (A),OP1.3.16 I (A)
0,2021-12-04,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-12-04,06:15:00,0.056266666666666666,0.14373333333333335,0.0625,0.1416666666666667,0.12503333333333333,0.13126666666666667,0.18543333333333334,0.049999999999999996,0.159375,0.16043333333333334,0.15833333333333333,0.18333333333333335,0.15,0.10625000000000001,0.062475,0.0891,0.1271,0.1125,0.06666666666666667,0.056249999999999994,0.10210000000000001,0.04583333333333334,0.10833333333333332,0.0146,0.0938,0.22503333333333334,0.16876666666666665,0.1125,0.125,0.10157500000000001,0.0375,0.10836666666666667,0.08123333333333334,0.09376666666666666,0.13440000000000002,0.23125,0.2031,0.25,0.2437666666666667,0.2271,0.06875,0.12916666666666668,0.075,0.179675,0.15315,0.16875,0.0844
2,2021-12-04,06:30:00,0.2917,0.625,0.5453250000000001,0.60625,0.7395999999999999,0.6344000000000001,0.6687666666666666,0.5422,0.3,0.25,0.25626666666666664,0.32083333333333336,0.2375,0.195325,0.16876666666666665,0.2188,0.23435,0.24685,0.2031,0.18595,0.2083,0.14375,0.19583333333333333,0.0875,0.2687,0.29685,0.20315,0.231275,0.2562333333333333,0.17815,0.101575,0.2167,0.5187666666666667,0.3875,0.6749999999999999,0.6979333333333333,0.5422,0.7938000000000001,0.6812666666666667,0.7062666666666667,0.6562333333333333,0.19376666666666667,0.1625,0.70625,0.19793333333333332,0.24376666666666666,0.14793333333333333
3,2021-12-04,06:45:00,1.1396333333333335,1.2145666666666666,1.2125,1.3500333333333334,1.19065,1.106275,1.2104333333333333,1.09375,0.6229,0.5344,0.4708333333333334,0.6396000000000001,0.54845,0.4375,0.48333333333333334,0.489075,0.44586666666666663,0.487525,0.425,0.44065,0.4375,0.4083333333333334,0.4958666666666667,0.3292,0.49793333333333334,0.35,0.25,0.5604333333333334,0.44380000000000003,0.21565,0.12083333333333335,0.5729333333333333,1.13755,1.06255,1.1896000000000002,1.0438,1.0719,1.2458333333333333,1.1812666666666667,1.1250333333333333,1.1646,0.2375,0.19583333333333333,1.2646333333333333,0.25626666666666664,0.25,1.0312666666666666
4,2021-12-04,07:00:00,1.6969,1.7291999999999998,1.7416999999999998,1.80315,1.6562,1.6344,1.6469,1.6343999999999999,0.925,0.8729333333333334,0.8916999999999998,1.0062666666666666,0.8938,0.8417,0.8469,0.8625499999999999,0.828125,0.84685,0.8833666666666667,0.8063000000000001,0.7906500000000001,0.8645666666666667,0.80315,0.7708666666666666,0.83125,0.3958,0.29845,0.8875,0.90315,0.2531,0.1625,1.0562666666666667,1.4,1.6270999999999998,1.7516,1.6521,1.425,1.7979,1.7729333333333335,1.6812666666666667,1.6969,1.075,0.25003333333333333,1.8063,0.2917,0.2833333333333333,1.5521
5,2021-12-04,07:15:00,2.17815,2.2687666666666666,2.1791666666666667,2.2875,2.4344,2.1021,2.20315,2.227066666666667,1.6094,1.425,1.3666999999999998,1.58755,1.4594,1.2438,1.25625,1.3687749999999999,1.3187666666666666,1.5125,1.3229666666666666,1.1719,1.2328,1.25,1.264075,1.2333666666666667,1.3333666666666666,0.8437666666666667,0.32189999999999996,1.2719,1.41565,0.2875,0.18543333333333334,1.3344,2.0563000000000002,2.1521000000000003,2.45,2.258366666666667,2.0890500000000003,2.3458666666666668,2.250033333333333,2.09065,2.1625,2.2229,0.24793333333333334,2.3604333333333334,0.28755,0.32293333333333335,1.95625
6,2021-12-04,07:30:00,2.7062666666666666,2.9062,2.7062666666666666,2.854725,2.85625,2.778175,2.8146,2.6875,2.0271000000000003,1.7874999999999999,1.7906499999999999,1.87815,2.0187333333333335,1.7042000000000002,1.8604333333333332,1.9094,1.8562666666666665,1.86095,1.847933333333333,1.6719,1.6844000000000001,1.89065,1.8500333333333332,1.6979333333333333,1.9146,1.5896,0.343775,1.8854333333333333,1.8062666666666667,0.296875,0.1875,1.8854333333333333,2.46565,2.7604333333333333,2.7396,2.6854333333333336,2.7062666666666666,2.8937666666666666,2.7625333333333337,2.7812666666666668,2.7417000000000002,2.8083333333333336,0.2687333333333333,2.8875000000000006,0.31043333333333334,0.32916666666666666,2.53755
7,2021-12-04,07:45:00,3.264566666666667,3.1958333333333333,3.2187333333333332,3.4187999999999996,3.3292,3.3229333333333333,3.1875,3.2271,2.535433333333333,2.4021000000000003,2.340625,2.375,2.6156,2.2146000000000003,2.3542,2.3969,2.3188,2.4396333333333335,2.25,2.21565,2.3625000000000003,2.3093500000000002,2.4125333333333336,2.2645666666666666,2.4125,2.38125,0.3625,2.4250000000000003,2.4812666666666665,0.2969,0.207825,2.3583000000000003,3.0187500000000003,3.2375333333333334,3.2896,3.2625333333333337,3.09065,3.4146,3.3312666666666666,3.3000499999999997,3.3292,3.2687666666666666,1.0624666666666667,3.391666666666667,0.3156,0.33440000000000003,3.1271
8,2021-12-04,08:00:00,3.6281499999999998,3.8375,3.69375,3.8625499999999997,3.9020999999999995,3.85625,3.6562,3.820866666666667,3.1354333333333333,3.1,2.9844,3.02815,3.0896000000000003,2.8896,2.8771,2.8969,2.7312666666666665,2.99065,2.7479333333333336,2.77815,2.8354666666666666,2.858333333333333,2.90315,2.795833333333333,2.8937666666666666,2.939075,0.41874999999999996,2.9812666666666665,2.975,0.3156,0.2,2.9646000000000003,3.631266666666667,3.772933333333333,3.8646,3.7541999999999995,3.6453249999999997,3.8625000000000003,3.8828499999999995,3.7,3.7521,3.7958666666666665,2.2,3.889566666666667,0.3542,0.3541666666666667,3.575
9,2021-12-04,08:15:00,4.14065,4.325,4.2250000000000005,4.45,4.31565,4.3063,4.285925,4.2875499999999995,3.6062999999999996,3.5656499999999998,3.4416999999999995,3.523425,3.5979333333333336,3.4104666666666668,3.4344,3.368766666666667,3.3312666666666666,3.7313,3.3703499999999997,3.2896,3.3625000000000003,3.420833333333333,3.341666666666667,3.2531499999999998,3.5125333333333333,3.6021,0.8719,3.556266666666667,3.66875,0.31565,0.2167,3.6688,4.0645999999999995,4.329166666666667,4.318766666666666,4.370866666666666,4.200033333333334,4.443766666666667,4.35935,4.2719000000000005,4.2188,4.2729,3.5750333333333333,4.454166666666667,0.35314999999999996,0.3813,4.062525
