,Data,Hora,OP4.1.1 V (V),OP4.1.2 V (V),OP4.1.3 V (V),OP4.1.4 V (V),OP4.1.5 V (V),OP4.1.6 V (V),OP4.1.7 V (V),OP4.1.8 V (V),OP4.1.9 V (V),OP4.1.10 V (V),OP4.1.11 V (V),OP4.1.12 V (V),OP4.1.13 V (V),OP4.1.14 V (V),OP4.1.15 V (V),OP4.1.16 V (V),OP4.1.17 V (V),OP4.1.18 V (V),OP4.1.19 V (V),OP4.1.21 V (V),OP4.1.22 V (V),OP4.2.1 V (V),OP4.2.2 V (V),OP4.2.3 V (V),OP4.2.4 V (V),OP4.2.5 V (V),OP4.2.6 V (V),OP4.2.7 V (V),OP4.2.8 V (V),OP4.2.9 V (V),OP4.2.10 V (V),OP4.2.11 V (V),OP4.2.12 V (V),OP4.2.13 V (V),OP4.2.14 V (V),OP4.2.15 V (V),OP4.2.16 V (V),OP4.2.17 V (V),OP4.2.18 V (V),OP4.2.19 V (V),OP4.2.20 V (V),OP4.2.21 V (V),OP4.2.22 V (V),OP4.3.1 V (V),OP4.3.2 V (V),OP4.3.4 V (V),OP4.3.5 V (V),OP4.3.6 V (V),OP4.3.7 V (V),OP4.3.8 V (V),OP4.3.9 V (V),OP4.3.10 V (V),OP4.3.11 V (V),OP4.3.12 V (V),OP4.3.13 V (V),OP4.3.14 V (V),OP4.3.15 V (V),OP4.3.16 V (V),OP4.3.17 V (V),OP4.3.18 V (V),OP4.3.19 V (V),OP4.3.20 V (V),OP4.3.21 V (V),OP4.3.22 V (V),OP4.4.1 V (V),OP4.4.2 V (V),OP4.4.3 V (V),OP4.4.4 V (V),OP4.4.5 V (V),OP4.4.6 V (V),OP4.4.7 V (V),OP4.4.8 V (V),OP4.4.9 V (V),OP4.4.10 V (V),OP4.4.11 V (V),OP4.4.12 V (V),OP4.4.13 V (V),OP4.4.14 V (V),OP4.4.15 V (V),OP4.4.16 V (V),OP4.4.17 V (V),OP4.4.18 V (V),OP4.4.19 V (V),OP4.4.20 V (V),OP4.5.1 V (V),OP4.5.2 V (V),OP4.5.3 V (V),OP4.5.4 V (V),OP4.5.5 V (V),OP4.5.7 V (V),OP4.5.8 V (V),OP4.5.9 V (V),OP4.5.10 V (V),OP4.5.11 V (V),OP4.5.12 V (V),OP4.5.13 V (V),OP4.5.14 V (V),OP4.5.15 V (V),OP4.5.16 V (V),OP4.5.17 V (V),OP4.5.18 V (V),OP4.5.19 V (V),OP4.5.20 V (V),OP4.5.21 V (V),OP4.5.22 V (V),OP4.6.1 V (V),OP4.6.2 V (V),OP4.6.3 V (V),OP4.6.4 V (V),OP4.6.5 V (V),OP4.6.7 V (V),OP4.6.8 V (V),OP4.6.9 V (V),OP4.6.10 V (V),OP4.6.11 V (V),OP4.6.12 V (V),OP4.6.13 V (V),OP4.6.14 V (V),OP4.6.15 V (V),OP4.6.16 V (V),OP4.6.17 V (V),OP4.6.18 V (V),OP4.6.19 V (V),OP4.6.20 V (V),OP4.6.21 V (V),OP4.6.22 V (V),OP4.7.1 V (V),OP4.7.2 V (V),OP4.7.3 V (V),OP4.7.4 V (V),OP4.7.5 V (V),OP4.7.6 V (V),OP4.7.7 V (V),OP4.7.8 V (V),OP4.7.9 V (V),OP4.7.10 V (V),OP4.7.11 V (V),OP4.7.12 V (V),OP4.7.14 V (V),OP4.7.15 V (V),OP4.7.16 V (V),OP4.7.17 V (V),OP4.7.18 V (V),OP4.7.20 V (V),OP4.7.21 V (V),OP4.7.22 V (V),OP4.8.1 V (V),OP4.8.2 V (V),OP4.8.3 V (V),OP4.8.4 V (V),OP4.8.5 V (V),OP4.8.6 V (V),OP4.8.7 V (V),OP4.8.8 V (V),OP4.8.9 V (V),OP4.8.10 V (V),OP4.8.11 V (V),OP4.8.12 V (V),OP4.8.13 V (V),OP4.8.14 V (V),OP4.8.15 V (V),OP4.8.16 V (V),OP4.8.17 V (V),OP4.8.18 V (V),OP4.8.19 V (V),OP4.8.20 V (V),OP4.8.21 V (V),OP4.8.22 V (V),OP4.9.1 V (V),OP4.9.2 V (V),OP4.9.3 V (V),OP4.9.4 V (V),OP4.9.5 V (V),OP4.9.6 V (V),OP4.9.7 V (V),OP4.9.8 V (V),OP4.9.9 V (V),OP4.9.10 V (V),OP4.9.11 V (V),OP4.9.12 V (V),OP4.9.13 V (V),OP4.9.14 V (V),OP4.9.15 V (V),OP4.9.16 V (V),OP4.9.17 V (V),OP4.9.18 V (V),OP4.9.19 V (V),OP4.9.20 V (V),OP4.9.21 V (V),OP4.9.22 V (V)
0,2021-02-24,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-02-24,06:15:00,43.708333333333336,43.9375,42.875,43.5625,41.8125,39.75,36.916666666666664,35.375,24.416666666666668,34.1875,32.1875,32.125,29.125,29.666666666666668,12.125,36.5625,37.25,37.416666666666664,39.75,42.3125,44.5,29.25,33.166666666666664,39.0625,31.541666666666668,41.333333333333336,39.291666666666664,38.3125,40.3125,43.125,37.416666666666664,39.208333333333336,37.208333333333336,38.8125,35.916666666666664,35.625,36.0,31.875,37.333333333333336,34.208333333333336,37.5,37.208333333333336,36.833333333333336,45.6875,44.5,41.875,39.375,40.458333333333336,38.25,37.5,32.1875,31.625,35.25,36.333333333333336,36.875,33.625,34.875,35.25,34.375,33.3125,32.03125,32.75,37.291666666666664,35.5,44.1875,41.3125,38.6875,33.71875,39.125,37.8125,38.958333333333336,39.03125,39.625,41.25,39.541666666666664,40.791666666666664,42.8125,42.5625,43.9375,41.75,43.9375,41.958333333333336,42.125,42.125,36.083333333333336,36.333333333333336,37.291666666666664,36.6875,35.166666666666664,37.833333333333336,38.125,37.875,37.625,38.5,38.4375,37.333333333333336,37.833333333333336,37.916666666666664,37.25,38.083333333333336,35.875,37.916666666666664,29.375,36.875,34.25,40.625,38.791666666666664,40.0625,34.208333333333336,37.8125,37.9375,37.25,36.375,35.875,35.541666666666664,34.708333333333336,35.75,36.46875,41.75,37.208333333333336,36.583333333333336,34.291666666666664,32.75,35.291666666666664,35.208333333333336,36.8125,34.0,39.125,35.791666666666664,36.65625,36.0,36.125,35.083333333333336,34.875,32.40625,36.875,36.833333333333336,36.166666666666664,38.458333333333336,37.583333333333336,38.5,36.125,36.416666666666664,38.4375,37.3125,38.5625,37.4375,36.46875,36.958333333333336,37.3125,36.458333333333336,36.875,36.833333333333336,36.375,36.458333333333336,36.75,36.166666666666664,37.90625,37.5,37.708333333333336,36.75,35.708333333333336,36.166666666666664,37.208333333333336,36.625,36.9375,36.375,35.5,45.4375,43.875,44.9375,46.5,40.833333333333336,45.0625,46.0625,37.375,34.9375,35.6875,23.9375,25.625,27.25,30.666666666666668,31.0,30.083333333333332,32.625,35.958333333333336,36.958333333333336,37.125,36.625,32.0
2,2021-02-24,06:30:00,61.791666666666664,52.75,62.125,54.0,39.03125,34.125,33.75,30.75,28.5,29.291666666666668,28.84375,27.666666666666668,26.958333333333332,26.833333333333332,23.0,30.5,32.1875,30.4375,35.25,33.625,37.3125,32.125,33.375,37.0625,30.3125,39.0,37.916666666666664,37.5625,37.03125,38.0,38.5,38.708333333333336,37.208333333333336,37.916666666666664,36.9375,37.375,36.5,35.791666666666664,37.708333333333336,36.458333333333336,36.625,36.458333333333336,37.458333333333336,41.75,42.0,39.25,38.25,39.4375,39.0,36.916666666666664,35.8125,33.5625,36.65625,36.625,35.96875,33.5,36.1875,36.0,36.541666666666664,35.666666666666664,31.625,33.8125,36.458333333333336,35.458333333333336,38.75,39.3125,38.916666666666664,36.9375,38.916666666666664,40.0625,40.333333333333336,40.5,40.625,40.541666666666664,39.25,40.583333333333336,40.1875,41.125,41.5625,40.666666666666664,41.625,39.0625,40.25,41.25,35.5,36.625,36.375,36.5625,35.166666666666664,37.416666666666664,37.583333333333336,37.25,37.083333333333336,36.958333333333336,36.875,37.0,36.9375,37.375,37.583333333333336,37.0,36.291666666666664,34.375,34.6875,36.0,36.916666666666664,44.9375,85.0,59.875,41.03125,39.625,34.5,33.5625,33.791666666666664,32.4375,30.708333333333332,33.75,30.0,36.75,32.291666666666664,33.0,32.0625,33.625,29.791666666666668,32.25,28.3125,32.625,35.541666666666664,35.15625,35.291666666666664,35.625,34.875,36.083333333333336,36.125,36.166666666666664,35.708333333333336,36.375,36.75,37.291666666666664,37.8125,37.333333333333336,37.875,36.75,38.125,37.958333333333336,37.541666666666664,37.083333333333336,35.875,36.208333333333336,36.375,36.375,35.791666666666664,35.875,35.875,36.0,35.958333333333336,35.916666666666664,35.75,37.1875,37.0,36.875,36.375,35.125,36.75,36.458333333333336,36.25,36.4375,0.0,43.041666666666664,42.875,42.875,42.75,43.9375,42.75,43.833333333333336,44.833333333333336,37.0625,35.875,34.625,28.916666666666668,26.875,29.125,31.25,33.166666666666664,30.875,33.25,35.125,35.1875,36.666666666666664,35.458333333333336,35.125
3,2021-02-24,06:45:00,76.66666666666667,73.78125,75.4375,73.91666666666667,58.916666666666664,31.916666666666668,28.75,27.5,25.25,24.416666666666668,24.9375,24.75,23.75,22.4375,22.125,25.6875,26.75,24.625,29.21875,29.833333333333332,35.46875,40.3125,70.375,80.1875,59.0,53.458333333333336,48.875,33.458333333333336,28.0,28.75,33.416666666666664,28.75,31.083333333333332,36.125,26.75,20.375,34.5,24.0,26.9375,30.25,31.5,22.3125,32.4375,42.916666666666664,42.458333333333336,40.833333333333336,39.458333333333336,38.875,38.083333333333336,36.5625,35.458333333333336,31.0,35.875,35.708333333333336,35.125,31.53125,35.4375,35.333333333333336,36.1875,35.291666666666664,32.166666666666664,33.708333333333336,35.916666666666664,34.375,38.5,38.583333333333336,39.625,38.78125,40.34375,40.166666666666664,40.96875,40.0625,40.1875,40.75,38.958333333333336,39.1875,41.125,41.5,0.0,41.791666666666664,41.34375,40.25,41.5,41.125,34.46875,35.75,36.4375,36.25,36.333333333333336,36.458333333333336,37.6875,37.3125,37.041666666666664,36.9375,37.3125,36.0,36.75,37.3125,37.0,36.8125,36.041666666666664,36.916666666666664,35.6875,37.708333333333336,36.708333333333336,85.0,85.0,49.40625,37.75,35.708333333333336,31.0,31.1875,30.291666666666668,30.6875,30.166666666666668,30.208333333333332,33.916666666666664,31.875,0.0,29.5625,29.65625,30.5,29.84375,29.208333333333332,29.25,30.166666666666668,34.75,36.666666666666664,36.125,35.4375,35.291666666666664,36.125,35.625,35.875,35.958333333333336,36.5,36.625,36.625,37.375,36.8125,37.75,36.0,37.5625,37.458333333333336,37.666666666666664,36.6875,35.5,0.0,36.75,37.125,36.9375,36.875,36.5,35.9375,36.375,37.0,36.541666666666664,37.458333333333336,37.25,36.75,36.375,35.5,37.0,36.625,36.40625,36.625,36.75,36.25,44.0,42.625,43.291666666666664,44.375,42.0,43.3125,43.25,37.71875,37.166666666666664,36.25,28.6875,26.416666666666668,29.5625,31.25,32.916666666666664,30.3125,33.1875,36.0,35.8125,36.291666666666664,35.666666666666664,34.708333333333336
4,2021-02-24,07:00:00,81.4375,81.375,81.5,83.0,83.0,32.375,31.21875,25.90625,22.541666666666668,21.166666666666668,19.5625,19.53125,17.5625,18.291666666666668,17.208333333333332,21.166666666666668,21.5,20.5,22.708333333333332,26.291666666666668,28.833333333333332,44.5625,77.33333333333333,84.33333333333333,79.125,84.375,85.0,80.91666666666667,27.3125,31.875,18.125,15.5,16.0625,15.458333333333334,0.0,14.1875,15.1875,14.791666666666666,14.3125,15.375,15.8125,15.375,14.125,70.59375,55.625,63.125,39.625,37.375,31.625,31.708333333333332,29.875,26.5625,30.5,31.166666666666668,30.8125,25.25,33.25,30.083333333333332,31.875,30.4375,26.9375,28.416666666666668,30.958333333333332,29.5625,38.333333333333336,38.416666666666664,39.4375,38.25,39.333333333333336,39.875,40.5625,39.75,40.4375,40.5,37.90625,40.5,40.875,40.666666666666664,41.65625,41.5625,41.125,40.40625,40.541666666666664,41.3125,34.75,36.041666666666664,36.625,37.0,35.916666666666664,36.875,37.291666666666664,36.75,37.25,37.28125,37.0,36.041666666666664,36.6875,37.1875,37.3125,36.375,35.75,36.875,36.625,35.75,35.6875,85.0,53.875,44.0,39.416666666666664,36.375,33.1875,31.90625,32.416666666666664,30.625,30.375,32.46875,32.5625,31.291666666666668,29.3125,30.458333333333332,30.5,32.5,29.8125,31.125,32.583333333333336,33.625,37.59375,39.375,41.875,39.875,37.125,34.625,35.083333333333336,34.416666666666664,35.5625,35.333333333333336,35.583333333333336,36.15625,36.5,35.9375,36.625,36.0,36.0,36.666666666666664,36.375,35.75,35.6875,36.791666666666664,36.5625,37.125,36.333333333333336,36.5,36.708333333333336,36.0,35.5,36.583333333333336,36.5625,37.25,37.25,37.0625,36.5,35.0,36.625,36.791666666666664,36.5,36.875,36.875,35.791666666666664,44.083333333333336,42.875,43.375,44.166666666666664,41.9375,43.0,43.583333333333336,37.25,36.541666666666664,35.9375,28.6875,26.125,29.25,30.791666666666668,33.125,30.375,33.333333333333336,36.0,35.666666666666664,36.75,35.583333333333336,34.375
5,2021-02-24,07:15:00,83.91666666666667,83.125,84.41666666666667,83.875,85.0,65.0,29.333333333333332,21.0625,16.708333333333332,17.25,16.166666666666668,15.5,14.4375,16.1875,14.125,16.03125,17.875,19.375,17.0,33.0625,25.5,16.958333333333332,80.375,84.875,77.3125,84.66666666666667,83.16666666666667,83.8125,82.66666666666667,43.125,15.375,13.166666666666666,12.666666666666666,12.375,12.0,11.9375,10.875,11.625,12.3125,11.625,12.0,11.791666666666666,12.583333333333334,85.0,85.0,85.0,85.0,30.125,25.0625,23.25,22.0625,20.625,22.15625,22.125,21.90625,19.916666666666668,22.0,21.75,22.083333333333332,21.3125,20.21875,20.0625,22.40625,21.6875,45.083333333333336,41.5,39.375,39.041666666666664,39.208333333333336,39.416666666666664,40.0,39.625,39.833333333333336,40.0625,37.1875,39.46875,40.4375,39.666666666666664,41.0,40.8125,40.666666666666664,39.9375,40.9375,40.958333333333336,34.5,36.1875,36.416666666666664,36.625,35.791666666666664,37.0625,37.25,37.0,37.0,37.083333333333336,37.5625,35.9375,37.041666666666664,37.375,37.083333333333336,37.083333333333336,35.291666666666664,37.125,35.6875,35.875,35.5,85.0,46.0,40.375,37.0625,35.6875,33.0625,32.333333333333336,32.0,31.375,33.791666666666664,36.375,35.5,32.6875,31.3125,32.3125,31.15625,30.78125,30.958333333333332,31.71875,33.59375,33.8125,37.4375,37.25,35.375,36.5625,36.875,36.666666666666664,36.166666666666664,35.0,35.75,36.5,36.541666666666664,36.666666666666664,37.0,36.666666666666664,36.583333333333336,36.90625,36.458333333333336,37.1875,37.25,36.5,35.75,36.6875,36.5625,37.125,36.541666666666664,36.75,36.875,36.0625,35.75,37.0625,36.5625,37.208333333333336,37.0,36.875,36.8125,35.0625,36.875,36.75,36.333333333333336,36.791666666666664,37.041666666666664,36.083333333333336,44.375,43.375,43.90625,44.625,42.9375,44.125,44.0,36.708333333333336,35.916666666666664,35.5625,27.9375,26.0,28.6875,30.5,32.75,29.666666666666668,33.083333333333336,35.8125,35.125,36.916666666666664,35.541666666666664,34.458333333333336
6,2021-02-24,07:30:00,73.8125,73.29166666666667,74.5625,74.375,74.25,75.16666666666667,29.291666666666668,14.75,14.0,13.5625,12.5,11.75,10.8125,10.625,9.833333333333334,12.0,12.4375,13.4375,14.625,84.625,83.46875,14.208333333333334,80.75,83.625,72.6875,85.0,83.5625,81.41666666666667,82.5,82.25,13.6875,11.125,10.25,9.96875,9.291666666666666,9.25,9.4375,9.5625,9.25,9.583333333333334,9.59375,9.0,9.4375,85.0,85.0,85.0,85.0,29.4375,24.0,23.416666666666668,22.291666666666668,20.75,22.25,22.3125,22.1875,19.458333333333332,22.21875,21.916666666666668,22.291666666666668,21.5,20.25,20.458333333333332,22.625,21.833333333333332,49.5625,46.875,40.166666666666664,38.125,38.3125,38.25,39.5625,38.958333333333336,39.1875,38.75,37.083333333333336,38.5,39.458333333333336,39.1875,40.4375,40.75,39.09375,39.291666666666664,40.541666666666664,39.375,34.53125,35.458333333333336,36.416666666666664,0.0,35.875,36.666666666666664,36.75,36.708333333333336,36.5625,37.125,37.28125,36.083333333333336,37.166666666666664,37.375,37.0,37.041666666666664,35.375,37.0,37.041666666666664,35.8125,35.9375,50.5,44.625,41.25,36.8125,35.291666666666664,33.875,33.625,33.25,32.625,38.0,42.1875,38.75,39.75,36.375,33.625,31.5,32.708333333333336,31.375,31.708333333333332,34.8125,34.208333333333336,35.041666666666664,34.71875,34.833333333333336,35.75,37.125,37.416666666666664,40.166666666666664,40.208333333333336,36.166666666666664,36.083333333333336,36.125,36.125,36.5,36.59375,37.1875,36.166666666666664,35.916666666666664,37.25,36.916666666666664,36.0,35.416666666666664,36.0,36.125,35.75,37.0,36.666666666666664,36.375,35.791666666666664,35.041666666666664,36.875,36.125,36.541666666666664,37.0,36.958333333333336,36.75,34.9375,36.666666666666664,38.5,38.666666666666664,38.625,36.9375,35.375,45.041666666666664,43.916666666666664,44.708333333333336,44.875,43.9375,44.75,44.958333333333336,36.875,35.375,35.125,28.0,25.8125,28.333333333333332,30.583333333333332,32.5,29.6875,32.458333333333336,35.75,35.416666666666664,36.5625,35.4375,34.125
7,2021-02-24,07:45:00,64.0,64.45833333333333,64.125,65.71875,67.04166666666667,64.125,61.625,16.541666666666668,13.0,10.875,9.041666666666666,8.75,7.375,8.541666666666666,7.416666666666667,9.4375,9.333333333333334,9.75,13.416666666666666,84.83333333333333,84.3125,11.291666666666666,77.0,80.9375,69.125,81.625,76.4375,79.95833333333333,79.375,79.625,77.70833333333333,10.5625,9.041666666666666,8.291666666666666,7.875,8.0,7.8125,7.9375,7.9375,7.833333333333333,7.875,7.875,8.1875,85.0,85.0,85.0,85.0,28.0,24.8125,23.916666666666668,22.625,21.166666666666668,22.958333333333332,22.875,22.416666666666668,19.916666666666668,22.625,22.125,22.416666666666668,22.125,20.875,21.125,23.3125,22.3125,48.583333333333336,45.09375,41.8125,39.416666666666664,39.083333333333336,38.25,40.0625,39.5,39.4375,39.791666666666664,37.791666666666664,38.791666666666664,39.46875,38.916666666666664,41.25,40.5625,39.916666666666664,40.21875,41.375,40.625,34.4375,35.416666666666664,36.75,36.875,36.125,36.9375,37.083333333333336,36.8125,0.0,37.375,38.0,37.0,37.625,37.8125,37.458333333333336,37.416666666666664,35.875,37.541666666666664,36.9375,36.166666666666664,36.03125,84.71875,40.833333333333336,36.5,33.083333333333336,31.5,30.9375,31.125,30.833333333333332,31.0625,41.875,53.25,49.28125,35.041666666666664,32.375,28.9375,27.375,29.5,28.125,30.375,32.333333333333336,30.958333333333332,30.916666666666668,33.125,31.416666666666668,31.75,35.25,39.875,78.95833333333333,65.5625,37.625,34.0,34.375,35.125,33.3125,33.5,35.375,34.0,36.125,35.4375,36.0,35.125,21.25,22.708333333333332,15.666666666666666,19.34375,19.125,21.791666666666668,21.5,18.5625,8.3125,22.9375,17.0625,63.083333333333336,59.25,63.666666666666664,60.25,45.916666666666664,57.833333333333336,44.791666666666664,77.9375,80.16666666666667,53.875,16.375,46.041666666666664,44.833333333333336,45.958333333333336,45.958333333333336,44.625,46.916666666666664,47.5,37.0,35.5,34.625,27.125,25.375,27.75,30.0,32.583333333333336,29.375,32.75,35.5,35.041666666666664,36.5625,35.333333333333336,33.625
8,2021-02-24,08:00:00,57.28125,56.1875,57.041666666666664,58.25,57.666666666666664,58.291666666666664,58.5625,56.625,38.625,7.8125,7.3125,6.791666666666667,6.25,6.125,6.0,8.125,13.3125,14.5,18.25,74.625,77.125,9.75,77.25,77.96875,82.5,77.75,72.91666666666667,74.3125,78.875,77.0625,82.75,9.875,8.041666666666666,7.583333333333333,7.625,7.84375,7.458333333333333,8.208333333333334,8.333333333333334,8.5,9.125,8.833333333333334,9.1875,85.0,85.0,85.0,38.041666666666664,30.9375,28.0,25.875,23.916666666666668,22.1875,25.0625,24.6875,24.9375,21.4375,25.125,24.75,24.125,24.375,22.0,22.666666666666668,24.625,23.958333333333332,39.875,40.375,41.416666666666664,39.8125,40.28125,40.208333333333336,40.5,40.1875,40.3125,40.666666666666664,37.625,39.541666666666664,40.6875,39.4375,41.291666666666664,41.541666666666664,40.0625,40.6875,41.25,40.041666666666664,34.291666666666664,35.875,36.375,36.40625,36.291666666666664,37.0,36.25,36.75,37.4375,37.875,38.083333333333336,37.125,37.791666666666664,38.208333333333336,37.416666666666664,38.0625,35.625,37.8125,36.625,35.8125,35.333333333333336,41.8125,37.3125,33.833333333333336,32.125,31.5,29.958333333333332,31.5,33.333333333333336,41.9375,85.0,74.5625,41.458333333333336,30.625,26.958333333333332,27.8125,27.458333333333332,28.125,28.25,29.416666666666668,31.59375,31.5,11.6875,16.90625,8.0,26.625,23.375,66.375,79.08333333333333,81.33333333333333,14.708333333333334,19.34375,13.125,15.25,22.291666666666668,19.375,23.791666666666668,42.75,21.6875,59.0,78.0,77.08333333333333,26.75,27.0,37.5,37.6875,34.28125,35.40625,37.625,36.083333333333336,37.458333333333336,47.0625,39.09375,40.541666666666664,37.1875,39.375,46.4375,35.875,37.0625,39.3125,36.4375,40.0625,40.3125,20.125,64.0625,45.5,59.083333333333336,68.375,68.5625,84.9375,75.0,31.0,32.4375,28.4375,19.5625,18.541666666666668,21.291666666666668,26.5625,24.541666666666668,26.5625,23.75,0.0,19.875,27.166666666666668,30.666666666666668,23.875
9,2021-02-24,08:15:00,50.5,54.041666666666664,51.625,52.28125,56.0,53.3125,52.041666666666664,54.8125,53.166666666666664,10.083333333333334,7.0,5.916666666666667,5.25,5.4375,5.25,41.958333333333336,10.708333333333334,14.125,28.4375,66.9375,67.84375,4.5,43.375,42.1875,45.625,44.6875,43.5,49.9375,45.083333333333336,42.375,51.0625,26.291666666666668,16.5,5.75,22.75,37.4375,29.833333333333332,29.083333333333332,43.166666666666664,32.958333333333336,41.125,48.875,51.34375,85.0,85.0,85.0,41.125,32.0625,28.25,26.34375,25.125,21.25,25.4375,25.1875,24.84375,22.0,25.03125,24.666666666666668,25.166666666666668,24.333333333333332,22.916666666666668,23.25,25.708333333333332,25.0,39.583333333333336,38.291666666666664,42.625,42.375,43.375,43.916666666666664,42.21875,39.75,39.833333333333336,39.625,37.375,38.75,40.166666666666664,38.6875,41.1875,40.6875,39.875,40.375,40.6875,40.8125,31.1875,30.041666666666668,26.666666666666668,31.6875,33.25,29.75,33.25,29.291666666666668,35.3125,38.75,41.75,40.75,56.458333333333336,56.083333333333336,35.375,33.041666666666664,42.416666666666664,52.46875,41.4375,33.3125,32.5,42.34375,39.625,36.0,34.96875,34.5,41.208333333333336,41.84375,40.75,52.9375,47.6875,38.125,34.125,30.041666666666668,27.458333333333332,29.166666666666668,31.041666666666668,33.375,32.875,34.75,35.0,33.333333333333336,3.4375,3.5,4.5,10.5,48.0,50.666666666666664,46.458333333333336,51.375,43.458333333333336,23.0,30.958333333333332,44.3125,46.25,48.0,46.375,45.041666666666664,47.041666666666664,50.5,45.875,47.958333333333336,37.0,37.375,37.4375,37.791666666666664,37.3125,37.4375,37.291666666666664,37.0,36.0,37.34375,36.875,37.291666666666664,37.416666666666664,36.958333333333336,37.03125,35.916666666666664,37.166666666666664,37.166666666666664,36.416666666666664,37.166666666666664,37.25,37.0,84.9375,85.0,84.70833333333333,85.0,84.375,84.83333333333333,85.0,16.34375,15.5625,15.416666666666666,11.875,11.0,11.833333333333334,13.40625,14.375,12.833333333333334,14.916666666666666,15.875,15.541666666666666,16.125,15.875,15.0
