,Data,Hora,OP1.1.1 V (V),OP1.1.2 V (V),OP1.1.3 V (V),OP1.1.4 V (V),OP1.1.5 V (V),OP1.1.6 V (V),OP1.1.7 V (V),OP1.1.8 V (V),OP1.1.9 V (V),OP1.1.10 V (V),OP1.1.11 V (V),OP1.1.12 V (V),OP1.1.13 V (V),OP1.1.14 V (V),OP1.1.15 V (V),OP1.1.16 V (V),OP1.2.1 V (V),OP1.2.2 V (V),OP1.2.3 V (V),OP1.2.4 V (V),OP1.2.5 V (V),OP1.2.6 V (V),OP1.2.7 V (V),OP1.2.8 V (V),OP1.2.9 V (V),OP1.2.10 V (V),OP1.2.11 V (V),OP1.2.12 V (V),OP1.2.13 V (V),OP1.2.14 V (V),OP1.2.15 V (V),OP1.2.16 V (V),OP1.3.2 V (V),OP1.3.3 V (V),OP1.3.4 V (V),OP1.3.6 V (V),OP1.3.7 V (V),OP1.3.8 V (V),OP1.3.9 V (V),OP1.3.10 V (V),OP1.3.11 V (V),OP1.3.12 V (V),OP1.3.13 V (V),OP1.3.14 V (V),OP1.3.15 V (V),OP1.3.16 V (V)
0,2021-04-30,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-04-30,06:15:00,46.9375,48.9375,50.375,49.458333333333336,54.041666666666664,30.3125,50.208333333333336,49.166666666666664,45.541666666666664,43.25,44.541666666666664,45.375,45.5,44.75,43.5,43.708333333333336,47.583333333333336,49.125,50.0,53.041666666666664,57.291666666666664,52.041666666666664,50.875,48.875,28.9375,57.09375,41.041666666666664,51.9375,48.875,38.0,32.875,51.25,49.375,50.458333333333336,48.5,48.125,49.3125,51.8125,49.625,48.75,32.291666666666664,49.458333333333336,51.9375,37.9375,34.666666666666664,48.375
2,2021-04-30,06:30:00,49.75,51.125,49.875,51.375,51.0625,50.208333333333336,50.5,49.958333333333336,43.291666666666664,42.958333333333336,42.291666666666664,43.416666666666664,43.666666666666664,42.8125,43.25,43.708333333333336,48.416666666666664,49.0625,48.625,48.5625,49.166666666666664,50.416666666666664,49.791666666666664,48.5,50.25,46.125,42.0,50.5625,49.25,37.5,32.6875,49.5,49.875,50.125,49.0,49.0625,49.541666666666664,49.083333333333336,48.416666666666664,47.125,42.833333333333336,49.125,49.541666666666664,38.958333333333336,31.916666666666668,47.46875
3,2021-04-30,06:45:00,51.833333333333336,50.6875,53.8125,52.0625,53.041666666666664,53.708333333333336,51.833333333333336,50.791666666666664,43.291666666666664,42.416666666666664,40.833333333333336,43.833333333333336,41.4375,43.166666666666664,42.833333333333336,40.541666666666664,49.8125,50.333333333333336,50.375,50.041666666666664,50.458333333333336,52.625,50.75,50.583333333333336,51.5625,42.875,37.5,51.5,50.083333333333336,32.166666666666664,28.25,50.5,51.583333333333336,52.125,50.0,50.375,53.4375,51.40625,51.125,46.0,37.541666666666664,51.416666666666664,51.25,31.458333333333332,26.291666666666668,47.75
4,2021-04-30,07:00:00,48.791666666666664,49.458333333333336,49.875,50.875,50.083333333333336,49.75,49.833333333333336,49.666666666666664,44.166666666666664,43.458333333333336,43.625,43.958333333333336,43.916666666666664,44.041666666666664,44.208333333333336,44.041666666666664,49.5,50.0,49.875,50.166666666666664,50.458333333333336,50.916666666666664,51.0,49.9375,51.4375,44.8125,36.375,50.958333333333336,50.583333333333336,32.916666666666664,28.25,51.083333333333336,50.625,50.75,50.083333333333336,49.416666666666664,50.416666666666664,50.4375,50.541666666666664,48.333333333333336,38.541666666666664,50.208333333333336,50.916666666666664,33.541666666666664,28.75,49.916666666666664
5,2021-04-30,07:15:00,48.958333333333336,51.083333333333336,51.625,49.6875,50.625,49.5,50.583333333333336,49.6875,42.791666666666664,42.0,40.791666666666664,42.541666666666664,44.666666666666664,41.625,40.5625,44.708333333333336,47.8125,48.75,49.0,48.916666666666664,49.25,51.166666666666664,49.916666666666664,48.708333333333336,50.25,40.3125,39.5625,49.041666666666664,49.875,41.3125,34.333333333333336,50.5,50.583333333333336,52.291666666666664,48.5,48.25,50.40625,49.0625,50.666666666666664,47.125,39.5,50.708333333333336,51.5,35.583333333333336,37.5,49.041666666666664
6,2021-04-30,07:30:00,52.875,51.5625,53.375,55.09375,55.5625,53.5,54.416666666666664,55.291666666666664,41.0,40.9375,38.291666666666664,39.666666666666664,40.416666666666664,39.375,38.25,40.875,52.208333333333336,55.5,53.625,53.25,51.6875,55.625,52.84375,51.125,53.583333333333336,38.875,26.708333333333332,54.541666666666664,54.875,25.1875,21.375,54.9375,54.0625,53.083333333333336,50.8125,53.083333333333336,53.125,53.625,53.458333333333336,52.4375,32.416666666666664,52.958333333333336,50.5,17.041666666666668,31.375,52.125
7,2021-04-30,07:45:00,52.708333333333336,52.458333333333336,52.666666666666664,54.75,53.9375,53.166666666666664,53.291666666666664,54.25,41.25,39.875,38.75,40.3125,40.916666666666664,39.833333333333336,40.208333333333336,41.3125,52.791666666666664,55.166666666666664,53.583333333333336,52.791666666666664,53.958333333333336,55.5625,54.375,54.0,55.583333333333336,39.375,20.625,55.541666666666664,54.666666666666664,19.875,16.1875,56.125,53.666666666666664,55.25,52.875,53.916666666666664,55.583333333333336,53.75,54.291666666666664,53.041666666666664,16.5,53.958333333333336,55.791666666666664,14.125,14.25,52.833333333333336
8,2021-04-30,08:00:00,52.375,51.625,52.3125,53.666666666666664,53.0,52.583333333333336,52.541666666666664,53.5625,42.0,40.25,39.333333333333336,41.791666666666664,41.833333333333336,40.416666666666664,40.583333333333336,41.75,53.958333333333336,55.3125,55.125,53.5625,54.291666666666664,56.625,55.916666666666664,54.208333333333336,56.125,48.291666666666664,15.0,56.708333333333336,55.791666666666664,12.6875,10.8125,56.25,54.8125,55.833333333333336,53.75,54.291666666666664,55.5,54.625,55.333333333333336,53.625,12.916666666666666,55.0,55.208333333333336,19.25,10.0,54.083333333333336
9,2021-04-30,08:15:00,51.125,50.875,51.083333333333336,52.416666666666664,52.125,51.375,51.5,51.875,42.791666666666664,41.541666666666664,40.75,42.708333333333336,42.916666666666664,41.541666666666664,41.958333333333336,42.791666666666664,53.625,55.25,54.6875,54.0,54.291666666666664,56.208333333333336,55.5,54.0625,55.958333333333336,52.5,14.375,56.4375,55.3125,11.6875,9.84375,56.25,53.166666666666664,53.458333333333336,51.708333333333336,52.8125,53.4375,52.458333333333336,53.25,52.083333333333336,24.875,53.0625,53.916666666666664,33.75,9.125,52.0
