,Data,Hora,P4.1.1 V (V),P4.1.2 V (V),P4.1.3 V (V),P4.1.4 V (V),P4.1.5 V (V),P4.1.6 V (V),P4.1.7 V (V),P4.1.8 V (V),P4.1.9 V (V),P4.1.10 V (V),P4.1.11 V (V),P4.1.12 V (V),P4.1.13 V (V),P4.1.14 V (V),P4.1.15 V (V),P4.1.16 V (V),P4.1.17 V (V),P4.1.18 V (V),P4.1.19 V (V),P4.1.20 V (V),P4.1.21 V (V),P4.1.22 V (V),P4.2.1 V (V),P4.2.2 V (V),P4.2.3 V (V),P4.2.4 V (V),P4.2.5 V (V),P4.2.6 V (V),P4.2.7 V (V),P4.2.8 V (V),P4.2.9 V (V),P4.2.10 V (V),P4.2.11 V (V),P4.2.12 V (V),P4.2.13 V (V),P4.2.14 V (V),P4.2.15 V (V),P4.2.16 V (V),P4.2.17 V (V),P4.2.18 V (V),P4.2.19 V (V),P4.2.20 V (V),P4.2.21 V (V),P4.2.22 V (V),P4.3.1 V (V),P4.3.2 V (V),P4.3.3 V (V),P4.3.4 V (V),P4.3.5 V (V),P4.3.6 V (V),P4.3.8 V (V),P4.3.9 V (V),P4.3.10 V (V),P4.3.11 V (V),P4.3.12 V (V),P4.3.13 V (V),P4.3.14 V (V),P4.3.15 V (V),P4.3.16 V (V),P4.3.17 V (V),P4.3.18 V (V),P4.3.19 V (V),P4.3.20 V (V),P4.3.21 V (V),P4.3.22 V (V),P4.4.1 V (V),P4.4.2 V (V),P4.4.3 V (V),P4.4.4 V (V),P4.4.5 V (V),P4.4.6 V (V),P4.4.7 V (V),P4.4.8 V (V),P4.4.9 V (V),P4.4.10 V (V),P4.4.11 V (V),P4.4.12 V (V),P4.4.13 V (V),P4.4.14 V (V),P4.4.15 V (V),P4.4.16 V (V),P4.4.17 V (V),P4.4.18 V (V),P4.4.19 V (V),P4.4.20 V (V),P4.5.1 V (V),P4.5.2 V (V),P4.5.3 V (V),P4.5.4 V (V),P4.5.5 V (V),P4.5.6 V (V),P4.5.7 V (V),P4.5.8 V (V),P4.5.10 V (V),P4.5.11 V (V),P4.5.12 V (V),P4.5.13 V (V),P4.5.14 V (V),P4.5.15 V (V),P4.5.16 V (V),P4.5.18 V (V),P4.5.19 V (V),P4.5.20 V (V),P4.5.21 V (V),P4.5.22 V (V),P4.6.1 V (V),P4.6.2 V (V),P4.6.3 V (V),P4.6.4 V (V),P4.6.5 V (V),P4.6.6 V (V),P4.6.7 V (V),P4.6.8 V (V),P4.6.9 V (V),P4.6.10 V (V),P4.6.11 V (V),P4.6.12 V (V),P4.6.13 V (V),P4.6.14 V (V),P4.6.15 V (V),P4.6.16 V (V),P4.6.17 V (V),P4.6.18 V (V),P4.6.19 V (V),P4.6.20 V (V),P4.6.21 V (V),P4.6.22 V (V),P4.7.1 V (V),P4.7.2 V (V),P4.7.3 V (V),P4.7.4 V (V),P4.7.5 V (V),P4.7.6 V (V),P4.7.7 V (V),P4.7.8 V (V),P4.7.9 V (V),P4.7.10 V (V),P4.7.11 V (V),P4.7.12 V (V),P4.7.13 V (V),P4.7.14 V (V),P4.7.15 V (V),P4.7.16 V (V),P4.7.17 V (V),P4.7.18 V (V),P4.7.19 V (V),P4.7.20 V (V),P4.7.21 V (V),P4.7.22 V (V),P4.8.1 V (V),P4.8.2 V (V),P4.8.3 V (V),P4.8.4 V (V),P4.8.5 V (V),P4.8.6 V (V),P4.8.7 V (V),P4.8.8 V (V),P4.8.9 V (V),P4.8.10 V (V),P4.8.11 V (V),P4.8.12 V (V),P4.8.13 V (V),P4.8.14 V (V),P4.8.15 V (V),P4.8.16 V (V),P4.8.17 V (V),P4.8.18 V (V),P4.8.19 V (V),P4.8.20 V (V),P4.8.21 V (V),P4.8.22 V (V),P4.9.1 V (V),P4.9.2 V (V),P4.9.3 V (V),P4.9.4 V (V),P4.9.5 V (V),P4.9.6 V (V),P4.9.7 V (V),P4.9.8 V (V),P4.9.9 V (V),P4.9.10 V (V),P4.9.11 V (V),P4.9.12 V (V),P4.9.13 V (V),P4.9.14 V (V),P4.9.15 V (V),P4.9.16 V (V),P4.9.17 V (V),P4.9.18 V (V),P4.9.19 V (V),P4.9.20 V (V),P4.9.21 V (V),P4.9.22 V (V)
0,2021-07-04,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-07-04,06:15:00,59.5,60.0,72.375,60.6875,65.375,61.5,56.1875,72.0,70.45833333333333,63.625,54.1875,53.8125,45.25,57.75,37.0,57.75,57.125,71.03125,71.875,72.375,54.875,59.3125,63.375,62.125,64.84375,59.5625,65.1875,59.0625,59.125,57.75,52.625,55.8125,63.0625,69.475,59.6875,71.04166666666667,71.03125,64.125,61.0,69.0,61.0,60.875,52.25,71.44642857142857,61.5,58.75,67.875,58.5,55.75,61.0,67.9375,50.625,57.0,71.375,68.08333333333333,61.25,57.125,69.55,63.25,63.8125,0.0,66.0,40.125,64.91666666666667,48.75,69.47058823529412,63.8125,57.9375,0.0,56.875,57.0,61.0625,57.0,64.375,62.3125,64.625,71.03333333333333,71.75,60.6875,61.375,63.833333333333336,70.25,58.8125,56.125,64.375,55.625,43.375,57.9375,53.4375,56.125,71.25,69.475,70.91071428571429,55.1875,61.875,70.375,54.375,58.375,65.07142857142857,65.1875,70.5625,58.125,35.125,57.875,49.25,71.33333333333333,51.0,60.333333333333336,40.625,60.4375,60.6875,62.375,0.0,72.5,0.0,63.3125,52.5625,71.4090909090909,62.75,62.75,0.0,63.0,63.125,56.625,63.6875,69.90625,57.25,58.0,59.125,55.75,55.625,55.625,58.0625,68.3125,61.5,52.625,71.775,57.125,70.39583333333333,0.0,58.75,57.875,59.125,56.375,71.59615384615384,68.57954545454545,62.625,62.5,62.0625,64.25,61.25,63.625,62.375,57.9375,56.125,61.125,59.625,0.0,60.25,66.75,63.375,57.5,56.625,59.0,63.75,63.8125,70.51041666666667,69.45833333333333,61.6875,71.4625,70.44791666666667,66.34375,60.25,62.25,63.5625,51.6875,63.375,59.625,70.31818181818181,60.75,66.33333333333333,53.375,51.875,66.20833333333333,63.25,54.75,61.125,58.75,65.625,70.48076923076923,70.55681818181819,61.6875,63.375
2,2021-07-04,06:30:00,61.5,62.9375,58.78125,64.29166666666667,62.625,63.8125,64.75,62.4375,60.25,63.0625,62.1875,66.125,63.0,64.79166666666667,35.708333333333336,62.875,63.666666666666664,64.95833333333333,64.0,64.45833333333333,61.916666666666664,63.875,65.375,62.833333333333336,63.958333333333336,67.91666666666667,67.3125,66.95833333333333,64.6875,62.625,64.0625,60.5625,62.75,66.0625,63.1875,60.666666666666664,63.125,58.75,60.083333333333336,61.375,63.0,67.375,63.541666666666664,63.416666666666664,63.125,64.625,62.958333333333336,64.03125,63.5,64.65625,64.3125,64.16666666666667,67.08333333333333,65.5625,63.541666666666664,63.458333333333336,61.59375,61.8125,66.125,66.66666666666667,66.95833333333333,64.04166666666667,43.0,65.75,58.916666666666664,66.0,64.1875,64.625,57.041666666666664,61.916666666666664,63.625,63.25,67.5,64.33333333333333,65.5,60.4375,65.5,66.83333333333333,62.6875,64.75,56.875,64.75,60.4375,63.708333333333336,60.791666666666664,66.83333333333333,64.41666666666667,64.45833333333333,59.5,64.45833333333333,63.458333333333336,63.0625,65.33333333333333,61.916666666666664,63.0625,62.625,63.458333333333336,63.9375,63.4375,62.375,65.83333333333333,60.416666666666664,59.5,61.708333333333336,57.875,65.83333333333333,65.375,63.25,58.5,61.5,65.9375,65.83333333333333,64.625,64.29166666666667,67.33333333333333,63.083333333333336,62.5625,59.625,63.625,61.583333333333336,64.03125,65.54166666666667,65.41666666666667,62.625,65.4375,62.25,61.416666666666664,0.0,63.0,65.125,64.15625,62.75,65.5625,64.5,68.0625,61.25,66.125,64.58333333333333,64.625,66.21875,64.75,64.28125,63.8125,64.5,60.5,61.875,65.3125,61.708333333333336,67.79166666666667,66.21875,62.96875,64.41666666666667,64.25,60.75,63.625,61.9375,63.8125,64.20833333333333,63.0625,63.291666666666664,66.54166666666667,65.75,66.54166666666667,64.70833333333333,66.25,66.375,63.5,62.75,63.916666666666664,64.0,66.0625,64.4375,62.0,62.083333333333336,63.708333333333336,61.291666666666664,63.1875,64.33333333333333,65.875,64.8125,63.59375,57.708333333333336,65.0625,67.625,61.25,61.375,63.041666666666664,62.75,62.0625,61.78125,64.3125,63.708333333333336,64.75
3,2021-07-04,06:45:00,63.875,62.03125,63.958333333333336,66.04166666666667,61.041666666666664,66.16666666666667,62.625,65.66666666666667,56.375,66.71875,66.29166666666667,65.54166666666667,62.833333333333336,64.20833333333333,58.958333333333336,65.54166666666667,65.41666666666667,63.1875,60.6875,62.4375,63.125,64.25,66.79166666666667,64.375,67.5,64.25,67.375,66.58333333333333,66.41666666666667,67.1875,63.916666666666664,64.15625,65.28125,64.625,64.0,62.3125,63.625,67.9375,63.1875,65.20833333333333,62.125,65.1875,63.9375,66.0625,64.0625,63.75,62.708333333333336,66.3125,62.8125,67.0625,64.54166666666667,65.41666666666667,68.45833333333333,64.875,67.375,68.125,66.875,65.375,67.91666666666667,68.125,69.41666666666667,62.96875,44.0,66.83333333333333,62.6875,67.54166666666667,64.25,67.33333333333333,62.5625,65.54166666666667,64.5625,64.16666666666667,67.5625,66.75,66.125,62.25,68.20833333333333,68.20833333333333,67.83333333333333,63.833333333333336,65.40625,66.33333333333333,65.375,64.125,64.04166666666667,66.95833333333333,61.3125,68.70833333333333,59.9375,65.3125,65.66666666666667,66.21875,67.79166666666667,63.25,66.46875,64.8125,65.1875,62.8125,62.875,66.125,66.29166666666667,64.125,63.375,65.08333333333333,61.6875,67.16666666666667,68.5625,64.5625,64.75,64.75,64.70833333333333,67.54166666666667,65.40625,63.791666666666664,67.75,67.33333333333333,67.3125,65.6875,60.541666666666664,67.75,66.33333333333333,64.375,66.66666666666667,65.375,67.1875,63.0,65.70833333333333,65.4375,63.8125,64.4375,67.41666666666667,63.3125,65.75,66.125,65.125,61.5,65.875,64.125,66.0,65.3125,66.0,65.79166666666667,66.5,64.75,65.1875,64.5,65.58333333333333,67.25,66.8125,66.125,64.0,65.6875,64.625,64.125,64.33333333333333,65.1875,0.0,67.375,65.375,64.04166666666667,67.16666666666667,67.875,67.125,64.58333333333333,68.4375,66.04166666666667,66.29166666666667,64.20833333333333,67.79166666666667,65.625,65.5625,64.75,62.625,65.59375,61.375,64.5,65.66666666666667,63.125,66.5,66.375,67.25,61.75,59.75,67.25,64.70833333333333,64.79166666666667,66.75,63.083333333333336,63.0625,66.5,65.875,64.3125,67.04166666666667
4,2021-07-04,07:00:00,65.75,65.5625,66.16666666666667,64.75,66.3125,66.4375,67.25,67.4375,63.90625,67.5,65.125,66.875,65.75,67.375,62.333333333333336,67.25,66.0625,66.0,65.875,65.96875,67.0,67.4375,68.125,67.5,68.625,67.5,68.3125,0.0,69.25,69.34375,67.3125,66.83333333333333,66.625,68.20833333333333,67.0,65.375,69.875,68.0,70.0,68.625,68.04166666666667,67.15625,66.125,68.45833333333333,67.53125,68.90625,66.625,67.0625,66.1875,68.0,67.79166666666667,68.375,71.5625,67.625,68.08333333333333,68.25,69.75,66.875,69.625,70.0625,69.8125,70.3125,47.375,67.66666666666667,67.125,69.58333333333333,69.0,66.29166666666667,69.3125,66.5,0.0,66.75,70.3125,66.75,67.9375,69.95833333333333,70.83333333333333,70.0625,68.29166666666667,67.125,67.0625,69.125,68.83333333333333,67.875,69.125,70.5625,67.29166666666667,70.9375,69.5625,69.3125,66.29166666666667,67.83333333333333,69.0,66.6875,66.5,66.95833333333333,67.5,66.625,67.41666666666667,65.5,69.54166666666667,66.1875,65.66666666666667,66.9375,65.75,69.79166666666667,69.66666666666667,68.75,0.0,68.78125,69.4375,69.125,68.875,66.58333333333333,69.625,69.5,68.20833333333333,69.3125,66.91666666666667,69.4375,67.5,68.66666666666667,68.33333333333333,68.625,68.125,66.33333333333333,66.5,66.875,67.0,66.1875,65.1875,67.65625,67.875,67.53125,69.66666666666667,67.29166666666667,69.70833333333333,68.0,68.375,68.04166666666667,69.5,68.66666666666667,68.04166666666667,65.0625,69.09375,65.75,68.0625,66.875,68.5625,69.95833333333333,68.0625,69.70833333333333,68.20833333333333,66.625,67.91666666666667,67.34375,67.5,69.58333333333333,68.4375,69.125,69.29166666666667,69.95833333333333,66.6875,68.29166666666667,71.375,67.58333333333333,68.16666666666667,67.29166666666667,67.91666666666667,66.375,67.33333333333333,64.0,66.59375,67.5,66.5,67.3125,67.6875,66.8125,69.54166666666667,70.0,69.83333333333333,67.625,64.9375,70.125,67.625,67.4375,68.79166666666667,66.45833333333333,65.0,66.25,66.4375,66.78125,66.25
5,2021-07-04,07:15:00,67.125,67.375,67.125,69.91666666666667,69.0,0.0,66.625,70.45833333333333,67.75,70.41666666666667,69.21875,68.28125,68.04166666666667,67.96875,67.5,68.5,66.75,69.08333333333333,69.0,69.75,68.54166666666667,69.54166666666667,69.75,71.34375,70.0625,68.8125,70.9375,70.5,70.54166666666667,70.75,69.0,69.45833333333333,70.125,70.16666666666667,68.625,70.16666666666667,71.83333333333333,71.08333333333333,70.41666666666667,69.45833333333333,69.9375,69.25,69.04166666666667,70.375,69.4375,69.875,70.79166666666667,69.41666666666667,68.9375,69.0,70.375,71.08333333333333,72.08333333333333,70.375,70.375,70.8125,72.25,71.125,70.95833333333333,71.95833333333333,71.65625,72.53125,48.5625,68.9375,70.0,70.625,69.96875,69.9375,71.375,68.70833333333333,68.9375,69.20833333333333,72.5625,70.33333333333333,69.40625,72.0,72.29166666666667,71.5,72.3125,70.79166666666667,69.5625,70.83333333333333,70.5,69.6875,68.9375,72.125,70.1875,71.75,70.75,71.91666666666667,68.5625,70.375,69.8125,69.9375,68.8125,67.1875,69.75,68.875,68.625,70.04166666666667,70.625,67.78125,68.45833333333333,69.9375,68.5,69.875,71.375,69.625,70.0,71.1875,70.5,69.625,70.4375,68.91666666666667,71.125,72.0,71.6875,70.65625,69.5,71.125,70.1875,71.375,70.1875,70.5,70.6875,67.79166666666667,67.6875,69.25,68.66666666666667,68.33333333333333,70.3125,70.625,69.6875,69.83333333333333,72.0,70.75,71.4375,69.9375,70.70833333333333,69.875,70.8125,70.04166666666667,67.625,69.03125,71.29166666666667,68.625,71.0625,69.5625,71.0,70.41666666666667,69.3125,69.0,68.375,68.40625,69.125,70.08333333333333,68.9375,71.0625,69.4375,71.20833333333333,70.1875,70.875,71.59375,70.625,72.83333333333333,71.16666666666667,69.20833333333333,70.04166666666667,70.875,68.5625,69.08333333333333,68.25,69.5,68.21875,68.25,69.29166666666667,69.04166666666667,68.0625,70.54166666666667,69.9375,71.75,70.125,70.5,71.84375,68.71875,68.9375,68.875,69.375,67.15625,69.41666666666667,69.9375,67.9375,69.70833333333333
6,2021-07-04,07:30:00,67.3125,66.5625,65.45833333333333,65.375,67.5625,68.71875,64.3125,68.125,65.5625,66.875,67.375,67.5,64.58333333333333,67.83333333333333,65.875,67.91666666666667,64.91666666666667,66.16666666666667,67.95833333333333,64.54166666666667,67.45833333333333,64.5,69.125,69.125,68.84375,66.54166666666667,70.25,70.0,67.54166666666667,69.95833333333333,66.375,67.5625,68.9375,68.08333333333333,68.5,65.04166666666667,69.25,69.5625,69.5,69.875,68.58333333333333,68.625,67.79166666666667,69.5,66.66666666666667,67.125,69.25,66.29166666666667,67.5,69.20833333333333,69.83333333333333,70.70833333333333,70.25,71.375,69.75,70.0,68.79166666666667,68.66666666666667,69.5625,70.125,71.4375,69.375,48.1875,68.03125,63.4375,70.25,66.16666666666667,67.125,67.16666666666667,66.45833333333333,66.45833333333333,66.9375,70.625,70.3125,68.375,73.25,70.29166666666667,70.41666666666667,69.125,67.5,68.29166666666667,69.25,68.5,68.41666666666667,68.5625,71.04166666666667,68.58333333333333,70.375,67.0,70.625,67.5,70.0625,69.375,69.5,68.3125,68.375,65.875,66.09375,63.0,67.91666666666667,69.25,66.08333333333333,69.25,67.8125,67.5625,68.08333333333333,68.9375,68.5,67.625,68.125,67.0,68.41666666666667,68.6875,58.875,69.375,71.625,68.5,68.875,67.29166666666667,68.0,67.5,69.25,68.5625,67.9375,68.5,68.375,62.75,68.75,65.5,66.54166666666667,68.25,67.65625,66.16666666666667,66.8125,70.75,65.8125,70.29166666666667,68.28125,70.45833333333333,67.5625,69.875,67.375,66.5625,66.54166666666667,67.08333333333333,68.54166666666667,68.8125,67.25,67.9375,70.08333333333333,66.20833333333333,67.33333333333333,68.875,69.0,68.08333333333333,68.125,68.54166666666667,71.125,68.75,62.5,71.33333333333333,63.5,70.1875,67.83333333333333,70.125,68.58333333333333,67.8125,68.8125,69.20833333333333,67.0625,66.0,68.58333333333333,66.45833333333333,65.70833333333333,69.25,67.20833333333333,67.70833333333333,69.08333333333333,70.0,70.375,69.75,65.83333333333333,68.0,70.1875,65.875,66.0625,69.6875,67.70833333333333,68.875,68.41666666666667,67.375,68.16666666666667,69.41666666666667
7,2021-07-04,07:45:00,68.9375,67.125,66.875,70.375,67.5625,69.25,68.625,69.95833333333333,67.95833333333333,69.40625,68.34375,68.79166666666667,69.04166666666667,69.625,69.875,68.59375,69.0,69.0625,67.25,68.5,68.96875,70.125,69.625,68.9375,69.125,69.70833333333333,70.0,70.21875,69.58333333333333,70.25,69.875,68.9375,68.58333333333333,69.20833333333333,68.4375,66.625,70.9375,70.8125,70.29166666666667,67.79166666666667,69.29166666666667,69.0,68.58333333333333,69.5,67.9375,68.375,68.4375,68.79166666666667,68.875,70.375,70.125,70.83333333333333,73.4375,69.79166666666667,65.5,69.5,72.1875,70.0,70.91666666666667,71.4375,70.66666666666667,71.0,47.791666666666664,69.5,67.75,71.0625,68.0625,66.8125,71.875,68.9375,68.4375,66.125,70.54166666666667,69.875,70.0,71.95833333333333,72.04166666666667,71.375,71.08333333333333,67.90625,67.625,70.0625,68.25,67.8125,67.04166666666667,70.4375,70.5,70.41666666666667,68.95833333333333,69.29166666666667,68.5,69.5,68.625,69.33333333333333,69.9375,68.41666666666667,68.75,69.3125,66.75,68.0,70.5625,69.625,66.28125,69.25,67.40625,69.45833333333333,68.8125,70.54166666666667,67.58333333333333,68.54166666666667,68.875,68.6875,68.6875,67.04166666666667,71.6875,70.6875,71.95833333333333,69.75,69.58333333333333,71.875,69.875,68.70833333333333,70.125,67.4375,69.4375,70.0,68.20833333333333,68.96875,67.8125,68.625,69.5,67.875,68.125,68.8125,70.5,69.4375,69.70833333333333,69.0,70.125,69.29166666666667,69.0625,69.625,68.29166666666667,68.29166666666667,70.20833333333333,66.875,70.125,69.6875,70.0,69.83333333333333,68.125,69.25,66.5,68.96875,69.75,68.875,70.125,70.16666666666667,69.125,70.0,69.95833333333333,70.45833333333333,70.3125,69.6875,71.375,69.66666666666667,68.70833333333333,68.4375,68.625,67.0625,69.08333333333333,68.96875,68.79166666666667,68.375,68.16666666666667,68.75,69.29166666666667,67.45833333333333,69.91666666666667,69.46875,70.5,70.5625,68.45833333333333,71.78125,69.625,69.1875,68.46875,69.75,68.4375,67.8125,69.625,69.9375,69.5625
8,2021-07-04,08:00:00,71.25,69.91666666666667,70.125,71.08333333333333,70.4375,70.8125,71.16666666666667,71.375,71.20833333333333,71.5625,69.5,71.5,70.375,71.6875,70.8125,71.375,71.29166666666667,70.41666666666667,71.0,70.5,71.5,71.20833333333333,71.875,71.40625,71.33333333333333,70.6875,72.0,71.8125,70.625,72.83333333333333,71.5625,70.8125,71.125,70.83333333333333,69.625,72.16666666666667,72.58333333333333,71.95833333333333,71.41666666666667,70.625,71.6875,70.3125,70.25,71.04166666666667,70.0,71.1875,72.625,71.875,71.375,71.8125,71.5,73.0,74.125,72.375,72.1875,73.875,73.375,70.6875,72.1875,72.9375,73.25,72.875,50.083333333333336,71.15625,70.875,71.625,69.45833333333333,70.79166666666667,73.0,70.625,70.25,70.29166666666667,72.20833333333333,71.5625,70.70833333333333,73.3125,72.5625,72.1875,72.83333333333333,71.5,71.58333333333333,72.1875,71.5625,71.8125,70.0,73.0625,72.875,72.375,71.625,72.70833333333333,70.79166666666667,70.75,71.875,71.6875,70.5,70.5625,70.5,70.66666666666667,70.3125,70.58333333333333,72.0,70.58333333333333,68.875,71.04166666666667,69.4375,71.625,72.3125,70.5,70.34375,71.91666666666667,71.5625,71.8125,70.75,70.08333333333333,71.75,72.3125,72.75,71.20833333333333,71.0,74.0,71.29166666666667,71.6875,70.71875,71.6875,71.75,72.5,72.125,70.29166666666667,70.40625,70.375,71.25,70.66666666666667,71.3125,71.25,71.9375,70.5625,70.625,69.9375,72.20833333333333,71.08333333333333,71.3125,71.04166666666667,70.58333333333333,71.375,72.5625,69.75,70.53125,70.0625,71.5,71.5,70.20833333333333,70.625,69.8125,70.0,70.75,70.25,70.66666666666667,72.375,69.875,72.25,71.25,72.0,72.0,70.25,73.125,69.5,70.625,71.125,71.125,69.83333333333333,71.5625,68.6875,69.66666666666667,70.58333333333333,69.20833333333333,70.875,69.4375,69.875,72.125,72.6875,72.45833333333333,71.08333333333333,72.1875,73.75,70.875,70.0,71.0,70.3125,69.79166666666667,69.95833333333333,69.91666666666667,69.8125,70.33333333333333
9,2021-07-04,08:15:00,69.875,69.66666666666667,70.20833333333333,71.3125,71.78125,71.375,72.125,72.6875,71.75,72.375,72.16666666666667,71.4375,71.5625,71.0,71.75,72.04166666666667,72.625,71.29166666666667,71.375,71.5,72.41666666666667,71.33333333333333,72.58333333333333,72.75,71.5,71.3125,73.0,72.375,72.70833333333333,73.04166666666667,71.9375,71.25,70.79166666666667,71.875,71.125,72.75,73.33333333333333,72.58333333333333,73.0,70.83333333333333,71.6875,71.5625,70.875,72.0,70.25,72.5,74.0,72.4375,71.70833333333333,72.09375,72.29166666666667,73.875,74.5,72.625,72.4375,73.0,74.75,72.0,73.5,73.04166666666667,74.25,74.3125,49.875,71.25,73.04166666666667,72.16666666666667,70.125,71.0,73.95833333333333,70.875,70.9375,72.0625,72.91666666666667,72.0,71.5,74.875,74.08333333333333,73.75,74.375,72.125,71.45833333333333,73.125,74.125,71.6875,71.875,73.6875,72.95833333333333,73.41666666666667,72.04166666666667,73.54166666666667,71.0,72.4375,72.0625,71.4375,71.29166666666667,70.54166666666667,71.75,71.125,70.9375,71.75,72.53125,70.66666666666667,71.46875,71.6875,71.65625,72.875,73.125,73.0625,71.125,72.59375,73.0625,72.8125,70.625,71.6875,73.0625,73.125,74.25,72.0,71.125,74.58333333333333,72.25,72.66666666666667,71.9375,72.8125,72.6875,71.5625,70.5,70.875,70.91666666666667,71.0,73.25,70.6875,71.65625,72.45833333333333,74.125,71.66666666666667,72.125,72.3125,72.75,71.625,72.1875,71.875,71.04166666666667,72.04166666666667,73.0,72.5,71.125,71.4375,71.75,72.125,72.0625,71.1875,70.8125,71.25,70.6875,71.66666666666667,71.33333333333333,72.4375,71.54166666666667,72.79166666666667,72.375,72.21875,72.6875,71.25,73.3125,71.25,70.625,72.0,71.66666666666667,71.875,70.29166666666667,71.25,70.1875,71.5,70.79166666666667,71.5,70.6875,0.0,72.70833333333333,72.45833333333333,73.25,72.45833333333333,73.4375,74.46875,71.15625,70.25,71.53125,69.6875,71.66666666666667,71.29166666666667,70.75,71.5,71.5
