,Data,Hora,P1.1.1 P (W),P1.1.2 P (W),P1.1.3 P (W),P1.1.4 P (W),P1.1.5 P (W),P1.1.6 P (W),P1.1.7 P (W),P1.1.8 P (W),P1.1.9 P (W),P1.1.10 P (W),P1.1.11 P (W),P1.1.12 P (W),P1.1.13 P (W),P1.1.14 P (W),P1.1.15 P (W),P1.1.16 P (W),P1.2.1 P (W),P1.2.2 P (W),P1.2.3 P (W),P1.2.4 P (W),P1.2.5 P (W),P1.2.6 P (W),P1.2.7 P (W),P1.2.8 P (W),P1.2.9 P (W),P1.2.10 P (W),P1.2.11 P (W),P1.2.12 P (W),P1.2.13 P (W),P1.2.14 P (W),P1.2.15 P (W),P1.2.16 P (W),P1.3.1 P (W),P1.3.2 P (W),P1.3.3 P (W),P1.3.4 P (W),P1.3.5 P (W),P1.3.6 P (W),P1.3.7 P (W),P1.3.8 P (W),P1.3.9 P (W),P1.3.10 P (W),P1.3.11 P (W),P1.3.12 P (W),P1.3.13 P (W),P1.3.14 P (W),P1.3.15 P (W),P1.3.16 P (W)
0,2021-03-06,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-03-06,06:15:00,0.0,0.0,0.0,0.0,0.0,0.15619999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19252857142857144,0.0,0.08132272727272727,0.0,0.08396666666666666,7.13064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6556833333333334,0.0,0.3711,0.0,0.0,0.0
2,2021-03-06,06:30:00,2.6891,7.599766666666667,3.4465,8.6137,6.19845,7.127366666666667,4.794766666666667,2.4495,9.2492,8.999233333333333,7.860149999999999,10.76365,8.5547,3.29645,2.5617,5.2424333333333335,6.621475,5.6125,3.29685,3.1924333333333337,4.6372333333333335,1.61055,5.449199999999999,0.1676,3.0119249999999997,12.494325000000002,6.2418,6.64065,6.544549999999999,5.534400000000001,0.0,6.796600000000001,0.3273333333333333,6.060925,3.0828499999999996,11.4031,3.58125,11.167733333333333,5.8047,7.414833333333333,2.68595,7.21645,3.823433333333334,11.4539,1.3758,7.002100000000001,6.589066666666667,3.8994666666666666
3,2021-03-06,06:45:00,19.0776,17.265866666666668,20.733999999999998,22.3125,21.053666666666665,19.37345,22.0125,20.14965,20.0492,16.377633333333332,16.2948,18.830466666666666,17.38145,12.758833333333333,11.3906,13.519799999999998,13.5,12.640625,7.689833333333333,11.707833333333333,12.135433333333333,10.138533333333333,10.5625,6.9137,13.428633333333332,19.9453,14.467733333333333,14.891933333333332,15.0875,12.269799999999998,3.518975,14.0229,7.525,17.3438,11.043233333333333,19.2156,18.28435,24.633100000000002,23.501833333333334,24.009900000000002,17.6138,15.090633333333335,11.049466666666666,25.770566666666667,8.563033333333335,12.853900000000001,0.0,10.833599999999999
4,2021-03-06,07:00:00,45.15493333333333,52.15493333333333,44.75705,58.54885,54.1641,52.902925,44.8578,38.244,37.205733333333335,34.86796666666667,29.25106666666667,35.9023,36.3773,25.673433333333335,26.209000000000003,30.8651,18.9141,32.28046666666666,20.72655,28.066900000000004,17.7938,28.74636666666667,25.8457,19.2656,23.56525,32.44805,22.932333333333332,32.79036666666667,25.669300000000003,20.344,11.283066666666668,24.874966666666666,24.325,45.8375,50.44846666666667,44.62473333333333,0.0,57.68555,51.58205,56.010724999999994,48.05075,25.266133333333332,19.2927,56.099733333333326,18.4625,21.88903333333333,19.356233333333332,19.723
5,2021-03-06,07:15:00,71.15546666666667,79.24025,74.82629999999999,94.42136666666666,84.2246,75.18045000000001,75.2449,75.04326666666667,56.13803333333334,54.416133333333335,49.406000000000006,56.013,56.40053333333333,48.8388,45.8966,50.84063333333334,50.81276666666667,49.5035,47.550266666666666,44.165600000000005,44.91639999999999,43.72683333333333,46.625766666666664,39.30416666666667,51.03933333333333,36.38333333333333,27.518,48.3543,48.77265,23.813,14.285699999999999,34.56525,64.0443,76.46834999999999,71.944,72.425,73.44765,89.41445,79.25963333333333,79.91055,75.4008,31.134900000000002,24.45935,87.42290000000001,82.34843333333333,27.2349,25.5586,51.12943333333334
6,2021-03-06,07:30:00,102.88906666666666,112.0086,98.64529999999999,117.40705,109.60546666666666,109.70626666666668,100.9359,105.91980000000001,81.21456666666667,76.54896666666667,76.3859,81.19063333333334,88.52916666666665,74.1482,67.52553333333334,82.74025,68.49765,75.64713333333333,72.3578,71.60366666666665,72.8047,70.71046666666666,72.8034,67.80573333333332,74.563,44.7914,32.030275,80.2568,81.71715,28.0719,18.65856666666667,76.01196666666668,97.62630000000001,112.83615,113.4,107.47133333333333,99.35215,110.3177,108.44846666666666,109.74713333333334,101.29456666666665,38.51016666666667,30.59323333333333,117.75236666666666,106.75546666666666,31.546366666666668,30.212,85.01616666666668
7,2021-03-06,07:45:00,137.1303,136.9268,130.9323,150.70605,128.5074,140.5344,137.751575,135.1055,104.40413333333333,106.25600000000001,80.34960000000001,109.0482,104.83333333333333,97.18883333333333,90.58515,101.93674999999999,99.31433333333332,97.53099999999999,95.46300000000001,93.8785,93.65966666666668,98.9074,98.32230000000001,86.02866666666667,100.76280000000001,45.63750000000001,33.2609,107.99740000000001,88.27815,29.137500000000003,19.628633333333337,109.02029999999999,116.35493333333334,131.61095,139.20159999999998,139.8709,130.4715,125.01666666666667,131.7351666666667,143.31135,138.195525,88.9875,34.3969,145.09036666666668,123.18635,34.73956666666666,31.2559,126.48306666666667
8,2021-03-06,08:00:00,156.3711,153.0086,148.56276666666668,177.64426666666668,172.01200000000003,151.5047,159.14535,164.77185,121.18673333333334,123.83570000000002,122.44923333333334,133.2391,128.25206666666668,122.18303333333334,107.87365,127.0578,101.6215,119.50076666666666,128.08985,121.39820000000002,122.02006666666666,129.3234,129.1805,111.03555,124.05990000000001,45.61326666666667,31.82813333333333,120.82553333333333,122.981425,29.55,17.178900000000002,127.24923333333334,154.37499999999997,162.5496,162.63045,170.8349333333333,142.61173333333332,164.91536666666667,171.5625,165.8879,168.6082,153.03566666666666,29.20465,158.793,155.87786666666668,30.8664,28.857025,146.9849
9,2021-03-06,08:15:00,187.5737,194.64589999999998,185.74065000000002,217.175,195.58125,190.9547,190.01953333333333,185.6938,168.1289,160.54893333333334,153.21226666666666,167.0966,167.39503333333334,152.79143333333332,143.40156666666667,152.33356666666666,150.78965,146.1082,153.14335,147.75,150.9172,146.44335,148.1703,142.47910000000002,158.82943333333333,88.99636666666667,35.0391,168.3414,163.3414,31.035149999999998,19.949199999999998,170.9863,183.3546666666667,191.625,196.42110000000002,189.93595,177.53726666666662,199.97316666666666,185.93230000000003,196.08905,182.33360000000002,191.74586666666664,32.588300000000004,199.59086666666667,194.9375,34.5435,31.6771,181.45833333333334
