,Data,Hora,OP4.1.1 E (Wh),OP4.1.2 E (Wh),OP4.1.3 E (Wh),OP4.1.4 E (Wh),OP4.1.5 E (Wh),OP4.1.6 E (Wh),OP4.1.7 E (Wh),OP4.1.8 E (Wh),OP4.1.9 E (Wh),OP4.1.10 E (Wh),OP4.1.11 E (Wh),OP4.1.12 E (Wh),OP4.1.13 E (Wh),OP4.1.14 E (Wh),OP4.1.15 E (Wh),OP4.1.16 E (Wh),OP4.1.17 E (Wh),OP4.1.18 E (Wh),OP4.1.19 E (Wh),OP4.1.20 E (Wh),OP4.1.21 E (Wh),OP4.1.22 E (Wh),OP4.2.1 E (Wh),OP4.2.2 E (Wh),OP4.2.3 E (Wh),OP4.2.4 E (Wh),OP4.2.5 E (Wh),OP4.2.6 E (Wh),OP4.2.7 E (Wh),OP4.2.8 E (Wh),OP4.2.9 E (Wh),OP4.2.10 E (Wh),OP4.2.11 E (Wh),OP4.2.12 E (Wh),OP4.2.13 E (Wh),OP4.2.14 E (Wh),OP4.2.15 E (Wh),OP4.2.16 E (Wh),OP4.2.17 E (Wh),OP4.2.18 E (Wh),OP4.2.19 E (Wh),OP4.2.20 E (Wh),OP4.2.21 E (Wh),OP4.2.22 E (Wh),OP4.3.1 E (Wh),OP4.3.2 E (Wh),OP4.3.3 E (Wh),OP4.3.4 E (Wh),OP4.3.5 E (Wh),OP4.3.6 E (Wh),OP4.3.7 E (Wh),OP4.3.8 E (Wh),OP4.3.9 E (Wh),OP4.3.10 E (Wh),OP4.3.11 E (Wh),OP4.3.12 E (Wh),OP4.3.13 E (Wh),OP4.3.14 E (Wh),OP4.3.15 E (Wh),OP4.3.16 E (Wh),OP4.3.17 E (Wh),OP4.3.18 E (Wh),OP4.3.19 E (Wh),OP4.3.20 E (Wh),OP4.3.21 E (Wh),OP4.3.22 E (Wh),OP4.4.1 E (Wh),OP4.4.2 E (Wh),OP4.4.3 E (Wh),OP4.4.4 E (Wh),OP4.4.5 E (Wh),OP4.4.6 E (Wh),OP4.4.7 E (Wh),OP4.4.8 E (Wh),OP4.4.9 E (Wh),OP4.4.10 E (Wh),OP4.4.11 E (Wh),OP4.4.12 E (Wh),OP4.4.13 E (Wh),OP4.4.14 E (Wh),OP4.4.15 E (Wh),OP4.4.16 E (Wh),OP4.4.17 E (Wh),OP4.4.18 E (Wh),OP4.4.19 E (Wh),OP4.4.20 E (Wh),OP4.5.1 E (Wh),OP4.5.2 E (Wh),OP4.5.3 E (Wh),OP4.5.4 E (Wh),OP4.5.5 E (Wh),OP4.5.6 E (Wh),OP4.5.7 E (Wh),OP4.5.8 E (Wh),OP4.5.9 E (Wh),OP4.5.10 E (Wh),OP4.5.11 E (Wh),OP4.5.12 E (Wh),OP4.5.13 E (Wh),OP4.5.14 E (Wh),OP4.5.15 E (Wh),OP4.5.16 E (Wh),OP4.5.17 E (Wh),OP4.5.18 E (Wh),OP4.5.19 E (Wh),OP4.5.20 E (Wh),OP4.5.21 E (Wh),OP4.5.22 E (Wh),OP4.6.1 E (Wh),OP4.6.2 E (Wh),OP4.6.3 E (Wh),OP4.6.4 E (Wh),OP4.6.5 E (Wh),OP4.6.6 E (Wh),OP4.6.7 E (Wh),OP4.6.8 E (Wh),OP4.6.9 E (Wh),OP4.6.10 E (Wh),OP4.6.11 E (Wh),OP4.6.12 E (Wh),OP4.6.13 E (Wh),OP4.6.14 E (Wh),OP4.6.15 E (Wh),OP4.6.16 E (Wh),OP4.6.17 E (Wh),OP4.6.18 E (Wh),OP4.6.19 E (Wh),OP4.6.20 E (Wh),OP4.6.21 E (Wh),OP4.6.22 E (Wh),OP4.7.1 E (Wh),OP4.7.2 E (Wh),OP4.7.3 E (Wh),OP4.7.4 E (Wh),OP4.7.5 E (Wh),OP4.7.8 E (Wh),OP4.7.12 E (Wh),OP4.7.13 E (Wh),OP4.7.15 E (Wh),OP4.7.16 E (Wh),OP4.7.17 E (Wh),OP4.7.18 E (Wh),OP4.7.19 E (Wh),OP4.7.20 E (Wh),OP4.7.21 E (Wh),OP4.8.1 E (Wh),OP4.8.2 E (Wh),OP4.8.3 E (Wh),OP4.8.5 E (Wh),OP4.8.7 E (Wh),OP4.8.8 E (Wh),OP4.8.9 E (Wh),OP4.8.10 E (Wh),OP4.8.11 E (Wh),OP4.8.12 E (Wh),OP4.8.17 E (Wh),OP4.8.18 E (Wh),OP4.8.19 E (Wh),OP4.8.20 E (Wh),OP4.8.22 E (Wh),OP4.9.1 E (Wh),OP4.9.2 E (Wh),OP4.9.3 E (Wh),OP4.9.6 E (Wh),OP4.9.7 E (Wh),OP4.9.10 E (Wh),OP4.9.15 E (Wh),OP4.9.16 E (Wh),OP4.9.17 E (Wh),OP4.9.18 E (Wh),OP4.9.19 E (Wh),OP4.9.20 E (Wh),OP4.9.21 E (Wh),OP4.9.22 E (Wh)
0,2021-08-04,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-08-04,06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2021-08-04,06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2021-08-04,06:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2021-08-04,07:00:00,123.75,139.0,129.25,150.5,128.5,126.25,129.5,145.0,124.25,142.5,103.5,80.25,46.25,31.5,15.5,177.75,196.75,185.75,237.75,211.5,208.75,231.5,26.25,25.75,27.0,89.75,108.5,185.75,178.25,172.0,186.0,179.75,179.25,186.75,184.25,168.25,176.75,172.75,169.5,180.0,152.5,139.25,65.5,33.5,114.75,119.0,133.25,159.75,116.0,120.25,120.0,101.0,101.5,105.25,96.75,31.25,30.25,22.75,22.75,26.5,28.5,29.75,22.0,16.0,27.0,21.0,27.75,20.0,23.75,16.0,18.0,23.75,22.25,24.5,24.5,28.0,22.25,21.5,27.75,22.5,26.25,17.75,28.0,20.75,17.75,21.0,22.0,18.75,26.25,19.75,21.25,24.25,26.5,24.75,27.5,23.75,25.5,23.0,22.75,22.75,24.25,26.75,27.25,25.25,20.5,16.75,20.75,17.5,26.5,25.5,23.75,18.75,35.0,45.25,51.25,35.5,26.75,28.5,24.25,22.0,21.0,19.5,25.0,24.75,33.0,25.25,24.25,29.75,24.25,22.0,25.25,23.0,21.5,25.75,22.75,25.0,24.5,26.5,31.0,39.5,27.0,39.5,30.5,47.0,38.25,61.75,93.0,91.75,84.0,87.25,96.75,98.5,83.0,46.75,81.5,64.25,74.75,38.75,70.0,64.5,34.75,37.25,36.5,42.0,41.75,22.75,21.25,21.0,23.0,24.75,22.0,25.75,24.75,31.5
5,2021-08-04,07:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2021-08-04,07:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2021-08-04,07:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2021-08-04,08:00:00,302.5,271.0,272.25,280.5,303.75,317.25,299.75,281.75,280.5,292.75,269.0,282.5,214.75,87.25,52.5,332.75,291.75,376.75,337.0,305.25,293.5,335.5,24.0,26.25,28.25,27.0,105.25,298.25,325.0,319.0,316.75,308.25,302.0,295.0,307.5,296.0,327.25,270.5,298.5,307.25,323.5,308.5,326.75,326.5,297.75,322.5,283.0,295.0,291.25,254.25,200.0,257.75,293.0,287.75,303.25,240.5,218.75,66.0,45.25,42.25,74.5,74.0,73.25,46.75,105.5,93.25,33.5,26.25,24.0,16.5,25.0,25.75,22.75,31.75,44.25,50.0,53.5,22.0,34.75,28.75,27.5,66.25,59.75,80.5,62.25,73.5,34.0,20.25,205.75,204.75,223.25,250.5,257.5,223.5,256.25,259.25,251.25,255.75,177.5,174.25,191.25,189.0,124.0,184.25,131.25,18.5,95.5,102.0,73.0,71.25,74.75,55.5,52.5,34.25,19.75,25.25,21.5,26.5,25.75,20.75,24.0,22.25,28.25,21.75,29.25,88.0,77.75,85.75,111.5,110.0,204.5,180.0,198.5,222.0,203.0,266.75,313.75,282.0,332.0,321.5,331.25,319.0,290.25,331.25,336.5,323.0,335.75,337.75,313.75,348.25,312.0,317.0,308.75,339.0,313.25,346.0,315.25,337.25,323.0,315.75,191.5,198.5,204.75,216.75,183.75,113.0,21.25,20.5,22.75,86.0,22.25,105.5,62.75,161.75
9,2021-08-04,08:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
