,Data,Hora,P4.1.1 P (W),P4.1.2 P (W),P4.1.3 P (W),P4.1.4 P (W),P4.1.5 P (W),P4.1.6 P (W),P4.1.7 P (W),P4.1.8 P (W),P4.1.9 P (W),P4.1.10 P (W),P4.1.11 P (W),P4.1.12 P (W),P4.1.13 P (W),P4.1.14 P (W),P4.1.15 P (W),P4.1.16 P (W),P4.1.17 P (W),P4.1.18 P (W),P4.1.19 P (W),P4.1.20 P (W),P4.1.21 P (W),P4.2.1 P (W),P4.2.2 P (W),P4.2.3 P (W),P4.2.4 P (W),P4.2.5 P (W),P4.2.6 P (W),P4.2.7 P (W),P4.2.8 P (W),P4.2.9 P (W),P4.2.10 P (W),P4.2.11 P (W),P4.2.12 P (W),P4.2.13 P (W),P4.2.14 P (W),P4.2.15 P (W),P4.2.16 P (W),P4.2.17 P (W),P4.2.18 P (W),P4.2.19 P (W),P4.2.20 P (W),P4.2.21 P (W),P4.2.22 P (W),P4.3.1 P (W),P4.3.2 P (W),P4.3.3 P (W),P4.3.4 P (W),P4.3.5 P (W),P4.3.6 P (W),P4.3.7 P (W),P4.3.8 P (W),P4.3.9 P (W),P4.3.10 P (W),P4.3.11 P (W),P4.3.12 P (W),P4.3.13 P (W),P4.3.14 P (W),P4.3.15 P (W),P4.3.16 P (W),P4.3.17 P (W),P4.3.19 P (W),P4.3.20 P (W),P4.3.21 P (W),P4.3.22 P (W),P4.4.1 P (W),P4.4.2 P (W),P4.4.3 P (W),P4.4.4 P (W),P4.4.5 P (W),P4.4.6 P (W),P4.4.7 P (W),P4.4.8 P (W),P4.4.9 P (W),P4.4.10 P (W),P4.4.11 P (W),P4.4.12 P (W),P4.4.13 P (W),P4.4.14 P (W),P4.4.15 P (W),P4.4.16 P (W),P4.4.17 P (W),P4.4.18 P (W),P4.4.19 P (W),P4.4.20 P (W),P4.5.1 P (W),P4.5.2 P (W),P4.5.3 P (W),P4.5.4 P (W),P4.5.5 P (W),P4.5.6 P (W),P4.5.7 P (W),P4.5.8 P (W),P4.5.9 P (W),P4.5.10 P (W),P4.5.11 P (W),P4.5.12 P (W),P4.5.13 P (W),P4.5.14 P (W),P4.5.15 P (W),P4.5.16 P (W),P4.5.17 P (W),P4.5.18 P (W),P4.5.19 P (W),P4.5.20 P (W),P4.5.21 P (W),P4.5.22 P (W),P4.6.1 P (W),P4.6.2 P (W),P4.6.3 P (W),P4.6.4 P (W),P4.6.5 P (W),P4.6.6 P (W),P4.6.7 P (W),P4.6.8 P (W),P4.6.9 P (W),P4.6.10 P (W),P4.6.11 P (W),P4.6.12 P (W),P4.6.13 P (W),P4.6.14 P (W),P4.6.15 P (W),P4.6.16 P (W),P4.6.17 P (W),P4.6.18 P (W),P4.6.19 P (W),P4.6.20 P (W),P4.6.21 P (W),P4.6.22 P (W),P4.7.1 P (W),P4.7.2 P (W),P4.7.3 P (W),P4.7.4 P (W),P4.7.5 P (W),P4.7.6 P (W),P4.7.7 P (W),P4.7.8 P (W),P4.7.9 P (W),P4.7.10 P (W),P4.7.11 P (W),P4.7.12 P (W),P4.7.13 P (W),P4.7.14 P (W),P4.7.15 P (W),P4.7.16 P (W),P4.7.17 P (W),P4.7.18 P (W),P4.7.19 P (W),P4.7.20 P (W),P4.7.21 P (W),P4.7.22 P (W),P4.8.1 P (W),P4.8.2 P (W),P4.8.3 P (W),P4.8.4 P (W),P4.8.5 P (W),P4.8.6 P (W),P4.8.7 P (W),P4.8.8 P (W),P4.8.9 P (W),P4.8.10 P (W),P4.8.12 P (W),P4.8.13 P (W),P4.8.14 P (W),P4.8.15 P (W),P4.8.16 P (W),P4.8.17 P (W),P4.8.18 P (W),P4.8.20 P (W),P4.8.21 P (W),P4.8.22 P (W),P4.9.1 P (W),P4.9.2 P (W),P4.9.3 P (W),P4.9.4 P (W),P4.9.5 P (W),P4.9.6 P (W),P4.9.7 P (W),P4.9.8 P (W),P4.9.9 P (W),P4.9.10 P (W),P4.9.11 P (W),P4.9.12 P (W),P4.9.13 P (W),P4.9.14 P (W),P4.9.15 P (W),P4.9.16 P (W),P4.9.17 P (W),P4.9.18 P (W),P4.9.19 P (W),P4.9.20 P (W),P4.9.21 P (W),P4.9.22 P (W)
0,2021-02-18,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-02-18,06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2021-02-18,06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2021-02-18,06:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0579125000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06626363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.86495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2720777777777779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.156266666666667,0.0,0.0,3.517066666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.830733333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6421999999999999,0.0,0.0
4,2021-02-18,07:00:00,7.167949999999999,2.4512,0.0,8.4734,1.5312,9.0234,3.9375,0.0,0.01278,9.544550000000001,7.2969,5.0332,0.0,2.8,0.0,2.8312,4.3406,4.906431818181817,0.0,2.1094,2.025,0.80625,0.0,0.56835,6.6715,7.3906,4.1063,3.1328,6.893,2.0016,3.0625,8.5422,2.6359500000000002,4.4906,0.0,1.10235,5.6836,0.0,0.3695333333333333,4.0406,8.6625,3.8063,0.06060714285714286,3.1625,7.0875,1.0832249999999999,6.0164,0.0,6.5078,5.75,1.6447500000000002,0.0,3.6132999999999997,7.715925,4.9982,9.0188,6.1492,1.18125,9.0234,10.332,2.1234,0.0,6.692733333333334,1.7148,9.13835,6.043,6.3617,1.4531,4.1078,6.6805,6.325,6.0375,7.8438,9.5508,4.7063,1.8097894736842104,9.4434,5.4961,6.43205,1.9922,8.67965,4.8563,0.94455,3.0703,4.1531,2.7188,5.9883,1.7515999999999998,4.1344,4.4719,1.8185333333333331,0.83395,7.6562,4.2281,8.6625,0.62695,5.1289,0.0,0.0,4.1078,5.5117,6.02814,1.3844,0.6734,5.09335,2.6125,0.0,4.4929499999999996,0.0,0.0,2.6703,2.98435,7.7754,3.0547,1.53125,8.86445,0.875,2.42815,2.1412777777777783,2.0031499999999998,2.6375,4.66875,12.0617,10.20235,6.8297,6.965199999999999,2.9813,0.0,4.9055,2.2125,0.0,5.8594,3.70315,7.7344,1.42815,0.0,1.3062,0.9649666666666666,3.4453,1.882825,8.6281,7.7031,6.0,0.0,1.8891,0.0,0.9206200000000001,10.5891,0.0,12.666,4.5297,7.36055,4.6699,7.6875,0.7797000000000001,5.74295,5.50545,6.3883,4.75585,3.1195500000000003,9.09145,4.6848,8.6109,6.5078,13.9984,8.1984,4.949219999999999,7.29925,0.35546666666666665,4.02604375,3.16095,4.5563,7.207,5.6484,1.5539,7.36875,4.3688,7.489915384615385,6.3086,1.3031,0.0,0.0,6.584350000000001,4.3277,4.40315,3.9375,7.0047,7.3594,1.0330666666666668,3.139909090909091,7.70625,12.4434
5,2021-02-18,07:15:00,0.0,8.34375,7.98515,13.762,10.3797,15.033366666666666,8.933866666666667,10.967433333333332,3.1500000000000004,16.9461,10.8711,11.843399999999999,9.011733333333334,8.1211,4.3375,11.889333333333335,11.4566,13.1543,10.622166666666667,10.0994,6.9105,7.7396,9.6289,11.5107,15.3492,16.5664,10.6924,9.3604,15.094350000000002,8.969533333333333,7.6950666666666665,13.053899999999999,13.7706,10.165633333333332,6.090450000000001,13.834575000000001,9.5763,8.354166666666666,8.8495,10.457033333333333,14.571366666666668,11.779166666666669,10.041,10.25235,11.872633333333333,8.58515,10.514833333333334,7.8586,11.0875,10.476566666666667,10.878633333333335,6.365625,9.7461,18.911324999999998,14.5875,14.613033333333334,12.037766666666665,9.210433333333334,16.4664,15.78905,9.901833333333334,10.207266666666667,17.5164,7.9549666666666665,20.84845,13.5297,14.022133333333334,8.599233333333332,11.193750000000001,12.16365,11.405850000000001,13.723966666666668,16.035166666666665,15.473933333333335,11.385950000000001,13.256266666666667,17.840866666666667,15.457799999999999,13.037500000000001,6.49455,18.5281,10.64375,6.4207,8.996866666666667,11.6427,6.4986250000000005,14.166133333333335,10.2771,8.1396,11.230199999999998,11.325,13.6746,13.223433333333332,9.487499999999999,12.729966666666668,11.301375,9.509133333333333,11.071275,10.76835,15.11405,12.911200000000001,18.5388,6.7302,4.6031,13.2,8.2875,10.878525,14.565249999999999,11.651033333333332,2.572075,9.85,11.774999999999999,15.515099999999999,12.376533333333333,9.572433333333334,14.667950000000001,11.4188,9.66015,10.3711,8.930733333333334,13.1807,13.230433333333332,18.13205,20.37305,12.83595,15.8815,11.6953,9.034575,12.834,8.3557,11.0125,14.314449999999999,8.9062,13.17305,10.268766666666666,13.6082,5.351566666666667,9.714849999999998,11.908333333333333,9.6938,18.4164,14.386924999999998,13.802333333333332,13.829433333333334,8.31875,9.511725,5.8969,16.244533333333333,14.737499999999999,20.58785,14.12305,14.1883,13.3052,12.795566666666666,8.2594,14.311733333333331,14.21485,14.1248,13.46445,10.9362,19.03333333333333,14.0315,15.0659,12.880675,18.867166666666666,17.837,18.5857,15.207,10.748466666666667,12.600000000000001,12.851066666666668,10.974466666666666,11.957799999999999,13.304875,7.46095,13.6172,12.915633333333332,16.515866666666668,12.819266666666666,9.537325000000001,5.127566666666667,9.39725,14.747666666666666,9.116,12.486699999999999,14.655199999999999,14.2828,12.444033333333335,11.496099999999998,15.983866666666666,13.745066666666666,20.36746666666667
6,2021-02-18,07:30:00,27.0961,23.15523333333333,19.304166666666664,33.18675,24.68905,28.516433333333335,24.43065,23.462500000000002,14.822933333333333,26.1276,24.670833333333334,24.2693,22.804433333333336,19.703133333333334,16.21043333333333,27.148966666666666,23.566666666666666,24.76093333333333,19.0195,26.8242,21.715425,19.4482,19.1953,26.35785,24.46405,30.045125,28.386733333333336,24.57325,27.764850000000003,21.357799999999997,20.424233333333333,29.550774999999998,26.860166666666668,29.2209,0.0,31.051299999999998,23.370566666666665,21.58696666666667,22.4477,25.46793333333333,29.911966666666668,27.0776,24.91055,22.3372,25.420866666666665,22.396475,19.88945,17.895699999999998,24.158600000000003,24.52185,23.958566666666666,15.5805,21.406266666666667,33.9375,28.2094,27.810166666666664,22.933833333333336,24.622933333333332,30.458866666666665,30.629433333333335,20.76223333333333,23.97156666666667,25.5914,21.855675,30.094800000000003,26.054699999999997,26.26525,18.1969,22.49295,28.49885,22.848166666666668,24.45596666666667,33.8813,30.22446666666666,24.5458,26.083375000000004,29.985166666666668,30.2469,21.6828,20.392966666666666,30.8914,23.731650000000002,20.629700000000003,22.488533333333336,26.60355,20.2965,26.474200000000003,22.3672,22.713700000000003,24.60366666666667,28.6398,31.172633333333334,26.136733333333336,23.2495,26.3596,24.9539,25.52733333333333,28.5141,24.49785,27.43515,28.5668,30.8035,21.4091,15.843733333333333,21.6219,23.040366666666667,28.394099999999998,24.7543,19.0828,13.584,19.52185,18.460549999999998,28.711433333333332,25.069766666666666,21.488799999999998,29.7676,23.1879,21.65215,20.3318,22.411999999999995,22.5703,22.00195,39.608599999999996,38.14845,23.6098,30.84145,26.475300000000004,25.427349999999997,29.07863333333333,23.3086,28.3909,27.13865,22.13123333333333,31.0586,20.145699999999998,26.108066666666662,22.163475,25.20703333333333,26.147633333333335,19.19725,34.9008,34.146899999999995,27.1582,28.65833333333333,21.485966666666666,22.95505,24.178525,33.977725,25.084400000000002,30.423050000000003,31.334633333333333,26.294300000000003,27.925,27.9797,21.90726666666667,29.5729,28.6875,28.80155,27.632800000000003,23.24215,35.25783333333333,28.472866666666665,29.19845,27.6758,36.78085,34.18513333333333,32.7547,31.278633333333335,24.268,29.376833333333327,28.607799999999997,23.52916666666667,25.40685,26.31405,20.873966666666664,27.566,26.11875,31.365133333333333,23.93515,25.496333333333336,15.57265,17.1797,28.145833333333332,18.345566666666667,21.3094,25.5,28.266933333333338,27.329433333333338,27.385400000000004,26.69025,28.33226666666667,40.3242
7,2021-02-18,07:45:00,39.63205,36.18803333333333,36.39843333333333,39.817949999999996,34.2953,46.6526,33.5766,36.74973333333333,26.7,40.70056666666667,38.729166666666664,35.87316666666667,38.5,33.6656,30.457050000000002,34.291399999999996,39.90623333333333,39.055200000000006,37.22815,35.76445,32.0859,27.036299999999997,31.7348,33.17385,36.267199999999995,41.369550000000004,40.0078,38.112899999999996,42.732025,37.0982,36.302600000000005,41.02305,42.96325,43.00573333333333,33.538266666666665,45.49636666666667,41.44636666666667,36.53595,36.6734,39.301066666666664,43.42163333333334,38.6016,42.83903333333333,38.514849999999996,37.95156666666667,35.46445,35.86773333333333,36.63073333333333,40.84246666666667,39.439049999999995,39.4414,30.959633333333333,32.296366666666664,45.98455,46.1557,40.43279999999999,38.344766666666665,40.163275,45.78945,42.95363333333333,35.15443333333334,36.5797,48.76926666666666,33.1289,45.321866666666665,38.107,35.275000000000006,30.12006666666667,37.300200000000004,39.890249999999995,36.02993333333333,47.5234,37.9469,42.058600000000006,36.975033333333336,38.61875,44.7836,39.8074,36.89556666666667,32.69296666666667,43.6492,38.6771,34.517966666666666,39.3965,40.48475,32.43395,41.797650000000004,34.856,33.39845,39.81955,43.442,39.8086,44.128125,41.00233333333333,39.83433333333333,42.62446666666667,45.05,34.947649999999996,39.759,40.3091,43.618175,47.441399999999994,39.264849999999996,30.9461,36.457,35.6641,38.156,38.506499999999996,34.646475,29.306533333333334,36.871674999999996,35.92733333333334,41.360166666666665,40.2732,35.04816666666667,41.7807,36.543733333333336,36.995333333333335,35.87656666666666,37.71823333333333,42.01095,40.550000000000004,48.60003333333333,46.887766666666664,36.788266666666665,45.997899999999994,38.0719,40.38856666666667,44.823049999999995,38.43906666666667,38.6875,43.2526,38.37775,40.6512,39.87709999999999,41.874624999999995,36.2121,42.6563,44.81536666666667,40.41356666666667,47.6396,44.5,41.92603333333333,42.18956666666667,37.10283333333333,38.0539,41.09713333333334,46.4504,45.134366666666665,46.53383333333334,46.73593333333334,45.805049999999994,43.7492,42.69583333333333,38.87003333333334,45.5707,42.46326666666667,44.434775,41.643766666666664,39.50286666666667,50.4922,45.99896666666667,38.5172,44.106825,49.736999999999995,41.25,47.366,45.836999999999996,39.647400000000005,39.3859,42.71666666666667,42.669925000000006,44.47603333333333,41.41406666666666,36.00705,45.53386666666666,41.22133333333333,45.7474,40.35986666666667,37.27733333333333,25.5969,25.89065,39.0508,32.7234,33.36196666666667,35.2477,39.11875,39.7879,40.49166666666667,44.34636666666666,41.15573333333333,50.12305
8,2021-02-18,08:00:00,69.9891,57.42385,75.4676,76.3172,58.964675,67.78515,53.0621,63.61876666666666,53.249625,61.922900000000006,0.0,59.7018,60.72895,53.03543333333332,44.992599999999996,69.4953,78.1875,64.41303333333333,65.21093333333333,66.46636666666666,57.38543333333333,45.794000000000004,55.081075,55.62056666666666,49.91605,65.52423333333333,60.973225,61.327099999999994,70.0625,59.96253333333334,61.742999999999995,71.4918,66.6521,68.28829999999999,60.0449,68.9125,67.5094,63.7965,61.032849999999996,60.157033333333324,72.59495000000001,64.21483333333333,65.95,58.97730000000001,66.9527,63.926175,59.589333333333336,67.96795,72.34713333333333,52.3793,71.55115,54.75,48.0047,75.6271,68.11915,60.586466666666674,59.96640000000001,69.4794,69.58333333333333,66.73333333333333,58.0117,57.46039999999999,68.17996666666666,53.0776,75.53165,59.57496666666666,64.97265,59.687266666666666,62.816633333333336,52.92775,62.96505,65.534375,64.31875000000001,66.15466666666667,58.66486666666666,63.7088,65.94816666666667,62.81849999999999,63.82920000000001,53.71273333333334,70.0781,64.7711,56.8586,58.521366666666665,58.52733333333333,62.1198,63.5043,61.353125000000006,61.45753333333332,62.09010000000001,73.03800000000001,65.4957,65.62729999999999,67.8745,57.6957,66.4633,62.134899999999995,56.3107,67.5336,67.58386666666667,67.2543,80.3781,57.2841,50.65963333333334,58.4078,54.81406666666667,54.38945,58.94216666666667,54.15665,39.5281,57.7992,55.03620000000001,62.150299999999994,55.86565,56.5487,64.66246666666666,57.84923333333334,56.3,60.461525,64.3469,60.61983333333334,50.8516,74.34375,62.7891,54.9133,66.47263333333333,64.68435,64.60753333333334,66.15726666666667,57.9379,59.30936666666667,63.8547,69.125,57.016450000000006,52.8516,72.79296666666666,57.88646666666667,61.92783333333333,59.3938,67.22733333333333,66.48515,71.63433333333334,66.29166666666667,73.77423333333333,59.82836666666666,61.727599999999995,71.3863,76.64885000000001,70.90315000000001,73.7138,86.36795000000001,72.68853333333334,69.78176666666667,74.61066666666666,74.8891,73.66199999999999,69.75546666666666,70.55315,66.86223333333334,68.0177,70.30590000000001,81.9117,74.20416666666667,74.21276666666667,73.4578,65.6336,74.03463333333333,76.2727,69.6422,87.7266,74.33986666666667,60.7031,66.53750000000001,75.9176,63.83905,68.47396666666667,72.5203,70.51693333333334,68.47695,64.54065,41.6344,44.80863333333334,62.88590000000001,62.8836,59.55623333333333,46.21875,58.97987500000001,60.901775,69.93395,65.2044,52.3703,70.77815
9,2021-02-18,08:15:00,97.74950000000001,89.709375,94.12895,102.92633333333333,91.3289,100.29633333333334,87.88985,89.98124999999999,78.3469,94.86329999999998,90.1284,86.60443333333335,85.5104,81.61445,69.247625,92.47133333333333,97.7893,98.4375,101.49013333333333,94.57345,94.46773333333333,72.91485,82.41565,86.34013333333333,90.6656,100.50706666666667,94.06015,94.401,97.60886666666666,94.86484999999999,92.4094,104.17993333333334,0.0,99.84609999999999,90.41950000000001,100.3332,97.42266666666667,97.29724999999999,97.294,99.49495,105.03673333333332,100.14403333333333,97.2539,89.1,96.04273333333333,85.6344,91.44586666666665,85.57655,92.19885,88.70443333333333,89.56174999999999,81.78333333333332,80.0219,96.41955,90.84426666666667,93.85363333333333,80.59243333333335,90.47425,95.6352,95.20195,82.75783333333334,89.6348,100.50106666666666,85.01666666666667,87.37783333333334,81.06795,87.08905,78.06954999999999,79.9094,89.96074999999999,87.96095,92.018,94.74925,92.76485,88.64299999999999,93.66015,100.97815,93.04965,92.56445,88.94036666666666,99.8242,91.96565,89.05,89.30026666666667,94.16565,83.7797,92.8656,92.07943333333333,89.8258,96.07786666666668,96.0141,97.1414,98.074,93.88865,98.906425,98.28045,92.98333333333335,92.25783333333334,96.28856666666667,95.5031,95.62240000000001,97.4219,89.70625,80.95523333333334,90.444,84.84996666666666,92.64663333333333,91.64063333333333,87.50780000000002,78.63126666666666,87.36955,90.77539999999999,93.81755,84.11875,88.48125,95.45106666666668,89.2758,86.6927,90.03413333333333,88.20546666666667,91.62006666666667,90.66035000000001,102.16486666666667,104.30493333333334,96.31926666666668,103.13619999999999,97.76953333333334,100.38475,98.80154999999999,95.81643333333334,93.70576666666666,98.33856666666667,96.844525,100.28256666666668,99.0,100.16954999999999,94.294925,99.3797,101.25389999999999,99.30103333333334,107.72656666666667,104.32266666666665,105.54335,105.62344999999999,93.46255,104.1008,98.47659999999999,108.107,106.26563333333333,109.28514999999999,104.6109,108.39455000000001,101.90416666666665,108.4176,98.30316666666666,108.33595,104.54426666666667,102.09145000000001,101.52916666666665,99.9971,111.64479999999999,107.30235,105.6219,103.57735,107.50963333333334,104.6818,106.54296666666666,108.92345,102.11643333333332,100.42866666666667,101.4414,99.4867,100.9443,101.68125,93.96175,105.47446666666667,100.0016,97.53280000000001,90.1922,92.0391,64.14139999999999,61.5125,77.35703333333333,76.28723333333333,81.37305,75.06196666666666,90.96379999999999,96.60493333333334,89.94116666666667,98.65625,94.40993333333334,97.2123
