,Data,Hora,P1.1.1 P (W),P1.1.2 P (W),P1.1.3 P (W),P1.1.4 P (W),P1.1.5 P (W),P1.1.6 P (W),P1.1.7 P (W),P1.1.8 P (W),P1.1.9 P (W),P1.1.10 P (W),P1.1.12 P (W),P1.1.13 P (W),P1.1.14 P (W),P1.1.15 P (W),P1.1.16 P (W),P1.2.1 P (W),P1.2.2 P (W),P1.2.3 P (W),P1.2.4 P (W),P1.2.5 P (W),P1.2.6 P (W),P1.2.7 P (W),P1.2.8 P (W),P1.2.9 P (W),P1.2.10 P (W),P1.2.11 P (W),P1.2.13 P (W),P1.2.14 P (W),P1.2.15 P (W),P1.2.16 P (W),P1.3.1 P (W),P1.3.2 P (W),P1.3.4 P (W),P1.3.5 P (W),P1.3.6 P (W),P1.3.7 P (W),P1.3.8 P (W),P1.3.9 P (W),P1.3.10 P (W),P1.3.11 P (W),P1.3.12 P (W),P1.3.13 P (W),P1.3.14 P (W),P1.3.15 P (W),P1.3.16 P (W)
23,2021-07-06,11:45:00,370.4677,380.57733333333334,362.1422,381.1656,372.5047,373.22345,364.73256666666674,363.12916666666666,406.54215,399.72080000000005,405.8073,401.0903666666666,389.21055,381.0471333333333,393.8711333333333,389.1619666666666,393.39020000000005,388.5083333333334,392.70599999999996,392.7599,388.6549333333333,398.0297,382.5445333333334,403.0737,414.6445,396.3026333333333,402.55702499999995,100.1521,316.3815,397.3938,361.83985,383.24870000000004,369.8177,364.3041666666666,378.03279999999995,359.98150000000004,373.0018333333333,360.15115000000003,366.5106666666666,364.91560000000004,383.31485,363.4911666666667,294.4594,44.349700000000006,377.0086
24,2021-07-06,12:00:00,371.93623333333335,379.91720000000004,361.7166333333333,378.855275,369.90235,371.9844,361.4148,361.8297,411.53360000000004,402.6041666666667,410.1015666666667,404.6015666666667,390.7617,386.648825,398.11952499999995,393.89793333333336,397.4664333333333,391.8841,396.284,393.3557333333333,391.0333333333333,401.3293999999999,384.1776333333333,406.33085000000005,417.6914,398.2227,404.34299999999996,135.9435,317.81483333333335,399.4567666666667,361.5515666666667,383.4805,368.5254,363.3769500000001,376.0885333333334,359.62369999999993,371.22655,359.3584,365.2167,362.1216,380.02680000000004,359.87989999999996,323.14376666666664,46.12895,376.71616666666665
25,2021-07-06,12:15:00,366.8828,379.25263333333334,363.27774999999997,375.62733333333335,366.375,369.74845000000005,359.74870000000004,358.7599,412.5794333333333,406.17035,410.9323,406.9848,392.4763,388.03205,400.4285,396.1987,399.2203333333334,394.32809999999995,397.5328,397.9461,393.27656666666667,401.3125,386.4988,407.1434,420.84569999999997,398.887,407.1411666666666,164.90699999999998,318.7792,401.8226333333334,358.6379,379.11289999999997,365.49845000000005,357.8641,372.625775,356.0653666666667,368.7318,356.95590000000004,360.13539999999995,359.2492333333333,377.7166666666667,357.382,346.31697500000007,75.18463333333334,372.2016
26,2021-07-06,12:30:00,362.08125,372.5385666666666,351.3270666666667,371.2239666666667,360.8875,362.51599999999996,353.51146666666665,352.38945,410.8619999999999,403.469,411.5049666666667,403.64300000000003,391.8195333333333,386.1385,396.1818,392.6734333333334,397.0215,395.01565000000005,398.90990000000005,396.58635000000004,389.9601666666667,398.39273333333335,386.73204999999996,408.0,418.6289,396.04335000000003,405.9046666666666,205.05313333333334,317.1981333333333,398.6568,352.61699999999996,372.69455,357.5406,352.712,365.134,350.5531,360.9375,350.3082,355.5221333333334,352.53099999999995,369.93205,350.83463333333333,357.48435,109.09335,368.45806666666675
27,2021-07-06,12:45:00,349.6031,360.7955666666667,341.137,357.8570333333334,353.8164,354.8326,342.1465,341.57316666666674,405.71605,398.17446666666666,407.275975,396.7629,386.66456666666664,379.28279999999995,396.05505,387.4140666666667,396.28045,382.7297,390.5507666666667,390.83463333333333,388.02476666666666,394.4205666666667,380.6086,401.913475,410.64374999999995,390.1682333333333,397.56823333333335,228.2461,312.08099999999996,394.17293333333333,339.9121,365.2785,347.5935,342.5168,357.5176,340.7949,354.1331,338.3633,342.3307,347.3771,358.37895000000003,340.15235,352.50822500000004,143.08696666666665,355.55913333333336
28,2021-07-06,13:00:00,361.4546666666667,369.0703,349.40430000000003,369.9836,360.55275,361.66995,352.4599,349.38179999999994,416.8945,409.35493333333335,417.3461,409.06406666666663,400.15106666666674,393.6901,401.9041333333333,397.96410000000003,405.9338333333333,401.9531,403.83515,404.88165,397.2703,406.6406,394.60665,415.72185,427.06510000000003,408.62629999999996,413.4062,288.3367333333333,321.9137666666666,404.91900000000004,350.96095,368.6719,359.98903333333334,352.48905,366.0922,346.44960000000003,358.0599,347.14349999999996,353.6572666666666,351.57316666666674,371.29583333333335,347.7699,359.668,194.87656666666666,363.70520000000005
29,2021-07-06,13:15:00,189.26223333333334,254.90546666666668,227.8676,250.71253333333334,184.86929999999998,261.20936666666665,148.64403333333334,292.21797499999997,327.1466,414.79686666666663,259.50464999999997,332.6250333333333,265.9797,304.10546666666664,215.7818,267.1534,390.19789999999995,385.9130333333333,340.68726666666663,258.34335,252.01055000000002,262.1908,250.27362499999998,246.58594999999997,343.1914,122.56353333333334,451.95,322.5843666666667,116.96719999999999,337.09426666666667,141.71173333333334,232.83595,102.64426666666668,236.05550000000002,259.40496666666667,172.3565,183.4416666666667,130.2055,254.80679999999998,270.45390000000003,0.0,350.6758,266.7882666666667,93.95935,272.267975
30,2021-07-06,13:30:00,90.59243333333335,107.9723,168.0,134.6047,91.1172,122.4008,112.5969,109.4914,129.4297,110.0776,113.55623333333334,120.75779999999999,120.10520000000001,106.3781,124.02890000000001,110.06173333333334,119.97006666666668,111.06093333333335,108.20106666666668,112.783,106.63310000000001,145.72863333333333,109.2922,108.28073333333333,143.16716666666665,113.72863333333333,118.61510000000003,109.21406666666667,96.393,118.27006666666666,109.6266,106.58776666666665,117.39415,94.78593333333333,134.62496666666667,89.61482500000001,111.27553333333333,114.36406666666666,93.51485,102.59116666666667,113.58593333333334,93.23700000000001,103.32190000000001,106.7099,109.13203333333333
31,2021-07-06,13:45:00,252.30753333333334,282.6799,168.05625,262.3625,278.03945,227.21146666666664,274.149025,338.5255333333333,420.0716333333333,397.4004,312.1393,315.96433333333334,270.16253333333333,258.4842,293.56120000000004,291.1703,405.3914,299.94686666666666,248.631,368.4711,231.36980000000003,363.3786333333333,376.61715000000004,236.80963333333332,287.0835666666667,294.78929999999997,406.61013333333335,257.41876666666667,95.3836,267.7752666666667,279.55995,362.1047,256.6974,158.28945000000002,265.90336666666667,310.3086,258.92969999999997,320.8574,324.4539,248.49686666666665,339.74334999999996,227.54403333333335,228.88125000000002,174.12656666666666,327.33595
32,2021-07-06,14:00:00,298.93646666666666,197.59925,222.22943333333333,220.2630333333333,190.5344,292.210725,227.8852,285.89099999999996,365.2388,233.20080000000002,354.50130000000007,350.6594,351.4065333333333,333.7328,265.6418,341.6875,359.4343666666667,356.99399999999997,339.42836666666665,269.4893333333334,267.51873333333333,234.67695,352.93245,284.99350000000004,374.72305,294.19805,267.0461,213.79065000000003,64.53256666666667,274.6163666666667,182.47379999999998,315.9786666666667,285.6752666666667,290.6844,273.61539999999997,222.72786666666664,248.78150000000002,246.09885,282.0625,286.97929999999997,218.36509999999998,274.2031,286.53205,185.78906666666668,301.18803333333335
33,2021-07-06,14:15:00,249.1114666666667,264.10833333333335,226.54873333333333,254.85806666666667,248.62265000000002,251.3432,231.48965,252.2539,315.9082,299.9599,332.6719,304.1356666666667,311.85183333333333,293.76849999999996,305.14843333333334,287.6213666666667,316.225,305.2088333333333,312.03240000000005,309.352325,306.3151,318.00446666666664,248.90623333333335,319.6273333333333,327.61173333333335,270.88554999999997,316.1734333333333,275.575,57.050749999999994,311.739275,237.63436666666666,261.03333333333336,179.784,232.4844,255.77133333333336,235.9716,209.44686666666666,245.05275,244.83723333333333,249.52580000000003,251.3094,204.84399999999997,243.68905,187.4273333333333,258.36353333333335
34,2021-07-06,14:30:00,226.0940333333333,223.5234,214.9672,221.332,224.21743333333333,215.1179666666667,205.97889999999998,219.0693,295.19686666666666,293.3666666666667,299.6432333333333,290.5,280.39480000000003,273.857225,280.8474,285.09503333333333,280.28595,284.7697666666666,284.1260333333334,291.0312,292.2422,292.2922,280.92539999999997,288.4711,297.39122499999996,283.5802333333333,271.7344,248.47809999999998,47.074200000000005,285.19605,215.3969,233.67683333333332,218.2109,216.7349,219.63085,214.60889999999998,222.231,207.955675,218.97969999999998,217.04790000000003,233.05416666666667,210.38463333333334,219.0367,167.72526666666667,230.22709999999998
