,Data,Hora,P4.1.1 P (W),P4.1.2 P (W),P4.1.3 P (W),P4.1.4 P (W),P4.1.5 P (W),P4.1.6 P (W),P4.1.7 P (W),P4.1.8 P (W),P4.1.9 P (W),P4.1.10 P (W),P4.1.11 P (W),P4.1.12 P (W),P4.1.13 P (W),P4.1.14 P (W),P4.1.15 P (W),P4.1.16 P (W),P4.1.17 P (W),P4.1.18 P (W),P4.1.19 P (W),P4.1.20 P (W),P4.1.21 P (W),P4.1.22 P (W),P4.2.1 P (W),P4.2.2 P (W),P4.2.3 P (W),P4.2.4 P (W),P4.2.5 P (W),P4.2.6 P (W),P4.2.7 P (W),P4.2.8 P (W),P4.2.9 P (W),P4.2.10 P (W),P4.2.11 P (W),P4.2.12 P (W),P4.2.13 P (W),P4.2.14 P (W),P4.2.15 P (W),P4.2.16 P (W),P4.2.17 P (W),P4.2.18 P (W),P4.2.19 P (W),P4.2.20 P (W),P4.2.21 P (W),P4.2.22 P (W),P4.3.1 P (W),P4.3.2 P (W),P4.3.3 P (W),P4.3.4 P (W),P4.3.5 P (W),P4.3.6 P (W),P4.3.7 P (W),P4.3.8 P (W),P4.3.9 P (W),P4.3.10 P (W),P4.3.11 P (W),P4.3.12 P (W),P4.3.13 P (W),P4.3.14 P (W),P4.3.15 P (W),P4.3.16 P (W),P4.3.17 P (W),P4.3.18 P (W),P4.3.19 P (W),P4.3.20 P (W),P4.3.22 P (W),P4.4.1 P (W),P4.4.2 P (W),P4.4.3 P (W),P4.4.4 P (W),P4.4.5 P (W),P4.4.6 P (W),P4.4.7 P (W),P4.4.8 P (W),P4.4.9 P (W),P4.4.10 P (W),P4.4.11 P (W),P4.4.12 P (W),P4.4.13 P (W),P4.4.14 P (W),P4.4.15 P (W),P4.4.16 P (W),P4.4.17 P (W),P4.4.18 P (W),P4.4.19 P (W),P4.4.20 P (W),P4.5.1 P (W),P4.5.2 P (W),P4.5.3 P (W),P4.5.4 P (W),P4.5.5 P (W),P4.5.6 P (W),P4.5.7 P (W),P4.5.8 P (W),P4.5.9 P (W),P4.5.10 P (W),P4.5.11 P (W),P4.5.12 P (W),P4.5.13 P (W),P4.5.14 P (W),P4.5.15 P (W),P4.5.16 P (W),P4.5.17 P (W),P4.5.18 P (W),P4.5.19 P (W),P4.5.20 P (W),P4.5.21 P (W),P4.5.22 P (W),P4.6.1 P (W),P4.6.2 P (W),P4.6.3 P (W),P4.6.4 P (W),P4.6.5 P (W),P4.6.6 P (W),P4.6.7 P (W),P4.6.8 P (W),P4.6.9 P (W),P4.6.10 P (W),P4.6.11 P (W),P4.6.12 P (W),P4.6.13 P (W),P4.6.14 P (W),P4.6.15 P (W),P4.6.16 P (W),P4.6.17 P (W),P4.6.18 P (W),P4.6.19 P (W),P4.6.20 P (W),P4.6.21 P (W),P4.6.22 P (W),P4.7.1 P (W),P4.7.2 P (W),P4.7.3 P (W),P4.7.4 P (W),P4.7.5 P (W),P4.7.6 P (W),P4.7.7 P (W),P4.7.8 P (W),P4.7.9 P (W),P4.7.10 P (W),P4.7.11 P (W),P4.7.12 P (W),P4.7.13 P (W),P4.7.14 P (W),P4.7.15 P (W),P4.7.16 P (W),P4.7.17 P (W),P4.7.18 P (W),P4.7.19 P (W),P4.7.20 P (W),P4.7.21 P (W),P4.7.22 P (W),P4.8.1 P (W),P4.8.2 P (W),P4.8.3 P (W),P4.8.4 P (W),P4.8.5 P (W),P4.8.6 P (W),P4.8.7 P (W),P4.8.8 P (W),P4.8.9 P (W),P4.8.10 P (W),P4.8.11 P (W),P4.8.12 P (W),P4.8.13 P (W),P4.8.14 P (W),P4.8.15 P (W),P4.8.16 P (W),P4.8.17 P (W),P4.8.18 P (W),P4.8.19 P (W),P4.8.20 P (W),P4.8.21 P (W),P4.8.22 P (W),P4.9.1 P (W),P4.9.2 P (W),P4.9.3 P (W),P4.9.4 P (W),P4.9.5 P (W),P4.9.6 P (W),P4.9.7 P (W),P4.9.8 P (W),P4.9.9 P (W),P4.9.10 P (W),P4.9.11 P (W),P4.9.12 P (W),P4.9.13 P (W),P4.9.14 P (W),P4.9.15 P (W),P4.9.16 P (W),P4.9.17 P (W),P4.9.18 P (W),P4.9.19 P (W),P4.9.20 P (W),P4.9.21 P (W),P4.9.22 P (W)
0,2021-05-14,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-05-14,06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.990368253968254,0.0,0.0,0.0,0.0,0.4398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49782,0.0,0.0,1.3336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.326694029850747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.995566666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3155636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8801928571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7464236363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4842000000000004,0.3289,0.0,0.0,4.525142105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.958146666666668,0.0,0.0,0.0,0.0,2.1836,0.0,0.0,1.3195,0.0,0.0,0.0,1.6989666666666665,0.0,0.0
2,2021-05-14,06:30:00,7.6591,2.0202999999999998,2.33905,10.82425,5.337233333333334,10.2539,5.51915,1.3383,0.07078,9.28635,7.4531,4.99375,6.3104000000000005,2.8875,0.0,5.386466666666666,6.131266666666666,4.862166666666666,4.037533333333333,3.19415,0.0,6.13905,3.1903666666666664,2.806266666666667,3.2948,4.7531,5.50705,4.334866666666667,3.2421666666666664,8.762500000000001,0.0,1.6125,8.68555,5.7578,5.6219,0.0,6.1621,7.132,2.8333333333333335,2.27815,6.289333333333334,7.739333333333332,4.3309999999999995,2.0668,5.473050000000001,6.1875,0.775,7.709,2.9375,0.0,6.3,2.5919333333333334,2.36015,2.67035,8.29938,3.0466333333333337,8.613299999999999,3.92345,2.2777249999999998,10.88125,6.28125,13.02345,0.0,4.618233333333333,3.8828,9.92438888888889,5.448966666666667,8.5156,3.20935,4.3313,9.468766666666665,5.306649999999999,11.2852,10.269549999999999,10.44765,0.0,2.2542999999999997,8.54885,6.91875,5.91445,0.0,8.700533333333334,4.68125,2.8963666666666668,0.0,6.2578,2.9245,7.1008000000000004,4.3760666666666665,4.64765,4.1469000000000005,5.383066666666667,1.2623333333333333,10.5469,6.0336,9.407566666666666,2.5949,6.2156,2.7604,4.2336,5.0438,8.7914,8.562899999999999,1.89765,3.76485,6.707,2.7528666666666664,4.9648666666666665,4.9637,6.139566666666667,0.9594,5.5547,5.241133333333333,10.80625,4.8880333333333335,3.9629,6.023433333333333,5.5453,3.3156,2.9745777777777778,2.0686999999999998,5.7773,6.02735,10.8762,11.6344,7.8574,8.84535,3.3229,4.432033333333334,6.2375,4.4719,3.01175,5.38595,3.3117,8.5938,0.9062,3.9188,1.0156,1.6638166666666667,5.260149999999999,4.35,10.855966666666665,6.707,6.3656500000000005,7.5344,2.75625,0.7983555555555556,0.33094,14.4375,9.964333333333334,12.9801,7.833866666666666,7.240633333333332,6.9091,5.513300000000001,0.9771,4.954166666666667,3.08205,7.379433333333334,4.564333333333334,3.1453,5.800800000000001,11.269,5.5385333333333335,2.29215,8.237499999999999,12.90975,6.564033333333334,9.01755,5.244149999999999,8.1823,4.991133333333334,6.21875,4.6219,7.0685,6.0531500000000005,7.6672,2.0406,8.15235,4.799499999999999,10.678933333333333,5.0531500000000005,2.3203,1.9652500000000002,2.796366666666667,5.674499999999999,0.8496,3.4141,5.140633333333334,8.85785,4.36425,0.0,6.0754,6.15585,13.7332
3,2021-05-14,06:45:00,17.9438,8.344266666666668,9.455733333333333,17.5107,11.082,16.88205,10.728100000000001,11.73555,6.921900000000001,17.78085,13.2104,14.003633333333333,10.7156,10.379166666666668,2.1411666666666664,11.789850000000001,0.0,14.421100000000001,14.10115,9.3565,8.928899999999999,12.89685,11.2547,9.68515,10.8422,14.722633333333334,15.973466666666667,12.845566666666665,11.584,12.4688,9.4875,13.4,19.2258,15.353933333333336,12.603666666666664,8.306766666666666,13.76015,10.980200000000002,10.967600000000001,12.5797,11.31565,18.975,14.6918,10.81325,10.732050000000001,15.38205,10.110949999999999,12.497250000000001,9.580733333333333,14.8176,14.3643,13.623850000000001,9.401033333333332,9.672933333333333,17.850050000000003,13.524733333333335,15.7887,12.19295,13.15505,14.5469,17.7435,18.53673333333333,11.4998,12.982050000000001,10.825266666666666,19.006999999999998,12.958866666666665,14.808,7.7531,11.047400000000001,13.4,13.0216,15.650975,13.35,18.04335,14.243766666666666,14.937100000000001,17.215866666666667,14.117200000000002,14.725775,9.210933333333333,16.289450000000002,14.882266666666666,8.44845,11.87345,15.93515,9.742199999999999,12.850800000000001,12.5281,10.963299999999998,14.9818,16.821875,12.9281,14.6289,13.071100000000001,16.2309,11.32815,12.719566666666665,12.02815,14.42185,15.215625,15.715599999999998,19.817433333333334,10.657033333333333,6.95315,12.551299999999998,10.2901,15.5047,13.2754,14.51015,4.850033333333333,11.542166666666667,12.58435,15.861699999999999,14.012499999999998,10.30275,16.60425,16.4672,12.430766666666665,11.6594,10.4487,16.005499999999998,13.85685,18.7031,20.43466666666667,14.208333333333334,15.9426,15.641933333333332,11.585149999999999,15.24295,16.057,10.5112,14.342199999999998,11.1115,14.4551,15.065633333333333,14.05,10.50545,13.6125,15.341625,11.33635,19.291666666666668,0.0,15.455449999999999,17.3887,8.717166666666666,9.903500000000001,11.19455,17.434900000000003,17.518766666666668,19.823466666666665,14.4621,16.80783333333333,14.9703,17.5914,7.91405,14.37345,12.9,15.155899999999999,14.8215,11.8789,12.824200000000001,22.8229,15.55155,13.962766666666667,16.041933333333333,20.64065,18.470724999999998,16.208066666666667,12.6328,17.6234,14.399466666666667,13.59765,14.579166666666666,15.950533333333334,13.859,17.3365,9.414449999999999,17.289833333333334,15.627099999999999,16.6562,11.544266666666667,14.182266666666669,6.314866666666667,8.9891,16.508599999999998,10.526150000000001,12.3026,15.8051,17.178725,13.33905,13.619,16.8414,14.4373,23.04455
4,2021-05-14,07:00:00,28.742433333333334,23.683600000000002,31.36875,38.1331,28.841400000000004,33.1612,23.675766666666664,26.46015,24.485966666666666,31.643766666666664,30.894299999999998,29.790900000000004,27.0664,25.34766666666667,13.69335,34.017199999999995,36.7629,30.261966666666666,36.770700000000005,30.8974,24.150000000000002,31.685166666666664,23.662499999999998,28.11215,34.0641,26.5781,34.734366666666666,21.1313,28.8763,34.06146666666667,30.778133333333333,26.0996,35.9909,33.397133333333336,33.802725,27.531766666666666,0.0,34.0771,25.677333333333333,27.749966666666666,28.5898,38.892966666666666,30.860966666666666,27.129166666666663,33.4013,34.378299999999996,29.1027,30.91616666666667,28.310433333333332,33.239450000000005,35.0406,29.965366666666664,31.251599999999996,24.21095,35.95703333333333,31.844266666666666,34.670566666666666,27.489833333333333,30.5715,33.39373333333334,33.3687,39.77316666666666,25.343233333333334,29.848166666666668,28.1836,31.133333333333336,28.924500000000005,30.29685,20.401833333333332,24.448966666666664,29.176033333333333,28.463300000000004,31.6336,30.42385,34.41116666666667,27.977866666666667,26.77735,28.960400000000003,31.3797,29.5746,28.7289,33.849374999999995,25.6875,26.410666666666668,27.074466666666666,31.98435,26.4453,28.962500000000002,28.606266666666667,25.307299999999998,36.639849999999996,34.94725,29.704166666666666,24.41565,32.1316,32.416975,25.89323333333333,28.722399999999997,29.614866666666668,25.53635,34.069500000000005,29.427300000000002,31.6641,28.5422,20.793233333333333,26.834633333333333,27.206233333333333,30.8336,26.2526,24.2336,19.227866666666667,26.101066666666668,27.3504,31.8138,28.9229,22.102866666666667,29.822366666666667,31.3359,24.95416666666667,23.64633333333333,22.89415,29.63723333333333,26.0625,40.5215,39.563649999999996,37.8266,35.737,31.396075,30.456766666666667,29.62305,23.75705,26.741933333333332,33.28125,27.72655,36.43125,35.0578,28.7293,30.4957,31.017975,36.47385,31.627566666666667,40.4297,32.6367,31.71875,34.699375,31.207300000000004,27.246875000000003,27.78673333333333,39.027550000000005,36.8859,41.365825,34.11093333333333,37.25026666666667,35.8996,32.77606666666667,24.202066666666667,28.38435,34.731766666666665,34.64013333333333,32.89946666666666,32.3291,33.266400000000004,44.3996,31.711966666666665,29.993233333333336,33.002,42.692949999999996,40.2,36.7763,30.875799999999998,41.91143333333333,34.641,32.63646666666667,31.651566666666668,29.7117,29.0177,38.2409,32.8125,31.80665,32.368766666666666,31.094900000000003,28.6901,26.178150000000002,18.506,20.732833333333332,27.25155,26.05235,28.274766666666665,27.6669,33.241,25.1211,29.17446666666667,31.7879,33.3359,38.1034
5,2021-05-14,07:15:00,46.54659999999999,42.9912,43.578950000000006,50.6922,48.958574999999996,53.77263333333334,48.425,46.6388,43.03595,63.2547,51.19663333333333,47.511966666666666,46.47943333333333,42.9125,30.6591,60.62425,50.87553333333333,53.35053333333334,61.44793333333334,44.640649999999994,52.03983333333334,50.66135,31.92575,35.3121,40.4505,51.33905,49.38865,42.072649999999996,48.61796666666667,52.105466666666665,43.575,50.892966666666666,60.96093333333332,51.89685,63.1211,43.1887,51.4453,43.4875,50.8401,58.4,48.2943,54.62056666666666,53.49845,49.520333333333326,54.4805,51.3906,53.14556666666667,45.36875,45.2949,53.67706666666667,52.2,50.802600000000005,44.95133333333333,44.99273333333333,57.47695,48.710499999999996,57.0625,47.455074999999994,51.8107,51.81015,54.90315,52.408950000000004,44.43436666666667,46.06823333333333,42.43933333333333,43.235150000000004,40.5316,44.46565,35.76173333333333,40.39255,44.31380000000001,40.46795,46.0008,45.215050000000005,49.6112,43.50546666666667,46.9508,49.436724999999996,46.36066666666667,46.00026666666667,43.524499999999996,50.072649999999996,43.9112,47.1203,44.29415,45.0,40.0026,45.59766666666667,45.0555,42.303133333333335,48.20075,49.0129,48.4703,46.4164,43.59713333333334,50.77035,44.1086,44.2578,41.141400000000004,46.232033333333334,45.986733333333326,47.8039,48.6125,43.006249999999994,35.46835,45.759366666666665,41.9012,43.63226666666666,43.4777,37.478875,31.4271,38.981766666666665,37.0414,45.55975,43.31066666666666,34.17185,46.495124999999994,38.7746,42.07185,46.9219,41.52916666666667,44.571333333333335,46.636700000000005,51.2914,52.381766666666664,46.66483333333333,51.6039,51.102066666666666,43.2195,49.56953333333333,46.14426666666666,43.74846666666667,45.867575,45.10443333333333,52.113299999999995,48.380849999999995,47.1125,43.470333333333336,50.5324,50.74453333333333,49.775266666666674,54.24143333333333,54.8367,48.6922,54.1922,47.4426,47.268766666666664,45.75103333333333,57.28463333333334,50.28985,57.97425,53.531000000000006,53.6621,51.728725,52.4926,45.3039,50.565599999999996,52.54105,54.659400000000005,50.4703,50.0367,46.650266666666674,57.78593333333333,52.02263333333334,50.1188,51.7328,57.762875,56.739450000000005,55.765633333333334,50.521366666666665,54.5445,50.84295,50.077866666666665,55.780233333333335,47.2883,45.8555,53.89925,49.7199,57.83596666666667,52.08205,52.01173333333333,46.071866666666665,43.815825000000004,33.00935,30.6992,36.2578,42.5547,41.31563333333333,40.68566666666666,48.9021,51.92815,45.74556666666666,50.54376666666667,51.5656,52.22815
6,2021-05-14,07:30:00,44.78005,36.6613,40.3521,49.546600000000005,40.58985,50.2948,39.5574,42.803133333333335,38.61525,46.28475,45.67006666666666,44.822399999999995,42.4461,45.5711,34.20705,44.85443333333333,48.30705,53.64375,46.074733333333334,39.842200000000005,45.35665,47.582225,35.3909,38.2406,38.6047,40.14255,47.8578,44.63543333333333,41.498450000000005,46.166666666666664,44.833866666666665,42.106500000000004,49.95935,56.9031,50.5688,42.45156666666667,43.2,43.463766666666665,45.42815,46.887,47.7377,51.41445,44.7797,47.3531,43.462733333333325,44.1672,38.36795,45.01066666666666,42.9992,47.52836666666667,50.749233333333336,43.699466666666666,41.61835,44.528499999999994,58.26325,48.0628,54.31823333333333,41.3875,45.2482,48.937733333333334,48.96306666666666,55.1666,43.767966666666666,44.65129999999999,42.81456666666667,46.15676666666667,44.90155,43.2984,36.97786666666667,40.374966666666666,47.225750000000005,46.00705,46.50286666666667,45.2133,49.5086,44.922075,43.715199999999996,46.4305,46.355450000000005,45.69607499999999,40.168,53.418000000000006,44.33085,40.2117,44.69845,47.343500000000006,39.8643,47.083866666666665,42.64633333333333,43.67943333333333,47.02656666666667,48.85395,46.567433333333334,49.65496666666667,46.266025,51.13205,45.000600000000006,45.8422,41.1875,43.20075,48.647400000000005,45.34415,52.68515,43.346900000000005,45.3039,45.255449999999996,41.572475,43.40133333333333,39.34373333333333,39.070350000000005,30.898849999999996,37.33176666666666,40.782425,44.0652,44.6609,39.3487,45.90625,45.66563333333334,42.6199,46.17576666666667,42.848166666666664,43.94375,44.1773,54.6125,54.1393,48.7797,51.824200000000005,47.4,50.0203,47.916399999999996,46.554399999999994,44.12656666666667,45.09845,46.809749999999994,50.218,44.244550000000004,46.11769999999999,41.55886666666667,48.32606666666666,49.06895,47.24453333333333,52.4732,50.23986666666667,49.57916666666666,49.94480000000001,45.41299999999999,40.874500000000005,43.00130000000001,49.44375,48.40366666666667,53.47136666666666,50.6293,51.5289,47.332,50.78593333333333,39.7953,49.61326666666667,46.79455,52.15103333333334,51.949600000000004,44.4805,45.75,57.42106666666666,49.869949999999996,46.523450000000004,52.044266666666665,51.5563,52.7552,54.686733333333336,48.69606666666667,53.87343333333333,48.2323,48.794533333333334,46.25206666666667,45.982,43.2406,47.34065,38.71995,50.671866666666666,45.14845,47.7422,45.344300000000004,45.375,32.49843333333333,34.65895,42.94116666666667,41.22305,44.43515,42.560950000000005,48.12603333333334,47.1863,46.82145,50.6935,47.537233333333326,51.3008
7,2021-05-14,07:45:00,56.855733333333326,49.16746666666666,49.589866666666666,65.33595,51.297133333333335,60.67213333333333,48.63905,51.7539,46.007799999999996,59.272400000000005,54.41403333333333,54.328325,53.027725,53.032,41.7901,55.43176666666667,55.21586666666667,58.1659,63.41976666666667,53.327866666666665,45.3844,55.11405,48.52265,48.75546666666667,52.4492,52.17940000000001,60.6121,58.1969,58.7453,62.786699999999996,50.77163333333334,51.9203,59.5338,53.362899999999996,58.23435,44.364850000000004,56.48956666666667,54.52465,52.742466666666665,53.02345,56.5958,62.15366666666667,57.63125,54.159400000000005,52.85573333333334,58.20963333333333,53.69426666666667,56.08534999999999,54.0191,54.01146666666667,56.32866666666667,53.62030000000001,51.949600000000004,47.096900000000005,62.17006666666666,61.02813333333333,59.16536666666667,51.55833333333334,53.50026666666667,61.968466666666664,60.64246666666667,58.275800000000004,56.2578,55.524233333333335,51.93593333333333,54.058366666666664,45.6914,52.9112,46.08696666666666,50.7943,56.66565,55.05679999999999,54.699000000000005,52.65585,61.3195,57.66525,56.114066666666666,55.207833333333326,54.85706666666667,60.282266666666665,57.36365,59.94725,55.270300000000006,48.80076666666667,51.23635,59.124500000000005,50.9383,50.31175,51.6879,56.541133333333335,57.494150000000005,56.70340000000001,55.78906666666668,54.033300000000004,55.9418,55.241166666666665,56.94896666666667,53.44376666666667,54.25756666666666,53.59896666666666,59.282025,60.74295,57.78126666666666,48.93715,44.30103333333333,53.41486666666666,57.9672,54.34506666666667,52.26669999999999,50.56379999999999,41.539249999999996,50.763000000000005,55.100049999999996,58.09896666666666,54.862500000000004,52.735175,57.397933333333334,56.888266666666674,52.9332,58.619150000000005,51.47733333333333,55.075266666666664,57.639849999999996,62.887325000000004,64.71013333333333,56.93359999999999,57.171099999999996,57.93045,61.84885,57.03776666666666,59.84824999999999,53.76743333333334,51.94113333333333,52.362,58.781233333333326,55.665600000000005,56.393233333333335,51.271866666666675,60.96666666666666,61.12695,57.325799999999994,65.176975,61.36456666666666,53.9547,59.74766666666667,53.26846666666666,57.66643333333334,56.5094,66.71095,60.940250000000006,64.971075,59.085950000000004,61.077349999999996,52.7316,62.39295,56.149249999999995,61.52053333333333,58.29506666666666,61.406800000000004,62.95106666666667,58.5172,60.0914,68.9813,63.0648,58.373450000000005,62.131766666666664,63.0143,60.2082,65.68435,58.862899999999996,63.7805,52.998000000000005,60.424625,60.2167,51.24453333333333,53.51096666666666,56.5995,55.60313333333334,67.5961,56.86365,57.695833333333326,56.47815,57.09375,42.4613,41.08669999999999,50.2031,47.2617,50.84885,51.31876666666667,59.661966666666665,51.3,53.475,55.18945,59.739850000000004,61.25783333333333
8,2021-05-14,08:00:00,73.27553333333333,66.1914,67.54805,75.95389999999999,68.4698,79.73230000000001,64.81433333333332,71.0461,63.54690000000001,72.9633,69.4125,69.9094,67.34765,70.38284999999999,58.41303333333334,73.0141,74.25363333333333,76.2854,80.09400000000001,70.47345,68.45,74.93803333333334,56.3263,63.7863,68.15573333333333,68.0,78.18096666666666,71.4461,75.44535,74.85210000000001,70.27316666666667,70.72810000000001,75.0195,78.2461,71.36525,62.461349999999996,73.0543,70.0994,70.55363333333334,72.26143333333333,72.69946666666667,79.7586,73.0953,71.5672,68.25336666666668,73.65259999999999,67.48085,70.80234999999999,67.7091,73.1406,73.47086666666667,70.6699,63.419000000000004,65.3227,70.5656,72.87815,71.18985,66.31486666666667,69.19636666666668,77.5078,77.33853333333333,73.22083333333335,68.43360000000001,68.9328,66.6289,69.80413333333333,61.68045,66.5146,60.281533333333336,65.21513333333333,70.4828,69.57305,67.61276666666666,72.76112499999999,76.95895,68.940425,71.98555,73.2854,68.7638,76.5333,67.50836666666666,79.56536666666666,0.0,64.41276666666666,67.9875,75.12343333333332,65.432425,71.47345,65.81015,67.34764999999999,72.49766666666666,75.916,71.29843333333334,75.59140000000001,68.19713333333333,75.6078,76.3672,75.87615,67.88356666666667,71.31055,74.90395000000001,73.78876666666666,76.60235,68.05935,61.588300000000004,66.78436666666667,66.35159999999999,70.00745,63.75836666666667,62.854699999999994,57.4099,65.23596666666667,66.66563333333333,71.5552,69.47866666666665,66.26875000000001,73.8055,67.87316666666668,66.13463333333334,68.60079999999999,71.22345,72.1112,72.9302,84.8805,78.43856666666667,74.838875,76.06485,73.16590000000001,74.43164999999999,74.6974,76.5469,66.7797,71.71173333333333,73.49243333333334,77.42943333333334,72.83803333333334,73.42163333333333,68.77940000000001,76.61383333333333,79.7002,76.41013333333333,0.0,80.67526666666667,79.21837500000001,77.21199999999999,70.3219,70.51795,73.63495,81.5042,76.887,82.32265,76.08749999999999,76.8383,73.30584999999999,80.87735,72.09946666666666,80.2672,75.85470000000001,78.33359999999999,76.02735,75.8504,76.22396666666667,82.65469999999999,75.55210000000001,71.6449,77.8164,81.802325,81.594725,75.075,75.4781,78.26796666666667,76.04295,78.79845,73.93715,0.0,76.703725,78.11406666666667,68.9449,78.63726666666666,76.20236666666666,76.3685,71.0555,67.8797,52.491133333333345,51.852066666666666,64.8793,61.24529999999999,65.6172,58.9148,75.86616666666667,71.0016,72.71536666666667,70.53723333333333,70.60624999999999,79.5633
9,2021-05-14,08:15:00,104.6461,95.11460000000001,108.42425,112.36486666666667,115.12459999999999,123.93244999999999,87.13865000000001,97.84140000000001,103.49449999999999,119.05275,109.45195,106.67815,82.08865,122.6531,74.8086,111.71796666666667,104.57006666666666,86.3625,136.35703333333333,104.54663333333333,118.61365,115.27499999999999,83.28475,92.8141,91.62473333333332,101.1629,108.22293333333334,93.9051,114.6146,106.27373333333333,109.6896,112.5617,116.491825,118.57033333333334,100.54976666666666,98.0418,108.67553333333335,109.86306666666667,110.09215,112.15860000000002,119.78750000000001,119.69506666666666,107.00596666666667,105.72499999999998,104.32083333333333,98.45003333333334,89.40756666666668,94.6802,118.24529999999999,109.69113333333333,115.31926666666668,102.90416666666665,83.63635,93.75576666666666,112.7211,91.868,103.12325000000001,94.56616666666666,100.43543333333332,104.73673333333333,97.5531,110.04922499999999,91.61403333333332,102.39269999999999,94.26565,93.958,83.18459999999999,91.8563,84.0281,92.07553333333334,85.0547,100.41846666666667,105.072475,100.44506666666666,98.01445000000001,101.2435,106.64455,97.7427,100.57266666666668,107.03085,94.1422,96.2133,102.55520000000001,89.24846666666667,96.79766666666667,103.55130000000001,101.6594,100.81093333333332,104.938275,98.0875,89.47460000000001,106.83673333333333,97.32603333333333,109.5018,107.46095,100.3133,97.5068,110.1902,105.3332,104.07629999999999,104.9289,103.5138,117.09923333333334,102.73320000000001,86.30990000000001,102.77083333333333,104.84785,95.97523333333334,93.58126666666668,86.99036666666666,83.80363333333334,98.56015,83.74375,89.8617,92.63253333333334,97.69535,103.39999999999999,92.1055,91.882,94.2176,94.96405,99.98776666666667,99.44036666666666,113.36134999999999,100.2586,114.24583333333334,109.09685,109.559175,99.1758,102.11823333333332,97.34660000000001,111.00753333333334,100.05470000000001,102.09973333333335,138.9844,113.211325,91.5742,90.3,119.2309,103.1344,106.61483333333335,102.45389999999999,125.48205,106.64535,118.6672,112.049025,104.29556666666667,110.57505,120.58595,103.48085,119.67033333333335,114.5034,121.96175,102.65339999999999,115.34453333333333,117.87396666666666,118.19999999999999,108.34455000000001,127.79724999999999,104.1323,113.25753333333334,115.8211,112.6383,103.03983333333333,100.94846666666668,137.5922,124.04845,130.64476666666667,115.21849999999999,110.25,112.75103333333334,121.5094,106.72735,142.6031,97.85390000000001,115.07916666666665,130.33825000000002,105.27677500000001,107.66876666666667,108.70676666666668,99.09845,106.8086,101.27940000000001,70.25676666666668,70.0323,86.24740000000001,82.57393333333334,94.51050000000001,83.70275,93.95465,108.93045000000001,99.04116666666668,100.79059999999998,91.42343333333334,117.702
