,Data,Hora,P1.1.1 P (W),P1.1.2 P (W),P1.1.3 P (W),P1.1.4 P (W),P1.1.5 P (W),P1.1.6 P (W),P1.1.7 P (W),P1.1.8 P (W),P1.1.9 P (W),P1.1.10 P (W),P1.1.12 P (W),P1.1.13 P (W),P1.1.14 P (W),P1.1.15 P (W),P1.1.16 P (W),P1.2.1 P (W),P1.2.2 P (W),P1.2.3 P (W),P1.2.4 P (W),P1.2.5 P (W),P1.2.6 P (W),P1.2.7 P (W),P1.2.8 P (W),P1.2.9 P (W),P1.2.10 P (W),P1.2.11 P (W),P1.2.13 P (W),P1.2.14 P (W),P1.2.15 P (W),P1.2.16 P (W),P1.3.1 P (W),P1.3.2 P (W),P1.3.4 P (W),P1.3.5 P (W),P1.3.6 P (W),P1.3.7 P (W),P1.3.8 P (W),P1.3.9 P (W),P1.3.10 P (W),P1.3.11 P (W),P1.3.12 P (W),P1.3.13 P (W),P1.3.14 P (W),P1.3.15 P (W),P1.3.16 P (W)
0,2021-06-06,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-06-06,06:15:00,0.0,0.0,0.0,0.0,0.0,0.30474117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3148,0.0,0.08802222222222222,0.0,0.17261500000000002,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85526875,0.0,0.0,0.0,0.0,0.0
2,2021-06-06,06:30:00,5.43125,7.793,2.8171999999999997,7.7585999999999995,2.5195499999999997,1.6489555555555553,5.1914,4.90505,9.192599999999999,7.94145,11.767733333333334,7.4332,3.5586,1.9531,5.7422,6.07815,6.44845,4.8046999999999995,1.1222666666666667,1.9893222222222222,0.6354166666666666,0.09032,0.0,1.0458333333333334,9.50404,8.4453,3.7851666666666666,6.0383,0.8594,8.5469,1.7572666666666665,7.4617,7.43675,2.89805,11.9879,2.26215,5.90625,0.48535,4.6871,0.7987375,12.091666666666669,2.15155,7.3328,8.030100000000001,4.86995
3,2021-06-06,06:45:00,13.66405,17.280074999999997,10.7508,16.853666666666665,13.8648,16.256533333333334,16.407533333333333,14.3324,17.279433333333333,16.5932,19.3099,17.264833333333332,12.118766666666668,11.167174999999999,11.94845,15.484900000000001,13.148466666666666,12.0336,11.482833333333334,13.3762,8.583333333333334,11.7065,5.605966666666667,10.956233333333332,22.450266666666668,14.855733333333333,14.524499999999998,13.0737,6.244800000000001,16.01095,9.0922,16.526833333333332,16.0612,12.299466666666667,20.6474,11.968533333333333,16.339850000000002,10.326566666666666,16.519725,11.083833333333333,20.90935,9.786349999999999,14.916575000000002,15.612499999999999,13.221633333333335
4,2021-06-06,07:00:00,29.701833333333337,25.4289,22.8591,31.246100000000002,22.24255,32.7862,20.1035,36.72763333333334,24.212500000000002,25.114566666666672,28.6684,24.403133333333333,22.5365,17.7984,20.824766666666665,23.37863333333333,21.936966666666667,18.953633333333332,17.811433333333333,19.235133333333334,16.184633333333334,17.730999999999998,14.99765,20.490625,29.632400000000004,18.009349999999998,23.881266666666665,18.807450000000003,8.05665,20.774733333333334,21.1547,26.085950000000004,21.7914,22.0586,35.439075,22.43646666666667,32.1466,20.900766666666666,23.8992,17.881766666666667,29.92866666666667,17.929299999999998,20.483600000000003,20.977099999999997,21.009375
5,2021-06-06,07:15:00,102.89105,92.1391,88.28699999999999,94.42733333333335,93.2664,86.85,88.79197500000001,95.28635,50.0555,57.84946666666667,59.80886666666667,59.79246666666668,54.41875,48.431250000000006,53.24766666666667,53.2219,54.88475,51.327866666666665,46.4625,54.838675,53.791,51.7625,43.5794,0.0,38.84896666666666,29.940633333333334,63.743750000000006,26.9344,18.6875,41.888266666666674,79.82012499999999,85.91590000000001,86.03475,83.2051,89.2656,92.05913333333335,94.54090000000001,86.23204999999999,37.105850000000004,29.945724999999996,95.75883333333333,93.91096666666665,30.59686666666667,29.558600000000002,63.786699999999996
6,2021-06-06,07:30:00,118.96915000000001,120.33283333333334,121.84143333333334,129.41405,129.375,117.49845,126.14295,115.00963333333334,87.39713333333333,81.29923333333333,83.11483333333334,89.90650000000001,76.75819999999999,68.37190000000001,83.57006666666668,74.67736666666666,77.62759999999999,71.92345,75.427925,74.9953,79.96445,80.28333333333332,71.75545,82.93096666666666,45.380966666666666,33.91915,83.44846666666666,33.14255,21.395333333333337,86.95745,113.99453333333332,127.88865000000001,116.24273333333333,111.58279999999999,127.74270000000001,121.06483333333334,128.39663333333334,123.26979999999999,43.104275,0.0,128.18280000000001,122.99065,35.225,34.64556666666666,108.93383333333334
7,2021-06-06,07:45:00,147.75504999999998,147.47786666666667,153.0797,153.82006666666666,153.87086666666667,150.27763333333334,146.86485,145.82420000000002,115.00913333333334,105.46640000000001,112.02459999999999,110.44273333333332,103.1748,85.65,103.35703333333333,102.56953333333333,110.54273333333333,91.1883,100.92654999999999,99.4104,98.84660000000001,107.8594,88.50076666666666,115.0,43.43983333333333,33.654666666666664,109.13126666666666,29.597633333333334,19.448166666666665,109.84765,140.8168,154.8828,145.30233333333334,137.48829999999998,152.82006666666666,155.28905,154.7417,146.9086,100.90990000000001,32.85053333333334,160.87265,154.61015,32.68023333333333,31.232566666666667,145.26926666666668
8,2021-06-06,08:00:00,168.0078,181.86875,171.9469,187.31015,174.15679999999998,183.5065,176.20155,181.6082,145.7014,138.5461,138.73776666666666,140.4422,135.7371,122.37006666666667,135.63019999999997,128.00963333333334,136.988275,128.41093333333333,125.31380000000001,131.72813333333332,125.80986666666666,130.72733333333335,119.7771,136.24355,48.037499999999994,33.042166666666674,137.94686666666666,30.5448,17.73306666666667,140.17396666666664,159.86456666666666,180.60626666666667,172.49816666666666,169.23023333333333,186.9375,174.81356666666667,179.94805,177.08945,165.3535,28.965600000000002,183.92526666666666,179.5848,31.171475,30.837325,172.56510000000003
9,2021-06-06,08:15:00,202.246875,204.5172,198.72943333333333,214.00545,203.97686666666664,216.8836,211.6797,198.5013,184.4344,171.46095000000003,171.07603333333336,173.26456666666664,161.661925,157.17305,163.8,165.284575,166.55155000000002,168.0844,161.10155,156.59663333333333,161.62213333333332,162.66536666666664,156.41795,168.9792,92.6922,30.841933333333333,167.65263333333334,28.848200000000002,17.6328,168.1594,191.01976666666667,205.89036666666667,204.63125,196.7117333333333,210.6505,201.79376666666667,209.055475,203.60546666666664,199.07213333333334,28.525,207.77265,201.84896666666668,29.89495,29.42575,201.91219999999998
