,Data,Hora,OP4.1.1 V (V),OP4.1.2 V (V),OP4.1.3 V (V),OP4.1.4 V (V),OP4.1.5 V (V),OP4.1.6 V (V),OP4.1.7 V (V),OP4.1.8 V (V),OP4.1.9 V (V),OP4.1.10 V (V),OP4.1.11 V (V),OP4.1.12 V (V),OP4.1.13 V (V),OP4.1.14 V (V),OP4.1.15 V (V),OP4.1.16 V (V),OP4.1.17 V (V),OP4.1.18 V (V),OP4.1.19 V (V),OP4.1.20 V (V),OP4.1.21 V (V),OP4.1.22 V (V),OP4.2.1 V (V),OP4.2.2 V (V),OP4.2.3 V (V),OP4.2.4 V (V),OP4.2.5 V (V),OP4.2.6 V (V),OP4.2.7 V (V),OP4.2.8 V (V),OP4.2.9 V (V),OP4.2.10 V (V),OP4.2.11 V (V),OP4.2.12 V (V),OP4.2.13 V (V),OP4.2.14 V (V),OP4.2.15 V (V),OP4.2.16 V (V),OP4.2.17 V (V),OP4.2.18 V (V),OP4.2.19 V (V),OP4.2.20 V (V),OP4.2.21 V (V),OP4.2.22 V (V),OP4.3.1 V (V),OP4.3.2 V (V),OP4.3.3 V (V),OP4.3.4 V (V),OP4.3.5 V (V),OP4.3.6 V (V),OP4.3.7 V (V),OP4.3.8 V (V),OP4.3.9 V (V),OP4.3.10 V (V),OP4.3.11 V (V),OP4.3.12 V (V),OP4.3.13 V (V),OP4.3.14 V (V),OP4.3.15 V (V),OP4.3.16 V (V),OP4.3.17 V (V),OP4.3.18 V (V),OP4.3.19 V (V),OP4.3.20 V (V),OP4.3.21 V (V),OP4.3.22 V (V),OP4.4.1 V (V),OP4.4.2 V (V),OP4.4.3 V (V),OP4.4.4 V (V),OP4.4.5 V (V),OP4.4.6 V (V),OP4.4.7 V (V),OP4.4.8 V (V),OP4.4.9 V (V),OP4.4.10 V (V),OP4.4.11 V (V),OP4.4.12 V (V),OP4.4.13 V (V),OP4.4.14 V (V),OP4.4.15 V (V),OP4.4.16 V (V),OP4.4.17 V (V),OP4.4.18 V (V),OP4.4.19 V (V),OP4.4.20 V (V),OP4.5.1 V (V),OP4.5.2 V (V),OP4.5.3 V (V),OP4.5.4 V (V),OP4.5.5 V (V),OP4.5.6 V (V),OP4.5.7 V (V),OP4.5.8 V (V),OP4.5.9 V (V),OP4.5.10 V (V),OP4.5.11 V (V),OP4.5.13 V (V),OP4.5.14 V (V),OP4.5.15 V (V),OP4.5.16 V (V),OP4.5.17 V (V),OP4.5.18 V (V),OP4.5.19 V (V),OP4.5.20 V (V),OP4.5.21 V (V),OP4.5.22 V (V),OP4.6.1 V (V),OP4.6.2 V (V),OP4.6.3 V (V),OP4.6.4 V (V),OP4.6.5 V (V),OP4.6.6 V (V),OP4.6.7 V (V),OP4.6.8 V (V),OP4.6.9 V (V),OP4.6.10 V (V),OP4.6.11 V (V),OP4.6.12 V (V),OP4.6.14 V (V),OP4.6.15 V (V),OP4.6.16 V (V),OP4.6.17 V (V),OP4.6.18 V (V),OP4.6.19 V (V),OP4.6.20 V (V),OP4.6.21 V (V),OP4.6.22 V (V),OP4.7.1 V (V),OP4.7.2 V (V),OP4.7.3 V (V),OP4.7.4 V (V),OP4.7.5 V (V),OP4.7.6 V (V),OP4.7.9 V (V),OP4.7.10 V (V),OP4.7.11 V (V),OP4.7.12 V (V),OP4.7.13 V (V),OP4.7.14 V (V),OP4.7.15 V (V),OP4.7.16 V (V),OP4.7.17 V (V),OP4.7.18 V (V),OP4.7.19 V (V),OP4.7.20 V (V),OP4.7.21 V (V),OP4.7.22 V (V),OP4.8.1 V (V),OP4.8.3 V (V),OP4.8.4 V (V),OP4.8.5 V (V),OP4.8.6 V (V),OP4.8.7 V (V),OP4.8.8 V (V),OP4.8.9 V (V),OP4.8.11 V (V),OP4.8.12 V (V),OP4.8.13 V (V),OP4.8.14 V (V),OP4.8.15 V (V),OP4.8.17 V (V),OP4.8.18 V (V),OP4.8.20 V (V),OP4.8.21 V (V),OP4.8.22 V (V),OP4.9.1 V (V),OP4.9.2 V (V),OP4.9.3 V (V),OP4.9.4 V (V),OP4.9.5 V (V),OP4.9.6 V (V),OP4.9.9 V (V),OP4.9.10 V (V),OP4.9.11 V (V),OP4.9.12 V (V),OP4.9.13 V (V),OP4.9.14 V (V),OP4.9.15 V (V),OP4.9.16 V (V),OP4.9.18 V (V),OP4.9.21 V (V),OP4.9.22 V (V)
10,2021-05-06,08:30:00,36.3125,37.041666666666664,37.1875,37.1875,37.5,36.625,37.0625,36.625,36.0,35.458333333333336,35.1875,35.5,32.875,35.375,33.5625,38.5,38.375,38.166666666666664,38.541666666666664,38.333333333333336,38.458333333333336,38.958333333333336,25.208333333333332,27.875,32.958333333333336,33.875,35.5,37.25,37.416666666666664,37.958333333333336,40.3125,40.125,40.8125,38.125,39.875,37.0625,37.5,37.3125,37.333333333333336,38.125,37.625,41.3125,38.6875,38.125,40.083333333333336,38.1875,36.875,36.333333333333336,37.8125,38.6875,38.4375,37.833333333333336,35.625,33.291666666666664,38.291666666666664,37.5,35.6875,32.083333333333336,39.5,37.5,37.78125,36.96875,33.5,36.125,38.0,36.375,36.166666666666664,39.4375,40.875,39.25,39.3125,40.125,41.28125,41.0,41.8125,42.5,37.666666666666664,39.25,41.3125,41.0,41.291666666666664,40.791666666666664,40.708333333333336,39.25,42.8125,43.625,34.1875,34.791666666666664,35.0,36.25,35.458333333333336,38.208333333333336,37.1875,37.25,36.708333333333336,37.666666666666664,37.9375,35.8125,38.0625,38.875,37.958333333333336,38.875,33.625,36.78125,38.5,36.125,36.1875,36.0625,35.041666666666664,33.458333333333336,34.5,33.8125,33.958333333333336,35.375,36.416666666666664,37.375,36.875,36.875,35.875,38.791666666666664,36.625,37.25,38.625,40.75,39.71875,38.708333333333336,40.833333333333336,41.833333333333336,36.708333333333336,37.375,35.5625,36.208333333333336,37.791666666666664,37.958333333333336,38.375,37.0,36.416666666666664,37.625,38.25,35.8125,36.0,38.041666666666664,36.25,34.5,38.15625,38.375,37.71875,36.333333333333336,36.916666666666664,38.041666666666664,39.416666666666664,38.5,33.291666666666664,38.875,36.875,34.375,34.875,36.958333333333336,35.0625,35.5,37.8125,37.916666666666664,38.041666666666664,36.833333333333336,37.8125,38.166666666666664,40.208333333333336,40.208333333333336,40.791666666666664,39.916666666666664,37.0,37.75,34.625,34.25,29.5625,28.0,30.666666666666668,34.0,36.875,33.333333333333336,39.25,40.333333333333336,38.833333333333336
11,2021-05-06,08:45:00,36.1875,30.625,35.0,37.125,36.625,37.0,37.666666666666664,36.5,36.5625,36.8125,36.583333333333336,35.3125,35.083333333333336,34.5,36.291666666666664,41.6875,39.916666666666664,41.416666666666664,42.5,41.0,39.8125,41.416666666666664,22.5625,23.083333333333332,32.25,27.708333333333332,26.5,35.666666666666664,36.125,30.041666666666668,37.8125,41.333333333333336,41.25,38.333333333333336,44.333333333333336,45.875,43.041666666666664,44.1875,41.208333333333336,40.8125,43.666666666666664,42.125,40.166666666666664,42.90625,40.708333333333336,39.625,38.0625,36.875,37.875,38.625,39.125,38.25,35.833333333333336,33.5,38.208333333333336,37.208333333333336,36.28125,31.8125,39.3125,38.0,38.0,37.125,33.208333333333336,36.25,36.625,36.958333333333336,32.1875,34.75,35.25,37.0,38.6875,35.375,37.875,38.4375,41.0,43.375,35.6875,43.166666666666664,39.541666666666664,44.65625,47.958333333333336,53.583333333333336,39.25,52.5,42.541666666666664,44.875,33.541666666666664,35.3125,36.0625,37.375,35.208333333333336,38.875,36.75,37.208333333333336,37.5,38.0,38.458333333333336,36.708333333333336,38.9375,39.333333333333336,38.833333333333336,39.0625,33.041666666666664,38.0,39.125,37.0,37.083333333333336,32.958333333333336,33.458333333333336,30.583333333333332,32.3125,30.583333333333332,31.083333333333332,32.833333333333336,33.166666666666664,35.5625,34.375,35.53125,33.5,38.4375,35.625,34.25,39.166666666666664,44.333333333333336,50.5,41.625,42.875,63.875,34.708333333333336,36.0625,34.875,36.4375,38.125,38.125,38.6875,36.78125,36.625,37.875,38.75,36.291666666666664,36.3125,38.25,36.625,34.875,38.75,38.958333333333336,38.541666666666664,37.25,36.5,38.875,39.375,39.0,33.5,39.083333333333336,37.3125,34.625,34.75,37.291666666666664,36.166666666666664,35.791666666666664,37.4375,38.291666666666664,39.25,36.875,37.541666666666664,39.25,43.5625,52.625,46.875,42.916666666666664,47.375,42.375,40.791666666666664,39.958333333333336,24.1875,23.666666666666668,27.625,30.583333333333332,35.0,27.416666666666668,39.041666666666664,47.90625,37.375
12,2021-05-06,09:00:00,33.46875,38.0,37.6875,38.125,37.8125,37.875,37.25,37.375,36.291666666666664,36.5625,36.0,35.625,35.125,35.208333333333336,34.25,38.5,37.625,37.583333333333336,38.416666666666664,38.25,38.875,38.875,26.1875,28.375,33.541666666666664,34.0,35.75,35.0625,34.875,38.791666666666664,40.416666666666664,40.833333333333336,40.5,37.333333333333336,40.25,40.5,38.75,37.875,37.625,38.291666666666664,41.958333333333336,41.041666666666664,39.333333333333336,39.125,40.166666666666664,38.958333333333336,37.3125,37.125,37.3125,38.666666666666664,38.625,38.166666666666664,35.75,31.0,39.0,38.208333333333336,36.5,32.541666666666664,40.625,38.1875,39.041666666666664,37.78125,31.625,34.375,37.6875,37.75,30.4375,39.125,41.4375,38.416666666666664,40.6875,0.0,41.625,41.708333333333336,42.125,42.4375,40.75,41.125,40.666666666666664,41.5,41.333333333333336,40.875,40.75,39.375,42.958333333333336,43.3125,0.0,35.5,35.833333333333336,37.125,34.625,38.916666666666664,37.5625,37.6875,37.416666666666664,38.083333333333336,38.375,36.125,38.6875,39.125,38.541666666666664,39.25,34.5625,37.208333333333336,39.0,36.4375,31.75,36.041666666666664,35.5,33.0,35.625,34.541666666666664,34.958333333333336,36.375,35.666666666666664,37.75,36.4375,36.666666666666664,35.541666666666664,37.6875,37.083333333333336,38.333333333333336,41.208333333333336,41.25,39.0625,39.8125,44.0625,48.75,37.208333333333336,37.458333333333336,35.25,36.875,38.5625,38.5,38.833333333333336,37.208333333333336,36.791666666666664,38.0,38.625,36.34375,36.583333333333336,38.0,36.375,34.625,38.333333333333336,38.375,38.125,36.625,38.3125,39.541666666666664,40.416666666666664,39.708333333333336,33.541666666666664,39.75,37.75,32.708333333333336,35.875,37.875,33.375,36.541666666666664,38.15625,38.375,39.0,33.0,38.291666666666664,38.958333333333336,39.5,39.875,41.708333333333336,39.208333333333336,37.333333333333336,38.8125,34.875,37.5,29.708333333333332,26.625,32.59375,34.375,35.708333333333336,34.333333333333336,40.958333333333336,40.75,40.0
13,2021-05-06,09:15:00,38.25,37.96875,38.083333333333336,38.083333333333336,37.9375,37.1875,37.458333333333336,36.916666666666664,36.6875,36.125,35.75,36.25,35.5,36.0,35.125,37.4375,37.416666666666664,37.25,37.75,37.625,37.75,38.166666666666664,27.916666666666668,30.0,34.75,33.5,35.458333333333336,38.0,33.875,38.75,40.541666666666664,40.625,40.916666666666664,37.041666666666664,39.708333333333336,37.0,37.125,37.5,36.958333333333336,37.208333333333336,37.8125,40.791666666666664,38.958333333333336,38.375,38.708333333333336,38.083333333333336,36.416666666666664,36.166666666666664,37.5,38.8125,38.8125,38.541666666666664,35.9375,31.3125,38.5625,38.375,36.625,33.25,40.1875,38.875,39.125,38.5,31.916666666666668,34.0,38.25,37.833333333333336,37.875,39.583333333333336,41.875,40.8125,40.583333333333336,40.583333333333336,41.791666666666664,41.375,42.375,42.6875,37.791666666666664,39.5,41.166666666666664,40.541666666666664,40.875,40.75,40.583333333333336,38.958333333333336,42.75,43.375,34.25,35.4375,35.0625,36.791666666666664,35.75,38.666666666666664,37.125,37.25,37.125,38.0,38.25,36.15625,38.541666666666664,39.1875,38.125,39.083333333333336,33.916666666666664,36.6875,38.90625,36.8125,36.75,35.708333333333336,35.541666666666664,34.208333333333336,36.25,35.875,35.791666666666664,36.5,37.75,38.25,37.208333333333336,36.375,35.875,38.166666666666664,36.208333333333336,36.708333333333336,38.583333333333336,39.541666666666664,39.125,37.125,40.28125,39.916666666666664,36.9375,37.5625,35.5625,36.75,38.5,38.5,38.583333333333336,36.958333333333336,36.75,38.125,38.75,36.041666666666664,36.0625,38.25,36.541666666666664,34.8125,38.041666666666664,38.5,38.1875,36.6875,38.5,39.5,40.25,39.5,33.75,39.583333333333336,38.083333333333336,32.416666666666664,35.458333333333336,37.625,33.5,36.25,37.5,38.6875,38.875,32.791666666666664,38.3125,38.916666666666664,38.791666666666664,39.333333333333336,40.375,39.375,35.958333333333336,37.375,34.166666666666664,34.625,30.0625,29.333333333333332,32.625,35.125,38.5,35.5,39.375,40.333333333333336,39.166666666666664
14,2021-05-06,09:30:00,38.416666666666664,38.5,38.916666666666664,38.625,38.375,37.1875,37.625,36.9375,36.625,35.916666666666664,35.59375,36.0,34.583333333333336,35.208333333333336,34.333333333333336,37.541666666666664,37.5,37.166666666666664,38.041666666666664,38.125,38.083333333333336,38.708333333333336,31.03125,32.583333333333336,36.75,35.833333333333336,36.875,36.791666666666664,37.083333333333336,37.625,39.75,39.46875,40.25,36.5625,39.1875,38.041666666666664,37.1875,37.083333333333336,36.75,36.541666666666664,37.0625,0.0,37.75,37.625,38.958333333333336,37.833333333333336,36.375,36.5,37.541666666666664,38.791666666666664,38.291666666666664,38.708333333333336,35.541666666666664,31.166666666666668,39.3125,38.375,36.75,32.59375,40.3125,38.5,38.9375,37.666666666666664,33.625,34.291666666666664,38.666666666666664,38.083333333333336,37.916666666666664,39.166666666666664,42.0,40.375,40.6875,40.625,41.9375,41.625,42.333333333333336,42.708333333333336,38.1875,40.3125,41.25,40.666666666666664,41.291666666666664,40.5625,41.0,39.208333333333336,43.083333333333336,44.0,34.708333333333336,35.625,35.0,37.0,35.84375,38.416666666666664,37.25,37.75,37.208333333333336,38.0625,38.1875,35.875,38.708333333333336,39.083333333333336,38.4375,39.0625,33.875,37.0,38.5,36.3125,36.75,35.9375,36.25,34.166666666666664,36.0625,36.0,35.958333333333336,37.291666666666664,37.75,38.25,36.625,36.583333333333336,35.208333333333336,38.458333333333336,35.9375,36.8125,38.291666666666664,39.833333333333336,39.125,37.9375,39.625,40.291666666666664,37.5,37.65625,36.0,36.791666666666664,38.3125,38.5625,38.541666666666664,36.9375,36.5,38.125,38.625,36.0,36.40625,37.875,36.125,34.583333333333336,38.125,38.375,37.75,0.0,37.90625,38.916666666666664,40.25,39.083333333333336,34.375,39.708333333333336,37.875,32.291666666666664,35.666666666666664,38.0,33.5,35.6875,38.1875,38.541666666666664,38.833333333333336,37.291666666666664,0.0,38.416666666666664,39.541666666666664,39.875,40.083333333333336,39.125,37.083333333333336,37.625,34.458333333333336,34.458333333333336,30.0,30.458333333333332,33.625,35.833333333333336,38.666666666666664,35.916666666666664,36.208333333333336,39.875,39.25
15,2021-05-06,09:45:00,43.625,37.25,37.3125,37.875,37.625,37.333333333333336,38.75,34.5,30.5,35.75,35.458333333333336,36.666666666666664,34.5,35.333333333333336,33.375,39.375,38.833333333333336,39.708333333333336,40.4375,37.34375,38.458333333333336,38.5,31.666666666666668,34.4375,36.0625,35.75,35.0,35.416666666666664,38.0,36.25,39.208333333333336,38.333333333333336,40.4375,38.791666666666664,40.5,0.0,38.8125,41.5625,36.75,36.75,39.1875,39.75,37.1875,38.458333333333336,37.375,37.25,34.708333333333336,34.875,37.083333333333336,38.458333333333336,37.3125,38.0,32.5,32.5,44.0,40.25,37.0,36.1875,40.5,36.4375,38.125,36.625,33.333333333333336,37.666666666666664,38.208333333333336,38.041666666666664,37.5625,37.75,42.791666666666664,41.0625,39.6875,42.125,42.541666666666664,42.375,42.875,44.1875,37.75,40.208333333333336,41.75,40.333333333333336,41.875,38.0625,40.96875,41.583333333333336,40.0,42.958333333333336,34.541666666666664,34.958333333333336,35.833333333333336,38.125,35.916666666666664,40.0,37.75,37.458333333333336,36.90625,38.125,38.625,35.291666666666664,39.875,37.875,38.916666666666664,40.333333333333336,31.75,36.25,37.75,36.375,36.5,34.875,36.625,32.875,30.4375,35.875,35.791666666666664,36.75,37.833333333333336,37.958333333333336,35.833333333333336,36.6875,34.541666666666664,38.0,36.625,38.625,37.9375,39.583333333333336,38.25,38.375,40.708333333333336,41.541666666666664,36.03125,37.916666666666664,35.75,37.875,38.5,38.833333333333336,38.583333333333336,37.125,37.416666666666664,38.041666666666664,38.6875,36.083333333333336,36.125,38.208333333333336,37.0,32.625,37.75,39.583333333333336,37.625,35.375,37.5,39.166666666666664,40.833333333333336,39.0,35.291666666666664,39.0,38.166666666666664,31.5625,36.083333333333336,37.958333333333336,32.75,36.166666666666664,37.5,37.125,39.375,36.833333333333336,37.791666666666664,37.375,39.333333333333336,39.125,39.958333333333336,41.708333333333336,29.625,39.3125,33.375,33.583333333333336,26.125,27.541666666666668,27.25,33.75,37.833333333333336,35.166666666666664,38.75,40.28125,38.791666666666664
16,2021-05-06,10:00:00,36.166666666666664,37.0625,37.25,37.416666666666664,37.625,37.041666666666664,37.625,36.916666666666664,36.375,36.125,35.5625,36.083333333333336,35.0,35.5,35.25,39.0625,38.916666666666664,38.583333333333336,39.4375,39.291666666666664,39.291666666666664,38.875,22.25,30.0625,31.333333333333332,30.916666666666668,36.541666666666664,35.583333333333336,38.791666666666664,37.25,38.9375,39.625,40.875,40.208333333333336,40.291666666666664,38.375,38.583333333333336,39.083333333333336,39.958333333333336,38.375,40.75,40.958333333333336,39.833333333333336,39.3125,38.916666666666664,38.875,37.458333333333336,37.5,36.6875,39.25,38.25,38.5,36.375,35.3125,38.375,37.75,36.916666666666664,35.25,36.916666666666664,37.75,37.875,38.4375,34.833333333333336,36.458333333333336,37.708333333333336,37.791666666666664,35.5625,37.916666666666664,40.541666666666664,40.666666666666664,39.8125,40.916666666666664,41.6875,40.75,41.375,41.8125,39.291666666666664,40.125,42.416666666666664,41.083333333333336,42.791666666666664,41.90625,41.25,40.291666666666664,42.958333333333336,43.125,36.125,37.916666666666664,36.5,37.041666666666664,36.833333333333336,37.875,37.75,38.0,38.1875,38.25,38.125,36.375,37.666666666666664,38.03125,39.708333333333336,37.833333333333336,35.5,37.458333333333336,38.75,36.416666666666664,38.583333333333336,29.708333333333332,33.5,31.708333333333332,30.25,28.875,31.666666666666668,35.0625,35.208333333333336,31.125,31.25,39.875,41.583333333333336,39.0,38.25,43.125,42.166666666666664,43.0,40.125,42.375,49.125,43.666666666666664,36.625,37.208333333333336,36.208333333333336,36.541666666666664,37.8125,37.5,39.125,38.416666666666664,36.125,38.375,38.375,37.25,37.25,38.25,36.75,36.3125,37.958333333333336,37.9375,37.6875,36.208333333333336,37.875,0.0,38.708333333333336,38.208333333333336,37.6875,38.333333333333336,37.958333333333336,36.875,37.333333333333336,38.875,37.28125,36.25,37.291666666666664,37.458333333333336,38.25,35.958333333333336,37.625,37.208333333333336,40.375,40.375,40.125,40.458333333333336,39.416666666666664,39.083333333333336,38.125,37.041666666666664,34.625,28.208333333333332,32.0,34.6875,37.291666666666664,33.666666666666664,39.3125,39.708333333333336,38.791666666666664
17,2021-05-06,10:15:00,36.041666666666664,0.0,37.0,37.5625,38.208333333333336,37.625,38.375,40.1875,38.78125,40.0,39.208333333333336,37.75,40.0625,40.6875,37.916666666666664,39.375,38.5625,40.0,40.0625,40.041666666666664,39.291666666666664,41.166666666666664,19.4375,20.4375,22.0625,20.541666666666668,27.3125,26.625,40.875,42.3125,41.875,50.9375,44.041666666666664,44.875,45.75,41.625,39.625,42.25,47.416666666666664,48.21875,41.666666666666664,44.541666666666664,46.75,43.34375,38.75,38.0625,38.375,39.1875,38.708333333333336,41.4375,40.416666666666664,39.625,37.3125,34.75,40.708333333333336,40.958333333333336,40.0,35.583333333333336,37.583333333333336,43.625,39.25,39.59375,36.0,38.5,36.0,39.041666666666664,37.875,39.875,41.1875,42.1875,41.75,41.541666666666664,42.5,40.8125,42.833333333333336,44.90625,41.791666666666664,41.5,42.0,40.4375,43.958333333333336,42.333333333333336,44.708333333333336,43.125,46.291666666666664,42.25,39.625,37.208333333333336,38.0,37.958333333333336,35.416666666666664,40.166666666666664,39.75,39.291666666666664,38.333333333333336,37.625,39.1875,37.125,37.5,39.666666666666664,39.3125,38.625,38.3125,37.0,38.125,36.875,38.333333333333336,19.875,26.666666666666668,22.041666666666668,23.416666666666668,22.4375,24.25,24.333333333333332,27.166666666666668,31.041666666666668,33.6875,47.0625,45.958333333333336,46.25,43.583333333333336,52.0,46.041666666666664,52.125,49.3125,49.916666666666664,53.5625,47.625,37.375,42.0,36.333333333333336,36.5,38.5,38.416666666666664,41.5,39.416666666666664,37.3125,39.125,40.041666666666664,38.0625,36.208333333333336,37.625,36.125,36.291666666666664,38.5,40.333333333333336,37.541666666666664,39.208333333333336,41.25,37.25,40.375,39.625,39.541666666666664,40.125,42.125,38.8125,37.125,42.0625,38.208333333333336,34.041666666666664,37.875,38.0,38.625,33.833333333333336,37.0625,38.25,41.875,39.458333333333336,37.25,40.333333333333336,41.0,33.8125,35.791666666666664,34.125,38.5625,33.75,23.125,41.375,43.75,42.666666666666664,41.041666666666664,41.0,40.25
18,2021-05-06,10:30:00,36.541666666666664,36.75,37.0,36.875,37.791666666666664,36.75,37.083333333333336,37.0,36.458333333333336,36.416666666666664,36.125,36.125,36.25,37.09375,36.041666666666664,38.375,37.375,37.416666666666664,38.041666666666664,37.958333333333336,37.833333333333336,38.5625,23.25,29.416666666666668,32.125,28.0,34.375,36.875,38.458333333333336,36.375,39.21875,39.708333333333336,42.5,40.8125,39.625,43.75,37.333333333333336,40.291666666666664,38.791666666666664,39.916666666666664,39.25,40.916666666666664,40.53125,39.333333333333336,37.75,37.208333333333336,37.0,38.25,35.833333333333336,38.125,38.1875,37.75,36.875,34.375,38.125,37.875,37.5,34.958333333333336,37.458333333333336,37.875,38.0,37.25,34.375,36.1875,37.1875,37.875,37.041666666666664,39.25,41.25,40.666666666666664,40.458333333333336,41.958333333333336,41.458333333333336,40.708333333333336,40.666666666666664,41.375,38.6875,40.5,41.5,40.96875,42.0,42.458333333333336,41.333333333333336,40.166666666666664,42.0625,41.375,35.666666666666664,37.166666666666664,36.0625,37.041666666666664,35.8125,38.375,37.75,37.8125,37.75,37.916666666666664,38.5,36.25,36.6875,37.333333333333336,37.5,37.4375,35.375,37.6875,37.8125,35.875,38.0,31.1875,31.291666666666668,27.0625,27.125,23.9375,29.375,32.75,32.625,34.75,35.958333333333336,40.083333333333336,38.5,40.416666666666664,33.8125,41.53125,50.625,41.75,38.6875,44.208333333333336,40.5,43.375,36.583333333333336,37.791666666666664,37.5625,36.625,37.5625,37.75,38.708333333333336,38.041666666666664,36.65625,38.375,37.916666666666664,37.833333333333336,36.75,37.458333333333336,36.541666666666664,35.6875,37.666666666666664,36.25,36.78125,36.125,38.708333333333336,37.583333333333336,39.0,39.083333333333336,38.125,38.1875,38.4375,36.1875,37.583333333333336,38.3125,37.75,35.25,36.833333333333336,36.9375,37.458333333333336,35.625,37.125,36.5625,37.833333333333336,37.75,37.166666666666664,40.75,37.5,37.458333333333336,36.583333333333336,37.125,31.916666666666668,33.041666666666664,29.291666666666668,38.833333333333336,40.083333333333336,37.666666666666664,40.666666666666664,40.333333333333336,39.291666666666664
19,2021-05-06,10:45:00,38.166666666666664,37.958333333333336,38.3125,38.0625,38.083333333333336,37.375,37.541666666666664,36.958333333333336,36.833333333333336,36.9375,35.916666666666664,36.5625,35.125,35.666666666666664,34.916666666666664,37.958333333333336,37.8125,37.5,38.208333333333336,38.333333333333336,38.25,38.375,31.833333333333332,34.25,37.5,37.8125,38.125,37.166666666666664,38.4375,36.791666666666664,37.8125,38.0625,39.65625,39.25,39.1875,37.375,35.916666666666664,38.25,37.833333333333336,38.416666666666664,37.25,37.333333333333336,39.083333333333336,38.083333333333336,38.416666666666664,37.875,36.666666666666664,36.5,36.25,38.875,38.125,37.958333333333336,36.916666666666664,34.5,38.916666666666664,38.4375,37.5,35.541666666666664,37.458333333333336,38.75,38.71875,38.083333333333336,34.958333333333336,37.125,38.958333333333336,38.0,36.25,38.375,40.791666666666664,40.375,40.541666666666664,41.75,42.0625,40.083333333333336,40.375,41.583333333333336,39.5,40.875,41.958333333333336,41.0625,42.291666666666664,42.833333333333336,41.791666666666664,40.25,42.25,41.75,36.083333333333336,37.5625,36.125,37.125,35.8125,38.291666666666664,38.3125,38.333333333333336,38.0,38.125,38.541666666666664,36.5,36.90625,37.583333333333336,37.5,38.125,35.0,37.0625,38.53125,36.375,38.375,36.59375,35.958333333333336,34.958333333333336,35.15625,37.0,36.833333333333336,36.3125,37.1875,37.416666666666664,36.5,37.5,36.916666666666664,37.875,36.208333333333336,38.458333333333336,40.083333333333336,38.666666666666664,37.75,39.25,39.875,40.0,37.375,37.375,37.625,36.833333333333336,37.666666666666664,37.75,38.9375,38.333333333333336,37.125,0.0,37.9375,37.5,37.041666666666664,37.666666666666664,36.541666666666664,36.375,38.0,37.375,37.25,36.291666666666664,37.875,37.083333333333336,38.5,38.25,38.3125,38.125,38.125,36.75,37.875,39.0625,37.583333333333336,35.25,37.125,37.375,37.375,35.625,37.6875,36.53125,38.708333333333336,38.166666666666664,38.875,39.333333333333336,38.333333333333336,37.125,36.708333333333336,36.375,32.6875,0.0,33.125,36.833333333333336,38.0,35.125,40.25,39.625,38.5
20,2021-05-06,11:00:00,38.75,38.416666666666664,38.4375,38.28125,37.9375,37.25,37.375,36.625,36.25,35.9375,35.583333333333336,35.75,34.416666666666664,34.916666666666664,34.0625,37.375,37.375,37.541666666666664,0.0,37.75,38.041666666666664,38.5,31.625,35.083333333333336,37.3125,37.041666666666664,38.1875,36.541666666666664,37.625,36.0625,37.5,37.0,39.333333333333336,39.125,38.916666666666664,36.666666666666664,35.208333333333336,38.0625,37.291666666666664,37.5,36.5,36.9375,39.125,37.25,38.6875,37.791666666666664,36.5,36.25,36.416666666666664,38.291666666666664,37.3125,37.75,36.25,34.25,38.416666666666664,37.875,37.0625,34.916666666666664,36.625,37.958333333333336,38.1875,37.416666666666664,33.8125,36.90625,38.0,37.625,36.041666666666664,37.708333333333336,40.625,40.25,40.208333333333336,41.5,42.125,40.0,40.166666666666664,41.375,39.75,40.666666666666664,41.8125,40.541666666666664,41.6875,43.3125,41.833333333333336,39.916666666666664,41.875,42.25,35.666666666666664,37.25,35.708333333333336,36.75,35.583333333333336,38.041666666666664,37.625,37.791666666666664,37.791666666666664,38.0,37.875,36.083333333333336,36.625,37.291666666666664,37.291666666666664,37.5625,34.75,36.75,38.1875,35.791666666666664,38.1875,35.833333333333336,35.4375,34.458333333333336,36.0,36.416666666666664,36.208333333333336,36.4375,36.333333333333336,37.0,36.208333333333336,36.916666666666664,36.625,37.59375,34.75,37.958333333333336,38.625,38.875,37.291666666666664,38.958333333333336,38.875,39.041666666666664,37.3125,37.4375,37.416666666666664,36.5,37.4375,37.708333333333336,38.666666666666664,38.3125,36.416666666666664,38.09375,37.8125,37.25,36.583333333333336,36.875,35.875,35.5,37.333333333333336,37.1875,36.291666666666664,35.6875,37.5,37.041666666666664,38.583333333333336,38.083333333333336,38.291666666666664,37.75,38.083333333333336,36.333333333333336,37.5625,37.875,37.3125,34.875,36.541666666666664,37.041666666666664,37.3125,35.166666666666664,37.5625,36.083333333333336,37.875,38.333333333333336,38.458333333333336,39.5,38.5,37.583333333333336,35.75,36.0,31.166666666666668,28.875,34.375,36.375,37.708333333333336,34.4375,39.9375,39.125,38.5
