,Data,Hora,P3.1.1 V (V),P3.1.2 V (V),P3.1.3 V (V),P3.1.4 V (V),P3.1.5 V (V),P3.1.6 V (V),P3.1.7 V (V),P3.1.8 V (V),P3.1.9 V (V),P3.1.10 V (V),P3.1.11 V (V),P3.1.12 V (V),P3.1.13 V (V),P3.1.14 V (V),P3.1.15 V (V),P3.1.16 V (V),P3.2.1 V (V),P3.2.2 V (V),P3.2.3 V (V),P3.2.4 V (V),P3.2.5 V (V),P3.2.6 V (V),P3.2.7 V (V),P3.2.8 V (V),P3.2.9 V (V),P3.2.10 V (V),P3.2.11 V (V),P3.2.12 V (V),P3.2.13 V (V),P3.2.14 V (V),P3.2.15 V (V),P3.2.16 V (V),P3.3.1 V (V),P3.3.2 V (V),P3.3.3 V (V),P3.3.4 V (V),P3.3.5 V (V),P3.3.6 V (V),P3.3.7 V (V),P3.3.8 V (V),P3.3.9 V (V),P3.3.10 V (V),P3.3.11 V (V),P3.3.12 V (V),P3.3.13 V (V),P3.3.14 V (V),P3.3.15 V (V),P3.3.16 V (V),P3.4.1 V (V),P3.4.2 V (V),P3.4.3 V (V),P3.4.4 V (V),P3.4.5 V (V),P3.4.6 V (V),P3.4.7 V (V),P3.4.8 V (V),P3.4.9 V (V),P3.4.10 V (V),P3.4.11 V (V),P3.4.12 V (V),P3.4.13 V (V),P3.4.14 V (V),P3.4.15 V (V),P3.4.16 V (V),P3.5.1 V (V),P3.5.2 V (V),P3.5.3 V (V),P3.5.4 V (V),P3.5.6 V (V),P3.5.7 V (V),P3.5.8 V (V),P3.5.9 V (V),P3.5.11 V (V),P3.5.12 V (V),P3.5.13 V (V),P3.5.14 V (V),P3.5.15 V (V),P3.5.16 V (V),P3.6.1 V (V),P3.6.3 V (V),P3.6.4 V (V),P3.6.5 V (V),P3.6.6 V (V),P3.6.7 V (V),P3.6.8 V (V),P3.6.9 V (V),P3.6.10 V (V),P3.6.11 V (V),P3.6.12 V (V),P3.6.13 V (V),P3.6.14 V (V),P3.6.15 V (V),P3.7.1 V (V),P3.7.2 V (V),P3.7.3 V (V),P3.7.4 V (V),P3.7.5 V (V),P3.7.6 V (V),P3.7.7 V (V),P3.7.8 V (V),P3.7.9 V (V),P3.7.10 V (V),P3.7.11 V (V),P3.7.12 V (V),P3.7.13 V (V),P3.7.14 V (V),P3.7.15 V (V),P3.7.16 V (V),P3.8.1 V (V),P3.8.2 V (V),P3.8.3 V (V),P3.8.4 V (V),P3.8.5 V (V),P3.8.6 V (V),P3.8.7 V (V),P3.8.8 V (V),P3.8.9 V (V),P3.8.10 V (V),P3.8.11 V (V),P3.8.12 V (V),P3.8.13 V (V),P3.8.14 V (V),P3.8.15 V (V),P3.8.16 V (V)
0,2021-03-13,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-03-13,06:15:00,69.5,70.8125,68.0,71.53125,72.0,69.53125,74.5,71.09375,68.03125,69.29166666666667,68.29166666666667,68.75,68.4375,70.75,68.33333333333333,67.20833333333333,70.41666666666667,72.4375,70.58333333333333,71.95833333333333,71.75,70.5625,70.875,71.375,69.75,69.45833333333333,70.5,68.83333333333333,68.70833333333333,69.5625,66.79166666666667,67.8125,69.70833333333333,71.66666666666667,70.29166666666667,70.54166666666667,70.5625,67.33333333333333,57.708333333333336,69.25,70.625,69.28125,66.29166666666667,70.70833333333333,70.20833333333333,66.375,67.3125,66.125,70.95833333333333,70.46875,71.9375,70.34375,74.375,68.66666666666667,68.45833333333333,68.0,75.125,72.6875,72.25,71.29166666666667,71.75,71.625,70.70833333333333,69.375,70.0,70.5,70.0,70.625,69.79166666666667,71.20833333333333,72.8125,72.25,68.125,69.25,70.125,70.375,69.375,71.1875,69.6875,69.4375,69.125,69.41666666666667,69.375,69.75,71.08333333333333,72.375,71.6875,68.29166666666667,69.08333333333333,70.71875,70.03125,71.8125,70.83333333333333,70.66666666666667,69.8125,68.58333333333333,69.375,69.83333333333333,73.0,73.16666666666667,68.5625,67.875,70.125,71.3125,69.75,70.29166666666667,70.95833333333333,58.458333333333336,66.375,64.875,65.625,63.541666666666664,66.20833333333333,65.5625,66.5625,67.29166666666667,65.95833333333333,66.25,65.9375,64.5,66.95833333333333,67.5,65.04166666666667,66.58333333333333
2,2021-03-13,06:30:00,72.70833333333333,69.25,70.9375,72.125,71.45833333333333,75.33333333333333,75.4375,72.75,69.375,69.66666666666667,70.0,68.66666666666667,68.04166666666667,68.91666666666667,69.70833333333333,69.09375,74.9375,72.66666666666667,71.45833333333333,71.9375,71.5,72.4375,72.125,71.0,69.20833333333333,71.5625,69.65625,68.20833333333333,70.1875,68.70833333333333,70.125,69.08333333333333,74.46875,74.3125,69.59375,70.58333333333333,71.58333333333333,72.6875,58.1875,70.625,69.79166666666667,69.3125,69.375,70.6875,70.8125,66.875,69.58333333333333,67.91666666666667,72.125,72.125,75.0,70.625,72.3125,72.9375,69.70833333333333,75.5625,72.08333333333333,70.08333333333333,71.40625,70.79166666666667,70.6875,71.75,70.875,69.70833333333333,71.375,71.125,69.625,70.5,70.0,70.54166666666667,70.9375,71.125,70.33333333333333,71.625,68.375,71.0,69.41666666666667,72.375,70.46875,69.45833333333333,70.375,71.3125,69.625,71.875,70.375,70.91666666666667,70.91666666666667,70.03125,69.25,71.04166666666667,70.1875,71.20833333333333,69.70833333333333,72.6875,71.66666666666667,70.375,70.375,71.3125,73.0,71.375,71.9375,73.70833333333333,69.875,70.875,69.3125,72.125,70.0625,58.125,67.5,68.95833333333333,68.79166666666667,67.95833333333333,68.125,67.54166666666667,68.40625,68.5,67.5625,68.53125,68.125,67.41666666666667,68.6875,67.33333333333333,69.0625,67.91666666666667
3,2021-03-13,06:45:00,78.625,74.91666666666667,76.25,73.125,73.75,80.66666666666667,74.25,74.25,71.8125,72.75,72.04166666666667,70.83333333333333,71.04166666666667,71.58333333333333,72.875,71.95833333333333,79.875,79.08333333333333,72.9375,72.375,72.70833333333333,72.625,71.875,72.83333333333333,72.04166666666667,72.41666666666667,72.5,71.375,71.75,71.03125,72.54166666666667,72.09375,79.125,79.25,72.125,72.58333333333333,72.79166666666667,72.375,59.78125,71.91666666666667,72.16666666666667,71.375,72.09375,72.25,72.08333333333333,71.58333333333333,71.0,72.875,73.21875,72.66666666666667,64.95833333333333,72.875,73.20833333333333,78.125,73.375,71.79166666666667,72.83333333333333,72.41666666666667,72.9375,72.04166666666667,71.20833333333333,74.25,71.90625,71.375,73.54166666666667,72.0,70.875,73.29166666666667,71.41666666666667,71.91666666666667,71.75,72.20833333333333,71.75,71.95833333333333,71.9375,72.375,72.375,72.75,71.875,70.875,71.375,72.375,71.41666666666667,72.3125,71.1875,72.1875,71.20833333333333,72.1875,72.375,71.875,71.8125,73.45833333333333,72.70833333333333,72.83333333333333,72.45833333333333,72.25,71.79166666666667,72.25,72.66666666666667,72.29166666666667,78.0,79.125,72.25,72.0625,72.125,72.75,71.70833333333333,59.8125,70.25,71.45833333333333,69.25,69.375,70.65625,70.54166666666667,70.75,68.6875,69.45833333333333,68.8125,70.25,70.875,69.9375,71.04166666666667,70.29166666666667,69.53125
4,2021-03-13,07:00:00,79.625,77.5,80.375,72.41666666666667,72.70833333333333,73.875,73.3125,73.875,71.4375,72.5,71.5,71.4375,71.5,71.95833333333333,72.66666666666667,72.83333333333333,79.08333333333333,78.5,71.75,72.0625,72.16666666666667,71.5625,71.375,72.91666666666667,70.875,71.875,70.75,71.875,71.45833333333333,72.0,73.6875,75.875,77.96875,77.83333333333333,71.70833333333333,72.0625,72.58333333333333,72.375,59.333333333333336,71.5,72.5625,71.4375,72.0625,72.625,72.20833333333333,71.5,73.0,72.66666666666667,72.625,72.125,74.40625,72.16666666666667,72.875,81.25,76.0,72.6875,73.0,71.84375,72.6875,71.66666666666667,71.8125,72.79166666666667,71.6875,71.875,72.8125,71.15625,71.40625,73.33333333333333,70.79166666666667,71.625,71.54166666666667,71.5,71.75,71.83333333333333,70.45833333333333,71.0,71.625,71.66666666666667,71.41666666666667,71.125,71.25,71.95833333333333,70.96875,71.9375,71.3125,71.5,71.375,72.15625,71.5625,72.29166666666667,71.5,72.5,72.46875,72.375,72.0,71.125,70.875,72.41666666666667,71.90625,72.25,77.70833333333333,76.3125,71.6875,71.5625,71.41666666666667,71.79166666666667,71.33333333333333,60.416666666666664,71.0625,70.875,70.83333333333333,70.625,70.3125,71.20833333333333,70.8125,69.75,69.54166666666667,70.16666666666667,71.375,70.66666666666667,70.625,71.66666666666667,70.33333333333333,70.3125
5,2021-03-13,07:15:00,72.4375,78.83333333333333,78.6875,70.875,71.375,72.625,71.15625,72.625,70.08333333333333,72.4375,71.625,72.04166666666667,71.375,70.875,72.75,72.4375,73.375,72.875,0.0,71.25,71.625,71.03125,71.875,71.375,72.04166666666667,71.66666666666667,72.16666666666667,70.54166666666667,71.5,72.4375,71.79166666666667,70.8125,71.0,72.4375,70.6875,71.5,71.8125,71.0,58.6875,70.875,70.5,70.1875,71.375,69.875,70.59375,71.875,72.70833333333333,74.4375,72.875,71.79166666666667,70.375,72.25,72.16666666666667,68.16666666666667,79.04166666666667,71.46875,72.33333333333333,72.0,72.625,70.5,70.54166666666667,71.58333333333333,71.79166666666667,70.20833333333333,71.84375,70.5625,70.16666666666667,72.4375,70.75,70.04166666666667,72.0,71.33333333333333,71.79166666666667,70.90625,71.375,71.20833333333333,71.375,71.29166666666667,71.0,71.25,70.78125,70.91666666666667,70.91666666666667,71.66666666666667,70.8125,70.75,70.25,72.0,71.20833333333333,70.54166666666667,71.5,71.84375,70.9375,71.5,71.40625,71.66666666666667,70.375,71.375,70.625,71.58333333333333,71.91666666666667,70.125,70.625,71.21875,71.375,70.95833333333333,71.625,58.583333333333336,70.875,72.33333333333333,71.625,71.66666666666667,71.45833333333333,70.66666666666667,71.1875,69.5,71.5625,70.46875,70.9375,69.45833333333333,70.15625,69.75,70.91666666666667,71.29166666666667
6,2021-03-13,07:30:00,72.6875,72.8125,69.5,70.375,69.91666666666667,69.625,70.3125,69.70833333333333,68.66666666666667,69.4375,69.79166666666667,69.58333333333333,70.3125,70.4375,70.0625,70.0625,71.875,71.375,70.125,69.33333333333333,69.79166666666667,70.3125,70.0,68.625,69.59375,70.71875,70.41666666666667,70.0,70.09375,69.59375,71.1875,69.41666666666667,71.0625,71.41666666666667,69.625,70.29166666666667,70.84375,69.91666666666667,57.125,70.125,69.5,69.08333333333333,70.5,69.0,70.125,71.0,70.375,70.1875,70.5,70.625,69.83333333333333,70.0,69.58333333333333,69.70833333333333,72.625,70.5,70.5,70.20833333333333,70.65625,70.0,69.58333333333333,71.0,70.625,69.4375,69.5625,71.0,70.625,69.8125,70.5,69.08333333333333,69.5625,69.5625,68.75,70.5,69.0,69.40625,69.5625,69.375,68.5625,70.25,69.3125,68.5625,70.625,69.75,69.04166666666667,70.04166666666667,70.08333333333333,70.125,69.0,69.59375,70.3125,70.125,69.83333333333333,69.25,69.625,69.875,69.125,69.0,70.375,69.91666666666667,71.08333333333333,70.875,69.875,69.625,70.375,69.625,69.25,57.5625,68.70833333333333,69.84375,68.91666666666667,69.45833333333333,69.75,69.875,69.95833333333333,68.83333333333333,69.71875,69.9375,68.875,69.125,70.375,70.16666666666667,69.53125,69.6875
7,2021-03-13,07:45:00,71.79166666666667,75.25,71.375,71.33333333333333,71.3125,71.04166666666667,70.9375,70.625,71.5,72.625,70.875,71.04166666666667,72.03125,71.71875,70.6875,71.625,72.125,71.75,70.83333333333333,71.6875,71.0,71.3125,70.5,71.16666666666667,70.625,71.4375,71.33333333333333,70.5,72.8125,71.6875,71.625,72.16666666666667,70.91666666666667,72.33333333333333,70.375,71.625,71.0,71.9375,59.0,70.875,71.0,71.83333333333333,71.79166666666667,71.03125,72.375,71.1875,71.78125,72.1875,72.0625,71.33333333333333,71.34375,71.0,71.5625,72.66666666666667,81.375,70.66666666666667,70.375,71.20833333333333,71.5625,71.875,70.70833333333333,71.95833333333333,72.0,69.875,71.66666666666667,70.625,71.25,71.9375,71.08333333333333,70.16666666666667,71.0625,70.40625,71.9375,71.34375,70.78125,71.125,70.96875,71.58333333333333,70.96875,71.75,70.04166666666667,71.21875,70.33333333333333,71.1875,70.53125,71.5,71.29166666666667,71.25,71.46875,71.08333333333333,70.9375,71.875,72.125,71.20833333333333,70.66666666666667,71.25,72.0,71.75,71.6875,71.91666666666667,71.91666666666667,70.875,70.8125,71.25,71.41666666666667,71.20833333333333,71.29166666666667,58.6875,71.70833333333333,72.25,70.5,70.91666666666667,71.45833333333333,71.41666666666667,70.625,70.125,70.3125,70.08333333333333,69.625,70.5,71.08333333333333,71.0,70.45833333333333,71.0
8,2021-03-13,08:00:00,70.53125,70.0,69.625,70.3125,69.5,69.83333333333333,69.5,70.0625,69.0,71.5625,71.33333333333333,70.0625,69.83333333333333,71.125,70.70833333333333,70.5,69.95833333333333,69.75,69.375,70.08333333333333,70.25,69.79166666666667,70.08333333333333,70.75,70.0625,70.29166666666667,71.41666666666667,69.75,70.40625,71.16666666666667,72.0,70.625,70.125,69.58333333333333,69.875,70.8125,70.29166666666667,69.25,58.1875,70.29166666666667,70.1875,71.1875,71.33333333333333,71.25,71.5,70.5625,70.4375,71.04166666666667,70.875,70.34375,70.5625,70.4375,71.125,70.5625,71.54166666666667,70.625,70.03125,70.25,71.04166666666667,71.125,70.125,70.41666666666667,70.90625,69.0,69.41666666666667,70.04166666666667,70.375,70.33333333333333,69.79166666666667,69.625,70.25,69.4375,70.1875,69.6875,69.125,70.25,70.54166666666667,70.29166666666667,69.625,70.08333333333333,69.25,70.33333333333333,69.625,69.5,69.70833333333333,70.08333333333333,69.9375,70.09375,69.91666666666667,69.625,70.25,70.375,70.625,70.125,70.1875,70.75,69.96875,70.0,69.875,70.16666666666667,69.83333333333333,69.29166666666667,69.125,69.9375,69.6875,69.66666666666667,69.45833333333333,57.333333333333336,70.08333333333333,71.5,69.875,69.25,70.33333333333333,70.125,70.5625,69.91666666666667,69.33333333333333,69.375,70.08333333333333,68.6875,68.875,70.5,70.75,70.125
9,2021-03-13,08:15:00,69.1875,69.375,69.54166666666667,69.65625,69.6875,69.375,70.0,69.33333333333333,69.5,70.45833333333333,70.25,69.54166666666667,70.375,70.75,69.8125,69.91666666666667,69.29166666666667,68.41666666666667,69.5625,70.0,69.875,69.5625,69.5,69.75,69.75,70.16666666666667,70.4375,69.75,70.75,71.41666666666667,70.0,70.8125,69.33333333333333,68.33333333333333,69.25,70.6875,69.75,68.875,57.208333333333336,69.29166666666667,69.5,69.45833333333333,71.25,70.71875,69.9375,71.5,70.625,70.25,70.25,69.95833333333333,70.1875,70.09375,70.29166666666667,70.625,70.83333333333333,69.8125,70.3125,69.9375,70.8125,70.0625,69.65625,70.6875,70.5,69.08333333333333,69.8125,69.41666666666667,69.25,70.0,69.0,69.41666666666667,69.875,69.4375,69.79166666666667,69.375,69.0,70.04166666666667,70.1875,69.79166666666667,69.9375,69.45833333333333,68.95833333333333,70.0,69.41666666666667,69.875,69.8125,69.75,69.5625,70.66666666666667,70.125,69.5625,70.125,70.45833333333333,71.0,69.1875,69.34375,69.75,70.1875,69.4375,69.70833333333333,70.0,69.0,68.54166666666667,69.3125,70.41666666666667,69.9375,68.8125,69.58333333333333,57.5,69.04166666666667,70.95833333333333,70.16666666666667,70.0,69.5,70.3125,69.83333333333333,69.65625,68.45833333333333,69.16666666666667,69.375,69.0625,69.46875,70.0,70.375,69.4375
