,Data,Hora,P4.1.1 V (V),P4.1.2 V (V),P4.1.3 V (V),P4.1.4 V (V),P4.1.5 V (V),P4.1.6 V (V),P4.1.7 V (V),P4.1.8 V (V),P4.1.9 V (V),P4.1.10 V (V),P4.1.11 V (V),P4.1.12 V (V),P4.1.13 V (V),P4.1.14 V (V),P4.1.15 V (V),P4.1.16 V (V),P4.1.17 V (V),P4.1.18 V (V),P4.1.19 V (V),P4.1.20 V (V),P4.1.21 V (V),P4.1.22 V (V),P4.2.1 V (V),P4.2.2 V (V),P4.2.3 V (V),P4.2.4 V (V),P4.2.5 V (V),P4.2.6 V (V),P4.2.7 V (V),P4.2.8 V (V),P4.2.9 V (V),P4.2.11 V (V),P4.2.12 V (V),P4.2.13 V (V),P4.2.14 V (V),P4.2.15 V (V),P4.2.16 V (V),P4.2.17 V (V),P4.2.18 V (V),P4.2.19 V (V),P4.2.20 V (V),P4.2.21 V (V),P4.2.22 V (V),P4.3.1 V (V),P4.3.2 V (V),P4.3.3 V (V),P4.3.4 V (V),P4.3.5 V (V),P4.3.6 V (V),P4.3.7 V (V),P4.3.8 V (V),P4.3.9 V (V),P4.3.10 V (V),P4.3.11 V (V),P4.3.12 V (V),P4.3.13 V (V),P4.3.14 V (V),P4.3.15 V (V),P4.3.16 V (V),P4.3.17 V (V),P4.3.18 V (V),P4.3.19 V (V),P4.3.20 V (V),P4.3.21 V (V),P4.3.22 V (V),P4.4.1 V (V),P4.4.2 V (V),P4.4.3 V (V),P4.4.4 V (V),P4.4.5 V (V),P4.4.6 V (V),P4.4.7 V (V),P4.4.8 V (V),P4.4.9 V (V),P4.4.10 V (V),P4.4.11 V (V),P4.4.12 V (V),P4.4.13 V (V),P4.4.14 V (V),P4.4.15 V (V),P4.4.16 V (V),P4.4.17 V (V),P4.4.18 V (V),P4.4.19 V (V),P4.4.20 V (V),P4.5.1 V (V),P4.5.2 V (V),P4.5.3 V (V),P4.5.4 V (V),P4.5.5 V (V),P4.5.6 V (V),P4.5.7 V (V),P4.5.8 V (V),P4.5.9 V (V),P4.5.10 V (V),P4.5.11 V (V),P4.5.12 V (V),P4.5.13 V (V),P4.5.14 V (V),P4.5.15 V (V),P4.5.16 V (V),P4.5.17 V (V),P4.5.18 V (V),P4.5.19 V (V),P4.5.20 V (V),P4.5.21 V (V),P4.6.1 V (V),P4.6.2 V (V),P4.6.3 V (V),P4.6.4 V (V),P4.6.5 V (V),P4.6.6 V (V),P4.6.7 V (V),P4.6.8 V (V),P4.6.9 V (V),P4.6.10 V (V),P4.6.11 V (V),P4.6.12 V (V),P4.6.13 V (V),P4.6.14 V (V),P4.6.15 V (V),P4.6.16 V (V),P4.6.17 V (V),P4.6.18 V (V),P4.6.19 V (V),P4.6.20 V (V),P4.6.21 V (V),P4.6.22 V (V),P4.7.1 V (V),P4.7.2 V (V),P4.7.3 V (V),P4.7.4 V (V),P4.7.5 V (V),P4.7.6 V (V),P4.7.7 V (V),P4.7.8 V (V),P4.7.9 V (V),P4.7.10 V (V),P4.7.11 V (V),P4.7.12 V (V),P4.7.13 V (V),P4.7.14 V (V),P4.7.15 V (V),P4.7.16 V (V),P4.7.17 V (V),P4.7.18 V (V),P4.7.19 V (V),P4.7.20 V (V),P4.7.21 V (V),P4.7.22 V (V),P4.8.1 V (V),P4.8.2 V (V),P4.8.3 V (V),P4.8.4 V (V),P4.8.5 V (V),P4.8.6 V (V),P4.8.7 V (V),P4.8.8 V (V),P4.8.9 V (V),P4.8.10 V (V),P4.8.11 V (V),P4.8.12 V (V),P4.8.13 V (V),P4.8.14 V (V),P4.8.15 V (V),P4.8.16 V (V),P4.8.17 V (V),P4.8.18 V (V),P4.8.19 V (V),P4.8.20 V (V),P4.8.21 V (V),P4.8.22 V (V),P4.9.1 V (V),P4.9.2 V (V),P4.9.3 V (V),P4.9.4 V (V),P4.9.5 V (V),P4.9.6 V (V),P4.9.7 V (V),P4.9.8 V (V),P4.9.9 V (V),P4.9.10 V (V),P4.9.11 V (V),P4.9.12 V (V),P4.9.13 V (V),P4.9.14 V (V),P4.9.15 V (V),P4.9.16 V (V),P4.9.17 V (V),P4.9.18 V (V),P4.9.19 V (V),P4.9.20 V (V),P4.9.21 V (V),P4.9.22 V (V)
0,2021-06-15,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-06-15,06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.79166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.875,0.0,0.0,0.0,66.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2021-06-15,06:30:00,61.3125,56.125,61.625,66.25,0.0,64.75,0.0,73.5,69.02083333333333,60.375,59.25,58.5,51.625,60.375,0.0,63.0625,0.0,70.07142857142857,72.0,0.0,45.125,65.1875,73.0,0.0,73.625,57.8125,60.875,53.75,61.75,60.0,52.875,64.5625,69.14772727272727,56.25,71.875,73.125,52.875,59.0,54.125,61.625,67.5,63.25,69.26875,61.875,0.0,71.95833333333333,0.0,58.6875,60.625,65.625,69.875,54.25,50.875,69.84239130434783,70.95,64.125,57.25,72.0,64.875,60.625,64.375,73.5,62.375,71.1875,59.0,70.34722222222223,66.875,0.0,54.5,54.375,61.0,60.875,64.5,62.875,0.0,60.75,69.40833333333333,65.875,60.0625,66.0,58.75,68.375,0.0,59.375,0.0,0.0,0.0,0.0,56.125,60.125,0.0,72.5,69.85714285714286,64.125,0.0,0.0,63.1875,60.5625,72.375,64.625,61.875,68.375,71.625,0.0,33.25,62.25,71.1875,54.75,61.5625,29.0,61.875,62.75,67.875,60.125,58.3125,73.375,0.0,56.375,69.69318181818181,65.875,63.625,64.25,64.875,66.875,62.625,66.8125,71.75,54.375,60.5,60.75,59.5,61.75,54.625,65.0,66.8125,63.25,51.75,64.15,54.75,66.0,65.875,64.5625,64.0,63.875,37.625,70.03947368421052,70.08333333333333,63.5,65.875,65.25,0.0,65.375,64.125,63.0,0.0,63.875,71.875,64.75,56.5,58.75,61.5,72.625,65.8125,62.5625,63.875,67.875,60.125,69.97222222222223,68.125,67.875,70.15625,69.8146551724138,72.625,0.0,64.125,73.375,51.625,59.125,64.8125,69.825,66.0,0.0,46.5,60.0625,72.1875,73.75,60.625,68.4375,55.75,0.0,71.359375,67.95833333333333,62.625,65.1875
3,2021-06-15,06:45:00,64.375,62.875,60.25,63.96875,62.28125,64.58333333333333,61.791666666666664,63.0,52.4375,62.625,64.45833333333333,63.125,61.375,65.0625,40.708333333333336,64.5625,61.291666666666664,64.5,64.09375,64.79166666666667,62.5,58.291666666666664,62.375,64.75,64.5,62.3125,67.3125,64.125,62.375,66.41666666666667,63.75,66.4375,65.5625,63.0625,43.875,66.625,63.5,61.5,65.41666666666667,65.6875,68.6875,63.708333333333336,63.0,64.91666666666667,66.5,63.208333333333336,65.95833333333333,62.916666666666664,64.9375,64.5,65.0625,54.166666666666664,64.04166666666667,64.95833333333333,65.5,64.66666666666667,67.1875,65.83333333333333,66.75,65.125,69.5625,64.875,65.375,64.6875,57.041666666666664,67.5,65.71875,65.79166666666667,56.208333333333336,62.666666666666664,64.29166666666667,67.0,65.90625,67.875,67.66666666666667,0.0,65.3125,65.5,64.625,65.625,65.0625,67.125,66.5,56.5,66.78125,67.33333333333333,61.125,65.33333333333333,64.5,61.0625,67.125,64.04166666666667,65.54166666666667,65.41666666666667,62.625,66.25,65.54166666666667,65.0625,64.20833333333333,66.6875,67.75,66.8125,67.9375,58.458333333333336,58.625,64.125,65.25,60.5,63.625,29.0,67.5,63.3125,67.33333333333333,67.125,57.5,68.0,64.4375,64.3125,64.0,57.125,64.3125,63.0625,67.08333333333333,67.0625,69.875,65.375,63.291666666666664,65.54166666666667,64.91666666666667,66.1875,58.166666666666664,66.625,66.6875,68.0,65.75,54.125,60.125,64.9375,63.875,67.875,67.25,65.625,67.08333333333333,63.75,61.8125,58.625,64.6875,66.79166666666667,67.875,65.41666666666667,67.75,65.375,67.875,65.875,62.9375,65.8125,67.875,66.29166666666667,68.45833333333333,65.71875,64.16666666666667,67.04166666666667,67.0,62.791666666666664,66.4375,69.25,67.6875,66.54166666666667,59.125,70.375,61.25,64.91666666666667,63.4375,65.0625,65.75,64.4375,58.875,67.75,63.0,64.625,63.5,66.5,61.6875,63.5625,67.66666666666667,59.3125,63.458333333333336,60.6875,63.75,61.59375,66.4375,64.59375,65.5,67.25
4,2021-06-15,07:00:00,66.75,66.9375,65.79166666666667,69.0,67.375,68.125,66.46875,64.6875,65.04166666666667,66.3125,65.08333333333333,67.16666666666667,67.1875,67.45833333333333,61.125,69.54166666666667,67.375,68.6875,68.6875,67.0,67.15625,68.20833333333333,68.25,70.54166666666667,70.41666666666667,67.95833333333333,70.59375,65.75,68.9375,69.5,67.625,67.21875,70.0,68.25,66.875,67.83333333333333,67.0625,69.21875,70.25,70.125,71.5,69.58333333333333,69.375,69.25,69.5,67.875,65.8125,68.75,70.41666666666667,70.5,68.83333333333333,70.375,70.66666666666667,70.9375,67.875,68.1875,70.625,70.125,70.125,70.625,71.375,71.41666666666667,70.1875,68.54166666666667,66.0,71.375,70.375,67.125,61.0,64.29166666666667,68.375,67.375,68.0625,71.3125,71.125,69.91666666666667,70.75,71.375,67.5,68.25,67.91666666666667,71.375,67.5,54.0,70.0,71.15625,71.125,69.875,65.8125,64.125,67.125,68.75,71.16666666666667,71.5,71.375,67.4375,69.75,69.9375,67.79166666666667,68.375,70.3125,68.375,71.625,61.625,64.58333333333333,68.53125,70.0,67.29166666666667,70.125,58.791666666666664,71.16666666666667,68.625,70.875,69.66666666666667,67.9375,68.83333333333333,67.16666666666667,66.125,71.5,68.5,67.20833333333333,68.66666666666667,69.875,68.875,71.375,69.54166666666667,67.66666666666667,69.09375,67.5625,66.54166666666667,67.25,70.95833333333333,67.1875,71.5,68.25,68.5,66.65625,69.21875,69.54166666666667,69.75,70.75,70.08333333333333,70.6875,70.1875,72.5,71.375,66.9375,71.0625,70.0,69.4375,70.29166666666667,69.3125,72.0,69.1875,68.75,68.04166666666667,69.375,67.16666666666667,73.125,66.58333333333333,71.9375,68.66666666666667,70.25,66.875,69.8125,71.29166666666667,70.8125,71.04166666666667,69.375,69.95833333333333,65.79166666666667,71.4375,68.66666666666667,69.66666666666667,69.625,69.0,67.46875,68.3125,68.16666666666667,69.125,70.1875,71.125,68.375,69.375,71.0,65.8125,66.08333333333333,69.70833333333333,67.75,66.75,68.6875,68.25,68.625,68.66666666666667
5,2021-06-15,07:15:00,68.8125,69.91666666666667,68.59375,69.5,69.08333333333333,70.625,70.125,68.5,68.95833333333333,68.45833333333333,69.33333333333333,68.83333333333333,70.375,69.79166666666667,69.08333333333333,69.75,69.53125,68.95833333333333,70.1875,69.875,70.0,68.875,71.625,72.41666666666667,71.5625,70.95833333333333,73.0,71.8125,71.75,71.875,72.5,0.0,70.5,70.29166666666667,68.95833333333333,74.625,70.84375,72.0,71.0625,72.16666666666667,72.79166666666667,70.58333333333333,71.3125,70.3125,71.53125,71.375,70.375,69.875,71.5625,72.375,71.09375,73.3125,74.20833333333333,71.40625,70.4375,70.875,71.4375,71.0625,71.5,71.5,72.41666666666667,73.5625,73.3125,70.84375,70.3125,72.83333333333333,70.58333333333333,69.54166666666667,71.04166666666667,71.08333333333333,70.45833333333333,68.5,71.25,72.375,71.5625,73.04166666666667,72.54166666666667,73.5625,71.95833333333333,71.33333333333333,70.75,71.40625,70.1875,70.54166666666667,70.0,73.3125,71.875,72.91666666666667,69.375,73.5,71.5625,71.6875,72.25,73.08333333333333,72.34375,70.03125,69.375,71.25,72.375,70.375,71.1875,70.875,72.79166666666667,70.5,68.29166666666667,72.0,71.79166666666667,72.04166666666667,72.90625,71.0,72.75,71.75,73.4375,72.375,70.16666666666667,72.08333333333333,72.5,72.875,72.79166666666667,70.1875,72.25,68.33333333333333,71.75,71.0,74.25,71.75,68.25,70.5,71.5,68.54166666666667,69.4375,72.70833333333333,70.59375,72.5625,71.41666666666667,72.625,71.0625,71.375,71.4375,73.0625,72.0,71.375,72.40625,71.5,72.875,73.625,69.95833333333333,71.6875,70.70833333333333,71.8125,72.8125,71.29166666666667,73.75,70.625,67.375,71.5,72.15625,72.25,73.91666666666667,71.16666666666667,73.625,71.65625,73.41666666666667,63.5625,72.79166666666667,74.66666666666667,72.75,73.54166666666667,73.5625,72.95833333333333,70.875,72.33333333333333,69.8125,70.58333333333333,70.9375,69.21875,72.125,70.625,70.33333333333333,70.375,72.1875,72.34375,71.25,70.9375,72.41666666666667,67.8125,68.0,70.25,68.5625,66.75,71.125,69.125,69.625,69.125
6,2021-06-15,07:30:00,70.1875,67.8125,68.5,69.33333333333333,68.0,69.33333333333333,69.125,69.4375,68.9375,70.66666666666667,68.75,68.875,69.33333333333333,70.0,68.5625,71.125,70.75,69.875,69.9375,69.6875,69.58333333333333,69.5,72.8125,71.875,71.1875,71.04166666666667,73.20833333333333,71.625,72.1875,72.9375,72.8125,71.4375,71.0,70.25,69.95833333333333,74.5625,71.5,72.91666666666667,71.91666666666667,72.04166666666667,73.08333333333333,71.4375,72.16666666666667,70.5,70.9375,70.04166666666667,70.75,70.1875,71.0,72.375,72.125,73.25,73.66666666666667,71.54166666666667,71.6875,71.0,72.375,70.9375,72.5,73.125,73.29166666666667,73.25,73.29166666666667,0.0,71.20833333333333,72.75,70.66666666666667,70.9375,72.625,70.79166666666667,70.375,70.125,72.66666666666667,72.33333333333333,72.9375,74.29166666666667,72.5,72.875,71.70833333333333,71.96875,71.33333333333333,71.9375,71.45833333333333,71.0,69.1875,72.875,72.6875,72.6875,71.75,74.34375,71.5,72.16666666666667,72.75,71.25,73.625,69.375,69.375,71.54166666666667,73.375,70.45833333333333,71.28125,71.70833333333333,71.375,70.3125,68.0625,71.33333333333333,73.375,72.6875,72.29166666666667,70.70833333333333,73.3125,72.04166666666667,73.1875,71.91666666666667,71.0625,72.54166666666667,73.0625,73.3125,72.58333333333333,70.91666666666667,72.0,71.33333333333333,72.0625,71.75,73.4375,71.625,70.5,71.75,70.625,70.125,69.375,72.53125,70.375,73.125,71.91666666666667,72.625,70.41666666666667,72.3125,72.25,73.25,70.5625,72.25,73.0,72.375,72.54166666666667,74.125,69.625,72.5,71.3125,73.0625,72.70833333333333,71.1875,73.4375,71.0625,70.875,72.04166666666667,73.04166666666667,73.04166666666667,74.375,70.875,73.20833333333333,72.0,74.6875,71.29166666666667,73.95833333333333,74.90625,73.25,73.625,73.8125,73.91666666666667,70.45833333333333,72.04166666666667,68.875,71.625,70.79166666666667,70.0,70.16666666666667,70.46875,71.20833333333333,73.375,72.96875,72.75,71.45833333333333,71.66666666666667,72.375,69.625,69.33333333333333,70.45833333333333,70.0625,70.29166666666667,71.3125,69.04166666666667,69.0,69.125
7,2021-06-15,07:45:00,69.625,69.375,69.25,70.79166666666667,70.9375,69.5625,70.5,70.75,70.125,71.29166666666667,70.5,70.29166666666667,70.25,71.3125,70.41666666666667,71.5625,70.25,71.70833333333333,70.5,70.375,70.0,68.8125,72.75,73.83333333333333,71.91666666666667,72.375,72.91666666666667,73.125,72.5,73.95833333333333,73.5625,72.0,71.5,71.58333333333333,69.83333333333333,75.41666666666667,73.4375,74.09375,73.04166666666667,75.0,74.79166666666667,72.0,73.4375,71.33333333333333,72.1875,73.875,72.70833333333333,72.25,73.5,73.91666666666667,73.375,74.20833333333333,75.9375,73.9375,73.375,74.75,74.875,73.1875,73.20833333333333,73.25,74.5625,75.9375,75.0625,72.33333333333333,72.875,75.25,72.375,71.5625,72.5,73.0,70.6875,71.5625,75.1875,74.0625,73.70833333333333,74.83333333333333,74.66666666666667,74.78125,74.08333333333333,73.875,72.25,73.66666666666667,72.5625,73.125,72.33333333333333,74.75,74.0625,74.08333333333333,74.41666666666667,75.5,73.58333333333333,72.75,74.33333333333333,74.66666666666667,75.0625,71.25,70.70833333333333,72.84375,75.33333333333333,72.0,72.375,72.04166666666667,74.375,72.125,71.45833333333333,72.625,73.125,73.625,74.5625,73.375,74.4375,73.6875,74.875,73.70833333333333,72.25,72.375,73.70833333333333,74.125,74.25,72.70833333333333,74.375,72.0625,72.6875,72.79166666666667,75.375,72.6875,70.8125,72.5,71.95833333333333,71.6875,70.8125,74.375,72.6875,74.375,73.0,74.75,71.5625,74.375,73.83333333333333,73.8125,72.0625,73.5625,73.375,73.25,75.03125,74.0,72.1875,73.125,72.5,72.29166666666667,73.04166666666667,72.8125,74.875,72.33333333333333,71.125,72.1875,74.8125,73.75,75.125,72.70833333333333,74.875,73.875,74.8125,76.625,75.4375,76.0,73.70833333333333,73.90625,74.58333333333333,75.375,72.66666666666667,73.66666666666667,71.0,72.875,72.625,70.25,73.6875,73.25,72.16666666666667,74.0,73.25,74.04166666666667,73.5,73.41666666666667,74.0625,71.33333333333333,71.25,71.9375,71.5625,71.0,72.58333333333333,70.75,71.5625,71.40625
8,2021-06-15,08:00:00,70.0625,70.125,69.91666666666667,70.8125,0.0,70.25,68.04166666666667,69.875,69.125,69.875,69.78125,70.33333333333333,70.34375,70.625,69.375,69.96875,0.0,70.25,70.625,69.29166666666667,69.5625,69.0,73.3125,74.0625,72.4375,71.33333333333333,73.125,72.66666666666667,72.08333333333333,73.66666666666667,73.8125,71.04166666666667,71.09375,71.29166666666667,68.9375,75.5,72.79166666666667,73.25,72.70833333333333,73.54166666666667,73.125,71.25,73.125,71.54166666666667,72.375,73.41666666666667,72.75,71.29166666666667,72.5,72.9375,73.375,73.5,75.0,72.78125,72.84375,73.70833333333333,74.625,72.9375,73.375,73.875,73.54166666666667,75.9375,74.25,70.375,72.04166666666667,74.45833333333333,72.3125,71.20833333333333,72.95833333333333,72.8125,70.8125,70.16666666666667,74.0,72.375,73.125,74.9375,73.70833333333333,74.0,74.04166666666667,72.65625,72.33333333333333,73.125,73.875,73.0,71.95833333333333,74.54166666666667,74.16666666666667,73.875,73.25,75.16666666666667,72.25,72.875,73.5625,74.25,74.25,71.75,70.1875,73.3125,73.84375,72.9375,71.83333333333333,72.125,73.41666666666667,70.5,71.95833333333333,71.83333333333333,73.875,73.66666666666667,73.84375,73.4375,74.25,73.79166666666667,74.125,73.41666666666667,72.33333333333333,72.54166666666667,73.46875,73.8125,73.875,72.25,74.25,71.75,72.8125,72.5625,74.79166666666667,72.8125,70.75,72.45833333333333,72.83333333333333,71.125,70.625,73.875,71.625,73.83333333333333,72.29166666666667,74.1875,72.0,72.75,72.70833333333333,74.20833333333333,72.25,72.91666666666667,73.625,72.95833333333333,74.375,74.25,71.25,72.8125,71.75,72.625,72.5625,72.375,74.5,71.90625,70.34375,72.375,73.65625,72.79166666666667,74.75,72.20833333333333,73.5,72.53125,74.5625,75.91666666666667,74.66666666666667,75.375,73.91666666666667,73.625,74.75,74.75,71.5625,73.04166666666667,71.375,71.70833333333333,71.5,70.625,72.95833333333333,72.33333333333333,72.04166666666667,74.79166666666667,73.1875,73.91666666666667,73.125,73.83333333333333,74.78125,70.75,70.66666666666667,71.5,69.70833333333333,70.46875,72.125,71.5,71.04166666666667,71.125
9,2021-06-15,08:15:00,70.3125,70.20833333333333,69.25,71.58333333333333,70.33333333333333,69.83333333333333,70.95833333333333,68.0,69.6875,70.08333333333333,69.6875,69.79166666666667,69.5,71.0625,70.5625,69.25,69.95833333333333,69.29166666666667,70.08333333333333,69.625,70.125,69.625,73.54166666666667,73.5,72.90625,72.0,73.75,73.04166666666667,72.5,73.58333333333333,74.625,71.0625,72.25,71.45833333333333,71.8125,75.1875,72.875,73.8125,72.70833333333333,73.75,74.25,72.0,73.20833333333333,71.375,72.58333333333333,73.5,72.25,71.75,71.91666666666667,74.125,73.79166666666667,74.75,74.83333333333333,73.41666666666667,73.625,74.3125,74.75,72.375,72.9375,73.66666666666667,74.75,75.875,74.5,71.79166666666667,73.125,74.25,72.78125,71.5,73.4375,72.875,71.6875,71.33333333333333,74.5,72.83333333333333,73.1875,75.15625,75.0,74.0625,74.75,72.6875,72.5,73.125,75.3125,73.58333333333333,73.0,74.6875,74.08333333333333,74.125,74.375,75.08333333333333,72.79166666666667,72.625,73.70833333333333,74.83333333333333,74.5,71.04166666666667,70.875,73.25,75.125,71.0,72.875,72.125,74.375,72.125,70.9375,72.3125,73.875,74.0,74.25,73.625,75.0625,73.66666666666667,74.29166666666667,73.5625,73.375,73.625,74.33333333333333,74.21875,74.29166666666667,73.125,75.66666666666667,72.95833333333333,72.375,72.8125,74.83333333333333,72.5,71.5,72.29166666666667,72.54166666666667,71.1875,70.70833333333333,73.375,72.04166666666667,73.83333333333333,72.25,74.21875,72.625,73.5,73.33333333333333,73.5,72.4375,72.66666666666667,74.0,72.54166666666667,75.5625,74.41666666666667,71.21875,73.375,72.58333333333333,73.0,73.5625,72.625,74.08333333333333,72.29166666666667,71.4375,72.125,73.875,73.625,75.20833333333333,72.70833333333333,74.0,73.5,74.75,77.04166666666667,74.95833333333333,76.0,73.75,73.375,74.875,75.03125,72.53125,73.5,71.04166666666667,72.125,72.5,71.5625,73.25,72.15625,72.20833333333333,74.375,73.65625,73.625,73.20833333333333,72.875,74.75,70.8125,69.5625,70.83333333333333,71.71875,71.75,72.33333333333333,70.75,71.25,70.53125
