,Data,Hora,P3.1.1 V (V),P3.1.2 V (V),P3.1.3 V (V),P3.1.4 V (V),P3.1.5 V (V),P3.1.6 V (V),P3.1.7 V (V),P3.1.8 V (V),P3.1.9 V (V),P3.1.10 V (V),P3.1.11 V (V),P3.1.12 V (V),P3.1.13 V (V),P3.1.14 V (V),P3.1.15 V (V),P3.1.16 V (V),P3.2.1 V (V),P3.2.2 V (V),P3.2.3 V (V),P3.2.4 V (V),P3.2.5 V (V),P3.2.6 V (V),P3.2.7 V (V),P3.2.8 V (V),P3.2.9 V (V),P3.2.10 V (V),P3.2.11 V (V),P3.2.12 V (V),P3.2.13 V (V),P3.2.14 V (V),P3.2.15 V (V),P3.2.16 V (V),P3.3.1 V (V),P3.3.2 V (V),P3.3.3 V (V),P3.3.4 V (V),P3.3.5 V (V),P3.3.6 V (V),P3.3.7 V (V),P3.3.8 V (V),P3.3.9 V (V),P3.3.10 V (V),P3.3.11 V (V),P3.3.12 V (V),P3.3.13 V (V),P3.3.14 V (V),P3.3.15 V (V),P3.3.16 V (V),P3.4.1 V (V),P3.4.2 V (V),P3.4.3 V (V),P3.4.4 V (V),P3.4.5 V (V),P3.4.6 V (V),P3.4.7 V (V),P3.4.8 V (V),P3.4.9 V (V),P3.4.10 V (V),P3.4.11 V (V),P3.4.12 V (V),P3.4.13 V (V),P3.4.14 V (V),P3.4.15 V (V),P3.4.16 V (V),P3.5.1 V (V),P3.5.2 V (V),P3.5.3 V (V),P3.5.4 V (V),P3.5.5 V (V),P3.5.6 V (V),P3.5.7 V (V),P3.5.8 V (V),P3.5.9 V (V),P3.5.10 V (V),P3.5.11 V (V),P3.5.12 V (V),P3.5.13 V (V),P3.5.14 V (V),P3.5.15 V (V),P3.5.16 V (V),P3.6.1 V (V),P3.6.2 V (V),P3.6.3 V (V),P3.6.4 V (V),P3.6.5 V (V),P3.6.6 V (V),P3.6.7 V (V),P3.6.8 V (V),P3.6.9 V (V),P3.6.10 V (V),P3.6.11 V (V),P3.6.12 V (V),P3.6.13 V (V),P3.6.14 V (V),P3.6.15 V (V),P3.6.16 V (V),P3.7.1 V (V),P3.7.2 V (V),P3.7.3 V (V),P3.7.4 V (V),P3.7.5 V (V),P3.7.6 V (V),P3.7.7 V (V),P3.7.8 V (V),P3.7.9 V (V),P3.7.10 V (V),P3.7.11 V (V),P3.7.12 V (V),P3.7.13 V (V),P3.7.14 V (V),P3.7.15 V (V),P3.7.16 V (V),P3.8.1 V (V),P3.8.2 V (V),P3.8.3 V (V),P3.8.4 V (V),P3.8.5 V (V),P3.8.6 V (V),P3.8.7 V (V),P3.8.8 V (V),P3.8.9 V (V),P3.8.10 V (V),P3.8.11 V (V),P3.8.12 V (V),P3.8.13 V (V),P3.8.14 V (V),P3.8.15 V (V),P3.8.16 V (V)
0,2021-03-20,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-03-20,06:15:00,67.09375,67.45833333333333,64.4375,68.8125,66.25,64.875,69.59375,64.79166666666667,62.96875,66.625,67.6875,61.416666666666664,63.8125,67.0625,62.916666666666664,61.333333333333336,65.40625,67.16666666666667,66.75,66.375,60.75,63.6875,63.125,63.75,62.791666666666664,64.0,65.91666666666667,63.458333333333336,62.583333333333336,61.833333333333336,61.625,62.0625,65.625,65.625,63.666666666666664,65.4375,68.75,66.08333333333333,55.458333333333336,64.41666666666667,61.041666666666664,64.91666666666667,64.79166666666667,63.083333333333336,60.666666666666664,65.875,61.75,59.708333333333336,66.54166666666667,66.41666666666667,67.04166666666667,65.4375,67.83333333333333,64.625,62.96875,63.875,67.0,68.25,68.04166666666667,64.15625,64.5,67.45833333333333,67.08333333333333,62.125,66.3125,65.625,64.91666666666667,68.16666666666667,65.5,60.041666666666664,67.46875,64.04166666666667,64.04166666666667,69.625,64.34375,64.16666666666667,67.625,66.375,67.25,62.75,67.6875,67.0,65.375,60.3125,66.08333333333333,67.1875,65.875,67.25,65.875,65.83333333333333,67.75,63.3125,67.1875,63.666666666666664,67.25,69.5,64.75,67.21875,67.0,62.458333333333336,64.5,61.5,68.20833333333333,65.79166666666667,62.375,64.0,65.375,67.375,66.125,67.6875,65.4375,53.416666666666664,63.5,64.4375,64.125,61.8125,63.3125,65.375,65.625,63.0,64.33333333333333,63.833333333333336,61.5,59.9375,63.833333333333336,65.66666666666667,61.3125,64.70833333333333
2,2021-03-20,06:30:00,68.375,69.0,66.5,68.4375,67.0,68.8125,70.375,66.54166666666667,64.1875,64.625,64.125,63.291666666666664,64.79166666666667,64.8125,66.4375,66.29166666666667,72.1875,72.09375,68.125,66.0,66.875,64.25,66.625,66.83333333333333,67.71875,66.125,65.3125,66.0625,67.25,64.95833333333333,64.20833333333333,69.8125,71.375,67.25,65.875,67.75,66.5,71.25,58.083333333333336,65.5625,64.0,59.75,64.1875,69.125,68.91666666666667,63.958333333333336,65.3125,65.04166666666667,68.25,66.4375,69.96875,68.375,68.8125,69.75,69.25,66.91666666666667,70.16666666666667,66.875,66.0,68.79166666666667,67.20833333333333,69.20833333333333,68.75,68.45833333333333,67.125,67.0,66.95833333333333,68.54166666666667,65.875,66.125,68.375,67.5,69.08333333333333,0.0,67.0625,68.33333333333333,67.6875,65.1875,68.58333333333333,65.3125,67.54166666666667,65.125,65.58333333333333,65.75,68.125,66.875,67.875,66.375,68.0,69.125,67.125,68.125,68.04166666666667,65.6875,65.875,69.83333333333333,67.4375,72.9375,67.91666666666667,63.6875,66.625,68.95833333333333,69.16666666666667,68.91666666666667,66.79166666666667,69.20833333333333,66.875,67.45833333333333,69.0625,70.25,65.04166666666667,53.625,66.20833333333333,67.04166666666667,65.5,65.875,64.5,66.33333333333333,68.5,65.0,64.91666666666667,65.04166666666667,66.1875,61.5,66.79166666666667,68.125,66.08333333333333,65.83333333333333
3,2021-03-20,06:45:00,77.875,75.5,76.4375,73.3125,73.54166666666667,79.625,74.5625,73.8125,71.0,73.16666666666667,72.20833333333333,72.16666666666667,71.91666666666667,72.40625,71.5625,71.41666666666667,78.5,79.125,73.375,73.1875,73.625,73.4375,72.375,73.625,73.3125,71.83333333333333,72.25,72.5625,73.375,72.04166666666667,71.95833333333333,72.20833333333333,78.125,77.8125,72.375,73.0625,73.5,74.58333333333333,60.125,73.08333333333333,72.28125,72.0,70.20833333333333,73.4375,72.9375,72.83333333333333,71.95833333333333,73.34375,74.125,73.25,61.0,73.625,73.375,79.625,74.08333333333333,75.33333333333333,74.0,73.95833333333333,73.21875,72.66666666666667,72.25,73.66666666666667,72.83333333333333,71.0,73.16666666666667,73.16666666666667,71.125,74.3125,72.41666666666667,72.08333333333333,72.5,71.95833333333333,73.66666666666667,72.8125,72.25,72.9375,71.75,72.375,72.08333333333333,73.41666666666667,71.5,72.91666666666667,72.75,71.16666666666667,72.08333333333333,72.71875,73.5,72.33333333333333,72.75,72.5625,73.0,72.1875,72.75,72.54166666666667,72.75,73.625,73.0625,73.0625,73.41666666666667,72.41666666666667,72.75,72.375,73.875,73.625,78.78125,78.0625,72.70833333333333,72.625,71.875,73.1875,71.95833333333333,60.416666666666664,69.33333333333333,72.29166666666667,71.29166666666667,70.375,70.45833333333333,70.25,70.54166666666667,69.75,68.375,70.08333333333333,71.125,71.58333333333333,69.83333333333333,70.625,69.70833333333333,70.70833333333333
4,2021-03-20,07:00:00,80.16666666666667,78.625,79.375,73.1875,73.125,76.9375,74.125,74.125,71.95833333333333,73.70833333333333,72.625,72.125,71.625,72.4375,72.91666666666667,72.375,80.0,79.875,72.83333333333333,72.4375,72.625,72.625,73.0625,73.375,73.33333333333333,72.625,72.0,72.5,73.04166666666667,71.04166666666667,72.29166666666667,73.0,79.6875,80.75,72.625,72.625,73.20833333333333,74.25,60.166666666666664,72.58333333333333,73.4375,71.75,72.0625,73.33333333333333,73.41666666666667,72.8125,71.75,72.375,73.125,72.75,74.40625,72.75,72.75,81.25,76.375,73.29166666666667,73.1875,72.625,72.875,73.0,71.75,73.75,72.91666666666667,71.08333333333333,73.08333333333333,72.0,71.83333333333333,73.0,72.125,72.03125,72.125,72.41666666666667,73.625,72.45833333333333,72.0,71.54166666666667,71.78125,71.875,71.5,72.5625,72.3125,72.125,71.58333333333333,71.5,71.75,71.9375,72.83333333333333,71.5,72.375,71.9375,72.79166666666667,72.04166666666667,71.95833333333333,72.8125,72.875,72.8125,72.70833333333333,72.84375,73.0,72.5,72.04166666666667,72.375,73.29166666666667,72.6875,81.6875,78.79166666666667,72.0,72.75,72.375,72.79166666666667,72.1875,60.21875,70.375,73.20833333333333,72.75,72.3125,71.75,70.875,71.9375,70.375,69.70833333333333,71.08333333333333,70.875,70.66666666666667,70.04166666666667,71.25,72.625,71.0
5,2021-03-20,07:15:00,79.375,81.4375,80.5,72.66666666666667,72.78125,72.6875,73.16666666666667,73.5625,71.25,72.8125,72.3125,72.33333333333333,71.66666666666667,72.70833333333333,74.0625,72.83333333333333,79.45833333333333,78.29166666666667,73.0,73.0,72.875,72.0,72.21875,73.71875,72.20833333333333,72.20833333333333,72.1875,72.125,72.79166666666667,72.3125,75.125,75.375,77.5,77.54166666666667,72.16666666666667,73.5,72.20833333333333,73.6875,59.708333333333336,73.15625,73.125,72.66666666666667,72.45833333333333,73.04166666666667,73.08333333333333,72.5625,74.29166666666667,76.25,73.5,72.5,73.3125,72.54166666666667,73.3125,69.5625,79.875,72.78125,72.58333333333333,71.70833333333333,72.6875,72.75,70.9375,73.16666666666667,73.5,71.20833333333333,72.5,71.25,71.54166666666667,72.5625,72.1875,71.66666666666667,71.66666666666667,72.2,72.875,71.75,72.0,71.79166666666667,71.25,72.33333333333333,72.16666666666667,72.0,71.16666666666667,72.375,71.75,71.91666666666667,72.16666666666667,71.625,72.25,71.3125,72.125,72.16666666666667,72.625,72.25,71.625,72.45833333333333,73.375,72.4375,72.04166666666667,72.625,72.6875,72.04166666666667,72.54166666666667,71.70833333333333,72.125,72.5,78.70833333333333,77.125,71.79166666666667,72.54166666666667,72.5,72.70833333333333,72.1875,59.1875,71.3125,72.25,71.8125,71.41666666666667,70.875,71.5625,71.20833333333333,71.5,70.33333333333333,71.29166666666667,72.0,69.79166666666667,71.04166666666667,72.125,71.5,71.875
6,2021-03-20,07:30:00,74.0,82.16666666666667,73.5,72.65625,71.5,72.04166666666667,71.625,72.08333333333333,71.25,72.375,72.4375,70.625,71.5,72.20833333333333,73.45833333333333,75.83333333333333,73.09375,72.08333333333333,71.29166666666667,72.375,70.5,70.71875,71.04166666666667,72.20833333333333,71.75,72.0,72.75,71.375,69.875,71.9375,73.875,73.125,71.66666666666667,72.4375,71.4375,72.5625,71.8125,72.33333333333333,59.25,71.5,71.54166666666667,71.83333333333333,72.625,72.125,72.6875,73.04166666666667,73.5,75.0625,72.25,71.625,72.04166666666667,71.25,72.0,73.625,81.58333333333333,72.125,71.70833333333333,70.75,72.54166666666667,71.09375,71.3125,72.20833333333333,72.21875,70.58333333333333,72.5,71.29166666666667,70.91666666666667,71.46875,71.41666666666667,70.66666666666667,71.09375,71.5625,70.9375,72.375,70.45833333333333,70.54166666666667,70.0625,70.95833333333333,71.25,70.54166666666667,70.5625,71.0,70.33333333333333,70.25,70.45833333333333,70.875,70.70833333333333,70.6875,71.5625,71.33333333333333,71.04166666666667,70.75,71.66666666666667,71.1875,71.46875,71.0,71.25,71.83333333333333,71.0,71.3125,71.08333333333333,71.08333333333333,70.75,71.20833333333333,71.29166666666667,71.375,70.79166666666667,71.625,71.79166666666667,71.66666666666667,71.91666666666667,59.083333333333336,71.875,72.625,71.9375,71.91666666666667,71.08333333333333,70.95833333333333,71.08333333333333,70.91666666666667,70.33333333333333,71.0,70.45833333333333,70.875,71.125,72.41666666666667,71.83333333333333,71.625
7,2021-03-20,07:45:00,71.45833333333333,75.91666666666667,71.83333333333333,71.125,70.3125,70.8125,70.5,71.375,70.125,71.41666666666667,71.29166666666667,70.41666666666667,70.59375,70.375,71.08333333333333,74.25,71.0625,70.83333333333333,70.125,71.5625,70.33333333333333,70.0625,69.3125,70.5625,71.20833333333333,71.75,70.9375,70.375,70.4375,72.5,71.0,70.79166666666667,70.08333333333333,70.75,69.96875,71.45833333333333,71.04166666666667,70.66666666666667,57.875,71.75,70.5,71.25,71.16666666666667,71.1875,70.78125,72.0625,70.70833333333333,70.04166666666667,70.91666666666667,70.04166666666667,69.90625,70.1875,69.3125,72.04166666666667,81.79166666666667,70.20833333333333,69.875,69.65625,71.125,69.9375,69.83333333333333,70.875,71.1875,68.90625,70.25,69.75,69.375,70.3125,70.04166666666667,68.83333333333333,69.375,70.125,69.33333333333333,69.75,69.375,69.29166666666667,68.41666666666667,70.29166666666667,69.5,69.5,69.58333333333333,69.28125,69.5,70.25,69.70833333333333,69.5,69.25,69.95833333333333,69.9375,69.95833333333333,70.125,69.125,70.04166666666667,70.20833333333333,69.6875,69.83333333333333,70.3125,69.3125,68.33333333333333,70.4375,68.3125,69.1875,69.08333333333333,70.16666666666667,70.1875,69.09375,68.4375,71.0,70.875,70.28125,70.28125,58.0625,71.75,71.45833333333333,71.54166666666667,71.375,71.125,71.33333333333333,71.16666666666667,70.0,69.95833333333333,70.0,70.625,70.625,70.25,71.625,70.66666666666667,72.125
8,2021-03-20,08:00:00,69.625,70.33333333333333,69.5,68.9375,68.5,69.125,68.8125,69.625,68.9375,70.0625,70.75,68.79166666666667,70.0,70.0625,70.1875,69.45833333333333,69.83333333333333,69.0,69.375,70.625,69.04166666666667,68.875,69.0,69.20833333333333,69.5,69.375,69.91666666666667,69.375,69.6875,70.16666666666667,70.8125,69.83333333333333,69.0,69.25,69.4375,69.59375,69.33333333333333,69.0625,56.875,69.33333333333333,69.5,70.41666666666667,70.41666666666667,69.5,69.8125,70.625,71.1875,69.5,69.125,68.16666666666667,67.91666666666667,68.625,69.20833333333333,68.5,69.75,68.625,69.41666666666667,69.125,69.45833333333333,68.79166666666667,67.5,69.33333333333333,69.625,68.375,68.46875,67.41666666666667,67.875,68.6875,67.8125,68.25,67.5,67.75,67.58333333333333,68.5,68.1875,67.625,67.58333333333333,68.70833333333333,69.25,67.9375,67.75,67.91666666666667,67.75,68.09375,68.375,68.03125,67.91666666666667,68.9375,68.33333333333333,67.95833333333333,68.41666666666667,68.375,68.125,68.58333333333333,68.75,68.875,68.83333333333333,68.25,68.5,68.83333333333333,68.4375,68.1875,68.0,68.54166666666667,69.04166666666667,67.6875,68.125,68.625,69.25,68.8125,68.3125,56.65625,69.33333333333333,70.41666666666667,70.6875,70.45833333333333,70.33333333333333,70.0,70.08333333333333,69.33333333333333,68.95833333333333,69.16666666666667,69.5,69.95833333333333,69.625,69.5625,69.5,70.54166666666667
9,2021-03-20,08:15:00,67.625,68.66666666666667,67.41666666666667,68.21875,67.66666666666667,68.33333333333333,67.5,68.25,67.875,68.95833333333333,69.0,68.375,68.625,68.5625,68.6875,68.54166666666667,68.16666666666667,68.45833333333333,68.1875,67.9375,67.5625,67.625,67.875,68.75,68.75,68.54166666666667,68.83333333333333,68.125,68.20833333333333,68.58333333333333,69.3125,68.08333333333333,68.625,68.04166666666667,67.4375,67.8125,68.0,67.16666666666667,55.5,68.41666666666667,68.20833333333333,69.20833333333333,69.125,68.91666666666667,68.375,69.375,69.375,68.625,67.1875,67.5,67.8125,68.125,68.20833333333333,67.79166666666667,68.375,67.95833333333333,68.41666666666667,68.625,68.29166666666667,67.8125,67.75,68.58333333333333,68.5625,67.58333333333333,67.25,67.83333333333333,67.0,67.75,67.08333333333333,67.75,67.75,67.08333333333333,67.1875,68.375,67.20833333333333,66.875,66.4375,67.0625,67.9375,66.91666666666667,66.70833333333333,67.25,67.375,67.6875,67.4375,66.75,67.6875,68.0,67.5,67.625,68.0,67.25,67.625,67.29166666666667,68.125,67.75,68.41666666666667,67.375,67.15625,67.5625,67.28125,67.70833333333333,67.625,67.5,67.79166666666667,67.16666666666667,68.08333333333333,68.83333333333333,68.375,67.20833333333333,68.08333333333333,55.75,69.16666666666667,69.08333333333333,68.625,69.375,69.4375,69.0,68.70833333333333,67.875,67.83333333333333,68.33333333333333,68.41666666666667,68.91666666666667,69.0625,69.04166666666667,67.6875,68.70833333333333
