,Data,Hora,OP3.1.1 V (V),OP3.1.2 V (V),OP3.1.3 V (V),OP3.1.4 V (V),OP3.1.5 V (V),OP3.1.6 V (V),OP3.1.7 V (V),OP3.1.8 V (V),OP3.1.9 V (V),OP3.1.10 V (V),OP3.1.11 V (V),OP3.1.12 V (V),OP3.1.13 V (V),OP3.1.14 V (V),OP3.1.15 V (V),OP3.1.16 V (V),OP3.2.1 V (V),OP3.2.2 V (V),OP3.2.3 V (V),OP3.2.4 V (V),OP3.2.5 V (V),OP3.2.6 V (V),OP3.2.7 V (V),OP3.2.8 V (V),OP3.2.9 V (V),OP3.2.10 V (V),OP3.2.11 V (V),OP3.2.12 V (V),OP3.2.14 V (V),OP3.2.15 V (V),OP3.2.16 V (V),OP3.3.1 V (V),OP3.3.2 V (V),OP3.3.3 V (V),OP3.3.4 V (V),OP3.3.5 V (V),OP3.3.6 V (V),OP3.3.7 V (V),OP3.3.8 V (V),OP3.3.9 V (V),OP3.3.10 V (V),OP3.3.11 V (V),OP3.3.12 V (V),OP3.3.13 V (V),OP3.3.14 V (V),OP3.3.15 V (V),OP3.3.16 V (V),OP3.4.1 V (V),OP3.4.2 V (V),OP3.4.3 V (V),OP3.4.4 V (V),OP3.4.5 V (V),OP3.4.6 V (V),OP3.4.7 V (V),OP3.4.8 V (V),OP3.4.9 V (V),OP3.4.10 V (V),OP3.4.11 V (V),OP3.4.12 V (V),OP3.4.13 V (V),OP3.4.14 V (V),OP3.4.15 V (V),OP3.4.16 V (V),OP3.5.1 V (V),OP3.5.2 V (V),OP3.5.3 V (V),OP3.5.4 V (V),OP3.5.5 V (V),OP3.5.6 V (V),OP3.5.7 V (V),OP3.5.8 V (V),OP3.5.9 V (V),OP3.5.10 V (V),OP3.5.11 V (V),OP3.5.12 V (V),OP3.5.13 V (V),OP3.5.14 V (V),OP3.5.15 V (V),OP3.5.16 V (V),OP3.6.1 V (V),OP3.6.2 V (V),OP3.6.3 V (V),OP3.6.4 V (V),OP3.6.5 V (V),OP3.6.6 V (V),OP3.6.7 V (V),OP3.6.8 V (V),OP3.6.9 V (V),OP3.6.10 V (V),OP3.6.11 V (V),OP3.6.12 V (V),OP3.6.13 V (V),OP3.6.14 V (V),OP3.6.15 V (V),OP3.6.16 V (V),OP3.7.1 V (V),OP3.7.2 V (V),OP3.7.4 V (V),OP3.7.5 V (V),OP3.7.6 V (V),OP3.7.7 V (V),OP3.7.8 V (V),OP3.7.9 V (V),OP3.7.10 V (V),OP3.7.11 V (V),OP3.7.12 V (V),OP3.7.13 V (V),OP3.7.14 V (V),OP3.7.15 V (V),OP3.7.16 V (V),OP3.8.1 V (V),OP3.8.3 V (V),OP3.8.4 V (V),OP3.8.5 V (V),OP3.8.6 V (V),OP3.8.7 V (V),OP3.8.8 V (V),OP3.8.9 V (V),OP3.8.10 V (V),OP3.8.11 V (V),OP3.8.12 V (V),OP3.8.14 V (V),OP3.8.15 V (V),OP3.8.16 V (V)
0,2021-04-24,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-04-24,06:15:00,39.958333333333336,36.625,45.875,50.8125,51.875,21.916666666666668,52.166666666666664,53.375,52.875,51.083333333333336,50.5625,51.5,45.625,45.75,50.25,39.0625,35.625,39.125,48.166666666666664,63.833333333333336,13.625,74.5,21.958333333333332,52.375,48.75,51.3125,49.416666666666664,70.625,45.0,39.375,46.0,38.625,42.625,45.875,52.083333333333336,45.1875,52.25,42.5,52.791666666666664,51.0625,53.125,53.875,48.1875,45.166666666666664,51.708333333333336,41.125,39.0,37.625,55.40625,45.75,5.125,44.6875,44.5,36.625,46.333333333333336,45.0,50.666666666666664,49.5625,48.875,49.6875,52.925,67.9375,77.0,52.375,49.833333333333336,54.0,48.625,47.291666666666664,46.875,40.375,43.4375,56.020833333333336,42.375,44.958333333333336,47.416666666666664,58.875,50.291666666666664,43.03125,59.03125,49.1875,54.8125,54.25,53.541666666666664,34.5,34.325,45.75,43.25,44.625,46.6875,49.583333333333336,47.75,48.75,52.3125,48.041666666666664,26.46875,65.25,74.875,53.875,24.96875,14.9,40.083333333333336,45.708333333333336,36.75,37.75,43.666666666666664,44.6875,16.75,49.25,67.33928571428571,38.910714285714285,32.0625,47.3125,45.875,46.75,59.625,40.625,46.0,40.0625,47.5,46.5625,45.6875,39.017857142857146,46.9375,46.9375
2,2021-04-24,06:30:00,37.625,33.708333333333336,37.625,52.15625,53.75,43.25,51.125,55.708333333333336,54.125,54.1875,54.09375,53.333333333333336,51.125,49.916666666666664,35.583333333333336,34.0,35.25,36.9375,51.1875,51.1875,53.125,54.708333333333336,52.666666666666664,51.25,51.666666666666664,50.125,51.375,50.625,48.125,33.65625,36.5,33.0625,34.375,51.291666666666664,51.625,52.0625,55.75,45.625,51.875,52.75,52.291666666666664,49.833333333333336,52.75,52.166666666666664,47.5,32.375,34.0,50.333333333333336,57.0625,36.375,52.6875,50.416666666666664,36.291666666666664,35.875,36.625,37.4375,37.875,52.458333333333336,52.0,52.9375,55.125,51.625,51.958333333333336,48.416666666666664,50.833333333333336,51.791666666666664,49.75,50.666666666666664,51.0625,39.541666666666664,34.458333333333336,35.375,35.0,49.375,53.541666666666664,50.65625,49.333333333333336,48.9375,51.5,49.916666666666664,50.9375,52.875,48.625,49.5625,50.166666666666664,37.625,36.6875,36.3125,35.6875,51.166666666666664,52.21875,51.125,50.0625,49.4375,50.1875,52.25,51.125,51.96875,52.291666666666664,55.083333333333336,39.958333333333336,36.0,34.208333333333336,35.5,49.541666666666664,49.0,51.083333333333336,50.625,49.291666666666664,40.6875,46.5625,47.375,45.541666666666664,46.083333333333336,48.625,47.375,46.125,46.5625,47.375,46.75,45.708333333333336,46.875,46.125,46.375
3,2021-04-24,06:45:00,26.34375,23.833333333333332,31.0625,58.125,58.5625,36.0,58.625,58.958333333333336,57.125,57.1875,59.0625,57.583333333333336,54.833333333333336,55.083333333333336,28.041666666666668,28.59375,24.416666666666668,24.5625,54.416666666666664,52.625,55.3125,54.9375,56.083333333333336,53.75,54.0,52.875,51.875,55.375,50.041666666666664,29.625,28.5625,24.708333333333332,25.375,54.0625,53.833333333333336,56.25,57.4375,48.333333333333336,54.46875,54.833333333333336,53.625,52.833333333333336,55.041666666666664,53.75,51.875,27.041666666666668,28.25,54.291666666666664,57.291666666666664,34.5625,56.875,57.5625,30.3125,25.208333333333332,30.21875,30.458333333333332,30.416666666666668,56.46875,57.8125,56.9375,55.583333333333336,57.9375,56.916666666666664,52.40625,53.375,53.916666666666664,52.041666666666664,52.6875,52.6875,27.958333333333332,28.25,29.041666666666668,28.666666666666668,51.541666666666664,55.75,54.25,51.833333333333336,51.75,56.0,51.541666666666664,54.5625,54.8125,53.083333333333336,52.166666666666664,53.875,28.875,28.75,29.0625,28.59375,53.375,54.625,54.208333333333336,52.458333333333336,51.958333333333336,52.333333333333336,54.833333333333336,56.09375,55.375,56.833333333333336,59.0,30.583333333333332,31.0625,24.8125,24.333333333333332,51.1875,51.541666666666664,52.8125,52.708333333333336,52.166666666666664,42.5,46.5,48.125,45.083333333333336,44.791666666666664,48.125,47.458333333333336,46.0,46.833333333333336,47.75,46.875,45.583333333333336,47.0,46.5625,46.75
4,2021-04-24,07:00:00,28.541666666666668,25.75,32.21875,54.0,54.75,49.9375,54.6875,54.75,55.458333333333336,54.625,55.791666666666664,54.875,52.583333333333336,53.333333333333336,38.5,37.041666666666664,26.21875,25.8125,52.375,51.25,53.5,52.9375,54.0,52.291666666666664,52.375,51.65625,51.1875,53.28125,49.875,36.708333333333336,37.583333333333336,26.75,27.5,52.375,52.40625,53.5,55.375,45.375,52.541666666666664,53.541666666666664,52.458333333333336,51.96875,53.25,52.791666666666664,51.0,35.3125,37.125,53.0,53.0,53.666666666666664,53.5625,53.8125,32.208333333333336,26.916666666666668,43.25,31.0,33.3125,54.375,54.791666666666664,54.3125,53.4375,53.96875,51.9375,51.3125,52.166666666666664,51.666666666666664,50.291666666666664,51.6875,50.5,29.3125,33.5,34.5,30.4375,50.625,54.041666666666664,51.833333333333336,49.875,51.875,54.125,50.833333333333336,52.9375,52.8125,51.416666666666664,52.0,53.0,34.1875,29.25,33.25,30.25,51.6875,52.75,53.0625,52.375,51.333333333333336,51.916666666666664,54.125,54.25,54.0,54.958333333333336,57.125,33.416666666666664,32.958333333333336,26.75,26.8125,51.416666666666664,51.833333333333336,52.666666666666664,52.291666666666664,51.916666666666664,42.666666666666664,46.708333333333336,48.375,45.916666666666664,45.416666666666664,48.25,47.375,46.041666666666664,46.75,47.25,46.583333333333336,45.708333333333336,46.916666666666664,47.041666666666664,46.916666666666664
5,2021-04-24,07:15:00,40.291666666666664,36.166666666666664,41.75,50.708333333333336,50.833333333333336,50.416666666666664,50.875,50.458333333333336,48.375,49.75,48.4375,50.958333333333336,48.625,50.0,41.541666666666664,42.708333333333336,36.0625,34.75,49.5,48.375,50.208333333333336,50.3125,50.208333333333336,49.833333333333336,50.041666666666664,49.1875,49.5,49.3125,47.8125,41.625,42.875,36.75,37.583333333333336,50.1875,49.8125,50.291666666666664,52.166666666666664,42.5,50.125,51.0625,49.375,48.0,50.958333333333336,50.333333333333336,48.25,42.166666666666664,42.166666666666664,47.34375,48.375,48.625,48.3125,49.333333333333336,41.75,29.3125,46.541666666666664,47.0,46.65625,48.8125,48.75,48.125,48.541666666666664,48.666666666666664,48.375,47.25,47.375,47.958333333333336,47.083333333333336,47.333333333333336,47.5625,45.833333333333336,45.791666666666664,46.125,45.125,46.5,48.8125,47.5,46.916666666666664,47.0,48.5,46.541666666666664,48.125,48.3125,46.875,47.375,47.90625,46.375,45.3125,46.0625,43.875,47.0625,47.75,48.0,47.125,46.916666666666664,47.083333333333336,49.291666666666664,49.916666666666664,49.6875,49.9375,51.916666666666664,46.333333333333336,46.4375,35.6875,37.3125,47.75,47.75,48.916666666666664,48.833333333333336,49.458333333333336,40.041666666666664,46.8125,47.416666666666664,46.5625,46.583333333333336,47.708333333333336,47.5,46.583333333333336,46.458333333333336,47.041666666666664,46.875,46.125,47.041666666666664,47.166666666666664,47.083333333333336
6,2021-04-24,07:30:00,30.666666666666668,35.291666666666664,50.666666666666664,50.8125,50.625,47.75,50.28125,49.3125,51.4375,50.375,50.6875,49.291666666666664,49.458333333333336,50.375,41.3125,39.6875,35.333333333333336,34.416666666666664,51.0,49.4375,48.1875,50.78125,50.125,49.958333333333336,50.4375,47.4375,48.833333333333336,50.875,48.708333333333336,40.78125,39.3125,26.625,36.041666666666664,49.5625,50.3125,50.125,52.333333333333336,44.0,50.375,50.666666666666664,51.6875,50.21875,50.9375,50.71875,48.75,38.833333333333336,42.791666666666664,47.333333333333336,48.375,48.458333333333336,48.125,48.875,46.5,38.5,46.8125,46.875,46.8125,48.0625,48.21875,47.666666666666664,48.333333333333336,49.0,48.125,47.40625,47.6875,47.916666666666664,48.25,47.375,47.21875,45.541666666666664,45.59375,46.75,44.6875,46.208333333333336,48.28125,47.375,46.5,47.416666666666664,48.625,46.5,49.125,47.8125,47.25,47.041666666666664,47.166666666666664,46.25,45.9375,46.375,44.6875,46.9375,47.75,47.708333333333336,47.416666666666664,47.125,47.5,50.125,49.8125,49.375,48.3125,50.166666666666664,49.84375,50.1875,41.125,39.0625,47.791666666666664,48.541666666666664,49.333333333333336,48.875,49.333333333333336,40.875,47.0,47.875,46.916666666666664,47.041666666666664,46.9375,47.625,46.916666666666664,46.5,46.458333333333336,45.958333333333336,46.041666666666664,46.625,46.291666666666664,46.791666666666664
7,2021-04-24,07:45:00,17.1875,20.5,53.5,53.791666666666664,54.6875,54.625,54.4375,53.875,54.083333333333336,54.75,55.708333333333336,54.4375,53.0,53.041666666666664,33.6875,33.90625,17.15625,16.458333333333332,53.0625,53.09375,54.916666666666664,54.875,55.375,53.8125,54.625,53.916666666666664,53.3125,55.333333333333336,52.5,33.0625,34.5,16.6875,17.708333333333332,54.375,54.25,55.583333333333336,55.833333333333336,46.75,54.458333333333336,54.9375,54.25,54.25,54.875,55.25,53.333333333333336,33.5,35.75,46.791666666666664,48.75,48.4375,48.4375,48.9375,48.333333333333336,27.458333333333332,47.083333333333336,47.34375,47.958333333333336,48.15625,48.0,47.541666666666664,48.041666666666664,48.1875,48.291666666666664,46.9375,47.625,47.583333333333336,47.458333333333336,46.916666666666664,47.0625,46.291666666666664,45.416666666666664,47.0,47.208333333333336,46.4375,48.5,47.291666666666664,46.791666666666664,46.75,48.375,46.25,47.5625,47.5,47.0,46.75,47.1875,46.5,46.208333333333336,47.625,46.791666666666664,47.5,47.708333333333336,47.3125,46.875,46.75,47.21875,52.958333333333336,52.53125,52.583333333333336,52.291666666666664,54.375,54.125,53.25,16.958333333333332,17.833333333333332,49.6875,50.375,50.333333333333336,50.5,49.333333333333336,41.125,47.333333333333336,47.541666666666664,46.583333333333336,46.083333333333336,48.25,47.416666666666664,46.291666666666664,46.65625,46.375,46.25,45.958333333333336,46.5,46.708333333333336,47.458333333333336
8,2021-04-24,08:00:00,14.375,13.6875,53.958333333333336,53.958333333333336,55.0625,54.3125,54.09375,55.0625,55.0,55.03125,54.25,55.333333333333336,52.84375,53.4375,33.666666666666664,32.5625,14.875,14.75,53.4375,53.166666666666664,54.84375,53.875,55.1875,54.09375,52.9375,54.416666666666664,53.708333333333336,55.583333333333336,51.9375,32.90625,33.6875,19.75,16.625,53.875,53.375,54.583333333333336,55.375,46.875,54.5,55.083333333333336,55.0625,55.083333333333336,54.9375,52.625,53.3125,32.875,34.75,46.25,47.041666666666664,47.541666666666664,47.291666666666664,47.71875,47.458333333333336,46.9375,46.75,47.3125,45.84375,47.0625,47.4375,46.708333333333336,47.083333333333336,47.1875,46.96875,46.96875,47.208333333333336,48.291666666666664,46.875,47.25,46.625,46.6875,46.5,45.875,46.75,46.916666666666664,48.3125,47.0625,46.6875,46.916666666666664,48.375,46.0,48.625,48.25,47.0,46.8125,47.083333333333336,46.875,46.333333333333336,47.9375,46.90625,46.6875,47.625,47.25,47.125,46.9375,46.5,52.75,52.75,52.666666666666664,52.958333333333336,53.625,53.916666666666664,52.208333333333336,16.0625,22.416666666666668,49.041666666666664,48.625,50.5,49.958333333333336,49.583333333333336,41.583333333333336,47.291666666666664,47.291666666666664,46.583333333333336,46.09375,47.333333333333336,46.84375,46.375,46.5625,46.541666666666664,46.125,45.958333333333336,46.416666666666664,46.75,47.125
9,2021-04-24,08:15:00,22.15625,24.708333333333332,52.3125,53.75,53.833333333333336,53.5625,52.5,53.53125,53.625,53.5625,55.1875,53.875,51.75,52.1875,32.291666666666664,31.416666666666668,26.0,25.5,50.5625,49.75,52.0625,51.625,52.916666666666664,52.625,52.40625,51.6875,52.291666666666664,52.458333333333336,51.333333333333336,36.0,37.541666666666664,34.75,37.3125,51.625,52.0,52.166666666666664,52.833333333333336,44.75,54.125,52.4375,52.4375,52.5,51.5625,52.875,51.8125,36.583333333333336,32.9375,45.9375,47.458333333333336,47.25,47.125,47.6875,47.375,47.166666666666664,47.0,46.90625,47.208333333333336,47.25,47.208333333333336,46.333333333333336,46.875,47.28125,46.625,46.875,47.0,47.3125,46.916666666666664,47.21875,46.90625,46.666666666666664,46.5625,47.25,46.8125,46.75,47.958333333333336,46.875,46.6875,46.916666666666664,48.125,46.5,47.416666666666664,47.291666666666664,46.916666666666664,46.75,46.6875,47.083333333333336,46.583333333333336,47.75,47.375,47.333333333333336,47.25,47.0,47.0625,47.25,47.333333333333336,51.75,51.3125,50.5625,50.166666666666664,51.71875,51.125,51.041666666666664,30.875,36.8125,47.541666666666664,48.666666666666664,48.6875,48.9375,48.041666666666664,39.5,47.458333333333336,47.375,46.8125,46.5,47.041666666666664,47.0625,46.583333333333336,46.416666666666664,46.5625,46.25,46.166666666666664,46.5,46.875,47.25
