,Data,Hora,OP3.1.1 I (A),OP3.1.2 I (A),OP3.1.3 I (A),OP3.1.4 I (A),OP3.1.5 I (A),OP3.1.6 I (A),OP3.1.7 I (A),OP3.1.8 I (A),OP3.1.9 I (A),OP3.1.10 I (A),OP3.1.11 I (A),OP3.1.12 I (A),OP3.1.13 I (A),OP3.1.14 I (A),OP3.1.15 I (A),OP3.1.16 I (A),OP3.2.1 I (A),OP3.2.3 I (A),OP3.2.4 I (A),OP3.2.5 I (A),OP3.2.7 I (A),OP3.2.8 I (A),OP3.2.9 I (A),OP3.2.10 I (A),OP3.2.12 I (A),OP3.2.13 I (A),OP3.2.14 I (A),OP3.2.15 I (A),OP3.2.16 I (A),OP3.3.1 I (A),OP3.3.2 I (A),OP3.3.3 I (A),OP3.3.4 I (A),OP3.3.6 I (A),OP3.3.7 I (A),OP3.3.8 I (A),OP3.3.9 I (A),OP3.3.10 I (A),OP3.3.11 I (A),OP3.3.12 I (A),OP3.3.13 I (A),OP3.3.14 I (A),OP3.3.15 I (A),OP3.3.16 I (A),OP3.4.1 I (A),OP3.4.2 I (A),OP3.4.3 I (A),OP3.4.4 I (A),OP3.4.5 I (A),OP3.4.6 I (A),OP3.4.7 I (A),OP3.4.8 I (A),OP3.4.9 I (A),OP3.4.10 I (A),OP3.4.11 I (A),OP3.4.12 I (A),OP3.4.13 I (A),OP3.4.14 I (A),OP3.4.15 I (A),OP3.4.16 I (A),OP3.5.1 I (A),OP3.5.2 I (A),OP3.5.3 I (A),OP3.5.4 I (A),OP3.5.6 I (A),OP3.5.7 I (A),OP3.5.8 I (A),OP3.5.9 I (A),OP3.5.10 I (A),OP3.5.11 I (A),OP3.5.12 I (A),OP3.5.14 I (A),OP3.5.15 I (A),OP3.6.1 I (A),OP3.6.2 I (A),OP3.6.3 I (A),OP3.6.4 I (A),OP3.6.5 I (A),OP3.6.6 I (A),OP3.6.7 I (A),OP3.6.8 I (A),OP3.6.9 I (A),OP3.6.10 I (A),OP3.6.11 I (A),OP3.6.13 I (A),OP3.6.14 I (A),OP3.6.15 I (A),OP3.6.16 I (A),OP3.7.1 I (A),OP3.7.2 I (A),OP3.7.3 I (A),OP3.7.4 I (A),OP3.7.5 I (A),OP3.7.6 I (A),OP3.7.7 I (A),OP3.7.8 I (A),OP3.7.9 I (A),OP3.7.10 I (A),OP3.7.11 I (A),OP3.7.12 I (A),OP3.7.13 I (A),OP3.7.14 I (A),OP3.7.15 I (A),OP3.7.16 I (A),OP3.8.1 I (A),OP3.8.3 I (A),OP3.8.4 I (A),OP3.8.5 I (A),OP3.8.6 I (A),OP3.8.7 I (A),OP3.8.8 I (A),OP3.8.9 I (A),OP3.8.10 I (A),OP3.8.11 I (A),OP3.8.12 I (A),OP3.8.13 I (A),OP3.8.14 I (A),OP3.8.15 I (A),OP3.8.16 I (A)
0,2021-04-30,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-04-30,06:15:00,0.041666666666666664,0.16876666666666665,0.11253333333333333,0.12190000000000001,0.075,0.15626666666666666,0.0896,0.0604,0.10003333333333332,0.10210000000000001,0.13543333333333332,0.0969,0.11565,0.1812666666666667,0.08333333333333333,0.12190000000000001,0.09793333333333333,0.12815,0.11456666666666666,0.1,0.1563,0.1125,0.09999999999999999,0.15626666666666666,0.07189999999999999,0.07916666666666668,0.09376666666666666,0.075,0.09375,0.12083333333333335,0.08126666666666667,0.06875,0.14065,0.08750000000000001,0.08595,0.13126666666666667,0.1146,0.12086666666666668,0.16043333333333334,0.16043333333333334,0.11666666666666665,0.13956666666666667,0.11043333333333334,0.0625,0.17815,0.17185,0.20000000000000004,0.1104,0.0625,0.15,0.13336666666666666,0.09376666666666666,0.1292,0.09376666666666666,0.16876666666666665,0.1375,0.2020666666666667,0.10833333333333334,0.2354333333333333,0.016666666666666666,0.1375333333333333,0.16565,0.10210000000000001,0.17706666666666668,0.11876666666666667,0.12296666666666667,0.12293333333333334,0.09373333333333334,0.16873333333333332,0.0792,0.12919999999999998,0.09793333333333333,0.1406,0.12293333333333334,0.08750000000000001,0.125,0.0813,0.09373333333333334,0.1844,0.10314999999999999,0.09376666666666666,0.13125,0.15416666666666667,0.07815,0.2,0.0375,0.15416666666666667,0.2063,0.11565,0.125,0.17500000000000002,0.08750000000000001,0.12505,0.1969,0.13126666666666667,0.13126666666666667,0.08336666666666666,0.1125,0.15,0.13753333333333334,0.12706666666666666,0.1391,0.15626666666666666,0.14583333333333334,0.13435,0.11876666666666667,0.07345,0.09166666666666667,0.11043333333333334,0.12296666666666667,0.08750000000000001,0.08543333333333335,0.15836666666666668,0.12293333333333334,0.041666666666666664,0.2,0.1531,0.123475,0.09793333333333333
2,2021-04-30,06:30:00,0.18130000000000002,0.28435,0.2531,0.33959999999999996,0.2708333333333333,0.33440000000000003,0.2687,0.256275,0.2916666666666667,0.3021,0.3166333333333333,0.30005,0.3656,0.3812666666666667,0.29586666666666667,0.25836666666666663,0.24586666666666668,0.359375,0.30626666666666663,0.2604,0.3729,0.3271,0.26255,0.375,0.25627500000000003,0.30315000000000003,0.2958,0.23540000000000003,0.2542,0.2604,0.19796666666666665,0.25416666666666665,0.34793333333333326,0.2854333333333333,0.3021,0.33440000000000003,0.2813,0.28543333333333337,0.3499999999999999,0.34793333333333337,0.33126666666666665,0.30935,0.2781,0.2297,0.3125,0.3520666666666667,0.40206666666666663,0.30206666666666665,0.30419999999999997,0.32083333333333336,0.26456666666666667,0.32083333333333336,0.3458333333333334,0.296875,0.35623333333333335,0.2916666666666667,0.4437,0.3625,0.3937666666666666,0.2750333333333333,0.3354333333333333,0.33749999999999997,0.31253333333333333,0.3792,0.32916666666666666,0.2791666666666667,0.3281,0.26666666666666666,0.3521,0.26043333333333335,0.3437666666666666,0.2833333333333333,0.35625,0.3354333333333333,0.25,0.329675,0.31043333333333334,0.32083333333333336,0.3,0.29064999999999996,0.27706666666666663,0.29064999999999996,0.3094,0.2646,0.3896,0.29059999999999997,0.3604333333333334,0.40625,0.33959999999999996,0.32083333333333336,0.3541666666666667,0.2750333333333333,0.3,0.36666666666666664,0.325,0.325,0.23956666666666668,0.2313,0.30935,0.3416666666666666,0.35005,0.3625,0.32184999999999997,0.3416666666666666,0.3,0.25315,0.2687333333333333,0.2583333333333333,0.29685,0.3146,0.275,0.2604,0.3187333333333333,0.28750000000000003,0.2188,0.2969,0.3146333333333333,0.3,0.2812666666666666
3,2021-04-30,06:45:00,0.1875,0.30416666666666664,0.34793333333333337,0.40833333333333327,0.3646,0.39166666666666666,0.39375,0.35314999999999996,0.3687666666666667,0.36875,0.4354,0.3916666666666666,0.375,0.46460000000000007,0.3125,0.3062666666666667,0.29163333333333336,0.425,0.39999999999999997,0.38755,0.45630000000000004,0.4,0.4,0.42083333333333334,0.33336666666666664,0.42083333333333334,0.3781,0.2781,0.3062666666666667,0.2770666666666667,0.21043333333333333,0.3354,0.4604333333333333,0.3896,0.3625,0.44062499999999993,0.3906,0.39166666666666666,0.4219,0.42710000000000004,0.4187666666666667,0.41663333333333336,0.2979,0.2812,0.4031,0.4344,0.48333333333333334,0.4062666666666666,0.4145666666666667,0.39166666666666666,0.34170000000000006,0.3469,0.4041666666666666,0.35314999999999996,0.4458333333333333,0.375,0.5000333333333333,0.4187666666666667,0.5208666666666667,0.35000000000000003,0.42496666666666666,0.4458666666666667,0.3937333333333333,0.45003333333333334,0.4062333333333334,0.3542,0.36460000000000004,0.3312333333333333,0.4041666666666666,0.3906,0.4625333333333333,0.3875333333333333,0.55,0.41255,0.3729,0.3906,0.3688,0.39999999999999997,0.42293333333333333,0.36875,0.31246666666666667,0.3625,0.3813,0.3875,0.4563,0.3520666666666667,0.45,0.4688,0.4458333333333333,0.4396,0.4812666666666667,0.35836666666666667,0.4062666666666666,0.528125,0.3874666666666666,0.3708666666666667,0.24586666666666668,0.275,0.48124999999999996,0.4166666666666667,0.3594,0.44375,0.42815000000000003,0.4312666666666667,0.375,0.32293333333333335,0.3166666666666667,0.31043333333333334,0.32289999999999996,0.3541666666666667,0.30833333333333335,0.32083333333333336,0.37706666666666666,0.3771,0.28540000000000004,0.3625,0.4041666666666666,0.328125,0.32083333333333336
4,2021-04-30,07:00:00,0.2646,0.3666666666666667,0.41564999999999996,0.5344,0.47293333333333337,0.5063,0.4719,0.4521,0.46460000000000007,0.4417,0.5187999999999999,0.45940000000000003,0.4854333333333334,0.52815,0.40833333333333327,0.40315,0.3333333333333333,0.5344,0.5063,0.40625,0.6104333333333334,0.4937666666666667,0.4656,0.50005,0.42815000000000003,0.4344,0.4687666666666666,0.33956666666666663,0.3791666666666667,0.3687666666666667,0.27505,0.3719,0.5375,0.4520666666666666,0.4844,0.5125500000000001,0.3812,0.4791666666666667,0.5333666666666667,0.4875,0.46565,0.5333333333333333,0.3645666666666667,0.3708666666666667,0.4895666666666667,0.5250333333333334,0.5833666666666667,0.44375,0.4708333333333334,0.5187666666666667,0.45004999999999995,0.4688,0.5594,0.4354333333333333,0.6313,0.4625000000000001,0.6125,0.49583333333333335,0.5938,0.4417,0.4844,0.5354333333333333,0.4813,0.6313,0.5000333333333333,0.47500000000000003,0.47293333333333337,0.45625,0.5291666666666667,0.5458666666666666,0.5354333333333333,0.47185,0.550025,0.5000333333333333,0.4396,0.4896,0.52815,0.48336666666666667,0.5333666666666667,0.5041666666666667,0.4229333333333334,0.47505000000000003,0.48333333333333334,0.43956666666666666,0.5729333333333334,0.45315000000000005,0.5437666666666666,0.5688,0.5542,0.5312333333333333,0.5146333333333333,0.4687666666666666,0.4875,0.6375,0.5458333333333334,0.4875,0.3187333333333333,0.3520666666666667,0.5042,0.4875,0.5125333333333333,0.4937666666666667,0.548425,0.5125333333333333,0.45626666666666665,0.43753333333333333,0.4146,0.3958333333333333,0.425,0.4521,0.39376666666666665,0.43546666666666667,0.5063,0.4344,0.3896,0.45625,0.4749999999999999,0.43333333333333335,0.4187666666666667
5,2021-04-30,07:15:00,0.4031,0.5646333333333333,0.6229333333333333,0.9125,0.7271000000000001,0.6770999999999999,0.6875,0.6625333333333333,0.6938,0.8146,0.71255,0.6708666666666666,0.6646,0.7167,0.65315,0.6270666666666667,0.4688,0.8291666666666667,0.775,0.61565,0.7896000000000001,0.7333666666666666,0.8042000000000001,0.8375333333333334,0.7479333333333334,0.7291666666666666,0.6396000000000001,0.5542000000000001,0.67815,0.525,0.4844,0.6000333333333333,0.95315,0.8312666666666667,0.6542,0.6542,0.7271000000000001,0.74065,0.7625333333333334,0.762525,0.7063,0.8344,0.65,0.5541666666666667,0.775,0.7812666666666667,0.9469000000000001,0.8020999999999999,0.7874666666666666,0.6958333333333333,0.6167,0.7313000000000001,0.69065,0.6833333333333332,0.6812666666666667,0.8354333333333334,1.0093999999999999,0.9031500000000001,0.7750333333333334,0.65,0.6937333333333333,0.71565,0.7708666666666667,0.8271000000000001,0.9708666666666667,0.7375,0.6292,0.7083666666666666,0.7104,0.8020999999999999,0.7271000000000001,0.7063,0.77815,0.6854333333333334,0.6354333333333333,0.7542,0.8271000000000001,0.8187666666666668,0.8292,0.7188,0.5979666666666668,0.6667,0.6896,0.7687666666666667,0.9000333333333334,0.6292000000000001,0.7229333333333333,0.9156500000000001,0.875,0.7166666666666668,0.8062666666666667,0.7791666666666667,0.7646000000000001,0.7687666666666667,0.6625,0.6749999999999999,0.5271,0.5208333333333334,0.7708333333333334,0.9188000000000001,0.7479666666666667,0.6896,0.7728999999999999,0.6875333333333332,0.6896,0.6979333333333333,0.62815,0.6604333333333333,0.6083666666666666,0.6813000000000001,0.6083666666666667,0.63125,0.6667000000000001,0.6333666666666667,0.5667000000000001,0.6729333333333334,0.6458666666666667,0.6125,0.6229333333333333
6,2021-04-30,07:30:00,0.6187666666666667,0.7021333333333333,1.9812333333333332,1.9917,1.5843500000000001,1.721875,1.69065,2.6063,1.8771000000000002,1.6999999999999997,1.5708333333333335,1.4896,1.6094,2.0562500000000004,1.0416999999999998,1.4312666666666667,0.6875333333333334,1.81875,2.0167,1.1916666666666667,2.26255,1.6333666666666666,1.3812333333333333,1.5666666666666664,1.9812666666666665,1.683366666666667,2.1271,0.9500333333333334,1.1875,0.7063,0.5917,1.4291666666666665,1.6041666666666667,2.5125,1.8041999999999998,1.7844,1.9656500000000001,1.9437666666666669,1.7375,1.9791999999999998,2.2938,1.5333666666666668,1.2125,1.2604666666666666,1.525025,1.722966666666667,2.13755,1.84065,1.6458666666666666,1.4750333333333334,0.7395999999999999,1.5708666666666666,1.5333666666666665,1.14685,1.8521,1.89065,1.7604333333333333,2.341666666666667,2.0145999999999997,1.8937666666666668,1.4708666666666665,1.2063,1.5666666666666667,1.9417,1.4479333333333333,1.6771,1.8166666666666667,1.4708666666666668,1.5375,1.4896,1.5875333333333332,2.079166666666667,2.0812999999999997,1.6958666666666666,1.9541666666666666,1.3094000000000001,1.8781,1.85935,1.86255,1.8541666666666667,1.3229,1.4854333333333336,1.8583666666666667,1.4125333333333332,2.4093999999999998,1.6063,1.7354,2.1437999999999997,2.045833333333333,1.7167000000000001,1.6146,1.7146000000000001,1.7593999999999999,1.8500333333333334,2.0604333333333336,1.7422250000000001,0.6750333333333334,0.6604333333333333,2.3125,1.9041666666666668,1.950033333333333,1.6021,2.31875,1.5229666666666668,1.2146000000000001,1.2583333333333333,0.8,1.1125333333333334,1.5396333333333334,1.7906499999999999,1.3062666666666667,1.1854333333333333,1.5562666666666667,1.3917000000000002,1.3750333333333333,1.44065,1.15625,1.2604333333333333,1.3104333333333333
7,2021-04-30,07:45:00,0.5500333333333334,0.60005,2.3562333333333334,2.4354333333333336,2.275,2.2188,1.9542000000000002,2.20625,2.1896,2.2094,2.345833333333333,2.404166666666667,2.1562666666666668,2.3062666666666667,1.4656500000000001,1.2271333333333334,0.6469,2.5438,2.2312666666666665,2.2021,2.529166666666667,2.2271,1.7344,2.1562333333333332,2.4093999999999998,2.470833333333333,2.48435,1.1688,1.4188,0.6583333333333333,0.5458333333333333,2.095833333333333,1.9344000000000001,2.0083333333333333,2.3417,2.5656499999999998,2.3438,2.1166666666666667,2.15315,2.27815,2.210433333333333,2.5458333333333334,1.1208666666666665,1.3625333333333334,2.285433333333333,2.7375333333333334,1.95625,2.2104666666666666,2.3312666666666666,2.4396,1.2645666666666668,2.44375,2.1666666666666665,2.4667,2.6229,2.3375000000000004,2.7000333333333337,2.42815,2.5500000000000003,1.9208333333333334,2.3687666666666667,2.6125000000000003,2.4250333333333334,2.1875,2.1833333333333336,2.2312666666666665,2.2479333333333336,2.670833333333333,2.8015749999999997,1.94375,2.2333666666666665,2.335433333333333,2.2594000000000003,2.3937666666666666,2.5166999999999997,2.5583666666666667,2.4406499999999998,2.125,2.522933333333333,2.3375,2.1708666666666665,2.3666666666666667,2.3104333333333336,2.3104333333333336,2.2021,2.2125000000000004,2.500033333333333,2.3396000000000003,2.1000333333333336,2.1729,2.5229333333333335,2.65,2.570866666666667,2.5604333333333336,2.4583666666666666,2.3969,0.6208333333333332,0.6063,2.2708333333333335,1.8719000000000001,2.375033333333333,1.9875,2.3396333333333335,2.210433333333333,1.6729333333333332,1.8,1.7729666666666668,1.5541999999999998,1.8770999999999998,1.7312666666666665,1.745866666666667,1.8500333333333334,1.8979666666666668,1.5854666666666668,1.2969,1.7667000000000002,1.9125333333333334,1.75,1.6708666666666667
8,2021-04-30,08:00:00,0.6041666666666666,0.7229333333333333,3.1771,3.5417,2.9667,3.4146,3.508366666666667,3.1021,3.33435,3.3281,2.77815,3.4343500000000002,3.1792000000000002,3.5031499999999998,1.9313,2.09375,0.6969000000000001,3.0125,3.445866666666667,3.466666666666667,2.9906,3.4416333333333333,3.445866666666667,3.51565,3.6719,3.3583666666666665,2.6906499999999998,1.8521,2.037533333333333,0.7958666666666666,0.6187666666666667,2.5812999999999997,3.5219,3.24065,2.89065,3.158366666666667,3.3729333333333336,3.4093999999999998,2.5906000000000002,3.454166666666667,3.3104,3.4187999999999996,1.9791999999999998,1.7958666666666667,3.325,3.5542,3.4333666666666667,3.70625,3.176575,2.9521,3.1583333333333337,3.7,3.0333333333333337,3.69375,3.1958333333333333,3.6719,3.591666666666667,3.462533333333333,2.96565,3.4937333333333336,3.5666666666666664,3.6833666666666667,3.608333333333333,3.51565,3.6146,3.0604666666666667,3.4687,3.5968999999999998,3.68125,3.1854333333333336,3.75,3.464633333333333,3.6469,3.48125,3.2396,2.7969,3.72505,3.5292,3.147933333333333,3.6208333333333336,3.485466666666667,3.0968999999999998,3.6313,3.39375,3.6229333333333336,3.55625,3.6896,3.196875,3.6291333333333333,3.7062333333333335,3.2271,3.6375333333333337,3.0469,3.88755,2.897933333333333,3.6000333333333336,0.7125333333333334,0.7437999999999999,3.4187666666666665,2.9250333333333334,2.85625,3.1172250000000004,3.3437666666666668,3.1166666666666667,2.287533333333333,2.8479333333333336,2.2000333333333333,2.5896,2.64375,2.7625000000000006,2.5812666666666666,2.3270666666666666,2.7250333333333336,2.7146000000000003,2.660433333333333,2.485466666666667,2.76255,2.702066666666667,2.05625
9,2021-04-30,08:15:00,0.6438,0.9083333333333332,2.40315,2.7156000000000002,2.8083333333333336,2.6916666666666664,2.8719,2.86565,2.4875000000000003,2.8208333333333333,2.4833333333333334,2.45315,3.0219,2.6166666666666667,1.5562666666666667,1.6729666666666667,0.9270666666666667,2.7312666666666665,3.091666666666667,2.6844,2.6437666666666666,2.6688,2.5646,2.825,2.7896,2.743766666666667,2.5687333333333338,1.5708666666666666,1.7916666666666667,1.0875333333333332,1.0416666666666667,2.306275,2.970866666666667,3.1458333333333335,2.570866666666667,2.75625,2.6094,2.625,2.585433333333333,2.9146,2.57815,2.50625,1.8021,1.6416666666666666,2.4979333333333336,3.2792,2.7625333333333337,2.8094,2.9125,2.9125,2.8104666666666667,2.7047,3.2146000000000003,3.0812666666666666,2.8729,2.9479333333333333,2.875,3.3031,2.727066666666667,2.716666666666667,2.8312333333333335,2.8958333333333335,2.7771000000000003,2.820866666666667,3.0375,2.4813,2.8854333333333333,2.8875,2.5500000000000003,2.2218999999999998,3.0437999999999996,2.5656499999999998,2.92185,2.6833666666666667,2.835433333333333,2.6625333333333336,2.65315,2.8604333333333334,3.21255,2.391666666666667,3.0219,3.1750499999999997,2.7687666666666666,3.1375333333333337,3.077066666666667,2.5313,2.9750333333333336,2.9813,3.2250333333333336,2.7229333333333336,2.5797,2.4541666666666666,3.1666666666666665,3.2125,3.3833333333333333,3.2771000000000003,1.0604333333333333,1.0958333333333334,2.9146,3.1729333333333334,2.375033333333333,3.2469,2.6937666666666664,3.0167,2.4896,2.1458333333333335,2.42185,2.0542000000000002,2.365625,2.48125,2.2417000000000002,2.1083666666666665,2.2645666666666666,1.9562666666666668,2.3896,2.1375,2.4958666666666667,2.2625,2.083366666666667
