,Data,Hora,P4.1.1 V (V),P4.1.2 V (V),P4.1.3 V (V),P4.1.4 V (V),P4.1.5 V (V),P4.1.6 V (V),P4.1.7 V (V),P4.1.8 V (V),P4.1.9 V (V),P4.1.10 V (V),P4.1.11 V (V),P4.1.12 V (V),P4.1.13 V (V),P4.1.14 V (V),P4.1.15 V (V),P4.1.16 V (V),P4.1.17 V (V),P4.1.18 V (V),P4.1.19 V (V),P4.1.20 V (V),P4.1.21 V (V),P4.1.22 V (V),P4.2.1 V (V),P4.2.2 V (V),P4.2.3 V (V),P4.2.4 V (V),P4.2.5 V (V),P4.2.6 V (V),P4.2.7 V (V),P4.2.8 V (V),P4.2.9 V (V),P4.2.10 V (V),P4.2.12 V (V),P4.2.13 V (V),P4.2.14 V (V),P4.2.15 V (V),P4.2.16 V (V),P4.2.17 V (V),P4.2.18 V (V),P4.2.19 V (V),P4.2.20 V (V),P4.2.21 V (V),P4.2.22 V (V),P4.3.1 V (V),P4.3.2 V (V),P4.3.3 V (V),P4.3.4 V (V),P4.3.5 V (V),P4.3.6 V (V),P4.3.7 V (V),P4.3.8 V (V),P4.3.9 V (V),P4.3.11 V (V),P4.3.12 V (V),P4.3.13 V (V),P4.3.14 V (V),P4.3.15 V (V),P4.3.16 V (V),P4.3.17 V (V),P4.3.18 V (V),P4.3.19 V (V),P4.3.20 V (V),P4.3.21 V (V),P4.3.22 V (V),P4.4.1 V (V),P4.4.2 V (V),P4.4.3 V (V),P4.4.4 V (V),P4.4.5 V (V),P4.4.6 V (V),P4.4.7 V (V),P4.4.9 V (V),P4.4.10 V (V),P4.4.11 V (V),P4.4.12 V (V),P4.4.13 V (V),P4.4.14 V (V),P4.4.15 V (V),P4.4.16 V (V),P4.4.17 V (V),P4.4.18 V (V),P4.4.19 V (V),P4.4.20 V (V),P4.5.1 V (V),P4.5.2 V (V),P4.5.3 V (V),P4.5.4 V (V),P4.5.5 V (V),P4.5.6 V (V),P4.5.7 V (V),P4.5.8 V (V),P4.5.9 V (V),P4.5.10 V (V),P4.5.11 V (V),P4.5.12 V (V),P4.5.13 V (V),P4.5.14 V (V),P4.5.15 V (V),P4.5.16 V (V),P4.5.17 V (V),P4.5.18 V (V),P4.5.19 V (V),P4.5.20 V (V),P4.5.21 V (V),P4.5.22 V (V),P4.6.1 V (V),P4.6.2 V (V),P4.6.3 V (V),P4.6.4 V (V),P4.6.5 V (V),P4.6.6 V (V),P4.6.7 V (V),P4.6.8 V (V),P4.6.9 V (V),P4.6.10 V (V),P4.6.11 V (V),P4.6.12 V (V),P4.6.13 V (V),P4.6.14 V (V),P4.6.15 V (V),P4.6.16 V (V),P4.6.17 V (V),P4.6.18 V (V),P4.6.19 V (V),P4.6.20 V (V),P4.6.21 V (V),P4.6.22 V (V),P4.7.1 V (V),P4.7.2 V (V),P4.7.3 V (V),P4.7.4 V (V),P4.7.5 V (V),P4.7.6 V (V),P4.7.7 V (V),P4.7.8 V (V),P4.7.9 V (V),P4.7.10 V (V),P4.7.11 V (V),P4.7.12 V (V),P4.7.13 V (V),P4.7.14 V (V),P4.7.15 V (V),P4.7.16 V (V),P4.7.17 V (V),P4.7.18 V (V),P4.7.19 V (V),P4.7.20 V (V),P4.7.21 V (V),P4.7.22 V (V),P4.8.1 V (V),P4.8.2 V (V),P4.8.3 V (V),P4.8.4 V (V),P4.8.5 V (V),P4.8.6 V (V),P4.8.7 V (V),P4.8.8 V (V),P4.8.9 V (V),P4.8.10 V (V),P4.8.11 V (V),P4.8.12 V (V),P4.8.13 V (V),P4.8.14 V (V),P4.8.15 V (V),P4.8.16 V (V),P4.8.17 V (V),P4.8.18 V (V),P4.8.19 V (V),P4.8.20 V (V),P4.8.21 V (V),P4.8.22 V (V),P4.9.1 V (V),P4.9.2 V (V),P4.9.3 V (V),P4.9.4 V (V),P4.9.5 V (V),P4.9.6 V (V),P4.9.7 V (V),P4.9.8 V (V),P4.9.9 V (V),P4.9.10 V (V),P4.9.11 V (V),P4.9.12 V (V),P4.9.13 V (V),P4.9.14 V (V),P4.9.15 V (V),P4.9.16 V (V),P4.9.17 V (V),P4.9.18 V (V),P4.9.19 V (V),P4.9.20 V (V),P4.9.21 V (V),P4.9.22 V (V)
0,2021-02-21,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-02-21,06:15:00,68.4375,64.58333333333333,66.6875,69.4375,65.58333333333333,69.0,66.21875,65.25,65.4375,67.75,67.5,67.5625,66.5,68.375,64.95833333333333,69.5625,69.29166666666667,68.66666666666667,67.3125,66.375,68.79166666666667,68.25,66.75,70.3125,67.95833333333333,68.46875,70.29166666666667,69.0625,69.33333333333333,68.65625,69.04166666666667,66.04166666666667,69.0,67.875,65.04166666666667,69.83333333333333,67.3125,67.875,66.75,67.75,69.125,68.20833333333333,68.33333333333333,68.33333333333333,67.4375,67.0,67.75,65.75,69.29166666666667,70.0,68.5625,68.5,68.25,65.54166666666667,68.6875,68.375,67.20833333333333,68.75,68.83333333333333,67.875,70.16666666666667,71.58333333333333,68.5625,68.95833333333333,69.375,67.25,67.0,67.0625,66.875,65.625,67.0,68.5,68.25,69.79166666666667,69.625,68.40625,70.33333333333333,67.75,68.25,69.33333333333333,67.70833333333333,67.875,69.5,70.45833333333333,67.5625,68.75,65.90625,69.45833333333333,67.0625,67.75,68.08333333333333,67.125,68.125,70.33333333333333,67.0,66.375,66.91666666666667,67.16666666666667,67.25,68.25,69.6875,64.25,66.375,67.25,68.33333333333333,67.96875,69.04166666666667,66.375,67.20833333333333,68.625,66.41666666666667,69.1875,66.66666666666667,65.875,69.58333333333333,69.59375,70.1875,66.8125,64.9375,71.04166666666667,64.875,69.125,69.1875,69.125,69.41666666666667,67.04166666666667,66.9375,68.25,67.75,66.91666666666667,68.0,66.375,71.375,68.54166666666667,69.91666666666667,67.41666666666667,68.0,67.375,68.29166666666667,67.6875,69.375,67.625,68.45833333333333,68.125,69.79166666666667,67.04166666666667,69.25,69.5,0.0,69.625,66.625,68.8125,68.3125,67.70833333333333,68.16666666666667,68.375,69.0,70.4375,68.54166666666667,70.5,68.0,69.0,68.66666666666667,68.3125,72.0625,69.5,68.04166666666667,66.625,67.25,68.875,67.91666666666667,66.6875,66.25,68.5625,65.25,69.16666666666667,66.20833333333333,68.45833333333333,69.75,69.375,69.4375,64.875,67.91666666666667,69.0,66.5625,66.6875,67.5,66.91666666666667,67.08333333333333,66.875,67.15625,66.6875,67.4375
2,2021-02-21,06:30:00,69.625,67.125,67.625,68.16666666666667,68.83333333333333,69.0,68.875,68.0625,66.25,68.625,67.5,68.03125,67.0625,68.0,66.125,68.875,69.20833333333333,68.125,70.6875,68.70833333333333,67.08333333333333,69.875,69.0625,71.40625,70.6875,70.95833333333333,71.375,71.25,71.8125,71.16666666666667,70.4375,68.125,70.08333333333333,69.75,66.1875,71.0,70.4375,71.08333333333333,68.75,70.75,70.375,69.25,69.75,70.04166666666667,70.58333333333333,70.45833333333333,69.1875,67.79166666666667,71.125,71.54166666666667,68.54166666666667,70.53125,72.0,70.3125,70.25,69.0625,70.0,70.70833333333333,71.25,71.70833333333333,71.3125,71.25,69.5,67.78125,70.125,67.875,67.41666666666667,67.1875,67.58333333333333,69.375,67.375,68.75,68.33333333333333,72.0,71.375,70.375,70.79166666666667,69.375,69.1875,70.875,70.20833333333333,68.5,69.29166666666667,71.625,69.75,70.375,68.70833333333333,69.5,68.58333333333333,68.84375,69.875,70.0,68.16666666666667,69.41666666666667,68.70833333333333,68.5,69.125,70.0,69.75,69.375,70.33333333333333,68.0,69.125,67.6875,68.83333333333333,69.875,69.08333333333333,69.33333333333333,67.33333333333333,69.8125,68.29166666666667,68.75,68.79166666666667,67.0,70.0625,69.91666666666667,70.54166666666667,68.70833333333333,68.625,70.25,68.375,69.75,69.375,69.33333333333333,69.6875,69.75,69.125,69.0,68.40625,67.6875,69.125,66.625,68.78125,69.25,70.95833333333333,68.875,68.70833333333333,68.20833333333333,69.25,69.75,66.875,70.3125,70.20833333333333,68.625,70.25,66.70833333333333,69.125,69.75,70.40625,70.5,70.75,68.0,69.0,68.375,68.29166666666667,68.78125,69.625,70.79166666666667,69.75,70.25,70.1875,69.41666666666667,70.375,69.8125,72.25,70.5,70.04166666666667,70.0,68.75,68.20833333333333,68.875,67.5,69.45833333333333,66.625,66.16666666666667,70.41666666666667,70.0,69.70833333333333,69.45833333333333,70.5,70.95833333333333,69.875,68.79166666666667,71.08333333333333,67.125,67.125,68.8125,67.625,67.8125,68.6875,70.1875,68.58333333333333,68.875
3,2021-02-21,06:45:00,68.25,67.83333333333333,67.6875,67.375,68.91666666666667,67.75,68.58333333333333,68.25,68.375,68.95833333333333,67.5,69.70833333333333,68.125,69.25,66.58333333333333,69.70833333333333,69.4375,70.25,67.875,70.25,68.1875,68.625,70.08333333333333,72.375,70.125,72.0,72.125,72.29166666666667,71.375,71.875,71.75,69.4375,71.25,69.4375,66.45833333333333,71.45833333333333,71.25,71.4375,69.75,70.5625,71.16666666666667,69.45833333333333,70.91666666666667,71.5625,70.0,70.875,70.20833333333333,69.125,70.25,71.03125,71.41666666666667,72.5625,70.5625,70.625,71.375,71.75,70.58333333333333,71.20833333333333,71.84375,72.75,73.0625,73.16666666666667,69.66666666666667,71.16666666666667,70.04166666666667,69.125,68.625,67.78125,68.58333333333333,69.3125,67.875,69.75,69.54166666666667,72.375,71.91666666666667,71.375,72.66666666666667,70.45833333333333,69.6875,71.6875,70.66666666666667,69.45833333333333,70.66666666666667,72.625,70.6875,70.16666666666667,69.33333333333333,71.125,69.5,71.125,70.83333333333333,70.16666666666667,70.04166666666667,71.125,69.70833333333333,69.3125,68.875,68.83333333333333,69.375,68.25,71.25,69.58333333333333,68.6875,69.46875,70.33333333333333,70.29166666666667,70.66666666666667,69.5625,68.875,71.20833333333333,70.08333333333333,70.4375,71.25,70.20833333333333,71.875,71.8125,71.625,70.08333333333333,68.91666666666667,72.65625,69.25,70.375,69.9375,68.1875,70.75,68.79166666666667,68.66666666666667,69.5,67.5625,69.75,70.1875,68.45833333333333,69.45833333333333,69.8125,71.625,69.25,69.08333333333333,69.29166666666667,70.6875,70.08333333333333,69.1875,69.625,70.66666666666667,69.1875,71.0625,68.625,69.375,69.6875,71.3125,70.75,68.1875,69.75,69.4375,69.3125,69.75,70.16666666666667,70.20833333333333,71.375,70.875,71.0625,70.0625,70.41666666666667,70.5625,69.29166666666667,72.4375,70.54166666666667,69.75,71.0,70.25,68.16666666666667,69.75,69.20833333333333,70.25,69.3125,69.625,70.9375,68.3125,69.54166666666667,71.25,71.125,71.45833333333333,68.875,69.3125,70.79166666666667,69.125,68.0,69.84375,68.40625,68.95833333333333,69.41666666666667,68.75,68.70833333333333,68.75
4,2021-02-21,07:00:00,69.625,68.3125,69.53125,70.0,68.375,68.91666666666667,69.375,69.375,69.0,70.0625,70.125,68.91666666666667,68.79166666666667,69.625,68.45833333333333,70.8125,70.20833333333333,69.91666666666667,69.5,68.6875,70.25,70.75,70.8125,72.3125,71.125,71.79166666666667,72.71875,72.6875,72.53125,72.875,72.0625,69.6875,71.75,70.25,71.375,72.54166666666667,72.1875,72.5,70.45833333333333,71.29166666666667,71.875,70.25,70.95833333333333,71.6875,70.75,72.25,71.125,70.28125,71.66666666666667,72.3125,71.9375,72.6875,72.25,71.75,72.125,73.45833333333333,71.125,72.5625,72.16666666666667,73.25,73.66666666666667,74.45833333333333,70.58333333333333,72.25,70.5625,68.70833333333333,69.09375,68.625,69.08333333333333,69.75,70.25,70.08333333333333,70.08333333333333,72.91666666666667,72.1875,71.625,72.5,70.29166666666667,71.25,72.45833333333333,71.54166666666667,69.54166666666667,71.125,72.875,71.875,71.1875,70.20833333333333,72.58333333333333,70.0,71.0625,71.29166666666667,70.375,71.5,71.33333333333333,71.0,70.33333333333333,69.875,70.41666666666667,70.79166666666667,70.3125,71.83333333333333,69.33333333333333,69.9375,69.75,70.79166666666667,70.875,71.5,70.0625,71.08333333333333,71.75,70.25,71.5,70.79166666666667,70.125,71.875,72.5,72.20833333333333,70.8125,69.5,72.5,70.04166666666667,70.84375,70.45833333333333,71.0625,70.0,69.33333333333333,70.66666666666667,69.08333333333333,69.875,69.66666666666667,70.1875,69.5,69.8125,70.9375,72.04166666666667,69.25,70.125,71.125,70.29166666666667,69.54166666666667,70.54166666666667,71.0,70.8125,69.79166666666667,71.70833333333333,69.41666666666667,70.20833333333333,70.79166666666667,71.96875,72.41666666666667,69.66666666666667,69.875,70.33333333333333,69.54166666666667,70.41666666666667,70.0,71.5,72.91666666666667,68.75,72.16666666666667,70.4375,70.9375,71.5,70.79166666666667,74.0,71.54166666666667,71.45833333333333,70.95833333333333,71.08333333333333,69.15625,70.0,69.66666666666667,69.34375,70.5,70.375,71.45833333333333,70.20833333333333,69.4375,71.625,72.0,72.54166666666667,69.33333333333333,70.95833333333333,73.375,68.8125,69.25,69.33333333333333,69.54166666666667,70.25,69.75,69.29166666666667,68.66666666666667,70.125
5,2021-02-21,07:15:00,70.125,70.3125,71.0,70.5,69.875,69.8125,71.1875,69.8125,69.8125,69.59375,70.04166666666667,71.04166666666667,69.54166666666667,70.375,68.25,71.45833333333333,71.0,71.0625,71.08333333333333,71.9375,74.5,72.1875,77.125,74.875,71.0625,73.0,73.75,74.25,74.0,73.375,71.875,71.71875,72.3125,70.5,69.125,71.95833333333333,71.75,71.0,70.0,71.75,71.375,69.75,70.41666666666667,72.79166666666667,73.04166666666667,72.375,73.875,72.5,74.25,72.83333333333333,0.0,72.8125,72.5625,71.0,72.34375,73.91666666666667,71.45833333333333,72.5625,72.375,72.5,73.08333333333333,73.875,71.0625,71.875,71.5625,70.95833333333333,68.625,70.04166666666667,68.75,69.25,69.40625,70.9375,70.33333333333333,73.04166666666667,73.0,71.5,72.20833333333333,69.9375,71.29166666666667,72.625,70.625,70.3125,70.20833333333333,72.375,71.5,71.5,70.3125,71.66666666666667,70.3125,70.875,71.54166666666667,71.375,70.875,71.125,71.16666666666667,69.45833333333333,71.0,69.54166666666667,69.875,70.5,71.875,69.25,69.29166666666667,69.83333333333333,70.58333333333333,71.3125,74.5,74.75,72.79166666666667,72.58333333333333,70.66666666666667,71.1875,71.16666666666667,69.84375,72.125,72.40625,69.5,72.21875,70.95833333333333,74.0625,69.20833333333333,71.0,71.20833333333333,71.0,71.0,68.8125,70.25,70.25,69.375,69.75,70.79166666666667,69.8125,70.0625,71.04166666666667,72.29166666666667,70.25,69.58333333333333,69.875,69.5,71.5,70.41666666666667,69.5,71.41666666666667,70.9375,71.71875,69.54166666666667,70.29166666666667,69.75,71.9375,72.125,70.20833333333333,70.20833333333333,69.5625,69.875,70.8125,70.46875,71.9375,72.70833333333333,70.1875,71.20833333333333,71.04166666666667,70.0625,71.5625,71.6875,73.20833333333333,72.16666666666667,70.5,71.5,71.375,69.5,70.625,70.375,69.625,68.875,70.04166666666667,71.875,70.1875,69.75,71.41666666666667,72.375,72.20833333333333,69.375,71.08333333333333,72.29166666666667,68.75,70.54166666666667,69.91666666666667,67.875,70.25,68.9375,67.9375,70.5,69.6875
6,2021-02-21,07:30:00,70.41666666666667,70.0,70.79166666666667,70.625,69.75,69.79166666666667,79.4375,73.875,73.54166666666667,74.0,69.9375,71.70833333333333,69.5,70.16666666666667,69.3125,71.9375,72.8125,72.08333333333333,77.1875,75.75,78.875,71.125,80.5625,75.625,73.66666666666667,74.0625,75.16666666666667,74.5,75.5,74.625,76.96875,75.75,71.75,70.5,70.91666666666667,72.25,71.66666666666667,71.0,69.75,71.125,70.9375,70.125,70.20833333333333,75.45833333333333,76.375,75.96875,76.125,74.4375,74.0625,73.0,71.96875,73.375,72.03125,72.0,72.25,74.25,71.75,72.75,72.4375,72.9375,74.25,74.40625,70.6875,70.95833333333333,75.125,73.375,71.08333333333333,69.70833333333333,68.3125,69.04166666666667,68.75,69.625,70.16666666666667,73.45833333333333,73.16666666666667,71.6875,71.79166666666667,71.0,71.375,72.58333333333333,71.1875,70.625,70.66666666666667,72.95833333333333,72.20833333333333,70.75,70.08333333333333,71.375,70.0,70.71875,72.1875,71.66666666666667,71.04166666666667,71.70833333333333,71.375,69.75,69.6875,68.375,70.16666666666667,71.45833333333333,71.0,68.6875,69.54166666666667,69.6875,70.79166666666667,78.625,80.4375,76.1875,74.75,71.375,70.0625,71.04166666666667,70.625,70.25,72.04166666666667,73.79166666666667,73.875,76.5625,74.375,73.0,70.5,71.0625,70.29166666666667,71.75,70.375,69.625,71.84375,69.65625,69.28125,69.125,70.125,69.78125,69.875,71.375,73.29166666666667,73.29166666666667,71.375,70.66666666666667,71.33333333333333,71.375,71.04166666666667,70.08333333333333,71.70833333333333,71.375,71.875,69.75,69.66666666666667,69.5625,72.20833333333333,72.08333333333333,70.875,69.75,70.0625,70.29166666666667,70.95833333333333,70.41666666666667,73.0,72.6875,69.70833333333333,71.375,72.1875,71.29166666666667,71.41666666666667,72.125,73.45833333333333,73.09375,72.79166666666667,73.125,73.78125,71.53125,70.33333333333333,69.70833333333333,69.79166666666667,71.125,69.08333333333333,71.6875,69.375,71.25,71.625,72.0625,72.66666666666667,68.83333333333333,68.625,71.5625,69.0,69.28125,70.375,69.9375,69.5,70.25,69.95833333333333,68.375,70.20833333333333
7,2021-02-21,07:45:00,70.0625,69.95833333333333,70.625,69.125,70.0,69.83333333333333,78.0625,75.9375,79.75,75.54166666666667,70.83333333333333,71.41666666666667,71.0625,71.6875,70.875,74.9375,76.4375,75.625,78.75,74.625,70.54166666666667,70.9375,80.8125,75.125,74.125,73.96875,75.08333333333333,74.8125,75.28125,74.79166666666667,73.95833333333333,79.8125,73.16666666666667,70.5,71.0,73.21875,72.54166666666667,71.625,70.1875,71.41666666666667,71.15625,70.6875,70.9375,77.70833333333333,75.875,78.125,76.91666666666667,78.375,75.0,73.40625,72.125,73.83333333333333,73.625,73.0,73.0,74.21875,71.75,72.78125,73.15625,74.20833333333333,74.15625,74.1875,71.20833333333333,72.875,73.875,73.5625,70.46875,71.5,69.5,69.78125,71.0625,70.5,70.875,74.21875,73.5625,72.40625,72.29166666666667,70.45833333333333,71.875,73.0,71.5625,70.875,71.29166666666667,73.33333333333333,72.75,71.20833333333333,70.75,71.83333333333333,70.33333333333333,71.75,71.375,71.625,71.0,72.16666666666667,71.33333333333333,69.83333333333333,70.0,69.25,69.91666666666667,70.375,72.6875,69.83333333333333,70.375,70.8125,71.54166666666667,76.58333333333333,80.1875,76.58333333333333,73.125,72.625,70.8125,71.40625,71.375,70.41666666666667,74.0,80.1875,81.0625,81.08333333333333,78.65625,73.09375,70.04166666666667,70.5,70.75,71.59375,70.5,71.5625,71.375,69.3125,69.25,70.5625,70.125,71.04166666666667,73.04166666666667,78.75,80.8125,80.125,73.25,70.66666666666667,70.66666666666667,70.95833333333333,70.5625,69.3125,71.5,72.54166666666667,72.375,72.16666666666667,70.3125,72.34375,74.875,76.75,74.4375,72.8125,75.625,74.25,77.95833333333333,81.375,77.29166666666667,77.15625,78.33333333333333,74.0625,79.16666666666667,78.66666666666667,77.16666666666667,77.0625,77.875,75.45833333333333,77.25,77.625,73.75,71.625,77.46875,69.70833333333333,72.04166666666667,71.375,70.79166666666667,72.125,71.1875,75.375,72.54166666666667,72.33333333333333,73.16666666666667,68.6875,70.0625,71.25,69.8125,68.6875,69.125,70.45833333333333,69.625,70.46875,69.58333333333333,69.8125,71.5625
8,2021-02-21,08:00:00,69.0625,67.83333333333333,69.0,68.20833333333333,69.45833333333333,68.875,68.84375,68.41666666666667,77.75,77.8125,73.1875,72.75,71.4375,70.6875,70.20833333333333,77.29166666666667,79.375,78.75,78.375,71.79166666666667,67.95833333333333,68.29166666666667,81.45833333333333,74.625,71.9375,72.83333333333333,73.79166666666667,74.0,74.875,73.58333333333333,73.75,77.125,74.375,75.0,74.9375,75.375,75.25,75.33333333333333,77.1875,75.45833333333333,77.54166666666667,75.9375,77.625,78.66666666666667,79.0,79.125,78.5625,78.875,77.0,73.8125,72.15625,73.08333333333333,72.625,73.04166666666667,72.83333333333333,75.625,72.29166666666667,72.54166666666667,73.0,73.5625,74.6875,75.125,71.125,72.78125,72.75,70.83333333333333,71.0,71.29166666666667,69.66666666666667,72.0,70.6875,71.3125,71.0625,74.0,0.0,72.625,73.20833333333333,71.20833333333333,72.3125,73.25,72.58333333333333,71.20833333333333,71.875,73.70833333333333,72.0,71.83333333333333,71.04166666666667,72.125,70.16666666666667,71.5625,72.1875,71.45833333333333,71.95833333333333,72.375,72.33333333333333,72.125,70.25,71.5625,70.625,71.0625,73.375,70.75,72.41666666666667,70.66666666666667,71.125,81.4375,78.95833333333333,74.91666666666667,73.125,72.91666666666667,71.6875,72.375,71.5,76.875,80.0625,79.625,80.4375,79.6875,76.625,73.4375,70.875,70.83333333333333,71.29166666666667,72.1875,72.33333333333333,72.83333333333333,72.375,70.58333333333333,69.75,70.375,72.20833333333333,77.125,80.58333333333333,75.125,76.16666666666667,78.875,78.15625,71.25,75.375,73.6875,75.65625,78.20833333333333,77.33333333333333,81.875,77.8125,76.75,75.0,75.0,76.0,78.33333333333333,72.3125,75.0,74.83333333333333,74.125,71.58333333333333,72.625,73.0,74.125,72.0,73.58333333333333,72.625,72.75,73.0625,72.6875,75.25,73.125,72.91666666666667,72.625,72.95833333333333,71.1875,72.25,77.5625,79.1875,79.33333333333333,75.41666666666667,75.6875,78.45833333333333,79.54166666666667,72.5,72.8125,73.0625,70.70833333333333,72.33333333333333,72.0,70.375,69.0,70.5,69.75,69.66666666666667,70.875,70.875,70.0,71.75
9,2021-02-21,08:15:00,67.5,67.25,66.5,66.8125,67.03125,67.375,67.375,67.75,68.0625,77.79166666666667,74.91666666666667,73.875,74.0,72.125,71.53125,79.25,77.20833333333333,77.33333333333333,77.15625,67.95833333333333,66.0,65.91666666666667,80.9375,73.125,70.5,71.625,72.25,71.84375,72.90625,72.8125,72.0,70.125,78.125,72.83333333333333,74.375,77.125,74.95833333333333,75.66666666666667,73.08333333333333,75.3125,73.1875,70.70833333333333,71.45833333333333,76.375,75.875,77.33333333333333,75.875,77.75,75.83333333333333,75.0,72.625,73.54166666666667,73.25,72.75,72.875,75.45833333333333,72.25,72.83333333333333,73.125,74.0625,74.5,74.4375,71.1875,73.125,71.20833333333333,70.58333333333333,71.0,72.625,72.625,73.70833333333333,74.16666666666667,71.04166666666667,72.0,74.0625,73.8125,72.5,72.66666666666667,71.29166666666667,72.5,74.04166666666667,72.45833333333333,71.59375,72.125,74.25,73.29166666666667,73.125,70.0625,72.875,71.4375,72.5625,73.70833333333333,72.58333333333333,72.875,76.33333333333333,77.8125,76.4375,77.66666666666667,77.04166666666667,76.66666666666667,76.875,0.0,77.5625,79.5,73.375,71.5,80.29166666666667,77.46875,75.375,73.875,75.625,76.54166666666667,78.70833333333333,80.29166666666667,78.5,79.375,78.5,76.25,76.875,73.41666666666667,73.65625,70.9375,70.6875,72.29166666666667,73.08333333333333,72.875,72.875,73.625,72.4375,73.58333333333333,75.9375,79.0,77.45833333333333,71.375,71.625,73.5625,70.15625,75.75,74.04166666666667,73.83333333333333,74.0,71.33333333333333,71.5,71.79166666666667,71.9375,73.25,70.59375,70.91666666666667,71.66666666666667,72.54166666666667,72.0,70.08333333333333,70.33333333333333,70.29166666666667,70.6875,70.9375,70.54166666666667,71.4375,72.125,70.3125,72.0,70.875,71.375,71.83333333333333,71.71875,73.875,71.5,71.46875,71.91666666666667,71.875,70.20833333333333,70.625,70.95833333333333,70.33333333333333,70.25,68.83333333333333,71.6875,69.375,70.79166666666667,73.28125,72.875,72.9375,72.25,72.6875,73.83333333333333,71.25,70.20833333333333,70.75,69.875,69.9375,70.5625,69.6875,70.625,70.9375
