,Data,Hora,P3.1.1 P (W),P3.1.2 P (W),P3.1.3 P (W),P3.1.4 P (W),P3.1.5 P (W),P3.1.6 P (W),P3.1.7 P (W),P3.1.8 P (W),P3.1.9 P (W),P3.1.10 P (W),P3.1.11 P (W),P3.1.12 P (W),P3.1.13 P (W),P3.1.14 P (W),P3.1.15 P (W),P3.1.16 P (W),P3.2.1 P (W),P3.2.2 P (W),P3.2.3 P (W),P3.2.4 P (W),P3.2.5 P (W),P3.2.6 P (W),P3.2.7 P (W),P3.2.8 P (W),P3.2.9 P (W),P3.2.10 P (W),P3.2.11 P (W),P3.2.12 P (W),P3.2.13 P (W),P3.2.14 P (W),P3.2.15 P (W),P3.2.16 P (W),P3.3.1 P (W),P3.3.2 P (W),P3.3.3 P (W),P3.3.4 P (W),P3.3.5 P (W),P3.3.6 P (W),P3.3.7 P (W),P3.3.8 P (W),P3.3.9 P (W),P3.3.11 P (W),P3.3.12 P (W),P3.3.13 P (W),P3.3.14 P (W),P3.3.15 P (W),P3.3.16 P (W),P3.4.1 P (W),P3.4.2 P (W),P3.4.3 P (W),P3.4.4 P (W),P3.4.5 P (W),P3.4.6 P (W),P3.4.7 P (W),P3.4.8 P (W),P3.4.9 P (W),P3.4.10 P (W),P3.4.11 P (W),P3.4.12 P (W),P3.4.13 P (W),P3.4.14 P (W),P3.4.16 P (W),P3.5.1 P (W),P3.5.2 P (W),P3.5.3 P (W),P3.5.4 P (W),P3.5.5 P (W),P3.5.6 P (W),P3.5.8 P (W),P3.5.9 P (W),P3.5.10 P (W),P3.5.11 P (W),P3.5.12 P (W),P3.5.13 P (W),P3.5.14 P (W),P3.5.15 P (W),P3.5.16 P (W),P3.6.1 P (W),P3.6.2 P (W),P3.6.3 P (W),P3.6.4 P (W),P3.6.5 P (W),P3.6.6 P (W),P3.6.7 P (W),P3.6.8 P (W),P3.6.9 P (W),P3.6.10 P (W),P3.6.11 P (W),P3.6.12 P (W),P3.6.13 P (W),P3.6.14 P (W),P3.6.15 P (W),P3.6.16 P (W),P3.7.1 P (W),P3.7.2 P (W),P3.7.3 P (W),P3.7.4 P (W),P3.7.5 P (W),P3.7.6 P (W),P3.7.7 P (W),P3.7.8 P (W),P3.7.9 P (W),P3.7.10 P (W),P3.7.11 P (W),P3.7.12 P (W),P3.7.13 P (W),P3.7.14 P (W),P3.7.15 P (W),P3.7.16 P (W),P3.8.1 P (W),P3.8.2 P (W),P3.8.3 P (W),P3.8.4 P (W),P3.8.5 P (W),P3.8.6 P (W),P3.8.7 P (W),P3.8.8 P (W),P3.8.9 P (W),P3.8.10 P (W),P3.8.11 P (W),P3.8.12 P (W),P3.8.13 P (W),P3.8.14 P (W),P3.8.15 P (W),P3.8.16 P (W)
10,2021-06-04,08:30:00,308.45000000000005,0.0,316.7344,323.5063,317.5833333333333,322.3403666666667,319.208025,321.60703333333333,317.9968666666667,332.87185,330.4544333333334,323.1078,324.3812666666667,332.68359999999996,321.6682333333333,319.5208333333333,320.2505333333333,313.8499666666667,324.7401,318.96247500000004,313.5888,323.47163333333333,330.6055,324.52476666666666,322.37145,321.33566666666667,320.4375,320.2496,324.3521,315.0174666666666,315.3914,323.3469,316.5648333333333,308.406,308.00035,326.7346333333333,329.54025,316.30649999999997,266.7492333333333,318.916,322.8789,330.1621,330.7932666666667,321.9414,342.6953,308.7117333333333,308.9802,326.38933333333335,329.4073,335.97006666666664,324.42814999999996,324.3276,330.34453333333335,330.89843333333334,325.78933333333333,329.3140666666667,329.0133,330.8854333333333,328.85467500000004,329.86926666666665,325.02213333333333,309.60159999999996,331.62973333333326,331.00416666666666,317.7882666666667,323.65470000000005,329.7328,326.33413333333334,320.67446666666666,325.17420000000004,333.82264999999995,319.9372333333333,328.1875,318.52189999999996,323.01405,328.1518333333333,332.11525,322.2,323.69273333333336,330.638275,325.49326666666667,323.2416333333333,325.30155,327.9013,323.2461,337.26613333333336,331.3823,322.60286666666667,323.8888,329.5596,317.6471666666667,330.8378,332.03723333333335,330.6224,321.46955,326.27930000000003,319.02293333333336,319.16873333333336,336.39893333333333,341.4367,330.33826666666664,308.4062,311.6732,311.9481666666666,318.31015,311.0169333333334,321.16773333333333,315.57815000000005,261.93076666666667,272.6289,279.95585,270.32460000000003,267.5539,270.9414,268.8293,273.0996,270.3263,263.72265,279.4953333333333,273.8168,257.717775,274.52735,279.70026666666666,274.65883333333335,267.39896666666664
11,2021-06-04,08:45:00,362.4852,362.20206666666667,351.1109333333334,352.33933333333334,350.4206,354.1958,351.5094,350.84375,348.37149999999997,357.4914333333333,365.7612,355.12056666666666,355.42615,355.9809,355.7598,355.84455,353.6320333333333,354.89862500000004,358.25194999999997,352.65155000000004,339.84375,350.7010333333333,357.57425,354.47606666666667,0.0,360.343,355.9437666666667,348.7096333333334,355.1281333333333,345.9200333333333,346.3638,353.9078333333334,347.9927,337.3992333333333,334.92425000000003,353.26980000000003,355.08439999999996,348.665625,293.8852,352.29495000000003,354.1484666666667,358.3830666666667,359.43516666666665,358.5453333333333,358.6305,345.0320333333334,345.7075666666667,359.71746666666667,364.0950666666667,363.9151,357.16276666666664,352.7723,361.0661,366.42916666666673,361.7950666666666,360.31095,363.37969999999996,364.39166666666665,360.93906666666663,359.9199,353.75836666666663,345.23767499999997,366.11640000000006,358.6172,359.7375,361.3140333333333,363.93044999999995,355.9721333333334,355.47695,359.7528666666667,363.1648333333333,351.338,370.00390000000004,350.9926,353.38983333333334,368.1231333333333,359.60623333333325,360.4359,356.4760333333333,364.9625,359.58933333333334,355.4565,357.44533333333334,358.6024,354.2916666666667,366.51743333333326,368.16406666666666,358.5573,357.7341333333334,364.6224,352.86875,360.91563333333335,370.46875,361.3000333333334,364.64300000000003,365.54376666666667,351.4073,355.08096666666665,371.39163333333335,375.3122333333333,368.5052,347.31995,338.2203,343.1674666666667,355.3487333333333,345.65075,354.0414,343.92786666666666,289.7547,304.15886666666665,316.22656666666666,303.6359333333333,302.56012499999997,298.58825,309.41365,310.36486666666667,309.16276666666664,298.111525,308.51835,309.255075,290.75435,311.8586,314.7656333333333,308.5994666666666,296.1797
12,2021-06-04,09:00:00,374.31119999999993,391.7825666666667,375.68306666666666,377.5547,372.9004,381.60470000000004,380.0047,370.63205,380.53776666666664,385.5734333333333,391.406,383.3786333333333,378.75509999999997,390.4371,384.1396,385.4971666666667,380.4080666666667,383.46430000000004,379.2185,372.2869666666666,368.65676666666667,377.50963333333334,380.0625,375.513,375.2256,381.54506666666674,382.01795000000004,376.22929999999997,383.4547,378.6268333333333,372.0789,381.79923333333335,371.77396666666664,363.5474,363.38463333333334,377.15546666666665,382.34535,368.9187,309.5152,381.38180000000006,376.81643333333335,390.3109666666667,387.60425,383.61356666666666,388.32946666666663,374.01486666666665,371.44789999999995,386.13100000000003,388.8143333333334,387.2117333333333,377.8828,378.81016666666665,384.275,390.94065,389.51015,387.17186666666663,385.3484333333334,387.42603333333335,385.03555,385.59822499999996,380.96953333333335,372.63253333333336,384.68700000000007,395.13515,384.209,387.61723333333333,382.69219999999996,383.58463333333333,385.8379,385.7500333333333,395.479125,377.01123333333334,395.09375,375.39065,378.2047,389.3906,0.0,382.4309666666666,383.13829999999996,382.2383,389.54925000000003,382.9211,380.89816666666667,392.0596666666667,371.9844,390.66513333333324,395.11769999999996,381.92575,385.20806666666664,388.10130000000004,0.0,392.37850000000003,390.725,388.61276666666663,392.43435,392.0252666666667,378.2448,378.5948,395.1177333333333,400.82813333333337,394.1745,373.9411333333333,370.06380000000007,368.4203333333333,383.84923333333336,369.53593333333333,377.36769999999996,369.3317666666667,309.1479,339.42083333333335,340.57866666666666,329.0828,333.9427333333333,335.09765000000004,330.02774999999997,338.8966,327.5508,330.7169333333333,338.630475,340.2679666666666,325.0625,340.5763,345.8265666666667,337.63616666666667,332.870725
13,2021-06-04,09:15:00,392.3875,408.4961,396.1266,400.69925,396.6123,406.09273333333334,404.6328,387.4664333333333,403.30206666666663,409.46746666666667,416.37106666666665,406.1078,405.54766666666666,412.19925,405.69166666666666,408.99399999999997,403.3557333333333,401.55315,400.80600000000004,390.2578,392.7513333333333,399.72185,402.42396666666673,395.99113333333327,398.475,404.61899999999997,404.97603333333336,399.73466666666667,406.83595,397.83205,393.85664999999995,407.28776666666664,396.0701000000001,386.45026666666666,386.9349,400.8141,401.239825,390.27265,326.2549666666667,397.90234999999996,396.9773333333333,410.6418,406.8466,406.2375,408.6794333333333,399.243,393.79400000000004,413.13073333333335,411.2883,408.24140000000006,399.57840000000004,402.8512,407.84246666666667,414.32316666666674,405.0020666666667,409.9888,404.66485,409.9739333333334,408.68825000000004,405.7688,403.29982500000006,392.49490000000003,409.71146666666664,408.15819999999997,396.3918,406.97499999999997,404.42553333333336,404.07216666666665,401.7658666666666,403.31303333333335,419.27160000000003,397.5687666666667,409.4021,393.40860000000004,400.61433333333326,408.06780000000003,405.3784,402.0325666666667,406.6541666666667,404.17080000000004,400.65975000000003,404.0653333333333,399.6633,412.2692666666667,399.8531,414.44503333333336,415.0141,401.4182333333333,403.38123333333334,406.0323,396.1396,407.6172,413.07529999999997,407.5193,411.13673333333327,409.35935,397.1963666666666,399.4424666666667,416.19689999999997,420.6081,411.6304666666667,395.3468666666667,389.62083333333334,387.4890666666667,400.9633,393.538675,400.0627666666667,390.3299666666667,324.7887666666666,364.9088333333334,361.75194999999997,355.20822499999997,353.52815,356.8287,356.87874999999997,363.79766666666666,354.93965000000003,354.46223333333336,363.9461,364.46093333333334,347.6864666666667,362.9508,363.85900000000004,362.1367333333333,355.9237
14,2021-06-04,09:30:00,411.579475,432.2789,416.51303333333334,418.3451,414.912,424.73960000000005,418.48867499999994,411.8523666666667,426.1268333333333,434.52615000000003,435.57290000000006,426.9406333333333,427.28594999999996,437.1156,429.8893,428.08279999999996,423.15029999999996,417.1875,422.4830666666667,414.8322666666666,413.44922499999996,423.64725,422.82136666666673,412.65705,425.12300000000005,425.1403666666667,430.5152,421.81329999999997,430.70155,421.3594,426.30705,428.47003333333333,416.0879,408.8760333333333,407.06356666666665,424.9002666666667,429.8125,414.67186666666674,338.36525,420.404675,423.1281000000001,435.96016666666674,433.8294333333333,429.76873333333333,438.6711,422.63085,416.2984333333334,433.59925,435.55235,431.41613333333333,416.3219,416.04335000000003,435.9906,435.29650000000004,425.14063333333337,428.68906666666663,425.6059666666667,435.3883,423.8770666666667,423.6914,429.3805,413.444,429.13360000000006,440.1492,417.17269999999996,430.01365,425.9552333333333,425.51365,427.1453333333334,426.10519999999997,442.0102,420.2278666666666,429.9822666666667,411.1016,421.92813333333334,431.7336,421.20623333333333,424.07186666666666,425.50464999999997,425.73905,417.74870000000004,421.7148333333334,417.53905,430.61875,422.00263333333334,438.35339999999997,439.00620000000004,421.3414333333333,419.47346666666664,426.25829999999996,414.54724999999996,433.79636666666664,435.65665,433.277525,430.88555,430.97832500000004,416.29295,418.10493333333335,438.7674666666667,443.46146666666664,437.4830666666667,416.98933333333326,410.94429999999994,413.20215,422.683025,415.1801,420.3075666666667,410.2218666666666,341.5906,392.2864666666667,389.4166666666667,381.19683333333336,377.1791666666666,383.5943,384.18865,388.57213333333334,387.0391,376.3677,384.53634999999997,390.0724,374.5669,390.87775,389.30493333333334,388.6218666666667,385.42080000000004
15,2021-06-04,09:45:00,428.9687,446.417375,435.6776,435.4968999999999,438.6971333333333,441.7177,435.96095,430.1719,449.47074999999995,451.202,457.9893,449.83673333333337,454.31329999999997,453.6104333333333,451.8487,453.69885,436.40195,443.3406333333334,439.58959999999996,436.6442666666667,431.6039,439.6539,441.54373333333325,437.43489999999997,440.7617333333333,446.1211,447.77553333333327,445.3424333333333,446.7528666666667,445.6703,449.11990000000003,448.4515666666666,434.0879,427.33050000000003,422.35625,438.89113333333336,437.62890000000004,434.08515,355.79659999999996,439.05585,443.0460666666666,453.33436666666665,445.96875,448.1713333333334,455.6133,442.6333666666667,433.9125,450.031825,449.1692666666666,447.2557,427.35,437.2324,446.1984,453.64973333333336,445.076375,448.12575,445.112,450.3658666666667,436.3594,441.88087499999995,442.78569999999996,426.1633,445.4719,456.42265,435.7896,443.13280000000003,442.01326666666665,441.92783333333335,439.12656666666663,451.7164,456.0756,437.214475,448.05469999999997,426.0883,438.2963333333334,443.875,442.6802333333333,438.61055,439.03749999999997,439.7156333333333,436.21926666666667,438.6013,431.44025,449.88200000000006,442.95664999999997,454.42159999999996,455.3942666666667,440.5,438.7883,444.52026666666666,432.075375,450.9873,448.6596333333334,450.89845,448.21325,448.5630666666666,432.284575,435.10283333333336,452.1583666666667,466.125,455.4383,433.5877666666667,427.97965,434.55935,444.0190333333333,429.38283333333334,436.01956666666666,429.35545,357.02734999999996,409.6988,411.65913333333333,399.73409999999996,400.09454999999997,392.7656,400.188125,408.4922,401.1521,397.36456666666663,409.80175,408.71639999999996,391.71445,408.25936666666666,411.2664,406.7510333333333,405.40860000000004
16,2021-06-04,10:00:00,453.89959999999996,461.7617,451.513,457.36196666666666,448.5793,461.38436666666666,458.1015333333333,448.46135,462.386,475.66955,473.47583333333336,464.9175,469.12655,473.04376666666667,471.32733333333334,468.7674333333334,452.7945333333334,453.76559999999995,456.5879,453.82289999999995,446.4276,455.2635333333333,458.2185,449.37300000000005,459.40886666666665,467.4297,470.5371,461.4877333333334,467.1166666666666,460.8661666666667,458.33245,465.25390000000004,454.06299999999993,437.84805,443.2674666666667,454.60155,457.55286666666666,447.71613333333335,368.68516666666665,455.97425,461.8256,473.5083333333334,470.3322666666666,468.8062666666667,473.2359333333334,461.2057,457.26563333333326,462.63284999999996,465.04686666666663,464.35886666666664,451.02186666666665,452.3426,461.2580666666666,468.85074999999995,460.8922,463.8414,461.6966333333333,462.67473333333334,458.842975,460.30653333333333,457.8555,448.24884999999995,464.9063,467.67423333333335,452.03905,466.5094,461.25756666666666,456.3867,460.9504,456.49885,475.11095,455.5336,462.58650000000006,438.58750000000003,451.74535000000003,465.5554666666667,458.58125,457.1159,459.4336,452.85493333333335,456.6268666666667,458.5457,455.44506666666666,465.98126666666667,456.89973333333336,470.1924666666667,471.85156666666666,457.1724,456.0849,460.95183333333335,450.99535000000003,466.9453,469.3255,462.9801,464.6875333333333,467.36875,455.1711,453.1641,469.46326666666664,476.52476666666666,473.46015,449.57189999999997,447.08436666666665,443.91445,459.0419,446.6351333333334,454.27709999999996,443.6474,369.1997333333333,429.2459,430.3784,422.693,422.9494666666667,422.2719,422.90785,426.4934666666666,416.5797,416.0775999999999,431.69179999999994,432.64495,407.58595,429.8093666666667,434.6213666666666,430.28985,424.1268333333333
17,2021-06-04,10:15:00,467.6,477.505675,471.35729999999995,474.26876666666675,472.17345,482.75416666666666,479.0763,466.13933333333335,482.64063333333337,487.2124999999999,496.4726666666667,487.8852,494.04116666666664,497.0191,489.6531,492.1302,471.18906666666663,472.8263,473.08945,465.95806666666664,460.83799999999997,474.0953333333334,470.86563333333334,471.4091,476.9078,485.1666666666667,490.04765,479.9322666666667,484.0391,482.4927333333333,475.7453333333333,482.5052333333333,469.59215,456.56759999999997,460.7546666666667,471.3258,472.3924666666667,460.5859333333333,382.7953333333333,465.6513,477.34295,486.125,486.74976666666663,483.3318,487.64896666666664,478.8322666666666,475.50545,484.0958,485.501175,482.8805,469.9695333333334,469.4882666666667,477.9004,487.41433333333333,474.2408666666667,481.4492,477.8409,481.96406666666667,474.36795,480.1414333333334,477.03045,466.03593333333333,478.9185,487.42706666666663,470.43165,475.64375,471.2854333333333,472.3585666666666,479.14705000000004,479.28176666666667,486.5171666666667,468.0656,479.06770000000006,454.3262,472.35355,479.8805,476.59105,469.45886666666667,470.4375,472.6756,469.03383333333335,471.0862,470.70910000000003,472.2785,472.5910999999999,481.87345000000005,485.9245,472.1390333333333,473.5324,475.03905,460.2135666666666,480.0950666666666,482.59453333333335,480.0625333333333,478.26914999999997,483.5161666666666,469.7669333333333,464.3739666666666,488.45026666666666,495.84255,484.33826666666664,465.2969,461.6601666666666,461.79686666666663,474.0604,456.35505,467.4776,453.9969,383.0442666666666,448.68515,446.02695,435.35,444.52866666666665,436.65569999999997,439.37655,442.01980000000003,434.055875,434.6875,445.71329999999995,448.19506666666666,426.2672,443.97656666666666,448.47299999999996,447.2156333333333,445.6682
18,2021-06-04,10:30:00,491.30626666666666,505.1088666666667,483.7067666666667,497.18906666666663,494.21540000000005,497.2883,491.16796666666664,477.57185000000004,506.5166666666667,514.6656666666667,514.5851666666666,510.7422,505.3125,521.9371,511.18489999999997,502.33125,489.1601666666667,496.85722499999997,485.2969,494.87343333333337,476.5161666666667,502.2403666666667,492.40000000000003,500.12579999999997,486.33164999999997,509.7945333333334,516.536525,495.8700333333333,504.0112,501.57916666666665,506.6330666666666,509.18280000000004,487.70416666666665,467.3809,482.7375,483.2578,501.0254,472.5367,396.6094,488.11995,495.48229999999995,511.6015666666667,519.3574,509.1784,509.5578,501.7836,504.54686666666663,504.66876666666667,510.09765,506.2536333333334,492.77656666666667,487.3812666666667,498.8752666666666,513.8052333333334,496.22993333333335,498.2137,498.33803333333327,506.173275,497.15407500000003,499.5008,483.0625,480.25154999999995,502.6068,516.1700333333333,493.5297,493.5195333333333,504.45705,500.7302333333334,511.23515000000003,491.8906,506.29946666666666,489.0364333333334,503.7815333333333,481.66835000000003,486.6271,503.8409,490.0117,498.51445,498.234025,493.7383,495.7711,487.4008,486.68280000000004,496.83245,484.2906,511.649625,501.82683333333335,486.9901,490.7802,504.06380000000007,495.2218666666666,502.55825,498.34353333333337,499.5453333333333,497.72813333333335,495.66409999999996,494.2229333333333,485.31303333333335,515.611325,516.8830666666667,506.1724,488.92813333333334,486.15260000000006,487.4291666666666,498.57265,489.103725,490.4594,477.6094,403.84296666666665,468.0507666666667,467.50897499999996,456.55915000000005,465.08486666666664,470.01169999999996,467.1784,473.03319999999997,463.52709999999996,457.52500000000003,482.4835666666667,467.5781,451.55544999999995,465.21955,469.2591333333333,470.5877666666667,467.05466666666666
19,2021-06-04,10:45:00,316.86955,397.5797,327.32695,533.4582,388.53046666666665,397.12266666666665,324.17109999999997,512.994,550.31525,546.1646,389.64845,400.22450000000003,429.337,475.6179666666667,347.26405,563.3112333333333,391.95986666666676,516.8164333333334,388.53103333333337,533.9672,319.51016666666663,136.5949,166.38205,524.8370000000001,540.5508,266.77343333333334,419.3297,320.0875,322.89455,348.5382666666667,507.36915,546.7031,407.1601666666667,517.2719,374.01096666666666,466.8958333333333,258.9867,407.891025,116.8031,310.23125,425.486325,511.5378,549.1976500000001,327.86524999999995,416.13105,541.40665,463.24946666666665,285.98333333333335,537.5495000000001,429.6953333333334,519.7667,383.5426,429.2664,513.8557333333333,255.7479,395.5976666666667,317.41175,539.5,129.6,108.443,404.3396,240.61223333333336,530.3801000000001,558.875,529.1044333333334,334.5555,325.57815,287.1094,403.9838666666667,263.41276666666664,410.6776,340.45210000000003,530.9047,370.3734666666667,539.9063,530.7180000000001,375.26146666666665,524.4,524.97655,391.1916666666666,531.35895,446.39240000000007,397.94686666666666,331.744125,425.82050000000004,557.77585,404.2427333333333,314.42850000000004,281.9617333333333,535.3679999999999,523.5210999999999,388.7812333333333,260.3583333333333,343.9418,543.92305,429.78593333333333,411.5172,513.0551999999999,530.9495000000001,269.60313333333335,542.9989999999999,391.96146666666664,526.1161666666667,381.9825666666666,263.5628,512.15155,382.7622666666667,516.7361999999999,433.06826666666666,522.2539,490.3125,298.7711,363.1375,256.0190333333333,504.47344999999996,517.2135333333332,349.0474,304.51365,384.1081,126.775,301.7293,396.25756666666666,375.06379999999996,443.6155999999999,497.97083333333336
20,2021-06-04,11:00:00,488.7156,537.5971333333333,484.78569999999996,492.915025,530.9203333333334,535.1172,539.3144500000001,523.1364333333332,514.1745000000001,543.3336333333333,559.5078333333333,561.36325,514.2049666666667,553.5070666666667,486.5302,551.5703333333333,445.08463333333333,456.52385,529.6979333333334,528.8935,474.93623333333335,533.5416666666666,531.8943,526.5976666666667,525.4888333333333,538.5096333333335,546.6419,506.98909999999995,545.9848666666667,539.7867,490.8245,542.5844333333333,529.7101666666666,514.6950333333334,515.12265,530.1646,490.81565,358.0289,423.1385333333333,500.529525,522.54025,543.0114666666667,483.978325,547.9453000000001,508.78434999999996,529.5844,529.00935,528.3573,531.3449499999999,508.0357000000001,502.13803333333334,463.24024999999995,503.68829999999997,535.3260333333333,484.15665,518.2838666666667,534.372475,534.4297,529.6088666666666,530.21015,531.4148666666666,521.1888,535.05585,545.1664333333333,484.0343666666667,525.8652999999999,515.2578,530.12245,522.2422,524.17425,530.3429666666666,522.9245,474.3154,494.82030000000003,502.1776,536.8207,457.2489666666667,542.0,523.25235,504.3612,499.5953,513.0078,515.4101666666667,524.2581333333334,508.2708333333333,515.6281,534.6537,518.1855499999999,520.1935,519.4125,453.8742333333334,537.1945333333334,542.1703,524.0693,529.3762999999999,531.0778333333334,496.1140666666667,520.2010666666666,515.4833333333332,545.649,538.0190000000001,494.91303333333343,483.1700666666666,501.59246666666667,532.1953000000001,488.93799999999993,518.2096333333333,446.21565,420.9989333333333,505.809975,422.52683333333334,441.85585000000003,493.6411666666666,492.19713333333334,440.2489666666666,502.5081,499.03929999999997,468.04999999999995,500.89535,502.7979333333333,493.06600000000003,437.1893333333333,507.85979999999995,496.73333333333335,496.19455
21,2021-06-04,11:15:00,526.50175,534.0708333333333,524.5578333333334,540.6851666666666,531.6166666666667,542.5055,540.196475,528.8289,556.8372333333333,554.8937666666667,558.3036333333333,561.4323,549.88905,553.5362333333333,548.8755333333334,554.6293000000001,531.4432333333333,529.2057666666667,529.25275,524.3864666666667,513.8666333333334,534.7492500000001,535.2348999999999,525.2198,537.98435,538.5586,546.1312499999999,543.0551,549.4839999999999,538.7648666666668,541.2117,546.5682,525.8086,518.8453,515.9627333333334,525.4266,525.378725,518.5414000000001,427.12225,521.0183999999999,540.7434999999999,541.9385666666667,548.6398666666668,550.1617333333334,546.2638000000001,537.7643333333334,537.1533666666667,542.79065,537.8799666666666,532.5070666666666,529.5815333333334,524.2997333333334,530.1776333333333,545.4887,534.6396000000001,534.0682666666667,531.2953500000001,530.0896,528.7429666666667,527.2008,531.0882999999999,529.1896,532.3211,542.6258,528.9526,527.619,519.4245,524.9349333333333,527.9903666666667,527.0867000000001,541.4526,514.0968666666666,530.6333333333333,506.72075000000007,515.5843666666666,531.6453333333333,539.7188,520.1299666666666,522.0015666666667,522.5844000000001,513.1854,515.1159,518.5859666666666,534.4914333333335,533.6719,543.16095,535.4898499999999,518.4348666666666,515.2,541.04105,503.3203333333333,522.2875,534.4338666666666,530.4203333333334,535.4453,531.5684666666666,514.0950666666666,509.8922,535.0816500000001,546.4771000000001,531.8101666666666,518.6935,517.3666666666667,514.8094,524.23655,511.00156666666663,520.5680000000001,512.1197999999999,431.3891,507.3166666666666,499.674975,491.4211,493.7164333333333,501.60605,500.74243333333334,514.1721333333334,501.6094,493.15229999999997,511.9792,506.2729,485.1227,504.943,507.81135,503.95195,501.67423333333335
22,2021-06-04,11:30:00,378.86463333333336,360.8541666666667,270.32523333333336,565.9992,288.08723333333336,429.0789,393.18906666666663,409.83595,347.6133,367.4979333333334,534.1724,508.50855,361.391975,331.8724,429.89740000000006,475.9276,533.3335500000001,202.00155,488.5755,406.9857,433.59503333333333,283.6692666666666,421.16796666666664,440.11525,393.8828,312.5156333333333,524.7229333333333,273.6883,311.2617,357.37695,447.6375,416.3190333333334,399.88543333333337,531.1523,487.28985,526.8211,482.97580000000005,481.36462500000005,253.35283333333334,351.05469999999997,150.19925,158.0312,426.4284,310.4622333333333,373.7145666666667,406.30133333333333,373.17159999999996,424.82127499999996,434.74143333333336,539.4882666666666,480.7468999999999,423.54793333333333,497.14270000000005,287.41613333333333,377.0211,427.9229,542.2031,288.8073,511.0453333333333,424.58230000000003,277.17526666666663,273.569,283.2901,600.38675,546.8844,454.0653666666667,548.5658666666667,352.38280000000003,529.8859666666666,534.5625333333334,469.2112,414.5200333333333,420.18906666666663,497.2969,529.0328,284.89713333333333,561.3434,341.4508,518.0825666666667,279.73023333333333,525.9012,536.5802,462.8973,452.7646,420.6757666666667,281.49556666666666,555.4254000000001,387.93619999999993,311.1843666666667,370.58985,435.82710000000003,291.5674333333333,416.8127666666667,598.3622666666666,371.58869999999996,371.7674333333334,406.8781333333333,329.2883,493.37996666666663,608.2880333333333,315.9817666666667,484.0432333333333,312.574,371.11979999999994,431.9698,263.02526666666665,351.49025,445.57110000000006,445.6211,538.6867500000001,276.05313333333334,526.049625,393.61043333333333,414.31955,326.85429999999997,483.3414,461.780475,409.4072249999999,389.0621,639.7594,359.50352499999997,391.47343333333333,530.92345,434.8195333333333,394.9495
23,2021-06-04,11:45:00,472.1127666666667,408.1,351.3890333333334,432.47499999999997,510.0836,562.9449,505.9547,457.2289333333333,589.8711,547.8072999999999,571.71875,567.6661666666666,553.3987,560.9203333333334,515.7929666666668,523.8336,412.6362,531.2906333333333,537.9755333333333,540.3234500000001,533.4164000000001,535.9666666666667,533.2328,534.1227,555.9977,561.8828,579.3862,555.8406333333334,455.24140000000006,563.4010666666667,403.3623,414.34220000000005,467.90599999999995,411.71720000000005,557.9929999999999,552.9817999999999,401.2302333333334,519.10935,447.5879,446.7625,567.7226666666666,625.8469,399.4356666666667,567.7791333333333,600.26405,547.5643333333334,547.20705,515.632,373.60275,484.2726666666667,522.7580250000001,498.9867,377.7679666666666,484.7932333333333,521.4481999999999,402.53309999999993,534.1227,548.9203333333334,522.3573,557.61955,534.6508,549.7074,583.7349333333333,586.0203333333333,542.1096333333334,553.0663999999999,478.8765333333333,527.8721333333333,409.3479333333333,473.4862,545.35665,523.2609,562.9221666666666,411.80836666666664,487.4414,587.80665,571.1294666666666,557.6401,513.5401,555.0419333333334,548.7708666666666,574.95705,405.63165000000004,290.9504,549.0458333333333,479.54376666666667,375.59685,555.4614666666666,558.0289333333334,496.8956,546.4279,371.01605,561.2468666666667,576.3591333333333,580.9805,588.7406666666667,564.3187666666666,549.6364666666667,557.5598,588.6721,538.49765,491.6794333333333,543.4133,542.9513,421.35103333333336,450.6744999999999,579.7583333333333,577.9872666666666,423.6429666666667,556.7375000000001,502.1614666666666,387.2348666666667,559.0539,420.62370000000004,561.9482499999999,523.97655,576.6695333333332,370.9477,591.9555,375.6133,559.5144499999999,548.4851666666667,571.259,547.8609333333334,486.63206666666673
