,Data,Hora,P1.1.1 V (V),P1.1.2 V (V),P1.1.3 V (V),P1.1.4 V (V),P1.1.5 V (V),P1.1.6 V (V),P1.1.7 V (V),P1.1.8 V (V),P1.1.9 V (V),P1.1.10 V (V),P1.1.11 V (V),P1.1.12 V (V),P1.1.13 V (V),P1.1.14 V (V),P1.1.15 V (V),P1.1.16 V (V),P1.2.1 V (V),P1.2.2 V (V),P1.2.3 V (V),P1.2.4 V (V),P1.2.5 V (V),P1.2.6 V (V),P1.2.7 V (V),P1.2.8 V (V),P1.2.9 V (V),P1.2.10 V (V),P1.2.11 V (V),P1.2.12 V (V),P1.2.13 V (V),P1.2.14 V (V),P1.2.15 V (V),P1.2.16 V (V),P1.3.1 V (V),P1.3.2 V (V),P1.3.3 V (V),P1.3.4 V (V),P1.3.5 V (V),P1.3.6 V (V),P1.3.7 V (V),P1.3.9 V (V),P1.3.10 V (V),P1.3.11 V (V),P1.3.12 V (V),P1.3.13 V (V),P1.3.14 V (V),P1.3.15 V (V),P1.3.16 V (V)
0,2021-05-05,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-05-05,06:15:00,57.791666666666664,64.625,69.875,65.875,63.3125,70.35416666666667,61.5,63.25,62.0625,62.5,63.9375,64.375,62.0625,60.3125,57.125,60.3125,63.5625,64.0,60.125,70.825,67.97916666666667,67.1,70.075,51.3125,70.02083333333333,69.35,62.625,65.95833333333333,65.79166666666667,65.875,54.625,64.04166666666667,56.708333333333336,62.125,65.1875,63.375,60.5625,65.08333333333333,62.3125,72.03125,66.1875,70.5,63.375,58.583333333333336,52.875,58.8125,64.5
2,2021-05-05,06:30:00,70.375,69.25,69.875,72.375,70.0625,69.125,69.625,71.875,66.125,67.08333333333333,66.5,68.625,66.65625,64.5625,65.96875,63.041666666666664,64.29166666666667,65.21875,64.04166666666667,66.29166666666667,65.5,67.0,63.0625,61.916666666666664,64.08333333333333,69.29166666666667,67.79166666666667,67.91666666666667,66.41666666666667,67.20833333333333,67.79166666666667,63.25,68.95833333333333,70.66666666666667,69.875,70.375,67.59375,67.375,69.625,62.3125,70.5,67.53125,70.0,62.75,68.625,68.375,65.375
3,2021-05-05,06:45:00,72.25,73.0,71.8125,72.875,73.5,71.875,71.25,73.04166666666667,70.16666666666667,69.33333333333333,68.78125,69.0,69.5625,70.29166666666667,67.6875,69.875,69.5,70.125,69.04166666666667,69.41666666666667,70.1875,70.5,70.75,68.04166666666667,69.71875,73.79166666666667,71.33333333333333,71.8125,73.20833333333333,69.5,69.08333333333333,72.59375,72.375,72.75,71.5,71.45833333333333,71.4375,72.04166666666667,72.25,71.29166666666667,78.1875,76.3125,74.16666666666667,75.0625,72.1875,70.5,77.16666666666667
4,2021-05-05,07:00:00,73.0,72.625,73.95833333333333,72.625,74.0,72.79166666666667,71.79166666666667,73.5625,72.70833333333333,71.54166666666667,70.4375,70.9375,71.875,72.5625,71.5,72.9375,71.29166666666667,70.5625,71.375,71.83333333333333,71.29166666666667,70.875,72.45833333333333,70.40625,70.375,76.83333333333333,76.0,70.95833333333333,71.4375,72.16666666666667,69.875,73.25,72.125,73.5625,73.0625,72.16666666666667,72.53125,73.25,73.58333333333333,72.54166666666667,80.40625,78.875,73.25,72.28125,75.16666666666667,72.375,75.875
5,2021-05-05,07:15:00,72.25,73.83333333333333,73.25,73.25,73.95833333333333,73.75,73.03125,72.8125,72.875,72.1875,71.75,72.45833333333333,72.08333333333333,72.40625,71.6875,72.58333333333333,72.0625,71.9375,72.16666666666667,72.875,72.4375,72.8125,74.08333333333333,71.6875,72.34375,80.25,65.625,72.08333333333333,72.45833333333333,76.09375,73.625,72.9375,73.375,74.875,71.875,72.625,72.20833333333333,72.70833333333333,73.625,72.9375,60.4375,79.70833333333333,73.4375,72.41666666666667,77.375,75.70833333333333,75.375
6,2021-05-05,07:30:00,72.29166666666667,72.5,73.625,72.95833333333333,72.875,72.79166666666667,71.8125,73.29166666666667,72.25,72.6875,72.58333333333333,72.78125,72.25,72.5,72.0,72.70833333333333,72.25,71.83333333333333,72.625,72.29166666666667,73.9375,73.34375,73.75,72.125,73.25,81.9375,71.08333333333333,72.625,73.66666666666667,78.8125,76.08333333333333,73.5625,72.5625,73.16666666666667,73.20833333333333,72.41666666666667,73.0625,73.75,72.5,72.91666666666667,69.70833333333333,82.04166666666667,73.125,72.83333333333333,80.25,76.6875,76.0
7,2021-05-05,07:45:00,72.1875,72.95833333333333,72.6875,72.375,72.8125,72.66666666666667,72.25,72.875,72.46875,72.25,72.20833333333333,73.25,72.66666666666667,71.83333333333333,72.33333333333333,72.70833333333333,72.5,73.45833333333333,73.125,74.0,73.125,73.125,73.125,72.875,73.0625,80.59375,81.16666666666667,73.4375,71.8125,79.29166666666667,76.5,73.25,72.125,73.4375,73.75,72.5625,72.95833333333333,72.91666666666667,72.6875,73.625,73.45833333333333,82.375,73.0625,72.25,80.58333333333333,78.58333333333333,74.8125
8,2021-05-05,08:00:00,71.90625,72.875,71.875,72.9375,73.04166666666667,71.66666666666667,72.8125,72.5625,73.3125,73.125,71.96875,72.125,72.54166666666667,74.5,72.58333333333333,72.75,72.125,72.1875,72.79166666666667,72.20833333333333,72.9375,73.08333333333333,73.29166666666667,72.75,71.95833333333333,78.33333333333333,80.75,72.5625,72.95833333333333,80.6875,77.875,72.875,72.625,73.0625,73.0625,72.91666666666667,72.5,72.625,72.29166666666667,72.25,72.5,81.08333333333333,72.6875,72.375,81.95833333333333,79.58333333333333,73.8125
9,2021-05-05,08:15:00,71.08333333333333,71.125,70.95833333333333,72.66666666666667,71.875,71.125,70.83333333333333,72.16666666666667,73.16666666666667,72.25,72.3125,73.21875,72.58333333333333,71.8125,72.0,72.65625,71.4375,72.16666666666667,73.08333333333333,73.29166666666667,73.375,73.0,73.0,72.91666666666667,71.75,75.375,83.04166666666667,72.34375,72.75,80.96875,79.5,72.95833333333333,70.875,71.95833333333333,71.875,69.875,71.41666666666667,71.125,70.375,70.8125,71.0,82.0,70.70833333333333,70.8125,81.3125,79.75,72.5625
