,Data,Hora,P3.1.1 P (W),P3.1.2 P (W),P3.1.3 P (W),P3.1.4 P (W),P3.1.5 P (W),P3.1.6 P (W),P3.1.7 P (W),P3.1.8 P (W),P3.1.9 P (W),P3.1.10 P (W),P3.1.11 P (W),P3.1.12 P (W),P3.1.13 P (W),P3.1.14 P (W),P3.1.15 P (W),P3.1.16 P (W),P3.2.1 P (W),P3.2.2 P (W),P3.2.3 P (W),P3.2.4 P (W),P3.2.5 P (W),P3.2.6 P (W),P3.2.7 P (W),P3.2.8 P (W),P3.2.9 P (W),P3.2.10 P (W),P3.2.11 P (W),P3.2.12 P (W),P3.2.13 P (W),P3.2.15 P (W),P3.2.16 P (W),P3.3.1 P (W),P3.3.2 P (W),P3.3.3 P (W),P3.3.4 P (W),P3.3.5 P (W),P3.3.6 P (W),P3.3.7 P (W),P3.3.8 P (W),P3.3.9 P (W),P3.3.10 P (W),P3.3.11 P (W),P3.3.12 P (W),P3.3.13 P (W),P3.3.14 P (W),P3.3.15 P (W),P3.3.16 P (W),P3.4.1 P (W),P3.4.2 P (W),P3.4.3 P (W),P3.4.4 P (W),P3.4.5 P (W),P3.4.6 P (W),P3.4.7 P (W),P3.4.8 P (W),P3.4.9 P (W),P3.4.10 P (W),P3.4.11 P (W),P3.4.12 P (W),P3.4.13 P (W),P3.4.14 P (W),P3.4.15 P (W),P3.4.16 P (W),P3.5.1 P (W),P3.5.2 P (W),P3.5.3 P (W),P3.5.4 P (W),P3.5.5 P (W),P3.5.6 P (W),P3.5.7 P (W),P3.5.8 P (W),P3.5.9 P (W),P3.5.10 P (W),P3.5.11 P (W),P3.5.12 P (W),P3.5.13 P (W),P3.5.14 P (W),P3.5.15 P (W),P3.5.16 P (W),P3.6.1 P (W),P3.6.2 P (W),P3.6.3 P (W),P3.6.4 P (W),P3.6.5 P (W),P3.6.6 P (W),P3.6.7 P (W),P3.6.8 P (W),P3.6.9 P (W),P3.6.10 P (W),P3.6.11 P (W),P3.6.12 P (W),P3.6.13 P (W),P3.6.14 P (W),P3.6.15 P (W),P3.6.16 P (W),P3.7.1 P (W),P3.7.2 P (W),P3.7.3 P (W),P3.7.4 P (W),P3.7.5 P (W),P3.7.6 P (W),P3.7.7 P (W),P3.7.8 P (W),P3.7.9 P (W),P3.7.10 P (W),P3.7.11 P (W),P3.7.12 P (W),P3.7.13 P (W),P3.7.14 P (W),P3.7.15 P (W),P3.7.16 P (W),P3.8.1 P (W),P3.8.2 P (W),P3.8.3 P (W),P3.8.4 P (W),P3.8.5 P (W),P3.8.6 P (W),P3.8.7 P (W),P3.8.8 P (W),P3.8.9 P (W),P3.8.10 P (W),P3.8.11 P (W),P3.8.12 P (W),P3.8.13 P (W),P3.8.14 P (W),P3.8.15 P (W)
0,2021-03-21,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-03-21,06:15:00,4.389600000000001,10.807025,8.4211,13.572899999999999,8.420566666666666,11.0955,9.9016,9.094533333333333,8.317733333333333,9.3508,9.73945,10.898166666666668,12.0893,17.971633333333333,10.941666666666668,7.640650000000001,8.9703,14.105450000000001,15.6534,14.123666666666667,12.365066666666666,10.6755,13.719566666666665,12.641449999999999,11.147133333333334,12.1461,15.291433333333336,9.126149999999999,8.2495,4.75315,10.257000000000001,11.018766666666666,6.204133333333334,8.007033333333334,13.576066666666668,11.2646,10.720500000000001,9.4229,14.2188,8.7943,16.385175,12.1768,14.845566666666665,15.484633333333335,11.738299999999999,8.60585,6.6513333333333335,11.578899999999999,16.15605,16.031499999999998,15.141974999999999,7.5156,10.3277,8.673966666666667,10.228900000000001,13.6914,10.142199999999999,13.407833333333334,7.901299999999999,18.0323,10.996366666666667,19.5783,4.5901,10.140099999999999,18.89665,14.037233333333333,13.1042,13.842175,15.848966666666668,8.828899999999999,9.9706,10.39765,12.94725,12.485933333333335,19.2414,5.095566666666667,18.51325,11.092999999999998,13.683333333333332,13.725266666666665,7.186966666666667,11.552525,9.443466666666666,11.5121,13.015133333333333,11.48165,9.583633333333333,9.803933333333333,10.866666666666667,5.9822999999999995,11.192433333333334,22.196366666666666,5.9640666666666675,13.3656,13.732,16.4789,12.121900000000002,12.755233333333331,6.089566666666667,7.285933333333333,15.212000000000002,12.007033333333334,8.606533333333333,7.7486999999999995,9.5922,7.890599999999999,14.002600000000001,5.78905,10.533066666666665,10.067599999999999,9.662733333333334,9.685133333333333,6.3719,9.181,6.857049999999999,7.953133333333334,5.2582,11.8164,7.585166666666666,8.160933333333334,9.469266666666668,8.681049999999999,5.182833333333334,10.754966666666668,14.981649999999998,8.823666666666668
2,2021-03-21,06:30:00,10.742166666666668,17.5715,14.833566666666668,39.7065,35.96875,21.940366666666666,37.81075,37.3207,42.25,40.14116666666667,45.729166666666664,47.1133,43.4823,51.2336,29.053633333333334,25.315424999999998,16.8883,19.695833333333336,46.53933333333333,44.333600000000004,37.631,43.05153333333333,49.867975,45.02450000000001,41.23933333333334,42.85183333333333,43.416,36.3281,44.04503333333333,18.1828,30.397900000000003,16.534899999999997,11.4927,38.205466666666666,39.81876666666667,42.107033333333334,42.16565,45.26485,42.4949,39.999766666666666,45.52265,42.31016666666667,47.80955,40.3513,50.443,27.305233333333337,26.513475,46.87603333333334,52.00523333333334,26.215866666666667,49.820350000000005,32.46485,19.9896,15.8255,19.8146,48.72385,31.96353333333333,47.08023333333333,44.677099999999996,54.40076666666667,42.243766666666666,52.11055,39.500975,47.725500000000004,58.53359999999999,49.551566666666666,43.74166666666667,44.9664,0.0,31.841,35.62943333333334,33.50703333333333,39.807825,48.08283333333333,54.161699999999996,39.5651,50.82626666666667,45.79633333333334,57.5,47.329899999999995,43.25416666666666,47.30935,48.698433333333334,42.653633333333325,52.830733333333335,45.48905,41.769800000000004,19.12655,34.6531,45.01795,44.560399999999994,55.238299999999995,34.85103333333333,43.4112,42.954433333333334,48.300533333333334,50.44415,54.6961,42.0349,41.847633333333334,58.8789,37.5324,35.0698,16.028633333333335,17.2164,42.74269999999999,41.87393333333333,37.594500000000004,44.16015,44.0742,29.9125,25.058333333333334,23.207300000000004,22.87385,18.269266666666667,19.583066666666667,20.644325000000002,23.58673333333333,19.136433333333333,24.6875,23.6784,19.807000000000002,16.7651,21.18306666666667,24.0766,19.78956666666667
3,2021-03-21,06:45:00,16.65363333333333,24.1707,20.900399999999998,94.4703,70.54375,28.41955,79.87305,79.91444999999999,75.09063333333334,76.6883,80.10860000000001,78.71013333333333,78.01093333333334,80.1177,48.9643,46.48853333333333,21.238533333333333,26.091933333333333,75.79216666666666,72.58673333333333,80.3573,84.93632500000001,89.59649999999999,78.90913333333333,80.65856666666666,80.09296666666667,71.455075,82.06586666666666,69.4488,42.3995,47.457033333333335,23.427066666666665,17.18555,69.4891,87.2555,78.10496666666667,72.17813333333334,76.4328,77.91605,79.25040000000001,69.63555,80.60289999999999,87.04339999999999,79.13646666666666,77.8109,46.00496666666667,45.8367,77.0039,80.11215,78.64373333333333,77.36719999999998,78.95233333333333,27.376800000000003,20.51875,76.83853333333333,88.29845,83.93045000000001,77.49793333333334,78.8,90.75,80.72653333333334,93.7641,81.83985,82.93906666666668,86.8797,82.7719,78.41486666666667,76.98515,84.31425,75.09845,80.2573,83.0357,88.8164,78.9055,95.75195,73.7,79.0082,78.8544,92.0,86.43646666666666,83.17473333333334,81.22916666666667,84.1203,74.59219999999999,85.59296666666667,87.9,73.4359,79.52893333333334,77.94246666666668,77.67786666666666,81.1013,87.07136666666668,70.44736666666667,86.0914,83.29113333333333,90.1094,92.0918,80.1302,76.67343333333334,72.7918,93.65523333333333,95.46719999999999,87.2547,22.159,21.60233333333333,76.52343333333333,74.2948,78.33596666666666,74.30183333333333,80.11093333333334,61.505475000000004,45.7643,48.00156666666667,44.9953,40.25986666666666,42.5566,36.2488,44.6344,39.82083333333333,42.57423333333333,52.88005,44.80315,34.21953333333334,45.30936666666667,47.44065,38.73253333333333
4,2021-03-21,07:00:00,22.4854,27.2156,28.877866666666666,108.75,115.33825000000002,105.482225,112.37813333333332,107.98696666666667,109.28933333333333,113.04374999999999,122.69873333333332,118.0586,113.20466666666668,120.56406666666668,69.84376666666667,65.70389999999999,26.6211,30.6328,115.0883,114.09376666666667,117.34143333333333,124.2191,127.18165,124.7539,114.47030000000001,126.77225,114.95626666666668,119.1039,112.825375,64.95676666666667,69.8349,29.801033333333333,21.626566666666665,114.05425,125.86955,120.16693333333332,115.62683333333332,97.06196666666666,123.29036666666667,123.5512,122.8943,109.8203,120.72106666666666,107.9531,116.22266666666667,64.92863333333334,63.62083333333334,126.83800000000001,136.9828,129.836725,135.5063,130.1168,33.967166666666664,26.2263,116.48165,120.84633333333333,117.0598,127.633,117.64716666666668,131.12969999999999,115.83160000000001,117.6094,114.36039999999998,116.9219,127.67446666666667,120.37302500000001,123.83984999999998,117.4125,120.3797,119.83153333333333,118.3177,122.99560000000001,112.94375,118.53099999999999,127.1198,114.32836666666667,115.34243333333332,118.43516666666666,124.91873333333335,135.6398,131.8562,123.53515000000002,123.6703,118.48596666666667,125.74063333333334,122.1297,114.75156666666668,131.01146666666668,123.3449,123.26035000000002,121.0043,127.71823333333333,107.2229,112.6938,126.69120000000001,120.2888,119.06616666666666,130.67916666666667,112.08905,121.65236666666665,126.30705,127.45466666666668,128.91796666666667,29.5534,25.9082,106.29065,115.9646,118.28803333333333,119.15039999999999,117.8336,96.25443333333334,73.882,78.95053333333333,63.0302,72.48593333333334,70.76666666666667,73.76146666666666,73.73516666666666,71.19946666666667,67.62396666666666,74.5659,73.57293333333332,69.67056666666667,71.86404999999999,65.15195,68.91383333333333
5,2021-03-21,07:15:00,68.0021,39.393233333333335,118.32385,160.64066666666665,159.57473333333334,176.6344,172.8879,163.0211,148.46096666666665,192.65705000000003,199.2453,133.4313,141.506,171.29065,104.65103333333333,103.42263333333334,106.7539,143.9469,176.33593333333337,139.9193,165.31666666666663,170.84769999999997,174.99816666666666,170.43413333333334,156.2459,124.30430000000001,173.4246,161.52996666666664,141.9229,117.60005,97.15886666666667,100.02265,100.08049999999999,140.00705,164.8828,156.32343333333333,129.52213333333333,105.60443333333335,140.1562,114.18789999999998,157.2344,118.0078,154.21175,161.43933333333334,174.441,111.32183333333334,89.65,193.16330000000002,158.60286666666667,171.0,166.5677,151.85286666666664,142.2188,47.83045,174.3021,172.42993333333334,164.77813333333333,132.09570000000002,166.44039999999998,158.5586,172.10053333333335,153.24273333333335,123.23513333333334,177.53320000000002,166.81675,149.4789,121.4023,153.2551,155.9426,134.57293333333334,139.94456666666667,160.29725000000002,168.5271,163.43436666666668,136.95940000000002,142.00705,158.7047,147.32225,173.9909,160.20989999999998,142.8672,169.5156,177.6336,168.66093333333333,205.2031,137.75573333333332,157.70573333333334,200.36015,134.44243333333335,180.56445,134.22553333333332,158.125,149.68853333333334,180.6885,171.14690000000002,186.32889999999998,160.71915,160.25275,159.83985,153.11146666666664,181.2996,169.9573,167.47969999999998,81.60183333333333,110.19216666666667,165.1901,179.98925,166.54793333333333,167.79255,155.45833333333334,142.4852,103.13749999999999,111.57213333333334,115.35313333333333,87.48776666666667,101.20859999999999,121.8492,131.19395,107.84870000000001,88.23513333333334,129.30416666666667,116.4488,113.0609,118.23700000000001,109.28125,103.91616666666665
6,2021-03-21,07:30:00,144.60389999999998,55.05989999999999,214.82302499999997,196.76486666666668,176.6966,225.673425,158.0422,217.44973333333334,238.7133,200.5503,230.28165,235.791,211.66146666666668,216.41563333333337,202.52706666666666,138.0332,203.1768,201.588475,234.0799,208.5013,226.97916666666666,235.11876666666663,173.87003333333334,200.04255,230.8128,185.6896,193.07240000000002,215.35263333333333,227.93803333333335,195.2388,214.22263333333333,175.21276666666665,211.14296666666667,167.4961,195.53280000000004,235.5101666666667,203.91835,184.58646666666664,223.74636666666666,219.52603333333332,215.11873333333335,150.5328,201.12163333333334,227.7224,239.4,169.92083333333332,186.09904999999998,245.67305,173.86875,206.42316666666667,204.4192666666667,175.64896666666664,239.9435,67.9215,205.03045,202.34220000000002,240.75726666666665,243.83965,217.82423333333335,241.5078,218.6719,233.791225,193.66743333333332,214.04943333333335,246.15676666666664,233.80079999999998,204.58985,238.59973333333332,237.75234999999998,237.00443333333337,208.7297,244.46513333333334,239.29295,228.6802,233.7422,216.52106666666668,218.805075,236.27733333333333,229.9224,238.36135000000002,235.63413333333332,238.99346666666668,227.32393333333334,236.8039,225.67996666666667,238.85706666666667,225.61014999999998,238.3013,201.0232,229.8344,231.17655000000002,223.07344999999998,188.60706666666667,246.51876666666666,230.53400000000002,253.93085000000002,213.44999999999996,232.32993333333334,223.52863333333332,225.91559999999998,246.26330000000002,239.69216666666668,151.9922,220.4149,221.10806666666667,196.2922,233.8672,208.9824,189.05,226.32763333333332,158.39583333333334,162.34346666666667,138.15115,143.7411666666667,133.58675,166.08386666666667,178.89255,75.2125,144.4151,171.7182333333333,150.02970000000002,170.6336,175.33436666666668,179.88646666666668,142.71015,161.70366666666666
7,2021-03-21,07:45:00,171.41835,127.15315000000001,160.2578,186.46456666666668,192.0607,190.6297,154.35936666666666,249.18865,181.76096666666663,191.99896666666666,166.19273333333334,180.64633333333333,168.34426666666664,183.7323,171.07266666666666,218.86536666666666,186.3,172.5614333333333,147.83125,189.28203333333332,165.9609,223.14896666666667,226.2026,187.41662499999998,216.7458333333333,160.44763333333336,173.90596666666667,235.393,245.29816666666667,184.44456666666667,161.78285,147.47893333333334,162.74403333333333,216.6591,116.47579999999999,168.35909999999998,173.7547,167.84193333333334,231.71835,183.06565,222.4008,174.44973333333337,161.8833,160.35573333333332,169.57083333333333,186.77086666666665,99.00315,209.24323333333334,207.43983333333335,197.655475,191.709575,205.88715,197.7482,198.0773,136.4789,201.65780000000004,159.59923333333333,219.2969,200.044125,184.33306666666667,217.66353333333333,189.918,220.0638,197.93555,170.60963333333333,158.8625,244.1518,108.01755,173.5074,227.33123333333333,163.94553333333334,112.6422,196.86533333333333,144.2047,187.0166,179.60806666666667,140.90263333333334,182.5112,249.35206666666667,163.71613333333332,158.5125,172.4474,165.55909999999997,199.894,248.04819999999998,190.8114666666667,231.3496,184.5629,229.70183333333333,221.25053333333335,235.3094,177.8766,180.276575,261.6981666666667,180.2285,191.62633333333335,173.91693333333333,222.15573333333336,172.09219999999996,253.38723333333334,221.4242,252.19260000000003,180.80395,155.3193,222.8802333333333,165.99765000000002,252.52576666666664,173.33333333333334,195.18359999999998,243.41273333333334,144.26246666666665,143.26876666666666,139.46485,126.25676666666665,187.6625,126.73019999999998,164.516,146.3422,182.83516666666665,141.01950000000002,134.73985000000002,162.3534,143.75664999999998,150.88436666666666,134.57420000000002,149.1543
8,2021-03-21,08:00:00,277.47305,305.2205666666667,180.51876666666666,238.56135,290.3976666666666,296.5766,223.74166666666665,289.6401,214.01770000000002,293.7317666666667,277.27343333333334,230.057425,232.29816666666667,257.07385,288.96095,277.5906333333333,290.52213333333333,269.2815,292.5141,292.62654999999995,232.1260333333333,276.5361666666667,263.25756666666666,276.1664,274.48956666666663,155.3414,296.81303333333335,227.67714999999998,307.67969999999997,187.17236666666668,263.43635,287.47265000000004,262.06666666666666,262.3278666666667,250.70137499999998,242.47996666666666,271.89843333333334,227.7929333333333,284.37305,249.6246,240.17319999999998,253.03785,276.73515,252.62526666666668,214.53865000000002,229.69426666666666,244.53123333333335,303.63205,235.27127500000003,306.668,291.9199,291.6992,299.4216333333333,275.73960000000005,290.6844,248.56249999999997,295.98670000000004,289.45703333333336,256.01955,217.73643333333334,223.89896666666667,314.6737,294.55235,243.57500000000002,255.25519999999997,224.47136666666665,284.6612,267.93285,287.64166666666665,288.0758,219.8229,242.51746666666668,275.75355,270.7638,277.07840000000004,287.7875,288.32304999999997,287.9953,298.2333333333333,227.4034,299.50783333333334,273.0682333333333,285.3296666666667,233.15133333333333,297.8995,264.92243333333334,208.07305,261.3582,259.97815,295.52056666666664,243.61823333333334,231.5979,292.1484,315.22850000000005,317.1875,220.03853333333333,250.1864666666667,230.63727500000002,283.5458333333333,301.9817666666667,305.557,309.88540000000006,308.9447666666667,277.88085,170.51135,290.8609333333333,246.59166666666667,271.7292,288.8965,232.85836666666668,229.88240000000002,232.0862,252.3534,209.55183333333335,199.40679999999998,231.3794333333333,171.6583333333333,208.787,225.49896666666666,220.09973333333335,249.96679999999998,235.64453333333336,196.03803333333335,251.1875,205.33883333333333,174.28085
9,2021-03-21,08:15:00,183.78176666666664,316.28386666666665,322.90156666666667,266.16035,292.63776666666666,271.9737,354.76559999999995,261.92083333333335,317.4250333333333,320.14480000000003,317.03045,341.10940000000005,261.8505333333333,291.82032499999997,278.6133,338.13983333333334,340.3906333333333,309.55469999999997,320.6937666666667,272.8062333333333,330.5687666666667,346.1133,288.213,250.25,225.97230000000002,331.79973333333334,337.57706666666667,346.63559999999995,236.3844,329.63125,338.31016666666665,268.22813333333335,254.34789999999998,304.9367,337.9117,135.1055,246.8328333333333,282.0122333333333,270.4586,305.4734,288.2043,312.40729999999996,348.92735,341.98696666666666,340.59375,261.19350000000003,297.0729,295.17345,346.39166666666665,356.1843666666667,301.69845,251.8129,272.9252666666667,270.2848666666667,347.35909999999996,349.5258,268.4377666666667,325.5586,264.81533333333334,347.13986666666665,268.6401,279.2516,291.6739333333333,343.61170000000004,280.11043333333333,321.5418,346.99885,262.3734,342.9563,321.8734333333333,334.53905,289.98365,355.5143333333333,314.420725,349.55286666666666,277.1758,315.3474,337.3047,331.039225,313.4273333333333,313.9242,264.6070333333334,344.9052,273.2133,346.8637,290.62815,313.79645000000005,350.16405,355.0682333333334,276.1713666666667,349.65819999999997,355.8719,276.0679666666667,324.0086,311.01533333333333,331.56643333333335,315.3198,350.5094,302.9721333333334,306.15363333333335,373.94765,233.1896,311.6104,220.96405,278.5281,256.0177,329.64374999999995,332.88646666666665,313.3435,299.3687333333333,211.41743333333332,299.4203,280.3614333333333,293.8455666666667,232.45466666666667,234.47733333333335,247.12159999999997,238.36356666666666,241.381,190.50625000000002,206.79533333333333,231.6205666666667,278.88280000000003,245.0823,249.13242499999998,289.88803333333334
