,Data,Hora,OP4.1.1 V (V),OP4.1.2 V (V),OP4.1.3 V (V),OP4.1.4 V (V),OP4.1.5 V (V),OP4.1.6 V (V),OP4.1.7 V (V),OP4.1.8 V (V),OP4.1.9 V (V),OP4.1.10 V (V),OP4.1.11 V (V),OP4.1.12 V (V),OP4.1.13 V (V),OP4.1.14 V (V),OP4.1.15 V (V),OP4.1.16 V (V),OP4.1.17 V (V),OP4.1.18 V (V),OP4.1.19 V (V),OP4.1.20 V (V),OP4.1.21 V (V),OP4.1.22 V (V),OP4.2.1 V (V),OP4.2.2 V (V),OP4.2.3 V (V),OP4.2.4 V (V),OP4.2.5 V (V),OP4.2.6 V (V),OP4.2.7 V (V),OP4.2.8 V (V),OP4.2.9 V (V),OP4.2.10 V (V),OP4.2.11 V (V),OP4.2.12 V (V),OP4.2.13 V (V),OP4.2.14 V (V),OP4.2.15 V (V),OP4.2.16 V (V),OP4.2.17 V (V),OP4.2.18 V (V),OP4.2.19 V (V),OP4.2.20 V (V),OP4.2.21 V (V),OP4.2.22 V (V),OP4.3.1 V (V),OP4.3.2 V (V),OP4.3.3 V (V),OP4.3.4 V (V),OP4.3.5 V (V),OP4.3.6 V (V),OP4.3.7 V (V),OP4.3.8 V (V),OP4.3.9 V (V),OP4.3.10 V (V),OP4.3.11 V (V),OP4.3.12 V (V),OP4.3.13 V (V),OP4.3.14 V (V),OP4.3.15 V (V),OP4.3.16 V (V),OP4.3.17 V (V),OP4.3.18 V (V),OP4.3.20 V (V),OP4.3.21 V (V),OP4.3.22 V (V),OP4.4.1 V (V),OP4.4.2 V (V),OP4.4.3 V (V),OP4.4.4 V (V),OP4.4.5 V (V),OP4.4.6 V (V),OP4.4.7 V (V),OP4.4.8 V (V),OP4.4.9 V (V),OP4.4.10 V (V),OP4.4.11 V (V),OP4.4.12 V (V),OP4.4.13 V (V),OP4.4.14 V (V),OP4.4.15 V (V),OP4.4.16 V (V),OP4.4.17 V (V),OP4.4.18 V (V),OP4.4.19 V (V),OP4.4.20 V (V),OP4.5.1 V (V),OP4.5.2 V (V),OP4.5.3 V (V),OP4.5.4 V (V),OP4.5.5 V (V),OP4.5.6 V (V),OP4.5.7 V (V),OP4.5.8 V (V),OP4.5.9 V (V),OP4.5.10 V (V),OP4.5.11 V (V),OP4.5.12 V (V),OP4.5.13 V (V),OP4.5.14 V (V),OP4.5.15 V (V),OP4.5.16 V (V),OP4.5.17 V (V),OP4.5.19 V (V),OP4.5.20 V (V),OP4.5.21 V (V),OP4.5.22 V (V),OP4.6.1 V (V),OP4.6.2 V (V),OP4.6.3 V (V),OP4.6.4 V (V),OP4.6.5 V (V),OP4.6.6 V (V),OP4.6.7 V (V),OP4.6.8 V (V),OP4.6.9 V (V),OP4.6.10 V (V),OP4.6.11 V (V),OP4.6.12 V (V),OP4.6.13 V (V),OP4.6.14 V (V),OP4.6.15 V (V),OP4.6.16 V (V),OP4.6.17 V (V),OP4.6.18 V (V),OP4.6.19 V (V),OP4.6.20 V (V),OP4.6.21 V (V),OP4.6.22 V (V),OP4.7.1 V (V),OP4.7.2 V (V),OP4.7.3 V (V),OP4.7.4 V (V),OP4.7.5 V (V),OP4.7.6 V (V),OP4.7.7 V (V),OP4.7.8 V (V),OP4.7.9 V (V),OP4.7.10 V (V),OP4.7.11 V (V),OP4.7.12 V (V),OP4.7.13 V (V),OP4.7.14 V (V),OP4.7.15 V (V),OP4.7.16 V (V),OP4.7.17 V (V),OP4.7.18 V (V),OP4.7.19 V (V),OP4.7.20 V (V),OP4.7.21 V (V),OP4.7.22 V (V),OP4.8.1 V (V),OP4.8.3 V (V),OP4.8.9 V (V),OP4.8.10 V (V),OP4.8.11 V (V),OP4.8.12 V (V),OP4.8.13 V (V),OP4.8.14 V (V),OP4.8.15 V (V),OP4.8.16 V (V),OP4.8.17 V (V),OP4.8.18 V (V),OP4.8.19 V (V),OP4.8.20 V (V),OP4.8.21 V (V),OP4.8.22 V (V),OP4.9.1 V (V),OP4.9.2 V (V),OP4.9.3 V (V),OP4.9.4 V (V),OP4.9.5 V (V),OP4.9.6 V (V),OP4.9.7 V (V),OP4.9.8 V (V),OP4.9.9 V (V),OP4.9.10 V (V),OP4.9.11 V (V),OP4.9.12 V (V),OP4.9.14 V (V),OP4.9.15 V (V),OP4.9.16 V (V),OP4.9.17 V (V),OP4.9.18 V (V),OP4.9.19 V (V),OP4.9.20 V (V),OP4.9.21 V (V),OP4.9.22 V (V)
0,2021-05-19,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-05-19,06:15:00,0.0,0.0,73.5,0.0,0.0,0.0,0.0,52.0,1.2678571428571428,0.0,0.0,0.0,30.25,0.0,23.125,37.625,0.0,1.5791666666666666,85.0,57.625,47.375,0.0,5.125,25.75,8.875,32.625,85.0,38.0,85.0,38.125,35.625,0.0,0.0,40.760416666666664,25.875,48.9375,49.375,0.0,85.0,42.875,0.0,40.875,44.0,10.488636363636363,0.0,0.0,68.375,0.0,0.0,0.0,38.125,35.3125,0.0,0.0,2.689189189189189,31.625,0.0,0.0,30.5625,0.0,0.0,0.0,0.0,31.958333333333332,0.0,41.96666666666667,0.0,0.0,0.0,0.0,0.0,0.0,65.25,0.0,0.0,0.0,16.88362068965517,80.0,0.0,0.0,80.0,63.1875,49.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,54.9375,20.20394736842105,0.0,0.0,0.0,45.25,0.0,25.4375,35.5625,77.0,0.0,0.0,0.0,0.0,0.0,44.875,0.0,27.625,0.0,0.0,0.0,0.0,0.0,65.375,40.9375,0.0,0.0,7.065972222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,38.25,32.375,0.0,0.0,0.0,0.0,25.0,29.75,0.0,63.725,42.875,60.0625,0.0,0.0,0.0,0.0,0.0,8.59375,59.775,0.0,45.25,0.0,38.5,0.0,0.0,0.0,85.0,85.0,35.25,0.0,35.0,0.0,84.25,24.958333333333332,47.421875,0.0,22.4,3.0,85.0,54.125,0.0,43.375,0.0,0.0,43.625,8.24,0.0,12.75,0.0,21.25,59.125,30.375,37.875,0.0,36.875,44.53125,46.55357142857143,0.0,0.0
2,2021-05-19,06:30:00,36.65625,37.875,37.333333333333336,39.84375,39.083333333333336,34.125,39.5,36.166666666666664,32.75,33.375,35.25,33.291666666666664,31.75,32.791666666666664,16.8125,41.75,43.958333333333336,38.958333333333336,41.875,41.083333333333336,39.541666666666664,45.25,24.625,29.625,30.9375,0.0,37.25,33.041666666666664,39.25,36.958333333333336,39.083333333333336,38.65625,39.75,40.5,39.416666666666664,33.3125,37.291666666666664,40.375,39.0,36.3125,37.8125,38.3125,40.25,38.0,42.4375,40.125,38.708333333333336,43.791666666666664,38.125,39.65625,38.0625,38.375,36.375,34.833333333333336,37.125,37.375,35.5,37.09375,34.3125,35.375,33.625,34.5,36.583333333333336,35.666666666666664,36.375,30.75,37.041666666666664,39.375,33.1875,36.208333333333336,34.875,39.083333333333336,37.6875,36.25,41.46875,43.208333333333336,42.25,42.458333333333336,46.375,46.875,43.791666666666664,38.375,43.75,44.5625,43.71875,35.6875,32.0625,37.09375,40.375,35.458333333333336,41.71875,37.25,38.125,36.6875,39.0,39.8125,35.3125,36.333333333333336,36.1875,39.166666666666664,39.708333333333336,40.625,37.5,32.75,37.375,32.625,35.75,38.166666666666664,36.125,23.0625,35.1875,34.958333333333336,35.083333333333336,36.708333333333336,38.4375,38.125,36.916666666666664,38.791666666666664,37.6875,37.166666666666664,34.5625,41.333333333333336,43.1875,42.083333333333336,41.875,42.166666666666664,39.666666666666664,43.208333333333336,34.5,33.0,37.3125,34.333333333333336,33.5625,37.666666666666664,38.0625,36.25,34.21875,40.0,38.5,37.375,39.9375,39.28125,38.666666666666664,42.625,34.5,36.5,31.625,39.083333333333336,40.9375,38.5,36.375,38.03125,32.333333333333336,35.125,38.25,37.4375,36.375,37.625,37.25,32.166666666666664,35.375,36.8125,36.125,36.03125,37.75,37.75,46.083333333333336,45.458333333333336,43.0625,46.291666666666664,43.28125,47.125,49.9375,38.25,36.0,33.9375,26.8125,27.0,31.791666666666668,34.958333333333336,29.958333333333332,33.125,36.875,40.875,40.25,38.59375,35.125
3,2021-05-19,06:45:00,35.5,33.8125,35.375,34.6875,35.541666666666664,37.25,37.166666666666664,35.958333333333336,32.333333333333336,35.625,33.4375,35.25,30.0,32.708333333333336,26.3125,40.0,39.166666666666664,43.541666666666664,41.375,46.833333333333336,45.666666666666664,44.416666666666664,28.0,24.5,30.375,32.125,35.583333333333336,35.416666666666664,37.75,36.916666666666664,39.958333333333336,38.375,38.833333333333336,39.291666666666664,40.0625,38.125,38.125,39.1875,38.708333333333336,40.958333333333336,39.875,39.75,39.583333333333336,39.625,38.0625,38.416666666666664,37.166666666666664,37.375,38.0,39.291666666666664,37.9375,38.125,36.125,33.25,38.46875,37.333333333333336,37.083333333333336,34.75,36.833333333333336,37.458333333333336,37.125,35.75,34.625,34.4375,34.333333333333336,34.333333333333336,37.291666666666664,38.833333333333336,37.875,39.4375,39.4375,41.208333333333336,38.65625,40.583333333333336,41.375,40.5625,42.041666666666664,42.25,42.5,43.458333333333336,44.25,44.6875,42.375,43.0625,42.9375,36.90625,36.125,37.0625,36.875,35.125,38.166666666666664,38.125,38.5,37.71875,37.28125,37.75,37.333333333333336,36.833333333333336,36.625,37.75,36.958333333333336,36.541666666666664,36.78125,36.5625,36.375,36.125,35.5,33.791666666666664,33.53125,33.291666666666664,34.0,34.708333333333336,34.791666666666664,35.541666666666664,35.708333333333336,36.3125,36.9375,37.291666666666664,37.541666666666664,38.0,37.791666666666664,38.3125,39.25,39.583333333333336,38.59375,40.333333333333336,40.375,40.708333333333336,35.6875,35.625,35.0,36.25,36.4375,36.625,36.458333333333336,36.5625,37.166666666666664,35.25,37.3125,36.708333333333336,38.0,38.25,37.8125,38.34375,37.041666666666664,37.25,37.208333333333336,37.333333333333336,37.5625,36.958333333333336,37.0,36.791666666666664,36.416666666666664,37.5,36.25,38.083333333333336,36.791666666666664,35.78125,36.75,36.0625,37.5,37.1875,37.083333333333336,37.333333333333336,37.583333333333336,36.875,46.791666666666664,41.875,48.3125,52.75,41.6875,47.958333333333336,42.28125,37.083333333333336,32.75,35.0625,27.8125,26.8125,29.666666666666668,35.0625,31.0,34.0,36.375,37.875,38.65625,38.375,35.875
4,2021-05-19,07:00:00,23.5,24.53125,30.666666666666668,34.0,32.875,33.0,32.9375,32.458333333333336,33.125,33.0,31.458333333333332,26.25,23.75,21.666666666666668,18.916666666666668,50.458333333333336,47.0,54.833333333333336,56.0,54.458333333333336,54.25,53.166666666666664,16.5,24.416666666666668,23.958333333333332,24.666666666666668,29.0625,29.291666666666668,30.875,40.791666666666664,42.0,44.333333333333336,40.0625,43.375,44.083333333333336,40.8125,40.6875,40.9375,43.9375,42.8125,41.625,44.375,40.25,42.375,42.083333333333336,42.208333333333336,43.125,46.96875,49.5,46.4375,45.0,45.041666666666664,42.34375,33.0,34.5,34.25,31.875,28.8125,33.0,32.0,29.416666666666668,28.28125,30.125,24.75,24.833333333333332,35.25,35.875,38.666666666666664,35.625,39.25,39.875,40.75,38.625,40.75,40.3125,38.9375,40.125,41.083333333333336,41.875,43.5,44.0625,42.958333333333336,42.958333333333336,44.333333333333336,43.5,35.75,35.9375,36.875,37.25,35.0625,38.583333333333336,37.5,37.875,36.4375,37.041666666666664,38.5,37.875,36.8125,36.083333333333336,38.0,37.625,36.5,36.75,37.09375,35.416666666666664,36.03125,36.166666666666664,35.1875,34.375,34.53125,33.458333333333336,36.125,35.625,35.333333333333336,35.875,36.0,36.875,36.0,37.125,37.458333333333336,36.0625,38.75,38.583333333333336,39.625,38.75,39.8125,39.958333333333336,40.791666666666664,34.8125,35.0,34.6875,35.1875,36.0625,36.28125,35.9375,35.75,37.875,37.5,37.0625,38.1875,38.0,38.375,37.75,38.75,37.5,37.833333333333336,38.0,37.833333333333336,38.25,37.75,35.333333333333336,34.3125,34.541666666666664,36.666666666666664,35.666666666666664,36.666666666666664,35.666666666666664,33.6875,35.916666666666664,34.25,36.833333333333336,36.875,37.4375,38.125,38.666666666666664,52.041666666666664,59.125,57.291666666666664,58.583333333333336,59.375,62.083333333333336,63.625,60.0,29.875,28.5,26.583333333333332,24.125,20.458333333333332,24.208333333333332,29.083333333333332,25.25,25.708333333333332,30.4375,32.5,34.125,29.3125,30.833333333333332
5,2021-05-19,07:15:00,17.5625,18.375,19.625,31.375,34.25,34.416666666666664,35.125,33.75,33.458333333333336,34.125,32.916666666666664,33.791666666666664,28.25,0.0,19.75,57.166666666666664,56.4375,56.125,56.375,56.791666666666664,55.958333333333336,46.375,14.0,16.625,17.6875,18.9375,20.9375,22.75,24.833333333333332,30.625,35.5,47.208333333333336,44.291666666666664,46.583333333333336,47.833333333333336,44.625,45.125,46.291666666666664,47.083333333333336,46.833333333333336,46.041666666666664,47.958333333333336,45.21875,47.041666666666664,34.875,43.5625,43.03125,37.833333333333336,40.0,44.875,46.375,46.916666666666664,47.0625,46.708333333333336,45.125,47.916666666666664,48.1875,41.9375,31.125,31.083333333333332,31.1875,19.625,18.833333333333332,19.916666666666668,18.625,34.5,36.25,38.208333333333336,38.125,39.0625,39.5,40.625,38.5,39.78125,41.0625,38.8125,0.0,40.875,41.458333333333336,43.625,44.125,43.583333333333336,43.0,44.291666666666664,43.666666666666664,35.3125,36.041666666666664,36.53125,36.625,35.041666666666664,38.125,37.458333333333336,37.125,37.291666666666664,37.083333333333336,38.5,38.0,36.583333333333336,0.0,37.8125,37.875,36.0,37.791666666666664,37.625,36.0625,37.375,36.4375,35.333333333333336,34.25,35.0,33.5625,34.916666666666664,35.083333333333336,34.75,36.0,35.25,35.8125,36.1875,36.8125,37.25,36.34375,38.666666666666664,39.041666666666664,39.375,38.916666666666664,39.84375,40.75,41.5,34.375,34.4375,34.625,34.875,35.78125,35.75,35.875,35.375,37.708333333333336,37.666666666666664,37.3125,38.0,37.5,38.25,36.75,38.375,37.416666666666664,37.5,38.75,37.5,38.25,38.125,34.625,34.125,34.1875,35.291666666666664,34.625,36.25,34.583333333333336,33.5,34.5,33.875,36.583333333333336,38.1875,38.458333333333336,40.375,38.75,64.375,67.875,68.29166666666667,69.125,68.6875,68.5,67.1875,68.4375,24.5,24.916666666666668,24.333333333333332,18.875,16.208333333333332,20.666666666666668,21.5,20.25,21.458333333333332,24.1875,24.541666666666668,26.03125,24.583333333333332,23.1875
6,2021-05-19,07:30:00,16.25,17.541666666666668,18.21875,19.333333333333332,25.458333333333332,43.083333333333336,39.625,38.6875,40.34375,41.0,38.916666666666664,40.916666666666664,40.416666666666664,33.90625,18.28125,64.5,63.25,64.125,49.25,35.5,25.166666666666668,24.25,12.125,14.166666666666666,15.5,17.041666666666668,19.25,19.5625,19.833333333333332,20.625,24.416666666666668,50.1875,48.625,50.1875,50.9375,48.625,47.125,48.625,50.125,50.625,49.875,50.6875,50.416666666666664,50.791666666666664,44.375,45.208333333333336,45.041666666666664,42.0,43.875,35.0625,32.291666666666664,39.166666666666664,45.625,37.375,43.916666666666664,44.458333333333336,43.6875,34.25,33.5,40.833333333333336,42.291666666666664,36.34375,16.375,16.666666666666668,15.75,33.46875,35.78125,38.25,37.791666666666664,38.875,39.208333333333336,40.458333333333336,38.041666666666664,39.5,41.0,38.708333333333336,40.0,40.833333333333336,41.1875,43.78125,44.1875,43.916666666666664,42.958333333333336,44.583333333333336,44.25,35.125,36.125,36.3125,36.708333333333336,34.875,38.03125,37.0,37.125,37.0,36.833333333333336,38.416666666666664,38.0625,36.833333333333336,36.3125,37.375,37.5,35.458333333333336,37.75,37.708333333333336,35.78125,37.25,36.4375,35.333333333333336,34.125,34.041666666666664,34.083333333333336,35.125,34.208333333333336,34.34375,35.0,35.208333333333336,35.291666666666664,35.458333333333336,36.083333333333336,37.3125,0.0,39.0,39.041666666666664,39.375,39.375,40.25,41.25,41.833333333333336,34.15625,34.458333333333336,34.375,34.458333333333336,35.541666666666664,35.25,35.4375,35.125,37.78125,36.875,37.0625,37.4375,37.0,38.041666666666664,37.6875,38.125,37.625,36.875,39.0,37.916666666666664,38.208333333333336,38.125,31.875,30.78125,30.541666666666668,32.0,32.3125,32.875,31.583333333333332,31.25,31.208333333333332,32.291666666666664,34.0,35.5625,37.4375,70.25,38.9375,84.66666666666667,73.25,73.66666666666667,75.29166666666667,73.54166666666667,73.5,72.45833333333333,74.04166666666667,22.25,22.583333333333332,22.25,15.916666666666666,14.375,17.625,18.8125,16.5,18.041666666666668,21.25,21.208333333333332,22.833333333333332,21.5625,20.84375
7,2021-05-19,07:45:00,14.0,14.166666666666666,16.0,16.958333333333332,15.75,19.1875,24.4375,31.0,44.125,44.5625,44.625,45.3125,45.0,45.6875,29.75,64.125,62.125,60.0625,62.8125,48.3125,33.666666666666664,23.90625,10.583333333333334,12.583333333333334,13.4375,14.625,15.583333333333334,16.416666666666668,17.75,19.25,40.625,41.0625,50.625,49.875,52.625,49.75,49.083333333333336,51.28125,51.5625,52.5625,51.0,51.833333333333336,51.9375,52.458333333333336,47.0,45.75,41.25,33.875,36.125,54.166666666666664,46.125,44.3125,47.875,45.125,45.833333333333336,46.6875,28.958333333333332,38.96875,40.0,41.8125,42.4375,24.916666666666668,14.5,14.71875,13.8125,33.25,35.1875,38.3125,38.125,38.791666666666664,39.166666666666664,40.34375,38.25,39.1875,40.75,38.791666666666664,40.083333333333336,40.083333333333336,41.40625,43.625,44.375,43.666666666666664,43.375,44.416666666666664,44.166666666666664,35.416666666666664,36.375,36.125,36.666666666666664,34.6875,37.75,37.375,36.96875,36.75,36.125,38.375,37.791666666666664,36.8125,35.916666666666664,37.833333333333336,37.416666666666664,35.125,37.75,37.625,35.625,37.0,38.46875,35.6875,33.8125,34.3125,33.958333333333336,34.25,33.333333333333336,0.0,34.84375,34.708333333333336,34.833333333333336,34.375,36.166666666666664,37.1875,35.875,39.1875,39.0,39.25,39.125,40.0,41.125,41.708333333333336,29.5,31.791666666666668,27.458333333333332,26.166666666666668,29.125,32.333333333333336,25.25,27.041666666666668,30.625,29.208333333333332,27.916666666666668,28.541666666666668,32.46875,33.875,37.625,58.125,48.90625,52.708333333333336,66.08333333333333,37.833333333333336,47.875,32.1875,27.125,26.875,27.0,28.166666666666668,28.958333333333332,28.875,26.625,27.208333333333332,27.208333333333332,28.75,28.875,40.125,81.16666666666667,80.45833333333333,42.791666666666664,82.875,77.41666666666667,76.66666666666667,77.5625,78.54166666666667,76.75,76.6875,77.41666666666667,19.40625,19.75,19.96875,14.65625,13.5,16.25,17.21875,15.5,16.708333333333332,19.041666666666668,19.291666666666668,20.75,19.6875,18.791666666666668
8,2021-05-19,08:00:00,10.666666666666666,10.916666666666666,11.96875,13.125,13.3125,13.875,24.333333333333332,40.375,41.3125,41.4375,41.791666666666664,42.25,42.8125,43.0,42.21875,56.166666666666664,55.6875,55.25,56.1875,55.53125,54.625,54.916666666666664,9.625,10.708333333333334,11.71875,13.0,13.5,15.166666666666666,16.875,17.25,18.34375,38.833333333333336,54.083333333333336,54.0,55.5,54.0,51.3125,54.083333333333336,53.958333333333336,54.4375,53.3125,53.583333333333336,54.166666666666664,54.458333333333336,49.25,44.0625,32.8125,45.9375,51.458333333333336,48.75,48.625,36.666666666666664,42.291666666666664,41.458333333333336,29.4375,32.125,47.625,45.3125,46.0625,38.0625,40.5,39.875,14.375,12.5,12.208333333333334,32.541666666666664,34.875,38.25,37.6875,38.916666666666664,39.0,39.875,38.625,39.208333333333336,40.541666666666664,38.208333333333336,39.21875,40.3125,40.75,43.583333333333336,44.5,44.208333333333336,45.875,45.458333333333336,46.0,36.0,36.916666666666664,36.40625,36.90625,34.5625,38.125,37.4375,36.25,36.625,36.625,37.6875,37.78125,37.0,35.5625,37.375,37.333333333333336,35.1875,38.0,37.5625,35.9375,37.291666666666664,83.45833333333333,56.0,35.416666666666664,31.708333333333332,31.5,32.583333333333336,31.0,32.291666666666664,31.375,33.458333333333336,33.0,33.541666666666664,34.541666666666664,35.75,33.666666666666664,37.291666666666664,37.25,36.6875,37.916666666666664,39.0625,40.583333333333336,40.0,16.3125,16.708333333333332,15.041666666666666,15.375,16.125,16.34375,17.34375,16.708333333333332,18.291666666666668,18.583333333333332,19.833333333333332,20.125,33.208333333333336,37.0625,63.46875,67.5,65.125,67.4375,70.75,72.5,66.5625,55.0,37.125,31.875,37.6875,38.4375,41.416666666666664,40.166666666666664,36.5,35.8125,37.25,36.5625,37.833333333333336,37.375,36.166666666666664,36.5,23.3125,36.416666666666664,80.08333333333333,79.375,80.41666666666667,81.125,79.95833333333333,79.125,80.25,19.0,19.1875,19.208333333333332,13.083333333333334,12.0,15.125,15.875,13.875,15.3125,17.916666666666668,18.0,20.0,18.375,17.5
9,2021-05-19,08:15:00,9.0,8.8125,9.625,11.625,18.541666666666668,39.333333333333336,40.25,39.375,0.0,39.78125,39.5625,40.4375,40.375,41.0,40.041666666666664,50.166666666666664,51.458333333333336,49.458333333333336,51.875,49.333333333333336,48.9375,49.291666666666664,8.625,9.6875,10.375,11.0,12.84375,12.625,13.75,15.125,16.25,41.25,54.916666666666664,54.625,55.875,53.166666666666664,52.21875,54.375,54.5,54.875,53.541666666666664,54.125,55.34375,55.125,42.5,45.083333333333336,44.0,46.3125,47.125,43.375,45.34375,42.25,35.5625,37.3125,41.75,44.4375,44.0,40.4375,44.5,36.375,35.708333333333336,16.833333333333332,37.291666666666664,26.25,12.916666666666666,31.541666666666668,33.28125,36.25,35.875,36.8125,37.708333333333336,38.9375,36.375,37.0625,38.9375,36.71875,37.458333333333336,38.6875,39.083333333333336,44.708333333333336,47.5625,49.8125,51.8125,46.375,54.03125,70.45833333333333,69.03125,34.875,33.125,33.291666666666664,35.333333333333336,34.1875,34.375,34.125,34.0,34.125,33.666666666666664,33.625,31.75,33.291666666666664,33.166666666666664,31.083333333333332,32.34375,32.625,30.53125,33.208333333333336,81.625,41.125,34.375,34.3125,33.1875,31.71875,30.1875,30.916666666666668,31.708333333333332,32.125,31.625,31.75,33.083333333333336,34.291666666666664,32.375,36.291666666666664,36.541666666666664,36.75,37.125,37.75,39.25,39.625,10.5625,11.4375,11.0,12.0625,12.6875,27.583333333333332,27.75,33.875,47.0,48.6875,46.958333333333336,47.666666666666664,50.0,47.625,47.0,44.25,45.125,43.75,50.71875,42.8125,49.15625,47.041666666666664,37.166666666666664,37.458333333333336,36.78125,38.1875,37.541666666666664,38.875,38.0625,35.833333333333336,37.25,36.125,37.875,37.416666666666664,36.25,36.291666666666664,27.25,36.6875,75.75,76.625,77.83333333333333,80.08333333333333,82.25,76.75,77.25,17.541666666666668,18.21875,17.791666666666668,10.625,9.875,13.5,14.25,12.375,12.5,0.0,17.75,20.75,18.0625,15.541666666666666
