,Data,Hora,OP1.1.1 V (V),OP1.1.2 V (V),OP1.1.3 V (V),OP1.1.4 V (V),OP1.1.5 V (V),OP1.1.6 V (V),OP1.1.7 V (V),OP1.1.8 V (V),OP1.1.9 V (V),OP1.1.10 V (V),OP1.1.11 V (V),OP1.1.12 V (V),OP1.1.13 V (V),OP1.1.14 V (V),OP1.1.15 V (V),OP1.1.16 V (V),OP1.2.1 V (V),OP1.2.2 V (V),OP1.2.3 V (V),OP1.2.4 V (V),OP1.2.5 V (V),OP1.2.6 V (V),OP1.2.7 V (V),OP1.2.8 V (V),OP1.2.9 V (V),OP1.2.10 V (V),OP1.2.11 V (V),OP1.2.12 V (V),OP1.2.13 V (V),OP1.2.14 V (V),OP1.2.16 V (V),OP1.3.2 V (V),OP1.3.3 V (V),OP1.3.4 V (V),OP1.3.5 V (V),OP1.3.6 V (V),OP1.3.7 V (V),OP1.3.8 V (V),OP1.3.9 V (V),OP1.3.10 V (V),OP1.3.11 V (V),OP1.3.12 V (V),OP1.3.13 V (V),OP1.3.14 V (V),OP1.3.15 V (V),OP1.3.16 V (V)
0,2021-05-31,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-05-31,06:15:00,0.0,0.0,0.0,0.0,0.0,12.698529411764707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.4375,22.8125,31.375,6.114130434782608,0.0,8.717857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5964285714285714,0.0,6.6911764705882355,0.0,0.0,0.0,0.0,0.0
2,2021-05-31,06:30:00,48.75,49.125,50.75,50.458333333333336,48.125,36.208333333333336,49.75,48.5625,44.625,43.8125,44.625,45.0625,45.125,42.625,44.4375,44.25,46.208333333333336,48.0,48.125,54.875,52.833333333333336,63.0,27.041666666666668,44.0,27.8125,64.34375,46.0,50.166666666666664,50.875,37.875,49.166666666666664,50.375,47.708333333333336,48.3125,48.083333333333336,47.916666666666664,47.125,49.583333333333336,32.541666666666664,47.6875,21.425,49.125,48.791666666666664,41.125,34.708333333333336,47.583333333333336
3,2021-05-31,06:45:00,53.041666666666664,51.125,52.541666666666664,55.4375,55.75,53.0,52.75,53.0,41.791666666666664,40.875,37.5,40.791666666666664,42.09375,41.375,41.625,41.541666666666664,48.5,49.46875,49.125,48.291666666666664,49.5,51.0,51.208333333333336,48.90625,50.28125,44.9375,41.458333333333336,48.958333333333336,48.041666666666664,39.25,48.208333333333336,47.625,50.75,49.65625,50.625,50.3125,53.15625,53.208333333333336,53.5,44.6875,38.208333333333336,51.291666666666664,46.416666666666664,35.125,31.8125,42.333333333333336
4,2021-05-31,07:00:00,57.125,56.3125,56.5,59.333333333333336,58.125,57.166666666666664,56.25,57.333333333333336,38.375,35.916666666666664,34.833333333333336,37.6875,37.166666666666664,35.875,0.0,36.25,51.40625,52.875,51.65625,50.458333333333336,51.9375,55.15625,53.333333333333336,51.75,52.791666666666664,37.125,35.21875,52.125,47.8125,33.125,43.416666666666664,56.25,59.541666666666664,55.0,54.083333333333336,55.708333333333336,57.3125,56.5625,59.1875,35.0625,30.4375,55.9375,41.5,26.4375,25.666666666666668,35.0
5,2021-05-31,07:15:00,57.166666666666664,56.375,57.25,59.041666666666664,57.625,56.8125,55.666666666666664,57.75,38.28125,34.9375,34.3125,36.708333333333336,37.0,35.541666666666664,35.0,37.0,52.666666666666664,55.125,52.833333333333336,51.875,52.291666666666664,56.625,54.1875,52.541666666666664,54.75,32.3125,27.75,54.791666666666664,54.541666666666664,27.833333333333332,54.375,55.59375,59.041666666666664,54.458333333333336,54.75,55.208333333333336,58.375,55.625,56.666666666666664,27.375,22.8125,56.6875,57.958333333333336,21.541666666666668,17.6875,46.416666666666664
6,2021-05-31,07:30:00,55.375,54.125,55.375,57.333333333333336,56.1875,54.416666666666664,54.125,55.8125,39.5,37.15625,36.4375,38.9375,39.90625,37.6875,37.875,39.125,52.791666666666664,54.75,53.875,52.84375,54.041666666666664,57.083333333333336,55.333333333333336,53.75,55.125,27.541666666666668,24.791666666666668,55.75,55.625,22.666666666666668,56.40625,56.8125,58.0,55.1875,54.833333333333336,55.5,57.125,55.833333333333336,57.166666666666664,23.458333333333332,18.958333333333332,57.0625,57.875,18.0625,16.8125,54.583333333333336
7,2021-05-31,07:45:00,53.25,52.4375,52.791666666666664,54.0,54.0625,51.833333333333336,51.666666666666664,53.208333333333336,40.916666666666664,39.75,39.4375,41.833333333333336,42.708333333333336,40.5,40.6875,41.125,53.041666666666664,55.041666666666664,55.25,54.458333333333336,54.625,57.833333333333336,56.0,54.333333333333336,55.125,25.583333333333332,23.75,56.041666666666664,56.0625,20.125,56.625,56.125,56.0,53.625,53.125,54.166666666666664,55.625,54.25,55.8125,42.291666666666664,18.291666666666668,56.125,56.5,17.708333333333332,14.25,53.958333333333336
8,2021-05-31,08:00:00,50.6875,50.791666666666664,51.208333333333336,52.708333333333336,51.5,51.25,50.875,51.833333333333336,42.96875,41.28125,40.9375,42.875,43.708333333333336,41.5,41.75,42.75,52.25,54.291666666666664,54.041666666666664,0.0,54.083333333333336,56.5,54.75,53.5,55.083333333333336,30.041666666666668,23.833333333333332,56.0,55.166666666666664,19.625,55.958333333333336,53.40625,54.833333333333336,52.3125,52.333333333333336,52.625,54.75,53.541666666666664,53.8125,51.625,22.083333333333332,53.458333333333336,54.375,18.291666666666668,16.1875,0.0
9,2021-05-31,08:15:00,50.0625,50.041666666666664,50.5625,51.625,51.0625,50.041666666666664,50.208333333333336,50.666666666666664,43.6875,42.583333333333336,42.333333333333336,43.625,43.916666666666664,42.916666666666664,43.0,43.291666666666664,52.03125,53.1875,52.833333333333336,52.916666666666664,53.208333333333336,54.5,54.09375,52.75,54.125,38.583333333333336,24.625,54.6875,54.458333333333336,22.666666666666668,55.125,52.8125,54.5625,51.5625,52.1875,52.708333333333336,53.875,52.958333333333336,53.53125,51.75,26.708333333333332,53.166666666666664,53.541666666666664,20.958333333333332,17.625,52.4375
