,Data,Hora,P4.1.1 P (W),P4.1.2 P (W),P4.1.3 P (W),P4.1.4 P (W),P4.1.5 P (W),P4.1.6 P (W),P4.1.7 P (W),P4.1.8 P (W),P4.1.9 P (W),P4.1.10 P (W),P4.1.11 P (W),P4.1.12 P (W),P4.1.13 P (W),P4.1.14 P (W),P4.1.15 P (W),P4.1.16 P (W),P4.1.17 P (W),P4.1.18 P (W),P4.1.19 P (W),P4.1.20 P (W),P4.1.21 P (W),P4.2.1 P (W),P4.2.2 P (W),P4.2.3 P (W),P4.2.4 P (W),P4.2.5 P (W),P4.2.6 P (W),P4.2.7 P (W),P4.2.8 P (W),P4.2.9 P (W),P4.2.10 P (W),P4.2.11 P (W),P4.2.12 P (W),P4.2.13 P (W),P4.2.14 P (W),P4.2.15 P (W),P4.2.16 P (W),P4.2.17 P (W),P4.2.18 P (W),P4.2.19 P (W),P4.2.20 P (W),P4.2.21 P (W),P4.2.22 P (W),P4.3.1 P (W),P4.3.2 P (W),P4.3.3 P (W),P4.3.4 P (W),P4.3.5 P (W),P4.3.6 P (W),P4.3.7 P (W),P4.3.8 P (W),P4.3.9 P (W),P4.3.10 P (W),P4.3.11 P (W),P4.3.12 P (W),P4.3.13 P (W),P4.3.14 P (W),P4.3.15 P (W),P4.3.16 P (W),P4.3.17 P (W),P4.3.19 P (W),P4.3.20 P (W),P4.3.21 P (W),P4.3.22 P (W),P4.4.1 P (W),P4.4.2 P (W),P4.4.3 P (W),P4.4.4 P (W),P4.4.5 P (W),P4.4.6 P (W),P4.4.7 P (W),P4.4.8 P (W),P4.4.9 P (W),P4.4.10 P (W),P4.4.11 P (W),P4.4.12 P (W),P4.4.13 P (W),P4.4.14 P (W),P4.4.15 P (W),P4.4.16 P (W),P4.4.17 P (W),P4.4.18 P (W),P4.4.19 P (W),P4.4.20 P (W),P4.5.1 P (W),P4.5.2 P (W),P4.5.3 P (W),P4.5.4 P (W),P4.5.5 P (W),P4.5.6 P (W),P4.5.7 P (W),P4.5.8 P (W),P4.5.9 P (W),P4.5.10 P (W),P4.5.11 P (W),P4.5.12 P (W),P4.5.13 P (W),P4.5.14 P (W),P4.5.15 P (W),P4.5.16 P (W),P4.5.17 P (W),P4.5.18 P (W),P4.5.19 P (W),P4.5.20 P (W),P4.5.21 P (W),P4.5.22 P (W),P4.6.1 P (W),P4.6.2 P (W),P4.6.3 P (W),P4.6.4 P (W),P4.6.5 P (W),P4.6.6 P (W),P4.6.7 P (W),P4.6.8 P (W),P4.6.9 P (W),P4.6.10 P (W),P4.6.11 P (W),P4.6.12 P (W),P4.6.13 P (W),P4.6.14 P (W),P4.6.15 P (W),P4.6.16 P (W),P4.6.17 P (W),P4.6.18 P (W),P4.6.19 P (W),P4.6.20 P (W),P4.6.21 P (W),P4.6.22 P (W),P4.7.1 P (W),P4.7.2 P (W),P4.7.3 P (W),P4.7.4 P (W),P4.7.5 P (W),P4.7.6 P (W),P4.7.7 P (W),P4.7.8 P (W),P4.7.9 P (W),P4.7.10 P (W),P4.7.11 P (W),P4.7.12 P (W),P4.7.13 P (W),P4.7.14 P (W),P4.7.15 P (W),P4.7.16 P (W),P4.7.17 P (W),P4.7.18 P (W),P4.7.19 P (W),P4.7.20 P (W),P4.7.21 P (W),P4.7.22 P (W),P4.8.1 P (W),P4.8.2 P (W),P4.8.3 P (W),P4.8.4 P (W),P4.8.5 P (W),P4.8.6 P (W),P4.8.7 P (W),P4.8.8 P (W),P4.8.9 P (W),P4.8.10 P (W),P4.8.11 P (W),P4.8.12 P (W),P4.8.13 P (W),P4.8.14 P (W),P4.8.15 P (W),P4.8.16 P (W),P4.8.17 P (W),P4.8.18 P (W),P4.8.20 P (W),P4.8.21 P (W),P4.8.22 P (W),P4.9.1 P (W),P4.9.2 P (W),P4.9.3 P (W),P4.9.4 P (W),P4.9.5 P (W),P4.9.6 P (W),P4.9.7 P (W),P4.9.8 P (W),P4.9.9 P (W),P4.9.10 P (W),P4.9.11 P (W),P4.9.12 P (W),P4.9.13 P (W),P4.9.14 P (W),P4.9.15 P (W),P4.9.16 P (W),P4.9.17 P (W),P4.9.18 P (W),P4.9.19 P (W),P4.9.20 P (W),P4.9.21 P (W),P4.9.22 P (W)
0,2021-02-15,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-02-15,06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2021-02-15,06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2021-02-15,06:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.478466666666667,0.0,0.0,0.0,0.8609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.248172727272727,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.369149999999999,0.6457,0.0,0.0,0.43985,0.0,4.8812,0.8813,0.0,6.5273,0.0,9.177777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3881206896551723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9029192307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.345833333333334,0.0,0.0,0.0,0.0,2.6344,1.3242,0.0,0.0,0.0,0.0,0.0,1.7656,0.0,3.45,1.7437,0.0,0.1669478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4375,4.3313,0.0,4.4625,0.0,4.125,4.5563,4.6875,0.0,0.0,0.8578,11.6016,0.0,0.0,0.0,0.0,0.0,4.27717,0.0,0.0,4.44745625,0.0,0.0,0.0,4.0781,0.0,0.0,0.0,7.47836875,0.0,0.4328,0.0,0.0,3.4375,0.0,0.0,2.5781,0.0,1.2891,0.5423666666666667,3.316666666666667,0.0,0.0
4,2021-02-15,07:00:00,7.069,1.4859333333333336,1.0062333333333333,9.987499999999999,2.6781333333333333,8.4375,4.3063,2.0372333333333335,0.0,9.957450000000001,6.385666666666666,6.28205,3.185666666666666,2.8698333333333337,0.0,5.257033333333333,5.9659,5.37094,4.812,3.039566666666667,3.3338666666666668,5.238266666666667,3.4367,3.43085,4.1715,8.2359,2.4844,3.12345,6.860900000000001,2.66485,5.04295,7.7375,4.328214285714286,5.69925,0.6875,4.06175,5.366433333333333,4.0992,2.03085,6.151566666666667,9.12575,5.366166666666667,2.8523500000000004,3.4566500000000002,3.2207,0.6953333333333332,2.9736999999999996,1.2249999999999999,4.3026,5.133866666666667,5.280966666666667,0.0,1.47815,9.2461,6.28285,8.33595,4.640633333333334,4.8435,8.63475,5.87185,3.46135,4.2591,8.6625,2.092,10.759,6.4828,7.0961,1.3691499999999999,2.8984,8.334133333333334,3.3645,8.2008,8.54215,10.1426,5.6762,4.3448,10.4672,8.00625,5.7336,0.5553,10.680466666666668,6.213766666666667,1.0312,4.4812666666666665,6.980733333333333,1.5130333333333335,6.421633333333332,1.8625,3.1184666666666665,6.15665,4.0793,2.4627666666666665,6.9762,4.0747333333333335,7.177333333333333,2.10545,3.2063,1.5211,1.7475,6.846333333333334,5.89295,8.55078,0.8030999999999999,0.0,4.87965,0.9849,7.0445,2.8688,3.7801,0.15936666666666668,1.459375,3.4867333333333335,6.4354000000000005,0.0,1.5383,8.148200000000001,4.603899999999999,2.3513,3.6375,2.271675,2.8612,4.603325,10.452725000000001,11.23435,6.0292,9.1777,6.1156500000000005,2.99295,3.553366666666667,2.703325,1.4156,4.114875,1.9203249999999998,3.9047,4.06405,3.1278666666666664,0.23853333333333335,5.17345,4.7344,3.1031,7.627866666666667,5.991,7.674499999999999,4.9091,0.9094,3.0531333333333337,2.4554666666666667,9.622966666666668,6.076566666666667,10.920333333333334,8.1078,8.017466666666666,6.672675,7.918799999999999,0.6965,6.7203,7.8200666666666665,7.096449999999999,3.6219,5.68125,4.0185,12.1203,4.2289,4.4625,5.0965,11.659633333333332,4.725,10.321866666666667,8.34705,2.8104333333333336,7.701566666666667,6.350766666666666,5.573433333333334,3.944833333333333,6.191,1.3781,7.051566666666666,4.3969000000000005,9.60155,5.166166666666666,5.5715,1.65,1.5156,8.442433333333334,2.6921999999999997,4.317466666666667,6.9891,7.059366666666667,5.3683499999999995,5.53825,8.55075,5.80585,13.157024999999999
5,2021-02-15,07:15:00,17.024766666666668,10.3566,11.544925,15.651150000000001,9.446100000000001,25.35235,9.375,15.531266666666667,5.83005,19.124733333333335,12.7324,18.5276,15.533066666666665,10.996500000000001,2.1487000000000003,12.2758,22.18945,18.64923333333333,14.4086,9.84765,13.498966666666666,12.814499999999999,9.1266,13.155249999999999,15.046875,18.301949999999998,6.9461,10.6531,18.956533333333336,10.2125,15.35235,20.821099999999998,20.2159,11.7901,4.8125,15.870899999999999,15.577333333333334,13.434666666666667,10.861966666666667,14.29925,16.3676,18.504933333333334,15.939566666666666,12.6768,17.69335,10.994533333333335,12.461233333333334,8.780733333333332,14.125533333333331,15.3367,17.073166666666665,7.080233333333333,9.829433333333334,17.2008,11.33635,17.592166666666667,11.331033333333332,13.3629,22.82305,17.2784,8.228100000000001,11.176066666666665,20.086699999999997,10.9094,22.587325,13.674233333333333,17.1217,9.349825,10.901566666666668,18.55235,11.830699999999998,17.914025000000002,18.7,19.830966666666665,14.424733333333334,20.7008,19.200033333333334,14.414366666666666,16.195525,10.851066666666668,18.68555,18.386466666666667,6.2258,16.020866666666667,17.78386666666667,8.862499999999999,14.602066666666666,10.006250000000001,10.469766666666667,14.901033333333336,18.4875,16.2513,22.0938,11.54415,18.7573,13.953633333333334,12.551549999999999,10.055233333333334,15.6719,16.150266666666667,16.173424999999998,19.591666666666665,9.182825000000001,6.530875,16.5762,10.6474,17.439866666666667,14.46525,14.339025,7.4365250000000005,11.3273,15.603366666666666,17.95315,13.678133333333333,10.326033333333333,21.54215,15.107425000000001,13.453325,16.2031,14.669266666666667,15.958333333333334,18.74255,24.0664,24.6094,15.806650000000001,22.8867,15.164833333333334,11.783833333333334,14.5518,13.70975,15.597275,20.7051,13.67505,12.55,9.925266666666666,16.721474999999998,11.00195,16.80115,14.567666666666668,15.304933333333333,19.282033333333334,20.7969,14.656300000000002,15.334633333333334,10.391399999999999,13.480966666666665,14.758600000000001,21.0776,20.47305,23.240633333333335,15.834366666666668,15.99845,18.902866666666668,20.0625,8.9177,14.7057,18.39845,13.375,19.2984,11.082049999999999,13.8906,25.9302,16.861325,13.789066666666665,15.578633333333334,22.634149999999998,17.9414,24.39323333333333,22.2461,14.2922,18.0883,19.477099999999997,16.405199999999997,16.599500000000003,19.674233333333333,11.570599999999999,17.0734,16.203725,20.941225,18.442966666666667,16.0729,7.024766666666667,11.324466666666666,17.45235,15.092966666666667,13.4552,14.395700000000001,22.841,16.820566666666668,21.25,15.941133333333333,14.25,22.653100000000002
6,2021-02-15,07:30:00,40.4668,29.56486666666667,38.87733333333333,43.3422,34.372275,46.34946666666667,30.064833333333336,36.89743333333333,32.1812,43.19376666666667,36.9629,40.446866666666665,33.27656666666667,29.504325,17.506266666666665,35.459925,40.29583333333333,42.33076666666667,40.370533333333334,34.90416666666667,31.126549999999998,31.803925,32.16325,37.06536666666667,36.5703,43.071866666666665,29.86276666666667,33.90175,37.932050000000004,31.404933333333332,36.9133,42.45836666666666,47.171850000000006,37.533225,24.4341,31.5547,37.82615,30.514049999999997,36.7383,33.0836,44.34455,38.0672,37.5677,34.51743333333334,43.981533333333324,30.11795,33.03593333333333,35.4785,30.10155,30.19685,37.3043,26.3195,28.27213333333333,40.168175000000005,31.15625,35.9599,26.58905,33.4297,38.381,39.743233333333336,31.730700000000002,28.45573333333333,36.5203,31.898049999999998,39.0379,31.913533333333334,37.961349999999996,28.4578,35.1211,35.02033333333333,30.53826666666667,42.5688,40.01774999999999,42.32866666666666,33.4081,34.15235,36.19923333333333,34.7031,34.0703,30.554933333333334,41.7959,33.26955,33.228899999999996,35.20275,36.6703,31.635433333333335,36.709633333333336,30.532049999999998,33.00126666666667,37.47083333333333,39.62083333333334,38.6836,39.992466666666665,28.797633333333334,39.967999999999996,35.50313333333333,37.2082,33.714075,36.09885,36.45545,41.065400000000004,41.67576666666667,22.732,28.7422,25.6406,30.36093333333333,35.3742,35.51835,38.436350000000004,29.78085,36.000375,37.247899999999994,39.760525,33.118500000000004,34.5417,0.0,35.919266666666665,37.114066666666666,35.5641,33.1047,31.67575,39.89116666666667,44.903124999999996,43.264849999999996,33.55,41.0867,33.62003333333333,34.543350000000004,35.3543,34.1521,36.744150000000005,37.28436666666666,34.085433333333334,34.80975,37.2323,42.34376666666666,34.92615,34.62863333333333,39.98723333333333,44.801566666666666,42.143,0.0,37.984633333333335,33.2082,31.281733333333335,33.77425,33.337849999999996,43.78515,40.82603333333333,48.5547,36.9112,48.37916666666666,39.38165,47.07266666666667,31.822633333333332,42.303925,34.8664,41.240899999999996,40.698433333333334,37.460350000000005,34.1138,54.45,38.68125,39.265024999999994,41.567949999999996,50.4255,40.1318,42.48555,42.569900000000004,39.39143333333333,37.60706666666667,51.5703,40.775533333333335,38.5,45.842966666666676,26.25,44.906000000000006,40.44923333333333,43.64556666666667,34.35935,38.868,20.75155,27.056649999999998,34.0293,32.1232,34.33853333333334,33.9422,39.44455,40.34086666666666,33.14893333333333,36.249500000000005,35.08436666666666,41.959175
7,2021-02-15,07:45:00,83.01433333333334,68.708775,66.21875,83.0104,74.3164,0.0,59.551566666666666,68.34273333333333,50.1016,71.67656666666666,63.37033333333333,59.216800000000006,56.2008,57.606500000000004,38.43566666666666,63.499249999999996,66.95963333333333,70.50103333333333,67.31253333333332,55.614050000000006,67.11146666666667,79.49300000000001,74.74896666666667,62.70465,68.53184999999999,67.54065,67.30997500000001,56.3109,59.8461,57.13333333333333,58.67385,69.7812,71.48440000000001,65.26613333333334,51.0323,62.001175,64.5026,54.43646666666666,58.5406,58.91303333333334,64.6586,72.2966,57.78245,65.26093333333334,63.2211,59.5284,59.884366666666665,54.24866666666666,64.8703,60.808775,58.425399999999996,49.04193333333333,47.501549999999995,67.56954999999999,57.11666666666667,59.230450000000005,52.48283333333334,52.2664,60.20855,59.44766666666667,52.27105,52.2943,64.3695,56.0227,58.6578,55.12629999999999,55.33983333333333,52.275800000000004,49.78023333333332,64.1719,55.294533333333334,58.5438,60.1172,65.82655,56.074466666666666,56.325266666666664,65.92763333333333,54.84426666666667,56.571333333333335,56.0633,66.15700000000001,54.1461,61.9922,57.30886666666667,62.12056666666666,53.054700000000004,57.63245,54.83905,57.91329999999999,62.17893333333333,58.480050000000006,59.6789,62.16016666666667,56.96563333333334,62.1,60.02656666666667,59.89816666666667,65.1336,56.3,59.650000000000006,62.5172,65.40076666666667,54.6588,47.908024999999995,62.302600000000005,56.24399999999999,55.68044999999999,64.44923333333334,77.7047,74.5875,69.14166666666667,69.9703,64.78784999999999,60.57735,67.40549999999999,62.273799999999994,60.08566666666667,56.9285,55.33776666666666,55.705650000000006,57.06954999999999,60.1918,73.71589999999999,66.41290000000001,55.134366666666665,65.93906666666668,64.26465,56.53595,59.71013333333334,56.915633333333325,61.98905,66.07006666666668,61.876949999999994,65.20263333333334,66.25833333333333,66.13876666666667,55.94166666666666,63.197399999999995,63.18905,65.15625,71.34453333333333,63.6609,69.02775,71.2217,63.3961,54.06406666666667,57.70366666666666,71.234,66.53436666666666,70.71773333333333,63.1965,65.5594,67.331625,64.8281,55.97775,68.23010000000001,62.74583333333334,68.8938,66.02603333333333,59.8008,58.810399999999994,69.40573333333333,63.31303333333333,71.118,67.6406,78.09426666666667,68.92423333333333,83.6367,74.75704999999999,63.70935,69.2375,62.7812,64.01196666666668,64.7535,68.86175,60.4629,71.5078,65.14845,63.20075,53.81716666666667,58.57056666666667,38.66485,44.112500000000004,52.71926666666667,52.7792,51.2902,53.909949999999995,59.599225000000004,65.43516666666666,57.6078,64.29022499999999,59.5,64.6543
8,2021-02-15,08:00:00,143.79295000000002,133.3969,131.7656,147.13125000000002,117.04724999999999,103.92496666666666,101.116,93.9646,79.2573,91.08696666666667,83.10585,83.57675,77.24713333333334,71.5578,63.90235,92.07446666666665,99.7266,96.36955,101.78463333333332,97.59805,101.50939999999999,114.99495,146.7188,119.33230000000002,174.1438,127.03572499999999,144.68475,129.6016,106.25053333333334,91.91590000000001,88.26093333333334,94.70936666666667,95.56746666666668,91.41846666666667,80.60762500000001,92.10393333333333,89.46826666666668,86.16976666666666,88.40676666666667,84.85443333333333,95.41120000000001,97.9891,84.14920000000001,98.5542,100.1094,99.5133,93.46093333333333,87.75523333333332,83.478925,83.24973333333334,81.43383333333334,70.19190000000002,64.14296666666667,91.18285,83.56773333333332,84.08543333333334,69.14765,82.22659999999999,85.52783333333333,86.26693333333333,72.95275000000001,73.2401,0.0,72.83593333333334,81.073825,76.74273333333333,85.75103333333334,73.80625,74.20505,81.40913333333333,75.90726666666667,88.34609999999999,89.0129,91.76486666666666,77.1185,84.5646,95.8992,85.0461,85.34515,76.67033333333333,92.1773,77.74610000000001,81.10103333333332,80.28515,84.4289,77.15053333333333,84.65155,79.47473333333333,76.26406666666666,89.17500000000001,84.53045,80.80783333333333,85.69896666666666,80.55626666666667,84.2129,85.72735,78.05473333333333,82.98554999999999,82.29476666666666,86.20183333333334,93.2887,90.60210000000001,79.98176666666667,71.51795,84.6211,80.50653333333334,126.9362,157.38165,112.01016666666668,87.06174999999999,87.80545000000001,94.34765,89.65859999999999,85.4168,77.6688,83.6934,88.0766,81.817375,81.64816666666667,84.9742,90.56174999999999,88.712525,100.53399999999999,94.91135,84.92929999999998,91.5734,95.02850000000001,86.65416666666665,100.58489999999999,88.5797,78.30470000000001,91.18020000000001,84.130875,92.01639999999999,92.9211,94.96565000000001,86.5974,89.31622499999999,99.8273,94.19009999999999,97.10419999999999,92.29140000000001,88.98830000000001,93.9461,84.1172,87.81013333333334,88.03933333333335,103.49844999999999,92.481,97.001975,95.27499999999999,90.9414,97.03956666666666,95.44686666666666,86.11485,98.86613333333334,97.35040000000001,89.58359999999999,94.11613333333332,98.20653333333333,86.23306666666667,103.29426666666666,99.35103333333332,93.16055,91.53176666666667,95.08285000000001,96.71976666666666,101.74713333333334,101.2078,94.097275,92.6828,92.75722499999999,89.11746666666666,89.6836,98.29610000000001,91.8742,97.44170000000001,97.4922,87.7734,81.84140000000001,80.666,56.8888,57.673966666666665,73.80833333333334,71.7609,72.7651,65.6633,83.52813333333334,82.70210000000002,79.27715,86.1344,78.05936666666668,88.78144999999999
9,2021-02-15,08:15:00,93.9424,84.71199999999999,91.74763333333334,88.63436666666666,92.83983333333333,88.47540000000001,68.78566666666667,69.9313,57.21405,73.4488,68.35785,68.4203,59.797650000000004,58.97655,49.02695,72.947675,72.94426666666666,74.7237,74.80286666666666,73.113475,75.82813333333333,71.69080000000001,85.41760000000001,80.70183333333334,93.33362500000001,89.69793333333332,90.56254999999999,92.945325,82.19973333333333,73.6477,70.88749999999999,80.577925,80.99373333333334,74.70349999999999,65.2047,73.62733333333334,70.21525,68.74395,72.0651,70.39659999999999,0.0,75.55309999999999,76.82106666666665,98.0672,81.91460000000001,77.28150000000001,90.90833333333335,71.83203333333334,70.36563333333334,68.94845000000001,65.2862,59.10103333333334,55.96616666666667,73.153325,67.33383333333335,68.9969,57.66915,63.1081,71.42660000000001,71.6354,59.546600000000005,60.24453333333333,77.7748,61.4047,68.4914,63.929166666666674,65.91356666666667,57.0035,63.05573333333333,66.366,66.75573333333334,69.75959999999999,66.8237,74.888,67.15975,68.950775,73.21820000000001,68.05023333333334,69.9021,62.33905,77.59925,69.4477,62.4035,65.78513333333332,67.4781,63.26755,70.7188,61.327349999999996,61.8099,69.14065,71.2582,68.8039,68.3121,65.96175,68.90979999999999,65.4437,64.40350000000001,65.12526666666666,65.00235,70.9393,0.0,0.0,67.2406,61.4891,68.54896666666666,64.68515,98.38073333333334,75.7313,73.89845,61.73073333333334,70.01445,68.76093333333334,74.52163333333333,66.54845,64.43023333333333,71.58009999999999,68.29006666666666,64.5763,69.63853333333334,67.773,71.01915,71.82419999999999,80.70936666666667,79.02866666666667,68.01365,78.00177500000001,75.83205,72.314625,71.36484999999999,71.6367,68.76405,70.84373333333333,65.3281,75.67083333333333,72.11980000000001,73.61846666666666,67.07866666666666,72.227,77.63475,76.7281,81.0326,74.7586,74.47035,78.4982,67.88906666666668,67.72033333333333,72.0912,82.8367,0.0,81.77916666666665,75.47229999999999,78.60000000000001,78.72656666666667,78.9406,69.49843333333334,83.0789,79.08539999999999,75.26043333333332,74.925,74.74506666666667,70.5656,85.52345,80.36226666666666,74.2207,74.71900000000001,81.46915,78.7643,82.03306666666667,77.2969,75.85470000000001,77.25783333333334,72.28829999999999,75.1539,75.4539,77.76565,68.2551,83.33076666666666,76.0672,74.04535,65.13555,64.30626666666666,48.77815,47.22186666666666,58.778099999999995,57.8987,62.4555,57.2457,70.8148,73.41444999999999,65.02145,74.9323,70.83123333333333,73.28750000000001
