,Data,Hora,P4.1.1 V (V),P4.1.2 V (V),P4.1.3 V (V),P4.1.4 V (V),P4.1.5 V (V),P4.1.6 V (V),P4.1.7 V (V),P4.1.8 V (V),P4.1.9 V (V),P4.1.10 V (V),P4.1.11 V (V),P4.1.12 V (V),P4.1.13 V (V),P4.1.14 V (V),P4.1.15 V (V),P4.1.16 V (V),P4.1.17 V (V),P4.1.18 V (V),P4.1.19 V (V),P4.1.20 V (V),P4.1.21 V (V),P4.1.22 V (V),P4.2.1 V (V),P4.2.2 V (V),P4.2.3 V (V),P4.2.4 V (V),P4.2.5 V (V),P4.2.6 V (V),P4.2.7 V (V),P4.2.8 V (V),P4.2.9 V (V),P4.2.10 V (V),P4.2.11 V (V),P4.2.12 V (V),P4.2.13 V (V),P4.2.14 V (V),P4.2.15 V (V),P4.2.16 V (V),P4.2.17 V (V),P4.2.18 V (V),P4.2.19 V (V),P4.2.20 V (V),P4.2.21 V (V),P4.2.22 V (V),P4.3.1 V (V),P4.3.2 V (V),P4.3.3 V (V),P4.3.4 V (V),P4.3.5 V (V),P4.3.6 V (V),P4.3.7 V (V),P4.3.8 V (V),P4.3.9 V (V),P4.3.10 V (V),P4.3.11 V (V),P4.3.12 V (V),P4.3.13 V (V),P4.3.14 V (V),P4.3.15 V (V),P4.3.16 V (V),P4.3.17 V (V),P4.3.18 V (V),P4.3.19 V (V),P4.3.20 V (V),P4.3.21 V (V),P4.3.22 V (V),P4.4.1 V (V),P4.4.2 V (V),P4.4.3 V (V),P4.4.4 V (V),P4.4.5 V (V),P4.4.6 V (V),P4.4.7 V (V),P4.4.9 V (V),P4.4.10 V (V),P4.4.11 V (V),P4.4.12 V (V),P4.4.13 V (V),P4.4.14 V (V),P4.4.15 V (V),P4.4.16 V (V),P4.4.17 V (V),P4.4.18 V (V),P4.4.19 V (V),P4.4.20 V (V),P4.5.1 V (V),P4.5.2 V (V),P4.5.3 V (V),P4.5.4 V (V),P4.5.5 V (V),P4.5.6 V (V),P4.5.7 V (V),P4.5.8 V (V),P4.5.9 V (V),P4.5.10 V (V),P4.5.11 V (V),P4.5.12 V (V),P4.5.13 V (V),P4.5.14 V (V),P4.5.15 V (V),P4.5.16 V (V),P4.5.17 V (V),P4.5.18 V (V),P4.5.19 V (V),P4.5.20 V (V),P4.5.21 V (V),P4.5.22 V (V),P4.6.1 V (V),P4.6.2 V (V),P4.6.3 V (V),P4.6.4 V (V),P4.6.5 V (V),P4.6.6 V (V),P4.6.7 V (V),P4.6.8 V (V),P4.6.9 V (V),P4.6.10 V (V),P4.6.11 V (V),P4.6.12 V (V),P4.6.13 V (V),P4.6.14 V (V),P4.6.15 V (V),P4.6.16 V (V),P4.6.17 V (V),P4.6.18 V (V),P4.6.19 V (V),P4.6.20 V (V),P4.6.21 V (V),P4.6.22 V (V),P4.7.1 V (V),P4.7.2 V (V),P4.7.3 V (V),P4.7.4 V (V),P4.7.5 V (V),P4.7.6 V (V),P4.7.7 V (V),P4.7.8 V (V),P4.7.9 V (V),P4.7.10 V (V),P4.7.11 V (V),P4.7.12 V (V),P4.7.13 V (V),P4.7.14 V (V),P4.7.15 V (V),P4.7.16 V (V),P4.7.17 V (V),P4.7.18 V (V),P4.7.19 V (V),P4.7.20 V (V),P4.7.21 V (V),P4.7.22 V (V),P4.8.1 V (V),P4.8.2 V (V),P4.8.3 V (V),P4.8.4 V (V),P4.8.5 V (V),P4.8.6 V (V),P4.8.7 V (V),P4.8.8 V (V),P4.8.9 V (V),P4.8.10 V (V),P4.8.11 V (V),P4.8.12 V (V),P4.8.13 V (V),P4.8.14 V (V),P4.8.15 V (V),P4.8.16 V (V),P4.8.17 V (V),P4.8.18 V (V),P4.8.19 V (V),P4.8.20 V (V),P4.8.21 V (V),P4.8.22 V (V),P4.9.1 V (V),P4.9.2 V (V),P4.9.3 V (V),P4.9.4 V (V),P4.9.5 V (V),P4.9.6 V (V),P4.9.7 V (V),P4.9.8 V (V),P4.9.9 V (V),P4.9.10 V (V),P4.9.11 V (V),P4.9.12 V (V),P4.9.13 V (V),P4.9.14 V (V),P4.9.15 V (V),P4.9.16 V (V),P4.9.17 V (V),P4.9.18 V (V),P4.9.19 V (V),P4.9.20 V (V),P4.9.21 V (V),P4.9.22 V (V)
0,2021-02-16,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-02-16,06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2021-02-16,06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2021-02-16,06:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.27430555555556,0.0,0.0,0.0,0.0,69.75,70.5,70.375,0.0,70.25,0.0,0.0,0.0,0.0,0.0,0.0,67.85714285714286,0.0,70.4375,69.40625,0.0,0.0,69.625,0.0,0.0,70.125,67.17592592592592,0.0,0.0,70.125,0.0,0.0,60.125,59.625,70.0,0.0,0.0,68.0234375,69.9375,0.0,0.0,69.6875,0.0,0.0,0.0,70.25,70.5,0.0,0.0,67.296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0625,0.0,0.0,0.0,70.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5,68.36413043478261,0.0,0.0,0.0,69.25,0.0,70.5,70.75,0.0,0.0,58.125,0.0,0.0,0.0,0.0,70.125,70.75,61.75,0.0,0.0,0.0,0.0,0.0,70.375,61.25,70.5,0.0,67.18560606060606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.25,71.125,0.0,0.0,0.0,0.0,0.0,0.0,70.875,0.0,0.0,63.583333333333336,70.125,71.0,0.0,0.0,0.0,0.0,0.0,67.89236111111111,65.58333333333333,0.0,0.0,0.0,59.875,0.0,65.25,70.5,0.0,0.0,57.375,70.625,70.75,0.0,0.0,0.0,72.0,62.875,70.625,70.5,70.5,67.09375,60.291666666666664,69.5,68.05208333333333,67.0284090909091,68.625,0.0,0.0,0.0,0.0,0.0,0.0,67.06818181818181,0.0,69.0625,0.0,0.0,68.25,0.0,0.0,68.625,0.0,68.625,68.625,67.77777777777777,0.0,0.0
4,2021-02-16,07:00:00,59.875,57.4375,61.833333333333336,62.9375,62.125,62.8125,59.5625,62.0,63.708333333333336,61.583333333333336,62.5625,57.375,57.875,60.25,57.5625,58.75,61.75,63.5625,63.458333333333336,57.53125,61.916666666666664,56.416666666666664,64.75,65.0,59.375,64.40625,65.375,66.25,65.08333333333333,65.46875,64.58333333333333,54.125,64.70833333333333,65.25,65.91666666666667,53.208333333333336,62.75,58.3125,62.34375,61.4375,60.8125,68.6875,65.5,62.375,57.875,62.84375,52.6875,62.75,57.166666666666664,58.666666666666664,64.33333333333333,62.5,50.125,55.1875,66.5,58.25,62.5,52.875,62.0625,61.416666666666664,65.5625,65.25,61.541666666666664,61.791666666666664,67.25,46.125,67.1,62.1875,62.625,55.25,60.583333333333336,62.375,62.375,64.58333333333333,63.5,64.58333333333333,69.25,66.5,64.125,62.916666666666664,64.875,66.0,65.04166666666667,59.291666666666664,61.333333333333336,65.91666666666667,53.458333333333336,64.6875,58.5,60.875,64.41666666666667,64.15625,68.8,63.333333333333336,57.916666666666664,62.541666666666664,57.3125,63.0625,65.8125,68.20833333333333,65.83333333333333,62.9375,67.65,60.5625,53.625,61.8125,50.916666666666664,64.1875,59.0,59.875,41.75,54.666666666666664,54.1875,62.5,56.125,58.0,64.8125,61.0625,60.541666666666664,61.0625,62.75,63.75,55.9375,63.916666666666664,64.91666666666667,61.71875,61.75,64.25,60.291666666666664,63.333333333333336,60.0,58.375,58.4375,54.75,63.708333333333336,64.125,63.4375,56.375,64.75,59.9375,65.95833333333333,63.5625,66.875,64.125,66.5,57.291666666666664,68.20833333333333,63.5,64.875,60.0,66.5,63.208333333333336,63.166666666666664,64.79166666666667,67.125,64.66666666666667,67.41666666666667,60.416666666666664,62.083333333333336,65.5,61.458333333333336,55.666666666666664,66.66666666666667,65.9375,64.5,61.333333333333336,68.70833333333333,66.4375,70.25,72.75,67.625,61.875,62.166666666666664,62.166666666666664,66.25,61.6875,66.6875,55.9375,63.958333333333336,61.375,60.0625,69.5,65.0625,50.875,63.791666666666664,64.875,66.20833333333333,63.333333333333336,66.125,61.333333333333336,66.4375,62.3125,65.0,66.75,65.3125
5,2021-02-16,07:15:00,68.5,65.5625,65.70833333333333,66.625,67.6875,68.16666666666667,68.0,67.0625,69.0,68.95833333333333,65.9375,67.54166666666667,66.75,68.6875,67.25,70.625,66.875,68.15625,66.58333333333333,67.20833333333333,67.125,68.95833333333333,67.75,68.125,68.66666666666667,68.8125,71.41666666666667,71.25,70.4375,70.3125,69.0,67.79166666666667,70.25,68.125,69.04166666666667,67.125,70.125,71.1875,72.75,69.91666666666667,68.375,69.16666666666667,69.08333333333333,68.54166666666667,67.58333333333333,70.20833333333333,70.08333333333333,68.5,0.0,70.04166666666667,70.41666666666667,69.625,72.1875,71.91666666666667,69.9375,70.625,70.66666666666667,70.20833333333333,69.0,68.875,71.79166666666667,70.58333333333333,72.375,69.75,70.3125,68.9375,71.54166666666667,70.4375,69.75,70.54166666666667,69.54166666666667,66.0625,67.29166666666667,67.8125,67.70833333333333,68.8125,71.79166666666667,70.45833333333333,68.6875,68.91666666666667,70.33333333333333,69.9375,67.875,69.125,69.29166666666667,71.41666666666667,68.5,68.79166666666667,67.1875,68.95833333333333,67.91666666666667,69.41666666666667,69.66666666666667,70.66666666666667,68.6875,69.70833333333333,68.375,68.25,67.375,68.5,68.25,66.40625,70.70833333333333,67.66666666666667,67.875,69.0,67.75,68.70833333333333,67.45833333333333,66.8125,66.625,68.70833333333333,67.75,71.0,67.9375,68.29166666666667,69.91666666666667,70.04166666666667,71.04166666666667,68.875,68.9375,70.8125,71.125,69.0,71.5,70.58333333333333,71.125,70.375,67.70833333333333,69.6875,66.91666666666667,68.29166666666667,68.5,67.4375,70.5625,69.09375,72.375,69.08333333333333,68.5,67.15625,69.70833333333333,69.0,69.3125,66.20833333333333,70.25,67.79166666666667,70.66666666666667,65.375,68.66666666666667,69.20833333333333,70.45833333333333,70.0,66.54166666666667,68.66666666666667,67.58333333333333,67.75,67.5625,67.75,69.0,71.6875,69.75,68.04166666666667,69.625,70.25,70.875,69.33333333333333,71.04166666666667,68.625,69.1875,68.125,69.8125,66.625,69.08333333333333,68.8125,69.91666666666667,68.875,67.0,70.3125,67.83333333333333,67.75,70.59375,69.65625,71.25,65.1875,68.16666666666667,71.375,65.625,65.375,67.54166666666667,66.0,66.875,0.0,65.875,66.8125,68.65625
6,2021-02-16,07:30:00,69.0,70.25,69.70833333333333,70.16666666666667,68.1875,70.45833333333333,68.95833333333333,68.54166666666667,69.0,70.3125,69.41666666666667,70.8125,70.41666666666667,71.65625,68.875,70.375,71.1875,70.33333333333333,70.70833333333333,68.625,68.75,69.9375,71.125,71.08333333333333,69.125,70.125,71.1875,71.75,72.0,71.6875,70.25,68.9375,70.28125,70.5,70.1875,68.75,72.4375,72.0625,71.21875,70.5,70.5625,70.8125,70.0625,70.5625,68.20833333333333,71.79166666666667,71.5625,71.16666666666667,69.90625,70.75,71.58333333333333,70.91666666666667,72.45833333333333,74.375,72.125,71.45833333333333,71.5,72.41666666666667,70.625,72.33333333333333,72.54166666666667,73.0625,73.375,74.0,71.16666666666667,71.45833333333333,68.125,68.66666666666667,70.125,70.25,67.625,69.66666666666667,68.8125,69.90625,70.1875,73.33333333333333,72.91666666666667,71.5625,72.75,70.625,71.375,72.53125,71.16666666666667,70.41666666666667,70.4375,72.5,70.33333333333333,71.5,70.25,72.75,69.25,70.5,71.375,71.16666666666667,71.3125,70.95833333333333,70.25,70.125,69.625,70.0625,69.9375,68.83333333333333,71.54166666666667,69.3125,69.625,70.25,70.4375,71.20833333333333,69.375,71.5,68.75,72.375,69.875,70.5,71.0625,68.58333333333333,72.125,71.20833333333333,71.1875,70.1875,68.66666666666667,73.3125,69.375,69.84375,71.0,71.4375,71.41666666666667,69.4375,70.58333333333333,69.5625,69.0,69.875,70.0,69.3125,69.04166666666667,70.0625,73.04166666666667,69.58333333333333,71.25,69.0,70.375,69.375,70.16666666666667,70.25,70.33333333333333,69.91666666666667,72.16666666666667,69.08333333333333,70.0,70.20833333333333,70.91666666666667,71.75,70.83333333333333,70.0,70.16666666666667,69.66666666666667,70.16666666666667,70.45833333333333,70.625,73.5,70.08333333333333,71.875,71.0,71.875,71.66666666666667,71.04166666666667,74.25,71.08333333333333,71.08333333333333,71.41666666666667,71.66666666666667,70.45833333333333,70.375,68.58333333333333,70.20833333333333,70.04166666666667,69.75,71.0625,69.20833333333333,70.16666666666667,71.5,71.75,72.6875,71.0,71.375,72.0625,68.625,67.4375,69.5625,69.375,68.625,70.5,69.0,68.4375,70.875
7,2021-02-16,07:45:00,70.70833333333333,67.4375,68.625,70.5625,69.58333333333333,69.40625,70.08333333333333,69.91666666666667,68.78125,70.04166666666667,70.29166666666667,68.83333333333333,70.16666666666667,69.875,69.20833333333333,70.875,70.1875,70.5,70.375,69.625,69.5,70.375,71.5,71.375,71.58333333333333,70.625,72.8125,71.40625,72.375,72.1875,71.0,69.5,70.5625,70.625,70.6875,67.95833333333333,72.5625,71.75,72.0,70.75,70.53125,70.6875,69.66666666666667,71.3125,68.75,70.5,72.25,70.75,70.5,70.5625,71.58333333333333,71.0625,72.58333333333333,73.29166666666667,71.0,71.125,71.90625,72.20833333333333,71.25,72.54166666666667,71.41666666666667,72.45833333333333,73.625,73.41666666666667,70.41666666666667,72.5,70.95833333333333,69.1875,70.9375,69.08333333333333,68.75,69.75,68.65625,70.16666666666667,69.54166666666667,73.625,73.125,71.375,71.75,69.75,71.41666666666667,72.0,71.625,70.4375,70.0,71.95833333333333,70.375,71.70833333333333,70.0,71.5625,69.0,70.41666666666667,70.91666666666667,70.20833333333333,70.91666666666667,71.125,70.0,69.5625,68.83333333333333,69.70833333333333,69.125,70.5,70.8125,69.625,70.15625,69.375,69.5,71.5,70.96875,69.75,70.625,71.54166666666667,70.91666666666667,70.75,69.90625,69.29166666666667,70.75,72.08333333333333,71.54166666666667,69.5,67.625,72.8125,69.58333333333333,71.04166666666667,69.79166666666667,70.53125,70.75,68.375,70.625,68.54166666666667,69.0,69.5625,71.58333333333333,69.70833333333333,70.54166666666667,70.75,72.79166666666667,68.83333333333333,71.75,70.25,70.0,69.75,70.0625,70.4375,70.625,70.25,72.0625,69.03125,68.45833333333333,69.0625,70.75,71.25,69.95833333333333,70.04166666666667,71.25,68.9375,70.08333333333333,69.9375,71.25,73.5,70.45833333333333,71.5,70.91666666666667,70.875,72.375,71.0625,73.75,70.91666666666667,69.875,70.9375,70.6875,69.79166666666667,70.0625,69.125,71.0,69.25,67.9375,71.625,69.5,69.5625,71.25,71.79166666666667,72.3125,68.6875,70.04166666666667,71.375,69.4375,69.75,69.66666666666667,68.875,68.5625,69.91666666666667,69.70833333333333,67.66666666666667,70.375
8,2021-02-16,08:00:00,69.16666666666667,70.41666666666667,68.45833333333333,70.54166666666667,70.0625,71.375,71.4375,70.75,69.875,70.75,71.4375,71.4375,71.25,71.95833333333333,70.45833333333333,70.95833333333333,72.29166666666667,70.79166666666667,71.125,70.4375,70.33333333333333,70.875,73.9375,73.125,71.59375,71.875,73.4375,72.75,72.83333333333333,72.625,72.375,70.375,71.625,71.45833333333333,71.375,72.1875,73.04166666666667,0.0,72.8125,70.5,72.3125,71.8125,71.41666666666667,72.4375,71.5,72.79166666666667,73.53125,72.625,72.1875,73.75,73.8125,72.75,73.875,74.75,72.125,73.03125,73.54166666666667,74.45833333333333,72.41666666666667,73.45833333333333,73.125,74.125,74.91666666666667,75.5,72.20833333333333,73.03125,72.125,70.8125,70.875,69.75,69.20833333333333,71.875,70.95833333333333,70.8125,70.53125,74.79166666666667,73.375,73.1875,73.625,71.83333333333333,73.125,73.0,73.75,72.0,71.625,73.125,72.83333333333333,72.58333333333333,71.66666666666667,73.125,70.41666666666667,72.41666666666667,71.875,72.375,72.3125,71.45833333333333,69.91666666666667,71.70833333333333,71.0625,70.34375,70.375,70.375,72.6875,70.15625,71.29166666666667,71.125,71.66666666666667,72.125,71.4375,69.625,73.83333333333333,72.375,71.8125,72.375,71.5,70.0,72.375,73.0,72.875,70.91666666666667,70.5,74.125,70.95833333333333,71.75,0.0,71.25,72.25,71.3125,71.5625,70.91666666666667,71.5,70.66666666666667,71.91666666666667,70.25,71.5,72.0625,73.70833333333333,71.1875,72.1875,71.5,71.90625,71.29166666666667,71.6875,71.3125,71.58333333333333,72.125,73.33333333333333,70.625,71.04166666666667,70.91666666666667,72.5,72.625,71.0,70.3125,70.9375,71.625,71.29166666666667,71.4375,72.375,73.875,72.25,72.33333333333333,72.375,71.875,71.91666666666667,72.625,73.66666666666667,71.75,71.45833333333333,72.33333333333333,71.95833333333333,69.75,71.0,71.0,71.125,70.33333333333333,70.66666666666667,72.375,71.25,71.125,73.0625,73.25,73.75,71.41666666666667,70.95833333333333,72.95833333333333,70.9375,70.29166666666667,71.5,69.08333333333333,70.375,71.125,69.95833333333333,69.41666666666667,70.33333333333333
9,2021-02-16,08:15:00,70.375,69.66666666666667,70.375,71.0,70.25,71.04166666666667,71.16666666666667,70.9375,70.8125,70.41666666666667,70.875,69.875,71.625,72.0,70.70833333333333,71.75,72.125,71.20833333333333,71.91666666666667,70.66666666666667,72.29166666666667,72.91666666666667,77.3125,73.5,73.0,70.91666666666667,73.625,73.875,73.41666666666667,72.75,72.20833333333333,70.33333333333333,71.6875,72.34375,71.125,71.29166666666667,73.4375,73.33333333333333,73.25,71.875,72.6875,71.1875,71.3125,72.25,71.45833333333333,73.0625,72.9375,72.66666666666667,73.375,74.375,73.25,73.1875,74.03125,75.16666666666667,72.91666666666667,72.5,72.5,75.6875,72.84375,73.45833333333333,73.25,73.875,75.04166666666667,74.91666666666667,72.09375,73.54166666666667,71.66666666666667,70.625,71.875,70.95833333333333,69.875,71.29166666666667,71.0,71.91666666666667,70.75,74.5625,73.6875,0.0,74.16666666666667,70.70833333333333,72.08333333333333,73.58333333333333,73.16666666666667,72.125,72.0,73.875,73.16666666666667,73.1875,71.6875,73.66666666666667,71.0,71.875,72.58333333333333,72.8125,72.66666666666667,72.125,71.5625,72.375,70.41666666666667,71.5,70.66666666666667,70.1875,73.0,70.75,71.91666666666667,71.20833333333333,71.8125,72.25,72.90625,73.25,74.08333333333333,73.75,72.41666666666667,72.6875,72.29166666666667,71.41666666666667,73.09375,73.625,73.25,71.33333333333333,71.95833333333333,74.95833333333333,69.75,71.4375,71.71875,71.84375,72.8125,71.41666666666667,70.875,70.5625,70.78125,70.95833333333333,71.25,70.79166666666667,71.3125,71.5,73.6875,71.04166666666667,72.375,70.5625,71.5,72.20833333333333,71.6875,72.0,72.125,71.95833333333333,72.79166666666667,71.09375,71.125,71.125,72.45833333333333,73.125,70.95833333333333,71.3125,71.25,71.0,71.16666666666667,71.54166666666667,72.29166666666667,74.0,71.15625,72.45833333333333,71.625,72.75,72.8125,72.5,73.83333333333333,72.08333333333333,72.375,72.29166666666667,72.29166666666667,70.375,71.875,71.375,71.66666666666667,70.54166666666667,69.58333333333333,72.375,71.0,71.25,72.96875,73.16666666666667,73.28125,71.83333333333333,72.45833333333333,73.125,71.66666666666667,70.45833333333333,71.20833333333333,70.6875,69.875,71.58333333333333,70.91666666666667,71.45833333333333,71.25
