,Data,Hora,OP1.1.1 V (V),OP1.1.2 V (V),OP1.1.3 V (V),OP1.1.4 V (V),OP1.1.5 V (V),OP1.1.6 V (V),OP1.1.7 V (V),OP1.1.8 V (V),OP1.1.9 V (V),OP1.1.10 V (V),OP1.1.11 V (V),OP1.1.12 V (V),OP1.1.13 V (V),OP1.1.14 V (V),OP1.1.15 V (V),OP1.1.16 V (V),OP1.2.1 V (V),OP1.2.2 V (V),OP1.2.3 V (V),OP1.2.4 V (V),OP1.2.5 V (V),OP1.2.6 V (V),OP1.2.7 V (V),OP1.2.8 V (V),OP1.2.9 V (V),OP1.2.10 V (V),OP1.2.11 V (V),OP1.2.12 V (V),OP1.2.13 V (V),OP1.2.14 V (V),OP1.2.15 V (V),OP1.2.16 V (V),OP1.3.2 V (V),OP1.3.3 V (V),OP1.3.4 V (V),OP1.3.6 V (V),OP1.3.7 V (V),OP1.3.8 V (V),OP1.3.9 V (V),OP1.3.10 V (V),OP1.3.11 V (V),OP1.3.12 V (V),OP1.3.13 V (V),OP1.3.14 V (V),OP1.3.15 V (V),OP1.3.16 V (V)
0,2021-04-28,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-04-28,06:15:00,46.375,49.375,48.5,50.25,62.083333333333336,23.828125,52.5625,51.375,45.8125,34.875,58.375,46.75,45.6875,45.125,46.0,43.6875,48.3125,49.0625,48.0,66.30555555555556,47.267857142857146,62.84375,15.3125,38.5625,10.770833333333334,45.125,45.25,49.0,60.791666666666664,44.0625,32.3125,49.875,51.3125,67.5,49.9375,46.875,48.3125,50.5625,6.236111111111111,54.375,11.454545454545455,48.1875,49.875,43.0,32.8125,48.5
2,2021-04-28,06:30:00,53.958333333333336,53.5,54.25,53.166666666666664,55.5,52.916666666666664,57.25,50.333333333333336,43.916666666666664,41.666666666666664,40.083333333333336,36.875,41.041666666666664,41.791666666666664,37.375,39.5625,48.208333333333336,49.0625,47.375,47.09375,48.75,48.4375,49.5,45.75,50.125,44.75,46.041666666666664,50.208333333333336,48.708333333333336,42.0625,33.875,47.958333333333336,51.875,50.208333333333336,48.5,47.541666666666664,52.8125,50.916666666666664,47.833333333333336,44.25,44.0,48.75,46.125,40.416666666666664,0.0,34.125
3,2021-04-28,06:45:00,62.0,61.125,64.6875,66.25,64.20833333333333,62.4375,61.083333333333336,63.5625,32.166666666666664,29.625,28.375,31.375,32.541666666666664,29.6875,0.0,32.0,51.3125,52.8125,51.666666666666664,49.6875,50.75,56.625,54.041666666666664,50.833333333333336,53.625,34.125,33.84375,53.833333333333336,50.5,29.541666666666668,28.0,46.6875,57.208333333333336,60.791666666666664,57.0,57.125,59.0,57.791666666666664,58.708333333333336,30.4375,21.208333333333332,57.333333333333336,55.041666666666664,20.25,16.875,39.9375
4,2021-04-28,07:00:00,59.791666666666664,59.333333333333336,61.041666666666664,63.71875,61.375,60.416666666666664,60.5625,61.625,34.4375,32.09375,29.958333333333332,33.166666666666664,33.6875,31.8125,31.75,34.083333333333336,51.583333333333336,53.958333333333336,52.75,51.84375,52.833333333333336,57.875,54.958333333333336,52.9375,55.75,28.1875,24.25,56.291666666666664,54.75,22.75,21.3125,56.6875,57.083333333333336,60.0,56.4375,56.916666666666664,58.375,57.333333333333336,58.125,20.46875,17.416666666666668,57.8125,59.416666666666664,14.291666666666666,14.125,53.916666666666664
5,2021-04-28,07:15:00,57.25,55.125,57.875,60.8125,58.25,57.3125,56.916666666666664,55.75,37.791666666666664,36.333333333333336,33.5625,37.25,37.041666666666664,35.375,35.6875,36.5,54.0,56.541666666666664,54.208333333333336,52.625,54.125,58.5,56.166666666666664,54.0,56.041666666666664,25.25,20.9375,57.3125,56.3125,18.833333333333332,17.708333333333332,57.84375,55.875,57.416666666666664,55.1875,55.791666666666664,56.541666666666664,55.541666666666664,56.833333333333336,38.291666666666664,15.333333333333334,56.333333333333336,58.5,12.458333333333334,12.375,54.625
6,2021-04-28,07:30:00,54.416666666666664,55.166666666666664,55.416666666666664,57.125,56.6875,54.666666666666664,55.208333333333336,56.3125,39.3125,38.0,36.625,38.5625,40.125,37.875,38.458333333333336,38.041666666666664,54.3125,55.5,54.375,54.75,53.625,57.8125,55.25,54.541666666666664,55.041666666666664,30.3125,19.875,57.375,57.083333333333336,17.583333333333332,15.875,57.625,53.3125,56.5,53.333333333333336,53.916666666666664,55.541666666666664,54.75,55.5625,51.9375,19.3125,54.9375,56.583333333333336,13.1875,13.375,52.916666666666664
7,2021-04-28,07:45:00,52.25,52.541666666666664,53.458333333333336,54.791666666666664,53.8125,53.25,53.291666666666664,52.5625,41.208333333333336,39.875,39.25,40.3125,40.6875,40.625,39.5625,41.125,53.041666666666664,54.625,54.125,53.4375,53.9375,55.875,55.5625,52.4375,55.75,41.041666666666664,17.9375,55.75,55.083333333333336,16.875,18.46875,56.166666666666664,53.75,55.5625,53.9375,54.1875,54.833333333333336,54.34375,55.5,52.1875,21.125,54.75,56.0625,13.416666666666666,15.541666666666666,53.1875
8,2021-04-28,08:00:00,50.083333333333336,49.6875,50.166666666666664,51.458333333333336,51.0,49.625,52.125,51.625,44.0,42.25,42.0,43.5,43.75,42.75,43.125,44.208333333333336,48.5,51.708333333333336,50.5625,50.083333333333336,50.083333333333336,50.9375,50.0,49.875,51.375,47.75,35.21875,50.583333333333336,50.541666666666664,34.5625,30.8125,51.75,51.46875,52.5,50.25,51.5,51.083333333333336,51.6875,52.09375,49.541666666666664,30.208333333333332,50.791666666666664,50.625,24.541666666666668,24.9375,49.916666666666664
9,2021-04-28,08:15:00,50.041666666666664,50.25,51.083333333333336,51.875,51.666666666666664,50.625,50.833333333333336,51.416666666666664,43.458333333333336,42.166666666666664,42.041666666666664,43.458333333333336,43.375,43.3125,42.5,43.541666666666664,50.375,52.291666666666664,50.958333333333336,52.0,52.208333333333336,53.041666666666664,53.166666666666664,52.25,52.75,51.125,23.875,53.625,52.75,22.458333333333332,22.9375,53.791666666666664,52.4375,52.21875,51.8125,52.041666666666664,52.291666666666664,51.458333333333336,52.0,50.875,39.125,51.625,52.708333333333336,26.46875,17.625,52.125
