,Data,Hora,OP1.1.1 V (V),OP1.1.2 V (V),OP1.1.3 V (V),OP1.1.4 V (V),OP1.1.5 V (V),OP1.1.6 V (V),OP1.1.7 V (V),OP1.1.8 V (V),OP1.1.9 V (V),OP1.1.10 V (V),OP1.1.11 V (V),OP1.1.12 V (V),OP1.1.13 V (V),OP1.1.14 V (V),OP1.1.15 V (V),OP1.1.16 V (V),OP1.2.1 V (V),OP1.2.2 V (V),OP1.2.3 V (V),OP1.2.4 V (V),OP1.2.5 V (V),OP1.2.6 V (V),OP1.2.7 V (V),OP1.2.8 V (V),OP1.2.9 V (V),OP1.2.10 V (V),OP1.2.11 V (V),OP1.2.12 V (V),OP1.2.13 V (V),OP1.2.14 V (V),OP1.2.15 V (V),OP1.2.16 V (V),OP1.3.1 V (V),OP1.3.2 V (V),OP1.3.3 V (V),OP1.3.4 V (V),OP1.3.5 V (V),OP1.3.6 V (V),OP1.3.7 V (V),OP1.3.8 V (V),OP1.3.9 V (V),OP1.3.10 V (V),OP1.3.11 V (V),OP1.3.12 V (V),OP1.3.13 V (V),OP1.3.14 V (V),OP1.3.15 V (V),OP1.3.16 V (V)
0,2021-09-06,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-09-06,06:15:00,0.0,0.0,0.0,0.0,0.0,14.419642857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.875,38.5,18.875,6.854166666666667,0.0,10.71875,37.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1015625,0.0,8.068181818181818,0.0,0.0,0.0,0.0,0.0
2,2021-09-06,06:30:00,47.791666666666664,47.9375,50.041666666666664,49.1875,61.041666666666664,26.425,48.75,46.3125,45.375,45.75,46.6875,46.3125,45.5,40.375,47.75,43.125,65.9375,48.3125,47.3125,56.375,49.675,61.125,19.625,40.3125,16.25,55.15625,40.1875,50.4375,49.166666666666664,39.625,36.25,48.3125,44.0,45.625,48.0625,49.1875,49.25,46.625,48.0,48.666666666666664,24.25,46.4375,23.0,48.125,49.916666666666664,33.25,37.916666666666664,47.8125
3,2021-09-06,06:45:00,50.6875,48.583333333333336,50.5,50.3125,52.625,50.75,50.875,57.25,42.083333333333336,42.25,41.5,43.0,43.34375,42.625,42.75,44.0,48.0625,47.4375,48.041666666666664,47.416666666666664,48.625,53.125,48.4375,48.833333333333336,49.166666666666664,45.25,43.25,49.0,49.25,39.875,36.9375,47.916666666666664,47.875,48.375,50.90625,50.791666666666664,51.3125,48.0625,52.65625,51.791666666666664,54.125,46.03125,40.333333333333336,49.375,48.458333333333336,37.958333333333336,34.0,46.625
4,2021-09-06,07:00:00,52.041666666666664,49.1875,51.1875,50.833333333333336,48.75,49.375,49.25,50.458333333333336,45.0,43.875,41.75,42.541666666666664,44.666666666666664,42.75,42.25,42.625,47.59375,48.083333333333336,47.666666666666664,48.125,48.4375,49.166666666666664,51.0625,48.25,48.833333333333336,46.6875,42.875,48.25,47.6875,41.041666666666664,38.291666666666664,47.833333333333336,48.625,49.375,49.416666666666664,48.958333333333336,48.5,49.15625,48.916666666666664,49.6875,48.375,46.875,42.666666666666664,50.166666666666664,48.75,41.125,39.125,42.083333333333336
5,2021-09-06,07:15:00,47.875,48.75,48.708333333333336,48.791666666666664,48.78125,48.666666666666664,48.71875,48.4375,44.833333333333336,44.5,44.375,44.875,45.6875,45.041666666666664,45.0,45.375,47.5625,48.041666666666664,47.75,48.125,48.53125,49.208333333333336,48.791666666666664,48.416666666666664,48.75,46.3125,43.083333333333336,49.083333333333336,48.9375,41.208333333333336,38.5,48.5,48.03125,48.958333333333336,48.75,48.166666666666664,48.333333333333336,47.5,48.1875,48.541666666666664,48.25,47.3125,44.041666666666664,48.125,48.0,40.4375,38.625,47.958333333333336
6,2021-09-06,07:30:00,46.875,0.0,47.583333333333336,48.208333333333336,47.125,47.916666666666664,47.875,47.916666666666664,45.833333333333336,46.25,45.375,46.0,45.9375,45.8125,46.833333333333336,46.5,47.041666666666664,47.3125,47.4375,47.84375,48.0,48.416666666666664,48.208333333333336,48.166666666666664,48.15625,46.833333333333336,45.083333333333336,48.09375,48.25,43.583333333333336,41.0,47.458333333333336,47.708333333333336,48.125,47.708333333333336,47.75,47.833333333333336,47.041666666666664,47.84375,47.875,48.0,46.791666666666664,45.791666666666664,47.4375,47.541666666666664,43.333333333333336,41.625,47.208333333333336
7,2021-09-06,07:45:00,49.333333333333336,48.5,50.5,49.1875,49.666666666666664,49.541666666666664,48.3125,50.041666666666664,45.375,44.791666666666664,44.5,44.125,45.6875,44.083333333333336,45.458333333333336,45.4375,49.9375,49.625,49.916666666666664,49.875,49.625,50.1875,49.25,48.5,49.125,46.5,38.9375,49.25,49.166666666666664,35.041666666666664,38.25,50.9375,49.625,49.375,49.3125,49.875,48.6875,48.0,50.9375,51.25,50.5,45.458333333333336,37.125,49.583333333333336,48.6875,31.833333333333332,36.875,50.291666666666664
8,2021-09-06,08:00:00,50.0,50.083333333333336,50.6875,50.84375,50.291666666666664,49.625,48.833333333333336,49.625,44.458333333333336,43.5,42.6875,44.75,44.291666666666664,44.291666666666664,42.916666666666664,43.75,51.125,50.291666666666664,51.5625,50.208333333333336,49.708333333333336,53.0625,52.833333333333336,51.0,51.03125,38.8125,37.416666666666664,52.1875,51.96875,31.9375,27.958333333333332,52.5,50.3125,51.875,51.25,51.0,50.53125,50.75,51.0625,51.5,51.5,48.5,36.375,52.125,48.625,34.041666666666664,29.375,51.75
9,2021-09-06,08:15:00,46.65625,46.916666666666664,47.125,47.041666666666664,47.0,46.9375,46.625,46.8125,46.5,46.0625,46.375,46.875,46.65625,46.75,46.75,46.708333333333336,46.8125,47.25,47.78125,47.9375,47.9375,48.458333333333336,47.958333333333336,47.791666666666664,47.875,47.25,45.875,48.041666666666664,48.125,43.666666666666664,40.625,48.125,47.333333333333336,48.166666666666664,47.5625,47.15625,47.25,47.416666666666664,47.71875,47.583333333333336,47.458333333333336,46.791666666666664,46.208333333333336,47.166666666666664,47.458333333333336,45.1875,41.833333333333336,47.8125
