,Data,Hora,P4.1.1 V (V),P4.1.2 V (V),P4.1.3 V (V),P4.1.5 V (V),P4.1.6 V (V),P4.1.7 V (V),P4.1.8 V (V),P4.1.9 V (V),P4.1.10 V (V),P4.1.11 V (V),P4.1.12 V (V),P4.1.13 V (V),P4.1.14 V (V),P4.1.15 V (V),P4.1.16 V (V),P4.1.17 V (V),P4.1.18 V (V),P4.1.19 V (V),P4.1.20 V (V),P4.1.21 V (V),P4.1.22 V (V),P4.2.1 V (V),P4.2.2 V (V),P4.2.3 V (V),P4.2.4 V (V),P4.2.5 V (V),P4.2.6 V (V),P4.2.7 V (V),P4.2.8 V (V),P4.2.9 V (V),P4.2.10 V (V),P4.2.11 V (V),P4.2.12 V (V),P4.2.13 V (V),P4.2.14 V (V),P4.2.15 V (V),P4.2.16 V (V),P4.2.17 V (V),P4.2.18 V (V),P4.2.19 V (V),P4.2.20 V (V),P4.2.21 V (V),P4.2.22 V (V),P4.3.1 V (V),P4.3.2 V (V),P4.3.3 V (V),P4.3.4 V (V),P4.3.5 V (V),P4.3.6 V (V),P4.3.8 V (V),P4.3.9 V (V),P4.3.10 V (V),P4.3.11 V (V),P4.3.12 V (V),P4.3.14 V (V),P4.3.15 V (V),P4.3.16 V (V),P4.3.17 V (V),P4.3.18 V (V),P4.3.19 V (V),P4.3.20 V (V),P4.3.21 V (V),P4.3.22 V (V),P4.4.1 V (V),P4.4.3 V (V),P4.4.4 V (V),P4.4.5 V (V),P4.4.6 V (V),P4.4.7 V (V),P4.4.8 V (V),P4.4.9 V (V),P4.4.10 V (V),P4.4.11 V (V),P4.4.12 V (V),P4.4.13 V (V),P4.4.14 V (V),P4.4.15 V (V),P4.4.16 V (V),P4.4.17 V (V),P4.4.18 V (V),P4.4.19 V (V),P4.5.1 V (V),P4.5.2 V (V),P4.5.3 V (V),P4.5.4 V (V),P4.5.5 V (V),P4.5.6 V (V),P4.5.7 V (V),P4.5.8 V (V),P4.5.10 V (V),P4.5.11 V (V),P4.5.12 V (V),P4.5.13 V (V),P4.5.14 V (V),P4.5.15 V (V),P4.5.16 V (V),P4.5.19 V (V),P4.5.20 V (V),P4.5.21 V (V),P4.5.22 V (V),P4.6.1 V (V),P4.6.2 V (V),P4.6.3 V (V),P4.6.4 V (V),P4.6.5 V (V),P4.6.6 V (V),P4.6.7 V (V),P4.6.8 V (V),P4.6.9 V (V),P4.6.10 V (V),P4.6.11 V (V),P4.6.12 V (V),P4.6.13 V (V),P4.6.14 V (V),P4.6.15 V (V),P4.6.16 V (V),P4.6.17 V (V),P4.6.18 V (V),P4.6.19 V (V),P4.6.20 V (V),P4.6.21 V (V),P4.6.22 V (V),P4.7.1 V (V),P4.7.2 V (V),P4.7.3 V (V),P4.7.4 V (V),P4.7.5 V (V),P4.7.6 V (V),P4.7.7 V (V),P4.7.8 V (V),P4.7.9 V (V),P4.7.10 V (V),P4.7.11 V (V),P4.7.12 V (V),P4.7.13 V (V),P4.7.14 V (V),P4.7.15 V (V),P4.7.16 V (V),P4.7.17 V (V),P4.7.18 V (V),P4.7.19 V (V),P4.7.20 V (V),P4.7.21 V (V),P4.7.22 V (V),P4.8.1 V (V),P4.8.2 V (V),P4.8.3 V (V),P4.8.4 V (V),P4.8.5 V (V),P4.8.6 V (V),P4.8.7 V (V),P4.8.8 V (V),P4.8.9 V (V),P4.8.10 V (V),P4.8.11 V (V),P4.8.12 V (V),P4.8.13 V (V),P4.8.14 V (V),P4.8.15 V (V),P4.8.16 V (V),P4.8.17 V (V),P4.8.18 V (V),P4.8.19 V (V),P4.8.20 V (V),P4.8.21 V (V),P4.8.22 V (V),P4.9.1 V (V),P4.9.2 V (V),P4.9.3 V (V),P4.9.4 V (V),P4.9.5 V (V),P4.9.6 V (V),P4.9.7 V (V),P4.9.8 V (V),P4.9.9 V (V),P4.9.10 V (V),P4.9.11 V (V),P4.9.12 V (V),P4.9.13 V (V),P4.9.14 V (V),P4.9.15 V (V),P4.9.16 V (V),P4.9.17 V (V),P4.9.18 V (V),P4.9.19 V (V),P4.9.20 V (V),P4.9.21 V (V),P4.9.22 V (V)
0,2021-04-22,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-04-22,06:15:00,58.666666666666664,53.5,62.625,59.875,64.5,53.9375,66.625,61.03125,65.75,60.6875,59.541666666666664,54.5,56.25,43.458333333333336,59.958333333333336,61.291666666666664,70.625,71.125,61.625,62.291666666666664,58.625,62.8125,56.375,65.5,58.375,64.9375,55.833333333333336,55.958333333333336,63.375,56.75,61.6875,62.958333333333336,64.16666666666667,60.208333333333336,59.34375,68.1875,60.333333333333336,61.708333333333336,62.833333333333336,63.333333333333336,63.458333333333336,64.20833333333333,58.1875,61.3125,62.875,61.708333333333336,62.75,62.25,61.166666666666664,65.375,50.0,52.958333333333336,70.29166666666667,66.46875,56.0,66.66666666666667,63.75,59.6875,61.9375,60.28125,55.833333333333336,67.09375,56.875,67.5625,62.4375,57.5,60.5,60.875,63.75,61.25,62.458333333333336,63.125,64.6875,68.575,67.75,62.333333333333336,61.4375,60.875,62.125,64.0,55.875,59.916666666666664,52.375,56.375,54.208333333333336,56.0625,56.125,66.35,66.725,60.666666666666664,64.91666666666667,60.5625,57.625,66.96875,66.575,64.66666666666667,58.875,44.25,61.541666666666664,50.0,68.6875,60.625,65.3125,41.0,58.5,62.375,63.125,59.041666666666664,62.6875,63.75,62.375,54.75,69.325,48.375,60.0,60.1875,63.3125,63.25,62.0625,63.1875,59.625,60.71875,57.916666666666664,54.625,57.3125,60.625,62.458333333333336,62.916666666666664,66.79166666666667,59.541666666666664,60.1875,60.75,58.916666666666664,65.75,62.708333333333336,62.5,55.375,63.041666666666664,60.125,66.16666666666667,52.625,64.5,62.291666666666664,64.58333333333333,67.08333333333333,64.58333333333333,65.4375,61.458333333333336,64.20833333333333,64.125,65.83333333333333,63.125,63.25,59.041666666666664,55.5,64.41666666666667,57.1875,61.583333333333336,61.708333333333336,65.20833333333333,65.45833333333333,64.54166666666667,67.58333333333333,62.0,65.33333333333333,65.75,65.16666666666667,63.3125,64.125,64.33333333333333,61.375,61.958333333333336,56.375,69.125,62.0,66.625,47.541666666666664,54.9375,65.375,51.0625,57.0,63.208333333333336,57.75,61.53125,62.375,66.75,59.791666666666664,66.5625
2,2021-04-22,06:30:00,65.75,65.875,62.458333333333336,61.375,67.58333333333333,68.09375,68.66666666666667,62.458333333333336,68.54166666666667,68.3125,64.875,65.45833333333333,63.875,56.416666666666664,68.0,71.875,76.95833333333333,73.25,73.0,73.54166666666667,73.625,63.9375,65.0,67.58333333333333,67.58333333333333,69.25,70.04166666666667,70.3125,70.75,71.25,68.33333333333333,69.83333333333333,65.75,62.5625,63.208333333333336,66.28125,62.875,64.54166666666667,65.25,66.4375,66.58333333333333,65.375,65.125,68.25,65.5,64.1875,63.875,61.625,64.625,66.5625,62.208333333333336,64.54166666666667,67.0,65.91666666666667,62.916666666666664,66.6875,68.54166666666667,65.375,68.5,62.25,62.3125,66.0,62.0,64.875,64.9375,57.208333333333336,61.958333333333336,65.875,64.79166666666667,66.66666666666667,65.25,63.375,64.9375,67.58333333333333,67.65625,61.9375,65.91666666666667,64.5,66.8125,67.33333333333333,65.375,66.9375,62.958333333333336,65.34375,64.5,61.96875,65.75,67.66666666666667,62.5,63.1875,66.08333333333333,63.53125,63.25,59.208333333333336,62.583333333333336,64.0625,64.125,53.90625,63.3125,62.875,67.75,67.5,61.5,63.25,59.5,64.375,67.08333333333333,66.375,63.5,67.75,65.375,59.84375,66.375,60.625,65.1875,62.875,65.375,69.5,64.3125,67.125,64.25,64.75,65.375,62.666666666666664,63.458333333333336,63.0625,62.958333333333336,64.95833333333333,63.75,66.5,61.541666666666664,68.25,65.5,66.4375,65.125,64.25,65.875,67.5,62.25,66.375,63.375,67.375,64.54166666666667,67.375,67.59375,64.95833333333333,63.958333333333336,65.375,61.375,64.9375,65.66666666666667,63.583333333333336,65.625,65.41666666666667,62.9375,69.3125,66.0,64.5,64.8125,68.33333333333333,65.33333333333333,66.4375,64.1875,64.375,66.95833333333333,61.3125,65.75,64.41666666666667,65.8125,67.0,62.541666666666664,64.875,65.625,66.9375,64.3125,66.125,53.333333333333336,62.666666666666664,66.0,61.0,65.6875,62.166666666666664,63.791666666666664,66.5,63.375,63.791666666666664,64.70833333333333,68.25
3,2021-04-22,06:45:00,73.3125,71.5625,74.125,71.1875,71.33333333333333,70.9375,74.54166666666667,72.41666666666667,75.04166666666667,72.875,70.20833333333333,65.83333333333333,68.54166666666667,63.4375,77.125,73.75,76.66666666666667,73.54166666666667,73.04166666666667,72.625,73.75,76.4375,70.54166666666667,75.70833333333333,77.125,71.875,72.0,73.125,72.75,73.0625,74.20833333333333,72.625,73.33333333333333,72.83333333333333,69.5625,67.8125,69.1875,67.20833333333333,64.71875,66.4375,69.04166666666667,66.5,65.375,72.3125,72.8125,71.625,0.0,69.0625,69.91666666666667,68.0,68.16666666666667,70.0625,67.91666666666667,67.1875,65.875,68.45833333333333,69.625,70.125,70.8125,64.0625,69.125,68.5625,62.59375,66.1875,65.95833333333333,64.75,62.875,66.54166666666667,65.91666666666667,67.375,68.0625,67.875,63.166666666666664,69.125,68.1875,64.83333333333333,66.54166666666667,64.79166666666667,67.9375,63.9375,65.20833333333333,64.0,65.45833333333333,68.33333333333333,66.4375,65.6875,66.625,68.0,67.125,65.46875,66.8125,64.375,64.5625,62.916666666666664,66.0625,65.5,63.75,61.875,65.9375,66.29166666666667,67.0,65.5,63.6875,62.03125,63.25,65.1875,67.375,64.5625,64.5,68.54166666666667,68.75,65.6875,67.66666666666667,62.6875,63.875,0.0,68.3125,67.04166666666667,67.625,66.83333333333333,66.03125,66.625,65.1875,65.375,63.75,66.6875,66.375,66.75,66.41666666666667,69.58333333333333,65.4375,62.666666666666664,66.25,67.9375,66.33333333333333,66.75,66.45833333333333,67.41666666666667,65.70833333333333,67.875,63.75,66.375,68.16666666666667,68.04166666666667,67.375,66.75,66.58333333333333,66.875,61.916666666666664,65.75,67.41666666666667,67.5625,67.0,65.58333333333333,66.0,65.5625,68.08333333333333,68.0625,64.9375,69.33333333333333,68.75,66.75,66.375,66.75,68.5,66.66666666666667,66.70833333333333,67.54166666666667,65.9375,64.70833333333333,67.33333333333333,66.33333333333333,65.875,67.41666666666667,65.6875,67.75,58.083333333333336,63.75,67.91666666666667,64.375,66.125,66.125,64.75,67.58333333333333,66.0,67.70833333333333,65.91666666666667,68.25
4,2021-04-22,07:00:00,75.08333333333333,71.79166666666667,73.95833333333333,72.58333333333333,72.0,73.33333333333333,75.79166666666667,72.75,75.375,77.79166666666667,75.91666666666667,73.79166666666667,71.70833333333333,67.75,76.20833333333333,70.33333333333333,72.29166666666667,73.0,72.125,71.83333333333333,72.875,75.70833333333333,70.45833333333333,77.125,76.5,77.41666666666667,74.66666666666667,72.08333333333333,72.3125,73.6875,66.0,74.70833333333333,71.3125,70.95833333333333,70.0,73.66666666666667,74.08333333333333,73.45833333333333,74.25,68.5,76.625,70.5625,75.625,70.4375,78.95833333333333,77.54166666666667,77.91666666666667,70.0625,73.25,69.625,67.20833333333333,68.83333333333333,68.8125,66.0625,67.125,68.29166666666667,68.79166666666667,68.5,70.54166666666667,65.41666666666667,69.6875,67.08333333333333,64.625,67.91666666666667,68.625,65.66666666666667,65.0625,67.4375,66.29166666666667,69.5,68.41666666666667,67.125,68.875,67.41666666666667,69.54166666666667,68.5625,67.5625,67.3125,67.625,65.75,66.875,69.75,65.83333333333333,67.625,66.75,69.0,67.59375,69.25,69.0,68.16666666666667,70.0,67.25,65.1875,67.875,66.875,66.58333333333333,64.75,63.15625,66.625,66.1875,67.15625,66.875,67.375,64.375,68.29166666666667,67.25,67.25,66.875,66.625,69.375,70.83333333333333,65.75,0.0,67.375,69.0,65.40625,68.04166666666667,68.20833333333333,65.125,67.21875,67.1875,65.375,65.75,67.75,67.04166666666667,67.875,64.54166666666667,65.75,68.375,69.1875,64.625,66.54166666666667,67.20833333333333,68.41666666666667,66.5,69.625,67.8125,68.29166666666667,65.83333333333333,68.33333333333333,63.333333333333336,67.5,67.58333333333333,68.0,68.91666666666667,67.0625,66.54166666666667,67.29166666666667,64.4375,65.08333333333333,68.0625,68.75,68.875,65.16666666666667,68.5,68.25,67.625,68.625,67.5,68.75,68.75,68.08333333333333,68.03125,66.54166666666667,67.6875,66.79166666666667,75.54166666666667,71.70833333333333,69.70833333333333,67.25,66.91666666666667,66.9375,67.5,67.71875,65.5625,70.15625,65.0,64.08333333333333,69.6875,64.75,66.04166666666667,65.875,65.375,66.20833333333333,66.6875,67.375,65.25,68.5
5,2021-04-22,07:15:00,79.375,71.625,73.5,72.3125,72.8125,72.96875,76.0,73.16666666666667,72.5625,75.4375,79.08333333333333,79.0625,75.5,70.1875,76.8125,72.66666666666667,71.33333333333333,72.41666666666667,71.8125,72.875,72.58333333333333,72.41666666666667,72.875,74.70833333333333,80.125,80.79166666666667,73.375,72.375,73.04166666666667,72.125,70.75,73.08333333333333,72.25,70.95833333333333,72.625,73.58333333333333,72.75,72.625,72.125,73.375,71.95833333333333,73.20833333333333,71.0,77.75,77.875,77.08333333333333,76.625,61.166666666666664,79.125,77.125,78.4375,78.0,75.20833333333333,75.75,74.0,76.9375,75.54166666666667,72.75,71.0625,66.9375,70.0,68.83333333333333,64.70833333333333,68.33333333333333,67.41666666666667,67.4375,66.0,67.25,67.875,69.6875,67.125,67.4375,69.83333333333333,69.0625,69.95833333333333,68.96875,66.20833333333333,67.0,68.70833333333333,68.70833333333333,65.33333333333333,70.5,65.58333333333333,69.0625,66.375,68.83333333333333,66.0,68.75,68.9375,66.95833333333333,68.66666666666667,67.5625,67.1875,67.125,65.83333333333333,68.16666666666667,65.78125,66.25,67.03125,67.58333333333333,66.0,69.125,68.75,66.25,67.375,67.125,69.41666666666667,68.78125,62.0625,68.875,70.29166666666667,69.45833333333333,69.0,66.4375,68.5,66.45833333333333,69.125,67.4375,67.25,68.625,68.5625,67.29166666666667,68.54166666666667,66.875,66.66666666666667,68.79166666666667,64.16666666666667,67.20833333333333,67.83333333333333,69.91666666666667,66.08333333333333,67.0625,65.875,67.75,68.79166666666667,68.28125,67.375,68.0,66.33333333333333,68.5,67.16666666666667,67.9375,67.16666666666667,69.5625,70.0,68.3125,69.54166666666667,66.79166666666667,65.59375,67.125,63.125,68.0625,68.875,67.70833333333333,68.33333333333333,68.5,69.29166666666667,69.1875,66.125,70.625,69.5,68.25,68.75,67.125,68.45833333333333,66.875,76.625,78.0,75.16666666666667,69.83333333333333,69.5625,66.58333333333333,68.125,68.1875,69.375,70.875,64.125,62.75,69.125,64.29166666666667,66.875,65.79166666666667,68.16666666666667,65.25,65.0,66.1875,67.75,67.33333333333333
6,2021-04-22,07:30:00,78.625,72.16666666666667,74.375,73.5,72.83333333333333,72.58333333333333,76.41666666666667,72.25,72.08333333333333,71.25,80.25,78.3125,77.5,74.29166666666667,71.75,71.95833333333333,70.5,71.95833333333333,71.29166666666667,71.5,71.125,72.66666666666667,71.08333333333333,75.54166666666667,79.5,79.91666666666667,78.6875,71.75,73.375,72.25,71.54166666666667,73.04166666666667,72.0,72.125,73.125,73.6875,73.04166666666667,73.125,72.0625,73.04166666666667,71.625,72.04166666666667,71.20833333333333,77.625,78.41666666666667,79.875,72.375,73.08333333333333,78.65625,78.625,78.53125,78.25,78.45833333333333,77.25,71.20833333333333,78.16666666666667,75.33333333333333,69.9375,71.3125,71.125,70.95833333333333,69.5,66.58333333333333,68.75,65.875,65.58333333333333,67.25,68.0,66.6875,70.33333333333333,68.70833333333333,67.54166666666667,64.375,70.625,70.875,67.3125,67.91666666666667,69.375,68.08333333333333,69.5,67.75,70.1875,66.45833333333333,69.75,68.29166666666667,69.45833333333333,67.33333333333333,69.45833333333333,68.625,66.25,68.625,67.5625,67.91666666666667,66.58333333333333,64.875,68.125,68.6875,67.375,67.625,67.54166666666667,68.25,68.0,68.45833333333333,74.40625,82.625,72.8125,71.0,68.83333333333333,69.1875,69.6875,70.0,69.5,69.0,65.625,65.0625,61.875,68.375,68.0625,67.34375,69.5625,68.0,66.125,67.25,66.04166666666667,66.91666666666667,67.5,67.58333333333333,66.95833333333333,67.79166666666667,71.33333333333333,65.3125,66.875,69.0,68.5,67.0,68.0,68.875,69.83333333333333,65.9375,67.70833333333333,67.0625,67.875,68.16666666666667,71.91666666666667,70.8125,71.08333333333333,72.58333333333333,69.875,66.625,66.875,69.375,70.04166666666667,69.70833333333333,66.66666666666667,66.9375,69.25,70.04166666666667,70.9375,69.0,71.20833333333333,68.83333333333333,67.375,68.875,67.1875,68.08333333333333,68.5,82.0,81.66666666666667,80.625,75.54166666666667,73.70833333333333,72.16666666666667,69.33333333333333,68.25,68.33333333333333,70.8125,62.666666666666664,67.66666666666667,70.41666666666667,67.375,65.25,66.54166666666667,65.625,66.75,67.625,67.4375,67.79166666666667,67.625
7,2021-04-22,07:45:00,75.0,77.20833333333333,75.83333333333333,72.70833333333333,72.125,71.125,75.33333333333333,70.75,70.75,71.0,71.4375,68.5625,81.125,76.1875,71.4375,70.875,70.95833333333333,70.79166666666667,70.625,70.5625,69.83333333333333,73.625,74.375,74.625,73.5,76.625,80.04166666666667,75.58333333333333,73.125,71.79166666666667,71.54166666666667,73.08333333333333,71.83333333333333,71.1875,73.54166666666667,73.45833333333333,72.625,72.875,73.0,72.95833333333333,71.9375,71.125,72.20833333333333,65.29166666666667,77.41666666666667,72.70833333333333,72.83333333333333,72.375,78.4375,78.75,78.125,78.125,78.04166666666667,73.0625,72.3125,76.625,75.29166666666667,72.70833333333333,73.16666666666667,71.79166666666667,72.1875,68.625,63.375,69.0625,64.75,67.25,67.25,68.20833333333333,66.6875,69.29166666666667,68.78125,68.29166666666667,69.0,71.5,69.70833333333333,70.0625,68.875,68.6875,69.78125,67.75,67.625,70.79166666666667,68.04166666666667,68.78125,67.8125,69.29166666666667,67.125,68.9375,68.625,68.3125,68.625,67.0625,67.71875,67.41666666666667,67.83333333333333,69.5,66.75,66.79166666666667,65.4375,68.75,69.25,67.375,79.20833333333333,82.625,83.0625,79.04166666666667,71.625,72.54166666666667,70.4375,69.45833333333333,71.95833333333333,69.91666666666667,69.8125,67.84375,66.75,66.0,68.08333333333333,67.83333333333333,68.375,67.45833333333333,69.25,68.33333333333333,67.45833333333333,66.5,65.125,68.4375,66.0,67.375,67.875,70.75,67.625,68.16666666666667,67.875,68.16666666666667,69.04166666666667,66.5,68.91666666666667,72.125,66.75,71.41666666666667,76.25,74.5,80.41666666666667,83.125,79.04166666666667,82.125,78.5,77.75,79.46875,73.375,73.70833333333333,73.5,75.91666666666667,81.6875,82.75,75.375,76.0,77.54166666666667,74.45833333333333,77.70833333333333,76.33333333333333,72.95833333333333,77.8125,70.625,74.66666666666667,72.03125,81.875,81.8125,82.0,79.375,72.5,72.41666666666667,70.29166666666667,67.70833333333333,69.04166666666667,70.4375,66.75,66.875,69.0625,67.04166666666667,67.33333333333333,66.4375,66.6875,66.33333333333333,67.95833333333333,67.16666666666667,65.4375,68.375
8,2021-04-22,08:00:00,74.9375,71.95833333333333,73.20833333333333,70.95833333333333,70.6875,70.0,74.20833333333333,69.625,70.25,70.375,70.625,70.29166666666667,78.58333333333333,72.625,71.0,70.375,70.125,70.125,69.16666666666667,69.16666666666667,69.83333333333333,68.79166666666667,69.125,73.875,74.16666666666667,79.375,74.125,71.5625,72.75,71.25,71.04166666666667,72.9375,71.54166666666667,70.8125,72.91666666666667,73.75,72.375,72.25,72.03125,73.0,71.29166666666667,70.875,71.16666666666667,70.625,71.33333333333333,73.125,72.08333333333333,71.0625,78.875,78.125,81.375,81.0,72.3125,72.25,65.5,80.41666666666667,78.28125,75.75,77.25,72.08333333333333,72.41666666666667,69.9375,65.5,68.91666666666667,65.33333333333333,69.9375,67.4375,66.375,67.3125,70.0,67.625,68.0625,68.45833333333333,71.375,70.625,67.3125,68.29166666666667,68.875,69.0625,68.78125,68.4375,71.5625,71.04166666666667,74.125,73.75,75.9375,75.09375,82.0,69.25,68.45833333333333,69.75,67.58333333333333,67.125,67.29166666666667,66.625,67.95833333333333,67.9375,67.58333333333333,67.41666666666667,69.375,69.16666666666667,75.3125,82.70833333333333,82.29166666666667,82.0,77.0625,76.45833333333333,74.8125,69.20833333333333,69.625,69.875,70.75,68.46875,68.0,67.29166666666667,68.59375,68.625,67.6875,67.3125,67.0625,67.375,69.1875,68.0,66.75,66.79166666666667,69.34375,65.79166666666667,70.4375,69.33333333333333,71.4375,68.5,78.375,76.66666666666667,74.83333333333333,76.5,75.59375,76.54166666666667,78.58333333333333,76.4375,75.91666666666667,79.04166666666667,78.625,76.375,71.9375,72.5625,71.4375,71.70833333333333,70.8125,71.45833333333333,72.04166666666667,71.41666666666667,71.0,73.41666666666667,71.125,72.875,72.79166666666667,73.58333333333333,74.9375,72.6875,75.04166666666667,72.625,71.33333333333333,72.0,71.5,78.875,75.29166666666667,80.95833333333333,80.875,81.125,80.6875,79.25,81.0,80.79166666666667,70.125,70.625,70.8125,64.625,66.95833333333333,70.9375,67.5625,65.91666666666667,67.45833333333333,66.5,67.5,67.0,67.625,66.875,67.66666666666667
9,2021-04-22,08:15:00,71.5,69.70833333333333,72.08333333333333,70.54166666666667,70.95833333333333,70.41666666666667,72.91666666666667,69.45833333333333,69.45833333333333,69.625,69.3125,69.54166666666667,80.4375,76.79166666666667,70.0,69.54166666666667,69.375,69.91666666666667,69.625,69.25,69.4375,71.0,69.6875,72.5625,76.625,78.0625,80.20833333333333,71.40625,72.6875,71.0625,70.29166666666667,72.625,71.79166666666667,71.25,72.625,73.625,72.33333333333333,72.375,71.75,72.3125,70.79166666666667,70.33333333333333,71.45833333333333,70.6875,71.29166666666667,72.08333333333333,71.33333333333333,70.45833333333333,73.58333333333333,79.75,79.9375,74.71875,71.8125,71.33333333333333,78.90625,77.9375,80.5625,78.875,78.625,70.8125,73.16666666666667,69.90625,66.33333333333333,70.0,67.0,67.0,66.66666666666667,67.25,66.0,71.375,68.625,69.4375,70.75,70.66666666666667,70.375,70.875,69.875,69.66666666666667,70.08333333333333,71.3125,70.75,78.125,82.625,81.58333333333333,81.25,78.5625,81.125,82.125,81.54166666666667,74.875,71.79166666666667,72.83333333333333,71.09375,71.125,70.33333333333333,69.0,67.25,66.3125,69.75,68.625,72.5,82.58333333333333,82.125,81.8125,72.83333333333333,72.125,70.0,70.25,66.625,67.875,70.03125,65.375,69.29166666666667,68.25,68.0,68.9375,69.8125,72.25,71.5625,71.375,69.125,69.5,69.9375,71.16666666666667,72.625,77.875,75.375,75.66666666666667,78.45833333333333,77.75,75.5,73.25,71.83333333333333,72.54166666666667,72.04166666666667,72.33333333333333,71.875,72.4375,72.375,73.125,71.5,71.70833333333333,70.6875,72.5,71.34375,70.71875,70.29166666666667,70.53125,70.41666666666667,71.5625,70.75,70.70833333333333,72.8125,70.91666666666667,71.95833333333333,72.0,72.875,73.79166666666667,71.875,74.5,71.6875,70.58333333333333,70.8125,70.0625,76.15625,71.58333333333333,80.58333333333333,80.5,80.625,80.25,80.5,80.3125,80.54166666666667,69.45833333333333,70.54166666666667,70.625,67.75,68.0,70.20833333333333,66.75,67.16666666666667,67.0625,66.03125,66.5,67.875,73.95833333333333,75.70833333333333,73.75
