,Data,Hora,P1.1.1 V (V),P1.1.2 V (V),P1.1.3 V (V),P1.1.4 V (V),P1.1.5 V (V),P1.1.6 V (V),P1.1.7 V (V),P1.1.8 V (V),P1.1.9 V (V),P1.1.10 V (V),P1.1.11 V (V),P1.1.12 V (V),P1.1.13 V (V),P1.1.14 V (V),P1.1.15 V (V),P1.1.16 V (V),P1.2.1 V (V),P1.2.2 V (V),P1.2.3 V (V),P1.2.4 V (V),P1.2.5 V (V),P1.2.6 V (V),P1.2.7 V (V),P1.2.8 V (V),P1.2.9 V (V),P1.2.10 V (V),P1.2.11 V (V),P1.2.12 V (V),P1.2.13 V (V),P1.2.14 V (V),P1.2.15 V (V),P1.2.16 V (V),P1.3.1 V (V),P1.3.2 V (V),P1.3.3 V (V),P1.3.4 V (V),P1.3.5 V (V),P1.3.6 V (V),P1.3.7 V (V),P1.3.8 V (V),P1.3.10 V (V),P1.3.11 V (V),P1.3.12 V (V),P1.3.13 V (V),P1.3.14 V (V),P1.3.15 V (V),P1.3.16 V (V)
0,2021-03-26,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-03-26,06:15:00,62.416666666666664,66.9375,65.95833333333333,67.25,68.58333333333333,65.625,73.75,69.125,62.875,65.0625,64.75,65.1875,66.625,62.958333333333336,64.25,65.91666666666667,63.458333333333336,61.125,60.6875,60.21875,66.375,62.75,65.0625,57.4375,64.25,65.375,64.0,62.75,64.29166666666667,65.625,64.20833333333333,63.9375,61.6875,68.9375,64.70833333333333,67.375,67.54166666666667,68.04166666666667,69.25,67.95833333333333,74.58333333333333,68.3125,0.0,67.16666666666667,66.70833333333333,66.29166666666667,64.29166666666667
2,2021-03-26,06:30:00,73.75,73.4375,75.95833333333333,74.54166666666667,75.04166666666667,73.5,75.75,74.4375,69.25,66.5,67.16666666666667,67.75,72.79166666666667,64.20833333333333,63.166666666666664,69.45833333333333,70.375,66.04166666666667,69.3125,68.3125,69.41666666666667,70.20833333333333,68.79166666666667,63.166666666666664,69.83333333333333,73.25,69.75,69.6875,68.58333333333333,70.75,65.5,69.625,68.75,72.0625,73.45833333333333,71.58333333333333,71.75,70.16666666666667,70.83333333333333,71.21875,78.8125,75.375,70.75,70.4375,71.95833333333333,72.04166666666667,73.5
3,2021-03-26,06:45:00,72.04166666666667,71.5,72.125,72.20833333333333,72.5,71.8125,72.08333333333333,72.125,71.66666666666667,71.28125,71.125,70.96875,70.41666666666667,72.625,72.125,69.5625,69.875,70.65625,71.0625,70.0,71.33333333333333,70.70833333333333,71.875,69.875,70.20833333333333,77.70833333333333,75.75,71.75,70.83333333333333,74.33333333333333,72.8125,71.125,71.83333333333333,73.0,71.54166666666667,71.54166666666667,72.0,71.66666666666667,71.0,71.4375,75.375,79.5,72.20833333333333,72.04166666666667,75.58333333333333,75.29166666666667,72.875
4,2021-03-26,07:00:00,71.875,72.29166666666667,72.0,72.875,72.20833333333333,72.5625,72.25,72.41666666666667,72.16666666666667,71.5,71.58333333333333,71.58333333333333,70.75,71.125,70.95833333333333,70.9375,70.95833333333333,70.79166666666667,71.58333333333333,71.0625,72.0,72.1875,72.0625,70.5,70.29166666666667,77.04166666666667,78.3125,72.125,71.625,78.08333333333333,74.5,71.46875,71.5625,73.4375,73.20833333333333,72.0,72.1875,72.3125,70.875,71.9375,72.04166666666667,80.91666666666667,72.04166666666667,71.20833333333333,80.8125,78.125,73.6875
5,2021-03-26,07:15:00,71.125,71.375,71.75,72.29166666666667,71.625,71.25,71.1875,71.875,72.08333333333333,71.20833333333333,71.83333333333333,71.5625,72.16666666666667,71.1875,70.95833333333333,72.16666666666667,70.75,71.375,71.8125,71.5,72.45833333333333,72.8125,72.75,72.20833333333333,71.70833333333333,73.08333333333333,81.16666666666667,72.375,72.15625,79.58333333333333,76.79166666666667,72.875,71.5,71.95833333333333,72.0,70.75,72.04166666666667,71.08333333333333,69.95833333333333,71.5,71.25,81.70833333333333,71.75,70.54166666666667,80.04166666666667,78.25,73.5625
6,2021-03-26,07:30:00,70.04166666666667,70.125,70.33333333333333,71.4375,71.08333333333333,69.70833333333333,70.375,70.16666666666667,72.5,70.29166666666667,70.58333333333333,72.125,72.0,71.58333333333333,71.66666666666667,71.75,70.5,70.41666666666667,71.75,72.625,72.375,71.96875,71.70833333333333,71.5625,70.5625,72.75,81.8125,71.95833333333333,71.75,80.8125,78.40625,72.125,70.66666666666667,71.25,70.58333333333333,69.83333333333333,70.70833333333333,70.45833333333333,69.875,71.66666666666667,70.20833333333333,77.08333333333333,71.0,69.9375,81.29166666666667,79.0,71.79166666666667
7,2021-03-26,07:45:00,69.5625,69.5,69.83333333333333,70.75,70.16666666666667,69.75,70.25,70.625,70.625,70.75,70.4375,71.5625,71.08333333333333,70.95833333333333,70.29166666666667,70.45833333333333,70.5625,70.625,71.25,71.875,70.71875,70.79166666666667,72.04166666666667,70.375,70.8125,72.1875,80.3125,71.0,71.6875,81.0625,79.75,71.125,69.6875,70.58333333333333,70.20833333333333,69.91666666666667,70.84375,70.25,70.08333333333333,70.95833333333333,69.5,71.41666666666667,70.375,69.5,80.83333333333333,80.0,71.25
8,2021-03-26,08:00:00,69.875,70.125,70.25,70.41666666666667,70.54166666666667,70.5625,70.375,69.58333333333333,70.95833333333333,70.25,69.25,69.875,69.875,71.20833333333333,70.75,70.4375,69.3125,70.375,70.625,71.29166666666667,70.54166666666667,70.75,70.5,70.6875,70.5,70.5625,77.875,71.25,70.875,80.29166666666667,79.33333333333333,71.125,70.0,70.29166666666667,70.1875,70.5,70.75,70.4375,69.625,70.75,69.16666666666667,70.0,69.5,69.4375,80.125,79.79166666666667,70.75
9,2021-03-26,08:15:00,69.16666666666667,69.54166666666667,69.625,69.66666666666667,69.33333333333333,68.83333333333333,69.15625,69.25,70.375,70.375,70.33333333333333,70.8125,70.0,70.58333333333333,69.875,69.83333333333333,68.75,69.9375,70.125,71.04166666666667,70.25,70.5625,71.3125,70.125,70.3125,69.54166666666667,74.29166666666667,70.125,69.875,81.625,78.625,70.0,68.8125,70.625,69.875,69.25,69.75,69.1875,69.1875,70.34375,69.0,69.0625,69.25,69.5625,77.33333333333333,79.75,70.625
