,Data,Hora,OP3.1.1 I (A),OP3.1.2 I (A),OP3.1.3 I (A),OP3.1.4 I (A),OP3.1.5 I (A),OP3.1.6 I (A),OP3.1.7 I (A),OP3.1.8 I (A),OP3.1.9 I (A),OP3.1.10 I (A),OP3.1.11 I (A),OP3.1.12 I (A),OP3.1.13 I (A),OP3.1.14 I (A),OP3.1.15 I (A),OP3.1.16 I (A),OP3.2.1 I (A),OP3.2.2 I (A),OP3.2.3 I (A),OP3.2.4 I (A),OP3.2.5 I (A),OP3.2.6 I (A),OP3.2.7 I (A),OP3.2.8 I (A),OP3.2.9 I (A),OP3.2.10 I (A),OP3.2.11 I (A),OP3.2.13 I (A),OP3.2.14 I (A),OP3.2.15 I (A),OP3.2.16 I (A),OP3.3.1 I (A),OP3.3.2 I (A),OP3.3.3 I (A),OP3.3.4 I (A),OP3.3.5 I (A),OP3.3.6 I (A),OP3.3.7 I (A),OP3.3.8 I (A),OP3.3.9 I (A),OP3.3.10 I (A),OP3.3.12 I (A),OP3.3.13 I (A),OP3.3.14 I (A),OP3.3.15 I (A),OP3.3.16 I (A),OP3.4.1 I (A),OP3.4.2 I (A),OP3.4.3 I (A),OP3.4.4 I (A),OP3.4.5 I (A),OP3.4.6 I (A),OP3.4.7 I (A),OP3.4.8 I (A),OP3.4.9 I (A),OP3.4.10 I (A),OP3.4.11 I (A),OP3.4.12 I (A),OP3.4.13 I (A),OP3.4.14 I (A),OP3.4.15 I (A),OP3.4.16 I (A),OP3.5.1 I (A),OP3.5.2 I (A),OP3.5.3 I (A),OP3.5.4 I (A),OP3.5.5 I (A),OP3.5.6 I (A),OP3.5.7 I (A),OP3.5.8 I (A),OP3.5.9 I (A),OP3.5.10 I (A),OP3.5.11 I (A),OP3.5.12 I (A),OP3.5.13 I (A),OP3.5.14 I (A),OP3.5.15 I (A),OP3.5.16 I (A),OP3.6.1 I (A),OP3.6.2 I (A),OP3.6.4 I (A),OP3.6.5 I (A),OP3.6.6 I (A),OP3.6.7 I (A),OP3.6.8 I (A),OP3.6.9 I (A),OP3.6.10 I (A),OP3.6.11 I (A),OP3.6.12 I (A),OP3.6.13 I (A),OP3.6.14 I (A),OP3.6.15 I (A),OP3.6.16 I (A),OP3.7.1 I (A),OP3.7.2 I (A),OP3.7.3 I (A),OP3.7.4 I (A),OP3.7.5 I (A),OP3.7.6 I (A),OP3.7.7 I (A),OP3.7.8 I (A),OP3.7.9 I (A),OP3.7.10 I (A),OP3.7.11 I (A),OP3.7.12 I (A),OP3.7.13 I (A),OP3.7.14 I (A),OP3.7.15 I (A),OP3.7.16 I (A),OP3.8.1 I (A),OP3.8.2 I (A),OP3.8.3 I (A),OP3.8.4 I (A),OP3.8.5 I (A),OP3.8.6 I (A),OP3.8.7 I (A),OP3.8.8 I (A),OP3.8.9 I (A),OP3.8.10 I (A),OP3.8.11 I (A),OP3.8.12 I (A),OP3.8.13 I (A),OP3.8.14 I (A),OP3.8.15 I (A),OP3.8.16 I (A)
0,2021-05-22,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-05-22,06:15:00,0.05,0.1,0.0813,0.1125,0.075,0.004610526315789475,0.0688,0.025,0.075,0.0813,0.075,0.0,0.075,0.0,0.075,0.0375,0.0813,0.1125,0.13125,0.075,0.0,0.00315,0.07814444444444445,0.0,0.0625,0.1562,0.1125,0.011466666666666667,0.05,0.0375,0.0938,0.1063,0.0,0.0063,0.125,0.03749999999999999,0.05,0.0688,0.0969,0.1125,0.075,0.1562,0.125,0.1063,0.075,0.0625,0.030081250000000004,0.008942857142857143,0.1688,0.025663157894736843,0.05,0.1375,0.1125,0.0188,0.1125,0.0063,0.15,0.0938,0.1875,0.017699999999999997,0.0969,0.0,0.075,0.1375,0.075,0.1562,0.10625000000000001,0.075,0.0938,0.075,0.00315,0.15,0.05,0.0938,0.025,0.05,0.048760000000000005,0.0,0.10625000000000001,0.0375,0.05,0.0,0.023966666666666667,0.075,0.05,0.0813,0.1063,0.0,0.0375,0.1375,0.0,0.1125,0.040624999999999994,0.0,0.027066666666666666,0.1375,0.0312,0.0,0.12302727272727275,0.038262500000000005,0.1063,0.06565,0.075,0.0938,0.1063,0.0,0.1125,0.0297,0.048760000000000005,0.01751,0.075,0.05,0.0312,0.05,0.075,0.1562,0.0312,0.0312,0.125,0.075,0.0125,0.007257894736842105,0.065,0.05,0.0625
2,2021-05-22,06:30:00,0.10625000000000001,0.20626666666666668,0.15836666666666668,0.2104,0.15416666666666667,0.15623333333333334,0.20625000000000002,0.14845,0.1844,0.18333333333333335,0.2104,0.15315,0.1854,0.2094,0.1812666666666667,0.14793333333333333,0.17706666666666668,0.1979,0.24375,0.18123333333333336,0.12083333333333335,0.19166666666666665,0.2188,0.2063,0.15623333333333334,0.2469,0.23963333333333334,0.175,0.2031,0.12190000000000001,0.15416666666666667,0.21875,0.0771,0.1406,0.19375,0.234375,0.1646,0.18963333333333332,0.2094,0.16875,0.19586666666666666,0.23336666666666664,0.20833333333333334,0.23126666666666665,0.14586666666666667,0.13753333333333334,0.240625,0.18336666666666668,0.23750000000000002,0.2125,0.1625,0.20420000000000002,0.19065,0.17293333333333336,0.2688,0.168775,0.24793333333333334,0.16666666666666666,0.325,0.2125,0.30626666666666663,0.1375,0.225,0.30625,0.18123333333333336,0.21565,0.22504999999999997,0.1708333333333333,0.1792,0.15416666666666667,0.1625,0.2104,0.15785,0.17920000000000003,0.12916666666666668,0.1792,0.21565,0.21456666666666666,0.2344,0.16463333333333333,0.22083333333333333,0.1750333333333333,0.18543333333333334,0.1708333333333333,0.1313,0.16040000000000001,0.20626666666666668,0.1042,0.14586666666666667,0.27706666666666663,0.1146,0.2641,0.26456666666666667,0.2375,0.214075,0.27296666666666664,0.16565,0.14373333333333335,0.2844,0.19586666666666666,0.17500000000000002,0.1469,0.13543333333333332,0.1875,0.20413333333333336,0.12293333333333334,0.20213333333333336,0.23750000000000002,0.25416666666666665,0.16876666666666665,0.15836666666666668,0.14583333333333334,0.13753333333333334,0.13336666666666666,0.15626666666666666,0.22190000000000001,0.15836666666666668,0.1375333333333333,0.1844,0.1844,0.10416666666666667,0.17503333333333335,0.2562333333333333,0.11876666666666667,0.13753333333333334
3,2021-05-22,06:45:00,0.2438,0.28125,0.2625,0.3875,0.42505,0.3469,0.4406,0.32184999999999997,0.35625,0.34579999999999994,0.375,0.31565,0.3156,0.4166666666666667,0.29583333333333334,0.28333333333333327,0.23754999999999998,0.3041333333333333,0.38956666666666667,0.3688,0.329675,0.3520666666666667,0.45315000000000005,0.4041666666666666,0.32293333333333335,0.4292,0.4020333333333333,0.3469,0.3666666666666667,0.27086666666666664,0.2833,0.27709999999999996,0.1792,0.32344999999999996,0.41255,0.42815000000000003,0.3156,0.3375333333333333,0.41564999999999996,0.37185,0.35624999999999996,0.41873333333333335,0.3687666666666667,0.4229,0.24380000000000002,0.25625,0.3708666666666667,0.3521,0.4219,0.3833333333333333,0.32815,0.3542,0.28755,0.35003333333333336,0.35000000000000003,0.30625,0.4041666666666666,0.31043333333333334,0.4771,0.39685,0.4937666666666667,0.3249666666666667,0.375,0.51255,0.3375,0.40005,0.3562666666666667,0.3562666666666667,0.28125,0.3083666666666667,0.30315000000000003,0.36460000000000004,0.3313,0.37706666666666666,0.28907499999999997,0.3719,0.381275,0.33440000000000003,0.42293333333333333,0.32293333333333335,0.41564999999999996,0.3541666666666667,0.3625,0.3416666666666666,0.25939999999999996,0.29996666666666666,0.3520999999999999,0.3604333333333334,0.3187666666666667,0.4484250000000001,0.2729,0.42185,0.4521,0.44065,0.47713333333333335,0.4666666666666666,0.39065,0.3229,0.48755,0.3437666666666666,0.3104,0.24586666666666668,0.24380000000000002,0.34793333333333337,0.37496666666666667,0.3166333333333333,0.3594,0.3625,0.39166666666666666,0.3041333333333333,0.2812333333333333,0.2791666666666666,0.2833666666666667,0.27185,0.2854,0.34170000000000006,0.275,0.26663333333333333,0.31565,0.3208333333333333,0.2521,0.2833333333333333,0.32189999999999996,0.28435,0.29586666666666667
4,2021-05-22,07:00:00,0.22290000000000001,0.30315000000000003,0.3625,0.5833333333333334,0.5646,0.46875,0.6312500000000001,0.375,0.4281,0.47503333333333336,0.4895666666666667,0.61875,0.6063,0.6542,0.3541666666666667,0.29583333333333334,0.3016,0.3625,0.4792,0.5729333333333333,0.6594,0.6333666666666667,0.55,0.6406000000000001,0.4688,0.5812333333333334,0.52815,0.49583333333333335,0.5042,0.2708333333333333,0.3229,0.2656,0.2104,0.525,0.6291666666666668,0.4708666666666667,0.4187666666666667,0.64375,0.4167,0.5938,0.5896,0.5875,0.4125,0.6292,0.33959999999999996,0.26666666666666666,0.7167,0.5719,0.6312333333333333,0.5895666666666667,0.6625000000000001,0.40005,0.3437666666666666,0.3416666666666666,0.3979,0.34065,0.55,0.5520666666666667,0.5708333333333334,0.6469,0.625,0.5166666666666667,0.5749666666666666,0.6500333333333334,0.5292,0.5416666666666666,0.6125,0.6103999999999999,0.36460000000000004,0.3604,0.3437333333333334,0.33440000000000003,0.35935,0.6437666666666667,0.4062,0.49793333333333334,0.4969,0.5687666666666668,0.6083333333333333,0.5562666666666667,0.5812666666666666,0.5146000000000001,0.6833666666666667,0.35836666666666667,0.27499999999999997,0.34375,0.4000333333333333,0.3625,0.56875,0.7625,0.6687333333333334,0.4791666666666667,0.4875,0.5375333333333333,0.52815,0.695325,0.5812666666666667,0.4687666666666666,0.62815,0.3979333333333333,0.3666333333333333,0.2281,0.2708333333333333,0.5792,0.5562666666666667,0.6031500000000001,0.5833666666666667,0.5375,0.5854,0.4041666666666666,0.3771,0.3520666666666667,0.40420000000000006,0.3833333333333333,0.4145999999999999,0.44065,0.36669999999999997,0.34375,0.4375,0.40206666666666663,0.35003333333333336,0.4041666666666666,0.4521,0.35935,0.4166666666666667
5,2021-05-22,07:15:00,0.2583666666666667,0.3438,0.4313,0.7104666666666667,0.7281,0.75315,0.7229333333333333,0.7708333333333334,1.042175,0.7666666666666666,0.6750333333333334,0.8104333333333334,0.7021333333333334,0.7604333333333333,0.4354,0.3469,0.34793333333333337,0.4,1.0125333333333335,1.0125333333333335,0.68125,0.7375,0.7667,0.8167,0.7521,0.8208666666666667,0.993775,0.9542,0.8250000000000001,0.5969,0.55,0.3771,0.23435,0.6125333333333334,0.8396,0.85005,0.6333333333333333,0.8041666666666667,0.8542,0.8250500000000001,0.6875,1.1250333333333333,0.7187749999999999,0.7271000000000001,0.5041666666666668,0.5104333333333333,0.58755,0.7063,1.2375333333333334,0.9562999999999999,1.20315,0.4708666666666666,0.3875,0.4187666666666667,0.4604,0.3656,0.8354333333333334,0.6625333333333333,1.0437666666666667,1.1875,0.9291999999999999,0.9020666666666667,0.9167000000000001,0.7656499999999999,0.92815,0.6718500000000001,0.71565,0.9562999999999999,0.4354333333333333,0.39376666666666665,0.41043333333333337,0.4771,0.77815,1.0771333333333333,0.96095,1.0396,0.75315,0.7646000000000001,1.1021,0.8521000000000001,0.7844,1.0541666666666665,1.16875,0.45626666666666665,0.3438,0.4354,0.45315,0.7844,1.0166666666666666,1.2594,1.1,1.2167000000000001,1.075,0.77815,0.9875,1.3719000000000001,0.7978999999999999,0.7167,0.9708333333333333,0.4562333333333333,0.4437333333333333,0.325,0.3104,0.89065,0.875,0.7896000000000001,0.8937666666666667,0.8833333333333333,1.0374999999999999,0.525,0.7208333333333333,0.5396,0.6458333333333334,0.48333333333333334,0.5354333333333333,0.5875,0.5541999999999999,0.48123333333333335,0.7479333333333334,0.6562666666666667,0.5688,0.75315,0.6083666666666666,0.59375,0.7167
6,2021-05-22,07:30:00,0.2875,0.375,0.6437666666666667,1.0167000000000002,0.8604333333333334,1.1875333333333333,1.3770999999999998,1.2125249999999999,1.11565,0.9625333333333334,0.8718999999999999,1.0187666666666666,1.2063,1.2687666666666668,0.5520999999999999,0.8229333333333333,0.36043333333333333,0.40829999999999994,1.2208333333333334,0.0,1.28595,1.3333666666666666,1.3167000000000002,1.56565,0.9021,1.3625333333333334,0.7375,1.0437666666666667,0.7094,0.4375,0.7750333333333334,0.38125,0.30416666666666664,1.075,1.2812666666666666,1.2937666666666667,1.10935,1.1563,1.1094000000000002,1.1354333333333333,1.1905999999999999,1.3958333333333333,1.1687500000000002,0.7250333333333333,0.5562666666666667,0.7000000000000001,1.3125250000000002,1.3396,1.6063,1.06875,1.2500499999999999,0.8156249999999999,0.4219,0.6541666666666667,0.5937666666666667,0.5969,1.3604666666666665,1.0,1.1020999999999999,1.15005,1.3583666666666667,0.9646,1.2479333333333333,0.9938,1.48125,1.1968999999999999,1.1250333333333333,0.9469000000000001,0.8312666666666667,0.5344,0.7500249999999999,0.5916666666666667,1.0021000000000002,1.81875,0.8791666666666668,1.1594,1.5854333333333333,0.80315,1.2766,1.2458666666666667,0.9438,0.9541666666666667,0.9688,0.6458666666666667,0.57035,0.5042,0.5666666666666667,0.7594,1.5,1.1146333333333334,1.05,0.7094,1.2688000000000001,1.1416666666666666,1.06255,1.0844,0.7791666666666667,1.05,1.3083666666666667,0.525,0.5604333333333334,0.3354333333333333,0.35836666666666667,1.0875,1.60315,0.8271000000000001,1.0854333333333333,1.3062666666666667,1.1687666666666667,0.7708666666666666,0.69065,0.8708333333333335,0.7625333333333334,0.7167,0.8719,0.8146333333333334,0.7687333333333334,0.8688,0.7375,0.725,0.6521,0.7229333333333333,0.8000333333333334,0.6469,0.7312666666666666
7,2021-05-22,07:45:00,0.31246666666666667,0.4625333333333333,1.91565,2.249966666666667,1.6729333333333336,1.8792,2.0791666666666666,2.1583333333333337,2.1969,2.0708333333333333,1.7271,2.1166666666666667,2.0146,2.0812666666666666,1.2041666666666666,1.2583333333333335,0.4250333333333334,0.45315,1.8562500000000002,1.9906000000000001,2.2,2.189075,1.7125000000000001,1.850025,0.5688,2.1437666666666666,2.1374999999999997,2.1188,2.0187666666666666,1.1291666666666667,1.2354333333333334,0.45,0.33336666666666664,2.043775,1.7020666666666664,2.18905,2.1281499999999998,2.2062666666666666,2.1792000000000002,2.0917,2.133366666666667,1.6979666666666666,2.1083333333333334,2.1229,0.7875,1.1667,2.1021,1.9021,2.3104,2.1906499999999998,2.1729333333333334,2.3344,0.76875,2.13125,2.1542,2.2531499999999998,2.3167,1.7187666666666666,2.341666666666667,2.2042,2.1188,2.1604,2.1844,2.3125,2.162533333333333,2.2604333333333333,2.2937666666666665,1.7041666666666668,2.1770666666666667,2.2094,2.2969,2.1479666666666666,1.7542,2.2333333333333334,2.26255,1.8229333333333333,2.1906499999999998,2.16255,2.2531499999999998,2.2,2.0104,2.1896,2.2542,1.4687999999999999,2.2188,2.0937666666666668,2.1667,2.2062999999999997,1.7083333333333333,2.3146,0.0,1.7646,2.3875,2.3167,1.75,2.248475,2.1687666666666665,2.2125333333333335,2.3375333333333335,2.068766666666667,1.8208333333333335,0.3874666666666666,0.4083666666666666,2.1563,1.709375,2.0125333333333333,1.6146,1.6417000000000002,2.1,1.5604666666666667,1.525,0.9146000000000001,1.1812666666666667,1.4312666666666667,1.5292000000000001,1.5104333333333333,1.495325,1.4666666666666668,1.5094,1.4729,1.4000000000000001,1.5250000000000001,1.5042,1.4479333333333333,1.4708666666666668
8,2021-05-22,08:00:00,0.5021,0.5844,2.5875333333333335,2.80315,2.6479333333333335,2.7469,2.6063,2.5125,2.6229666666666667,2.775033333333333,2.7896,2.7479333333333336,2.8438,2.5500499999999997,1.6437333333333333,1.64065,0.5917,0.6396000000000001,2.77505,2.6125000000000003,2.654166666666667,2.88125,2.5125,2.8344,2.6437666666666666,2.664566666666667,2.6750333333333334,2.7000333333333337,2.5729333333333333,1.6375,1.6063,0.6708666666666666,0.61565,2.6094,2.7521,2.9,2.7672,2.8000000000000003,2.7469,2.7000333333333333,2.6937666666666664,2.65315,2.7479333333333336,2.7937333333333334,1.5328249999999999,1.6031499999999999,2.6396,2.9062,2.931266666666667,2.78755,2.8375,2.931266666666667,2.670833333333333,2.842225,2.7958666666666665,2.887525,2.95,2.7792,3.01255,2.91255,2.71565,2.66255,2.8166666666666664,3.0979000000000005,2.8546750000000003,2.8042000000000002,3.17815,2.8562666666666665,2.8562666666666665,2.7021,2.7687999999999997,2.8625000000000003,2.8703,2.825,2.8000000000000003,2.80315,2.95,2.8479000000000005,2.8667000000000002,2.9542,2.8395999999999995,2.7875333333333336,2.9416666666666664,2.900033333333333,2.741666666666667,2.8375,2.9219,2.7375000000000003,2.783366666666667,2.8521,2.6646,2.91875,2.835433333333333,2.95,2.9594,3.1583333333333337,2.8187666666666664,2.8396000000000003,3.0578250000000002,2.8396000000000003,2.756266666666667,0.5917,0.629725,2.6437333333333335,2.625,2.672933333333333,2.7145999999999995,2.7140750000000002,2.654166666666667,2.1125333333333334,2.158333333333333,2.1104333333333334,2.0021333333333335,2.0208333333333335,2.1146,2.1416666666666666,2.1750333333333334,1.9750333333333334,2.127133333333333,2.0771333333333333,2.0187666666666666,2.1146,2.0396,2.095325,2.0541666666666667
9,2021-05-22,08:15:00,0.5625,0.6917,2.13755,2.4791666666666665,2.2969,2.2187666666666668,2.4250499999999997,3.2229333333333336,3.1271,2.1593999999999998,3.0104333333333333,2.125,2.120833333333333,2.350033333333333,1.5604333333333333,1.5771,0.675,0.66875,2.7094,2.8719,2.0688,2.8979666666666666,2.6104000000000003,2.3229333333333333,2.4500333333333333,1.8396000000000001,2.625033333333333,2.7667,1.8344,1.4687666666666666,1.6062999999999998,0.75315,0.6125,2.5812333333333335,2.6542,1.49065,2.1344,3.08755,1.8969,1.4594,2.8896,2.2375000000000003,2.49375,3.0458666666666665,1.5062666666666666,1.4875,3.26875,3.1625333333333336,2.0896,2.7729666666666666,2.7479333333333336,2.3125,3.039566666666667,2.2813,2.8771,1.3521333333333334,3.0125333333333333,1.9312666666666667,2.1,2.47505,2.65625,2.5656499999999998,2.48285,2.31875,3.4813,2.85005,2.6281499999999998,2.22815,2.6854333333333336,1.75315,2.1500333333333335,1.8708333333333333,1.1063,2.5219,2.0688,1.4844,2.4312666666666662,2.4,3.2406,2.2708666666666666,2.8188,2.61565,2.7094,2.7646,2.57815,2.9062666666666668,2.4688,2.797933333333333,1.9083333333333334,1.9416666666666667,1.2875,2.9812666666666665,3.20625,2.25625,3.01565,3.5438,1.9375,2.5833666666666666,2.8468999999999998,2.9062333333333332,2.1469,0.6646,0.6219,1.9833666666666667,2.3437666666666668,2.0604333333333336,2.4854333333333334,2.39065,2.4667,2.1812500000000004,1.4583333333333333,1.3541999999999998,2.4125,1.4291666666666665,2.2646,1.8083666666666665,1.54065,2.210433333333333,2.1729333333333334,1.4791999999999998,2.070866666666667,2.029166666666667,1.8500333333333332,1.875,2.3479666666666668
