,Data,Hora,P4.1.1 V (V),P4.1.2 V (V),P4.1.3 V (V),P4.1.4 V (V),P4.1.5 V (V),P4.1.6 V (V),P4.1.7 V (V),P4.1.8 V (V),P4.1.9 V (V),P4.1.10 V (V),P4.1.11 V (V),P4.1.12 V (V),P4.1.13 V (V),P4.1.14 V (V),P4.1.15 V (V),P4.1.16 V (V),P4.1.17 V (V),P4.1.18 V (V),P4.1.19 V (V),P4.1.20 V (V),P4.1.21 V (V),P4.1.22 V (V),P4.2.1 V (V),P4.2.2 V (V),P4.2.3 V (V),P4.2.4 V (V),P4.2.5 V (V),P4.2.6 V (V),P4.2.7 V (V),P4.2.8 V (V),P4.2.9 V (V),P4.2.10 V (V),P4.2.11 V (V),P4.2.12 V (V),P4.2.13 V (V),P4.2.14 V (V),P4.2.15 V (V),P4.2.16 V (V),P4.2.17 V (V),P4.2.19 V (V),P4.2.20 V (V),P4.2.21 V (V),P4.2.22 V (V),P4.3.1 V (V),P4.3.2 V (V),P4.3.3 V (V),P4.3.4 V (V),P4.3.5 V (V),P4.3.6 V (V),P4.3.7 V (V),P4.3.8 V (V),P4.3.9 V (V),P4.3.10 V (V),P4.3.11 V (V),P4.3.12 V (V),P4.3.13 V (V),P4.3.14 V (V),P4.3.15 V (V),P4.3.16 V (V),P4.3.17 V (V),P4.3.18 V (V),P4.3.19 V (V),P4.3.20 V (V),P4.3.21 V (V),P4.3.22 V (V),P4.4.1 V (V),P4.4.2 V (V),P4.4.3 V (V),P4.4.4 V (V),P4.4.5 V (V),P4.4.6 V (V),P4.4.7 V (V),P4.4.8 V (V),P4.4.9 V (V),P4.4.10 V (V),P4.4.11 V (V),P4.4.12 V (V),P4.4.13 V (V),P4.4.14 V (V),P4.4.15 V (V),P4.4.16 V (V),P4.4.17 V (V),P4.4.18 V (V),P4.4.19 V (V),P4.4.20 V (V),P4.5.1 V (V),P4.5.2 V (V),P4.5.3 V (V),P4.5.4 V (V),P4.5.5 V (V),P4.5.6 V (V),P4.5.7 V (V),P4.5.8 V (V),P4.5.9 V (V),P4.5.10 V (V),P4.5.11 V (V),P4.5.12 V (V),P4.5.13 V (V),P4.5.14 V (V),P4.5.15 V (V),P4.5.16 V (V),P4.5.17 V (V),P4.5.18 V (V),P4.5.19 V (V),P4.5.20 V (V),P4.5.21 V (V),P4.5.22 V (V),P4.6.1 V (V),P4.6.2 V (V),P4.6.3 V (V),P4.6.4 V (V),P4.6.5 V (V),P4.6.6 V (V),P4.6.7 V (V),P4.6.8 V (V),P4.6.9 V (V),P4.6.10 V (V),P4.6.11 V (V),P4.6.12 V (V),P4.6.13 V (V),P4.6.14 V (V),P4.6.15 V (V),P4.6.16 V (V),P4.6.17 V (V),P4.6.18 V (V),P4.6.19 V (V),P4.6.20 V (V),P4.6.21 V (V),P4.6.22 V (V),P4.7.1 V (V),P4.7.2 V (V),P4.7.3 V (V),P4.7.4 V (V),P4.7.5 V (V),P4.7.6 V (V),P4.7.7 V (V),P4.7.8 V (V),P4.7.9 V (V),P4.7.10 V (V),P4.7.11 V (V),P4.7.12 V (V),P4.7.13 V (V),P4.7.14 V (V),P4.7.15 V (V),P4.7.16 V (V),P4.7.17 V (V),P4.7.18 V (V),P4.7.19 V (V),P4.7.20 V (V),P4.7.21 V (V),P4.7.22 V (V),P4.8.1 V (V),P4.8.2 V (V),P4.8.3 V (V),P4.8.4 V (V),P4.8.5 V (V),P4.8.6 V (V),P4.8.7 V (V),P4.8.8 V (V),P4.8.9 V (V),P4.8.10 V (V),P4.8.11 V (V),P4.8.12 V (V),P4.8.13 V (V),P4.8.14 V (V),P4.8.15 V (V),P4.8.16 V (V),P4.8.17 V (V),P4.8.18 V (V),P4.8.19 V (V),P4.8.20 V (V),P4.8.21 V (V),P4.8.22 V (V),P4.9.1 V (V),P4.9.2 V (V),P4.9.3 V (V),P4.9.4 V (V),P4.9.5 V (V),P4.9.6 V (V),P4.9.7 V (V),P4.9.8 V (V),P4.9.9 V (V),P4.9.10 V (V),P4.9.11 V (V),P4.9.12 V (V),P4.9.13 V (V),P4.9.14 V (V),P4.9.15 V (V),P4.9.16 V (V),P4.9.17 V (V),P4.9.18 V (V),P4.9.19 V (V),P4.9.20 V (V),P4.9.21 V (V),P4.9.22 V (V)
0,2021-05-06,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-05-06,06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2021-05-06,06:30:00,65.375,60.125,73.625,64.125,0.0,0.0,65.125,73.125,68.99404761904762,0.0,63.25,59.25,57.75,58.375,54.125,61.375,65.25,68.63081395348837,72.125,73.625,60.75,60.75,50.375,67.375,72.4375,0.0,67.125,55.375,56.375,68.375,59.625,0.0,62.25,69.65625,67.0,69.0625,69.9375,0.0,56.125,66.625,65.25,58.625,66.09,0.0,64.625,71.375,0.0,0.0,0.0,0.0,72.625,47.0,60.75,69.00337837837837,71.875,0.0,0.0,72.5,71.25,66.0,69.5,72.875,59.125,72.25,55.625,70.1,63.0,66.625,55.125,66.75,62.5,60.5,73.0,66.5,65.25,66.0,69.46153846153847,67.5,65.875,66.375,71.9375,66.75,64.125,60.375,65.0,0.0,0.0,0.0,0.0,0.0,71.25,70.6875,69.109375,0.0,69.125,62.875,72.375,0.0,71.375,71.75,57.625,62.125,71.25,55.125,0.0,0.0,0.0,72.8125,62.375,73.125,0.0,66.5,66.25,0.0,0.0,72.125,71.25,67.375,57.875,67.67073170731707,0.0,66.0,59.25,68.75,68.75,0.0,62.0,0.0,62.0,0.0,0.0,60.875,65.5,62.875,0.0,73.5,67.0,60.75,72.8125,62.375,73.5,65.75,0.0,68.375,66.375,63.5,68.9921875,71.875,0.0,0.0,63.375,66.0,0.0,67.625,65.125,71.5,62.125,64.625,60.625,69.625,65.375,58.875,67.25,68.5,60.875,66.25,71.125,64.875,69.1875,70.625,69.25,68.925,68.63352272727273,72.0,64.0,63.625,63.75,66.125,66.625,62.5,66.85887096774194,63.875,69.5,46.75,49.125,71.3125,44.5,63.75,65.375,61.5,58.875,63.75,68.1875,0.0,66.875
3,2021-05-06,06:45:00,67.0,62.375,64.875,66.625,65.125,66.91666666666667,64.95833333333333,67.0,61.333333333333336,65.5,62.791666666666664,64.3125,62.125,63.375,58.083333333333336,65.0,65.66666666666667,66.625,70.125,66.0,66.33333333333333,65.6875,67.75,65.375,63.083333333333336,65.0,67.875,70.45833333333333,66.75,68.20833333333333,66.83333333333333,62.625,69.4375,69.75,68.33333333333333,61.791666666666664,67.1875,65.125,58.166666666666664,60.5,68.375,66.625,61.583333333333336,67.875,70.375,63.625,59.875,60.791666666666664,66.54166666666667,68.79166666666667,69.125,58.333333333333336,57.541666666666664,66.83333333333333,67.75,67.04166666666667,63.75,68.375,69.375,70.0,71.04166666666667,63.833333333333336,65.0,70.33333333333333,60.666666666666664,69.0,65.54166666666667,64.83333333333333,61.166666666666664,68.91666666666667,65.45833333333333,63.5,70.375,65.5,66.75,67.41666666666667,70.25,69.625,66.5,68.3125,65.1875,68.625,66.75,65.95833333333333,64.375,66.66666666666667,58.9375,64.75,63.875,61.875,63.625,69.8125,70.8125,68.95833333333333,65.91666666666667,66.3125,67.25,67.04166666666667,64.875,64.5,66.08333333333333,67.8125,70.33333333333333,62.9375,59.083333333333336,65.40625,64.33333333333333,69.75,67.1875,67.25,50.875,64.5625,67.20833333333333,67.53125,65.125,64.375,67.04166666666667,67.54166666666667,54.875,69.79166666666667,62.25,65.375,60.875,69.0,68.29166666666667,67.66666666666667,65.5,67.79166666666667,65.75,65.6875,67.41666666666667,67.25,68.54166666666667,66.8125,66.4375,68.83333333333333,67.0,59.25,67.79166666666667,68.0,67.25,67.625,65.5,71.3125,66.8125,66.58333333333333,68.875,64.91666666666667,66.5625,66.66666666666667,69.0625,68.875,69.58333333333333,67.70833333333333,67.875,64.5625,70.79166666666667,67.41666666666667,67.04166666666667,70.125,63.125,67.0,69.29166666666667,67.875,66.08333333333333,66.375,70.75,68.70833333333333,68.79166666666667,67.8125,70.375,66.95833333333333,65.625,67.875,63.625,66.75,69.0,65.125,68.54166666666667,65.66666666666667,68.875,67.125,71.875,55.166666666666664,62.5625,67.6875,68.8125,66.0,67.1875,65.375,63.0,67.25,65.25,66.54166666666667,66.875
4,2021-05-06,07:00:00,65.125,63.291666666666664,64.25,66.25,63.916666666666664,67.5625,64.95833333333333,63.125,62.8125,66.875,63.0,66.0,65.65625,63.25,57.375,66.625,64.33333333333333,65.625,67.875,65.45833333333333,63.416666666666664,66.8125,65.70833333333333,62.625,66.375,70.16666666666667,70.25,61.541666666666664,69.16666666666667,67.95833333333333,68.25,61.5,70.375,69.8125,65.83333333333333,59.9375,67.75,61.041666666666664,55.4375,64.0,67.33333333333333,68.125,71.125,69.125,69.8125,56.1875,60.875,66.125,69.0,71.375,69.25,50.25,57.75,65.375,64.375,68.3125,64.54166666666667,67.54166666666667,70.5,67.875,71.0,60.625,66.33333333333333,69.75,65.79166666666667,68.16666666666667,65.0625,67.375,63.3125,64.875,67.75,66.08333333333333,68.41666666666667,66.4375,69.8125,67.16666666666667,68.21875,70.9375,68.45833333333333,69.33333333333333,62.8125,70.45833333333333,66.41666666666667,60.291666666666664,66.375,69.4375,62.208333333333336,67.375,63.21875,65.125,70.125,67.33333333333333,70.8125,69.875,69.0,66.45833333333333,67.5625,70.0625,67.75,66.45833333333333,68.54166666666667,65.83333333333333,69.33333333333333,64.3125,54.875,64.25,66.70833333333333,67.0625,67.53125,66.66666666666667,64.375,64.25,65.4375,68.70833333333333,63.0,63.416666666666664,69.375,69.0,60.333333333333336,69.16666666666667,67.3125,63.708333333333336,61.833333333333336,70.20833333333333,66.1875,66.91666666666667,70.5,66.875,67.125,69.33333333333333,67.29166666666667,61.625,66.70833333333333,65.8125,65.75,67.33333333333333,58.916666666666664,67.25,68.79166666666667,68.875,66.1875,68.75,70.03125,70.625,69.28125,65.75,70.25,61.583333333333336,67.25,66.375,68.75,70.375,69.70833333333333,65.95833333333333,67.66666666666667,69.375,70.20833333333333,68.6875,69.125,71.375,67.29166666666667,64.41666666666667,69.75,68.83333333333333,66.5,68.66666666666667,71.5625,67.8125,67.70833333333333,65.375,70.0,66.91666666666667,65.95833333333333,67.0625,65.29166666666667,67.20833333333333,67.8125,66.16666666666667,67.66666666666667,68.25,67.875,69.45833333333333,69.5625,57.458333333333336,63.4375,66.91666666666667,61.375,67.95833333333333,67.75,67.625,69.0,65.375,67.33333333333333,68.03125,67.9375
5,2021-05-06,07:15:00,66.375,66.6875,64.20833333333333,67.04166666666667,66.33333333333333,68.5,66.16666666666667,67.29166666666667,67.41666666666667,68.875,66.84375,68.125,68.1875,66.54166666666667,61.5625,66.8125,67.375,67.875,67.29166666666667,67.70833333333333,67.95833333333333,67.9375,64.875,64.45833333333333,68.54166666666667,70.91666666666667,71.5,65.375,71.0,71.4375,68.375,66.04166666666667,70.5,71.20833333333333,70.29166666666667,65.83333333333333,69.08333333333333,66.79166666666667,64.25,65.5,69.45833333333333,69.66666666666667,67.25,71.3125,70.95833333333333,64.5,67.58333333333333,67.25,71.5,72.6875,70.29166666666667,70.1875,67.25,69.375,65.5625,67.9375,69.625,71.25,71.875,71.09375,72.83333333333333,64.04166666666667,66.875,71.125,64.25,69.83333333333333,65.125,67.0,62.333333333333336,64.3125,67.54166666666667,68.5,70.0,68.79166666666667,69.78125,67.08333333333333,72.04166666666667,70.875,70.25,66.5,64.5625,71.25,67.95833333333333,68.9375,67.375,67.79166666666667,66.875,71.58333333333333,65.375,0.0,69.66666666666667,71.875,70.9375,72.0625,69.0625,70.6875,69.375,69.5,67.58333333333333,64.0625,70.5625,68.58333333333333,72.375,65.5625,64.9375,67.625,60.958333333333336,60.125,68.83333333333333,68.5,65.16666666666667,68.875,68.5,69.875,64.25,64.20833333333333,70.0625,70.29166666666667,54.5,70.625,70.1875,66.54166666666667,68.83333333333333,69.1875,68.875,68.375,69.125,69.0625,67.75,68.0,67.9375,66.625,71.6875,69.28125,67.3125,71.54166666666667,68.70833333333333,68.4375,70.8125,68.25,69.5,68.875,70.6875,72.6875,68.375,68.58333333333333,71.125,68.54166666666667,67.28125,69.40625,70.75,71.95833333333333,70.875,69.375,70.29166666666667,67.375,63.333333333333336,70.9375,71.66666666666667,73.29166666666667,66.95833333333333,71.54166666666667,71.0,73.875,67.66666666666667,69.95833333333333,70.91666666666667,70.0625,70.625,70.4375,71.41666666666667,67.875,68.25,69.70833333333333,67.125,68.16666666666667,70.33333333333333,72.25,68.875,69.08333333333333,69.5,68.25,54.5625,64.8125,64.0,70.79166666666667,69.54166666666667,68.91666666666667,68.375,69.0,68.16666666666667,68.125,69.25,68.04166666666667,68.25
6,2021-05-06,07:30:00,69.41666666666667,69.45833333333333,69.375,69.375,70.20833333333333,71.1875,68.125,70.04166666666667,71.125,69.90625,69.16666666666667,69.75,70.6875,69.08333333333333,68.375,70.0,70.75,68.70833333333333,70.4375,68.66666666666667,68.6875,70.125,73.95833333333333,74.375,73.375,74.0625,74.54166666666667,74.54166666666667,73.125,74.20833333333333,72.04166666666667,72.25,72.0625,73.79166666666667,72.375,68.04166666666667,74.70833333333333,72.1875,75.5,74.25,72.70833333333333,73.625,72.875,72.9375,72.91666666666667,74.41666666666667,74.45833333333333,71.875,74.875,74.0,72.91666666666667,74.95833333333333,75.875,73.375,71.08333333333333,75.16666666666667,73.375,72.5625,74.54166666666667,74.79166666666667,75.0,75.9375,75.5,74.0,72.29166666666667,71.8125,68.78125,0.0,71.25,72.29166666666667,70.625,72.375,73.375,71.125,71.5,75.125,75.16666666666667,74.20833333333333,74.4375,74.66666666666667,74.6875,74.5625,70.54166666666667,72.95833333333333,71.83333333333333,74.75,74.25,74.3125,70.46875,74.79166666666667,72.95833333333333,74.3125,74.41666666666667,73.8125,73.54166666666667,73.75,73.25,73.33333333333333,72.04166666666667,70.41666666666667,73.375,72.91666666666667,74.95833333333333,73.83333333333333,66.8125,72.83333333333333,74.04166666666667,73.1875,72.25,72.08333333333333,71.0,73.125,73.83333333333333,72.875,70.875,68.91666666666667,72.70833333333333,73.33333333333333,74.79166666666667,73.29166666666667,71.75,73.79166666666667,73.0,73.625,72.125,72.20833333333333,74.875,71.45833333333333,71.16666666666667,72.4375,71.91666666666667,73.375,74.0,71.54166666666667,71.70833333333333,73.625,75.3125,72.53125,74.04166666666667,73.41666666666667,73.75,71.5,73.3125,74.25,73.625,73.25,75.3125,72.0625,71.54166666666667,72.1875,74.04166666666667,73.9375,73.91666666666667,73.21875,72.45833333333333,72.40625,57.75,72.79166666666667,74.08333333333333,75.79166666666667,72.04166666666667,74.3125,74.1875,75.33333333333333,75.3125,73.1875,75.58333333333333,73.875,70.875,74.375,74.54166666666667,73.75,70.33333333333333,72.3125,69.95833333333333,70.66666666666667,72.75,74.5,74.25,71.6875,74.54166666666667,75.125,62.791666666666664,73.70833333333333,68.875,75.04166666666667,72.95833333333333,71.25,71.1875,70.33333333333333,71.95833333333333,72.58333333333333,71.75,72.125,71.5625
7,2021-05-06,07:45:00,69.66666666666667,71.4375,68.20833333333333,70.375,70.25,71.75,71.6875,70.1875,70.79166666666667,71.125,71.3125,70.45833333333333,71.79166666666667,71.5,69.91666666666667,70.75,72.08333333333333,69.04166666666667,71.8125,69.58333333333333,70.625,70.91666666666667,73.91666666666667,74.0,74.29166666666667,74.59375,75.91666666666667,74.08333333333333,75.28125,74.45833333333333,73.625,73.1875,74.1875,75.25,74.95833333333333,67.41666666666667,76.04166666666667,75.5625,75.1875,75.0625,73.25,74.91666666666667,73.95833333333333,73.95833333333333,74.375,74.6875,75.08333333333333,71.875,74.125,75.0625,73.83333333333333,71.45833333333333,76.9375,75.125,72.75,75.41666666666667,77.5625,73.08333333333333,75.0625,75.08333333333333,74.875,76.70833333333333,74.375,74.875,75.3125,72.46875,71.29166666666667,70.84375,72.41666666666667,73.16666666666667,73.70833333333333,74.4375,73.5625,71.70833333333333,72.58333333333333,76.875,75.4375,74.83333333333333,75.29166666666667,74.33333333333333,75.54166666666667,75.16666666666667,71.04166666666667,73.25,70.08333333333333,75.70833333333333,76.33333333333333,74.91666666666667,72.125,75.66666666666667,74.16666666666667,74.25,75.3125,74.70833333333333,74.5,74.0,74.08333333333333,73.375,72.58333333333333,72.20833333333333,74.16666666666667,72.83333333333333,74.79166666666667,74.875,70.6875,73.70833333333333,75.33333333333333,74.125,74.08333333333333,71.25,72.25,75.3125,75.0625,73.25,71.75,70.70833333333333,73.9375,75.125,75.125,74.3125,72.75,74.5625,74.95833333333333,74.20833333333333,72.79166666666667,72.875,74.625,72.54166666666667,73.0,73.53125,72.58333333333333,74.5625,74.83333333333333,71.875,71.75,74.25,76.5,73.5,74.3125,74.20833333333333,74.1875,71.54166666666667,75.04166666666667,75.0625,73.59375,74.6875,75.66666666666667,71.9375,72.41666666666667,71.91666666666667,73.70833333333333,75.09375,74.375,74.5,74.125,74.25,59.375,72.75,74.83333333333333,76.79166666666667,72.6875,75.5,75.25,75.75,76.125,74.25,76.08333333333333,74.25,72.5,74.875,74.375,74.5,71.66666666666667,73.5,70.16666666666667,68.875,73.9375,74.5,73.875,72.75,74.16666666666667,75.83333333333333,75.125,73.3125,74.20833333333333,74.75,73.625,73.08333333333333,71.625,71.0,71.33333333333333,72.125,72.0,72.08333333333333,72.79166666666667
8,2021-05-06,08:00:00,71.125,70.04166666666667,70.1875,71.58333333333333,71.625,71.54166666666667,70.625,0.0,71.70833333333333,71.41666666666667,0.0,71.9375,72.125,72.5,70.79166666666667,72.3125,72.33333333333333,71.08333333333333,71.75,71.625,71.6875,72.08333333333333,75.3125,76.20833333333333,74.25,75.54166666666667,76.0,75.91666666666667,75.625,75.0,73.4375,73.875,75.25,75.54166666666667,74.91666666666667,68.375,77.04166666666667,76.75,75.53125,75.75,72.95833333333333,75.58333333333333,75.75,74.08333333333333,75.25,75.5625,76.04166666666667,73.45833333333333,74.75,75.58333333333333,75.0,73.5,76.25,75.375,75.8125,76.5625,77.95833333333333,73.66666666666667,75.96875,76.3125,77.375,77.20833333333333,76.70833333333333,75.20833333333333,75.78125,0.0,71.5,73.625,74.1875,74.625,74.5625,74.75,74.66666666666667,73.4375,73.0,76.70833333333333,76.25,74.875,75.70833333333333,75.25,75.625,76.45833333333333,75.95833333333333,73.79166666666667,73.33333333333333,76.70833333333333,75.625,76.58333333333333,76.375,76.75,74.33333333333333,75.375,76.1875,75.04166666666667,74.5,74.625,74.75,74.91666666666667,73.6875,72.83333333333333,74.75,73.6875,76.16666666666667,74.6875,72.25,75.125,75.75,74.5,73.95833333333333,73.875,73.41666666666667,75.125,75.625,74.5,72.70833333333333,71.125,74.875,75.75,75.375,75.8125,73.6875,75.79166666666667,75.25,74.4375,73.25,73.15625,75.9375,72.79166666666667,73.41666666666667,74.375,73.66666666666667,75.1875,75.25,72.75,72.5625,75.125,76.75,73.91666666666667,75.75,74.875,74.625,72.6875,73.70833333333333,75.54166666666667,74.16666666666667,75.16666666666667,76.25,72.95833333333333,73.04166666666667,72.5,75.20833333333333,75.58333333333333,75.25,75.04166666666667,73.91666666666667,74.0,60.3125,74.0,75.75,77.625,76.70833333333333,76.58333333333333,76.66666666666667,76.875,77.04166666666667,75.33333333333333,77.5625,75.45833333333333,73.5625,75.91666666666667,75.625,75.375,72.875,74.375,73.125,71.3125,74.375,75.5625,74.9375,74.0,76.6875,77.3125,76.70833333333333,75.79166666666667,75.0625,76.25,74.41666666666667,73.125,72.54166666666667,74.0,73.0,73.25,73.3125,72.5625,73.29166666666667
9,2021-05-06,08:15:00,71.25,69.875,70.375,71.4375,70.75,73.0,71.41666666666667,70.91666666666667,71.4375,71.375,70.1875,70.875,71.75,71.41666666666667,70.6875,72.25,71.58333333333333,70.4375,71.5,70.66666666666667,70.625,70.75,75.41666666666667,76.66666666666667,74.625,76.0,76.5,75.875,75.5,75.20833333333333,74.03125,73.91666666666667,74.29166666666667,75.04166666666667,75.1875,68.25,76.54166666666667,75.5625,75.9375,75.6875,73.625,75.08333333333333,76.33333333333333,73.95833333333333,74.875,75.5,75.75,73.95833333333333,74.5,75.75,74.91666666666667,76.625,76.875,75.375,75.6875,76.5,76.9375,73.625,75.625,76.125,75.75,77.04166666666667,76.45833333333333,74.6875,75.41666666666667,73.58333333333333,71.375,72.125,73.75,74.3125,74.58333333333333,74.5,74.0625,73.375,73.04166666666667,76.91666666666667,76.4375,75.5,76.375,75.58333333333333,75.6875,75.75,76.3125,74.125,73.5,75.75,75.875,76.0,75.8125,76.0,74.70833333333333,74.75,75.5,75.375,74.875,74.70833333333333,74.54166666666667,75.54166666666667,73.70833333333333,72.625,74.58333333333333,73.45833333333333,76.0,75.1875,72.875,74.4375,75.04166666666667,74.54166666666667,74.41666666666667,74.125,73.125,75.41666666666667,75.25,73.75,73.4375,71.6875,74.79166666666667,75.75,75.6875,75.70833333333333,74.20833333333333,76.25,75.4375,74.75,73.875,73.3125,76.33333333333333,72.9375,73.375,74.45833333333333,73.66666666666667,74.91666666666667,75.75,73.34375,73.1875,74.70833333333333,76.33333333333333,74.4375,75.08333333333333,74.875,74.91666666666667,73.375,75.5,75.79166666666667,74.9375,75.54166666666667,75.75,73.1875,73.875,73.375,75.45833333333333,76.08333333333333,75.33333333333333,75.0,74.25,73.95833333333333,59.666666666666664,73.91666666666667,75.08333333333333,77.125,75.9375,76.58333333333333,75.33333333333333,76.3125,76.33333333333333,74.1875,77.125,74.70833333333333,73.70833333333333,75.625,75.66666666666667,74.75,72.66666666666667,73.95833333333333,71.79166666666667,71.91666666666667,74.375,75.75,74.5,73.875,75.3125,76.25,75.875,76.04166666666667,75.91666666666667,75.875,74.54166666666667,72.66666666666667,72.375,73.08333333333333,73.45833333333333,74.33333333333333,72.91666666666667,72.0,72.875
