,Data,Hora,P1.1.1 P (W),P1.1.2 P (W),P1.1.3 P (W),P1.1.4 P (W),P1.1.5 P (W),P1.1.6 P (W),P1.1.7 P (W),P1.1.8 P (W),P1.1.9 P (W),P1.1.10 P (W),P1.1.11 P (W),P1.1.12 P (W),P1.1.13 P (W),P1.1.14 P (W),P1.1.15 P (W),P1.1.16 P (W),P1.2.1 P (W),P1.2.2 P (W),P1.2.3 P (W),P1.2.4 P (W),P1.2.5 P (W),P1.2.6 P (W),P1.2.7 P (W),P1.2.8 P (W),P1.2.9 P (W),P1.2.10 P (W),P1.2.11 P (W),P1.2.12 P (W),P1.2.13 P (W),P1.2.14 P (W),P1.2.15 P (W),P1.2.16 P (W),P1.3.1 P (W),P1.3.2 P (W),P1.3.3 P (W),P1.3.4 P (W),P1.3.5 P (W),P1.3.6 P (W),P1.3.7 P (W),P1.3.8 P (W),P1.3.9 P (W),P1.3.10 P (W),P1.3.11 P (W),P1.3.12 P (W),P1.3.13 P (W),P1.3.14 P (W),P1.3.15 P (W),P1.3.16 P (W)
0,2021-01-05,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-01-05,06:15:00,2.94375,7.06405,2.22655,8.08905,6.246500000000001,1.9042999999999999,4.9047,3.6791666666666667,9.1438,8.18945,6.4640666666666675,9.845566666666667,9.45545,4.0851500000000005,4.3035499999999995,5.825,6.1953499999999995,6.5870999999999995,3.7702999999999998,0.915,2.464566666666667,0.7797,1.0074166666666666,0.3336,1.27045,9.52046,6.794549999999999,7.7442666666666655,3.8732000000000006,6.8164,1.8531499999999999,7.2466,2.1562,6.6875,2.3504,7.968,2.5977,11.292950000000001,3.44765,6.3762,0.3247714285714286,6.5227,1.5997249999999998,12.293,1.59375,8.0531,8.984,4.67185
2,2021-01-05,06:30:00,10.02345,14.9424,8.146333333333333,14.734749999999998,11.412,14.057533333333334,13.211725,10.062899999999999,14.371099999999998,16.327099999999998,14.48755,18.812,17.56485,12.16835,11.463474999999999,13.4801,12.491133333333332,14.28575,11.335166666666666,8.694,14.5078,6.8237,10.595833333333333,4.96875,12.8555,21.63475,16.16915,13.4793,11.603399999999999,12.719,7.938,14.759400000000001,7.5452666666666675,15.652299999999999,9.676575,15.118233333333334,8.832299999999998,16.474999999999998,10.847633333333334,12.762550000000001,7.670333333333333,12.867574999999999,10.195066666666667,16.5441,7.957050000000001,14.8994,14.818466666666666,9.73125
3,2021-01-05,06:45:00,21.1901,26.86405,19.675233333333335,29.14323333333333,22.200766666666667,32.61093333333333,26.68555,19.824233333333336,26.5776,28.364066666666663,24.05026666666667,32.30545,32.77105,26.399733333333334,23.018349999999998,25.213266666666666,27.67656666666667,29.88945,23.506266666666665,22.61226666666667,25.17385,19.930233333333334,21.652366666666666,15.65235,23.6035,39.2676,26.999499999999998,24.5763,22.7927,25.165133333333333,17.041133333333335,24.38555,26.3062,28.36055,28.4849,30.1828,19.585666666666665,31.762099999999997,22.1401,23.778100000000002,12.1891,27.04805,21.593500000000002,28.21223333333333,22.81095,28.1875,27.228133333333332,22.246274999999997
4,2021-01-05,07:00:00,47.63516666666667,45.40336666666667,46.40806666666666,45.510400000000004,44.74453333333333,44.739050000000006,46.21485,39.44246666666667,44.239599999999996,44.696133333333336,39.552600000000005,49.7906,45.1703,46.0688,37.40913333333334,38.4313,48.2156,42.26146666666667,43.4469,32.97185,43.848425,37.990425,37.93463333333333,35.408225,44.7836,45.1289,43.2995,41.9172,43.6031,35.830466666666666,28.167199999999998,43.79816666666667,43.71246666666667,47.453725,53.943349999999995,45.15913333333333,40.63699999999999,54.72695,42.4427,49.18696666666667,40.56563333333333,42.99166666666667,46.8797,48.30963333333333,41.4082,41.46276666666667,41.539033333333336,0.0
5,2021-01-05,07:15:00,50.33865,52.38203333333333,45.4685,57.390866666666675,51.48646666666667,53.1099,50.00963333333333,44.83903333333333,55.46379999999999,55.97813333333334,49.49113333333333,55.43333333333334,54.229166666666664,45.344325,47.488,48.1677,53.5591,49.90703333333334,47.144266666666674,46.2705,48.13475,43.7328,46.19455,36.9461,50.85523333333333,54.726600000000005,50.1396,49.319925,50.8724,44.487300000000005,34.6224,51.90416666666666,39.936350000000004,50.891400000000004,48.730450000000005,50.54376666666667,45.44586666666667,59.4125,46.0242,51.97216666666666,43.881275,52.2707,47.6078,58.83856666666667,43.25653333333333,49.04526666666666,50.09453333333334,52.9818
6,2021-01-05,07:30:00,54.2508,57.489066666666666,58.92003333333333,57.58539999999999,62.353133333333325,49.5859,58.727599999999995,56.618500000000004,67.45,59.34323333333333,57.57213333333334,69.11015,62.95623333333333,63.693000000000005,55.72763333333333,59.174733333333336,52.016400000000004,72.1406,52.08595,59.925399999999996,58.494175,57.88945,57.860150000000004,39.98825,56.0057,63.69725,58.915633333333325,63.692949999999996,57.27420000000001,53.75625,45.45053333333333,59.70315000000001,50.96170000000001,57.1918,53.52733333333333,54.952333333333335,56.69063333333333,64.6862,48.5918,66.6789,51.3844,70.06796666666666,57.10833333333333,68.74533333333333,56.3313,57.5057,55.2594,55.4539
7,2021-01-05,07:45:00,98.53829999999999,101.2315,91.98595,109.81616666666666,96.20779999999998,108.2349,103.08575000000002,96.02943333333333,103.52285,103.80000000000001,95.73516666666667,109.2664,100.87760000000002,98.482,91.5117,95.0703,90.30523333333333,95.40785,88.375,94.45745,105.88673333333332,90.41874999999999,92.67185,91.59530000000001,96.1708,112.9052,94.59609999999999,97.84275000000001,94.38543333333335,85.6082,82.13945,89.5641,95.03205,103.1367,105.37839999999998,96.51823333333334,92.70076666666667,105.97343333333333,95.85023333333334,96.13336666666665,94.15390000000001,103.1254,104.61330000000001,100.0521,103.5215,98.97479999999999,96.9498,92.16746666666667
8,2021-01-05,08:00:00,134.50783333333334,150.45886666666667,136.7023333333333,144.6883,138.14843333333332,156.08543333333333,170.86715,131.25,156.5,149.4492,132.6625,142.4909,144.6586,133.990025,127.24552500000001,133.4211,144.23497500000002,131.5047,137.107825,126.90753333333332,136.11444999999998,145.1641,138.96196666666665,129.32163333333332,133.94116666666667,141.65416666666667,113.57815,134.05275,135.4432666666667,117.29816666666666,100.98554999999999,139.2417,133.21043333333333,136.1253,169.13165,151.35840000000002,145.27576666666667,136.3719,137.5427,146.784,132.1232,137.49479999999997,126.7943,142.790625,140.2969,132.69650000000001,117.39295,147.00026666666668
9,2021-01-05,08:15:00,92.42695,87.09793333333334,89.9474,97.05493333333334,92.26096666666666,93.67150000000001,104.1219,89.07423333333332,92.167575,91.03383333333333,98.041,104.159175,98.55355,83.3301,94.8535,88.39455,100.982,97.59583333333335,96.54925,89.03753333333334,98.88333333333333,85.86019999999999,101.502325,96.10886666666666,87.35079999999999,97.08515,92.25779999999999,97.5185,93.35966666666667,93.59036666666667,76.8505,89.46956666666665,95.20389999999999,94.69560000000001,88.48126666666667,99.52305000000001,111.3117,93.67316666666666,81.1156,99.6227,99.4107,95.258025,99.19839999999999,108.48463333333332,78.83543333333333,100.05756666666667,90.81989999999999,107.3328
