,Data,Hora,OP3.1.1 V (V),OP3.1.2 V (V),OP3.1.3 V (V),OP3.1.4 V (V),OP3.1.5 V (V),OP3.1.6 V (V),OP3.1.7 V (V),OP3.1.8 V (V),OP3.1.9 V (V),OP3.1.10 V (V),OP3.1.11 V (V),OP3.1.12 V (V),OP3.1.13 V (V),OP3.1.14 V (V),OP3.1.15 V (V),OP3.1.16 V (V),OP3.2.1 V (V),OP3.2.2 V (V),OP3.2.3 V (V),OP3.2.4 V (V),OP3.2.5 V (V),OP3.2.6 V (V),OP3.2.7 V (V),OP3.2.8 V (V),OP3.2.9 V (V),OP3.2.10 V (V),OP3.2.11 V (V),OP3.2.12 V (V),OP3.2.13 V (V),OP3.2.14 V (V),OP3.2.15 V (V),OP3.2.16 V (V),OP3.3.1 V (V),OP3.3.2 V (V),OP3.3.3 V (V),OP3.3.4 V (V),OP3.3.5 V (V),OP3.3.6 V (V),OP3.3.7 V (V),OP3.3.8 V (V),OP3.3.9 V (V),OP3.3.10 V (V),OP3.3.11 V (V),OP3.3.12 V (V),OP3.3.13 V (V),OP3.3.14 V (V),OP3.3.15 V (V),OP3.3.16 V (V),OP3.4.1 V (V),OP3.4.2 V (V),OP3.4.3 V (V),OP3.4.4 V (V),OP3.4.5 V (V),OP3.4.6 V (V),OP3.4.7 V (V),OP3.4.8 V (V),OP3.4.9 V (V),OP3.4.10 V (V),OP3.4.11 V (V),OP3.4.12 V (V),OP3.4.13 V (V),OP3.4.14 V (V),OP3.4.15 V (V),OP3.4.16 V (V),OP3.5.1 V (V),OP3.5.2 V (V),OP3.5.3 V (V),OP3.5.4 V (V),OP3.5.5 V (V),OP3.5.6 V (V),OP3.5.7 V (V),OP3.5.8 V (V),OP3.5.9 V (V),OP3.5.10 V (V),OP3.5.11 V (V),OP3.5.12 V (V),OP3.5.13 V (V),OP3.5.14 V (V),OP3.5.15 V (V),OP3.5.16 V (V),OP3.6.1 V (V),OP3.6.2 V (V),OP3.6.3 V (V),OP3.6.4 V (V),OP3.6.5 V (V),OP3.6.6 V (V),OP3.6.7 V (V),OP3.6.8 V (V),OP3.6.9 V (V),OP3.6.10 V (V),OP3.6.11 V (V),OP3.6.12 V (V),OP3.6.13 V (V),OP3.6.14 V (V),OP3.6.15 V (V),OP3.6.16 V (V),OP3.7.1 V (V),OP3.7.2 V (V),OP3.7.4 V (V),OP3.7.5 V (V),OP3.7.6 V (V),OP3.7.7 V (V),OP3.7.8 V (V),OP3.7.9 V (V),OP3.7.10 V (V),OP3.7.11 V (V),OP3.7.12 V (V),OP3.7.13 V (V),OP3.7.14 V (V),OP3.7.15 V (V),OP3.7.16 V (V),OP3.8.1 V (V),OP3.8.2 V (V),OP3.8.3 V (V),OP3.8.4 V (V),OP3.8.5 V (V),OP3.8.6 V (V),OP3.8.7 V (V),OP3.8.8 V (V),OP3.8.9 V (V),OP3.8.10 V (V),OP3.8.11 V (V),OP3.8.12 V (V),OP3.8.13 V (V),OP3.8.14 V (V),OP3.8.15 V (V),OP3.8.16 V (V)
0,2021-04-14,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-04-14,06:15:00,35.75,31.375,41.25,45.541666666666664,48.25,46.833333333333336,48.9375,56.40625,56.5,56.375,58.75,54.125,46.333333333333336,47.458333333333336,36.625,37.625,33.21875,33.25,43.5,44.958333333333336,53.5,57.625,56.208333333333336,54.041666666666664,53.458333333333336,53.125,51.291666666666664,54.375,46.0,43.833333333333336,32.875,35.4375,33.5,33.375,44.541666666666664,44.6875,55.90625,56.208333333333336,49.041666666666664,54.541666666666664,55.0,53.333333333333336,53.208333333333336,54.458333333333336,45.666666666666664,44.5625,33.625,34.666666666666664,53.4375,52.916666666666664,42.5,51.9375,43.083333333333336,39.458333333333336,32.65625,37.458333333333336,38.3125,39.15625,52.0625,49.083333333333336,53.541666666666664,52.708333333333336,55.375,54.583333333333336,49.3125,51.75,52.0,50.291666666666664,48.625,47.333333333333336,36.25,37.833333333333336,38.583333333333336,37.583333333333336,45.958333333333336,49.75,53.833333333333336,49.6875,49.708333333333336,55.583333333333336,50.9375,53.416666666666664,53.75,51.083333333333336,48.125,45.541666666666664,36.5625,36.3125,38.458333333333336,38.125,45.833333333333336,49.5625,51.53125,51.875,51.15625,52.4375,54.666666666666664,55.5,54.9375,50.9375,52.875,38.0,40.333333333333336,33.3125,32.458333333333336,42.083333333333336,41.791666666666664,51.0,50.5,50.25,41.958333333333336,46.375,51.583333333333336,48.208333333333336,45.916666666666664,47.041666666666664,47.708333333333336,46.625,46.208333333333336,45.958333333333336,46.625,46.208333333333336,45.041666666666664,45.875,46.4375,46.458333333333336,46.375
2,2021-04-14,06:30:00,28.25,25.916666666666668,32.375,49.5625,59.208333333333336,37.6875,49.75,59.8125,59.833333333333336,58.916666666666664,61.625,59.166666666666664,55.75,56.875,29.75,30.083333333333332,25.5,25.541666666666668,51.5625,51.083333333333336,55.3125,55.916666666666664,56.78125,53.333333333333336,53.583333333333336,53.25,52.041666666666664,57.083333333333336,54.458333333333336,47.916666666666664,27.0,28.0625,25.541666666666668,27.416666666666668,53.5,50.208333333333336,56.125,56.041666666666664,49.1875,54.416666666666664,55.333333333333336,54.041666666666664,53.0,54.4375,53.083333333333336,50.041666666666664,27.916666666666668,27.9375,53.833333333333336,58.4375,36.0,57.625,48.84375,31.0,26.3125,31.208333333333332,32.416666666666664,31.625,57.625,57.71875,57.458333333333336,55.875,57.90625,57.9375,51.25,52.75,53.875,50.958333333333336,52.0,52.666666666666664,28.791666666666668,29.25,30.291666666666668,29.625,50.375,56.5625,54.25,50.9375,51.333333333333336,56.75,50.791666666666664,54.5,54.208333333333336,52.5625,51.1875,53.125,29.4375,29.5,30.083333333333332,29.708333333333332,52.625,53.8125,53.75,52.09375,52.25,51.625,54.875,56.4375,55.875,56.8125,59.0,31.958333333333332,32.5,26.25,25.375,46.5,50.375,51.958333333333336,51.458333333333336,51.0,41.5,48.0,53.166666666666664,48.5625,45.083333333333336,45.958333333333336,47.6875,47.25,46.625,46.0,46.083333333333336,45.4375,44.583333333333336,46.0625,46.0,46.958333333333336,47.583333333333336
3,2021-04-14,06:45:00,25.041666666666668,23.5,29.625,57.5625,55.78125,38.458333333333336,57.625,58.625,58.4375,57.625,59.5,57.125,54.416666666666664,55.958333333333336,32.208333333333336,31.583333333333332,23.208333333333332,23.958333333333332,52.625,51.5,53.5625,54.8125,54.5,52.708333333333336,52.75,52.458333333333336,52.291666666666664,55.291666666666664,54.5,49.791666666666664,31.5,31.875,22.875,23.833333333333332,51.916666666666664,53.416666666666664,56.6875,55.5,47.583333333333336,53.583333333333336,54.666666666666664,54.166666666666664,53.3125,54.25,52.166666666666664,50.9375,30.291666666666668,30.333333333333332,53.291666666666664,57.416666666666664,38.958333333333336,57.333333333333336,58.0625,29.9375,25.166666666666668,29.791666666666668,30.291666666666668,30.583333333333332,55.53125,55.75,55.0625,56.083333333333336,58.1875,56.625,52.25,53.375,54.25,52.208333333333336,52.666666666666664,52.708333333333336,27.75,28.5,28.041666666666668,27.666666666666668,51.875,54.40625,54.0625,52.1875,52.333333333333336,56.041666666666664,52.0,54.5,54.291666666666664,53.041666666666664,52.416666666666664,53.666666666666664,32.166666666666664,31.59375,28.1875,27.833333333333332,53.875,54.166666666666664,53.875,51.166666666666664,53.125,52.8125,54.53125,57.0,56.333333333333336,56.5625,58.4375,32.458333333333336,30.625,24.125,23.208333333333332,51.041666666666664,51.833333333333336,52.375,51.458333333333336,51.333333333333336,41.666666666666664,47.708333333333336,52.125,48.583333333333336,45.875,45.833333333333336,47.5625,47.1875,46.541666666666664,46.375,46.333333333333336,45.541666666666664,45.125,46.333333333333336,45.8125,47.125,47.3125
4,2021-04-14,07:00:00,16.75,23.291666666666668,31.041666666666668,54.083333333333336,56.0,50.6875,52.75,55.5,54.375,53.1875,55.875,56.416666666666664,52.208333333333336,53.291666666666664,37.791666666666664,36.541666666666664,23.75,26.958333333333332,51.4375,52.083333333333336,53.875,53.25,52.625,51.583333333333336,52.6875,50.75,52.375,54.25,53.958333333333336,49.4375,34.541666666666664,36.0,21.166666666666668,22.375,53.0625,52.6875,54.666666666666664,53.5,45.6875,53.166666666666664,53.0,51.875,52.666666666666664,53.125,51.375,52.9375,36.1875,38.666666666666664,48.125,52.0,51.25,51.125,52.416666666666664,27.833333333333332,28.041666666666668,48.083333333333336,47.416666666666664,48.375,51.5,51.375,49.4375,50.041666666666664,50.40625,51.75,48.1875,48.75,48.71875,47.791666666666664,47.458333333333336,48.09375,43.416666666666664,44.208333333333336,43.458333333333336,44.84375,47.208333333333336,50.0625,48.4375,47.333333333333336,47.125,49.958333333333336,47.583333333333336,48.375,48.1875,47.875,47.166666666666664,48.75,44.125,45.4375,43.875,41.083333333333336,48.34375,49.875,48.4375,47.458333333333336,48.09375,47.78125,53.1875,54.1875,54.541666666666664,53.125,55.75,48.166666666666664,49.5625,23.625,21.416666666666668,49.166666666666664,49.4375,50.666666666666664,51.208333333333336,48.625,42.083333333333336,47.625,51.75,47.75,45.875,46.0,47.125,47.1875,46.875,46.416666666666664,46.75,45.958333333333336,45.5,46.625,46.875,47.458333333333336,47.583333333333336
5,2021-04-14,07:15:00,16.75,13.0625,27.958333333333332,57.6875,57.208333333333336,57.583333333333336,57.5,57.78125,56.625,56.625,59.083333333333336,57.458333333333336,55.8125,55.3125,34.25,34.041666666666664,14.333333333333334,14.125,53.71875,53.875,55.625,55.375,56.28125,54.5,54.6875,54.375,52.3125,56.625,55.416666666666664,51.875,31.625,33.1875,15.041666666666666,16.75,54.625,54.833333333333336,56.875,55.5,48.333333333333336,55.416666666666664,54.75,55.0,54.541666666666664,55.291666666666664,54.875,54.0,32.708333333333336,33.6875,48.875,51.96875,51.25,51.875,52.291666666666664,32.75,16.708333333333332,48.958333333333336,50.583333333333336,50.5625,51.9375,51.625,51.25,50.541666666666664,51.6875,51.083333333333336,46.833333333333336,47.208333333333336,48.0,46.625,46.8125,47.0625,46.208333333333336,45.583333333333336,47.09375,45.5,46.25,49.041666666666664,47.708333333333336,46.5,46.5,48.8125,46.5625,48.583333333333336,47.916666666666664,46.875,46.25,47.333333333333336,47.0,45.875,47.166666666666664,46.166666666666664,47.5,47.9375,47.4375,46.916666666666664,46.791666666666664,47.041666666666664,53.25,53.6875,53.4375,53.0,55.458333333333336,54.458333333333336,54.416666666666664,14.666666666666666,13.25,49.375,50.125,51.0,50.833333333333336,49.25,40.958333333333336,47.666666666666664,51.25,48.041666666666664,46.0,46.125,46.666666666666664,47.291666666666664,46.75,46.416666666666664,47.041666666666664,46.083333333333336,45.666666666666664,46.75,46.416666666666664,47.125,47.5
6,2021-04-14,07:30:00,12.375,12.4375,53.5625,54.125,55.375,55.28125,53.875,55.6875,55.25,52.25,56.583333333333336,54.958333333333336,52.125,54.25,36.3125,32.416666666666664,12.25,14.65625,54.625,54.291666666666664,55.875,55.9375,56.083333333333336,54.25,54.5,53.666666666666664,54.4375,54.791666666666664,54.208333333333336,51.708333333333336,34.25,32.875,14.0,12.5625,53.6875,53.583333333333336,55.71875,55.875,46.875,55.875,54.166666666666664,55.625,55.0625,54.166666666666664,55.208333333333336,53.208333333333336,34.916666666666664,0.0,46.833333333333336,49.8125,49.625,49.34375,49.5625,49.0625,21.375,49.0,47.708333333333336,49.4375,48.875,49.416666666666664,48.25,48.958333333333336,49.375,49.291666666666664,46.916666666666664,47.291666666666664,47.833333333333336,46.666666666666664,46.666666666666664,47.0,45.96875,45.916666666666664,47.5,45.375,46.375,48.666666666666664,47.375,46.75,46.375,48.666666666666664,46.1875,47.791666666666664,47.375,47.0,46.65625,47.208333333333336,46.75,46.125,47.291666666666664,46.333333333333336,47.34375,47.625,47.458333333333336,47.0,47.375,47.125,52.8125,53.28125,52.583333333333336,52.75,53.666666666666664,53.375,53.25,18.5,19.0,49.666666666666664,50.71875,50.291666666666664,50.041666666666664,49.166666666666664,41.25,47.5,49.75,47.8125,46.3125,46.53125,46.791666666666664,47.25,46.958333333333336,46.125,47.0,46.458333333333336,45.9375,46.625,46.666666666666664,47.0,47.083333333333336
7,2021-04-14,07:45:00,21.666666666666668,18.0625,51.791666666666664,53.75,54.791666666666664,54.5625,53.8125,52.8125,54.083333333333336,54.5,56.5625,49.875,51.6875,53.5,33.541666666666664,32.916666666666664,15.25,28.0,52.9375,51.8125,56.125,52.583333333333336,0.0,54.0625,53.541666666666664,54.375,51.875,56.0625,53.25,51.375,0.0,35.375,24.583333333333332,24.625,53.3125,51.875,55.4375,54.59375,46.75,53.8125,54.791666666666664,53.375,54.166666666666664,54.666666666666664,52.75,53.583333333333336,34.958333333333336,33.666666666666664,47.083333333333336,50.041666666666664,49.583333333333336,48.1875,48.791666666666664,48.875,12.75,47.166666666666664,47.625,47.8125,48.541666666666664,48.833333333333336,48.75,48.291666666666664,48.416666666666664,48.375,46.958333333333336,46.958333333333336,47.291666666666664,46.875,47.125,46.916666666666664,46.6875,46.0,47.0625,46.958333333333336,46.28125,47.916666666666664,47.583333333333336,46.625,46.708333333333336,49.375,45.5625,47.25,46.708333333333336,46.625,46.5,47.125,46.916666666666664,46.1875,47.416666666666664,46.5,46.6875,47.375,47.25,47.875,46.9375,48.3125,51.0,52.5625,51.75,52.375,53.666666666666664,52.8125,50.916666666666664,24.875,26.4375,49.583333333333336,49.6875,50.583333333333336,50.208333333333336,47.291666666666664,40.458333333333336,47.458333333333336,49.166666666666664,47.5,46.291666666666664,46.333333333333336,46.416666666666664,47.833333333333336,46.5625,46.083333333333336,46.791666666666664,46.75,46.166666666666664,46.625,46.416666666666664,46.4375,46.958333333333336
8,2021-04-14,08:00:00,23.458333333333332,32.6875,50.5,53.125,51.6875,51.5,52.0,53.5,52.416666666666664,53.083333333333336,53.5625,52.916666666666664,51.3125,49.5,34.875,31.8125,34.75,35.666666666666664,50.375,49.25,52.416666666666664,52.375,51.791666666666664,51.5,51.458333333333336,50.75,50.0,53.125,52.0,49.3125,37.083333333333336,39.083333333333336,35.0625,37.708333333333336,50.875,50.416666666666664,51.875,51.75,42.6875,51.958333333333336,51.125,51.958333333333336,50.25,51.25,50.916666666666664,51.208333333333336,35.75,37.8125,45.333333333333336,48.458333333333336,47.25,47.15625,47.75,47.166666666666664,47.041666666666664,46.0,47.0,47.25,47.5,47.541666666666664,46.666666666666664,47.5,47.458333333333336,47.041666666666664,46.916666666666664,47.291666666666664,47.375,46.8125,47.125,47.208333333333336,46.25,45.791666666666664,47.8125,46.458333333333336,46.75,48.375,47.291666666666664,46.666666666666664,46.666666666666664,48.34375,46.583333333333336,47.583333333333336,47.3125,46.875,46.75,46.916666666666664,47.25,46.125,47.333333333333336,47.125,47.5625,47.541666666666664,47.166666666666664,47.333333333333336,46.833333333333336,47.4375,50.625,50.208333333333336,50.875,50.25,51.25,52.0,50.6875,33.875,36.75,47.541666666666664,47.75,48.041666666666664,48.125,46.833333333333336,39.208333333333336,47.375,49.25,47.291666666666664,46.333333333333336,46.541666666666664,46.75,47.125,46.916666666666664,46.208333333333336,46.833333333333336,46.708333333333336,46.125,46.6875,47.041666666666664,47.291666666666664,47.666666666666664
9,2021-04-14,08:15:00,38.583333333333336,45.5,47.833333333333336,48.34375,48.208333333333336,49.583333333333336,49.083333333333336,49.625,49.3125,49.041666666666664,50.416666666666664,49.458333333333336,48.875,0.0,43.0,39.041666666666664,43.5,43.625,47.708333333333336,48.083333333333336,48.4375,48.583333333333336,49.3125,47.708333333333336,48.666666666666664,48.083333333333336,47.958333333333336,49.75,49.041666666666664,47.208333333333336,42.875,42.5,44.291666666666664,44.208333333333336,48.25,48.625,49.125,49.083333333333336,41.25,48.583333333333336,48.75,49.0,48.4375,48.916666666666664,48.833333333333336,48.125,45.291666666666664,38.875,45.5,47.666666666666664,47.291666666666664,47.25,47.666666666666664,47.291666666666664,47.15625,47.083333333333336,47.166666666666664,0.0,47.0625,47.416666666666664,46.541666666666664,47.125,47.541666666666664,47.125,46.916666666666664,47.125,47.5625,46.875,47.09375,47.0,46.791666666666664,46.71875,47.5,46.53125,46.666666666666664,48.0,47.0625,46.75,46.9375,48.041666666666664,46.5,47.5,47.3125,46.875,46.666666666666664,46.875,47.25,46.625,48.0,47.375,47.541666666666664,47.375,47.1875,47.041666666666664,47.0,47.208333333333336,48.958333333333336,48.6875,48.833333333333336,48.96875,50.0,49.958333333333336,49.791666666666664,45.125,44.208333333333336,46.375,46.875,47.416666666666664,46.875,45.25,38.0,47.375,48.916666666666664,47.25,46.4375,46.5625,46.708333333333336,47.125,46.75,46.166666666666664,46.9375,46.708333333333336,46.25,46.875,46.8125,47.25,47.125
